t;e;d;i;set

3.014;0;5;0;0
3.019;0;5;0;0
3.024;0;5;0;0
3.029;0;5;0;0
3.034;0;5;0;0
3.039;0;5;0;0
3.044;0;5;0;0
3.049;0;5;0;0
3.054;0;5;0;0
3.059;0;5;0;0
3.064;0;5;0;0
3.069;0;5;0;0
3.074;0;5;0;0
3.079;0;5;0;0
3.084;0;5;0;0
3.089;0;5;0;0
3.094;0;5;0;0
3.099;0;5;0;0
3.104;0;5;0;0
3.109;0;5;0;0
3.114;0;5;0;0
3.119;0;5;0;0
3.124;0;5;0;0
3.129;0;5;0;0
3.134;0;5;0;0
3.139;0;5;0;0
3.144;0;5;0;0
3.149;0;5;0;0
3.154;0;5;0;0
3.159;0;5;0;0
3.164;0;5;0;0
3.169;0;5;0;0
3.174;0;5;0;0
3.179;0;5;0;0
3.184;0;5;0;0
3.189;0;5;0;0
3.194;0;5;0;0
3.199;0;5;0;0
3.204;0;5;0;0
3.209;0;5;0;0
3.214;0;5;0;0
3.219;0;5;0;0
3.224;0;5;0;0
3.229;0;5;0;0
3.234;0;5;0;0
3.239;0;5;0;0
3.244;0;5;0;0
3.249;0;5;0;0
3.254;0;5;0;0
3.259;0;5;0;0
3.264;0;5;0;0
3.269;0;5;0;0
3.274;0;5;0;0
3.279;0;5;0;0
3.284;0;5;0;0
3.289;0;5;0;0
3.294;0;5;0;0
3.299;0;5;0;0
3.304;-7;5000;0;0
3.309;-7;5000;0;0
3.314;0;2;0;0
3.319;0;2;0;0
3.324;0;2;0;0
3.329;0;2;0;0
3.334;0;2;0;0
3.339;0;2;0;0
3.344;-7;5000;0;0
3.349;-7;5000;0;0
3.354;-7;5000;0;0
3.359;-7;5000;0;0
3.364;-7;5000;0;0
3.369;-7;5000;0;0
3.374;-7;5000;0;0
3.379;-7;5000;0;0
3.384;-7;5000;0;0
3.389;-7;5000;0;0
3.394;-7;5000;0;0
3.399;-7;5000;0;0
3.404;-7;5000;0;0
3.409;-7;5000;0;0
3.414;-7;5000;0;0
3.419;-7;5000;0;0
3.424;-7;5000;0;0
3.429;-7;5000;0;0
3.434;-7;5000;0;0
3.439;-7;5000;0;0
3.444;-7;5000;0;0
3.449;-7;5000;0;0
3.454;-7;5000;0;0
3.459;-7;5000;0;0
3.464;-7;5000;0;0
3.469;-7;5000;0;0
3.474;-7;5000;0;0
3.479;-7;5000;0;0
3.484;-7;5000;0;0
3.489;-7;5000;0;0
3.494;-7;5000;0;0
3.499;-7;5000;0;0
3.504;-7;5000;0;0
3.509;-7;5000;0;0
3.514;-7;5000;0;0
3.519;-7;5000;0;0
3.524;-7;5000;0;0
3.529;-7;5000;0;0
3.534;-7;5000;0;0
3.539;-7;5000;0;0
3.544;-7;5000;0;0
3.549;-7;5000;0;0
3.554;-7;5000;0;0
3.559;-7;5000;0;0
3.564;-7;5000;0;0
3.569;-7;5000;0;0
3.574;-7;5000;0;0
3.579;-7;5000;0;0
3.584;-7;5000;0;0
3.589;-7;5000;0;0
3.594;-7;5000;0;0
3.599;-7;5000;0;0
3.604;-7;5000;0;0
3.609;-7;5000;0;0
3.614;-7;5000;0;0
3.619;-7;5000;0;0
3.624;-7;5000;0;0
3.629;-7;5000;0;0
3.634;-7;5000;0;0
3.639;-7;5000;0;0
3.644;-7;5000;0;0
3.649;-7;5000;0;0
3.654;-7;5000;0;0
3.659;-7;5000;0;0
3.664;-7;5000;0;0
3.669;-7;5000;0;0
3.674;-7;5000;0;0
3.679;-7;5000;0;0
3.684;-7;5000;0;0
3.689;-7;5000;0;0
3.694;-7;5000;0;0
3.699;-7;5000;0;0
3.704;-7;5000;0;0
3.709;-7;5000;0;0
3.714;-7;5000;0;0
3.719;-7;5000;0;0
3.724;-7;5000;0;0
3.729;-31;5000;0;0
3.734;-86;5000;0;0
3.739;-140;5000;0;0
3.744;-202;5000;0;0
3.749;-271;5000;0;0
3.754;-338;5000;0;0
3.759;-404;5000;0;0
3.764;-467;5000;0;0
3.769;-515;5000;0;0
3.774;-568;5000;0;0
3.779;-606;5000;0;0
3.784;-655;5000;0;0
3.789;-695;5000;0;0
3.794;-734;5000;0;0
3.799;-765;5000;0;0
3.804;-790;5000;0;0
3.809;-818;5000;0;0
3.814;-840;5000;0;0
3.819;-856;5000;0;0
3.824;-868;5000;0;0
3.829;-876;5000;0;0
3.834;-887;5000;0;0
3.839;-891;5000;0;0
3.844;-894;5000;0;0
3.849;-898;5000;0;0
3.854;-898;5000;0;0
3.859;-898;5000;0;0
3.864;-894;2;0;0
3.869;-887;2;0;0
