t;e;i;d;set
0.807;-220.0;0.5;-5.0;0
0.81;-223.0;0.5;-5.0;0
0.8130000000000001;-227.0;0.5;-5.0;0
0.8160000000000001;-230.0;0.5;-5.0;0
0.8190000000000001;-233.0;0.5;-5.0;0
0.8220000000000001;-235.0;0.5;-5.0;0
0.8250000000000001;-238.0;0.5;-3.0;0
0.8280000000000001;-240.0;0.5;-3.0;0
0.8310000000000001;-242.0;0.5;-3.0;0
0.8340000000000001;-244.0;0.5;-3.0;0
0.8370000000000001;-245.0;0.5;-3.0;0
0.8400000000000001;-247.0;0.5;-3.0;0
0.8430000000000001;-248.0;0.5;-3.0;0
0.8460000000000001;-249.0;0.5;-3.0;0
0.8490000000000001;-250.0;0.5;-3.0;0
0.8520000000000001;-250.0;0.5;-3.0;0
0.8550000000000001;-251.0;0.5;-3.0;0
0.8580000000000001;-251.0;0.5;0.0;0
0.861;-251.0;0.5;0.0;0
0.864;-251.0;0.5;0.0;0
0.867;-250.0;0.5;0.0;0
0.87;-250.0;0.5;0.0;0
0.873;-249.0;0.5;0.0;0
0.876;-248.0;0.5;0.0;0
0.879;-247.0;0.5;0.0;0
0.882;-245.0;0.5;0.0;0
0.885;-244.0;0.5;0.0;0
0.888;-242.0;0.5;0.0;0
0.891;-240.0;0.5;2.0;0
0.894;-238.0;0.5;2.0;0
0.897;-236.0;0.5;2.0;0
0.9;-233.0;0.5;2.0;0
0.903;-230.0;0.5;2.0;0
0.906;-227.0;0.5;2.0;0
0.909;-224.0;0.5;2.0;0
0.912;-221.0;0.5;2.0;0
0.915;-217.0;0.5;2.0;0
0.918;-213.0;0.5;2.0;0
0.921;-209.0;0.5;2.0;0
0.924;-205.0;0.5;4.0;0
0.927;-201.0;0.5;4.0;0
0.93;-196.0;0.5;4.0;0
0.933;-191.0;0.5;4.0;0
0.936;-186.0;0.5;4.0;0
0.9390000000000001;-181.0;0.5;4.0;0
0.9420000000000001;-176.0;0.5;4.0;0
0.9450000000000001;-170.0;0.5;4.0;0
0.9480000000000001;-164.0;0.5;4.0;0
0.9510000000000001;-158.0;0.5;4.0;0
0.9540000000000001;-152.0;0.5;4.0;0
0.9570000000000001;-145.0;0.5;7.0;0
0.9600000000000001;-139.0;0.5;7.0;0
0.9630000000000001;-132.0;0.5;7.0;0
0.9660000000000001;-125.0;0.5;7.0;0
0.9690000000000001;-118.0;0.5;7.0;0
0.9720000000000001;-111.0;0.5;7.0;0
0.9750000000000001;-103.0;0.5;7.0;0
0.9780000000000001;-96.0;0.5;7.0;0
0.9810000000000001;-88.0;0.5;7.0;0
0.9840000000000001;-80.0;0.5;7.0;0
0.9870000000000001;-72.0;0.5;7.0;0
0.9900000000000001;-65.0;0.5;7.0;0
0.993;-56.0;0.5;7.0;0
0.996;-48.0;0.5;7.0;0
0.999;-40.0;0.5;7.0;0
1.002;-32.0;0.5;7.0;0
1.0050000000000001;-23.0;0.5;7.0;0
1.008;-15.0;0.5;7.0;0
1.0110000000000001;-6.0;0.5;7.0;0
1.014;2.0;-0.5;7.0;0
1.0170000000000001;11.0;-0.5;7.0;0
1.02;20.0;-0.5;7.0;0
1.0230000000000001;29.0;-0.5;9.0;0
1.026;39.0;-0.5;9.0;0
1.0290000000000001;48.0;-0.5;9.0;0
1.032;57.0;-0.5;9.0;0
1.0350000000000001;66.0;-0.5;9.0;0
1.038;75.0;-0.5;9.0;0
1.0410000000000001;83.0;-0.5;9.0;0
1.044;92.0;-0.5;9.0;0
1.0470000000000002;100.0;-0.5;9.0;0
1.05;108.0;-0.5;9.0;0
1.0530000000000002;116.0;-0.5;9.0;0
1.056;124.0;-0.5;8.0;0
1.059;132.0;-0.5;8.0;0
1.062;140.0;-0.5;8.0;0
1.065;147.0;-0.5;8.0;0
1.068;154.0;-0.5;8.0;0
1.071;161.0;-0.5;8.0;0
1.074;167.0;-0.5;8.0;0
1.077;174.0;-0.5;8.0;0
1.08;180.0;-0.5;8.0;0
1.083;186.0;-0.5;8.0;0
1.086;192.0;-0.5;8.0;0
1.089;197.0;-0.5;5.0;0
1.092;203.0;-0.5;5.0;0
1.095;208.0;-0.5;5.0;0
1.098;213.0;-0.5;5.0;0
1.101;217.0;-0.5;5.0;0
1.104;222.0;-0.5;5.0;0
1.107;226.0;-0.5;5.0;0
1.11;230.0;-0.5;5.0;0
1.113;234.0;-0.5;5.0;0
1.116;238.0;-0.5;5.0;0
1.119;241.0;-0.5;5.0;0
1.122;244.0;-0.5;3.0;0
1.125;247.0;-0.5;3.0;0
1.1280000000000001;250.0;-0.5;3.0;0
1.131;253.0;-0.5;3.0;0
1.1340000000000001;255.0;-0.5;3.0;0
1.137;257.0;-0.5;3.0;0
1.1400000000000001;259.0;-0.5;3.0;0
1.143;261.0;-0.5;3.0;0
1.1460000000000001;262.0;-0.5;3.0;0
1.149;264.0;-0.5;3.0;0
1.1520000000000001;265.0;-0.5;3.0;0
1.155;266.0;-0.5;1.0;0
1.1580000000000001;267.0;-0.5;1.0;0
1.161;268.0;-0.5;1.0;0
1.1640000000000001;268.0;-0.5;1.0;0
1.167;268.0;-0.5;1.0;0
1.1700000000000002;268.0;-0.5;1.0;0
1.173;268.0;-0.5;1.0;0
1.1760000000000002;268.0;-0.5;1.0;0
1.179;267.0;-0.5;1.0;0
1.1820000000000002;267.0;-0.5;1.0;0
1.185;266.0;-0.5;1.0;0
1.1880000000000002;265.0;-0.5;-1.0;0
1.191;264.0;-0.5;-1.0;0
1.194;262.0;-0.5;-1.0;0
1.197;261.0;-0.5;-1.0;0
1.2;259.0;-0.5;-1.0;0
1.203;257.0;-0.5;-1.0;0
1.206;255.0;-0.5;-1.0;0
1.209;253.0;-0.5;-1.0;0
1.212;250.0;-0.5;-1.0;0
1.215;247.0;-0.5;-1.0;0
1.218;244.0;-0.5;-1.0;0
1.221;241.0;-0.5;-3.0;0
1.224;238.0;-0.5;-3.0;0
1.227;234.0;-0.5;-3.0;0
1.23;231.0;-0.5;-3.0;0
1.233;227.0;-0.5;-3.0;0
1.236;223.0;-0.5;-3.0;0
1.239;218.0;-0.5;-3.0;0
1.242;214.0;-0.5;-3.0;0
1.245;209.0;-0.5;-3.0;0
1.248;204.0;-0.5;-3.0;0
1.2510000000000001;199.0;-0.5;-3.0;0
1.254;194.0;-0.5;-5.0;0
1.2570000000000001;188.0;-0.5;-5.0;0
1.26;182.0;-0.5;-5.0;0
1.2630000000000001;176.0;-0.5;-5.0;0
1.266;170.0;-0.5;-5.0;0
1.2690000000000001;164.0;-0.5;-5.0;0
1.272;157.0;-0.5;-5.0;0
1.2750000000000001;151.0;-0.5;-5.0;0
1.278;144.0;-0.5;-5.0;0
1.2810000000000001;137.0;-0.5;-5.0;0
1.284;129.0;-0.5;-5.0;0
1.2870000000000001;122.0;-0.5;-7.0;0
1.29;114.0;-0.5;-7.0;0
1.2930000000000001;106.0;-0.5;-7.0;0
1.296;99.0;-0.5;-7.0;0
1.2990000000000002;90.0;-0.5;-7.0;0
1.302;83.0;-0.5;-7.0;0
1.3050000000000002;74.0;-0.5;-7.0;0
1.308;66.0;-0.5;-7.0;0
1.3110000000000002;57.0;-0.5;-7.0;0
1.314;49.0;-0.5;-7.0;0
1.3170000000000002;40.0;-0.5;-7.0;0
1.32;32.0;-0.5;-8.0;0
1.323;22.0;-0.5;-8.0;0
1.326;14.0;-0.5;-8.0;0
1.329;5.0;-0.5;-8.0;0
1.332;-3.0;0.5;-8.0;0
1.335;-12.0;0.5;-8.0;0
1.338;-23.0;0.5;-8.0;0
1.341;-32.0;0.5;-8.0;0
1.344;-42.0;0.5;-8.0;0
1.347;-51.0;0.5;-8.0;0
1.35;-60.0;0.5;-8.0;0
1.353;-69.0;0.5;-9.0;0
1.356;-79.0;0.5;-9.0;0
1.359;-88.0;0.5;-9.0;0
1.362;-97.0;0.5;-9.0;0
1.365;-105.0;0.5;-9.0;0
1.368;-114.0;0.5;-9.0;0
1.371;-122.0;0.5;-9.0;0
1.374;-130.0;0.5;-9.0;0
1.377;-138.0;0.5;-9.0;0
1.3800000000000001;-146.0;0.5;-9.0;0
1.383;-153.0;0.5;-9.0;0
1.3860000000000001;-161.0;0.5;-8.0;0
1.389;-168.0;0.5;-8.0;0
1.3920000000000001;-175.0;0.5;-8.0;0
1.395;-182.0;0.5;-8.0;0
1.3980000000000001;-188.0;0.5;-8.0;0
1.401;-194.0;0.5;-8.0;0
1.4040000000000001;-200.0;0.5;-8.0;0
1.407;-206.0;0.5;-8.0;0
1.4100000000000001;-212.0;0.5;-8.0;0
1.413;-217.0;0.5;-8.0;0
1.4160000000000001;-222.0;0.5;-8.0;0
1.419;-227.0;0.5;-5.0;0
1.4220000000000002;-232.0;0.5;-5.0;0
1.425;-236.0;0.5;-5.0;0
1.4280000000000002;-241.0;0.5;-5.0;0
1.431;-245.0;0.5;-5.0;0
1.4340000000000002;-249.0;0.5;-5.0;0
1.437;-252.0;0.5;-5.0;0
1.4400000000000002;-256.0;0.5;-5.0;0
1.443;-259.0;0.5;-5.0;0
1.4460000000000002;-262.0;0.5;-5.0;0
1.449;-265.0;0.5;-5.0;0
1.4520000000000002;-267.0;0.5;-2.0;0
1.455;-270.0;0.5;-2.0;0
1.458;-272.0;0.5;-2.0;0
1.461;-275.0;0.5;-2.0;0
1.464;-276.0;0.5;-2.0;0
1.467;-278.0;0.5;-2.0;0
1.47;-280.0;0.5;-2.0;0
1.473;-281.0;0.5;-2.0;0
1.476;-282.0;0.5;-2.0;0
1.479;-283.0;0.5;-2.0;0
1.482;-284.0;0.5;-2.0;0
1.485;-285.0;0.5;-1.0;0
1.488;-285.0;0.5;-1.0;0
1.491;-286.0;0.5;-1.0;0
1.494;-286.0;0.5;-1.0;0
1.497;-286.0;0.5;-1.0;0
1.5;-286.0;0.5;-1.0;0
1.5030000000000001;-286.0;0.5;-1.0;0
1.506;-285.0;0.5;-1.0;0
1.5090000000000001;-285.0;0.5;-1.0;0
1.512;-284.0;0.5;-1.0;0
1.5150000000000001;-283.0;0.5;-1.0;0
1.518;-281.0;0.5;2.0;0
1.5210000000000001;-280.0;0.5;2.0;0
1.524;-279.0;0.5;2.0;0
1.5270000000000001;-277.0;0.5;2.0;0
1.53;-275.0;0.5;2.0;0
1.5330000000000001;-273.0;0.5;2.0;0
1.536;-271.0;0.5;2.0;0
1.5390000000000001;-269.0;0.5;2.0;0
1.542;-266.0;0.5;2.0;0
1.5450000000000002;-263.0;0.5;2.0;0
1.548;-260.0;0.5;2.0;0
1.5510000000000002;-257.0;0.5;3.0;0
1.554;-254.0;0.5;3.0;0
1.5570000000000002;-251.0;0.5;3.0;0
1.56;-247.0;0.5;3.0;0
1.5630000000000002;-243.0;0.5;3.0;0
1.566;-239.0;0.5;3.0;0
1.5690000000000002;-235.0;0.5;3.0;0
1.572;-230.0;0.5;3.0;0
1.5750000000000002;-226.0;0.5;3.0;0
1.578;-221.0;0.5;3.0;0
1.5810000000000002;-216.0;0.5;3.0;0
1.584;-211.0;0.5;5.0;0
1.587;-205.0;0.5;5.0;0
1.59;-199.0;0.5;5.0;0
1.593;-194.0;0.5;5.0;0
1.596;-187.0;0.5;5.0;0
1.599;-181.0;0.5;5.0;0
1.602;-175.0;0.5;5.0;0
1.605;-168.0;0.5;5.0;0
1.608;-161.0;0.5;5.0;0
1.611;-154.0;0.5;5.0;0
1.614;-147.0;0.5;5.0;0
1.617;-139.0;0.5;8.0;0
1.62;-132.0;0.5;8.0;0
1.623;-124.0;0.5;8.0;0
1.6260000000000001;-116.0;0.5;8.0;0
1.629;-108.0;0.5;8.0;0
1.6320000000000001;-100.0;0.5;8.0;0
1.635;-91.0;0.5;8.0;0
1.6380000000000001;-83.0;0.5;8.0;0
1.641;-74.0;0.5;8.0;0
1.6440000000000001;-66.0;0.5;8.0;0
1.647;-56.0;0.5;8.0;0
1.6500000000000001;-48.0;0.5;8.0;0
1.653;-39.0;0.5;8.0;0
1.6560000000000001;-30.0;0.5;8.0;0
1.659;-21.0;0.5;8.0;0
1.6620000000000001;-12.0;0.5;8.0;0
1.665;-2.0;0.5;8.0;0
1.6680000000000001;6.0;-0.5;8.0;0
1.671;16.0;-0.5;8.0;0
1.6740000000000002;26.0;-0.5;8.0;0
1.677;36.0;-0.5;8.0;0
1.6800000000000002;46.0;-0.5;8.0;0
1.683;55.0;-0.5;9.0;0
1.6860000000000002;65.0;-0.5;9.0;0
1.689;74.0;-0.5;9.0;0
1.6920000000000002;84.0;-0.5;9.0;0
1.695;93.0;-0.5;9.0;0
1.6980000000000002;102.0;-0.5;9.0;0
1.701;111.0;-0.5;9.0;0
1.7040000000000002;120.0;-0.5;9.0;0
1.707;128.0;-0.5;9.0;0
1.7100000000000002;137.0;-0.5;9.0;0
1.713;145.0;-0.5;9.0;0
1.7160000000000002;153.0;-0.5;8.0;0
1.719;161.0;-0.5;8.0;0
1.722;168.0;-0.5;8.0;0
1.725;176.0;-0.5;8.0;0
1.728;183.0;-0.5;8.0;0
1.731;190.0;-0.5;8.0;0
1.734;196.0;-0.5;8.0;0
1.737;203.0;-0.5;8.0;0
1.74;209.0;-0.5;8.0;0
1.743;215.0;-0.5;8.0;0
1.746;221.0;-0.5;8.0;0
1.749;226.0;-0.5;5.0;0
1.752;232.0;-0.5;5.0;0
1.7550000000000001;237.0;-0.5;5.0;0
1.758;242.0;-0.5;5.0;0
1.7610000000000001;246.0;-0.5;5.0;0
1.764;251.0;-0.5;5.0;0
1.7670000000000001;255.0;-0.5;5.0;0
1.77;259.0;-0.5;5.0;0
1.7730000000000001;263.0;-0.5;5.0;0
1.776;267.0;-0.5;5.0;0
1.7790000000000001;270.0;-0.5;5.0;0
1.782;274.0;-0.5;4.0;0
1.7850000000000001;277.0;-0.5;4.0;0
1.788;280.0;-0.5;4.0;0
1.7910000000000001;283.0;-0.5;4.0;0
1.794;285.0;-0.5;4.0;0
1.7970000000000002;288.0;-0.5;4.0;0
1.8;290.0;-0.5;4.0;0
1.8030000000000002;292.0;-0.5;4.0;0
1.806;294.0;-0.5;4.0;0
1.8090000000000002;296.0;-0.5;4.0;0
1.812;297.0;-0.5;4.0;0
1.8150000000000002;299.0;-0.5;2.0;0
1.818;300.0;-0.5;2.0;0
1.8210000000000002;301.0;-0.5;2.0;0
1.824;302.0;-0.5;2.0;0
1.8270000000000002;303.0;-0.5;2.0;0
1.83;303.0;-0.5;2.0;0
1.8330000000000002;304.0;-0.5;2.0;0
1.836;304.0;-0.5;2.0;0
1.8390000000000002;305.0;-0.5;2.0;0
1.842;304.0;-0.5;2.0;0
1.8450000000000002;305.0;-0.5;2.0;0
1.848;304.0;-0.5;-1.0;0
1.851;304.0;-0.5;-1.0;0
1.854;303.0;-0.5;-1.0;0
1.857;303.0;-0.5;-1.0;0
1.86;302.0;-0.5;-1.0;0
1.863;301.0;-0.5;-1.0;0
1.866;300.0;-0.5;-1.0;0
1.869;299.0;-0.5;-1.0;0
1.872;297.0;-0.5;-1.0;0
1.875;296.0;-0.5;-1.0;0
1.8780000000000001;294.0;-0.5;-1.0;0
1.881;292.0;-0.5;-2.0;0
1.8840000000000001;290.0;-0.5;-2.0;0
1.887;288.0;-0.5;-2.0;0
1.8900000000000001;285.0;-0.5;-2.0;0
1.893;283.0;-0.5;-2.0;0
1.8960000000000001;280.0;-0.5;-2.0;0
1.899;277.0;-0.5;-2.0;0
1.9020000000000001;274.0;-0.5;-2.0;0
1.905;271.0;-0.5;-2.0;0
1.9080000000000001;268.0;-0.5;-2.0;0
1.911;264.0;-0.5;-2.0;0
1.9140000000000001;260.0;-0.5;-4.0;0
1.917;257.0;-0.5;-4.0;0
1.9200000000000002;252.0;-0.5;-4.0;0
1.923;248.0;-0.5;-4.0;0
1.9260000000000002;244.0;-0.5;-4.0;0
1.929;239.0;-0.5;-4.0;0
1.9320000000000002;234.0;-0.5;-4.0;0
1.935;229.0;-0.5;-4.0;0
1.9380000000000002;224.0;-0.5;-4.0;0
1.941;218.0;-0.5;-4.0;0
1.9440000000000002;213.0;-0.5;-4.0;0
1.947;207.0;-0.5;-6.0;0
1.9500000000000002;201.0;-0.5;-6.0;0
1.953;194.0;-0.5;-6.0;0
1.9560000000000002;188.0;-0.5;-6.0;0
1.959;181.0;-0.5;-6.0;0
1.9620000000000002;174.0;-0.5;-6.0;0
1.965;167.0;-0.5;-6.0;0
1.9680000000000002;160.0;-0.5;-6.0;0
