t;e;i;d;set
0.807;-112.0;0.5;-4.0;0
0.81;-116.0;0.5;-4.0;0
0.8130000000000001;-118.0;0.5;-4.0;0
0.8160000000000001;-121.0;0.5;-4.0;0
0.8190000000000001;-123.0;0.5;-4.0;0
0.8220000000000001;-125.0;0.5;-4.0;0
0.8250000000000001;-127.0;0.5;-2.0;0
0.8280000000000001;-129.0;0.5;-2.0;0
0.8310000000000001;-130.0;0.5;-2.0;0
0.8340000000000001;-132.0;0.5;-2.0;0
0.8370000000000001;-133.0;0.5;-2.0;0
0.8400000000000001;-134.0;0.5;-2.0;0
0.8430000000000001;-135.0;0.5;-2.0;0
0.8460000000000001;-136.0;0.5;-2.0;0
0.8490000000000001;-136.0;0.5;-2.0;0
0.8520000000000001;-136.0;0.5;-2.0;0
0.8550000000000001;-136.0;0.5;-2.0;0
0.8580000000000001;-136.0;0.5;0.0;0
0.861;-136.0;0.5;0.0;0
0.864;-136.0;0.5;0.0;0
0.867;-135.0;0.5;0.0;0
0.87;-134.0;0.5;0.0;0
0.873;-133.0;0.5;0.0;0
0.876;-132.0;0.5;0.0;0
0.879;-130.0;0.5;0.0;0
0.882;-129.0;0.5;0.0;0
0.885;-127.0;0.5;0.0;0
0.888;-125.0;0.5;0.0;0
0.891;-123.0;0.5;2.0;0
0.894;-121.0;0.5;2.0;0
0.897;-118.0;0.5;2.0;0
0.9;-116.0;0.5;2.0;0
0.903;-113.0;0.5;2.0;0
0.906;-110.0;0.5;2.0;0
0.909;-107.0;0.5;2.0;0
0.912;-104.0;0.5;2.0;0
0.915;-100.0;0.5;2.0;0
0.918;-97.0;0.5;2.0;0
0.921;-93.0;0.5;2.0;0
0.924;-90.0;0.5;3.0;0
0.927;-86.0;0.5;3.0;0
0.93;-82.0;0.5;3.0;0
0.933;-77.0;0.5;3.0;0
0.936;-73.0;0.5;3.0;0
0.9390000000000001;-69.0;0.5;3.0;0
0.9420000000000001;-65.0;0.5;3.0;0
0.9450000000000001;-60.0;0.5;3.0;0
0.9480000000000001;-55.0;0.5;3.0;0
0.9510000000000001;-50.0;0.5;3.0;0
0.9540000000000001;-46.0;0.5;3.0;0
0.9570000000000001;-40.0;0.5;6.0;0
0.9600000000000001;-36.0;0.5;6.0;0
0.9630000000000001;-30.0;0.5;6.0;0
0.9660000000000001;-26.0;0.5;6.0;0
0.9690000000000001;-20.0;0.5;6.0;0
0.9720000000000001;-16.0;0.5;6.0;0
0.9750000000000001;-10.0;0.5;6.0;0
0.9780000000000001;-5.0;0.5;6.0;0
0.9810000000000001;0.0;-0.5;6.0;0
0.9840000000000001;5.0;-0.5;6.0;0
0.9870000000000001;9.0;-0.5;6.0;0
0.9900000000000001;13.0;-0.5;4.0;0
0.993;17.0;-0.5;4.0;0
0.996;21.0;-0.5;4.0;0
0.999;25.0;-0.5;4.0;0
1.002;29.0;-0.5;4.0;0
1.0050000000000001;33.0;-0.5;4.0;0
1.008;37.0;-0.5;4.0;0
1.0110000000000001;41.0;-0.5;4.0;0
1.014;45.0;-0.5;4.0;0
1.0170000000000001;48.0;-0.5;4.0;0
1.02;52.0;-0.5;4.0;0
1.0230000000000001;55.0;-0.5;3.0;0
1.026;59.0;-0.5;3.0;0
1.0290000000000001;62.0;-0.5;3.0;0
1.032;65.0;-0.5;3.0;0
1.0350000000000001;68.0;-0.5;3.0;0
1.038;71.0;-0.5;3.0;0
1.0410000000000001;74.0;-0.5;3.0;0
1.044;77.0;-0.5;3.0;0
1.0470000000000002;79.0;-0.5;3.0;0
1.05;82.0;-0.5;3.0;0
1.0530000000000002;84.0;-0.5;3.0;0
1.056;86.0;-0.5;2.0;0
1.059;88.0;-0.5;2.0;0
1.062;90.0;-0.5;2.0;0
1.065;92.0;-0.5;2.0;0
1.068;94.0;-0.5;2.0;0
1.071;95.0;-0.5;2.0;0
1.074;96.0;-0.5;2.0;0
1.077;97.0;-0.5;2.0;0
1.08;99.0;-0.5;2.0;0
1.083;99.0;-0.5;2.0;0
1.086;100.0;-0.5;2.0;0
1.089;101.0;-0.5;1.0;0
1.092;101.0;-0.5;1.0;0
1.095;101.0;-0.5;1.0;0
1.098;102.0;-0.5;1.0;0
1.101;102.0;-0.5;1.0;0
1.104;102.0;-0.5;1.0;0
1.107;101.0;-0.5;1.0;0
1.11;101.0;-0.5;1.0;0
1.113;100.0;-0.5;1.0;0
1.116;100.0;-0.5;1.0;0
1.119;98.0;-0.5;1.0;0
1.122;98.0;-0.5;0.0;0
1.125;96.0;-0.5;0.0;0
1.1280000000000001;95.0;-0.5;0.0;0
1.131;93.0;-0.5;0.0;0
1.1340000000000001;92.0;-0.5;0.0;0
1.137;90.0;-0.5;0.0;0
1.1400000000000001;88.0;-0.5;0.0;0
1.143;86.0;-0.5;0.0;0
1.1460000000000001;84.0;-0.5;0.0;0
1.149;82.0;-0.5;0.0;0
1.1520000000000001;79.0;-0.5;0.0;0
1.155;77.0;-0.5;-2.0;0
1.1580000000000001;74.0;-0.5;-2.0;0
1.161;71.0;-0.5;-2.0;0
1.1640000000000001;69.0;-0.5;-2.0;0
1.167;65.0;-0.5;-2.0;0
1.1700000000000002;63.0;-0.5;-2.0;0
1.173;59.0;-0.5;-2.0;0
1.1760000000000002;56.0;-0.5;-2.0;0
1.179;53.0;-0.5;-2.0;0
1.1820000000000002;50.0;-0.5;-2.0;0
1.185;46.0;-0.5;-2.0;0
1.1880000000000002;43.0;-0.5;-3.0;0
1.191;39.0;-0.5;-3.0;0
1.194;35.0;-0.5;-3.0;0
1.197;31.0;-0.5;-3.0;0
1.2;28.0;-0.5;-3.0;0
1.203;24.0;-0.5;-3.0;0
1.206;20.0;-0.5;-3.0;0
1.209;16.0;-0.5;-3.0;0
1.212;12.0;-0.5;-3.0;0
1.215;8.0;-0.5;-3.0;0
1.218;5.0;-0.5;-3.0;0
1.221;0.0;-0.5;-5.0;0
1.224;-3.0;0.5;-5.0;0
1.227;-6.0;0.5;-5.0;0
1.23;-9.0;0.5;-5.0;0
1.233;-12.0;0.5;-5.0;0
1.236;-15.0;0.5;-5.0;0
1.239;-17.0;0.5;-5.0;0
1.242;-21.0;0.5;-5.0;0
1.245;-23.0;0.5;-5.0;0
1.248;-26.0;0.5;-5.0;0
1.2510000000000001;-28.0;0.5;-5.0;0
1.254;-31.0;0.5;-3.0;0
1.2570000000000001;-34.0;0.5;-3.0;0
1.26;-36.0;0.5;-3.0;0
1.2630000000000001;-39.0;0.5;-3.0;0
1.266;-41.0;0.5;-3.0;0
1.2690000000000001;-43.0;0.5;-3.0;0
1.272;-46.0;0.5;-3.0;0
1.2750000000000001;-48.0;0.5;-3.0;0
1.278;-50.0;0.5;-3.0;0
1.2810000000000001;-52.0;0.5;-3.0;0
1.284;-54.0;0.5;-3.0;0
1.2870000000000001;-55.0;0.5;-1.0;0
1.29;-57.0;0.5;-1.0;0
1.2930000000000001;-59.0;0.5;-1.0;0
1.296;-61.0;0.5;-1.0;0
1.2990000000000002;-62.0;0.5;-1.0;0
1.302;-63.0;0.5;-1.0;0
1.3050000000000002;-64.0;0.5;-1.0;0
1.308;-66.0;0.5;-1.0;0
1.3110000000000002;-66.0;0.5;-1.0;0
1.314;-68.0;0.5;-1.0;0
1.3170000000000002;-68.0;0.5;-1.0;0
1.32;-69.0;0.5;-1.0;0
1.323;-69.0;0.5;-1.0;0
1.326;-70.0;0.5;-1.0;0
1.329;-70.0;0.5;-1.0;0
1.332;-71.0;0.5;-1.0;0
1.335;-71.0;0.5;-1.0;0
1.338;-71.0;0.5;-1.0;0
1.341;-71.0;0.5;-1.0;0
1.344;-71.0;0.5;-1.0;0
1.347;-70.0;0.5;-1.0;0
1.35;-70.0;0.5;-1.0;0
1.353;-69.0;0.5;1.0;0
1.356;-69.0;0.5;1.0;0
1.359;-68.0;0.5;1.0;0
1.362;-67.0;0.5;1.0;0
1.365;-66.0;0.5;1.0;0
1.368;-65.0;0.5;1.0;0
1.371;-64.0;0.5;1.0;0
1.374;-63.0;0.5;1.0;0
1.377;-61.0;0.5;1.0;0
1.3800000000000001;-60.0;0.5;1.0;0
1.383;-58.0;0.5;1.0;0
1.3860000000000001;-57.0;0.5;1.0;0
1.389;-55.0;0.5;1.0;0
1.3920000000000001;-53.0;0.5;1.0;0
1.395;-51.0;0.5;1.0;0
1.3980000000000001;-49.0;0.5;1.0;0
1.401;-47.0;0.5;1.0;0
1.4040000000000001;-45.0;0.5;1.0;0
1.407;-43.0;0.5;1.0;0
1.4100000000000001;-41.0;0.5;1.0;0
1.413;-38.0;0.5;1.0;0
1.4160000000000001;-36.0;0.5;1.0;0
1.419;-33.0;0.5;3.0;0
1.4220000000000002;-31.0;0.5;3.0;0
1.425;-28.0;0.5;3.0;0
1.4280000000000002;-26.0;0.5;3.0;0
1.431;-23.0;0.5;3.0;0
1.4340000000000002;-21.0;0.5;3.0;0
1.437;-18.0;0.5;3.0;0
1.4400000000000002;-15.0;0.5;3.0;0
1.443;-12.0;0.5;3.0;0
1.4460000000000002;-10.0;0.5;3.0;0
1.449;-7.0;0.5;3.0;0
1.4520000000000002;-4.0;0.5;3.0;0
1.455;-1.0;0.5;3.0;0
1.458;1.0;-0.5;3.0;0
1.461;2.0;-0.5;3.0;0
1.464;5.0;-0.5;3.0;0
1.467;6.0;-0.5;3.0;0
1.47;8.0;-0.5;3.0;0
1.473;9.0;-0.5;3.0;0
1.476;12.0;-0.5;3.0;0
1.479;13.0;-0.5;3.0;0
1.482;15.0;-0.5;3.0;0
1.485;16.0;-0.5;1.0;0
1.488;18.0;-0.5;1.0;0
1.491;19.0;-0.5;1.0;0
1.494;21.0;-0.5;1.0;0
1.497;22.0;-0.5;1.0;0
1.5;24.0;-0.5;1.0;0
1.5030000000000001;25.0;-0.5;1.0;0
1.506;27.0;-0.5;1.0;0
1.5090000000000001;28.0;-0.5;1.0;0
1.512;30.0;-0.5;1.0;0
1.5150000000000001;31.0;-0.5;1.0;0
1.518;32.0;-0.5;1.0;0
1.5210000000000001;33.0;-0.5;1.0;0
1.524;34.0;-0.5;1.0;0
1.5270000000000001;35.0;-0.5;1.0;0
1.53;36.0;-0.5;1.0;0
1.5330000000000001;37.0;-0.5;1.0;0
1.536;38.0;-0.5;1.0;0
1.5390000000000001;38.0;-0.5;1.0;0
1.542;39.0;-0.5;1.0;0
1.5450000000000002;40.0;-0.5;1.0;0
1.548;41.0;-0.5;1.0;0
1.5510000000000002;41.0;-0.5;0.0;0
1.554;42.0;-0.5;0.0;0
1.5570000000000002;42.0;-0.5;0.0;0
1.56;42.0;-0.5;0.0;0
1.5630000000000002;42.0;-0.5;0.0;0
1.566;43.0;-0.5;0.0;0
1.5690000000000002;42.0;-0.5;0.0;0
1.572;43.0;-0.5;0.0;0
1.5750000000000002;42.0;-0.5;0.0;0
1.578;43.0;-0.5;0.0;0
1.5810000000000002;42.0;-0.5;0.0;0
1.584;42.0;-0.5;0.0;0
1.587;41.0;-0.5;0.0;0
1.59;41.0;-0.5;0.0;0
1.593;41.0;-0.5;0.0;0
1.596;40.0;-0.5;0.0;0
1.599;39.0;-0.5;0.0;0
1.602;39.0;-0.5;0.0;0
1.605;38.0;-0.5;0.0;0
1.608;38.0;-0.5;0.0;0
1.611;36.0;-0.5;0.0;0
1.614;36.0;-0.5;0.0;0
1.617;35.0;-0.5;-1.0;0
1.62;34.0;-0.5;-1.0;0
1.623;33.0;-0.5;-1.0;0
1.6260000000000001;32.0;-0.5;-1.0;0
1.629;30.0;-0.5;-1.0;0
1.6320000000000001;29.0;-0.5;-1.0;0
1.635;28.0;-0.5;-1.0;0
1.6380000000000001;27.0;-0.5;-1.0;0
1.641;25.0;-0.5;-1.0;0
1.6440000000000001;24.0;-0.5;-1.0;0
1.647;22.0;-0.5;-1.0;0
1.6500000000000001;21.0;-0.5;-1.0;0
1.653;19.0;-0.5;-1.0;0
1.6560000000000001;18.0;-0.5;-1.0;0
1.659;16.0;-0.5;-1.0;0
1.6620000000000001;15.0;-0.5;-1.0;0
1.665;13.0;-0.5;-1.0;0
1.6680000000000001;12.0;-0.5;-1.0;0
1.671;10.0;-0.5;-1.0;0
1.6740000000000002;9.0;-0.5;-1.0;0
1.677;7.0;-0.5;-1.0;0
1.6800000000000002;5.0;-0.5;-1.0;0
1.683;3.0;-0.5;-2.0;0
1.6860000000000002;2.0;-0.5;-2.0;0
1.689;0.0;-0.5;-2.0;0
1.6920000000000002;-1.0;0.5;-2.0;0
1.695;-2.0;0.5;-2.0;0
1.6980000000000002;-3.0;0.5;-2.0;0
1.701;-3.0;0.5;-2.0;0
1.7040000000000002;-4.0;0.5;-2.0;0
1.707;-4.0;0.5;-2.0;0
1.7100000000000002;-5.0;0.5;-2.0;0
1.713;-6.0;0.5;-2.0;0
1.7160000000000002;-7.0;0.5;-1.0;0
1.719;-7.0;0.5;-1.0;0
1.722;-8.0;0.5;-1.0;0
1.725;-8.0;0.5;-1.0;0
1.728;-9.0;0.5;-1.0;0
1.731;-9.0;0.5;-1.0;0
1.734;-10.0;0.5;-1.0;0
1.737;-10.0;0.5;-1.0;0
1.74;-11.0;0.5;-1.0;0
1.743;-11.0;0.5;-1.0;0
1.746;-12.0;0.5;-1.0;0
1.749;-12.0;0.5;0.0;0
1.752;-13.0;0.5;0.0;0
1.7550000000000001;-13.0;0.5;0.0;0
1.758;-14.0;0.5;0.0;0
1.7610000000000001;-14.0;0.5;0.0;0
1.764;-15.0;0.5;0.0;0
1.7670000000000001;-15.0;0.5;0.0;0
1.77;-15.0;0.5;0.0;0
1.7730000000000001;-15.0;0.5;0.0;0
1.776;-16.0;0.5;0.0;0
1.7790000000000001;-16.0;0.5;0.0;0
1.782;-16.0;0.5;0.0;0
1.7850000000000001;-16.0;0.5;0.0;0
1.788;-16.0;0.5;0.0;0
1.7910000000000001;-16.0;0.5;0.0;0
1.794;-17.0;0.5;0.0;0
1.7970000000000002;-16.0;0.5;0.0;0
1.8;-17.0;0.5;0.0;0
1.8030000000000002;-16.0;0.5;0.0;0
1.806;-17.0;0.5;0.0;0
1.8090000000000002;-16.0;0.5;0.0;0
1.812;-16.0;0.5;0.0;0
1.8150000000000002;-16.0;0.5;0.0;0
1.818;-16.0;0.5;0.0;0
1.8210000000000002;-16.0;0.5;0.0;0
1.824;-16.0;0.5;0.0;0
1.8270000000000002;-15.0;0.5;0.0;0
1.83;-15.0;0.5;0.0;0
1.8330000000000002;-15.0;0.5;0.0;0
1.836;-15.0;0.5;0.0;0
1.8390000000000002;-14.0;0.5;0.0;0
1.842;-14.0;0.5;0.0;0
1.8450000000000002;-13.0;0.5;0.0;0
1.848;-13.0;0.5;0.0;0
1.851;-13.0;0.5;0.0;0
1.854;-13.0;0.5;0.0;0
1.857;-12.0;0.5;0.0;0
1.86;-12.0;0.5;0.0;0
1.863;-11.0;0.5;0.0;0
1.866;-11.0;0.5;0.0;0
1.869;-10.0;0.5;0.0;0
1.872;-10.0;0.5;0.0;0
1.875;-9.0;0.5;0.0;0
1.8780000000000001;-9.0;0.5;0.0;0
1.881;-8.0;0.5;1.0;0
1.8840000000000001;-7.0;0.5;1.0;0
1.887;-6.0;0.5;1.0;0
1.8900000000000001;-6.0;0.5;1.0;0
1.893;-5.0;0.5;1.0;0
1.8960000000000001;-5.0;0.5;1.0;0
1.899;-4.0;0.5;1.0;0
1.9020000000000001;-4.0;0.5;1.0;0
1.905;-3.0;0.5;1.0;0
1.9080000000000001;-3.0;0.5;1.0;0
1.911;-1.0;0.5;1.0;0
1.9140000000000001;-1.0;0.5;0.0;0
1.917;-0.0;-0.5;0.0;0
1.9200000000000002;0.0;-0.5;0.0;0
1.923;-1.0;0.5;0.0;0
1.9260000000000002;-1.0;0.5;0.0;0
1.929;0.0;-0.5;0.0;0
1.9320000000000002;1.0;-0.5;0.0;0
1.935;0.0;-0.5;0.0;0
1.9380000000000002;0.0;-0.5;0.0;0
1.941;-1.0;0.5;0.0;0
1.9440000000000002;-1.0;0.5;0.0;0
1.947;0.0;-0.5;1.0;0
1.9500000000000002;1.0;-0.5;1.0;0
1.953;-0.0;-0.5;1.0;0
1.9560000000000002;0.0;-0.5;1.0;0
1.959;-1.0;0.5;1.0;0
1.9620000000000002;-1.0;0.5;1.0;0
1.965;0.0;-0.5;1.0;0
1.9680000000000002;1.0;-0.5;1.0;0
1.971;-0.0;-0.5;1.0;0
1.9740000000000002;0.0;-0.5;1.0;0
