t;e;i;d;set
0.0;0.0;0.0;0.0;0
0.0;0.0;0.0;0.0;0
0.0;300.0;-0.3;0.0;0
0.003;301.0;-0.5;0.0;0
0.006;300.0;-0.5;0.0;0
0.009000000000000001;301.0;-0.5;0.0;0
0.012;300.0;-0.5;0.0;0
0.015000000000000001;300.0;-0.5;0.0;0
0.018000000000000002;299.0;-0.5;0.0;0
0.021;299.0;-0.5;0.0;0
0.024;298.0;-0.5;0.0;0
0.027;297.0;-0.5;0.0;0
0.030000000000000002;296.0;-0.5;0.0;0
0.033;295.0;-0.5;-1.0;0
0.036000000000000004;293.0;-0.5;-1.0;0
0.039;292.0;-0.5;-1.0;0
0.042;290.0;-0.5;-1.0;0
0.045000000000000005;288.0;-0.5;-1.0;0
0.048;286.0;-0.5;-1.0;0
0.051000000000000004;284.0;-0.5;-1.0;0
0.054;281.0;-0.5;-1.0;0
0.057;279.0;-0.5;-1.0;0
0.060000000000000005;276.0;-0.5;-1.0;0
0.063;273.0;-0.5;-1.0;0
0.066;270.0;-0.5;-3.0;0
0.069;267.0;-0.5;-3.0;0
0.07200000000000001;263.0;-0.5;-3.0;0
0.075;260.0;-0.5;-3.0;0
0.078;256.0;-0.5;-3.0;0
0.081;252.0;-0.5;-3.0;0
0.084;248.0;-0.5;-3.0;0
0.08700000000000001;244.0;-0.5;-3.0;0
0.09000000000000001;239.0;-0.5;-3.0;0
0.093;234.0;-0.5;-3.0;0
0.096;229.0;-0.5;-3.0;0
0.099;224.0;-0.5;-5.0;0
0.10200000000000001;219.0;-0.5;-5.0;0
0.10500000000000001;213.0;-0.5;-5.0;0
0.108;207.0;-0.5;-5.0;0
0.111;202.0;-0.5;-5.0;0
0.114;195.0;-0.5;-5.0;0
0.117;189.0;-0.5;-5.0;0
0.12000000000000001;182.0;-0.5;-5.0;0
0.12300000000000001;176.0;-0.5;-5.0;0
0.126;169.0;-0.5;-5.0;0
0.129;161.0;-0.5;-5.0;0
0.132;154.0;-0.5;-7.0;0
0.135;147.0;-0.5;-7.0;0
0.138;139.0;-0.5;-7.0;0
0.14100000000000001;131.0;-0.5;-7.0;0
0.14400000000000002;123.0;-0.5;-7.0;0
0.14700000000000002;115.0;-0.5;-7.0;0
0.15;106.0;-0.5;-7.0;0
0.153;98.0;-0.5;-7.0;0
0.156;89.0;-0.5;-7.0;0
0.159;80.0;-0.5;-7.0;0
0.162;71.0;-0.5;-7.0;0
0.165;62.0;-0.5;-9.0;0
0.168;53.0;-0.5;-9.0;0
0.171;44.0;-0.5;-9.0;0
0.17400000000000002;35.0;-0.5;-9.0;0
0.17700000000000002;25.0;-0.5;-9.0;0
0.18000000000000002;16.0;-0.5;-9.0;0
0.183;7.0;-0.5;-9.0;0
0.186;-2.0;0.5;-9.0;0
0.189;-12.0;0.5;-9.0;0
0.192;-21.0;0.5;-9.0;0
0.195;-30.0;0.5;-9.0;0
0.198;-39.0;0.5;-9.0;0
0.201;-48.0;0.5;-9.0;0
0.20400000000000001;-57.0;0.5;-9.0;0
0.20700000000000002;-66.0;0.5;-9.0;0
0.21000000000000002;-75.0;0.5;-9.0;0
0.21300000000000002;-84.0;0.5;-9.0;0
0.216;-92.0;0.5;-9.0;0
0.219;-100.0;0.5;-9.0;0
0.222;-108.0;0.5;-9.0;0
0.225;-117.0;0.5;-9.0;0
0.228;-124.0;0.5;-9.0;0
0.231;-132.0;0.5;-8.0;0
0.234;-139.0;0.5;-8.0;0
0.23700000000000002;-147.0;0.5;-8.0;0
0.24000000000000002;-153.0;0.5;-8.0;0
0.24300000000000002;-160.0;0.5;-8.0;0
0.24600000000000002;-167.0;0.5;-8.0;0
0.249;-173.0;0.5;-8.0;0
0.252;-179.0;0.5;-8.0;0
0.255;-185.0;0.5;-8.0;0
0.258;-191.0;0.5;-8.0;0
0.261;-197.0;0.5;-8.0;0
0.264;-202.0;0.5;-5.0;0
0.267;-207.0;0.5;-5.0;0
0.27;-212.0;0.5;-5.0;0
0.273;-216.0;0.5;-5.0;0
0.276;-221.0;0.5;-5.0;0
0.279;-225.0;0.5;-5.0;0
0.28200000000000003;-229.0;0.5;-5.0;0
0.28500000000000003;-233.0;0.5;-5.0;0
0.28800000000000003;-236.0;0.5;-5.0;0
0.29100000000000004;-240.0;0.5;-5.0;0
0.29400000000000004;-243.0;0.5;-5.0;0
0.29700000000000004;-246.0;0.5;-3.0;0
0.3;-249.0;0.5;-3.0;0
0.303;-251.0;0.5;-3.0;0
0.306;-253.0;0.5;-3.0;0
0.309;-255.0;0.5;-3.0;0
0.312;-257.0;0.5;-3.0;0
0.315;-259.0;0.5;-3.0;0
0.318;-261.0;0.5;-3.0;0
0.321;-262.0;0.5;-3.0;0
0.324;-263.0;0.5;-3.0;0
0.327;-264.0;0.5;-3.0;0
0.33;-265.0;0.5;-1.0;0
0.333;-265.0;0.5;-1.0;0
0.336;-266.0;0.5;-1.0;0
0.339;-266.0;0.5;-1.0;0
0.342;-266.0;0.5;-1.0;0
0.34500000000000003;-266.0;0.5;-1.0;0
0.34800000000000003;-266.0;0.5;-1.0;0
0.35100000000000003;-266.0;0.5;-1.0;0
0.35400000000000004;-266.0;0.5;-1.0;0
0.35700000000000004;-266.0;0.5;-1.0;0
0.36000000000000004;-265.0;0.5;-1.0;0
0.36300000000000004;-264.0;0.5;1.0;0
0.366;-263.0;0.5;1.0;0
0.369;-262.0;0.5;1.0;0
0.372;-260.0;0.5;1.0;0
0.375;-259.0;0.5;1.0;0
0.378;-257.0;0.5;1.0;0
0.381;-255.0;0.5;1.0;0
0.384;-253.0;0.5;1.0;0
0.387;-251.0;0.5;1.0;0
0.39;-248.0;0.5;1.0;0
0.393;-245.0;0.5;1.0;0
0.396;-242.0;0.5;3.0;0
0.399;-239.0;0.5;3.0;0
0.402;-236.0;0.5;3.0;0
0.405;-233.0;0.5;3.0;0
0.40800000000000003;-229.0;0.5;3.0;0
0.41100000000000003;-225.0;0.5;3.0;0
0.41400000000000003;-221.0;0.5;3.0;0
0.41700000000000004;-216.0;0.5;3.0;0
0.42000000000000004;-212.0;0.5;3.0;0
0.42300000000000004;-207.0;0.5;3.0;0
0.42600000000000005;-202.0;0.5;3.0;0
0.42900000000000005;-197.0;0.5;5.0;0
0.432;-192.0;0.5;5.0;0
0.435;-186.0;0.5;5.0;0
0.438;-180.0;0.5;5.0;0
0.441;-174.0;0.5;5.0;0
0.444;-168.0;0.5;5.0;0
0.447;-162.0;0.5;5.0;0
0.45;-155.0;0.5;5.0;0
0.453;-148.0;0.5;5.0;0
0.456;-142.0;0.5;5.0;0
0.459;-134.0;0.5;5.0;0
0.462;-127.0;0.5;7.0;0
0.465;-120.0;0.5;7.0;0
0.468;-112.0;0.5;7.0;0
0.47100000000000003;-104.0;0.5;7.0;0
0.47400000000000003;-97.0;0.5;7.0;0
0.47700000000000004;-88.0;0.5;7.0;0
0.48000000000000004;-80.0;0.5;7.0;0
0.48300000000000004;-72.0;0.5;7.0;0
0.48600000000000004;-64.0;0.5;7.0;0
0.48900000000000005;-55.0;0.5;7.0;0
0.49200000000000005;-47.0;0.5;7.0;0
0.49500000000000005;-38.0;0.5;9.0;0
0.498;-30.0;0.5;9.0;0
0.501;-21.0;0.5;9.0;0
0.504;-12.0;0.5;9.0;0
0.507;-3.0;0.5;9.0;0
0.51;5.0;-0.5;9.0;0
0.513;14.0;-0.5;9.0;0
0.516;23.0;-0.5;9.0;0
0.519;31.0;-0.5;9.0;0
0.522;40.0;-0.5;9.0;0
0.525;48.0;-0.5;9.0;0
0.528;57.0;-0.5;9.0;0
0.531;65.0;-0.5;9.0;0
0.534;73.0;-0.5;9.0;0
0.537;81.0;-0.5;9.0;0
0.54;89.0;-0.5;9.0;0
0.543;97.0;-0.5;9.0;0
0.546;104.0;-0.5;9.0;0
0.549;112.0;-0.5;9.0;0
0.552;119.0;-0.5;9.0;0
0.555;126.0;-0.5;9.0;0
0.558;133.0;-0.5;9.0;0
0.561;140.0;-0.5;7.0;0
0.5640000000000001;146.0;-0.5;7.0;0
0.5670000000000001;152.0;-0.5;7.0;0
0.5700000000000001;158.0;-0.5;7.0;0
0.5730000000000001;164.0;-0.5;7.0;0
0.5760000000000001;170.0;-0.5;7.0;0
0.5790000000000001;175.0;-0.5;7.0;0
0.5820000000000001;180.0;-0.5;7.0;0
0.5850000000000001;185.0;-0.5;7.0;0
0.5880000000000001;190.0;-0.5;7.0;0
0.5910000000000001;195.0;-0.5;7.0;0
0.5940000000000001;199.0;-0.5;4.0;0
0.597;203.0;-0.5;4.0;0
0.6;207.0;-0.5;4.0;0
0.603;211.0;-0.5;4.0;0
0.606;214.0;-0.5;4.0;0
0.609;217.0;-0.5;4.0;0
0.612;221.0;-0.5;4.0;0
0.615;223.0;-0.5;4.0;0
0.618;226.0;-0.5;4.0;0
0.621;228.0;-0.5;4.0;0
0.624;230.0;-0.5;4.0;0
0.627;232.0;-0.5;2.0;0
0.63;234.0;-0.5;2.0;0
0.633;236.0;-0.5;2.0;0
0.636;237.0;-0.5;2.0;0
0.639;238.0;-0.5;2.0;0
0.642;239.0;-0.5;2.0;0
0.645;240.0;-0.5;2.0;0
0.648;240.0;-0.5;2.0;0
0.651;240.0;-0.5;2.0;0
0.654;241.0;-0.5;2.0;0
0.657;241.0;-0.5;2.0;0
0.66;241.0;-0.5;0.0;0
0.663;241.0;-0.5;0.0;0
0.666;240.0;-0.5;0.0;0
0.669;240.0;-0.5;0.0;0
0.672;239.0;-0.5;0.0;0
0.675;238.0;-0.5;0.0;0
0.678;236.0;-0.5;0.0;0
0.681;235.0;-0.5;0.0;0
0.684;233.0;-0.5;0.0;0
0.687;232.0;-0.5;0.0;0
0.6900000000000001;229.0;-0.5;0.0;0
0.6930000000000001;227.0;-0.5;-2.0;0
0.6960000000000001;225.0;-0.5;-2.0;0
0.6990000000000001;222.0;-0.5;-2.0;0
0.7020000000000001;219.0;-0.5;-2.0;0
0.7050000000000001;216.0;-0.5;-2.0;0
0.7080000000000001;213.0;-0.5;-2.0;0
0.7110000000000001;209.0;-0.5;-2.0;0
0.7140000000000001;206.0;-0.5;-2.0;0
0.7170000000000001;202.0;-0.5;-2.0;0
0.7200000000000001;198.0;-0.5;-2.0;0
0.7230000000000001;193.0;-0.5;-2.0;0
0.7260000000000001;189.0;-0.5;-4.0;0
0.729;184.0;-0.5;-4.0;0
0.732;179.0;-0.5;-4.0;0
0.735;174.0;-0.5;-4.0;0
0.738;169.0;-0.5;-4.0;0
0.741;163.0;-0.5;-4.0;0
0.744;157.0;-0.5;-4.0;0
0.747;151.0;-0.5;-4.0;0
0.75;145.0;-0.5;-4.0;0
0.753;139.0;-0.5;-4.0;0
0.756;133.0;-0.5;-4.0;0
0.759;126.0;-0.5;-7.0;0
0.762;119.0;-0.5;-7.0;0
0.765;112.0;-0.5;-7.0;0
0.768;105.0;-0.5;-7.0;0
0.771;98.0;-0.5;-7.0;0
0.774;91.0;-0.5;-7.0;0
0.777;83.0;-0.5;-7.0;0
0.78;75.0;-0.5;-7.0;0
0.783;67.0;-0.5;-7.0;0
0.786;60.0;-0.5;-7.0;0
0.789;51.0;-0.5;-7.0;0
0.792;44.0;-0.5;-7.0;0
0.795;35.0;-0.5;-7.0;0
0.798;28.0;-0.5;-7.0;0
0.801;19.0;-0.5;-7.0;0
0.804;11.0;-0.5;-7.0;0
0.807;3.0;-0.5;-7.0;0
