t;e;d;i;set

2.629;-101;-2440;0;0
2.634;-133;-2428;0;0
2.639;-156;-2424;0;0
2.644;-179;-2403;0;0
2.649;-202;-2371;0;0
2.654;-225;-2317;0;0
2.659;-248;-2256;0;0
2.664;-263;-2210;0;0
2.669;-286;-2257;0;0
2.674;-301;-2170;0;0
2.679;-316;-2045;0;0
2.684;-323;-1945;0;0
2.689;-346;-1821;0;0
2.694;-353;-1756;0;0
2.699;-368;-1632;0;0
2.704;-375;-1527;0;0
2.709;-382;-1429;0;0
2.714;-382;-1336;0;0
2.719;-382;-1248;0;0
2.724;-382;-1167;0;0
2.729;-382;-1094;0;0
2.734;-382;-1028;0;0
2.739;-382;-969;0;0
2.744;-375;-786;0;0
2.749;-368;-612;0;0
2.754;-353;-387;0;0
2.759;-338;-181;0;0
2.764;-323;-1;0;0
2.769;-316;169;0;0
2.774;-301;315;0;0
2.779;-286;468;0;0
2.784;-271;588;0;0
2.789;-256;915;0;0
2.794;-233;1025;0;0
2.799;-218;1127;0;0
2.804;-195;1306;0;0
2.809;-171;1427;0;0
2.814;-156;1470;0;0
2.819;-133;1551;0;0
2.824;-101;1698;0;0
2.829;-78;2043;0;0
2.834;-47;2277;0;0
2.839;-31;2238;0;0
2.844;-15;2189;0;0
2.849;15;2214;0;0
2.854;47;2281;0;0
2.859;70;2288;0;0
2.864;94;2282;0;0
2.869;109;2234;0;0
2.874;133;2156;0;0
2.879;156;2165;0;0
2.884;171;2160;0;0
2.889;187;2064;0;0
2.894;202;2005;0;0
2.899;225;1895;0;0
2.904;241;2089;0;0
2.909;263;2164;0;0
2.914;271;2073;0;0
2.919;278;1911;0;0
2.924;294;1761;0;0
2.929;301;1631;0;0
2.934;309;1507;0;0
2.939;316;1387;0;0
2.944;323;1272;0;0
2.949;323;1173;0;0
2.954;323;1081;0;0
2.959;323;999;0;0
2.964;323;926;0;0
2.969;323;860;0;0
2.974;316;588;0;0
2.979;309;447;0;0
2.984;301;336;0;0
2.989;294;203;0;0
2.994;286;82;0;0
2.999;271;-42;0;0
3.004;263;-187;0;0
3.009;248;-313;0;0
3.014;233;-458;0;0
3.019;218;-577;0;0
3.024;202;-697;0;0
3.029;187;-799;0;0
3.034;171;-914;0;0
3.039;156;-1002;0;0
3.044;140;-1158;0;0
3.049;109;-1250;0;0
3.054;94;-1340;0;0
3.059;78;-1419;0;0
3.064;54;-1691;0;0
3.069;31;-1747;0;0
3.074;15;-1822;0;0
3.079;-7;-1842;0;0
3.084;-31;-1868;0;0
3.089;-47;-1888;0;0
3.094;-70;-1857;0;0
3.099;-94;-1873;0;0
3.104;-109;-1887;0;0
3.109;-133;-1860;0;0
3.114;-148;-1854;0;0
3.119;-164;-1801;0;0
3.124;-179;-1771;0;0
3.129;-202;-1721;0;0
3.134;-210;-1673;0;0
3.139;-225;-1609;0;0
3.144;-233;-1558;0;0
3.149;-248;-1482;0;0
3.154;-263;-1408;0;0
3.159;-263;-1343;0;0
3.164;-271;-1255;0;0
3.169;-278;-1154;0;0
3.174;-286;-1068;0;0
3.179;-286;-991;0;0
3.184;-294;-916;0;0
3.189;-294;-847;0;0
3.194;-294;-786;0;0
3.199;-286;-631;0;0
3.204;-286;-467;0;0
3.209;-278;-352;0;0
3.214;-271;-259;0;0
3.219;-263;-169;0;0
3.224;-263;-76;0;0
3.229;-248;18;0;0
3.234;-241;110;0;0
3.239;-233;226;0;0
3.244;-218;328;0;0
3.249;-202;476;0;0
3.254;-195;602;0;0
3.259;-179;856;0;0
3.264;-164;930;0;0
3.269;-148;974;0;0
3.274;-133;1228;0;0
3.279;-109;1289;0;0
3.284;-94;1375;0;0
3.289;-78;1457;0;0
3.294;-62;1454;0;0
3.299;-47;1460;0;0
3.304;-23;1471;0;0
3.309;-7;1519;0;0
3.314;15;1524;0;0
3.319;31;1562;0;0
3.324;47;1638;0;0
3.329;62;1623;0;0
3.334;78;1624;0;0
3.339;94;1561;0;0
3.344;109;1549;0;0
3.349;125;1520;0;0
3.354;140;1537;0;0
3.359;156;1491;0;0
3.364;171;1445;0;0
3.369;179;1402;0;0
3.374;187;1330;0;0
3.379;202;1296;0;0
3.384;210;1254;0;0
3.389;218;1193;0;0
3.394;225;1122;0;0
3.399;233;1049;0;0
3.404;233;983;0;0
3.409;233;921;0;0
3.414;233;864;0;0
3.419;241;805;0;0
3.424;241;737;0;0
3.429;233;533;0;0
3.434;233;363;0;0
3.439;233;221;0;0
3.444;233;103;0;0
3.449;225;-164;0;0
3.454;218;-220;0;0
3.459;210;-249;0;0
3.464;202;-305;0;0
3.469;195;-351;0;0
3.474;187;-396;0;0
3.479;171;-480;0;0
3.484;164;-555;0;0
3.489;148;-613;0;0
3.494;140;-706;0;0
3.499;125;-758;0;0
3.504;109;-837;0;0
3.509;101;-899;0;0
3.514;78;-946;0;0
3.519;70;-1010;0;0
3.524;54;-1046;0;0
3.529;39;-1126;0;0
3.534;23;-1163;0;0
3.539;7;-1245;0;0
3.544;-7;-1265;0;0
3.549;-23;-1312;0;0
3.554;-39;-1292;0;0
3.559;-47;-1308;0;0
3.564;-70;-1311;0;0
3.569;-78;-1354;0;0
3.574;-94;-1329;0;0
3.579;-109;-1316;0;0
3.584;-125;-1305;0;0
3.589;-133;-1277;0;0
3.594;-140;-1271;0;0
3.599;-156;-1371;0;0
3.604;-164;-1349;0;0
3.609;-171;-1287;0;0
3.614;-179;-1218;0;0
3.619;-187;-1143;0;0
3.624;-195;-1070;0;0
3.629;-202;-1001;0;0
3.634;-202;-935;0;0
3.639;-202;-875;0;0
3.644;-210;-813;0;0
3.649;-210;-747;0;0
3.654;-210;-689;0;0
3.659;-210;-638;0;0
3.664;-202;-511;0;0
3.669;-202;-379;0;0
3.674;-202;-266;0;0
3.679;-195;-174;0;0
3.684;-195;-122;0;0
3.689;-187;-66;0;0
3.694;-179;58;0;0
3.699;-171;138;0;0
3.704;-164;201;0;0
3.709;-156;260;0;0
3.714;-148;322;0;0
3.719;-140;500;0;0
3.724;-125;629;0;0
3.729;-109;698;0;0
3.734;-101;792;0;0
3.739;-94;960;0;0
3.744;-78;1052;0;0
3.749;-62;1049;0;0
3.754;-54;1043;0;0
3.759;-47;1050;0;0
3.764;-31;1044;0;0
3.769;-15;1062;0;0
3.774;-7;1071;0;0
3.779;7;1215;0;0
3.784;15;1399;0;0
3.789;31;1396;0;0
3.794;47;1386;0;0
3.799;54;1357;0;0
3.804;62;1274;0;0
3.809;78;1239;0;0
3.814;86;1201;0;0
3.819;101;1283;0;0
3.824;109;1292;0;0
3.829;117;1240;0;0
3.834;125;1164;0;0
3.839;133;1099;0;0
3.844;140;1175;0;0
3.849;140;1209;0;0
3.854;148;1176;0;0
3.859;156;1095;0;0
3.864;156;998;0;0
3.869;164;910;0;0
3.874;164;835;0;0
3.879;164;766;0;0
3.884;171;701;0;0
3.889;171;641;0;0
3.894;164;442;0;0
3.899;164;278;0;0
3.904;156;152;0;0
3.909;156;77;0;0
3.914;156;15;0;0
3.919;148;-20;0;0
3.924;140;-63;0;0
3.929;140;-99;0;0
3.934;133;-136;0;0
3.939;125;-178;0;0
3.944;117;-225;0;0
3.949;109;-301;0;0
3.954;101;-356;0;0
3.959;94;-397;0;0
3.964;86;-443;0;0
3.969;78;-507;0;0
3.974;70;-554;0;0
3.979;54;-588;0;0
3.984;47;-665;0;0
3.989;39;-706;0;0
3.994;23;-725;0;0
3.999;15;-787;0;0
4.004;7;-815;0;0
4.009;-7;-823;0;0
4.014;-15;-858;0;0
4.019;-23;-878;0;0
4.024;-31;-860;0;0
4.029;-47;-867;0;0
4.034;-54;-873;0;0
4.039;-62;-869;0;0
4.044;-78;-876;0;0
4.049;-78;-885;0;0
4.054;-86;-866;0;0
4.059;-94;-828;0;0
4.064;-101;-800;0;0
4.069;-109;-794;0;0
4.074;-109;-780;0;0
4.079;-117;-756;0;0
4.084;-125;-711;0;0
4.089;-125;-666;0;0
4.094;-133;-627;0;0
4.099;-133;-593;0;0
4.104;-133;-561;0;0
4.109;-140;-530;0;0
4.114;-140;-500;0;0
4.119;-140;-475;0;0
4.124;-140;-450;0;0
4.129;-140;-428;0;0
4.134;-140;-409;0;0
4.139;-133;-362;0;0
4.144;-133;-271;0;0
4.149;-125;-208;0;0
4.154;-117;-153;0;0
4.159;-117;-101;0;0
4.164;-109;37;0;0
4.169;-109;145;0;0
4.174;-101;245;0;0
4.179;-94;329;0;0
4.184;-86;448;0;0
