t;e;d;i;set

0.809;0;7.8125;0;0
0.814;0;7.8125;0;0
0.819;0;7.8125;0;0
0.824;0;7.8125;0;0
0.829;0;7.8125;0;0
0.834;0;7.8125;0;0
0.839;0;7.8125;0;0
0.844;0;7.8125;0;0
0.849;0;7.8125;0;0
0.854;0;7.8125;0;0
0.859;0;7.8125;0;0
0.864;0;7.8125;0;0
0.869;0;7.8125;0;0
0.874;0;7.8125;0;0
0.879;0;7.8125;0;0
0.884;0;7.8125;0;0
0.889;0;7.8125;0;0
0.894;0;7.8125;0;0
0.899;0;7.8125;0;0
0.904;0;7.8125;0;0
0.909;0;7.8125;0;0
0.914;0;7.8125;0;0
0.919;0;7.8125;0;0
0.924;0;7.8125;0;0
0.929;0;7.8125;0;0
0.934;0;7.8125;0;0
0.939;0;7.8125;0;0
0.944;0;7.8125;0;0
0.949;0;7.8125;0;0
0.954;0;7.8125;0;0
0.959;0;7.8125;0;0
0.964;0;7.8125;0;0
0.969;0;7.8125;0;0
0.974;0;7.8125;0;0
0.979;0;7.8125;0;0
0.984;0;7.8125;0;0
0.989;0;7.8125;0;0
0.994;0;7.8125;0;0
0.999;0;7.8125;0;0
1.004;0;7.8125;0;0
1.009;0;7.8125;0;0
1.014;0;7.8125;0;0
1.019;0;7.8125;0;0
1.024;0;7.8125;0;0
1.029;0;7.8125;0;0
1.034;0;7.8125;0;0
1.039;0;7.8125;0;0
1.044;0;7.8125;0;0
1.049;0;7.8125;0;0
1.054;0;7.8125;0;0
1.059;0;7.8125;0;0
1.064;0;7.8125;0;0
1.069;0;7.8125;0;0
1.074;0;7.8125;0;0
1.079;0;7.8125;0;0
1.084;0;7.8125;0;0
1.089;0;7.8125;0;0
1.094;0;7.8125;0;0
1.099;0;7.8125;0;0
1.104;0;7.8125;0;0
1.109;0;7.8125;0;0
1.114;0;7.8125;0;0
1.119;0;7.8125;0;0
1.124;0;7.8125;0;0
1.129;0;7.8125;0;0
1.134;0;7.8125;0;0
1.139;0;7.8125;0;0
1.144;0;7.8125;0;0
1.149;0;7.8125;0;0
1.154;0;7.8125;0;0
1.159;0;7.8125;0;0
1.164;0;7.8125;0;0
1.169;0;7.8125;0;0
1.174;0;7.8125;0;0
1.179;0;7.8125;0;0
1.184;0;7.8125;0;0
1.189;0;7.8125;0;0
1.194;0;7.8125;0;0
1.199;0;7.8125;0;0
1.204;0;7.8125;0;0
1.209;0;7.8125;0;0
1.214;0;7.8125;0;0
1.219;0;7.8125;0;0
1.224;0;7.8125;0;0
1.229;0;7.8125;0;0
1.234;0;7.8125;0;0
1.239;0;7.8125;0;0
1.244;0;7.8125;0;0
1.249;0;7.8125;0;0
1.254;0;7.8125;0;0
1.259;0;7.8125;0;0
1.264;0;7.8125;0;0
1.269;0;7.8125;0;0
1.274;0;7.8125;0;0
1.279;0;7.8125;0;0
1.284;0;7.8125;0;0
1.289;0;7.8125;0;0
1.294;0;7.8125;0;0
1.299;0;7.8125;0;0
1.304;0;7.8125;0;0
1.309;0;7.8125;0;0
1.314;0;7.8125;0;0
1.319;0;7.8125;0;0
1.324;0;7.8125;0;0
1.329;0;7.8125;0;0
1.334;0;7.8125;0;0
1.339;0;7.8125;0;0
1.344;0;7.8125;0;0
1.349;0;7.8125;0;0
1.354;0;7.8125;0;0
1.359;0;7.8125;0;0
1.364;0;7.8125;0;0
1.369;0;7.8125;0;0
1.374;0;7.8125;0;0
1.379;0;7.8125;0;0
1.384;0;7.8125;0;0
1.389;0;7.8125;0;0
1.394;0;7.8125;0;0
1.399;0;7.8125;0;0
1.404;0;7.8125;0;0
1.409;0;7.8125;0;0
1.414;0;7.8125;0;0
1.419;0;7.8125;0;0
1.424;0;7.8125;0;0
1.429;0;7.8125;0;0
1.434;0;7.8125;0;0
1.439;0;7.8125;0;0
1.444;0;7.8125;0;0
1.449;0;7.8125;0;0
1.454;0;7.8125;0;0
1.459;0;7.8125;0;0
1.464;0;7.8125;0;0
1.469;0;7.8125;0;0
1.474;0;7.8125;0;0
1.479;0;7.8125;0;0
1.484;0;7.8125;0;0
1.489;0;7.8125;0;0
1.494;0;7.8125;0;0
1.499;0;7.8125;0;0
1.504;0;7.8125;0;0
1.509;0;7.8125;0;0
1.514;0;7.8125;0;0
1.519;0;7.8125;0;0
1.524;0;7.8125;0;0
1.529;0;7.8125;0;0
1.534;-7;3.819709702062643;0;0
1.539;-54;10.395010395010395;0;0
1.544;-148;-40.65040650406504;0;0
1.549;-225;-56.17977528089887;0;0
1.554;-309;-56.17977528089887;0;0
1.559;-389;-55.55555555555556;0;0
1.564;-474;-55.55555555555556;0;0
1.569;-542;-58.13953488372093;0;0
1.574;-606;-51.02040816326531;0;0
1.579;-667;-49.01960784313726;0;0
1.584;-723;-49.504950495049506;0;0
1.589;-765;-46.2962962962963;0;0
1.594;-804;-40.32258064516129;0;0
1.599;-840;-39.37007874015748;0;0
1.604;-872;-39.0625;0;0
1.609;-894;-31.25;0;0
1.614;-914;-28.089887640449437;0;0
1.619;-935;-30.864197530864196;0;0
1.624;-948;-29.069767441860463;0;0
1.629;-958;-23.364485981308412;0;0
1.634;-966;-17.6678445229682;0;0
1.639;-974;-17.421602787456447;0;0
1.644;-977;-15.625;0;0
1.649;-980;-11.961722488038278;0;0
1.654;-983;-8.960573476702509;0;0
1.659;-985;-6.793478260869565;0;0
1.664;-985;-6.361323155216285;0;0
1.669;-985;-5.813953488372093;0;0
1.674;-983;3.0120481927710845;0;0
1.679;-980;3.57653791130186;0;0
1.684;-977;3.869969040247678;0;0
1.689;-974;7.961783439490445;0;0
1.694;-968;11.600928074245939;0;0
1.699;-960;14.880952380952381;0;0
1.704;-951;17.18213058419244;0;0
1.709;-938;19.841269841269842;0;0
1.714;-923;25.77319587628866;0;0
1.719;-901;30.864197530864196;0;0
1.724;-883;29.069767441860463;0;0
1.729;-856;34.24657534246575;0;0
1.734;-822;35.97122302158273;0;0
1.739;-785;37.878787878787875;0;0
1.744;-739;44.24778761061947;0;0
1.749;-690;45.87155963302752;0;0
1.754;-637;45.45454545454545;0;0
1.759;-581;45.87155963302752;0;0
1.764;-509;50.0;0;0
1.769;-446;48.54368932038835;0;0
1.774;-368;50.505050505050505;0;0
1.779;-294;52.63157894736842;0;0
1.784;-210;52.63157894736842;0;0
1.789;-125;55.55555555555556;0;0
1.794;-39;56.81818181818182;0;0
1.799;39;54.34782608695652;0;0
1.804;133;54.34782608695652;0;0
1.809;210;54.94505494505494;0;0
1.814;294;54.34782608695652;0;0
1.819;368;51.02040816326531;0;0
1.824;439;51.02040816326531;0;0
1.829;509;49.504950495049506;0;0
1.834;575;50.0;0;0
1.839;631;46.728971962616825;0;0
1.844;684;42.73504273504273;0;0
1.849;728;39.682539682539684;0;0
1.854;770;39.0625;0;0
1.859;809;39.682539682539684;0;0
1.864;835;33.78378378378378;0;0
1.869;860;29.41176470588235;0;0
1.874;883;28.24858757062147;0;0
1.879;904;29.41176470588235;0;0
1.884;920;26.455026455026456;0;0
1.889;932;23.04147465437788;0;0
1.894;943;17.73049645390071;0;0
1.899;948;14.204545454545455;0;0
1.904;955;13.477088948787062;0;0
1.909;962;12.254901960784315;0;0
1.914;962;11.441647597254004;0;0
1.919;964;7.680491551459293;0;0
1.924;964;5.617977528089888;0;0
1.929;964;5.05050505050505;0;0
1.934;962;4.344048653344918;0;0
1.939;960;-3.0693677102516883;0;0
1.944;953;-3.2051282051282053;0;0
1.949;948;-9.124087591240876;0;0
1.954;938;-13.550135501355014;0;0
1.959;929;-17.064846416382252;0;0
1.964;914;-19.37984496124031;0;0
1.969;901;-23.474178403755868;0;0
1.974;880;-24.03846153846154;0;0
1.979;856;-28.24858757062147;0;0
1.984;827;-30.48780487804878;0;0
1.989;794;-34.24657534246575;0;0
1.994;760;-34.01360544217687;0;0
1.999;723;-34.24657534246575;0;0
2.004;673;-39.0625;0;0
2.009;619;-44.642857142857146;0;0
2.014;562;-45.45454545454545;0;0
2.019;502;-43.85964912280702;0;0
2.024;439;-45.04504504504504;0;0
2.029;368;-51.54639175257732;0;0
2.034;286;-54.34782608695652;0;0
2.039;210;-51.02040816326531;0;0
2.044;133;-51.54639175257732;0;0
2.049;54;-51.54639175257732;0;0
2.054;-31;-56.17977528089887;0;0
2.059;-109;-50.0;0;0
2.064;-195;-51.02040816326531;0;0
2.069;-271;-53.191489361702125;0;0
2.074;-338;-46.728971962616825;0;0
2.079;-411;-47.16981132075472;0;0
2.084;-474;-49.01960784313726;0;0
2.089;-535;-44.642857142857146;0;0
2.094;-594;-43.10344827586207;0;0
2.099;-649;-41.666666666666664;0;0
2.104;-701;-47.61904761904762;0;0
2.109;-744;-41.666666666666664;0;0
2.114;-775;-33.78378378378378;0;0
2.119;-804;-32.05128205128205;0;0
2.124;-840;-37.878787878787875;0;0
2.129;-860;-32.467532467532465;0;0
2.134;-880;-23.474178403755868;0;0
2.139;-894;-20.32520325203252;0;0
2.144;-911;-21.645021645021647;0;0
2.149;-920;-19.607843137254903;0;0
2.154;-926;-14.285714285714286;0;0
2.159;-935;-11.013215859030836;0;0
2.164;-940;-11.574074074074074;0;0
2.169;-946;-9.652509652509652;0;0
2.174;-946;-8.169934640522875;0;0
2.179;-946;6.321112515802781;0;0
2.184;-946;2.8702640642939152;0;0
2.189;-943;5.47645125958379;0;0
2.194;-938;4.743833017077799;0;0
2.199;-929;7.267441860465116;0;0
2.204;-923;11.135857461024498;0;0
2.209;-914;13.58695652173913;0;0
2.214;-901;15.384615384615385;0;0
2.219;-883;19.607843137254903;0;0
2.224;-864;27.17391304347826;0;0
2.229;-848;21.367521367521366;0;0
2.234;-822;23.474178403755868;0;0
2.239;-785;34.48275862068966;0;0
2.244;-755;35.2112676056338;0;0
2.249;-718;30.120481927710845;0;0
2.254;-673;38.16793893129771;0;0
2.259;-619;42.3728813559322;0;0
2.264;-575;40.0;0;0
2.269;-515;42.3728813559322;0;0
2.274;-453;43.10344827586207;0;0
2.279;-389;45.87155963302752;0;0
2.284;-323;45.04504504504504;0;0
2.289;-248;46.728971962616825;0;0
2.294;-179;49.504950495049506;0;0
2.299;-101;46.728971962616825;0;0
2.304;-23;50.0;0;0
2.309;54;52.083333333333336;0;0
2.314;133;47.16981132075472;0;0
2.319;195;45.87155963302752;0;0
2.324;271;47.16981132075472;0;0
2.329;346;47.16981132075472;0;0
2.334;411;46.2962962962963;0;0
2.339;467;43.85964912280702;0;0
2.344;529;44.24778761061947;0;0
2.349;587;43.85964912280702;0;0
2.354;637;40.32258064516129;0;0
2.359;678;35.97122302158273;0;0
2.364;712;34.01360544217687;0;0
2.369;750;31.446540880503143;0;0
2.374;785;31.446540880503143;0;0
2.379;813;31.055900621118013;0;0
2.384;831;24.154589371980677;0;0
2.389;848;21.008403361344538;0;0
2.394;864;20.92050209205021;0;0
2.399;880;20.74688796680498;0;0
2.404;894;17.985611510791365;0;0
2.409;901;13.850415512465373;0;0
2.414;908;11.737089201877934;0;0
2.419;911;9.469696969696969;0;0
2.424;914;6.839945280437757;0;0
2.429;914;5.9171597633136095;0;0
2.434;914;5.291005291005291;0;0
2.439;914;4.784688995215311;0;0
2.444;908;7.440476190476191;0;0
2.449;901;-2.6852846401718584;0;0
2.454;894;-7.042253521126761;0;0
2.459;880;-12.254901960784315;0;0
2.464;868;-14.836795252225519;0;0
2.469;852;-17.36111111111111;0;0
2.474;831;-20.0;0;0
2.479;813;-22.52252252252252;0;0
2.484;785;-25.510204081632654;0;0
2.489;755;-26.455026455026456;0;0
2.494;723;-28.24858757062147;0;0
2.499;690;-33.11258278145695;0;0
2.504;643;-36.231884057971016;0;0
2.509;594;-37.3134328358209;0;0
2.514;549;-34.96503496503497;0;0
2.519;495;-35.714285714285715;0;0
2.524;432;-41.32231404958678;0;0
2.529;368;-46.2962962962963;0;0
2.534;301;-45.45454545454545;0;0
2.539;225;-43.10344827586207;0;0
2.544;164;-42.3728813559322;0;0
2.549;86;-43.47826086956522;0;0
2.554;15;-46.728971962616825;0;0
2.559;-54;-48.54368932038835;0;0
2.564;-133;-45.45454545454545;0;0
2.569;-202;-46.728971962616825;0;0
2.574;-271;-48.07692307692308;0;0
2.579;-331;-41.666666666666664;0;0
2.584;-397;-41.666666666666664;0;0
2.589;-460;-43.10344827586207;0;0
2.594;-515;-37.3134328358209;0;0
2.599;-568;-37.878787878787875;0;0
2.604;-606;-35.97122302158273;0;0
2.609;-655;-34.96503496503497;0;0
2.614;-695;-34.01360544217687;0;0
2.619;-734;-31.446540880503143;0;0
2.624;-760;-28.40909090909091;0;0
2.629;-785;-24.154589371980677;0;0
2.634;-809;-25.380710659898476;0;0
2.639;-831;-24.154589371980677;0;0
2.644;-848;-19.083969465648856;0;0
2.649;-860;-17.985611510791365;0;0
2.654;-872;-15.060240963855422;0;0
2.659;-880;-11.574074074074074;0;0
2.664;-887;-9.746588693957115;0;0
2.669;-887;-8.818342151675486;0;0
2.674;-891;-7.072135785007072;0;0
2.679;-891;-6.031363088057901;0;0
2.684;-887;8.130081300813009;0;0
2.689;-887;2.7624309392265194;0;0
2.694;-880;2.9940119760479043;0;0
2.699;-872;4.329004329004329;0;0
2.704;-864;8.976660682226212;0;0
2.709;-852;15.527950310559007;0;0
2.714;-840;18.315018315018314;0;0
2.719;-818;19.53125;0;0
2.724;-794;23.696682464454977;0;0
2.729;-770;22.52252252252252;0;0
2.734;-744;24.875621890547265;0;0
2.739;-712;29.940119760479043;0;0
2.744;-678;29.069767441860463;0;0
2.749;-631;34.96503496503497;0;0
2.754;-587;34.48275862068966;0;0
2.759;-542;34.96503496503497;0;0
2.764;-495;36.496350364963504;0;0
2.769;-432;40.0;0;0
2.774;-375;41.32231404958678;0;0
2.779;-323;38.46153846153846;0;0
2.784;-256;41.666666666666664;0;0
2.789;-187;43.85964912280702;0;0
2.794;-125;40.98360655737705;0;0
2.799;-54;43.47826086956522;0;0
2.804;23;47.61904761904762;0;0
2.809;86;43.47826086956522;0;0
2.814;148;40.32258064516129;0;0
2.819;225;45.45454545454545;0;0
2.824;286;43.85964912280702;0;0
2.829;346;37.878787878787875;0;0
