t;e;d;i;set

0.534;0;0;0;0
0.539;0;0;0;0
0.544;0;0;0;0
0.549;0;0;0;0
0.554;0;0;0;0
0.559;0;0;0;0
0.564;0;0;0;0
0.569;0;0;0;0
0.574;0;0;0;0
0.579;0;0;0;0
0.584;0;0;0;0
0.589;0;0;0;0
0.594;0;0;0;0
0.599;0;0;0;0
0.604;0;0;0;0
0.609;0;0;0;0
0.614;0;0;0;0
0.619;0;0;0;0
0.624;0;0;0;0
0.629;0;0;0;0
0.634;0;0;0;0
0.639;0;0;0;0
0.644;0;0;0;0
0.649;15;-2;0;0
0.654;54;8;0;0
0.659;94;19;0;0
0.664;140;32;0;0
0.669;202;46;0;0
0.674;248;54;0;0
0.679;301;63;0;0
0.684;353;72;0;0
0.689;411;79;0;0
0.694;467;87;0;0
0.699;529;93;0;0
0.704;594;97;0;0
0.709;655;101;0;0
0.714;712;100;0;0
0.719;760;96;0;0
0.724;809;90;0;0
0.729;852;85;0;0
0.734;883;75;0;0
0.739;911;65;0;0
0.744;929;55;0;0
0.749;940;47;0;0
0.754;946;40;0;0
0.759;953;34;0;0
0.764;955;29;0;0
0.769;958;25;0;0
0.774;960;21;0;0
0.779;958;19;0;0
0.784;958;15;0;0
0.789;955;12;0;0
0.794;951;10;0;0
0.799;946;7;0;0
0.804;940;4;0;0
0.809;929;0;0;0
0.814;917;-4;0;0
0.819;901;-10;0;0
0.824;883;-15;0;0
0.829;864;-25;0;0
0.834;840;-33;0;0
0.839;809;-42;0;0
0.844;780;-51;0;0
0.849;739;-62;0;0
0.854;695;-73;0;0
0.859;649;-84;0;0
0.864;600;-95;0;0
0.869;549;-108;0;0
0.874;481;-121;0;0
0.879;418;-132;0;0
0.884;353;-142;0;0
0.889;278;-152;0;0
0.894;202;-162;0;0
0.899;125;-171;0;0
0.904;47;-177;0;0
0.909;-31;-182;0;0
0.914;-109;-184;0;0
0.919;-187;-186;0;0
0.924;-263;-186;0;0
0.929;-331;-181;0;0
0.934;-404;-176;0;0
0.939;-474;-171;0;0
0.944;-529;-162;0;0
0.949;-575;-153;0;0
0.954;-631;-145;0;0
0.959;-678;-134;0;0
0.964;-718;-123;0;0
0.969;-755;-112;0;0
0.974;-780;-103;0;0
0.979;-809;-92;0;0
0.984;-835;-82;0;0
0.989;-852;-74;0;0
0.994;-868;-66;0;0
0.999;-883;-58;0;0
1.004;-894;-51;0;0
1.009;-901;-46;0;0
1.014;-908;-41;0;0
1.019;-911;-37;0;0
1.024;-914;-37;0;0
1.029;-917;-33;0;0
1.034;-914;-29;0;0
1.039;-911;-24;0;0
1.044;-908;-20;0;0
1.049;-901;-16;0;0
1.054;-894;-12;0;0
1.059;-883;-8;0;0
