t;e;d;i;set

1.554;7121;-25;0;5080
1.559;7121;-25;0;5080
1.564;7121;-25;0;5080
1.569;7121;-25;0;5080
1.574;7121;-25;0;5080
1.579;7121;-25;0;5080
1.584;7121;-25;0;5080
1.589;7121;-25;0;5080
1.594;7121;-25;0;5080
1.599;7121;-25;0;5080
1.604;7121;-25;0;5080
1.609;7121;-25;0;5080
1.614;7121;-25;0;5080
1.619;7121;-25;0;5080
1.624;7121;-25;0;5080
1.629;7121;-25;0;5080
1.634;7121;-25;0;5080
1.639;7121;-25;0;5080
1.644;7121;-25;0;5080
1.649;7121;-25;0;5080
1.654;7121;-25;0;5080
1.659;7121;-25;0;5080
1.664;7121;-25;0;5080
1.669;7121;-25;0;5080
1.674;7121;-25;0;5080
1.679;7122;-25;0;5080
1.684;7122;-25;0;5080
1.689;7122;-25;0;5080
1.694;7122;-25;0;5080
1.699;7122;-25;0;5080
1.704;7122;-25;0;5080
1.709;7122;-25;0;5080
1.714;7122;-25;0;5080
1.719;7122;-25;0;5080
1.724;7122;-25;0;5080
1.729;7122;-25;0;5080
1.734;7122;-25;0;5080
1.739;7122;-25;0;5080
1.744;7122;-25;0;5080
1.749;7122;-25;0;5080
1.754;7122;-25;0;5080
1.759;7122;-25;0;5080
1.764;7122;-25;0;5080
1.769;7122;-25;0;5080
1.774;7122;-25;0;5080
1.779;7122;-25;0;5080
1.784;7122;-25;0;5080
1.789;7122;-25;0;5080
1.794;7122;-25;0;5080
1.799;7122;-25;0;5080
1.804;7123;-25;0;5080
1.809;7123;-25;0;5080
1.814;7123;-25;0;5080
1.819;7123;-25;0;5080
1.824;7123;-25;0;5080
1.829;7123;-25;0;5080
1.834;7123;-25;0;5080
1.839;7123;-25;0;5080
1.844;7123;-25;0;5080
1.849;7123;-25;0;5080
1.854;7123;-25;0;5080
1.859;7123;-25;0;5080
1.864;7123;-25;0;5080
1.869;7123;-25;0;5080
1.874;7123;-25;0;5080
1.879;7123;-25;0;5080
1.884;7123;-25;0;5080
1.889;7123;-25;0;5080
1.894;7123;-25;0;5080
1.899;7123;-25;0;5080
1.904;7123;-25;0;5080
