t;e;d;i;set

29.389;7;80;397;0
29.394;-7;-158;404;0
29.399;-23;-453;276;0
29.404;-31;-594;68;0
29.409;-23;-495;-148;0
29.414;-23;-343;-332;0
29.419;-23;-235;-500;0
29.424;-7;33;-500;0
29.429;15;426;-436;0
29.434;23;669;-252;0
29.439;23;702;-68;0
29.444;31;697;172;0
29.449;15;519;356;0
29.454;7;188;428;0
29.459;-7;-150;393;0
29.464;-23;-415;241;0
29.469;-31;-548;17;0
29.474;-23;-428;-191;0
29.479;-23;-290;-375;0
29.484;-15;-180;-500;0
29.489;0;99;-500;0
29.494;15;381;-420;0
29.499;23;588;-236;0
29.504;23;626;-52;0
29.509;31;631;196;0
29.514;15;391;364;0
29.519;7;73;420;0
29.524;-15;-263;370;0
29.529;-23;-468;218;0
29.534;-31;-587;-14;0
29.539;-23;-466;-222;0
29.544;-23;-321;-406;0
29.549;-15;-201;-500;0
29.554;0;64;-500;0
29.559;15;325;-428;0
29.564;23;518;-252;0
29.569;31;577;-60;0
29.574;31;591;188;0
29.579;15;355;356;0
29.584;0;44;405;0
29.589;-15;-252;348;0
29.594;-23;-453;188;0
29.599;-31;-548;-60;0
29.604;-23;-200;-268;0
29.609;-23;-34;-452;0
29.614;-7;70;-500;0
29.619;7;410;-479;0
29.624;15;586;-391;0
29.629;15;625;-271;0
29.634;23;645;-87;0
29.639;31;634;113;0
29.644;23;461;305;0
29.649;7;100;369;0
29.654;-7;-200;334;0
29.659;-23;-468;174;0
29.664;-23;-559;-10;0
29.669;-23;-568;-194;0
29.674;-23;-548;-378;0
29.679;-15;-474;-500;0
29.684;0;-167;-500;0
29.689;15;169;-428;0
29.694;15;297;-308;0
29.699;23;364;-148;0
29.704;23;390;36;0
29.709;23;327;252;0
29.714;7;-7;340;0
29.719;-7;-259;347;0
29.724;-23;-568;203;0
29.729;-23;-665;19;0
29.734;-23;-602;-213;0
29.739;-23;-437;-397;0
29.744;-15;-304;-500;0
29.749;7;-3;-493;0
29.754;7;289;-437;0
29.759;15;386;-341;0
29.764;23;471;-181;0
29.769;31;562;51;0
29.774;23;455;259;0
29.779;7;118;355;0
29.784;-7;-193;348;0
29.789;-23;-441;228;0
29.794;-23;-578;44;0
29.799;-23;-599;-140;0
29.804;-23;-581;-324;0
29.809;-23;-547;-500;0
29.814;-7;-330;-500;0
29.819;7;33;-472;0
29.824;7;213;-416;0
29.829;15;290;-336;0
29.834;23;446;-160;0
29.839;31;546;88;0
29.844;23;444;296;0
29.849;7;87;368;0
29.854;-7;-217;347;0
29.859;-23;-547;171;0
29.864;-23;-618;-13;0
29.869;-23;-556;-245;0
29.874;-23;-405;-429;0
29.879;-23;-293;-500;0
29.884;0;106;-500;0
29.889;7;378;-444;0
29.894;7;448;-388;0
29.899;23;512;-260;0
29.904;31;617;-68;0
29.909;23;502;140;0
29.914;15;276;292;0
29.919;0;31;341;0
29.924;-15;-394;261;0
29.929;-23;-608;77;0
29.934;-23;-643;-107;0
29.939;-23;-627;-291;0
29.944;-23;-591;-475;0
29.949;-15;-519;-500;0
29.954;0;-176;-500;0
29.959;7;108;-444;0
29.964;7;213;-388;0
29.969;23;311;-260;0
29.974;31;453;-60;0
29.979;23;429;164;0
29.984;7;158;284;0
29.989;0;-85;319;0
29.994;-23;-360;223;0
29.999;-23;-542;39;0
30.004;-23;-576;-145;0
30.009;-23;-565;-329;0
30.014;-23;-536;-500;0
30.019;-15;-463;-500;0
30.024;0;-167;-500;0
30.029;7;108;-444;0
30.034;7;212;-388;0
30.039;15;314;-268;0
30.044;23;435;-84;0
30.049;23;469;100;0
30.054;7;301;220;0
30.059;7;54;276;0
30.064;-15;-199;226;0
30.069;-23;-481;42;0
30.074;-23;-543;-142;0
30.079;-23;-546;-326;0
30.084;-23;-524;-500;0
30.089;-7;-441;-500;0
30.094;7;-19;-479;0
30.099;7;190;-423;0
30.104;7;270;-367;0
30.109;15;312;-263;0
30.114;23;442;-79;0
30.119;23;481;105;0
30.124;7;354;225;0
30.129;0;107;267;0
30.134;-23;-204;171;0
30.139;-23;-423;-13;0
30.144;-23;-478;-197;0
30.149;-23;-483;-381;0
30.154;-23;-467;-500;0
30.159;-7;-240;-500;0
30.164;7;10;-486;0
30.169;7;208;-430;0
30.174;15;295;-334;0
30.179;23;424;-158;0
30.184;23;471;26;0
30.189;15;342;154;0
30.194;7;130;210;0
30.199;-15;-199;160;0
30.204;-23;-499;-24;0
30.209;-23;-562;-208;0
30.214;-23;-562;-392;0
30.219;-7;-443;-500;0
30.224;0;-176;-500;0
30.229;7;119;-444;0
30.234;7;228;-388;0
30.239;15;321;-268;0
30.244;23;389;-108;0
30.249;15;319;52;0
30.254;7;147;140;0
30.259;0;-1;182;0
30.264;-15;-329;110;0
30.269;-23;-551;-74;0
30.274;-23;-595;-258;0
30.279;-23;-587;-442;0
30.284;-7;-356;-500;0
30.289;7;-52;-486;0
30.294;7;158;-430;0
30.299;15;245;-366;0
30.304;23;323;-230;0
30.309;23;410;-46;0
30.314;15;349;106;0
30.319;7;137;178;0
30.324;-7;-134;171;0
30.329;-23;-472;11;0
30.334;-23;-572;-173;0
30.339;-23;-582;-357;0
30.344;-15;-364;-477;0
30.349;-7;-159;-500;0
30.354;7;78;-465;0
30.359;15;223;-385;0
30.364;23;340;-233;0
30.369;23;408;-49;0
30.374;15;383;119;0
30.379;7;111;183;0
30.384;-7;-213;148;0
30.389;-23;-473;-4;0
30.394;-23;-569;-188;0
30.399;-23;-580;-372;0
30.404;-15;-521;-500;0
30.409;0;-178;-500;0
30.414;7;121;-444;0
30.419;7;228;-388;0
30.424;15;283;-300;0
30.429;23;357;-148;0
30.434;23;421;36;0
30.439;7;276;148;0
30.444;0;75;190;0
30.449;-15;-240;110;0
30.454;-23;-491;-74;0
30.459;-23;-539;-258;0
30.464;-23;-536;-442;0
30.469;-7;-296;-500;0
30.474;7;-59;-493;0
30.479;7;183;-437;0
30.484;15;276;-365;0
30.489;15;320;-245;0
30.494;23;405;-61;0
30.499;15;322;83;0
30.504;7;102;147;0
30.509;-7;-172;112;0
30.514;-23;-335;0;0
30.519;-23;-478;-184;0
30.524;-23;-510;-368;0
30.529;-15;-480;-500;0
30.534;0;-128;-500;0
30.539;7;164;-444;0
30.544;7;265;-388;0
30.549;15;365;-268;0
30.554;23;7629;-100;0
30.559;15;6395;36;0
30.564;7;5299;108;0
30.569;-7;4378;122;0
30.574;-15;3471;34;0
30.579;-23;2694;-150;0
30.584;-23;2173;-334;0
30.589;-15;1815;-500;0
30.594;-7;1774;-500;0
30.599;7;1814;-458;0
30.604;7;1700;-402;0
30.609;15;1550;-298;0
30.614;23;1416;-154;0
30.619;15;1282;22;0
30.624;7;992;126;0
30.629;0;707;175;0
30.634;-15;259;95;0
30.639;-23;-84;-89;0
30.644;-23;-197;-273;0
30.649;-23;-247;-457;0
30.654;-15;-191;-500;0
30.659;7;100;-486;0
30.664;7;317;-430;0
30.669;7;384;-374;0
30.674;15;408;-286;0
30.679;23;507;-118;0
30.684;15;441;34;0
30.689;7;211;106;0
30.694;0;51;141;0
30.699;-15;-197;77;0
30.704;-23;-362;-67;0
30.709;-23;-451;-251;0
30.714;-23;-470;-435;0
30.719;-7;-391;-500;0
30.724;7;-91;-493;0
30.729;7;154;-437;0
30.734;7;245;-381;0
30.739;15;271;-269;0
30.744;23;5150;-101;0
30.749;15;4262;27;0
30.754;7;3455;83;0
30.759;0;2812;104;0
30.764;-7;2188;48;0
30.769;-15;1706;-64;0
30.774;-23;1265;-248;0
30.779;-23;977;-432;0
30.784;-7;855;-500;0
30.789;7;966;-493;0
30.794;7;1061;-437;0
30.799;7;1018;-381;0
30.804;15;993;-261;0
30.809;23;953;-101;0
30.814;15;716;35;0
30.819;7;428;91;0
30.824;0;237;112;0
30.829;-7;-17;56;0
30.834;-23;-236;-88;0
30.839;-23;-374;-272;0
30.844;-23;-414;-456;0
30.849;-7;-208;-500;0
30.854;7;99;-479;0
30.859;7;278;-423;0
30.864;7;340;-367;0
30.869;15;409;-247;0
30.874;23;4178;-95;0
30.879;15;3387;25;0
30.884;7;2719;81;0
30.889;0;2209;116;0
30.894;-7;1671;67;0
30.899;-23;1111;-101;0
30.904;-23;792;-285;0
30.909;-23;583;-469;0
30.914;-7;737;-500;0
30.919;7;921;-472;0
30.924;7;958;-416;0
30.929;7;911;-360;0
30.934;15;855;-248;0
30.939;23;837;-88;0
30.944;15;741;72;0
30.949;7;541;176;0
30.954;7;339;232;0
30.959;-7;48;197;0
30.964;-23;-153;77;0
30.969;-23;-311;-107;0
30.974;-15;-261;-259;0
30.979;-7;-101;-347;0
30.984;0;57;-375;0
30.989;7;274;-319;0
30.994;15;375;-207;0
30.999;15;408;-87;0
31.004;15;410;33;0
31.009;15;397;153;0
31.014;7;303;217;0
31.019;0;179;245;0
31.024;-15;-74;165;0
31.029;-23;-324;-19;0
31.034;-23;-401;-203;0
31.039;-15;-243;-331;0
31.044;-7;4559;-387;0
31.049;7;4147;-345;0
31.054;15;3680;-273;0
31.059;23;3252;-137;0
31.064;23;2699;-1;0
31.069;15;2327;167;0
31.074;7;1783;239;0
31.079;0;1381;281;0
31.084;-15;915;217;0
31.089;-23;502;41;0
31.094;-23;292;-143;0
31.099;-15;288;-295;0
31.104;-7;389;-375;0
31.109;7;568;-368;0
31.114;7;680;-312;0
31.119;15;730;-192;0
31.124;23;776;-8;0
31.129;15;610;136;0
31.134;7;436;240;0
31.139;0;247;282;0
31.144;-7;-58;226;0
31.149;-23;-288;74;0
31.154;-23;-390;-110;0
31.159;-23;-419;-294;0
31.164;-15;-383;-462;0
31.169;7;4;-476;0
31.174;15;272;-380;0
31.179;23;403;-220;0
31.184;23;453;-36;0
31.189;23;422;188;0
31.194;15;263;356;0
31.199;-7;-69;384;0
31.204;-15;-349;304;0
31.209;-23;-577;120;0
31.214;-23;-612;-64;0
31.219;-23;-598;-248;0
31.224;-23;-566;-432;0
31.229;-7;-344;-500;0
31.234;7;32;-465;0
31.239;15;236;-345;0
31.244;23;366;-161;0
31.249;31;449;55;0
31.254;23;328;255;0
31.259;7;145;383;0
31.264;-7;-210;376;0
31.269;-15;-410;280;0
31.274;-23;-586;96;0
31.279;-23;-609;-88;0
31.284;-23;-591;-272;0
31.289;-23;-558;-456;0
31.294;-7;-251;-500;0
31.299;7;103;-458;0
31.304;15;283;-338;0
31.309;23;417;-170;0
31.314;23;450;14;0
31.319;23;449;198;0
31.324;15;337;326;0
31.329;0;79;368;0
31.334;-15;-232;288;0
31.339;-23;-449;104;0
31.344;-23;-503;-80;0
31.349;-23;-506;-264;0
31.354;-23;-487;-448;0
31.359;0;-206;-500;0
31.364;7;155;-444;0
31.369;23;338;-300;0
31.374;23;431;-116;0
31.379;31;473;108;0
31.384;15;256;276;0
31.389;7;-29;340;0
31.394;-7;-273;333;0
31.399;-23;-595;173;0
31.404;-23;-682;-11;0
31.409;-23;-677;-195;0
31.414;-23;-643;-379;0
31.419;-7;-460;-491;0
31.424;7;-58;-470;0
31.429;23;177;-350;0
31.434;23;341;-166;0
31.439;23;392;18;0
31.444;23;403;202;0
31.449;7;323;338;0
31.454;-7;41;366;0
31.459;-15;-259;270;0
31.464;-23;-439;86;0
31.469;-23;-486;-98;0
31.474;-23;-488;-282;0
31.479;-23;-471;-466;0
31.484;-7;-148;-500;0
31.489;7;229;-458;0
31.494;15;386;-338;0
31.499;23;483;-162;0
31.504;23;507;22;0
31.509;23;499;206;0
31.514;7;365;318;0
31.519;0;133;367;0
31.524;-15;-257;287;0
31.529;-23;-469;103;0
31.534;-23;-518;-81;0
31.539;-23;-518;-265;0
31.544;-23;-498;-449;0
31.549;-7;-269;-500;0
31.554;7;175;-465;0
31.559;15;353;-369;0
31.564;7;188;-241;0
31.569;-15;-326;-322;0
31.574;7;185;-294;0
31.579;-7;-263;-273;0
31.584;-7;-493;-329;0
31.589;0;-334;-343;0
31.594;-7;-397;-399;0
31.599;-15;-493;-500;0
31.604;-15;-514;-500;0
31.609;-15;-502;-500;0
31.614;-23;-485;-500;0
31.619;-23;-462;-500;0
31.624;-23;-432;-500;0
31.629;-31;-426;-500;0
31.634;-31;-418;-500;0
31.639;-39;-433;-500;0
31.644;-39;-438;-500;0
31.649;-39;-425;-500;0
31.654;-47;-427;-500;0
31.659;-54;-475;-500;0
31.664;-54;-497;-500;0
31.669;-54;-487;-500;0
31.674;-62;-489;-500;0
31.679;-70;-561;-500;0
31.684;-78;-566;-500;0
31.689;-86;-577;-500;0
31.694;-86;-623;-500;0
31.699;-86;-613;-500;0
31.704;-101;-603;-500;0
31.709;-101;-657;-500;0
31.714;-117;-685;-500;0
31.719;-117;-735;-500;0
31.724;-125;-728;-500;0
31.729;-133;-791;-500;0
31.734;-140;-831;-500;0
31.739;-148;-901;-500;0
31.744;-156;-901;-500;0
31.749;-171;-1023;-500;0
31.754;-179;-1123;-500;0
31.759;-195;-1179;-500;0
31.764;-210;-1264;-500;0
31.769;-218;-1263;-500;0
31.774;-233;-1326;-500;0
31.779;-248;-1367;-500;0
31.784;-263;-1470;-500;0
31.789;-278;-1514;-500;0
31.794;-301;-1654;-500;0
31.799;-323;-1751;-500;0
31.804;-338;-1895;-500;0
31.809;-360;-2003;-500;0
31.814;-2479;0;500;0
31.819;-2457;0;500;0
31.824;-2611;0;500;0
31.829;-2720;0;500;0
31.834;-2737;0;500;0
31.839;-2878;0;500;0
31.844;-2974;0;500;0
31.849;-2978;0;500;0
31.854;-3022;0;500;0
31.859;-3065;0;500;0
31.864;-2985;0;500;0
31.869;-2908;0;500;0
31.874;-2841;0;500;0
31.879;-2822;0;500;0
31.884;-2772;0;500;0
31.889;-2804;0;500;0
31.894;-2764;0;500;0
31.899;-2776;0;500;0
31.904;-2717;0;500;0
31.909;-2734;0;500;0
31.914;-2752;0;500;0
31.919;-2783;0;500;0
31.924;-2819;0;500;0
31.929;-2855;0;500;0
31.934;-2896;0;500;0
31.939;-2907;0;500;0
31.944;-2923;0;500;0
31.949;-2907;0;500;0
31.954;-2893;0;500;0
31.959;-2912;0;500;0
31.964;-2901;0;500;0
31.969;-2924;0;500;0
31.974;-2942;0;500;0
31.979;-2968;0;500;0
31.984;-2998;0;500;0
31.989;-3055;0;487;0
31.994;-3090;0;193;0
31.999;-3152;0;-362;0
32.004;-3210;0;-500;0
32.009;-3251;0;-500;0
32.014;-3313;0;-500;0
32.019;-3352;0;-500;0
32.024;-3418;0;-500;0
32.029;-3512;0;-500;0
32.034;-3602;0;-500;0
32.039;-3696;0;-500;0
32.044;-3786;0;-500;0
32.049;-3897;0;-500;0
32.054;-4005;0;-500;0
32.059;-4129;0;-500;0
32.064;-4243;0;-500;0
32.069;-4340;0;-500;0
32.074;-4444;0;-500;0
32.079;-4556;0;-500;0
32.084;-4637;0;-500;0
32.089;-4712;0;-500;0
32.094;-4771;0;-500;0
32.099;-4810;0;-500;0
32.104;-4815;0;-500;0
32.109;-4788;0;-500;0
32.114;-4704;0;-500;0
32.119;-4578;0;-500;0
32.124;-4396;0;-500;0
32.129;-4124;0;500;0
32.134;-3838;0;500;0
32.139;-3447;0;500;0
32.144;-2991;0;500;0
32.149;-2510;0;500;0
32.154;-1937;0;500;0
32.159;-1397;0;500;0
32.164;-875;0;500;0
32.169;-483;0;500;0
32.174;-130;0;500;0
32.179;133;0;500;0
32.184;252;0;500;0
32.189;371;0;500;0
32.194;347;0;500;0
32.199;322;0;500;0
32.204;247;0;500;0
32.209;201;0;500;0
32.214;95;0;500;0
32.219;23;0;500;0
32.224;-52;0;500;0
32.229;-98;0;500;0
32.234;-192;0;500;0
32.239;-161;0;500;0
32.244;-220;0;500;0
32.249;-237;0;500;0
32.254;-217;0;500;0
32.259;-199;0;500;0
32.264;-141;0;500;0
32.269;-123;0;500;0
32.274;-19;0;500;0
32.279;2;0;500;0
32.284;116;0;500;0
32.289;225;0;500;0
32.294;339;0;500;0
32.299;461;0;500;0
32.304;494;0;500;0
32.309;619;0;500;0
32.314;654;0;500;0
32.319;779;0;500;0
32.324;815;0;500;0
32.329;848;0;500;0
32.334;973;0;500;0
32.339;1008;0;500;0
32.344;1134;0;500;0
32.349;1170;0;500;0
32.354;1204;0;500;0
32.359;1281;0;500;0
32.364;1314;0;500;0
32.369;1393;0;500;0
32.374;1518;0;500;0
32.379;1553;0;500;0
32.384;1680;0;500;0
32.389;1815;0;500;0
32.394;1901;0;500;0
32.399;2086;0;500;0
32.404;2228;0;500;0
32.409;2323;0;500;0
32.414;2425;0;500;0
32.419;2566;0;500;0
32.424;2714;0;500;0
32.429;2767;0;500;0
32.434;2870;0;500;0
32.439;2974;0;500;0
32.444;3124;0;500;0
32.449;3176;0;500;0
32.454;3226;0;500;0
32.459;3273;0;500;0
32.464;3317;0;500;0
32.469;3307;0;500;0
32.474;3297;0;500;0
32.479;3277;0;500;0
32.484;3305;0;500;0
32.489;3277;0;500;0
32.494;3299;0;500;0
32.499;3319;0;500;0
32.504;3339;0;500;0
32.509;3358;0;500;0
32.514;3375;0;500;0
32.519;3392;0;500;0
32.524;3459;0;500;0
32.529;3477;0;500;0
32.534;3548;0;500;0
32.539;3614;0;500;0
32.544;3687;0;500;0
32.549;3709;0;500;0
32.554;3775;0;500;0
32.559;3796;0;500;0
32.564;3871;0;500;0
32.569;3893;0;500;0
32.574;3914;0;500;0
32.579;3934;0;500;0
32.584;3953;0;500;0
32.589;3970;0;500;0
32.594;3987;0;500;0
32.599;4003;0;500;0
32.604;4018;0;500;0
32.609;4032;0;500;0
32.614;4045;0;500;0
32.619;4106;0;500;0
32.624;4174;0;500;0
32.629;4190;0;500;0
32.634;4206;0;500;0
32.639;4320;0;500;0
32.644;4392;0;500;0
32.649;4466;0;500;0
32.654;4535;0;500;0
32.659;4612;0;500;0
32.664;4691;0;500;0
32.669;4771;0;500;0
32.674;4844;0;500;0
32.679;4926;0;500;0
32.684;4956;0;500;0
32.689;4984;0;500;0
32.694;5011;0;500;0
32.699;5036;0;500;0
32.704;5060;0;500;0
32.709;5083;0;500;0
32.714;5104;0;500;0
32.719;5124;0;500;0
32.724;5143;0;500;0
32.729;5161;0;500;0
32.734;5178;0;500;0
32.739;5194;0;500;0
32.744;5209;0;500;0
32.749;5224;0;500;0
32.754;5237;0;500;0
32.759;5304;0;500;0
32.764;5372;0;500;0
32.769;5388;0;500;0
32.774;5404;0;500;0
32.779;5466;0;500;0
32.784;5536;0;500;0
32.789;5555;0;500;0
32.794;5679;0;500;0
32.799;5701;0;500;0
32.804;5722;0;500;0
32.809;5742;0;500;0
32.814;5761;0;500;0
32.819;5778;0;500;0
32.824;5795;0;500;0
32.829;5811;0;500;0
32.834;5826;0;500;0
32.839;5840;0;500;0
32.844;5853;0;500;0
32.849;5866;0;500;0
32.854;5878;0;500;0
32.859;5889;0;500;0
32.864;5900;0;500;0
32.869;5910;0;500;0
32.874;5919;0;500;0
32.879;5928;0;500;0
32.884;5990;0;500;0
32.889;6001;0;500;0
32.894;6058;0;500;0
32.899;6070;0;500;0
32.904;6135;0;500;0
32.909;6202;0;500;0
32.914;6218;0;500;0
32.919;6233;0;500;0
32.924;6301;0;500;0
32.929;6371;0;500;0
32.934;6441;0;500;0
