t;e;i;d;set
0.0;0.0;0.0;0.0;0
0.0;0.0;0.0;0.0;0
0.0;300.0;-0.3;0.0;0
0.003;300.0;-0.5;0.0;0
0.006;300.0;-0.5;0.0;0
0.009000000000000001;299.0;-0.5;0.0;0
0.012;299.0;-0.5;0.0;0
0.015000000000000001;298.0;-0.5;0.0;0
0.018000000000000002;297.0;-0.5;0.0;0
0.021;296.0;-0.5;0.0;0
0.024;295.0;-0.5;0.0;0
0.027;294.0;-0.5;0.0;0
0.030000000000000002;292.0;-0.5;0.0;0
0.033;291.0;-0.5;-1.0;0
0.036000000000000004;289.0;-0.5;-1.0;0
0.039;287.0;-0.5;-1.0;0
0.042;285.0;-0.5;-1.0;0
0.045000000000000005;283.0;-0.5;-1.0;0
0.048;280.0;-0.5;-1.0;0
0.051000000000000004;278.0;-0.5;-1.0;0
0.054;275.0;-0.5;-1.0;0
0.057;272.0;-0.5;-1.0;0
0.060000000000000005;269.0;-0.5;-1.0;0
0.063;266.0;-0.5;-1.0;0
0.066;262.0;-0.5;-4.0;0
0.069;259.0;-0.5;-4.0;0
0.07200000000000001;255.0;-0.5;-4.0;0
0.075;251.0;-0.5;-4.0;0
0.078;247.0;-0.5;-4.0;0
0.081;242.0;-0.5;-4.0;0
0.084;238.0;-0.5;-4.0;0
0.08700000000000001;233.0;-0.5;-4.0;0
0.09000000000000001;228.0;-0.5;-4.0;0
0.093;223.0;-0.5;-4.0;0
0.096;217.0;-0.5;-4.0;0
0.099;212.0;-0.5;-5.0;0
0.10200000000000001;206.0;-0.5;-5.0;0
0.10500000000000001;200.0;-0.5;-5.0;0
0.108;194.0;-0.5;-5.0;0
0.111;187.0;-0.5;-5.0;0
0.114;181.0;-0.5;-5.0;0
0.117;174.0;-0.5;-5.0;0
0.12000000000000001;167.0;-0.5;-5.0;0
0.12300000000000001;160.0;-0.5;-5.0;0
0.126;152.0;-0.5;-5.0;0
0.129;145.0;-0.5;-5.0;0
0.132;137.0;-0.5;-8.0;0
0.135;129.0;-0.5;-8.0;0
0.138;121.0;-0.5;-8.0;0
0.14100000000000001;113.0;-0.5;-8.0;0
0.14400000000000002;104.0;-0.5;-8.0;0
0.14700000000000002;96.0;-0.5;-8.0;0
0.15;87.0;-0.5;-8.0;0
0.153;78.0;-0.5;-8.0;0
0.156;69.0;-0.5;-8.0;0
0.159;60.0;-0.5;-8.0;0
0.162;51.0;-0.5;-8.0;0
0.165;42.0;-0.5;-9.0;0
0.168;33.0;-0.5;-9.0;0
0.171;24.0;-0.5;-9.0;0
0.17400000000000002;14.0;-0.5;-9.0;0
0.17700000000000002;5.0;-0.5;-9.0;0
0.18000000000000002;-4.0;0.5;-9.0;0
0.183;-14.0;0.5;-9.0;0
0.186;-23.0;0.5;-9.0;0
0.189;-32.0;0.5;-9.0;0
0.192;-41.0;0.5;-9.0;0
0.195;-50.0;0.5;-9.0;0
0.198;-59.0;0.5;-9.0;0
0.201;-68.0;0.5;-9.0;0
0.20400000000000001;-77.0;0.5;-9.0;0
0.20700000000000002;-85.0;0.5;-9.0;0
0.21000000000000002;-94.0;0.5;-9.0;0
0.21300000000000002;-102.0;0.5;-9.0;0
0.216;-110.0;0.5;-9.0;0
0.219;-118.0;0.5;-9.0;0
0.222;-126.0;0.5;-9.0;0
0.225;-133.0;0.5;-9.0;0
0.228;-141.0;0.5;-9.0;0
0.231;-148.0;0.5;-7.0;0
0.234;-155.0;0.5;-7.0;0
0.23700000000000002;-162.0;0.5;-7.0;0
0.24000000000000002;-168.0;0.5;-7.0;0
0.24300000000000002;-175.0;0.5;-7.0;0
0.24600000000000002;-181.0;0.5;-7.0;0
0.249;-187.0;0.5;-7.0;0
0.252;-192.0;0.5;-7.0;0
0.255;-198.0;0.5;-7.0;0
0.258;-203.0;0.5;-7.0;0
0.261;-208.0;0.5;-7.0;0
0.264;-213.0;0.5;-5.0;0
0.267;-217.0;0.5;-5.0;0
0.27;-222.0;0.5;-5.0;0
0.273;-226.0;0.5;-5.0;0
0.276;-230.0;0.5;-5.0;0
0.279;-233.0;0.5;-5.0;0
0.28200000000000003;-237.0;0.5;-5.0;0
0.28500000000000003;-240.0;0.5;-5.0;0
0.28800000000000003;-243.0;0.5;-5.0;0
0.29100000000000004;-246.0;0.5;-5.0;0
0.29400000000000004;-249.0;0.5;-5.0;0
0.29700000000000004;-251.0;0.5;-2.0;0
0.3;-253.0;0.5;-2.0;0
0.303;-255.0;0.5;-2.0;0
0.306;-257.0;0.5;-2.0;0
0.309;-259.0;0.5;-2.0;0
0.312;-260.0;0.5;-2.0;0
0.315;-262.0;0.5;-2.0;0
0.318;-263.0;0.5;-2.0;0
0.321;-264.0;0.5;-2.0;0
0.324;-264.0;0.5;-2.0;0
0.327;-265.0;0.5;-2.0;0
0.33;-265.0;0.5;0.0;0
0.333;-265.0;0.5;0.0;0
0.336;-265.0;0.5;0.0;0
0.339;-265.0;0.5;0.0;0
0.342;-265.0;0.5;0.0;0
0.34500000000000003;-264.0;0.5;0.0;0
0.34800000000000003;-263.0;0.5;0.0;0
0.35100000000000003;-262.0;0.5;0.0;0
0.35400000000000004;-261.0;0.5;0.0;0
0.35700000000000004;-260.0;0.5;0.0;0
0.36000000000000004;-258.0;0.5;0.0;0
0.36300000000000004;-256.0;0.5;2.0;0
0.366;-255.0;0.5;2.0;0
0.369;-252.0;0.5;2.0;0
0.372;-250.0;0.5;2.0;0
0.375;-248.0;0.5;2.0;0
0.378;-245.0;0.5;2.0;0
0.381;-242.0;0.5;2.0;0
0.384;-239.0;0.5;2.0;0
0.387;-236.0;0.5;2.0;0
0.39;-232.0;0.5;2.0;0
0.393;-229.0;0.5;2.0;0
0.396;-225.0;0.5;4.0;0
0.399;-221.0;0.5;4.0;0
0.402;-216.0;0.5;4.0;0
0.405;-212.0;0.5;4.0;0
0.40800000000000003;-207.0;0.5;4.0;0
0.41100000000000003;-202.0;0.5;4.0;0
0.41400000000000003;-197.0;0.5;4.0;0
0.41700000000000004;-192.0;0.5;4.0;0
0.42000000000000004;-186.0;0.5;4.0;0
0.42300000000000004;-181.0;0.5;4.0;0
0.42600000000000005;-175.0;0.5;4.0;0
0.42900000000000005;-169.0;0.5;6.0;0
0.432;-162.0;0.5;6.0;0
0.435;-156.0;0.5;6.0;0
0.438;-149.0;0.5;6.0;0
0.441;-142.0;0.5;6.0;0
0.444;-135.0;0.5;6.0;0
0.447;-128.0;0.5;6.0;0
0.45;-120.0;0.5;6.0;0
0.453;-113.0;0.5;6.0;0
0.456;-105.0;0.5;6.0;0
0.459;-97.0;0.5;6.0;0
0.462;-89.0;0.5;8.0;0
0.465;-81.0;0.5;8.0;0
0.468;-73.0;0.5;8.0;0
0.47100000000000003;-65.0;0.5;8.0;0
0.47400000000000003;-56.0;0.5;8.0;0
0.47700000000000004;-48.0;0.5;8.0;0
0.48000000000000004;-39.0;0.5;8.0;0
0.48300000000000004;-30.0;0.5;8.0;0
0.48600000000000004;-22.0;0.5;8.0;0
0.48900000000000005;-13.0;0.5;8.0;0
0.49200000000000005;-4.0;0.5;8.0;0
0.49500000000000005;4.0;-0.5;8.0;0
0.498;13.0;-0.5;8.0;0
0.501;22.0;-0.5;8.0;0
0.504;30.0;-0.5;8.0;0
0.507;39.0;-0.5;8.0;0
0.51;47.0;-0.5;8.0;0
0.513;56.0;-0.5;8.0;0
0.516;64.0;-0.5;8.0;0
0.519;72.0;-0.5;8.0;0
0.522;80.0;-0.5;8.0;0
0.525;88.0;-0.5;8.0;0
0.528;96.0;-0.5;8.0;0
0.531;103.0;-0.5;8.0;0
0.534;111.0;-0.5;8.0;0
0.537;118.0;-0.5;8.0;0
0.54;125.0;-0.5;8.0;0
0.543;132.0;-0.5;8.0;0
0.546;139.0;-0.5;8.0;0
0.549;145.0;-0.5;8.0;0
0.552;151.0;-0.5;8.0;0
0.555;157.0;-0.5;8.0;0
0.558;163.0;-0.5;8.0;0
0.561;169.0;-0.5;6.0;0
0.5640000000000001;174.0;-0.5;6.0;0
0.5670000000000001;180.0;-0.5;6.0;0
0.5700000000000001;185.0;-0.5;6.0;0
0.5730000000000001;189.0;-0.5;6.0;0
0.5760000000000001;194.0;-0.5;6.0;0
0.5790000000000001;198.0;-0.5;6.0;0
0.5820000000000001;202.0;-0.5;6.0;0
0.5850000000000001;206.0;-0.5;6.0;0
0.5880000000000001;210.0;-0.5;6.0;0
0.5910000000000001;213.0;-0.5;6.0;0
0.5940000000000001;217.0;-0.5;4.0;0
0.597;220.0;-0.5;4.0;0
0.6;222.0;-0.5;4.0;0
0.603;225.0;-0.5;4.0;0
0.606;227.0;-0.5;4.0;0
0.609;229.0;-0.5;4.0;0
0.612;231.0;-0.5;4.0;0
0.615;233.0;-0.5;4.0;0
0.618;235.0;-0.5;4.0;0
0.621;236.0;-0.5;4.0;0
0.624;237.0;-0.5;4.0;0
0.627;238.0;-0.5;1.0;0
0.63;239.0;-0.5;1.0;0
0.633;239.0;-0.5;1.0;0
0.636;240.0;-0.5;1.0;0
0.639;240.0;-0.5;1.0;0
0.642;239.0;-0.5;1.0;0
0.645;239.0;-0.5;1.0;0
0.648;239.0;-0.5;1.0;0
0.651;238.0;-0.5;1.0;0
0.654;237.0;-0.5;1.0;0
0.657;236.0;-0.5;1.0;0
0.66;235.0;-0.5;-1.0;0
0.663;233.0;-0.5;-1.0;0
0.666;231.0;-0.5;-1.0;0
0.669;229.0;-0.5;-1.0;0
0.672;227.0;-0.5;-1.0;0
0.675;225.0;-0.5;-1.0;0
0.678;222.0;-0.5;-1.0;0
0.681;220.0;-0.5;-1.0;0
0.684;217.0;-0.5;-1.0;0
0.687;213.0;-0.5;-1.0;0
0.6900000000000001;210.0;-0.5;-1.0;0
0.6930000000000001;206.0;-0.5;-4.0;0
0.6960000000000001;203.0;-0.5;-4.0;0
0.6990000000000001;199.0;-0.5;-4.0;0
0.7020000000000001;194.0;-0.5;-4.0;0
0.7050000000000001;190.0;-0.5;-4.0;0
0.7080000000000001;185.0;-0.5;-4.0;0
0.7110000000000001;181.0;-0.5;-4.0;0
0.7140000000000001;176.0;-0.5;-4.0;0
0.7170000000000001;170.0;-0.5;-4.0;0
0.7200000000000001;165.0;-0.5;-4.0;0
0.7230000000000001;159.0;-0.5;-4.0;0
0.7260000000000001;153.0;-0.5;-6.0;0
0.729;147.0;-0.5;-6.0;0
0.732;141.0;-0.5;-6.0;0
0.735;135.0;-0.5;-6.0;0
0.738;128.0;-0.5;-6.0;0
0.741;122.0;-0.5;-6.0;0
0.744;115.0;-0.5;-6.0;0
0.747;108.0;-0.5;-6.0;0
0.75;101.0;-0.5;-6.0;0
0.753;93.0;-0.5;-6.0;0
0.756;86.0;-0.5;-6.0;0
0.759;78.0;-0.5;-8.0;0
0.762;70.0;-0.5;-8.0;0
0.765;63.0;-0.5;-8.0;0
0.768;55.0;-0.5;-8.0;0
0.771;47.0;-0.5;-8.0;0
0.774;39.0;-0.5;-8.0;0
0.777;31.0;-0.5;-8.0;0
0.78;23.0;-0.5;-8.0;0
0.783;14.0;-0.5;-8.0;0
0.786;6.0;-0.5;-8.0;0
0.789;-2.0;0.5;-8.0;0
0.792;-10.0;0.5;-8.0;0
0.795;-18.0;0.5;-8.0;0
0.798;-26.0;0.5;-8.0;0
0.801;-34.0;0.5;-8.0;0
0.804;-42.0;0.5;-8.0;0
0.807;-50.0;0.5;-8.0;0
