t;e;d;i;set

15.709;0;-5;0;0
15.714;0;-5;0;0
15.719;0;-5;0;0
15.724;0;-5;0;0
15.729;0;-5;0;0
15.734;0;-5;0;0
15.739;0;-5;0;0
15.744;0;-5;0;0
15.749;0;-5;0;0
15.754;0;-5;0;0
15.759;0;-5;0;0
15.764;0;-5;0;0
15.769;0;-5;0;0
15.774;0;-5;0;0
15.779;0;-5;0;0
15.784;0;-5;0;0
15.789;0;-5;0;0
15.794;0;-5;0;0
15.799;0;-5;0;0
15.804;0;-5;0;0
15.809;0;-5;0;0
15.814;0;-5;0;0
15.819;0;-5;0;0
15.824;0;-5;0;0
15.829;0;-5;0;0
15.834;0;-5;0;0
15.839;0;-5;0;0
15.844;0;-5;0;0
15.849;0;-5;0;0
15.854;0;-5;0;0
15.859;0;-5;0;0
15.864;0;-5;0;0
15.869;0;-5;0;0
15.874;0;-5;0;0
15.879;0;-5;0;0
15.884;0;-5;0;0
15.889;0;-5;0;0
15.894;0;-5;0;0
15.899;0;-5;0;0
15.904;0;-5;0;0
15.909;0;-5;0;0
15.914;0;-5;0;0
15.919;0;-5;0;0
15.924;0;-5;0;0
15.929;0;-5;0;0
15.934;0;-5;0;0
15.939;0;-5;0;0
15.944;0;-5;0;0
15.949;0;-5;0;0
15.954;0;-5;0;0
15.959;0;-5;0;0
15.964;0;-5;0;0
15.969;0;-5;0;0
15.974;0;-5;0;0
15.979;0;-5;0;0
15.984;0;-5;0;0
15.989;0;-5;0;0
15.994;0;-5;0;0
15.999;0;-5;0;0
16.004;0;-5;0;0
16.009;0;-5;0;0
16.014;0;-5;0;0
16.019;0;-5;0;0
16.024;0;-5;0;0
16.029;0;-5;0;0
16.034;0;-5;0;0
16.039;0;-5;0;0
16.044;0;-5;0;0
16.049;0;-5;0;0
16.054;0;-5;0;0
16.059;0;-5;0;0
16.064;0;-5;0;0
16.069;0;-5;0;0
16.074;0;-5;0;0
16.079;0;-5;0;0
16.084;0;-5;0;0
16.089;0;-5;0;0
16.094;0;-5;0;0
16.099;0;-5;0;0
16.104;0;-5;0;0
16.109;-15;-3;0;0
16.114;-31;-4;0;0
16.119;-78;-18;0;0
16.124;-117;-33;0;0
16.129;-171;-47;0;0
16.134;-218;-59;0;0
16.139;-263;-69;0;0
16.144;-309;-76;0;0
16.149;-353;-82;0;0
16.154;-389;-87;0;0
16.159;-432;-93;0;0
16.164;-467;-97;0;0
16.169;-495;-97;0;0
16.174;-522;-94;0;0
16.179;-555;-94;0;0
16.184;-575;-93;0;0
16.189;-594;-93;0;0
16.194;-612;-88;0;0
16.199;-625;-84;0;0
16.204;-643;-79;0;0
16.209;-655;-74;0;0
16.214;-661;-68;0;0
16.219;-667;-62;0;0
16.224;-667;-56;0;0
16.229;-667;-51;0;0
16.234;-667;-47;0;0
16.239;-661;-41;0;0
16.244;-655;-34;0;0
16.249;-649;-27;0;0
16.254;-637;-19;0;0
16.259;-625;-10;0;0
16.264;-606;-2;0;0
16.269;-587;6;0;0
16.274;-575;14;0;0
16.279;-549;28;0;0
16.284;-522;34;0;0
16.289;-495;41;0;0
16.294;-467;47;0;0
16.299;-439;52;0;0
16.304;-411;58;0;0
16.309;-368;65;0;0
16.314;-331;70;0;0
16.319;-294;78;0;0
16.324;-248;83;0;0
16.329;-210;87;0;0
16.334;-171;90;0;0
16.339;-117;94;0;0
16.344;-78;99;0;0
16.349;-23;103;0;0
16.354;15;106;0;0
16.359;62;107;0;0
16.364;101;107;0;0
