t;e;i;d;set
0.612;-225.0;-0.5;9.0;0
0.615;-218.0;-0.5;9.0;0
0.618;-211.0;-0.5;9.0;0
0.621;-204.0;-0.5;9.0;0
0.624;-198.0;-0.5;9.0;0
0.627;-192.0;-0.5;6.0;0
0.63;-186.0;-0.5;6.0;0
0.633;-180.0;-0.5;6.0;0
0.636;-174.0;-0.5;6.0;0
0.639;-169.0;-0.5;6.0;0
0.642;-164.0;-0.5;6.0;0
0.645;-159.0;-0.5;6.0;0
0.648;-154.0;-0.5;6.0;0
0.651;-150.0;-0.5;6.0;0
0.654;-146.0;-0.5;6.0;0
0.657;-141.0;-0.5;6.0;0
0.66;-138.0;-0.5;3.0;0
0.663;-134.0;-0.5;3.0;0
0.666;-130.0;-0.5;3.0;0
0.669;-127.0;-0.5;3.0;0
0.672;-124.0;-0.5;3.0;0
0.675;-121.0;-0.5;3.0;0
0.678;-118.0;-0.5;3.0;0
0.681;-115.0;-0.5;3.0;0
0.684;-113.0;-0.5;3.0;0
0.687;-111.0;-0.5;3.0;0
0.6900000000000001;-109.0;-0.5;3.0;0
0.6930000000000001;-107.0;-0.5;2.0;0
0.6960000000000001;-105.0;-0.5;2.0;0
0.6990000000000001;-103.0;-0.5;2.0;0
0.7020000000000001;-102.0;-0.5;2.0;0
0.7050000000000001;-101.0;-0.5;2.0;0
0.7080000000000001;-99.0;-0.5;2.0;0
0.7110000000000001;-98.0;-0.5;2.0;0
0.7140000000000001;-98.0;-0.5;2.0;0
0.7170000000000001;-97.0;-0.5;2.0;0
0.7200000000000001;-96.0;-0.5;2.0;0
0.7230000000000001;-96.0;-0.5;2.0;0
0.7260000000000001;-96.0;-0.5;0.0;0
0.729;-96.0;-0.5;0.0;0
0.732;-96.0;-0.5;0.0;0
0.735;-96.0;-0.5;0.0;0
0.738;-96.0;-0.5;0.0;0
0.741;-97.0;-0.5;0.0;0
0.744;-97.0;-0.5;0.0;0
0.747;-98.0;-0.5;0.0;0
0.75;-99.0;-0.5;0.0;0
0.753;-100.0;-0.5;0.0;0
0.756;-101.0;-0.5;0.0;0
0.759;-103.0;-0.5;-2.0;0
0.762;-104.0;-0.5;-2.0;0
0.765;-106.0;-0.5;-2.0;0
0.768;-108.0;-0.5;-2.0;0
0.771;-110.0;-0.5;-2.0;0
0.774;-112.0;-0.5;-2.0;0
0.777;-114.0;-0.5;-2.0;0
0.78;-117.0;-0.5;-2.0;0
0.783;-119.0;-0.5;-2.0;0
0.786;-122.0;-0.5;-2.0;0
0.789;-125.0;-0.5;-2.0;0
0.792;-128.0;-0.5;-3.0;0
0.795;-131.0;-0.5;-3.0;0
0.798;-135.0;-0.5;-3.0;0
0.801;-139.0;-0.5;-3.0;0
0.804;-142.0;-0.5;-3.0;0
0.807;-146.0;-0.5;-3.0;0
0.81;-151.0;-0.5;-3.0;0
0.8130000000000001;-155.0;-0.5;-3.0;0
0.8160000000000001;-160.0;-0.5;-3.0;0
0.8190000000000001;-164.0;-0.5;-3.0;0
0.8220000000000001;-169.0;-0.5;-3.0;0
0.8250000000000001;-175.0;-0.5;-6.0;0
0.8280000000000001;-180.0;-0.5;-6.0;0
0.8310000000000001;-186.0;-0.5;-6.0;0
