t;e;d;i;set

11.585;0;100;0;0
11.588;0;100;0;0
11.592;0;100;0;0
11.595;0;100;0;0
11.598;0;100;0;0
11.601;0;100;0;0
11.604;0;100;0;0
11.607;0;100;0;0
11.61;0;100;0;0
11.613;0;100;0;0
11.616;0;100;0;0
11.619;0;100;0;0
11.623;0;100;0;0
11.626;0;100;0;0
11.629;0;100;0;0
11.632;0;100;0;0
11.635;0;100;0;0
11.638;0;100;0;0
11.641;0;100;0;0
11.644;0;100;0;0
11.647;0;100;0;0
11.65;0;100;0;0
11.654;0;100;0;0
11.657;0;100;0;0
11.66;0;100;0;0
11.663;0;100;0;0
11.666;0;100;0;0
11.669;0;100;0;0
11.672;0;100;0;0
11.675;0;100;0;0
11.678;0;100;0;0
11.681;0;100;0;0
11.685;0;100;0;0
11.688;0;100;0;0
11.691;0;100;0;0
11.694;0;100;0;0
11.697;0;100;0;0
11.7;0;100;0;0
11.703;0;100;0;0
11.706;0;100;0;0
11.709;0;100;0;0
11.712;0;100;0;0
11.716;0;100;0;0
11.719;0;100;0;0
11.722;0;100;0;0
11.725;0;100;0;0
11.728;0;100;0;0
11.731;0;100;0;0
11.734;0;100;0;0
11.737;0;100;0;0
11.74;0;100;0;0
11.743;0;100;0;0
11.747;0;100;0;0
11.75;0;100;0;0
11.753;0;100;0;0
11.756;0;100;0;0
11.759;0;100;0;0
11.762;0;100;0;0
11.765;0;100;0;0
11.768;0;100;0;0
11.771;0;100;0;0
11.774;0;100;0;0
11.778;0;100;0;0
11.781;0;100;0;0
11.784;0;100;0;0
11.787;0;100;0;0
11.79;0;100;0;0
11.793;0;100;0;0
11.796;0;100;0;0
11.799;0;100;0;0
11.802;0;100;0;0
11.805;0;100;0;0
11.809;0;100;0;0
11.812;0;100;0;0
11.815;0;100;0;0
11.818;0;100;0;0
11.821;0;100;0;0
11.824;0;100;0;0
11.827;0;100;0;0
11.83;0;100;0;0
11.833;0;100;0;0
11.836;0;100;0;0
11.84;0;100;0;0
11.843;0;100;0;0
11.846;0;100;0;0
11.849;0;100;0;0
11.852;0;100;0;0
11.855;0;100;0;0
11.858;0;100;0;0
11.861;0;100;0;0
11.864;0;100;0;0
11.867;0;100;0;0
11.871;0;100;0;0
11.874;0;100;0;0
11.877;0;100;0;0
11.88;0;100;0;0
11.883;0;100;0;0
11.886;0;100;0;0
11.889;0;100;0;0
11.892;0;100;0;0
11.895;0;100;0;0
11.898;0;100;0;0
11.902;0;100;0;0
11.905;0;100;0;0
11.908;0;100;0;0
11.911;0;100;0;0
11.914;0;100;0;0
11.917;0;100;0;0
11.92;0;100;0;0
11.923;0;100;0;0
11.926;0;100;0;0
11.929;0;100;0;0
11.933;0;100;0;0
11.936;0;100;0;0
11.939;0;100;0;0
11.942;0;100;0;0
11.945;0;100;0;0
11.948;0;100;0;0
11.951;0;100;0;0
11.954;0;100;0;0
11.957;0;100;0;0
11.96;0;100;0;0
11.964;0;100;0;0
11.967;0;100;0;0
11.97;0;100;0;0
11.973;0;100;0;0
11.976;0;100;0;0
11.979;0;100;0;0
11.982;0;100;0;0
11.985;0;100;0;0
11.988;0;100;0;0
11.991;0;100;0;0
11.995;0;100;0;0
11.998;0;100;0;0
12.001;0;100;0;0
12.004;0;100;0;0
12.007;0;100;0;0
12.01;0;100;0;0
12.013;0;100;0;0
12.016;0;100;0;0
12.019;0;100;0;0
12.022;0;100;0;0
12.026;0;100;0;0
12.029;0;100;0;0
12.032;0;100;0;0
12.035;0;100;0;0
12.038;0;100;0;0
12.041;0;100;0;0
12.044;0;100;0;0
12.047;0;100;0;0
12.05;0;100;0;0
12.053;0;100;0;0
12.057;0;100;0;0
12.06;0;100;0;0
12.063;0;100;0;0
12.066;0;100;0;0
12.069;0;100;0;0
12.072;0;100;0;0
12.075;0;100;0;0
12.078;0;100;0;0
12.081;0;100;0;0
12.084;0;100;0;0
12.088;0;100;0;0
12.091;0;100;0;0
12.094;0;100;0;0
12.097;0;100;0;0
12.1;0;100;0;0
12.103;0;100;0;0
12.106;0;100;0;0
12.109;0;100;0;0
12.112;0;100;0;0
12.115;0;100;0;0
12.119;0;100;0;0
12.122;0;100;0;0
12.125;0;100;0;0
12.128;0;100;0;0
12.131;0;100;0;0
12.134;0;100;0;0
12.137;0;100;0;0
12.14;0;100;0;0
12.143;0;100;0;0
12.146;0;100;0;0
12.149;0;100;0;0
12.153;0;100;0;0
12.156;0;100;0;0
12.159;0;100;0;0
12.162;0;100;0;0
12.165;0;100;0;0
12.168;0;100;0;0
12.171;0;100;0;0
12.174;0;100;0;0
12.177;0;100;0;0
12.18;0;100;0;0
12.184;0;100;0;0
12.188;0;100;0;0
12.191;0;100;0;0
12.194;0;100;0;0
12.197;0;100;0;0
12.2;0;100;0;0
12.203;0;100;0;0
12.206;0;100;0;0
12.209;0;100;0;0
12.212;0;100;0;0
12.215;0;100;0;0
12.219;0;100;0;0
12.222;0;100;0;0
12.225;0;100;0;0
12.228;0;100;0;0
12.231;0;100;0;0
12.234;0;100;0;0
12.237;0;100;0;0
12.24;0;100;0;0
12.243;0;100;0;0
12.246;0;100;0;0
12.25;0;100;0;0
12.253;0;100;0;0
12.256;0;100;0;0
12.259;0;100;0;0
12.262;0;100;0;0
12.265;0;100;0;0
12.268;0;100;0;0
12.271;0;100;0;0
12.274;0;100;0;0
12.277;0;100;0;0
12.281;0;100;0;0
12.284;0;100;0;0
12.287;0;100;0;0
12.29;0;100;0;0
12.293;0;100;0;0
12.296;0;100;0;0
12.299;0;100;0;0
12.302;0;100;0;0
12.305;0;100;0;0
12.308;0;100;0;0
12.311;0;100;0;0
12.315;0;100;0;0
12.318;0;100;0;0
12.321;0;100;0;0
12.324;0;100;0;0
12.327;0;100;0;0
12.33;0;100;0;0
12.333;0;100;0;0
12.336;0;100;0;0
12.339;0;100;0;0
12.342;0;100;0;0
12.346;0;100;0;0
12.349;0;100;0;0
12.352;0;100;0;0
12.355;0;100;0;0
12.358;0;100;0;0
