t;e;d;i;set

389.892;991;0;0;0
389.895;991;0;0;0
389.898;991;0;0;0
389.901;991;0;0;0
389.904;991;0;0;0
389.907;991;0;0;0
389.91;991;0;0;0
389.913;991;0;0;0
389.916;991;0;0;0
389.919;991;0;0;0
389.922;991;0;0;0
389.925;991;0;0;0
389.928;991;0;0;0
389.931;991;0;0;0
389.934;991;0;0;0
389.937;991;0;0;0
389.94;991;0;0;0
389.943;991;0;0;0
389.946;991;0;0;0
389.949;991;0;0;0
389.952;991;0;0;0
389.955;991;0;0;0
389.958;991;0;0;0
389.961;991;0;0;0
389.964;991;0;0;0
389.967;991;0;0;0
389.97;991;0;0;0
389.973;991;0;0;0
389.976;991;0;0;0
389.979;991;0;0;0
389.982;991;0;0;0
389.985;991;0;0;0
389.988;991;0;0;0
389.991;991;0;0;0
389.994;991;0;0;0
389.997;991;0;0;0
390.0;991;0;0;0
390.003;991;0;0;0
390.006;991;0;0;0
390.009;991;0;0;0
390.012;991;0;0;0
390.015;991;0;0;0
390.018;991;0;0;0
390.021;991;0;0;0
390.024;991;0;0;0
390.027;991;0;0;0
390.03;991;0;0;0
390.033;991;0;0;0
390.036;991;0;0;0
390.039;991;0;0;0
390.042;991;0;0;0
390.045;991;0;0;0
390.048;991;0;0;0
390.051;991;0;0;0
390.054;991;0;0;0
390.057;991;0;0;0
390.06;991;0;0;0
390.063;991;0;0;0
390.066;991;0;0;0
390.069;991;0;0;0
390.072;991;0;0;0
390.075;991;0;0;0
390.078;991;0;0;0
390.081;991;0;0;0
390.084;991;0;0;0
390.087;991;0;0;0
390.09;991;0;0;0
390.093;991;0;0;0
390.096;991;0;0;0
390.099;991;0;0;0
390.102;991;0;0;0
390.105;991;0;0;0
390.108;991;0;0;0
390.111;991;0;0;0
390.114;991;0;0;0
390.117;991;0;0;0
390.12;991;0;0;0
390.123;992;1;0;0
390.126;992;1;0;0
390.129;992;1;0;0
390.132;992;1;0;0
390.135;992;1;0;0
390.138;992;1;0;0
390.141;992;1;0;0
390.144;992;1;0;0
390.147;992;1;0;0
390.15;992;1;0;0
390.153;992;1;0;0
390.156;992;0;0;0
390.159;992;0;0;0
390.162;992;0;0;0
390.165;992;0;0;0
390.168;992;0;0;0
390.171;992;0;0;0
390.174;992;0;0;0
390.177;992;0;0;0
390.18;992;0;0;0
390.183;992;0;0;0
390.186;992;0;0;0
390.189;992;0;0;0
390.192;992;0;0;0
390.195;992;0;0;0
390.198;992;0;0;0
390.201;992;0;0;0
390.204;992;0;0;0
390.207;992;0;0;0
390.21;992;0;0;0
390.213;992;0;0;0
390.216;992;0;0;0
390.219;992;0;0;0
390.222;992;0;0;0
390.225;992;0;0;0
390.228;992;0;0;0
390.231;992;0;0;0
390.234;992;0;0;0
390.237;992;0;0;0
390.24;992;0;0;0
390.243;992;0;0;0
390.246;992;0;0;0
390.249;992;0;0;0
390.252;992;0;0;0
390.255;992;0;0;0
390.258;992;0;0;0
390.261;992;0;0;0
390.264;992;0;0;0
390.267;992;0;0;0
390.27;992;0;0;0
390.273;992;0;0;0
390.276;992;0;0;0
390.279;992;0;0;0
390.282;992;0;0;0
390.285;991;-1;0;0
390.288;991;-1;0;0
390.291;991;-1;0;0
390.294;991;-1;0;0
390.297;991;-1;0;0
390.3;991;-1;0;0
390.303;991;-1;0;0
390.306;991;-1;0;0
390.309;991;-1;0;0
390.312;990;-1;0;0
390.315;990;-1;0;0
390.318;988;-3;0;0
390.321;988;-3;0;0
390.324;988;-3;0;0
390.327;987;-3;0;0
390.33;986;-3;0;0
390.333;986;-3;0;0
390.336;985;-3;0;0
390.339;983;-3;0;0
390.342;983;-3;0;0
390.345;982;-3;0;0
390.348;980;-3;0;0
390.351;979;-9;0;0
390.354;977;-9;0;0
390.357;974;-9;0;0
390.36;972;-9;0;0
390.363;970;-9;0;0
390.366;968;-9;0;0
390.369;966;-9;0;0
390.372;962;-9;0;0
390.375;960;-9;0;0
390.378;955;-9;0;0
390.381;953;-9;0;0
390.384;948;-31;0;0
390.387;943;-31;0;0
390.39;940;-31;0;0
390.393;935;-31;0;0
390.396;932;-31;0;0
390.399;923;-31;0;0
390.402;920;-31;0;0
390.405;911;-31;0;0
390.408;908;-31;0;0
390.411;898;-31;0;0
390.414;894;-31;0;0
390.417;887;-61;0;0
390.42;880;-61;0;0
390.423;868;-61;0;0
390.426;864;-61;0;0
390.429;852;-61;0;0
390.432;844;-61;0;0
390.435;831;-61;0;0
390.438;822;-61;0;0
390.441;809;-61;0;0
390.444;794;-61;0;0
390.447;785;-61;0;0
390.45;775;-112;0;0
390.453;760;-112;0;0
390.456;744;-112;0;0
390.459;734;-112;0;0
390.462;718;-112;0;0
390.465;701;-112;0;0
390.468;690;-112;0;0
390.471;667;-112;0;0
390.474;655;-112;0;0
390.477;637;-112;0;0
390.48;619;-112;0;0
390.483;600;-175;0;0
390.486;581;-175;0;0
390.489;562;-175;0;0
390.492;542;-175;0;0
390.495;515;-175;0;0
390.498;495;-175;0;0
390.501;474;-175;0;0
390.504;446;-175;0;0
390.507;425;-175;0;0
390.51;404;-175;0;0
390.513;375;-175;0;0
390.516;353;-247;0;0
390.519;331;-247;0;0
390.522;301;-247;0;0
390.525;278;-247;0;0
390.528;256;-247;0;0
390.531;233;-247;0;0
390.534;210;-247;0;0
390.537;179;-247;0;0
390.54;156;-247;0;0
390.543;133;-247;0;0
390.546;101;-247;0;0
390.549;70;-283;0;0
390.552;47;-283;0;0
390.555;23;-283;0;0
390.558;-7;-283;0;0
390.561;-23;-283;0;0
390.564;-54;-283;0;0
390.567;-86;-283;0;0
390.57;-117;-283;0;0
390.573;-148;-283;0;0
390.576;-171;-283;0;0
390.579;-195;-283;0;0
390.582;-210;-280;0;0
390.585;-241;-280;0;0
390.588;-263;-280;0;0
390.591;-286;-280;0;0
390.594;-309;-280;0;0
390.597;-331;-280;0;0
