t;e;d;i;set

55.584;-23;-441;-167;0
55.589;-23;-447;-351;0
55.594;-7;-155;-431;0
55.599;7;146;-403;0
55.604;7;297;-347;0
55.609;15;357;-275;0
55.614;15;380;-155;0
55.619;23;421;13;0
55.624;15;271;133;0
55.629;15;172;253;0
55.634;7;57;309;0
55.639;0;-30;344;0
55.644;-7;-180;309;0
55.649;-15;-274;245;0
55.654;-23;-343;117;0
55.659;-23;-434;-67;0
55.664;-23;-455;-251;0
55.669;-15;-354;-387;0
55.674;-7;-123;-443;0
55.679;7;226;-401;0
55.684;7;334;-345;0
55.689;15;422;-225;0
55.694;23;5196;-49;0
55.699;15;4467;127;0
55.704;7;3730;239;0
55.709;7;3035;295;0
55.714;0;2494;337;0
55.719;-7;1932;295;0
55.724;-7;1516;239;0
55.729;-15;1187;119;0
55.734;-23;921;-25;0
55.739;-23;695;-209;0
55.744;-15;611;-353;0
55.749;-7;683;-417;0
55.754;7;884;-368;0
55.759;7;899;-312;0
55.764;15;857;-248;0
55.769;15;797;-128;0
55.774;15;712;32;0
55.779;15;520;152;0
55.784;7;334;216;0
55.789;7;206;272;0
55.794;0;94;286;0
55.799;-7;-61;244;0
55.804;-7;-156;188;0
55.809;-15;-227;92;0
55.814;-15;-264;-28;0
55.819;-15;-311;-204;0
55.824;-7;-184;-316;0
55.829;0;-19;-365;0
55.834;7;256;-316;0
55.839;7;357;-260;0
55.844;7;388;-204;0
55.849;15;430;-116;0
55.854;15;417;4;0
55.859;7;363;108;0
55.864;7;276;164;0
55.869;7;204;220;0
55.874;0;143;262;0
55.879;-7;63;255;0
55.884;-7;-74;199;0
55.889;-15;-203;79;0
55.894;-15;-257;-41;0
55.899;-15;-279;-161;0
55.904;-15;-285;-281;0
55.909;-7;3252;-337;0
55.914;7;2953;-316;0
55.919;7;2687;-260;0
55.924;7;2382;-204;0
55.929;7;2094;-148;0
55.934;15;1835;-84;0
55.939;15;1606;36;0
55.944;7;1373;140;0
55.949;7;1137;196;0
55.954;7;941;252;0
55.959;0;734;259;0
55.964;-7;529;231;0
55.969;-15;351;167;0
55.974;-15;184;47;0
55.979;-15;81;-73;0
55.984;-15;13;-193;0
55.989;-7;24;-273;0
55.994;-7;56;-329;0
55.999;0;135;-336;0
56.004;7;278;-280;0
56.009;7;337;-224;0
56.014;7;355;-168;0
56.019;15;373;-80;0
56.024;15;365;40;0
56.029;15;348;160;0
56.034;7;247;216;0
56.039;7;182;272;0
56.044;0;113;307;0
56.049;-7;-66;265;0
56.054;-15;-205;169;0
56.059;-23;-383;-15;0
56.064;-23;-434;-199;0
56.069;-15;-312;-327;0
56.074;-7;-98;-383;0
56.079;7;103;-362;0
56.084;7;254;-306;0
56.089;7;312;-250;0
56.094;15;339;-154;0
56.099;15;345;-34;0
56.104;15;342;134;0
56.109;15;218;254;0
56.114;7;60;310;0
56.119;0;-39;345;0
56.124;-7;-210;303;0
56.129;-15;-304;231;0
56.134;-23;-436;71;0
56.139;-23;-499;-113;0
56.144;-23;-505;-297;0
56.149;-15;-383;-425;0
56.154;0;-161;-467;0
56.159;7;144;-411;0
56.164;15;293;-347;0
56.169;15;345;-227;0
56.174;23;430;-43;0
56.179;23;450;141;0
56.184;15;386;301;0
56.189;7;238;397;0
56.194;0;58;432;0
56.199;-7;-185;376;0
56.204;-15;-303;272;0
56.209;-23;-410;104;0
56.214;-23;-455;-80;0
56.219;-23;-458;-264;0
56.224;-23;-443;-448;0
56.229;-7;-143;-500;0
56.234;7;215;-458;0
56.239;7;337;-402;0
56.244;15;394;-290;0
56.249;23;452;-130;0
56.254;23;484;54;0
56.259;15;458;230;0
56.264;15;339;350;0
56.269;7;150;406;0
56.274;-7;-44;399;0
56.279;-7;-217;343;0
56.284;-23;-312;215;0
56.289;-23;-412;31;0
56.294;-23;-437;-153;0
56.299;-23;-435;-337;0
56.304;-15;-377;-497;0
56.309;0;-84;-500;0
56.314;7;204;-444;0
56.319;7;301;-388;0
56.324;15;345;-308;0
56.329;23;519;-124;0
56.334;23;491;100;0
56.339;23;322;284;0
56.344;15;156;404;0
56.349;7;-10;460;0
56.354;-7;-266;425;0
56.359;-15;-399;345;0
56.364;-23;-479;201;0
56.369;-23;-527;17;0
56.374;-23;-526;-167;0
56.379;-23;-505;-351;0
56.384;-15;-447;-500;0
56.389;0;-131;-500;0
56.394;7;137;-458;0
56.399;7;250;-402;0
56.404;15;304;-330;0
56.409;23;451;-162;0
56.414;31;552;78;0
56.419;23;365;262;0
56.424;15;184;390;0
56.429;7;4;454;0
56.434;-7;-242;426;0
56.439;-15;-376;362;0
56.444;-15;-439;242;0
56.449;-23;-508;58;0
56.454;-23;-518;-126;0
56.459;-23;-411;-342;0
56.464;-23;-288;-500;0
56.469;-7;153;-500;0
56.474;7;420;-472;0
56.479;7;511;-416;0
56.484;15;532;-352;0
56.489;23;571;-208;0
56.494;23;623;-24;0
56.499;23;614;160;0
56.504;15;481;296;0
56.509;7;327;392;0
56.514;0;135;420;0
56.519;-7;-96;364;0
56.524;-15;-228;244;0
56.529;-23;-325;76;0
56.534;-23;-369;-108;0
56.539;-23;-380;-292;0
56.544;-23;-372;-476;0
56.549;-7;-101;-500;0
56.554;7;142;-486;0
56.559;7;300;-430;0
56.564;7;355;-374;0
56.569;15;382;-262;0
56.574;23;493;-78;0
56.579;23;521;106;0
56.584;23;512;290;0
56.589;15;382;410;0
56.594;0;139;452;0
56.599;-7;-152;396;0
56.604;-23;-308;260;0
56.609;-23;-410;76;0
56.614;-23;-437;-108;0
56.619;-23;-434;-292;0
56.624;-23;-418;-476;0
56.629;-7;-229;-500;0
56.634;0;-22;-500;0
56.639;7;215;-444;0
56.644;7;302;-388;0
56.649;15;376;-268;0
56.654;23;467;-84;0
56.659;23;487;100;0
56.664;15;430;268;0
56.669;15;318;388;0
56.674;0;138;430;0
56.679;-7;-155;374;0
56.684;-23;-311;246;0
56.689;-23;-425;62;0
56.694;-23;-454;-122;0
