t;e;d;i;set

50.072;-7;10054.0;0;0
50.082;-7;10054.0;0;0
50.086;-7;10054.0;0;0
50.09;-7;10054.0;0;0
50.094;-7;10054.0;0;0
50.098;-7;10054.0;0;0
50.102;-7;10054.0;0;0
50.106;-7;10054.0;0;0
50.11;-7;10054.0;0;0
50.114;-7;10054.0;0;0
50.118;-7;10054.0;0;0
50.122;-7;10054.0;0;0
50.126;-7;10054.0;0;0
50.13;-7;10054.0;0;0
50.134;-7;10054.0;0;0
50.138;-7;10054.0;0;0
50.142;-7;10054.0;0;0
50.146;-7;10054.0;0;0
50.15;-7;10054.0;0;0
50.154;-7;10054.0;0;0
50.158;-7;10054.0;0;0
50.162;-7;10054.0;0;0
50.166;-7;10054.0;0;0
50.17;-7;10054.0;0;0
50.174;-7;10054.0;0;0
50.178;-7;10054.0;0;0
50.182;-7;10054.0;0;0
50.186;-7;10054.0;0;0
50.19;-7;10054.0;0;0
50.194;-7;10054.0;0;0
50.198;-7;10054.0;0;0
50.202;-7;10054.0;0;0
50.206;-7;10054.0;0;0
50.21;-7;10054.0;0;0
50.214;-7;10054.0;0;0
50.218;-7;10054.0;0;0
50.222;-7;10054.0;0;0
50.226;-7;10054.0;0;0
50.23;-7;10054.0;0;0
50.234;-7;10054.0;0;0
50.238;-7;10054.0;0;0
50.242;-7;10054.0;0;0
50.246;-7;10054.0;0;0
50.25;-7;10054.0;0;0
50.254;-7;10054.0;0;0
50.258;-7;10054.0;0;0
50.262;-7;10054.0;0;0
50.266;-7;10054.0;0;0
50.27;-7;10054.0;0;0
50.274;-7;10054.0;0;0
50.278;-7;10054.0;0;0
50.282;-7;10054.0;0;0
50.286;-7;10054.0;0;0
50.29;-7;10054.0;0;0
50.294;-7;10054.0;0;0
50.298;-7;10054.0;0;0
50.302;-7;10054.0;0;0
50.306;-7;10054.0;0;0
50.31;-7;10054.0;0;0
50.314;-7;10054.0;0;0
50.318;-7;10054.0;0;0
50.322;-7;10054.0;0;0
50.326;-7;10054.0;0;0
50.33;-7;10054.0;0;0
50.334;-7;10054.0;0;0
50.338;-7;10054.0;0;0
50.342;-7;10054.0;0;0
50.346;-7;10054.0;0;0
50.35;-7;10054.0;0;0
50.354;-7;10054.0;0;0
50.358;-7;10054.0;0;0
50.362;-7;10054.0;0;0
50.366;-7;10054.0;0;0
50.37;-7;10054.0;0;0
50.374;-7;10054.0;0;0
50.378;-7;10054.0;0;0
50.382;-7;10054.0;0;0
50.386;-7;10054.0;0;0
50.39;-7;10054.0;0;0
50.394;-7;10054.0;0;0
50.398;-7;10054.0;0;0
50.402;-7;10054.0;0;0
50.406;-7;10054.0;0;0
50.41;-7;10054.0;0;0
50.414;-7;10054.0;0;0
50.418;-7;10054.0;0;0
50.422;-7;10054.0;0;0
50.426;-7;10054.0;0;0
50.43;-7;10054.0;0;0
50.434;-7;10054.0;0;0
50.438;-7;10054.0;0;0
50.442;-7;10054.0;0;0
50.446;-7;10054.0;0;0
50.45;-7;10054.0;0;0
50.454;-7;10054.0;0;0
50.458;-7;10054.0;0;0
50.462;-7;10054.0;0;0
50.466;-7;10054.0;0;0
50.47;-7;10054.0;0;0
50.474;-7;10054.0;0;0
50.478;-7;10054.0;0;0
50.482;-7;10054.0;0;0
50.486;-7;10054.0;0;0
50.49;-7;10054.0;0;0
50.494;-7;10054.0;0;0
50.498;-7;10054.0;0;0
50.502;-7;10054.0;0;0
50.506;-7;10054.0;0;0
50.51;-7;10054.0;0;0
50.514;-7;10054.0;0;0
50.518;-7;10054.0;0;0
50.522;-7;10054.0;0;0
50.526;-7;10054.0;0;0
50.53;-7;10054.0;0;0
50.534;-7;10054.0;0;0
50.538;-7;10054.0;0;0
50.542;-7;10054.0;0;0
50.546;-7;10054.0;0;0
50.55;-7;10054.0;0;0
50.554;-7;10054.0;0;0
50.558;-7;10054.0;0;0
50.562;-7;10054.0;0;0
50.566;-7;10054.0;0;0
50.57;-7;10054.0;0;0
50.574;-7;10054.0;0;0
50.578;-7;10054.0;0;0
50.582;-7;10054.0;0;0
50.586;-7;10054.0;0;0
50.59;-7;10054.0;0;0
50.594;-7;10054.0;0;0
50.598;-7;10054.0;0;0
50.602;-7;10054.0;0;0
50.606;-7;10054.0;0;0
50.61;-7;10054.0;0;0
50.614;-7;10054.0;0;0
50.618;-7;10054.0;0;0
50.622;-7;10054.0;0;0
50.626;-7;10054.0;0;0
50.63;-7;10054.0;0;0
50.634;-7;10054.0;0;0
50.638;-7;10054.0;0;0
50.642;-7;10054.0;0;0
50.646;-7;10054.0;0;0
50.65;-7;10054.0;0;0
