t;e;i;d;set
0.0;0;0.0;0.0;0
0.0;0;0.0;0.0;0
0.0;1000;-0.5;0.0;0
0.003;1000;-0.5;0.0;0
0.006;1000;-0.5;0.0;0
0.009000000000000001;999;-0.5;0.0;0
0.012;999;-0.5;0.0;0
0.015000000000000001;999;-0.5;0.0;0
0.018000000000000002;999;-0.5;0.0;0
0.021;999;-0.5;0.0;0
0.024;998;-0.5;0.0;0
0.027;997;-0.5;0.0;0
0.030000000000000002;996;-0.5;0.0;0
0.033;994;-0.5;-2.0;0
0.036000000000000004;993;-0.5;-2.0;0
0.039;990;-0.5;-2.0;0
0.042;986;-0.5;-2.0;0
0.045000000000000005;982;-0.5;-2.0;0
0.048;977;-0.5;-2.0;0
0.051000000000000004;972;-0.5;-2.0;0
0.054;964;-0.5;-2.0;0
0.057;955;-0.5;-2.0;0
0.060000000000000005;946;-0.5;-2.0;0
0.063;935;-0.5;-2.0;0
0.066;920;-0.5;-5.0;0
0.069;908;-0.5;-5.0;0
0.07200000000000001;891;-0.5;-5.0;0
0.075;872;-0.5;-5.0;0
0.078;852;-0.5;-5.0;0
0.081;827;-0.5;-5.0;0
0.084;804;-0.5;-5.0;0
0.08700000000000001;775;-0.5;-5.0;0
0.09000000000000001;744;-0.5;-5.0;0
0.093;718;-0.5;-5.0;0
0.096;678;-0.5;-5.0;0
0.099;643;-0.5;-6.0;0
0.10200000000000001;606;-0.5;-6.0;0
0.10500000000000001;562;-0.5;-6.0;0
0.108;515;-0.5;-6.0;0
0.111;474;-0.5;-6.0;0
0.114;425;-0.5;-6.0;0
0.117;375;-0.5;-6.0;0
0.12000000000000001;323;-0.5;-6.0;0
0.12300000000000001;271;-0.5;-6.0;0
0.126;218;-0.5;-6.0;0
0.129;164;-0.5;-6.0;0
0.132;109;-0.5;-7.0;0
0.135;54;-0.5;-7.0;0
0.138;0;-0.5;-7.0;0
0.14100000000000001;-62;0.5;-7.0;0
0.14400000000000002;-125;0.5;-7.0;0
0.14700000000000002;-179;0.5;-7.0;0
0.15;-241;0.5;-7.0;0
0.153;-301;0.5;-7.0;0
0.156;-360;0.5;-7.0;0
0.159;-418;0.5;-7.0;0
0.162;-467;0.5;-7.0;0
0.165;-522;0.5;-8.0;0
0.168;-568;0.5;-8.0;0
0.171;-612;0.5;-8.0;0
0.17400000000000002;-661;0.5;-8.0;0
0.17700000000000002;-695;0.5;-8.0;0
0.18000000000000002;-739;0.5;-8.0;0
0.183;-770;0.5;-8.0;0
0.186;-804;0.5;-8.0;0
0.189;-831;0.5;-8.0;0
0.192;-856;0.5;-8.0;0
0.195;-880;0.5;-8.0;0
0.198;-901;0.5;-6.0;0
0.201;-917;0.5;-6.0;0
0.20400000000000001;-935;0.5;-6.0;0
0.20700000000000002;-948;0.5;-6.0;0
0.21000000000000002;-960;0.5;-6.0;0
0.21300000000000002;-968;0.5;-6.0;0
0.216;-977;0.5;-6.0;0
0.219;-983;0.5;-6.0;0
0.222;-988;0.5;-6.0;0
0.225;-993;0.5;-6.0;0
0.228;-995;0.5;-6.0;0
0.231;-998;0.5;-4.0;0
0.234;-999;0.5;-4.0;0
0.23700000000000002;-999;0.5;-4.0;0
0.24000000000000002;-999;0.5;-4.0;0
0.24300000000000002;-999;0.5;-4.0;0
0.24600000000000002;-998;0.5;-4.0;0
0.249;-998;0.5;-4.0;0
0.252;-997;0.5;-4.0;0
0.255;-996;0.5;-4.0;0
0.258;-994;0.5;-4.0;0
0.261;-993;0.5;-4.0;0
0.264;-993;0.5;-1.0;0
0.267;-992;0.5;-1.0;0
0.27;-992;0.5;-1.0;0
0.273;-991;0.5;-1.0;0
0.276;-991;0.5;-1.0;0
0.279;-991;0.5;-1.0;0
0.28200000000000003;-992;0.5;-1.0;0
0.28500000000000003;-992;0.5;-1.0;0
0.28800000000000003;-993;0.5;-1.0;0
0.29100000000000004;-993;0.5;-1.0;0
0.29400000000000004;-994;0.5;-1.0;0
0.29700000000000004;-995;0.5;1.0;0
0.3;-996;0.5;1.0;0
0.303;-997;0.5;1.0;0
0.306;-998;0.5;1.0;0
0.309;-999;0.5;1.0;0
0.312;-999;0.5;1.0;0
0.315;-1000;0.5;1.0;0
0.318;-999;0.5;1.0;0
0.321;-998;0.5;1.0;0
0.324;-997;0.5;1.0;0
0.327;-994;0.5;1.0;0
0.33;-992;0.5;3.0;0
0.333;-987;0.5;3.0;0
0.336;-982;0.5;3.0;0
0.339;-975;0.5;3.0;0
0.342;-966;0.5;3.0;0
0.34500000000000003;-955;0.5;3.0;0
0.34800000000000003;-946;0.5;3.0;0
0.35100000000000003;-932;0.5;3.0;0
0.35400000000000004;-917;0.5;3.0;0
0.35700000000000004;-898;0.5;3.0;0
0.36000000000000004;-880;0.5;3.0;0
0.36300000000000004;-856;0.5;6.0;0
0.366;-831;0.5;6.0;0
0.369;-804;0.5;6.0;0
0.372;-775;0.5;6.0;0
0.375;-739;0.5;6.0;0
0.378;-707;0.5;6.0;0
0.381;-667;0.5;6.0;0
0.384;-625;0.5;6.0;0
0.387;-581;0.5;6.0;0
0.39;-535;0.5;6.0;0
0.393;-488;0.5;6.0;0
0.396;-439;0.5;7.0;0
0.399;-382;0.5;7.0;0
0.402;-331;0.5;7.0;0
0.405;-271;0.5;7.0;0
0.40800000000000003;-218;0.5;7.0;0
0.41100000000000003;-156;0.5;7.0;0
0.41400000000000003;-101;0.5;7.0;0
0.41700000000000004;-39;0.5;7.0;0
0.42000000000000004;15;-0.5;7.0;0
0.42300000000000004;78;-0.5;7.0;0
0.42600000000000005;148;-0.5;7.0;0
0.42900000000000005;210;-0.5;8.0;0
0.432;278;-0.5;8.0;0
0.435;338;-0.5;8.0;0
0.438;397;-0.5;8.0;0
0.441;453;-0.5;8.0;0
0.444;509;-0.5;8.0;0
0.447;562;-0.5;8.0;0
0.45;612;-0.5;8.0;0
0.453;661;-0.5;8.0;0
0.456;701;-0.5;8.0;0
0.459;739;-0.5;8.0;0
0.462;780;-0.5;8.0;0
0.465;813;-0.5;8.0;0
0.468;844;-0.5;8.0;0
0.47100000000000003;868;-0.5;8.0;0
0.47400000000000003;894;-0.5;8.0;0
0.47700000000000004;914;-0.5;8.0;0
0.48000000000000004;932;-0.5;8.0;0
0.48300000000000004;946;-0.5;8.0;0
0.48600000000000004;960;-0.5;8.0;0
0.48900000000000005;970;-0.5;8.0;0
0.49200000000000005;980;-0.5;8.0;0
0.49500000000000005;987;-0.5;5.0;0
0.498;992;-0.5;5.0;0
0.501;996;-0.5;5.0;0
0.504;998;-0.5;5.0;0
0.507;999;-0.5;5.0;0
0.51;999;-0.5;5.0;0
0.513;999;-0.5;5.0;0
0.516;998;-0.5;5.0;0
0.519;996;-0.5;5.0;0
0.522;993;-0.5;5.0;0
0.525;991;-0.5;5.0;0
0.528;987;-0.5;3.0;0
0.531;985;-0.5;3.0;0
0.534;982;-0.5;3.0;0
0.537;979;-0.5;3.0;0
0.54;975;-0.5;3.0;0
0.543;974;-0.5;3.0;0
0.546;972;-0.5;3.0;0
0.549;968;-0.5;3.0;0
0.552;968;-0.5;3.0;0
0.555;966;-0.5;3.0;0
0.558;966;-0.5;3.0;0
0.561;964;-0.5;1.0;0
0.5640000000000001;964;-0.5;1.0;0
0.5670000000000001;964;-0.5;1.0;0
0.5700000000000001;966;-0.5;1.0;0
0.5730000000000001;966;-0.5;1.0;0
0.5760000000000001;968;-0.5;1.0;0
0.5790000000000001;970;-0.5;1.0;0
0.5820000000000001;974;-0.5;1.0;0
0.5850000000000001;975;-0.5;1.0;0
0.5880000000000001;979;-0.5;1.0;0
0.5910000000000001;980;-0.5;1.0;0
0.5940000000000001;983;-0.5;-2.0;0
0.597;987;-0.5;-2.0;0
0.6;990;-0.5;-2.0;0
0.603;993;-0.5;-2.0;0
0.606;995;-0.5;-2.0;0
0.609;997;-0.5;-2.0;0
0.612;998;-0.5;-2.0;0
0.615;999;-0.5;-2.0;0
0.618;999;-0.5;-2.0;0
0.621;999;-0.5;-2.0;0
0.624;997;-0.5;-2.0;0
0.627;994;-0.5;-4.0;0
0.63;990;-0.5;-4.0;0
0.633;983;-0.5;-4.0;0
0.636;975;-0.5;-4.0;0
0.639;966;-0.5;-4.0;0
0.642;955;-0.5;-4.0;0
0.645;940;-0.5;-4.0;0
0.648;926;-0.5;-4.0;0
0.651;908;-0.5;-4.0;0
0.654;887;-0.5;-4.0;0
0.657;860;-0.5;-4.0;0
0.66;835;-0.5;-6.0;0
0.663;804;-0.5;-6.0;0
0.666;775;-0.5;-6.0;0
