t;e;d;i;set

12.794;0;7;0;0
12.799;0;7;0;0
12.804;0;7;0;0
12.809;0;7;0;0
12.814;0;7;0;0
12.819;0;7;0;0
12.824;0;7;0;0
12.829;0;7;0;0
12.834;0;7;0;0
12.839;0;7;0;0
12.844;0;7;0;0
12.849;0;7;0;0
12.854;0;7;0;0
12.859;0;7;0;0
12.864;0;7;0;0
12.869;0;7;0;0
12.874;0;7;0;0
12.879;0;7;0;0
12.884;0;7;0;0
12.889;0;7;0;0
12.894;0;7;0;0
12.899;0;7;0;0
12.904;0;7;0;0
12.909;0;7;0;0
12.914;0;7;0;0
12.919;0;7;0;0
12.924;0;7;0;0
12.929;0;7;0;0
12.934;0;7;0;0
12.939;0;7;0;0
12.944;0;7;0;0
12.949;0;7;0;0
12.954;0;7;0;0
12.959;0;7;0;0
12.964;0;7;0;0
12.969;0;7;0;0
12.974;0;7;0;0
12.979;0;7;0;0
12.984;0;7;0;0
12.989;0;7;0;0
12.994;0;7;0;0
12.999;0;7;0;0
13.004;0;7;0;0
13.009;0;7;0;0
13.014;0;7;0;0
13.019;0;7;0;0
13.024;0;7;0;0
13.029;0;7;0;0
13.034;0;7;0;0
13.039;0;7;0;0
13.044;0;7;0;0
13.049;0;7;0;0
13.054;0;7;0;0
13.059;0;7;0;0
13.064;0;7;0;0
13.069;0;7;0;0
13.074;0;7;0;0
13.079;0;7;0;0
13.084;0;7;0;0
13.089;0;7;0;0
13.094;0;7;0;0
13.099;0;7;0;0
13.104;0;7;0;0
13.109;0;7;0;0
13.114;0;7;0;0
13.119;0;7;0;0
13.124;0;7;0;0
13.129;0;7;0;0
13.134;0;7;0;0
13.139;0;7;0;0
13.144;0;7;0;0
13.149;0;7;0;0
13.154;0;7;0;0
13.159;0;7;0;0
13.164;0;6;0;0
13.169;15;6;0;0
13.174;39;6;0;0
13.179;54;7;0;0
13.184;78;8;0;0
13.189;109;9;0;0
13.194;133;10;0;0
13.199;156;11;0;0
13.204;179;11;0;0
13.209;202;12;0;0
13.214;218;12;0;0
