t;e;i;d;set
0.0;0;0.0;0.0;0
0.0;0;0.0;0.0;0
0.0;0;0.0;0.0;0
0.003;0;0.0;0.0;0
0.006;0;0.0;0.0;0
0.009000000000000001;0;0.0;0.0;0
0.012;0;0.0;0.0;0
0.015000000000000001;0;0.0;0.0;0
0.018000000000000002;0;0.0;0.0;0
0.021;0;0.0;0.0;0
0.024;0;0.0;0.0;0
0.027;0;0.0;0.0;0
0.030000000000000002;0;0.0;0.0;0
0.033;0;0.0;0.0;0
0.036000000000000004;0;0.0;0.0;0
0.039;0;0.0;0.0;0
0.042;0;0.0;0.0;0
0.045000000000000005;0;0.0;0.0;0
0.048;0;0.0;0.0;0
0.051000000000000004;0;0.0;0.0;0
0.054;0;0.0;0.0;0
0.057;0;0.0;0.0;0
0.060000000000000005;0;0.0;0.0;0
0.063;0;0.0;0.0;0
0.066;0;0.0;0.0;0
0.069;0;0.0;0.0;0
0.07200000000000001;0;0.0;0.0;0
0.075;0;0.0;0.0;0
0.078;0;0.0;0.0;0
0.081;0;0.0;0.0;0
0.084;0;0.0;0.0;0
0.08700000000000001;0;0.0;0.0;0
0.09000000000000001;15;0.006;0.0;0
0.093;15;0.012;0.0;0
0.096;15;0.018000000000000002;0.0;0
0.099;0;0.018000000000000002;-1.0;0
0.10200000000000001;0;0.018000000000000002;-1.0;0
0.10500000000000001;0;0.018000000000000002;-1.0;0
0.108;0;0.018000000000000002;-1.0;0
0.111;0;0.018000000000000002;-1.0;0
0.114;0;0.018000000000000002;-1.0;0
0.117;0;0.018000000000000002;-1.0;0
0.12000000000000001;0;0.018000000000000002;-1.0;0
0.12300000000000001;0;0.018000000000000002;-1.0;0
0.126;0;0.018000000000000002;-1.0;0
0.129;0;0.018000000000000002;-1.0;0
0.132;0;0.018000000000000002;0.0;0
0.135;0;0.018000000000000002;0.0;0
0.138;0;0.018000000000000002;0.0;0
0.14100000000000001;0;0.018000000000000002;0.0;0
0.14400000000000002;0;0.018000000000000002;0.0;0
0.14700000000000002;15;0.024;0.0;0
0.15;15;0.03;0.0;0
0.153;15;0.036;0.0;0
0.156;0;0.036;0.0;0
0.159;0;0.036;0.0;0
0.162;0;0.036;0.0;0
0.165;0;0.036;0.0;0
0.168;0;0.036;0.0;0
0.171;0;0.036;0.0;0
0.17400000000000002;0;0.036;0.0;0
0.17700000000000002;0;0.036;0.0;0
0.18000000000000002;0;0.036;0.0;0
0.183;0;0.036;0.0;0
0.186;15;0.041999999999999996;0.0;0
0.189;15;0.047999999999999994;0.0;0
0.192;15;0.05399999999999999;0.0;0
0.195;0;0.05399999999999999;0.0;0
0.198;0;0.05399999999999999;0.0;0
0.201;0;0.05399999999999999;0.0;0
0.20400000000000001;0;0.05399999999999999;0.0;0
0.20700000000000002;0;0.05399999999999999;0.0;0
0.21000000000000002;0;0.05399999999999999;0.0;0
0.21300000000000002;0;0.05399999999999999;0.0;0
0.216;0;0.05399999999999999;0.0;0
0.219;15;0.05999999999999999;0.0;0
0.222;15;0.06599999999999999;0.0;0
0.225;15;0.072;0.0;0
0.228;0;0.072;0.0;0
0.231;0;0.072;0.0;0
0.234;0;0.072;0.0;0
0.23700000000000002;0;0.072;0.0;0
0.24000000000000002;0;0.072;0.0;0
0.24300000000000002;0;0.072;0.0;0
0.24600000000000002;15;0.078;0.0;0
0.249;15;0.084;0.0;0
0.252;15;0.09000000000000001;0.0;0
0.255;0;0.09000000000000001;0.0;0
0.258;0;0.09000000000000001;0.0;0
0.261;0;0.09000000000000001;0.0;0
0.264;0;0.09000000000000001;0.0;0
0.267;0;0.09000000000000001;0.0;0
0.27;15;0.09600000000000002;0.0;0
0.273;15;0.10200000000000002;0.0;0
0.276;15;0.10800000000000003;0.0;0
0.279;0;0.10800000000000003;0.0;0
0.28200000000000003;0;0.10800000000000003;0.0;0
0.28500000000000003;0;0.10800000000000003;0.0;0
0.28800000000000003;0;0.10800000000000003;0.0;0
0.29100000000000004;15;0.11400000000000003;0.0;0
0.29400000000000004;15;0.12000000000000004;0.0;0
0.29700000000000004;15;0.12600000000000003;0.0;0
0.3;0;0.12600000000000003;0.0;0
0.303;0;0.12600000000000003;0.0;0
0.306;0;0.12600000000000003;0.0;0
0.309;15;0.13200000000000003;0.0;0
0.312;15;0.13800000000000004;0.0;0
0.315;15;0.14400000000000004;0.0;0
0.318;0;0.14400000000000004;0.0;0
0.321;0;0.14400000000000004;0.0;0
0.324;0;0.14400000000000004;0.0;0
0.327;15;0.15000000000000005;0.0;0
0.33;15;0.15600000000000006;0.0;0
0.333;15;0.16200000000000006;0.0;0
0.336;0;0.16200000000000006;0.0;0
0.339;0;0.16200000000000006;0.0;0
0.342;0;0.16200000000000006;0.0;0
0.34500000000000003;15;0.16800000000000007;0.0;0
0.34800000000000003;15;0.17400000000000007;0.0;0
0.35100000000000003;15;0.18000000000000008;0.0;0
0.35400000000000004;0;0.18000000000000008;0.0;0
0.35700000000000004;0;0.18000000000000008;0.0;0
0.36000000000000004;15;0.18600000000000008;0.0;0
0.36300000000000004;15;0.1920000000000001;0.0;0
0.366;15;0.1980000000000001;0.0;0
0.369;0;0.1980000000000001;0.0;0
0.372;15;0.2040000000000001;0.0;0
0.375;0;0.2040000000000001;0.0;0
0.378;0;0.2040000000000001;0.0;0
0.381;0;0.2040000000000001;0.0;0
0.384;0;0.2040000000000001;0.0;0
0.387;15;0.2100000000000001;0.0;0
0.39;15;0.2160000000000001;0.0;0
0.393;15;0.22200000000000011;0.0;0
0.396;0;0.22200000000000011;-1.0;0
0.399;15;0.22800000000000012;-1.0;0
0.402;0;0.22800000000000012;-1.0;0
0.405;0;0.22800000000000012;-1.0;0
0.40800000000000003;0;0.22800000000000012;-1.0;0
0.41100000000000003;0;0.22800000000000012;-1.0;0
0.41400000000000003;15;0.23400000000000012;-1.0;0
0.41700000000000004;15;0.24000000000000013;-1.0;0
0.42000000000000004;15;0.24600000000000014;-1.0;0
0.42300000000000004;15;0.2520000000000001;-1.0;0
0.42600000000000005;15;0.2580000000000001;-1.0;0
0.42900000000000005;0;0.2580000000000001;-1.0;0
0.432;0;0.2580000000000001;-1.0;0
0.435;0;0.2580000000000001;-1.0;0
0.438;15;0.2640000000000001;-1.0;0
0.441;15;0.27000000000000013;-1.0;0
0.444;15;0.27600000000000013;-1.0;0
0.447;15;0.28200000000000014;-1.0;0
0.45;15;0.28800000000000014;-1.0;0
0.453;0;0.28800000000000014;-1.0;0
0.456;0;0.28800000000000014;-1.0;0
0.459;15;0.29400000000000015;-1.0;0
0.462;15;0.30000000000000016;0.0;0
0.465;15;0.30600000000000016;0.0;0
0.468;15;0.31200000000000017;0.0;0
0.47100000000000003;15;0.31800000000000017;0.0;0
0.47400000000000003;0;0.31800000000000017;0.0;0
0.47700000000000004;0;0.31800000000000017;0.0;0
0.48000000000000004;15;0.3240000000000002;0.0;0
0.48300000000000004;15;0.3300000000000002;0.0;0
0.48600000000000004;15;0.3360000000000002;0.0;0
0.48900000000000005;15;0.3420000000000002;0.0;0
0.49200000000000005;15;0.3480000000000002;0.0;0
0.49500000000000005;0;0.3480000000000002;-1.0;0
0.498;15;0.3540000000000002;-1.0;0
0.501;0;0.3540000000000002;-1.0;0
0.504;0;0.3540000000000002;-1.0;0
0.507;15;0.3600000000000002;-1.0;0
0.51;15;0.3660000000000002;-1.0;0
0.513;15;0.3720000000000002;-1.0;0
0.516;15;0.3780000000000002;-1.0;0
0.519;15;0.38400000000000023;-1.0;0
0.522;0;0.38400000000000023;-1.0;0
0.525;15;0.39000000000000024;-1.0;0
0.528;0;0.39000000000000024;-1.0;0
0.531;0;0.39000000000000024;-1.0;0
0.534;15;0.39600000000000024;-1.0;0
0.537;15;0.40200000000000025;-1.0;0
0.54;15;0.40800000000000025;-1.0;0
0.543;15;0.41400000000000026;-1.0;0
0.546;15;0.42000000000000026;-1.0;0
0.549;0;0.42000000000000026;-1.0;0
0.552;15;0.42600000000000027;-1.0;0
0.555;0;0.42600000000000027;-1.0;0
0.558;0;0.42600000000000027;-1.0;0
0.561;15;0.4320000000000003;1.0;0
0.5640000000000001;15;0.4380000000000003;1.0;0
0.5670000000000001;23;0.4470000000000003;1.0;0
0.5700000000000001;15;0.4530000000000003;1.0;0
0.5730000000000001;15;0.4590000000000003;1.0;0
0.5760000000000001;15;0.4650000000000003;1.0;0
0.5790000000000001;15;0.4710000000000003;1.0;0
0.5820000000000001;15;0.4770000000000003;1.0;0
0.5850000000000001;15;0.4830000000000003;1.0;0
0.5880000000000001;0;0.4830000000000003;1.0;0
