t;e;d;i;set

30.534;0;-255;0;0
30.539;0;-254;0;0
30.544;0;-255;0;0
30.549;0;-254;0;0
30.554;0;-255;0;0
30.559;0;-254;0;0
30.564;0;-255;0;0
30.569;0;-254;0;0
30.574;0;-255;0;0
30.579;0;-254;0;0
30.584;0;-255;0;0
30.589;0;-254;0;0
30.594;0;-255;0;0
30.599;0;-254;0;0
30.604;0;-255;0;0
30.609;0;-254;0;0
30.614;0;-255;0;0
30.619;0;-254;0;0
30.624;0;-255;0;0
30.629;0;-254;0;0
30.634;0;-255;0;0
30.639;0;-254;0;0
30.644;0;-255;0;0
30.649;0;-254;0;0
30.654;0;-255;0;0
30.659;0;-254;0;0
30.664;0;-255;0;0
30.669;0;-254;0;0
30.674;0;-255;0;0
30.679;0;-254;0;0
30.684;0;-255;0;0
30.689;0;-254;0;0
30.694;0;-255;0;0
30.699;0;-254;0;0
30.704;0;-255;0;0
30.709;0;-254;0;0
30.714;0;-255;0;0
30.719;0;-254;0;0
30.724;0;-255;0;0
30.729;0;-254;0;0
30.734;0;-255;0;0
30.739;0;-254;0;0
30.744;0;-255;0;0
30.749;0;-254;0;0
30.754;0;-255;0;0
30.759;0;-254;0;0
30.764;0;-255;0;0
30.769;0;-254;0;0
30.774;0;-255;0;0
30.779;0;-254;0;0
30.784;0;-255;0;0
30.789;0;-254;0;0
30.794;0;-255;0;0
30.799;0;-254;0;0
30.804;0;-255;0;0
30.809;0;-254;0;0
30.814;0;-255;0;0
30.819;0;-254;0;0
30.824;0;-255;0;0
30.829;0;-254;0;0
30.834;0;-255;0;0
30.839;0;-254;0;0
30.844;0;-255;0;0
30.849;0;-254;0;0
30.854;0;-255;0;0
30.859;0;-254;0;0
30.864;0;-255;0;0
30.869;0;-254;0;0
30.874;0;-255;0;0
30.879;0;-254;0;0
30.884;0;-255;0;0
30.889;0;-254;0;0
30.894;0;-255;0;0
30.899;0;-254;0;0
30.904;0;-255;0;0
30.909;0;-254;0;0
30.914;0;-255;0;0
30.919;0;-254;0;0
30.924;0;-255;0;0
30.929;0;-254;0;0
30.934;0;-255;0;0
30.939;0;-254;0;0
30.944;0;-255;0;0
30.949;0;-254;0;0
30.954;0;-255;0;0
30.959;0;-254;0;0
30.964;0;-255;0;0
30.969;0;-254;0;0
30.974;0;-255;0;0
30.979;7;-237;0;0
30.984;7;-213;0;0
30.989;23;-222;0;0
30.994;23;-189;0;0
30.999;39;-53;0;0
31.004;54;127;0;0
31.009;62;286;0;0
31.014;86;441;0;0
31.019;94;588;0;0
31.024;117;721;0;0
31.029;133;847;0;0
31.034;148;1010;0;0
31.039;164;1082;0;0
31.044;179;1136;0;0
31.049;195;1138;0;0
31.054;210;1139;0;0
31.059;218;1157;0;0
31.064;225;1139;0;0
31.069;241;1121;0;0
31.074;241;1100;0;0
31.079;256;1048;0;0
31.084;256;984;0;0
31.089;263;926;0;0
31.094;271;873;0;0
31.099;271;824;0;0
31.104;271;778;0;0
31.109;271;735;0;0
31.114;271;694;0;0
31.119;271;658;0;0
31.124;271;625;0;0
31.129;271;596;0;0
31.134;271;569;0;0
31.139;271;546;0;0
31.144;271;525;0;0
31.149;271;505;0;0
31.154;271;488;0;0
31.159;271;473;0;0
31.164;271;461;0;0
31.169;271;450;0;0
31.174;278;419;0;0
31.179;278;374;0;0
31.184;278;337;0;0
31.189;286;293;0;0
31.194;286;257;0;0
31.199;286;226;0;0
31.204;286;199;0;0
31.209;286;177;0;0
31.214;286;158;0;0
31.219;294;144;0;0
31.224;294;133;0;0
31.229;294;124;0;0
31.234;294;116;0;0
31.239;294;110;0;0
31.244;294;104;0;0
31.249;294;99;0;0
31.254;294;95;0;0
31.259;301;117;0;0
31.264;301;136;0;0
31.269;301;151;0;0
31.274;301;161;0;0
31.279;301;169;0;0
31.284;301;176;0;0
31.289;301;183;0;0
31.294;301;188;0;0
31.299;301;189;0;0
31.304;301;189;0;0
31.309;301;190;0;0
31.314;301;190;0;0
31.319;301;191;0;0
31.324;301;191;0;0
31.329;309;180;0;0
31.334;309;168;0;0
31.339;309;155;0;0
31.344;316;146;0;0
31.349;316;138;0;0
31.354;316;132;0;0
31.359;316;127;0;0
31.364;316;122;0;0
31.369;323;150;0;0
31.374;323;175;0;0
31.379;323;192;0;0
31.384;323;207;0;0
31.389;323;219;0;0
31.394;323;227;0;0
31.399;323;233;0;0
31.404;323;237;0;0
31.409;323;241;0;0
31.414;323;245;0;0
31.419;331;222;0;0
31.424;331;203;0;0
31.429;331;187;0;0
31.434;331;172;0;0
31.439;331;157;0;0
31.444;331;144;0;0
31.449;331;133;0;0
31.454;331;124;0;0
31.459;331;116;0;0
31.464;331;109;0;0
31.469;331;104;0;0
31.474;323;70;0;0
31.479;316;50;0;0
31.484;309;34;0;0
31.489;301;-30;0;0
31.494;294;-113;0;0
31.499;286;-209;0;0
31.504;271;-333;0;0
31.509;256;-429;0;0
31.514;248;-525;0;0
31.519;233;-629;0;0
31.524;218;-727;0;0
31.529;202;-836;0;0
31.534;179;-930;0;0
31.539;164;-1037;0;0
31.544;148;-1159;0;0
31.549;125;-1297;0;0
31.554;109;-1400;0;0
31.559;86;-1447;0;0
31.564;70;-1491;0;0
31.569;54;-1578;0;0
31.574;23;-1631;0;0
31.579;7;-1675;0;0
31.584;-15;-1766;0;0
31.589;-39;-1783;0;0
31.594;-54;-1781;0;0
31.599;-70;-1806;0;0
31.604;-94;-1943;0;0
31.609;-109;-1945;0;0
31.614;-133;-1926;0;0
31.619;-148;-1877;0;0
31.624;-164;-1845;0;0
31.629;-179;-1782;0;0
31.634;-195;-1934;0;0
31.639;-210;-1829;0;0
31.644;-225;-1734;0;0
31.649;-233;-1655;0;0
31.654;-241;-1551;0;0
31.659;-256;-1566;0;0
31.664;-256;-1557;0;0
31.669;-263;-1470;0;0
31.674;-271;-1335;0;0
31.679;-271;-1212;0;0
31.684;-271;-1103;0;0
31.689;-278;-1069;0;0
31.694;-278;-1032;0;0
31.699;-271;-854;0;0
31.704;-271;-658;0;0
31.709;-271;-494;0;0
31.714;-263;-381;0;0
31.719;-256;-289;0;0
31.724;-248;-208;0;0
31.729;-241;-108;0;0
31.734;-233;-2;0;0
31.739;-225;231;0;0
31.744;-210;374;0;0
31.749;-195;505;0;0
31.754;-187;608;0;0
31.759;-171;682;0;0
31.764;-156;773;0;0
31.769;-140;841;0;0
31.774;-133;927;0;0
31.779;-101;1018;0;0
31.784;-86;1154;0;0
31.789;-70;1278;0;0
31.794;-54;1291;0;0
31.799;-39;1306;0;0
31.804;-23;1340;0;0
31.809;-7;1399;0;0
31.814;15;1416;0;0
31.819;31;1685;0;0
31.824;54;1892;0;0
31.829;62;1877;0;0
31.834;86;1847;0;0
31.839;101;1794;0;0
31.844;117;1758;0;0
31.849;125;1702;0;0
31.854;140;1617;0;0
31.859;148;1733;0;0
31.864;164;1651;0;0
31.869;179;1598;0;0
31.874;187;1527;0;0
31.879;195;1422;0;0
31.884;210;1348;0;0
31.889;210;1279;0;0
31.894;225;1200;0;0
31.899;225;1113;0;0
31.904;233;1037;0;0
31.909;241;969;0;0
31.914;241;907;0;0
31.919;241;849;0;0
31.924;241;797;0;0
31.929;241;748;0;0
31.934;241;705;0;0
31.939;241;667;0;0
31.944;233;528;0;0
31.949;225;420;0;0
31.954;218;329;0;0
31.959;210;229;0;0
31.964;210;119;0;0
31.969;195;20;0;0
31.974;187;-78;0;0
31.979;179;-211;0;0
31.984;171;-309;0;0
31.989;156;-392;0;0
31.994;148;-502;0;0
31.999;133;-650;0;0
32.004;117;-741;0;0
32.009;109;-808;0;0
32.014;94;-855;0;0
32.019;86;-930;0;0
32.024;70;-1117;0;0
32.029;54;-1184;0;0
32.034;39;-1201;0;0
32.039;23;-1255;0;0
32.044;7;-1262;0;0
32.049;-7;-1312;0;0
32.054;-23;-1303;0;0
32.059;-39;-1290;0;0
32.064;-47;-1286;0;0
32.069;-70;-1303;0;0
32.074;-78;-1320;0;0
32.079;-94;-1284;0;0
32.084;-101;-1280;0;0
32.089;-117;-1251;0;0
32.094;-125;-1222;0;0
32.099;-133;-1211;0;0
32.104;-148;-1323;0;0
