t;e;d;i;set

0.504;0;0;0;0
0.509;0;0;0;0
0.514;0;0;0;0
0.519;0;0;0;0
0.524;0;0;0;0
0.529;0;0;0;0
0.534;0;0;0;0
0.539;0;0;0;0
0.544;0;0;0;0
0.549;0;0;0;0
0.554;0;0;0;0
0.559;0;0;0;0
0.564;0;0;0;0
0.569;0;0;0;0
0.574;0;0;0;0
0.579;0;0;0;0
0.584;0;0;0;0
0.589;0;0;0;0
0.594;0;0;0;0
0.599;0;0;0;0
0.604;0;0;0;0
0.609;0;0;0;0
0.614;0;0;0;0
0.619;0;0;0;0
0.624;0;0;0;0
0.629;0;0;0;0
0.634;0;0;0;0
0.639;0;0;0;0
0.644;0;0;0;0
0.649;0;0;0;0
0.654;0;0;0;0
0.659;0;0;0;0
0.664;0;0;0;0
0.669;0;0;0;0
0.674;0;0;0;0
0.679;0;0;0;0
0.684;0;0;0;0
0.689;0;0;0;0
0.694;0;0;0;0
0.699;0;0;0;0
0.704;0;0;0;0
0.709;0;0;0;0
0.714;0;0;0;0
0.719;0;0;0;0
0.724;0;0;0;0
0.729;0;0;0;0
0.734;0;0;0;0
0.739;0;0;0;0
0.744;0;0;0;0
0.749;0;0;0;0
0.754;0;0;0;0
0.759;0;0;0;0
0.764;0;0;0;0
0.769;0;0;0;0
0.774;0;0;0;0
0.779;0;0;0;0
0.784;0;0;0;0
0.789;0;0;0;0
0.794;0;0;0;0
0.799;0;0;0;0
0.804;0;0;0;0
0.809;0;0;0;0
0.814;0;0;0;0
0.819;0;0;0;0
0.824;0;0;0;0
0.829;0;0;0;0
0.834;0;0;0;0
0.839;0;0;0;0
0.844;0;0;0;0
0.849;0;0;0;0
0.854;0;0;0;0
0.859;0;0;0;0
0.864;0;0;0;0
0.869;0;0;0;0
0.874;0;0;0;0
0.879;0;0;0;0
0.884;0;0;0;0
0.889;0;0;0;0
0.894;0;0;0;0
0.899;0;0;0;0
0.904;0;0;0;0
0.909;0;0;0;0
0.914;0;0;0;0
0.919;0;0;0;0
0.924;0;0;0;0
0.929;0;0;0;0
0.934;0;0;0;0
0.939;0;0;0;0
0.944;0;0;0;0
0.949;0;0;0;0
0.954;0;0;0;0
0.959;0;0;0;0
0.964;0;0;0;0
0.969;0;0;0;0
0.974;0;0;0;0
0.979;0;0;0;0
0.984;15;0;0;0
0.989;39;0;0;0
0.994;54;0;0;0
0.999;78;0;0;0
1.004;109;0;0;0
1.009;140;0;0;0
1.014;164;0;0;0
1.019;187;0;0;0
1.024;210;0;0;0
1.029;233;0;0;0
1.034;263;0;0;0
1.039;278;0;0;0
1.044;294;0;0;0
1.049;316;0;0;0
1.054;331;0;0;0
1.059;346;0;0;0
1.064;360;0;0;0
1.069;375;0;0;0
1.074;382;0;0;0
1.079;382;0;0;0
1.084;389;0;0;0
1.089;397;0;0;0
1.094;404;0;0;0
1.099;404;0;0;0
1.104;404;0;0;0
1.109;397;0;0;0
1.114;397;0;0;0
1.119;389;0;0;0
1.124;382;0;0;0
1.129;368;0;0;0
1.134;360;0;0;0
1.139;346;0;0;0
1.144;331;0;0;0
1.149;323;0;0;0
1.154;301;0;0;0
1.159;286;0;0;0
1.164;263;0;0;0
1.169;241;0;0;0
1.174;225;0;0;0
1.179;202;0;0;0
1.184;179;0;0;0
1.189;156;0;0;0
1.194;133;0;0;0
1.199;109;0;0;0
1.204;78;0;0;0
1.209;47;0;0;0
1.214;23;0;0;0
1.219;0;0;0;0
1.224;-31;0;0;0
1.229;-54;0;0;0
1.234;-78;0;0;0
1.239;-109;0;0;0
1.244;-133;0;0;0
1.249;-156;0;0;0
1.254;-179;0;0;0
1.259;-202;0;0;0
1.264;-218;0;0;0
1.269;-241;0;0;0
1.274;-263;0;0;0
1.279;-271;0;0;0
1.284;-294;0;0;0
1.289;-301;0;0;0
1.294;-316;0;0;0
1.299;-323;0;0;0
1.304;-338;0;0;0
1.309;-346;0;0;0
1.314;-353;0;0;0
1.319;-353;0;0;0
1.324;-360;0;0;0
1.329;-360;0;0;0
1.334;-360;0;0;0
1.339;-360;0;0;0
1.344;-353;0;0;0
1.349;-353;0;0;0
1.354;-346;0;0;0
1.359;-338;0;0;0
1.364;-323;0;0;0
1.369;-316;0;0;0
1.374;-309;0;0;0
1.379;-294;0;0;0
1.384;-278;0;0;0
1.389;-263;0;0;0
1.394;-248;0;0;0
1.399;-233;0;0;0
1.404;-218;0;0;0
1.409;-195;0;0;0
1.414;-171;0;0;0
1.419;-156;0;0;0
1.424;-140;0;0;0
1.429;-109;0;0;0
1.434;-86;0;0;0
1.439;-62;0;0;0
1.444;-47;0;0;0
1.449;-23;0;0;0
1.454;0;0;0;0
1.459;15;0;0;0
1.464;47;0;0;0
1.469;70;0;0;0
1.474;86;0;0;0
1.479;109;0;0;0
1.484;125;0;0;0
1.489;148;0;0;0
1.494;171;0;0;0
1.499;187;0;0;0
1.504;202;0;0;0
1.509;210;0;0;0
1.514;233;0;0;0
1.519;241;0;0;0
1.524;256;0;0;0
1.529;263;0;0;0
1.534;271;0;0;0
1.539;278;0;0;0
1.544;294;0;0;0
1.549;294;0;0;0
1.554;294;0;0;0
1.559;301;0;0;0
1.564;301;0;0;0
1.569;301;0;0;0
1.574;301;0;0;0
1.579;294;0;0;0
1.584;294;0;0;0
1.589;294;0;0;0
1.594;278;0;0;0
1.599;271;0;0;0
1.604;263;0;0;0
1.609;256;0;0;0
1.614;248;0;0;0
1.619;233;0;0;0
1.624;218;0;0;0
1.629;202;0;0;0
1.634;195;0;0;0
1.639;179;0;0;0
1.644;164;0;0;0
1.649;140;0;0;0
1.654;125;0;0;0
1.659;109;0;0;0
1.664;94;0;0;0
1.669;70;0;0;0
1.674;47;0;0;0
1.679;31;0;0;0
1.684;15;0;0;0
1.689;-7;0;0;0
1.694;-23;0;0;0
1.699;-47;0;0;0
1.704;-62;0;0;0
1.709;-78;0;0;0
1.714;-101;0;0;0
1.719;-117;0;0;0
1.724;-140;0;0;0
1.729;-148;0;0;0
1.734;-171;0;0;0
1.739;-179;0;0;0
1.744;-195;0;0;0
1.749;-202;0;0;0
1.754;-218;0;0;0
1.759;-233;0;0;0
1.764;-233;0;0;0
1.769;-248;0;0;0
1.774;-248;0;0;0
1.779;-256;0;0;0
1.784;-256;0;0;0
1.789;-263;0;0;0
1.794;-263;0;0;0
1.799;-263;0;0;0
1.804;-263;0;0;0
1.809;-263;0;0;0
1.814;-256;0;0;0
1.819;-256;0;0;0
1.824;-248;0;0;0
1.829;-241;0;0;0
1.834;-233;0;0;0
1.839;-225;0;0;0
1.844;-218;0;0;0
1.849;-202;0;0;0
1.854;-195;0;0;0
1.859;-179;0;0;0
1.864;-171;0;0;0
1.869;-156;0;0;0
1.874;-140;0;0;0
1.879;-133;0;0;0
1.884;-109;0;0;0
1.889;-94;0;0;0
1.894;-78;0;0;0
1.899;-62;0;0;0
1.904;-47;0;0;0
1.909;-31;0;0;0
1.914;-15;0;0;0
1.919;0;0;0;0
1.924;15;0;0;0
1.929;31;0;0;0
1.934;47;0;0;0
1.939;62;0;0;0
1.944;78;0;0;0
1.949;94;0;0;0
1.954;109;0;0;0
1.959;117;0;0;0
1.964;133;0;0;0
1.969;140;0;0;0
1.974;156;0;0;0
1.979;171;0;0;0
1.984;171;0;0;0
1.989;179;0;0;0
1.994;187;0;0;0
1.999;202;0;0;0
2.004;202;0;0;0
2.009;210;0;0;0
2.014;210;0;0;0
2.019;218;0;0;0
2.024;218;0;0;0
2.029;218;0;0;0
2.034;218;0;0;0
2.039;218;0;0;0
2.044;210;0;0;0
2.049;210;0;0;0
2.054;202;0;0;0
2.059;202;0;0;0
2.064;202;0;0;0
2.069;187;0;0;0
2.074;187;0;0;0
2.079;171;0;0;0
2.084;171;0;0;0
2.089;156;0;0;0
2.094;148;0;0;0
2.099;140;0;0;0
2.104;125;0;0;0
2.109;117;0;0;0
2.114;109;0;0;0
2.119;94;0;0;0
2.124;78;0;0;0
2.129;62;0;0;0
2.134;47;0;0;0
2.139;39;0;0;0
2.144;23;0;0;0
2.149;15;0;0;0
2.154;0;0;0;0
2.159;-15;0;0;0
2.164;-31;0;0;0
