t;e;i;d;set
0.0;0;0.0;0.0;0
0.0;0;0.0;0.0;0
0.0;-707;-0.3;0.0;0
0.003;-701;-0.5;0.0;0
0.006;-707;-0.5;0.0;0
0.009000000000000001;-701;-0.5;0.0;0
0.012;-707;-0.5;0.0;0
0.015000000000000001;-707;-0.5;0.0;0
0.018000000000000002;-712;-0.5;0.0;0
0.021;-712;-0.5;0.0;0
0.024;-718;-0.5;0.0;0
0.027;-723;-0.5;0.0;0
0.030000000000000002;-728;-0.5;0.0;0
0.033;-734;-0.5;-1.0;0
0.036000000000000004;-744;-0.5;-1.0;0
0.039;-750;-0.5;-1.0;0
0.042;-760;-0.5;-1.0;0
0.045000000000000005;-770;-0.5;-1.0;0
0.048;-780;-0.5;-1.0;0
0.051000000000000004;-790;-0.5;-1.0;0
0.054;-804;-0.5;-1.0;0
0.057;-813;-0.5;-1.0;0
0.060000000000000005;-827;-0.5;-1.0;0
0.063;-840;-0.5;-1.0;0
0.066;-852;-0.5;-3.0;0
0.069;-864;-0.5;-3.0;0
0.07200000000000001;-880;-0.5;-3.0;0
0.075;-891;-0.5;-3.0;0
0.078;-904;-0.5;-3.0;0
0.081;-917;-0.5;-3.0;0
0.084;-929;-0.5;-3.0;0
0.08700000000000001;-940;-0.5;-3.0;0
0.09000000000000001;-953;-0.5;-3.0;0
0.093;-964;-0.5;-3.0;0
0.096;-974;-0.5;-3.0;0
0.099;-982;-0.5;-5.0;0
0.10200000000000001;-988;-0.5;-5.0;0
0.10500000000000001;-994;-0.5;-5.0;0
0.108;-998;-0.5;-5.0;0
0.111;-999;-0.5;-5.0;0
0.114;-999;-0.5;-5.0;0
0.117;-996;-0.5;-5.0;0
0.12000000000000001;-990;-0.5;-5.0;0
0.12300000000000001;-982;-0.5;-5.0;0
0.126;-970;-0.5;-5.0;0
0.129;-953;-0.5;-5.0;0
0.132;-935;-0.5;-7.0;0
0.135;-914;-0.5;-7.0;0
0.138;-887;-0.5;-7.0;0
0.14100000000000001;-856;-0.5;-7.0;0
0.14400000000000002;-822;-0.5;-7.0;0
0.14700000000000002;-785;-0.5;-7.0;0
0.15;-739;-0.5;-7.0;0
0.153;-695;-0.5;-7.0;0
0.156;-643;-0.5;-7.0;0
0.159;-587;-0.5;-7.0;0
0.162;-529;-0.5;-7.0;0
0.165;-467;-0.5;-9.0;0
0.168;-404;-0.5;-9.0;0
0.171;-338;-0.5;-9.0;0
0.17400000000000002;-271;-0.5;-9.0;0
0.17700000000000002;-195;-0.5;-9.0;0
0.18000000000000002;-125;-0.5;-9.0;0
0.183;-54;-0.5;-9.0;0
0.186;15;0.5;-9.0;0
0.189;78;0.5;-9.0;0
0.192;148;0.5;-9.0;0
0.195;210;0.5;-9.0;0
0.198;271;0.5;-8.0;0
0.201;331;0.5;-8.0;0
0.20400000000000001;389;0.5;-8.0;0
0.20700000000000002;446;0.5;-8.0;0
0.21000000000000002;502;0.5;-8.0;0
0.21300000000000002;555;0.5;-8.0;0
0.216;600;0.5;-8.0;0
0.219;649;0.5;-8.0;0
0.222;690;0.5;-8.0;0
0.225;728;0.5;-8.0;0
0.228;765;0.5;-8.0;0
0.231;799;0.5;-7.0;0
0.234;831;0.5;-7.0;0
0.23700000000000002;856;0.5;-7.0;0
0.24000000000000002;880;0.5;-7.0;0
0.24300000000000002;901;0.5;-7.0;0
0.24600000000000002;920;0.5;-7.0;0
0.249;938;0.5;-7.0;0
0.252;951;0.5;-7.0;0
0.255;964;0.5;-7.0;0
0.258;974;0.5;-7.0;0
0.261;980;0.5;-7.0;0
0.264;987;0.5;-5.0;0
0.267;992;0.5;-5.0;0
0.27;996;0.5;-5.0;0
0.273;998;0.5;-5.0;0
0.276;999;0.5;-5.0;0
0.279;1000;0.5;-5.0;0
0.28200000000000003;999;0.5;-5.0;0
0.28500000000000003;998;0.5;-5.0;0
0.28800000000000003;997;0.5;-5.0;0
0.29100000000000004;996;0.5;-5.0;0
0.29400000000000004;993;0.5;-5.0;0
0.29700000000000004;992;0.5;-2.0;0
0.3;990;0.5;-2.0;0
0.303;987;0.5;-2.0;0
0.306;986;0.5;-2.0;0
0.309;983;0.5;-2.0;0
0.312;982;0.5;-2.0;0
0.315;980;0.5;-2.0;0
0.318;980;0.5;-2.0;0
0.321;979;0.5;-2.0;0
0.324;979;0.5;-2.0;0
0.327;979;0.5;-2.0;0
0.33;979;0.5;0.0;0
0.333;979;0.5;0.0;0
0.336;980;0.5;0.0;0
0.339;982;0.5;0.0;0
0.342;983;0.5;0.0;0
0.34500000000000003;985;0.5;0.0;0
0.34800000000000003;986;0.5;0.0;0
0.35100000000000003;988;0.5;0.0;0
0.35400000000000004;991;0.5;0.0;0
0.35700000000000004;993;0.5;0.0;0
0.36000000000000004;994;0.5;0.0;0
0.36300000000000004;996;0.5;2.0;0
0.366;998;0.5;2.0;0
0.369;999;0.5;2.0;0
0.372;999;0.5;2.0;0
0.375;999;0.5;2.0;0
0.378;999;0.5;2.0;0
0.381;998;0.5;2.0;0
0.384;995;0.5;2.0;0
0.387;992;0.5;2.0;0
0.39;986;0.5;2.0;0
0.393;980;0.5;2.0;0
0.396;972;0.5;5.0;0
0.399;962;0.5;5.0;0
0.402;951;0.5;5.0;0
0.405;938;0.5;5.0;0
0.40800000000000003;920;0.5;5.0;0
0.41100000000000003;901;0.5;5.0;0
0.41400000000000003;883;0.5;5.0;0
0.41700000000000004;860;0.5;5.0;0
0.42000000000000004;835;0.5;5.0;0
0.42300000000000004;804;0.5;5.0;0
0.42600000000000005;775;0.5;5.0;0
0.42900000000000005;739;0.5;7.0;0
0.432;701;0.5;7.0;0
0.435;661;0.5;7.0;0
0.438;619;0.5;7.0;0
0.441;568;0.5;7.0;0
0.444;522;0.5;7.0;0
0.447;474;0.5;7.0;0
0.45;418;0.5;7.0;0
0.453;368;0.5;7.0;0
0.456;309;0.5;7.0;0
0.459;248;0.5;7.0;0
0.462;195;0.5;7.0;0
0.465;133;0.5;7.0;0
0.468;70;0.5;7.0;0
0.47100000000000003;7;0.5;7.0;0
0.47400000000000003;-54;-0.5;7.0;0
0.47700000000000004;-101;-0.5;7.0;0
0.48000000000000004;-156;-0.5;7.0;0
0.48300000000000004;-202;-0.5;7.0;0
0.48600000000000004;-263;-0.5;7.0;0
0.48900000000000005;-309;-0.5;7.0;0
0.49200000000000005;-360;-0.5;7.0;0
0.49500000000000005;-404;-0.5;6.0;0
0.498;-453;-0.5;6.0;0
0.501;-488;-0.5;6.0;0
0.504;-535;-0.5;6.0;0
0.507;-575;-0.5;6.0;0
0.51;-612;-0.5;6.0;0
0.513;-643;-0.5;6.0;0
0.516;-678;-0.5;6.0;0
0.519;-707;-0.5;6.0;0
0.522;-739;-0.5;6.0;0
0.525;-765;-0.5;6.0;0
0.528;-790;-0.5;5.0;0
0.531;-813;-0.5;5.0;0
0.534;-831;-0.5;5.0;0
0.537;-852;-0.5;5.0;0
0.54;-868;-0.5;5.0;0
0.543;-883;-0.5;5.0;0
0.546;-898;-0.5;5.0;0
0.549;-911;-0.5;5.0;0
0.552;-920;-0.5;5.0;0
0.555;-929;-0.5;5.0;0
0.558;-938;-0.5;5.0;0
0.561;-946;-0.5;3.0;0
0.5640000000000001;-953;-0.5;3.0;0
0.5670000000000001;-958;-0.5;3.0;0
0.5700000000000001;-964;-0.5;3.0;0
0.5730000000000001;-968;-0.5;3.0;0
0.5760000000000001;-970;-0.5;3.0;0
0.5790000000000001;-974;-0.5;3.0;0
0.5820000000000001;-975;-0.5;3.0;0
0.5850000000000001;-979;-0.5;3.0;0
0.5880000000000001;-980;-0.5;3.0;0
0.5910000000000001;-980;-0.5;3.0;0
0.5940000000000001;-982;-0.5;1.0;0
0.597;-982;-0.5;1.0;0
0.6;-982;-0.5;1.0;0
0.603;-982;-0.5;1.0;0
0.606;-982;-0.5;1.0;0
0.609;-980;-0.5;1.0;0
0.612;-980;-0.5;1.0;0
0.615;-979;-0.5;1.0;0
0.618;-977;-0.5;1.0;0
0.621;-974;-0.5;1.0;0
0.624;-972;-0.5;1.0;0
0.627;-968;-0.5;-2.0;0
0.63;-964;-0.5;-2.0;0
0.633;-960;-0.5;-2.0;0
0.636;-955;-0.5;-2.0;0
0.639;-948;-0.5;-2.0;0
0.642;-943;-0.5;-2.0;0
0.645;-932;-0.5;-2.0;0
0.648;-923;-0.5;-2.0;0
0.651;-914;-0.5;-2.0;0
0.654;-904;-0.5;-2.0;0
0.657;-891;-0.5;-2.0;0
0.66;-876;-0.5;-4.0;0
0.663;-860;-0.5;-4.0;0
