t;e;d;i;set

143.328;0;150;0;0
143.331;0;150;0;0
143.334;0;150;0;0
143.337;0;150;0;0
143.34;0;150;0;0
143.343;0;150;0;0
143.346;0;150;0;0
143.349;0;150;0;0
143.352;0;150;0;0
143.355;0;150;0;0
143.358;0;150;0;0
143.361;0;150;0;0
143.364;0;150;0;0
143.367;0;150;0;0
143.37;0;150;0;0
143.373;0;151;0;0
143.376;0;151;0;0
143.379;0;150;0;0
143.382;0;150;0;0
143.385;0;149;0;0
143.388;0;149;0;0
143.391;0;150;0;0
143.394;0;150;0;0
143.397;0;150;0;0
143.4;0;150;0;0
143.403;0;149;0;0
143.406;0;149;0;0
143.409;0;150;0;0
143.412;0;150;0;0
143.415;0;150;0;0
143.418;0;150;0;0
143.421;0;150;0;0
143.424;0;150;0;0
143.427;0;150;0;0
143.43;0;150;0;0
143.433;0;149;0;0
143.436;0;149;0;0
143.439;0;150;0;0
143.442;0;150;0;0
143.445;0;150;0;0
143.448;0;150;0;0
143.451;0;151;0;0
143.454;0;151;0;0
143.457;0;149;0;0
143.46;0;149;0;0
143.463;0;149;0;0
143.466;0;149;0;0
143.469;0;150;0;0
143.472;0;150;0;0
143.475;0;150;0;0
143.478;0;150;0;0
143.481;0;149;0;0
143.484;0;149;0;0
143.487;0;150;0;0
143.49;0;150;0;0
143.493;0;150;0;0
143.496;0;150;0;0
143.499;0;150;0;0
143.502;0;150;0;0
143.505;0;150;0;0
143.508;0;150;0;0
143.511;0;150;0;0
143.514;0;150;0;0
143.517;0;151;0;0
143.52;0;151;0;0
143.523;0;149;0;0
143.526;0;149;0;0
143.529;0;150;0;0
143.532;0;150;0;0
143.535;0;151;0;0
143.538;0;151;0;0
143.541;0;149;0;0
143.544;0;149;0;0
143.547;0;150;0;0
143.55;0;150;0;0
143.553;0;150;0;0
143.556;0;150;0;0
143.559;0;149;0;0
143.562;0;149;0;0
143.565;0;150;0;0
143.568;0;150;0;0
143.571;0;150;0;0
143.574;0;150;0;0
143.577;0;150;0;0
143.58;0;150;0;0
143.583;0;149;0;0
143.586;0;149;0;0
143.589;0;151;0;0
143.592;0;151;0;0
143.595;0;150;0;0
143.598;0;150;0;0
143.601;0;150;0;0
143.604;0;150;0;0
143.607;0;151;0;0
143.61;0;151;0;0
143.613;0;150;0;0
143.616;0;150;0;0
143.619;0;149;0;0
143.622;0;149;0;0
143.625;0;150;0;0
143.628;0;150;0;0
143.631;0;150;0;0
143.634;0;150;0;0
143.637;0;150;0;0
143.64;0;150;0;0
143.643;0;150;0;0
143.646;0;150;0;0
143.649;0;150;0;0
143.652;0;150;0;0
143.655;0;150;0;0
143.658;0;150;0;0
143.661;0;149;0;0
143.664;0;149;0;0
143.667;0;150;0;0
143.67;0;150;0;0
143.673;0;150;0;0
143.676;0;150;0;0
143.679;0;150;0;0
143.682;0;150;0;0
143.685;0;150;0;0
143.688;0;150;0;0
143.691;0;151;0;0
143.694;0;151;0;0
143.697;0;149;0;0
143.7;0;149;0;0
143.703;0;150;0;0
143.706;0;150;0;0
143.709;0;150;0;0
143.712;0;150;0;0
143.715;0;150;0;0
143.718;0;150;0;0
143.721;0;149;0;0
143.724;0;149;0;0
143.727;0;150;0;0
143.73;0;150;0;0
143.733;0;150;0;0
143.736;0;150;0;0
143.739;0;150;0;0
143.742;0;150;0;0
143.745;0;151;0;0
143.748;0;151;0;0
143.751;0;149;0;0
143.754;0;149;0;0
143.757;0;149;0;0
143.76;0;149;0;0
143.763;0;150;0;0
143.766;0;150;0;0
143.769;0;150;0;0
143.772;0;150;0;0
143.775;0;149;0;0
143.778;0;149;0;0
143.781;0;150;0;0
143.784;0;150;0;0
143.787;0;150;0;0
143.79;0;150;0;0
143.793;0;149;0;0
143.796;0;149;0;0
143.799;0;150;0;0
143.802;0;150;0;0
143.805;0;150;0;0
143.808;0;150;0;0
143.811;0;150;0;0
143.814;0;150;0;0
143.817;0;150;0;0
143.82;0;150;0;0
143.823;0;150;0;0
143.826;0;150;0;0
143.829;0;150;0;0
143.832;0;150;0;0
143.835;0;150;0;0
143.838;0;150;0;0
143.841;0;150;0;0
143.844;0;150;0;0
143.847;0;150;0;0
143.85;0;150;0;0
143.853;0;149;0;0
143.856;0;149;0;0
143.859;0;150;0;0
143.862;0;150;0;0
143.865;0;150;0;0
143.868;0;150;0;0
143.871;0;149;0;0
143.874;0;149;0;0
143.877;0;149;0;0
143.88;0;149;0;0
143.883;0;150;0;0
143.886;0;150;0;0
143.889;0;150;0;0
143.892;0;150;0;0
143.895;0;150;0;0
143.898;0;150;0;0
143.901;0;150;0;0
143.904;0;150;0;0
143.907;0;149;0;0
143.91;0;149;0;0
143.913;0;150;0;0
143.916;0;150;0;0
143.919;0;150;0;0
143.922;0;150;0;0
143.925;0;150;0;0
143.928;0;150;0;0
143.931;0;150;0;0
143.934;0;150;0;0
143.937;0;150;0;0
143.94;0;150;0;0
143.943;0;151;0;0
143.946;0;151;0;0
143.949;0;149;0;0
143.952;0;149;0;0
143.955;0;150;0;0
143.958;0;150;0;0
143.961;0;150;0;0
143.964;0;150;0;0
143.967;0;149;0;0
143.97;0;149;0;0
143.973;0;149;0;0
143.976;0;149;0;0
143.979;0;151;0;0
143.982;0;151;0;0
143.985;0;149;0;0
143.988;0;149;0;0
143.991;0;150;0;0
143.994;0;150;0;0
143.997;0;151;0;0
144.0;0;151;0;0
144.003;0;150;0;0
144.006;0;150;0;0
144.009;0;150;0;0
144.012;0;150;0;0
144.015;0;150;0;0
144.018;0;150;0;0
144.021;0;150;0;0
144.024;0;150;0;0
144.027;0;149;0;0
144.03;0;149;0;0
144.033;0;150;0;0
144.036;0;150;0;0
144.039;0;149;0;0
144.042;0;149;0;0
144.045;0;150;0;0
144.048;0;150;0;0
144.051;0;150;0;0
144.054;0;150;0;0
144.057;0;151;0;0
144.06;0;151;0;0
144.063;0;150;0;0
144.066;0;150;0;0
144.069;0;150;0;0
144.072;0;150;0;0
144.075;0;150;0;0
144.078;0;150;0;0
144.081;0;149;0;0
144.084;0;149;0;0
144.087;0;149;0;0
144.09;0;149;0;0
144.093;0;149;0;0
144.096;0;149;0;0
144.099;0;150;0;0
144.102;0;150;0;0
144.105;0;149;0;0
144.108;0;149;0;0
144.111;0;150;0;0
144.114;0;150;0;0
144.117;0;150;0;0
144.12;0;150;0;0
144.123;0;150;0;0
144.126;0;150;0;0
144.129;0;150;0;0
144.132;0;150;0;0
144.135;0;151;0;0
144.138;0;151;0;0
144.141;0;150;0;0
144.144;0;150;0;0
144.147;0;150;0;0
144.15;0;150;0;0
144.153;0;150;0;0
144.156;0;150;0;0
144.159;0;150;0;0
144.162;0;150;0;0
144.165;0;150;0;0
144.168;0;150;0;0
144.171;0;150;0;0
144.174;0;150;0;0
144.177;0;150;0;0
144.18;0;150;0;0
144.183;0;149;0;0
144.186;0;149;0;0
144.189;0;150;0;0
144.192;0;150;0;0
144.195;0;149;0;0
144.198;0;149;0;0
144.201;0;150;0;0
144.204;0;150;0;0
144.207;0;150;0;0
144.21;0;150;0;0
144.213;0;150;0;0
144.216;0;150;0;0
144.219;0;150;0;0
144.222;0;150;0;0
144.225;0;150;0;0
144.228;0;150;0;0
144.231;0;150;0;0
144.234;0;150;0;0
144.237;0;151;0;0
144.24;0;151;0;0
144.243;0;149;0;0
144.246;0;149;0;0
144.249;0;150;0;0
144.252;0;150;0;0
144.255;0;150;0;0
144.258;0;150;0;0
144.261;0;149;0;0
144.264;0;149;0;0
144.267;0;150;0;0
144.27;0;150;0;0
144.273;0;150;0;0
144.276;0;150;0;0
144.279;0;150;0;0
144.282;0;150;0;0
144.285;0;151;0;0
144.288;0;151;0;0
144.291;0;151;0;0
144.294;0;151;0;0
144.297;0;150;0;0
144.3;0;150;0;0
144.303;0;149;0;0
144.306;0;149;0;0
144.309;0;151;0;0
144.312;0;151;0;0
144.315;0;150;0;0
144.318;0;150;0;0
144.321;0;149;0;0
144.324;0;149;0;0
144.327;0;150;0;0
144.33;0;150;0;0
144.333;0;149;0;0
144.336;0;149;0;0
144.339;0;150;0;0
144.342;0;150;0;0
144.345;0;150;0;0
144.348;0;150;0;0
144.351;0;150;0;0
144.354;0;150;0;0
144.357;0;150;0;0
144.36;0;150;0;0
144.363;0;150;0;0
144.366;0;150;0;0
144.369;0;150;0;0
144.372;0;150;0;0
144.375;0;150;0;0
144.378;0;150;0;0
144.381;0;150;0;0
144.384;0;150;0;0
144.387;0;150;0;0
144.39;0;150;0;0
144.393;0;150;0;0
144.396;0;150;0;0
144.399;0;149;0;0
144.402;0;149;0;0
144.405;0;150;0;0
144.408;0;150;0;0
144.411;0;150;0;0
144.414;0;150;0;0
144.417;0;149;0;0
144.42;0;149;0;0
144.423;0;149;0;0
144.426;0;149;0;0
144.429;0;150;0;0
144.432;0;150;0;0
144.435;0;150;0;0
144.438;0;150;0;0
144.441;0;149;0;0
144.444;0;149;0;0
144.447;0;150;0;0
144.45;0;150;0;0
144.453;0;149;0;0
144.456;0;149;0;0
144.459;0;150;0;0
144.462;0;150;0;0
144.465;0;150;0;0
144.468;0;150;0;0
144.471;0;149;0;0
144.474;0;149;0;0
144.477;0;149;0;0
144.48;0;149;0;0
144.483;0;150;0;0
144.486;0;150;0;0
144.489;0;150;0;0
144.492;0;150;0;0
144.495;0;150;0;0
144.498;0;150;0;0
144.501;0;149;0;0
144.504;0;149;0;0
144.507;0;150;0;0
144.51;0;150;0;0
144.513;0;149;0;0
144.516;0;149;0;0
144.519;0;150;0;0
144.522;0;150;0;0
144.525;0;150;0;0
144.528;0;150;0;0
144.531;0;150;0;0
144.534;0;150;0;0
144.537;0;150;0;0
144.54;0;150;0;0
144.543;0;150;0;0
144.546;0;150;0;0
144.549;0;150;0;0
144.552;0;150;0;0
144.555;0;150;0;0
144.558;0;150;0;0
144.561;0;149;0;0
144.564;0;149;0;0
144.567;0;149;0;0
144.57;0;149;0;0
144.573;0;150;0;0
144.576;0;150;0;0
144.579;0;150;0;0
144.582;0;150;0;0
144.585;0;151;0;0
144.588;0;151;0;0
144.591;0;150;0;0
144.594;0;150;0;0
144.597;0;150;0;0
144.6;0;150;0;0
144.603;0;151;0;0
144.606;0;151;0;0
144.609;0;150;0;0
144.612;0;150;0;0
