t;e;d;i;set

12.224;353;2;0;0
12.229;316;1;0;0
12.234;278;-2;0;0
12.239;241;-17;0;0
12.244;202;-11;0;0
12.249;171;5;0;0
12.254;133;31;0;0
12.259;78;28;0;0
12.264;47;3;0;0
12.269;0;-19;0;0
12.274;-39;3;0;0
12.279;-78;18;0;0
12.284;-125;21;0;0
12.289;-156;13;0;0
12.294;-202;0;0;0
12.299;-233;-27;0;0
12.304;-263;-27;0;0
12.309;-294;-35;0;0
12.314;-323;-28;0;0
12.319;-353;-16;0;0
12.324;-375;5;0;0
12.329;-404;8;0;0
12.334;-425;-5;0;0
12.339;-446;-20;0;0
12.344;-467;-11;0;0
12.349;-474;-1;0;0
12.354;-495;0;0;0
12.359;-502;0;0;0
12.364;-515;-2;0;0
12.369;-522;4;0;0
12.374;-522;12;0;0
12.379;-529;7;0;0
12.384;-529;2;0;0
12.389;-529;-1;0;0
12.394;-522;-5;0;0
12.399;-522;-10;0;0
12.404;-515;-6;0;0
12.409;-502;-8;0;0
12.414;-495;6;0;0
12.419;-474;-3;0;0
12.424;-460;-8;0;0
12.429;-439;0;0;0
12.434;-418;25;0;0
12.439;-404;4;0;0
12.444;-375;2;0;0
12.449;-353;-7;0;0
12.454;-331;-4;0;0
12.459;-294;7;0;0
12.464;-263;20;0;0
12.469;-233;28;0;0
12.474;-202;23;0;0
12.479;-171;20;0;0
12.484;-140;1;0;0
12.489;-109;-13;0;0
12.494;-70;-40;0;0
12.499;-15;-21;0;0
12.504;15;-10;0;0
12.509;47;8;0;0
12.514;94;15;0;0
12.519;117;-10;0;0
12.524;156;-39;0;0
12.529;202;-28;0;0
12.534;233;-37;0;0
12.539;263;-26;0;0
12.544;294;-9;0;0
12.549;331;2;0;0
12.554;353;2;0;0
12.559;375;15;0;0
12.564;397;7;0;0
12.569;425;-11;0;0
12.574;439;0;0;0
12.579;453;-14;0;0
12.584;467;-29;0;0
12.589;481;-30;0;0
12.594;502;-16;0;0
12.599;515;-3;0;0
12.604;515;-3;0;0
12.609;515;-2;0;0
12.614;522;-23;0;0
12.619;522;-30;0;0
12.624;522;-32;0;0
12.629;522;-30;0;0
12.634;522;-28;0;0
12.639;515;-22;0;0
12.644;502;-15;0;0
12.649;495;-14;0;0
12.654;481;-3;0;0
12.659;460;13;0;0
12.664;439;6;0;0
12.669;418;10;0;0
12.674;397;2;0;0
12.679;368;-11;0;0
12.684;338;-8;0;0
12.689;316;-5;0;0
12.694;294;-9;0;0
12.699;263;-13;0;0
