t;e;i;d;set
0.0;0.0;0.0;0.0;0
0.0;0.0;0.0;0.0;0
0.0;700.0;0.5;0.0;0
0.003;701.0;0.5;0.0;0
0.006;701.0;0.5;0.0;0
0.009000000000000001;702.0;0.5;0.0;0
0.012;703.0;0.5;0.0;0
0.015000000000000001;704.0;0.5;0.0;0
0.018000000000000002;705.0;0.5;0.0;0
0.021;706.0;0.5;0.0;0
0.024;707.0;0.5;0.0;0
0.027;709.0;0.5;0.0;0
0.030000000000000002;711.0;0.5;0.0;0
0.033;713.0;0.5;2.0;0
0.036000000000000004;714.0;0.5;2.0;0
0.039;717.0;0.5;2.0;0
0.042;719.0;0.5;2.0;0
0.045000000000000005;721.0;0.5;2.0;0
0.048;724.0;0.5;2.0;0
0.051000000000000004;726.0;0.5;2.0;0
0.054;729.0;0.5;2.0;0
0.057;732.0;0.5;2.0;0
0.060000000000000005;735.0;0.5;2.0;0
0.063;738.0;0.5;2.0;0
0.066;741.0;0.5;3.0;0
0.069;744.0;0.5;3.0;0
0.07200000000000001;747.0;0.5;3.0;0
0.075;751.0;0.5;3.0;0
0.078;754.0;0.5;3.0;0
0.081;758.0;0.5;3.0;0
0.084;761.0;0.5;3.0;0
0.08700000000000001;765.0;0.5;3.0;0
0.09000000000000001;768.0;0.5;3.0;0
0.093;772.0;0.5;3.0;0
0.096;776.0;0.5;3.0;0
0.099;780.0;0.5;4.0;0
0.10200000000000001;783.0;0.5;4.0;0
0.10500000000000001;787.0;0.5;4.0;0
0.108;791.0;0.5;4.0;0
0.111;795.0;0.5;4.0;0
0.114;799.0;0.5;4.0;0
0.117;803.0;-0.5;4.0;0
0.12000000000000001;806.0;-0.5;4.0;0
0.12300000000000001;809.0;-0.5;4.0;0
0.126;812.0;-0.5;4.0;0
0.129;814.0;-0.5;4.0;0
0.132;818.0;-0.5;4.0;0
0.135;820.0;-0.5;4.0;0
0.138;823.0;-0.5;4.0;0
0.14100000000000001;825.0;-0.5;4.0;0
0.14400000000000002;828.0;-0.5;4.0;0
0.14700000000000002;831.0;-0.5;4.0;0
0.15;833.0;-0.5;4.0;0
0.153;836.0;-0.5;4.0;0
0.156;838.0;-0.5;4.0;0
0.159;840.0;-0.5;4.0;0
0.162;843.0;-0.5;4.0;0
0.165;845.0;-0.5;2.0;0
0.168;847.0;-0.5;2.0;0
0.171;849.0;-0.5;2.0;0
0.17400000000000002;851.0;-0.5;2.0;0
0.17700000000000002;853.0;-0.5;2.0;0
0.18000000000000002;855.0;-0.5;2.0;0
0.183;856.0;-0.5;2.0;0
0.186;858.0;-0.5;2.0;0
0.189;859.0;-0.5;2.0;0
0.192;861.0;-0.5;2.0;0
0.195;862.0;-0.5;2.0;0
0.198;864.0;-0.5;2.0;0
0.201;864.0;-0.5;2.0;0
0.20400000000000001;866.0;-0.5;2.0;0
0.20700000000000002;866.0;-0.5;2.0;0
0.21000000000000002;867.0;-0.5;2.0;0
0.21300000000000002;868.0;-0.5;2.0;0
0.216;869.0;-0.5;2.0;0
0.219;869.0;-0.5;2.0;0
0.222;869.0;-0.5;2.0;0
0.225;869.0;-0.5;2.0;0
0.228;870.0;-0.5;2.0;0
0.231;869.0;-0.5;-1.0;0
0.234;870.0;-0.5;-1.0;0
0.23700000000000002;869.0;-0.5;-1.0;0
0.24000000000000002;869.0;-0.5;-1.0;0
0.24300000000000002;868.0;-0.5;-1.0;0
0.24600000000000002;868.0;-0.5;-1.0;0
0.249;867.0;-0.5;-1.0;0
0.252;867.0;-0.5;-1.0;0
0.255;866.0;-0.5;-1.0;0
0.258;865.0;-0.5;-1.0;0
0.261;864.0;-0.5;-1.0;0
0.264;863.0;-0.5;-1.0;0
0.267;861.0;-0.5;-1.0;0
0.27;860.0;-0.5;-1.0;0
0.273;858.0;-0.5;-1.0;0
0.276;857.0;-0.5;-1.0;0
0.279;855.0;-0.5;-1.0;0
0.28200000000000003;854.0;-0.5;-1.0;0
0.28500000000000003;852.0;-0.5;-1.0;0
0.28800000000000003;850.0;-0.5;-1.0;0
0.29100000000000004;848.0;-0.5;-1.0;0
0.29400000000000004;846.0;-0.5;-1.0;0
0.29700000000000004;844.0;-0.5;-2.0;0
0.3;842.0;-0.5;-2.0;0
0.303;839.0;-0.5;-2.0;0
0.306;838.0;-0.5;-2.0;0
0.309;835.0;-0.5;-2.0;0
0.312;833.0;-0.5;-2.0;0
0.315;830.0;-0.5;-2.0;0
0.318;828.0;-0.5;-2.0;0
0.321;825.0;-0.5;-2.0;0
0.324;823.0;-0.5;-2.0;0
0.327;820.0;-0.5;-2.0;0
0.33;818.0;-0.5;-2.0;0
0.333;815.0;-0.5;-2.0;0
0.336;812.0;-0.5;-2.0;0
0.339;809.0;-0.5;-2.0;0
0.342;807.0;-0.5;-2.0;0
0.34500000000000003;804.0;-0.5;-2.0;0
0.34800000000000003;801.0;-0.5;-2.0;0
0.35100000000000003;798.0;0.5;-2.0;0
0.35400000000000004;796.0;0.5;-2.0;0
0.35700000000000004;795.0;0.5;-2.0;0
0.36000000000000004;793.0;0.5;-2.0;0
0.36300000000000004;791.0;0.5;-2.0;0
0.366;789.0;0.5;-2.0;0
0.369;788.0;0.5;-2.0;0
0.372;786.0;0.5;-2.0;0
0.375;785.0;0.5;-2.0;0
0.378;783.0;0.5;-2.0;0
0.381;782.0;0.5;-2.0;0
0.384;780.0;0.5;-2.0;0
0.387;779.0;0.5;-2.0;0
0.39;777.0;0.5;-2.0;0
0.393;776.0;0.5;-2.0;0
0.396;774.0;0.5;-2.0;0
0.399;773.0;0.5;-2.0;0
0.402;771.0;0.5;-2.0;0
0.405;771.0;0.5;-2.0;0
0.40800000000000003;769.0;0.5;-2.0;0
0.41100000000000003;768.0;0.5;-2.0;0
0.41400000000000003;767.0;0.5;-2.0;0
0.41700000000000004;766.0;0.5;-2.0;0
0.42000000000000004;765.0;0.5;-2.0;0
0.42300000000000004;764.0;0.5;-2.0;0
0.42600000000000005;763.0;0.5;-2.0;0
0.42900000000000005;763.0;0.5;0.0;0
0.432;762.0;0.5;0.0;0
0.435;761.0;0.5;0.0;0
0.438;761.0;0.5;0.0;0
0.441;760.0;0.5;0.0;0
0.444;760.0;0.5;0.0;0
0.447;760.0;0.5;0.0;0
0.45;759.0;0.5;0.0;0
0.453;759.0;0.5;0.0;0
0.456;759.0;0.5;0.0;0
0.459;759.0;0.5;0.0;0
0.462;758.0;0.5;-1.0;0
0.465;759.0;0.5;-1.0;0
0.468;758.0;0.5;-1.0;0
0.47100000000000003;759.0;0.5;-1.0;0
0.47400000000000003;759.0;0.5;-1.0;0
0.47700000000000004;760.0;0.5;-1.0;0
0.48000000000000004;760.0;0.5;-1.0;0
0.48300000000000004;760.0;0.5;-1.0;0
0.48600000000000004;760.0;0.5;-1.0;0
0.48900000000000005;761.0;0.5;-1.0;0
0.49200000000000005;762.0;0.5;-1.0;0
0.49500000000000005;763.0;0.5;1.0;0
0.498;763.0;0.5;1.0;0
0.501;764.0;0.5;1.0;0
0.504;765.0;0.5;1.0;0
0.507;766.0;0.5;1.0;0
0.51;767.0;0.5;1.0;0
0.513;768.0;0.5;1.0;0
0.516;769.0;0.5;1.0;0
0.519;770.0;0.5;1.0;0
0.522;771.0;0.5;1.0;0
0.525;773.0;0.5;1.0;0
0.528;773.0;0.5;0.0;0
0.531;775.0;0.5;0.0;0
0.534;776.0;0.5;0.0;0
0.537;778.0;0.5;0.0;0
0.54;779.0;0.5;0.0;0
0.543;781.0;0.5;0.0;0
0.546;782.0;0.5;0.0;0
0.549;784.0;0.5;0.0;0
0.552;785.0;0.5;0.0;0
0.555;787.0;0.5;0.0;0
0.558;788.0;0.5;0.0;0
0.561;790.0;0.5;2.0;0
0.5640000000000001;791.0;0.5;2.0;0
0.5670000000000001;793.0;0.5;2.0;0
0.5700000000000001;794.0;0.5;2.0;0
0.5730000000000001;796.0;0.5;2.0;0
0.5760000000000001;797.0;0.5;2.0;0
0.5790000000000001;799.0;0.5;2.0;0
0.5820000000000001;801.0;-0.5;2.0;0
0.5850000000000001;801.0;-0.5;2.0;0
0.5880000000000001;802.0;-0.5;2.0;0
0.5910000000000001;802.0;-0.5;2.0;0
0.5940000000000001;803.0;-0.5;1.0;0
0.597;804.0;-0.5;1.0;0
0.6;805.0;-0.5;1.0;0
0.603;805.0;-0.5;1.0;0
0.606;806.0;-0.5;1.0;0
0.609;806.0;-0.5;1.0;0
0.612;807.0;-0.5;1.0;0
0.615;807.0;-0.5;1.0;0
0.618;808.0;-0.5;1.0;0
0.621;808.0;-0.5;1.0;0
0.624;809.0;-0.5;1.0;0
0.627;809.0;-0.5;0.0;0
0.63;810.0;-0.5;0.0;0
0.633;810.0;-0.5;0.0;0
0.636;811.0;-0.5;0.0;0
0.639;811.0;-0.5;0.0;0
0.642;812.0;-0.5;0.0;0
0.645;812.0;-0.5;0.0;0
0.648;813.0;-0.5;0.0;0
0.651;813.0;-0.5;0.0;0
0.654;813.0;-0.5;0.0;0
0.657;813.0;-0.5;0.0;0
0.66;814.0;-0.5;1.0;0
0.663;814.0;-0.5;1.0;0
0.666;815.0;-0.5;1.0;0
0.669;814.0;-0.5;1.0;0
0.672;815.0;-0.5;1.0;0
0.675;815.0;-0.5;1.0;0
0.678;815.0;-0.5;1.0;0
0.681;815.0;-0.5;1.0;0
0.684;816.0;-0.5;1.0;0
0.687;815.0;-0.5;1.0;0
0.6900000000000001;816.0;-0.5;1.0;0
0.6930000000000001;815.0;-0.5;-1.0;0
0.6960000000000001;816.0;-0.5;-1.0;0
0.6990000000000001;815.0;-0.5;-1.0;0
0.7020000000000001;816.0;-0.5;-1.0;0
0.7050000000000001;815.0;-0.5;-1.0;0
0.7080000000000001;815.0;-0.5;-1.0;0
0.7110000000000001;815.0;-0.5;-1.0;0
0.7140000000000001;815.0;-0.5;-1.0;0
0.7170000000000001;814.0;-0.5;-1.0;0
0.7200000000000001;815.0;-0.5;-1.0;0
0.7230000000000001;814.0;-0.5;-1.0;0
0.7260000000000001;814.0;-0.5;0.0;0
0.729;813.0;-0.5;0.0;0
0.732;814.0;-0.5;0.0;0
0.735;813.0;-0.5;0.0;0
0.738;813.0;-0.5;0.0;0
0.741;812.0;-0.5;0.0;0
0.744;812.0;-0.5;0.0;0
0.747;811.0;-0.5;0.0;0
0.75;811.0;-0.5;0.0;0
0.753;810.0;-0.5;0.0;0
0.756;810.0;-0.5;0.0;0
0.759;810.0;-0.5;0.0;0
0.762;809.0;-0.5;0.0;0
0.765;809.0;-0.5;0.0;0
0.768;808.0;-0.5;0.0;0
0.771;808.0;-0.5;0.0;0
0.774;807.0;-0.5;0.0;0
0.777;806.0;-0.5;0.0;0
0.78;806.0;-0.5;0.0;0
0.783;805.0;-0.5;0.0;0
0.786;805.0;-0.5;0.0;0
0.789;804.0;-0.5;0.0;0
0.792;804.0;-0.5;0.0;0
0.795;803.0;-0.5;0.0;0
0.798;803.0;-0.5;0.0;0
0.801;802.0;-0.5;0.0;0
0.804;802.0;-0.5;0.0;0
0.807;801.0;-0.5;0.0;0
0.81;800.0;-0.5;0.0;0
0.8130000000000001;800.0;-0.5;0.0;0
0.8160000000000001;800.0;-0.5;0.0;0
0.8190000000000001;800.0;-0.5;0.0;0
0.8220000000000001;800.0;-0.5;0.0;0
0.8250000000000001;800.0;-0.5;0.0;0
0.8280000000000001;800.0;-0.5;0.0;0
