t;e;d;i;set

0.939;23;6.353240152477763;0;0
0.944;23;6.353240152477763;0;0
0.949;23;6.353240152477763;0;0
0.954;23;6.353240152477763;0;0
0.959;23;6.353240152477763;0;0
0.964;23;6.353240152477763;0;0
0.969;23;6.353240152477763;0;0
0.974;23;6.353240152477763;0;0
0.979;31;6.353240152477763;0;0
0.984;31;2.272727272727273;0;0
0.989;31;2.272727272727273;0;0
0.994;31;2.272727272727273;0;0
0.999;31;2.272727272727273;0;0
1.004;31;2.272727272727273;0;0
1.009;31;2.272727272727273;0;0
1.014;31;2.272727272727273;0;0
1.019;31;2.272727272727273;0;0
1.024;31;2.272727272727273;0;0
1.029;31;2.272727272727273;0;0
1.034;31;2.272727272727273;0;0
1.039;31;2.272727272727273;0;0
1.044;31;2.272727272727273;0;0
1.049;31;2.272727272727273;0;0
1.054;31;2.272727272727273;0;0
1.059;31;2.272727272727273;0;0
1.064;31;2.272727272727273;0;0
1.069;31;2.272727272727273;0;0
1.074;31;2.272727272727273;0;0
1.079;31;2.272727272727273;0;0
1.084;31;2.272727272727273;0;0
1.089;31;2.272727272727273;0;0
1.094;31;2.272727272727273;0;0
1.099;31;2.272727272727273;0;0
1.104;31;2.272727272727273;0;0
1.109;31;2.272727272727273;0;0
1.114;31;2.272727272727273;0;0
1.119;31;2.272727272727273;0;0
1.124;31;2.272727272727273;0;0
1.129;31;2.272727272727273;0;0
1.134;31;2.272727272727273;0;0
1.139;31;2.272727272727273;0;0
1.144;31;2.272727272727273;0;0
1.149;31;2.272727272727273;0;0
1.154;31;2.272727272727273;0;0
1.159;31;2.272727272727273;0;0
1.164;31;2.272727272727273;0;0
1.169;31;2.272727272727273;0;0
1.174;31;2.272727272727273;0;0
1.179;31;2.272727272727273;0;0
1.184;31;2.272727272727273;0;0
1.189;31;2.272727272727273;0;0
1.194;31;2.272727272727273;0;0
1.199;31;2.272727272727273;0;0
1.204;31;2.272727272727273;0;0
1.209;31;2.272727272727273;0;0
1.214;31;2.272727272727273;0;0
1.219;31;2.272727272727273;0;0
1.224;31;2.272727272727273;0;0
1.229;31;2.272727272727273;0;0
1.234;31;2.272727272727273;0;0
1.239;31;2.272727272727273;0;0
1.244;31;2.272727272727273;0;0
1.249;31;2.272727272727273;0;0
1.254;31;2.272727272727273;0;0
1.259;31;2.272727272727273;0;0
1.264;31;2.272727272727273;0;0
1.269;31;2.272727272727273;0;0
1.274;31;2.272727272727273;0;0
1.279;31;2.272727272727273;0;0
1.284;31;2.272727272727273;0;0
1.289;31;2.272727272727273;0;0
1.294;31;2.272727272727273;0;0
1.299;31;2.272727272727273;0;0
1.304;31;2.272727272727273;0;0
1.309;31;2.272727272727273;0;0
1.314;31;2.272727272727273;0;0
1.319;31;2.272727272727273;0;0
1.324;31;2.272727272727273;0;0
1.329;31;2.272727272727273;0;0
1.334;31;2.272727272727273;0;0
1.339;31;2.272727272727273;0;0
1.344;31;2.272727272727273;0;0
1.349;31;2.272727272727273;0;0
1.354;31;2.272727272727273;0;0
1.359;31;2.272727272727273;0;0
1.364;31;2.272727272727273;0;0
1.369;31;2.272727272727273;0;0
1.374;31;2.272727272727273;0;0
1.379;31;2.272727272727273;0;0
1.384;31;2.272727272727273;0;0
1.389;39;3.0807147258163896;0;0
1.394;39;3.0807147258163896;0;0
1.399;39;3.0807147258163896;0;0
1.404;39;3.0807147258163896;0;0
1.409;39;3.0807147258163896;0;0
1.414;39;3.0807147258163896;0;0
1.419;39;3.0807147258163896;0;0
1.424;39;3.0807147258163896;0;0
1.429;39;3.0807147258163896;0;0
1.434;39;3.0807147258163896;0;0
1.439;39;3.0807147258163896;0;0
1.444;39;3.0807147258163896;0;0
1.449;39;3.0807147258163896;0;0
1.454;39;3.0807147258163896;0;0
1.459;39;3.0807147258163896;0;0
1.464;39;3.0807147258163896;0;0
1.469;39;3.0807147258163896;0;0
1.474;39;3.0807147258163896;0;0
1.479;39;3.0807147258163896;0;0
1.484;39;3.0807147258163896;0;0
1.489;39;3.0807147258163896;0;0
1.494;39;3.0807147258163896;0;0
1.499;39;3.0807147258163896;0;0
1.504;39;3.0807147258163896;0;0
1.509;39;3.0807147258163896;0;0
1.514;39;3.0807147258163896;0;0
1.519;39;3.0807147258163896;0;0
1.524;39;3.0807147258163896;0;0
1.529;39;3.0807147258163896;0;0
1.534;39;3.0807147258163896;0;0
1.539;39;3.0807147258163896;0;0
1.544;39;3.0807147258163896;0;0
1.549;39;3.0807147258163896;0;0
1.554;39;3.0807147258163896;0;0
1.559;39;3.0807147258163896;0;0
1.564;39;3.0807147258163896;0;0
1.569;39;3.0807147258163896;0;0
1.574;47;3.0807147258163896;0;0
1.579;47;6.605019815059445;0;0
1.584;47;6.605019815059445;0;0
1.589;47;6.605019815059445;0;0
1.594;47;6.605019815059445;0;0
1.599;47;6.605019815059445;0;0
1.604;47;6.605019815059445;0;0
1.609;47;6.605019815059445;0;0
1.614;47;6.605019815059445;0;0
1.619;47;6.605019815059445;0;0
1.624;47;6.605019815059445;0;0
1.629;47;6.605019815059445;0;0
1.634;47;6.605019815059445;0;0
1.639;47;6.605019815059445;0;0
1.644;47;6.605019815059445;0;0
1.649;47;6.605019815059445;0;0
1.654;47;6.605019815059445;0;0
1.659;47;6.605019815059445;0;0
1.664;47;6.605019815059445;0;0
1.669;47;6.605019815059445;0;0
1.674;47;6.605019815059445;0;0
1.679;47;6.605019815059445;0;0
1.684;47;6.605019815059445;0;0
1.689;47;6.605019815059445;0;0
1.694;47;6.605019815059445;0;0
1.699;47;6.605019815059445;0;0
1.704;47;6.605019815059445;0;0
1.709;47;6.605019815059445;0;0
1.714;47;6.605019815059445;0;0
1.719;47;6.605019815059445;0;0
1.724;47;6.605019815059445;0;0
1.729;47;6.605019815059445;0;0
1.734;47;6.605019815059445;0;0
1.739;47;6.605019815059445;0;0
1.744;47;6.605019815059445;0;0
1.749;47;6.605019815059445;0;0
1.754;47;6.605019815059445;0;0
1.759;47;6.605019815059445;0;0
1.764;47;6.605019815059445;0;0
1.769;47;6.605019815059445;0;0
1.774;47;6.605019815059445;0;0
1.779;47;6.605019815059445;0;0
1.784;47;6.605019815059445;0;0
1.789;47;6.605019815059445;0;0
1.794;47;6.605019815059445;0;0
1.799;47;6.605019815059445;0;0
1.804;47;6.605019815059445;0;0
1.809;47;6.605019815059445;0;0
1.814;47;6.605019815059445;0;0
1.819;47;6.605019815059445;0;0
1.824;47;6.605019815059445;0;0
1.829;47;6.605019815059445;0;0
1.834;47;6.605019815059445;0;0
1.839;47;6.605019815059445;0;0
1.844;47;6.605019815059445;0;0
1.849;47;6.605019815059445;0;0
1.854;47;6.605019815059445;0;0
1.859;47;6.605019815059445;0;0
1.864;47;6.605019815059445;0;0
1.869;54;4.306632213608958;0;0
1.874;54;4.306632213608958;0;0
1.879;54;4.306632213608958;0;0
1.884;54;4.306632213608958;0;0
1.889;54;4.306632213608958;0;0
1.894;54;4.306632213608958;0;0
1.899;54;4.306632213608958;0;0
1.904;54;4.306632213608958;0;0
1.909;54;4.306632213608958;0;0
1.914;54;4.306632213608958;0;0
1.919;54;4.306632213608958;0;0
1.924;54;4.306632213608958;0;0
1.929;54;4.306632213608958;0;0
1.934;54;4.306632213608958;0;0
1.939;54;4.306632213608958;0;0
1.944;54;4.306632213608958;0;0
1.949;54;4.306632213608958;0;0
1.954;54;4.306632213608958;0;0
1.959;54;4.306632213608958;0;0
1.964;54;4.306632213608958;0;0
1.969;54;4.306632213608958;0;0
1.974;54;4.306632213608958;0;0
1.979;54;4.306632213608958;0;0
1.984;54;4.306632213608958;0;0
1.989;54;4.306632213608958;0;0
1.994;54;4.306632213608958;0;0
1.999;54;4.306632213608958;0;0
2.004;54;4.306632213608958;0;0
2.009;54;4.306632213608958;0;0
2.014;54;4.306632213608958;0;0
2.019;54;4.306632213608958;0;0
2.024;54;4.306632213608958;0;0
2.029;54;4.306632213608958;0;0
2.034;54;4.306632213608958;0;0
2.039;54;4.306632213608958;0;0
2.044;54;4.306632213608958;0;0
2.049;54;4.306632213608958;0;0
2.054;54;4.306632213608958;0;0
2.059;54;4.306632213608958;0;0
2.064;54;4.306632213608958;0;0
2.069;54;4.306632213608958;0;0
2.074;54;4.306632213608958;0;0
2.079;54;4.306632213608958;0;0
2.084;54;4.306632213608958;0;0
2.089;54;4.306632213608958;0;0
2.094;54;4.306632213608958;0;0
2.099;54;4.306632213608958;0;0
2.104;54;4.306632213608958;0;0
2.109;54;4.306632213608958;0;0
2.114;54;4.306632213608958;0;0
2.119;54;4.306632213608958;0;0
2.124;54;4.306632213608958;0;0
2.129;54;4.306632213608958;0;0
2.134;54;4.306632213608958;0;0
2.139;54;4.306632213608958;0;0
2.144;54;4.306632213608958;0;0
2.149;54;4.306632213608958;0;0
2.154;54;4.306632213608958;0;0
2.159;54;4.306632213608958;0;0
2.164;54;4.306632213608958;0;0
2.169;54;4.306632213608958;0;0
2.174;54;4.306632213608958;0;0
2.179;54;4.306632213608958;0;0
2.184;54;4.306632213608958;0;0
2.189;54;4.306632213608958;0;0
2.194;54;4.306632213608958;0;0
2.199;54;4.306632213608958;0;0
2.204;54;4.306632213608958;0;0
2.209;54;4.306632213608958;0;0
2.214;54;4.306632213608958;0;0
2.219;54;4.306632213608958;0;0
2.224;54;4.306632213608958;0;0
2.229;54;4.306632213608958;0;0
2.234;54;4.306632213608958;0;0
2.239;62;3.3783783783783785;0;0
2.244;62;3.3783783783783785;0;0
2.249;62;3.3783783783783785;0;0
2.254;62;3.3783783783783785;0;0
2.259;62;3.3783783783783785;0;0
2.264;62;3.3783783783783785;0;0
2.269;62;3.3783783783783785;0;0
2.274;62;3.3783783783783785;0;0
2.279;62;3.3783783783783785;0;0
2.284;62;3.3783783783783785;0;0
2.289;62;3.3783783783783785;0;0
2.294;62;3.3783783783783785;0;0
2.299;62;3.3783783783783785;0;0
2.304;62;3.3783783783783785;0;0
2.309;62;3.3783783783783785;0;0
2.314;62;3.3783783783783785;0;0
2.319;62;3.3783783783783785;0;0
2.324;62;3.3783783783783785;0;0
2.329;62;3.3783783783783785;0;0
2.334;62;3.3783783783783785;0;0
2.339;62;3.3783783783783785;0;0
2.344;62;3.3783783783783785;0;0
2.349;70;11.312217194570136;0;0
2.354;70;11.312217194570136;0;0
2.359;70;11.312217194570136;0;0
2.364;70;11.312217194570136;0;0
2.369;70;11.312217194570136;0;0
2.374;70;11.312217194570136;0;0
2.379;70;11.312217194570136;0;0
2.384;78;36.231884057971016;0;0
2.389;78;36.231884057971016;0;0
2.394;86;36.231884057971016;0;0
2.399;86;84.7457627118644;0;0
2.404;86;84.7457627118644;0;0
2.409;86;84.7457627118644;0;0
2.414;86;84.7457627118644;0;0
2.419;86;84.7457627118644;0;0
2.424;86;84.7457627118644;0;0
2.429;86;84.7457627118644;0;0
2.434;86;84.7457627118644;0;0
2.439;86;84.7457627118644;0;0
2.444;86;84.7457627118644;0;0
2.449;86;84.7457627118644;0;0
2.454;86;84.7457627118644;0;0
2.459;86;84.7457627118644;0;0
2.464;78;18.315018315018314;0;0
2.469;78;18.315018315018314;0;0
2.474;78;18.315018315018314;0;0
2.479;78;18.315018315018314;0;0
2.484;78;18.315018315018314;0;0
2.489;78;18.315018315018314;0;0
2.494;78;18.315018315018314;0;0
2.499;78;18.315018315018314;0;0
2.504;78;18.315018315018314;0;0
2.509;86;28.735632183908045;0;0
2.514;86;28.735632183908045;0;0
2.519;86;28.735632183908045;0;0
2.524;86;28.735632183908045;0;0
2.529;86;28.735632183908045;0;0
2.534;86;28.735632183908045;0;0
2.539;86;28.735632183908045;0;0
2.544;86;28.735632183908045;0;0
2.549;86;28.735632183908045;0;0
2.554;86;28.735632183908045;0;0
2.559;86;28.735632183908045;0;0
2.564;86;28.735632183908045;0;0
2.569;86;28.735632183908045;0;0
2.574;86;28.735632183908045;0;0
2.579;86;28.735632183908045;0;0
2.584;86;28.735632183908045;0;0
2.589;86;28.735632183908045;0;0
2.594;86;28.735632183908045;0;0
2.599;86;28.735632183908045;0;0
2.604;86;28.735632183908045;0;0
2.609;86;28.735632183908045;0;0
2.614;86;28.735632183908045;0;0
2.619;86;28.735632183908045;0;0
2.624;86;28.735632183908045;0;0
2.629;86;28.735632183908045;0;0
2.634;86;28.735632183908045;0;0
2.639;86;28.735632183908045;0;0
2.644;86;28.735632183908045;0;0
2.649;86;28.735632183908045;0;0
2.654;86;28.735632183908045;0;0
2.659;86;28.735632183908045;0;0
2.664;86;28.735632183908045;0;0
2.669;86;28.735632183908045;0;0
2.674;86;28.735632183908045;0;0
2.679;86;28.735632183908045;0;0
2.684;86;28.735632183908045;0;0
2.689;86;28.735632183908045;0;0
2.694;86;28.735632183908045;0;0
2.699;86;28.735632183908045;0;0
2.704;86;28.735632183908045;0;0
2.709;86;28.735632183908045;0;0
2.714;86;28.735632183908045;0;0
2.719;86;28.735632183908045;0;0
2.724;86;28.735632183908045;0;0
2.729;86;28.735632183908045;0;0
2.734;86;28.735632183908045;0;0
2.739;86;28.735632183908045;0;0
2.744;86;28.735632183908045;0;0
2.749;86;28.735632183908045;0;0
