t;e;d;i;set

179.079;1;9;0;0
179.082;1;9;0;0
179.085;1;9;0;0
179.091;1;9;0;0
179.094;1;9;0;0
179.1;1;9;0;0
179.103;1;9;0;0
179.109;1;9;0;0
179.112;1;9;0;0
179.118;1;9;0;0
179.121;1;9;0;0
179.127;1;9;0;0
179.13;1;9;0;0
179.133;1;9;0;0
179.139;1;9;0;0
179.142;1;9;0;0
179.148;1;9;0;0
179.151;1;9;0;0
179.154;1;9;0;0
179.16;1;9;0;0
179.163;1;9;0;0
179.169;1;9;0;0
179.172;1;9;0;0
179.175;1;9;0;0
179.181;1;9;0;0
179.184;1;9;0;0
179.19;1;9;0;0
179.193;1;9;0;0
179.199;1;9;0;0
179.202;1;9;0;0
179.208;1;9;0;0
179.211;1;9;0;0
179.214;1;9;0;0
179.22;1;9;0;0
179.223;1;9;0;0
179.229;1;9;0;0
179.232;1;9;0;0
179.235;1;9;0;0
179.241;1;9;0;0
179.244;1;9;0;0
179.25;1;9;0;0
179.253;1;9;0;0
179.259;1;9;0;0
179.262;1;9;0;0
179.265;1;9;0;0
179.271;1;9;0;0
179.274;1;9;0;0
179.28;1;9;0;0
179.283;1;9;0;0
179.289;1;9;0;0
179.292;1;9;0;0
179.298;1;9;0;0
179.301;1;9;0;0
179.307;1;9;0;0
179.31;1;9;0;0
179.316;1;9;0;0
179.319;1;9;0;0
179.325;1;9;0;0
179.328;1;9;0;0
179.334;1;9;0;0
179.337;1;9;0;0
179.343;1;9;0;0
179.346;1;9;0;0
179.352;1;9;0;0
179.355;1;9;0;0
179.361;1;9;0;0
179.364;1;9;0;0
179.37;1;9;0;0
179.373;1;9;0;0
179.379;1;9;0;0
179.382;1;9;0;0
179.388;1;9;0;0
179.391;1;9;0;0
179.397;1;9;0;0
179.4;1;9;0;0
179.406;1;9;0;0
179.409;1;9;0;0
179.415;1;9;0;0
179.418;1;9;0;0
179.424;1;9;0;0
179.427;1;9;0;0
179.43;1;9;0;0
179.436;1;9;0;0
179.439;1;9;0;0
179.445;1;9;0;0
179.448;1;9;0;0
179.454;1;9;0;0
179.457;1;9;0;0
179.463;1;9;0;0
179.466;1;9;0;0
179.472;1;9;0;0
179.475;1;9;0;0
179.481;1;9;0;0
179.484;1;9;0;0
179.49;1;9;0;0
179.493;1;9;0;0
179.499;1;9;0;0
179.502;1;9;0;0
179.508;1;9;0;0
179.511;1;9;0;0
179.517;1;9;0;0
179.52;1;9;0;0
179.526;1;9;0;0
179.529;1;9;0;0
179.535;1;9;0;0
179.538;1;9;0;0
179.544;1;9;0;0
179.547;1;9;0;0
179.553;1;9;0;0
179.556;1;9;0;0
179.562;1;9;0;0
179.565;1;9;0;0
179.571;1;9;0;0
179.574;1;9;0;0
179.58;1;9;0;0
179.583;1;9;0;0
179.586;1;9;0;0
179.592;1;9;0;0
179.595;1;9;0;0
179.601;1;9;0;0
179.604;1;9;0;0
179.61;1;9;0;0
179.613;1;9;0;0
179.619;1;9;0;0
179.622;1;9;0;0
179.625;1;9;0;0
179.631;1;9;0;0
179.634;1;9;0;0
179.64;1;9;0;0
179.643;1;9;0;0
179.649;1;9;0;0
179.652;1;9;0;0
179.658;1;9;0;0
179.661;1;9;0;0
179.664;1;9;0;0
179.67;1;9;0;0
179.673;1;9;0;0
179.679;1;9;0;0
179.682;1;9;0;0
179.688;1;9;0;0
179.691;1;9;0;0
179.694;1;9;0;0
179.7;1;9;0;0
179.703;1;9;0;0
179.709;1;9;0;0
179.712;1;9;0;0
179.718;1;9;0;0
179.721;1;9;0;0
179.727;1;9;0;0
179.73;1;9;0;0
179.736;1;9;0;0
179.739;1;9;0;0
179.745;1;9;0;0
179.748;1;9;0;0
179.754;1;9;0;0
179.757;1;9;0;0
179.763;1;9;0;0
179.766;1;9;0;0
179.772;1;9;0;0
179.775;1;9;0;0
179.781;1;9;0;0
179.784;1;9;0;0
179.79;1;9;0;0
179.793;1;9;0;0
179.799;1;9;0;0
179.802;1;9;0;0
179.808;1;9;0;0
179.811;1;9;0;0
179.817;1;9;0;0
179.82;1;9;0;0
179.826;1;9;0;0
179.829;1;9;0;0
179.835;1;9;0;0
179.838;1;9;0;0
179.844;1;9;0;0
179.847;1;9;0;0
179.853;1;9;0;0
179.856;1;9;0;0
179.862;1;9;0;0
179.865;1;9;0;0
179.871;1;9;0;0
179.874;1;9;0;0
179.877;1;9;0;0
179.883;1;9;0;0
179.886;1;9;0;0
179.892;0;-11070;0;0
179.898;0;-11070;0;0
179.904;0;-11070;0;0
179.91;0;-11070;0;0
179.916;0;-11070;0;0
179.922;0;-11070;0;0
179.928;0;-11070;0;0
179.934;0;-11070;0;0
179.94;0;-11070;0;0
179.946;0;-11070;0;0
179.952;0;-11070;0;0
179.958;0;-11070;0;0
179.964;0;-11070;0;0
179.97;0;-11070;0;0
179.976;0;-11070;0;0
179.982;0;-11070;0;0
179.988;0;-11070;0;0
179.994;0;-11070;0;0
180.0;0;-11070;0;0
180.006;0;-11070;0;0
180.012;1;-11070;0;0
180.018;1;-11070;0;0
180.024;1;-11070;0;0
180.03;1;-11070;0;0
180.036;2;7105;0;0
180.042;2;7105;0;0
180.048;2;7105;0;0
180.054;2;7105;0;0
180.06;2;7105;0;0
180.066;2;7105;0;0
180.072;3;7105;0;0
180.078;4;2281;0;0
180.084;4;2281;0;0
180.09;5;2281;0;0
180.096;6;791;0;0
180.102;6;791;0;0
180.108;7;791;0;0
180.114;8;2;0;0
180.117;9;2;0;0
180.123;10;0;0;0
180.126;10;0;0;0
180.129;11;0;0;0
180.132;12;0;0;0
180.135;13;549;0;0
180.141;14;0;0;0
180.144;15;0;0;0
180.147;16;420;0;0
180.153;18;274;0;0
180.159;20;356;0;0
180.165;22;279;0;0
180.171;24;271;0;0
180.177;26;213;0;0
180.183;29;260;0;0
180.189;31;237;0;0
180.195;34;207;0;0
180.201;38;142;0;0
180.207;41;170;0;0
180.213;44;215;0;0
180.219;47;178;0;0
180.225;50;189;0;0
180.231;54;142;0;0
180.237;58;125;0;0
180.243;62;135;0;0
180.249;66;136;0;0
180.255;70;146;0;0
180.261;74;135;0;0
180.267;78;120;0;0
180.273;82;114;0;0
180.279;87;108;0;0
180.285;92;145;0;0
180.291;96;150;0;0
180.297;101;153;0;0
180.303;105;141;0;0
180.309;110;113;0;0
180.315;115;105;0;0
180.321;120;140;0;0
180.327;125;133;0;0
180.333;130;113;0;0
180.339;134;103;0;0
180.345;139;100;0;0
180.351;145;127;0;0
180.357;150;104;0;0
180.363;154;103;0;0
180.369;160;140;0;0
180.375;164;140;0;0
180.381;170;107;0;0
180.387;174;112;0;0
180.393;179;111;0;0
180.399;184;127;0;0
180.405;190;110;0;0
180.411;194;107;0;0
180.417;200;132;0;0
180.423;204;137;0;0
180.429;209;140;0;0
180.435;214;121;0;0
180.441;218;116;0;0
180.447;223;114;0;0
180.453;228;123;0;0
180.459;233;135;0;0
180.465;237;180;0;0
180.471;241;169;0;0
180.477;246;98;0;0
180.483;250;114;0;0
180.489;254;149;0;0
180.495;259;109;0;0
180.501;263;108;0;0
180.507;266;179;0;0
180.513;270;133;0;0
180.519;275;105;0;0
180.525;279;132;0;0
180.531;282;166;0;0
180.537;287;123;0;0
180.543;291;117;0;0
180.549;294;139;0;0
180.555;298;161;0;0
180.561;302;120;0;0
180.567;306;147;0;0
180.573;309;212;0;0
180.579;312;204;0;0
180.585;316;174;0;0
180.591;320;197;0;0
180.597;322;155;0;0
180.603;326;166;0;0
180.609;329;227;0;0
180.615;332;219;0;0
180.621;335;174;0;0
180.627;338;173;0;0
180.633;341;218;0;0
180.639;344;217;0;0
180.645;347;188;0;0
180.651;350;196;0;0
180.657;353;232;0;0
180.663;355;191;0;0
180.669;358;190;0;0
180.675;361;237;0;0
180.681;364;253;0;0
180.687;366;204;0;0
180.693;369;1;0;0
180.699;371;209;0;0
180.705;374;247;0;0
180.711;375;247;0;0
180.717;378;241;0;0
180.723;380;323;0;0
180.729;382;263;0;0
180.735;384;331;0;0
180.741;386;271;0;0
180.747;388;332;0;0
180.753;390;252;0;0
180.759;392;325;0;0
180.765;394;254;0;0
180.771;396;338;0;0
180.777;398;261;0;0
180.783;400;369;0;0
180.789;402;295;0;0
180.795;403;295;0;0
180.801;405;423;0;0
180.807;406;316;0;0
180.813;408;442;0;0
180.819;410;343;0;0
180.825;411;343;0;0
180.831;412;467;0;0
180.837;414;413;0;0
180.843;414;413;0;0
180.849;415;413;0;0
180.855;416;2;0;0
180.861;417;2;0;0
180.867;418;712;0;0
180.873;418;712;0;0
180.879;418;712;0;0
180.885;419;712;0;0
180.891;419;712;0;0
180.897;419;712;0;0
180.903;419;712;0;0
180.909;419;712;0;0
180.915;419;712;0;0
180.921;419;712;0;0
180.927;418;2756;0;0
180.933;418;2756;0;0
180.939;418;2756;0;0
180.945;417;2756;0;0
180.951;416;1389;0;0
180.957;416;1389;0;0
180.963;415;1389;0;0
180.969;414;797;0;0
180.975;414;797;0;0
180.981;413;797;0;0
180.987;412;944;0;0
180.993;412;944;0;0
180.999;411;944;0;0
181.005;410;898;0;0
181.011;410;898;0;0
181.017;410;898;0;0
181.023;409;898;0;0
