t;e;d;i;set

0.479;0;2.6246719160104988;0;0
0.484;0;2.5974025974025974;0;0
0.489;0;2.570694087403599;0;0
0.494;0;2.544529262086514;0;0
0.499;0;2.5188916876574305;0;0
0.504;0;2.493765586034913;0;0
0.509;0;2.4691358024691357;0;0
0.514;0;2.444987775061125;0;0
0.519;0;2.4213075060532687;0;0
0.524;0;2.3957834211787254;0;0
0.529;0;2.3730422401518747;0;0
0.534;0;2.3507287259050305;0;0
0.539;0;2.328830926874709;0;0
0.544;0;2.3073373327180433;0;0
0.549;0;2.286236854138089;0;0
0.554;0;2.2655188038060716;0;0
0.559;0;2.24517287831163;0;0
0.564;0;2.2251891410769917;0;0
0.569;0;2.2055580061755626;0;0
0.574;0;2.1862702229995628;0;0
0.579;0;2.167316861725184;0;0
0.584;0;2.1486892995272884;0;0
0.589;0;2.130379207498935;0;0
0.594;0;2.1123785382340516;0;0
0.599;0;2.0964360587002098;0;0
0.604;0;2.077274615704196;0;0
0.609;0;2.0601565718994643;0;0
0.614;0;2.043318348998774;0;0
0.619;0;2.026753141467369;0;0
0.624;0;2.0104543626859672;0;0
0.629;0;1.9944156362185879;0;0
0.634;0;1.9786307874950535;0;0
0.639;0;1.9646365422396856;0;0
0.644;0;1.949317738791423;0;0
0.649;0;1.932740626207963;0;0
0.654;0;1.9179133103183736;0;0
0.659;0;1.903311762466692;0;0
0.664;0;1.8889308651303363;0;0
0.669;0;1.8747656542932134;0;0
0.674;0;1.8608113137327875;0;0
0.679;0;1.847063169560399;0;0
0.684;0;1.8335166850018336;0;0
0.689;0;1.8201674554058973;0;0
0.694;0;1.8070112034694614;0;0
0.699;0;1.7953321364452424;0;0
0.704;0;1.7825311942959001;0;0
0.709;0;1.7699115044247788;0;0
0.714;0;1.757469244288225;0;0
0.719;0;1.7452006980802792;0;0
0.724;0;1.733102253032929;0;0
0.729;0;1.721170395869191;0;0
0.734;0;1.7094017094017093;0;0
0.739;0;1.697792869269949;0;0
0.744;0;1.6863406408094435;0;0
0.749;0;1.6750418760469012;0;0
0.754;0;1.6627868307283007;0;0
0.759;0;1.6518004625041296;0;0
0.764;0;1.6420361247947455;0;0
0.769;0;1.6313213703099512;0;0
0.774;0;1.6207455429497568;0;0
0.779;0;1.6103059581320451;0;0
0.784;0;1.598976654940838;0;0
