t;e;d;i;set

1.139;7;4;0;0
1.144;7;4;0;0
1.149;7;4;0;0
1.154;7;4;0;0
1.159;7;4;0;0
1.164;7;4;0;0
1.169;7;4;0;0
1.174;7;4;0;0
1.179;7;4;0;0
1.184;7;4;0;0
1.189;7;4;0;0
1.194;7;4;0;0
1.199;7;4;0;0
1.204;7;4;0;0
1.209;7;4;0;0
1.214;7;4;0;0
1.219;7;4;0;0
1.224;7;4;0;0
1.229;7;4;0;0
1.234;7;4;0;0
1.239;7;4;0;0
1.244;7;4;0;0
1.249;7;4;0;0
1.254;7;4;0;0
1.259;7;4;0;0
1.264;7;4;0;0
1.269;7;4;0;0
1.274;7;4;0;0
1.279;7;4;0;0
1.284;7;4;0;0
1.289;7;4;0;0
1.294;7;4;0;0
1.299;7;4;0;0
1.304;7;4;0;0
1.309;7;4;0;0
1.314;7;4;0;0
1.319;7;4;0;0
1.324;7;4;0;0
1.329;7;4;0;0
1.334;7;4;0;0
1.339;7;4;0;0
1.344;7;4;0;0
1.349;7;4;0;0
1.354;7;4;0;0
1.359;7;4;0;0
1.364;7;4;0;0
1.369;7;4;0;0
1.374;7;4;0;0
1.379;7;4;0;0
1.384;7;4;0;0
1.389;7;4;0;0
1.394;7;4;0;0
1.399;7;4;0;0
1.404;7;4;0;0
1.409;7;4;0;0
1.414;7;4;0;0
1.419;7;4;0;0
1.424;7;4;0;0
1.429;7;4;0;0
1.434;7;4;0;0
1.439;7;4;0;0
1.444;7;4;0;0
1.449;7;4;0;0
1.454;7;4;0;0
1.459;7;4;0;0
1.464;7;4;0;0
1.469;7;4;0;0
1.474;7;4;0;0
1.479;7;4;0;0
1.484;7;4;0;0
1.489;7;4;0;0
1.494;7;4;0;0
1.499;7;4;0;0
1.504;7;4;0;0
1.509;7;4;0;0
1.514;7;4;0;0
1.519;7;4;0;0
1.524;7;4;0;0
1.529;7;4;0;0
1.534;7;4;0;0
1.539;7;4;0;0
1.544;7;4;0;0
1.549;7;4;0;0
1.554;7;4;0;0
1.559;7;4;0;0
1.564;7;4;0;0
1.569;7;4;0;0
1.574;7;4;0;0
1.579;7;4;0;0
1.584;7;4;0;0
1.589;7;4;0;0
1.594;7;4;0;0
1.599;7;4;0;0
1.604;7;4;0;0
1.609;7;4;0;0
1.614;7;4;0;0
1.619;7;4;0;0
1.624;7;4;0;0
1.629;7;4;0;0
1.634;7;4;0;0
1.639;7;4;0;0
1.644;7;4;0;0
1.649;7;4;0;0
1.654;7;4;0;0
1.659;7;4;0;0
1.664;7;4;0;0
1.669;7;4;0;0
1.674;7;4;0;0
1.679;7;4;0;0
1.684;7;4;0;0
1.689;7;4;0;0
1.694;7;4;0;0
1.699;7;4;0;0
1.704;7;4;0;0
1.709;7;4;0;0
1.714;7;4;0;0
1.719;7;4;0;0
1.724;7;4;0;0
1.729;7;4;0;0
1.734;7;4;0;0
1.739;7;4;0;0
1.744;7;4;0;0
1.749;7;4;0;0
1.754;7;4;0;0
1.759;7;4;0;0
1.764;7;4;0;0
1.769;-23;-4;0;0
1.774;-86;-26;0;0
1.779;-179;-59;0;0
1.784;-271;-82;0;0
1.789;-382;-103;0;0
1.794;-467;-111;0;0
1.799;-555;-118;0;0
1.804;-637;-123;0;0
1.809;-712;-123;0;0
1.814;-775;-121;0;0
1.819;-827;-119;0;0
1.824;-872;-115;0;0
1.829;-904;-106;0;0
1.834;-935;-106;0;0
1.839;-958;-100;0;0
1.844;-972;-90;0;0
1.849;-985;-87;0;0
1.854;-993;-83;0;0
1.859;-998;-75;0;0
1.864;-999;-68;0;0
1.869;-999;-63;0;0
1.874;-998;-56;0;0
1.879;-995;-50;0;0
1.884;-992;-46;0;0
1.889;-990;-40;0;0
1.894;-987;-33;0;0
1.899;-985;-29;0;0
1.904;-983;-25;0;0
1.909;-982;-20;0;0
1.914;-982;-16;0;0
1.919;-983;-8;0;0
1.924;-985;-3;0;0
1.929;-987;0;0;0
1.934;-991;7;0;0
1.939;-993;13;0;0
1.944;-996;20;0;0
1.949;-998;28;0;0
1.954;-999;32;0;0
1.959;-999;38;0;0
1.964;-996;46;0;0
1.969;-992;49;0;0
1.974;-982;59;0;0
1.979;-968;65;0;0
1.984;-953;69;0;0
1.989;-929;74;0;0
1.994;-898;86;0;0
1.999;-864;90;0;0
2.004;-818;95;0;0
2.009;-765;102;0;0
2.014;-707;105;0;0
2.019;-631;113;0;0
2.024;-555;116;0;0
2.029;-474;115;0;0
2.034;-382;122;0;0
2.039;-294;122;0;0
2.044;-195;126;0;0
2.049;-94;127;0;0
2.054;15;131;0;0
2.059;109;132;0;0
2.064;210;132;0;0
2.069;309;131;0;0
2.074;404;129;0;0
2.079;488;125;0;0
2.084;575;126;0;0
2.089;649;125;0;0
2.094;707;120;0;0
2.099;765;114;0;0
2.104;818;113;0;0
2.109;856;106;0;0
2.114;891;99;0;0
2.119;923;98;0;0
2.124;946;94;0;0
2.129;962;86;0;0
2.134;975;79;0;0
2.139;985;74;0;0
2.144;992;69;0;0
2.149;996;65;0;0
2.154;998;59;0;0
2.159;999;50;0;0
2.164;999;43;0;0
2.169;999;39;0;0
2.174;998;43;0;0
2.179;998;35;0;0
2.184;997;27;0;0
2.189;996;27;0;0
2.194;996;24;0;0
2.199;997;18;0;0
2.204;998;10;0;0
2.209;998;1;0;0
2.214;999;-5;0;0
2.219;999;-13;0;0
2.224;999;-20;0;0
2.229;997;-27;0;0
2.234;993;-33;0;0
2.239;988;-42;0;0
2.244;979;-48;0;0
2.249;966;-56;0;0
2.254;951;-59;0;0
2.259;932;-67;0;0
2.264;908;-72;0;0
2.269;872;-79;0;0
2.274;835;-85;0;0
2.279;790;-88;0;0
