t;e;d;i;set

50.922;999;0;0;0
50.925;999;0;0;0
50.928;999;0;0;0
50.931;999;0;0;0
50.934;999;0;0;0
50.937;999;0;0;0
50.94;999;0;0;0
50.943;999;0;0;0
50.946;999;0;0;0
50.949;999;0;0;0
50.952;999;0;0;0
50.955;999;0;0;0
50.958;999;0;0;0
50.961;999;0;0;0
50.964;999;0;0;0
50.967;999;0;0;0
50.97;999;0;0;0
50.973;999;0;0;0
50.976;999;0;0;0
50.979;999;0;0;0
50.982;999;0;0;0
50.985;999;0;0;0
50.988;999;0;0;0
50.991;999;0;0;0
50.994;999;0;0;0
50.997;999;0;0;0
51.0;999;0;0;0
51.003;999;0;0;0
51.006;999;0;0;0
51.009;999;0;0;0
51.012;999;0;0;0
51.015;999;0;0;0
51.018;999;0;0;0
51.021;999;0;0;0
51.024;999;0;0;0
51.027;999;0;0;0
51.03;999;0;0;0
51.033;999;0;0;0
51.036;999;0;0;0
51.039;999;0;0;0
51.042;999;0;0;0
51.045;999;0;0;0
51.048;999;0;0;0
51.051;999;0;0;0
51.054;999;0;0;0
51.057;999;0;0;0
51.06;999;0;0;0
51.063;999;0;0;0
51.066;999;0;0;0
51.069;999;0;0;0
51.072;999;0;0;0
51.075;999;0;0;0
51.078;999;0;0;0
51.081;999;0;0;0
51.084;999;0;0;0
51.087;999;0;0;0
51.09;999;0;0;0
51.093;999;0;0;0
51.096;999;0;0;0
51.099;999;0;0;0
51.102;999;0;0;0
51.105;999;0;0;0
51.108;999;0;0;0
51.111;999;0;0;0
51.114;999;0;0;0
51.117;999;0;0;0
51.12;999;0;0;0
51.123;999;0;0;0
51.126;999;0;0;0
51.129;999;0;0;0
51.132;999;0;0;0
51.135;999;0;0;0
51.138;999;0;0;0
51.141;999;0;0;0
51.144;999;0;0;0
51.147;999;0;0;0
51.15;999;0;0;0
51.153;999;0;0;0
51.156;999;0;0;0
51.159;999;0;0;0
51.162;999;0;0;0
51.165;999;0;0;0
51.168;999;0;0;0
51.171;999;0;0;0
51.174;999;0;0;0
51.177;999;0;0;0
51.18;999;0;0;0
51.183;999;0;0;0
51.186;999;0;0;0
51.189;998;-1;0;0
51.192;998;-1;0;0
51.195;998;-1;0;0
51.198;998;-1;0;0
51.201;998;-1;0;0
51.204;998;-1;0;0
51.207;998;-1;0;0
51.21;998;-1;0;0
51.213;998;-1;0;0
51.216;998;-1;0;0
51.219;998;-1;0;0
51.222;998;0;0;0
51.225;998;0;0;0
51.228;998;0;0;0
51.231;998;0;0;0
51.234;998;0;0;0
51.237;998;0;0;0
51.24;998;0;0;0
51.243;998;0;0;0
51.246;998;0;0;0
51.249;998;0;0;0
51.252;998;0;0;0
51.255;998;0;0;0
51.258;998;0;0;0
51.261;998;0;0;0
51.264;998;0;0;0
51.267;998;0;0;0
51.27;998;0;0;0
51.273;998;0;0;0
51.276;998;0;0;0
51.279;998;0;0;0
51.282;998;0;0;0
51.285;998;0;0;0
51.288;998;0;0;0
51.291;998;0;0;0
51.294;998;0;0;0
51.297;998;0;0;0
51.3;998;0;0;0
51.303;998;0;0;0
51.306;998;0;0;0
51.309;998;0;0;0
51.312;998;0;0;0
51.315;998;0;0;0
51.318;998;0;0;0
51.321;998;0;0;0
51.324;998;0;0;0
51.327;998;0;0;0
51.33;998;0;0;0
51.333;998;0;0;0
51.336;998;0;0;0
51.339;998;0;0;0
51.342;998;0;0;0
51.345;998;0;0;0
51.348;998;0;0;0
51.351;998;0;0;0
51.354;998;0;0;0
51.357;998;0;0;0
51.36;998;0;0;0
51.363;999;1;0;0
51.366;999;1;0;0
51.369;999;1;0;0
51.372;999;1;0;0
51.375;999;1;0;0
51.378;999;1;0;0
51.381;999;1;0;0
51.384;999;1;0;0
51.387;999;1;0;0
51.39;999;1;0;0
51.393;999;1;0;0
51.396;999;0;0;0
51.399;999;0;0;0
51.402;999;0;0;0
51.405;999;0;0;0
51.408;999;0;0;0
51.411;999;0;0;0
51.414;999;0;0;0
51.417;999;0;0;0
51.42;999;0;0;0
51.423;999;0;0;0
51.426;999;0;0;0
51.429;999;0;0;0
51.432;999;0;0;0
51.435;999;0;0;0
51.438;999;0;0;0
51.441;999;0;0;0
51.444;999;0;0;0
51.447;999;0;0;0
51.45;999;0;0;0
51.453;999;0;0;0
51.456;999;0;0;0
51.459;999;0;0;0
51.462;999;0;0;0
51.465;999;0;0;0
51.468;1000;1;0;0
51.471;1000;1;0;0
51.474;1000;1;0;0
51.477;1000;1;0;0
51.48;1000;1;0;0
51.483;1000;1;0;0
51.486;1000;1;0;0
51.489;1000;1;0;0
51.492;1000;1;0;0
51.495;1000;1;0;0
51.498;1000;1;0;0
51.501;1000;0;0;0
51.504;1000;0;0;0
51.507;1000;0;0;0
51.51;1000;0;0;0
51.513;1000;0;0;0
