t;e;d;i;set

0.679;15;-0.3236664940445365;0;0
0.684;15;5000;0;0
0.689;15;5000;0;0
0.694;15;-5000.0;0;0
0.699;15;5000;0;0
0.704;15;5000;0;0
0.709;15;5000;0;0
0.714;15;5000;0;0
0.719;15;5000;0;0
0.724;15;5000;0;0
0.729;15;5000;0;0
0.734;15;5000;0;0
0.739;15;5000;0;0
0.744;15;5000;0;0
0.749;15;5000;0;0
0.754;15;5000;0;0
0.759;15;5000;0;0
0.764;15;5000;0;0
0.769;15;5000;0;0
0.774;15;5000;0;0
0.779;15;5000;0;0
0.784;15;5000;0;0
0.789;15;5000;0;0
0.794;15;2.6343519494204424;0;0
0.799;15;5000;0;0
0.804;15;5000;0;0
0.809;15;5000;0;0
0.814;15;5000;0;0
0.819;15;5000;0;0
0.824;15;5000;0;0
0.829;15;35.714285714285715;0;0
0.834;23;5000;0;0
0.839;23;-0.3236664940445365;0;0
0.844;23;5000;0;0
0.849;23;5000;0;0
0.854;23;-5000.0;0;0
0.859;23;5000;0;0
0.864;23;5000;0;0
0.869;23;5000;0;0
0.874;23;5000;0;0
0.879;23;5000;0;0
0.884;23;5000;0;0
0.889;23;5000;0;0
0.894;23;5000;0;0
0.899;23;5000;0;0
0.904;23;5000;0;0
0.909;23;5000;0;0
0.914;23;5000;0;0
0.919;23;5000;0;0
0.924;23;5000;0;0
0.929;23;5000;0;0
0.934;23;5000;0;0
0.939;23;5000;0;0
0.944;23;5000;0;0
0.949;23;5000;0;0
0.954;23;2.6343519494204424;0;0
0.959;23;5000;0;0
0.964;23;5000;0;0
0.969;23;5000;0;0
0.974;31;5000;0;0
0.979;31;5000;0;0
0.984;39;5000;0;0
0.989;39;35.714285714285715;0;0
0.994;39;5000;0;0
0.999;39;-0.3236664940445365;0;0
1.004;39;5000;0;0
1.009;39;5000;0;0
1.014;47;-5000.0;0;0
1.019;47;5000;0;0
1.024;47;5000;0;0
1.029;47;5000;0;0
1.034;47;5000;0;0
1.039;47;5000;0;0
1.044;47;5000;0;0
1.049;47;5000;0;0
1.054;47;5000;0;0
1.059;47;5000;0;0
1.064;47;5000;0;0
1.069;47;5000;0;0
1.074;47;5000;0;0
1.079;47;5000;0;0
1.084;47;5000;0;0
1.089;47;5000;0;0
1.094;47;5000;0;0
1.099;47;5000;0;0
1.104;47;5000;0;0
1.109;47;5000;0;0
1.114;47;2.6343519494204424;0;0
1.119;47;5000;0;0
1.124;47;5000;0;0
1.129;47;5000;0;0
1.134;47;5000;0;0
1.139;47;5000;0;0
1.144;47;5000;0;0
1.149;47;35.714285714285715;0;0
1.154;47;5000;0;0
1.159;47;-0.3236664940445365;0;0
1.164;47;5000;0;0
1.169;47;5000;0;0
1.174;47;40.98360655737705;0;0
1.179;47;5000;0;0
1.184;47;5000;0;0
1.189;47;5000;0;0
1.194;47;5000;0;0
1.199;54;5000;0;0
1.204;54;5000;0;0
1.209;54;5000;0;0
1.214;54;5000;0;0
1.219;54;5000;0;0
1.224;62;44.642857142857146;0;0
1.229;62;5000;0;0
1.234;62;5000;0;0
1.239;70;5000;0;0
1.244;70;5000;0;0
1.249;70;5000;0;0
1.254;70;5000;0;0
1.259;70;5000;0;0
1.264;70;5000;0;0
1.269;70;5000;0;0
1.274;70;0.18802647412755716;0;0
1.279;70;5000;0;0
1.284;70;5000;0;0
1.289;70;5000;0;0
1.294;70;5000;0;0
1.299;70;5000;0;0
1.304;70;5000;0;0
1.309;70;2.6343519494204424;0;0
1.314;70;5000;0;0
1.319;70;-0.19256691700365877;0;0
1.324;70;5000;0;0
1.329;70;0.25548004700832866;0;0
1.334;70;104.16666666666667;0;0
1.339;70;5000;0;0
1.344;70;5000;0;0
1.349;78;5000;0;0
1.354;78;5000;0;0
1.359;78;5000;0;0
1.364;78;5000;0;0
1.369;78;5000;0;0
1.374;78;5000;0;0
1.379;78;5000;0;0
1.384;86;6.8493150684931505;0;0
1.389;86;5000;0;0
1.394;86;1.1462631820265934;0;0
1.399;86;5000;0;0
1.404;86;5000;0;0
1.409;86;5000;0;0
1.414;86;5000;0;0
1.419;86;5000;0;0
1.424;86;5000;0;0
1.429;86;5000;0;0
1.434;86;5000;0;0
1.439;86;5000;0;0
1.444;86;5000;0;0
1.449;86;5000;0;0
1.454;86;5000;0;0
1.459;86;5000;0;0
1.464;94;104.16666666666667;0;0
1.469;94;5000;0;0
1.474;94;5000;0;0
1.479;94;5000;0;0
1.484;94;5000;0;0
1.489;94;0.25548004700832866;0;0
1.494;86;104.16666666666667;0;0
1.499;86;5000;0;0
1.504;86;5000;0;0
1.509;86;5000;0;0
1.514;86;5000;0;0
1.519;86;5000;0;0
1.524;86;5000;0;0
1.529;86;5000;0;0
1.534;86;5000;0;0
1.539;86;5000;0;0
1.544;86;6.8493150684931505;0;0
1.549;86;5000;0;0
1.554;86;1.1462631820265934;0;0
1.559;86;5000;0;0
1.564;86;5000;0;0
1.569;86;5000;0;0
1.574;86;5000;0;0
1.579;86;5000;0;0
1.584;86;5000;0;0
1.589;86;5000;0;0
1.594;86;5000;0;0
1.599;86;5000;0;0
1.604;86;5000;0;0
1.609;86;5000;0;0
1.614;94;5000;0;0
1.619;94;5000;0;0
1.624;94;104.16666666666667;0;0
1.629;94;5000;0;0
1.634;94;5000;0;0
1.639;94;5000;0;0
1.644;94;5000;0;0
1.649;94;0.25548004700832866;0;0
1.654;94;104.16666666666667;0;0
1.659;94;5000;0;0
1.664;94;5000;0;0
1.669;101;10.416666666666666;0;0
1.674;101;5000;0;0
1.679;101;5000;0;0
1.684;101;5000;0;0
1.689;101;5000;0;0
1.694;101;5000;0;0
1.699;101;5000;0;0
1.704;101;6.8493150684931505;0;0
1.709;101;5000;0;0
1.714;101;1.1462631820265934;0;0
1.719;101;5000;0;0
1.724;101;5000;0;0
1.729;101;5000;0;0
1.734;101;5000;0;0
1.739;101;5000;0;0
1.744;101;5000;0;0
1.749;101;5000;0;0
1.754;101;5000;0;0
1.759;101;5000;0;0
1.764;101;5000;0;0
1.769;101;5000;0;0
1.774;101;5000;0;0
1.779;101;5000;0;0
1.784;101;104.16666666666667;0;0
1.789;101;5000;0;0
1.794;101;5000;0;0
1.799;101;5000;0;0
1.804;101;5000;0;0
1.809;101;0.25548004700832866;0;0
1.814;101;5000;0;0
1.819;101;5000;0;0
1.824;101;-0.5925574780753733;0;0
1.829;101;5000;0;0
1.834;101;0.6133464180569186;0;0
1.839;101;-5000.0;0;0
1.844;101;5000;0;0
1.849;101;5000;0;0
1.854;101;5000;0;0
1.859;101;5000;0;0
1.864;101;5000;0;0
1.869;101;5000;0;0
1.874;101;5000;0;0
1.879;101;5000;0;0
1.884;101;7.680491551459293;0;0
1.889;101;5000;0;0
1.894;101;5000;0;0
1.899;101;5000;0;0
1.904;101;5000;0;0
1.909;101;5000;0;0
1.914;101;5000;0;0
1.919;109;5000;0;0
1.924;109;5000;0;0
1.929;109;5000;0;0
1.934;109;5000;0;0
1.939;117;5000;0;0
1.944;117;5000;0;0
1.949;117;5000;0;0
1.954;117;25.0;0;0
1.959;117;5000;0;0
1.964;117;5000;0;0
1.969;117;5000;0;0
1.974;117;5000;0;0
1.979;117;5000;0;0
1.984;117;5000;0;0
1.989;117;5000;0;0
1.994;117;0.6133464180569186;0;0
1.999;117;-5000.0;0;0
2.004;117;5000;0;0
2.009;117;5000;0;0
2.014;117;5000;0;0
2.019;117;5000;0;0
2.024;117;5000;0;0
2.029;117;5000;0;0
2.034;117;5000;0;0
2.039;117;5000;0;0
2.044;117;7.680491551459293;0;0
2.049;117;5000;0;0
2.054;117;5000;0;0
2.059;117;5000;0;0
2.064;117;5000;0;0
2.069;117;5000;0;0
2.074;117;5000;0;0
2.079;117;5000;0;0
2.084;117;5000;0;0
2.089;117;5000;0;0
2.094;117;5000;0;0
2.099;117;5000;0;0
2.104;117;5000;0;0
2.109;117;5000;0;0
2.114;117;25.0;0;0
2.119;117;5000;0;0
2.124;117;5000;0;0
2.129;117;5000;0;0
2.134;117;5000;0;0
2.139;117;5000;0;0
2.144;117;5000;0;0
2.149;117;5000;0;0
2.154;117;0.6133464180569186;0;0
2.159;117;-5000.0;0;0
2.164;117;5000;0;0
2.169;117;5000;0;0
2.174;117;5000;0;0
2.179;117;5000;0;0
2.184;117;5000;0;0
2.189;117;5000;0;0
2.194;117;5000;0;0
2.199;117;5000;0;0
2.204;117;7.680491551459293;0;0
2.209;117;5000;0;0
2.214;117;5000;0;0
2.219;117;5000;0;0
2.224;117;5000;0;0
2.229;117;5000;0;0
2.234;117;5000;0;0
2.239;117;5000;0;0
2.244;117;5000;0;0
2.249;117;5000;0;0
2.254;117;5000;0;0
2.259;117;5000;0;0
2.264;117;5000;0;0
2.269;117;5000;0;0
2.274;117;25.0;0;0
2.279;117;5000;0;0
2.284;117;5000;0;0
2.289;117;5000;0;0
2.294;117;5000;0;0
2.299;117;5000;0;0
2.304;117;5000;0;0
2.309;117;5000;0;0
2.314;117;0.6133464180569186;0;0
2.319;117;-5000.0;0;0
2.324;117;5000;0;0
2.329;117;5000;0;0
