t;e;d;i;set

13.654;15;3849;0;0
13.658;15;3849;0;0
13.662;15;3849;0;0
13.666;15;3849;0;0
13.67;15;3849;0;0
13.674;15;3849;0;0
13.678;15;3849;0;0
13.682;15;3849;0;0
13.686;15;3849;0;0
13.69;15;3849;0;0
13.694;15;3849;0;0
13.698;15;3849;0;0
13.702;15;3849;0;0
13.706;15;3849;0;0
13.71;15;3849;0;0
13.714;15;3849;0;0
13.718;15;3849;0;0
13.722;15;3849;0;0
13.726;15;3849;0;0
13.73;15;3849;0;0
13.734;15;3849;0;0
13.738;15;3849;0;0
13.742;15;3849;0;0
13.746;15;3849;0;0
13.75;15;3849;0;0
13.754;15;3849;0;0
13.758;15;3849;0;0
13.762;15;3849;0;0
13.766;15;3849;0;0
13.77;15;3849;0;0
13.774;15;3849;0;0
13.778;15;3849;0;0
13.782;15;3849;0;0
13.786;15;3849;0;0
13.79;15;3849;0;0
13.794;15;3849;0;0
13.798;15;3849;0;0
13.802;15;3849;0;0
13.806;15;3849;0;0
13.81;15;3849;0;0
13.814;15;3849;0;0
13.818;15;3849;0;0
13.822;15;3849;0;0
13.826;15;-13011;0;0
13.83;15;3803;0;0
13.834;15;3803;0;0
13.838;15;3803;0;0
13.842;15;3803;0;0
13.847;15;3803;0;0
13.851;7;3803;0;0
13.855;15;3803;0;0
13.859;15;3803;0;0
13.863;15;3803;0;0
13.867;15;3803;0;0
13.871;15;3803;0;0
13.875;7;3802;0;0
13.879;15;3803;0;0
13.883;7;3804;0;0
13.887;7;3802;0;0
13.891;7;3803;0;0
13.895;7;3803;0;0
13.899;7;3804;0;0
13.903;7;3802;0;0
13.907;7;3803;0;0
13.911;7;3802;0;0
13.915;7;3802;0;0
13.919;7;3802;0;0
13.923;7;3802;0;0
13.927;7;3802;0;0
13.931;7;3803;0;0
13.935;15;3803;0;0
13.939;7;3802;0;0
13.943;7;3802;0;0
13.947;7;3804;0;0
13.951;7;3802;0;0
13.955;7;3803;0;0
13.959;15;3803;0;0
13.963;15;3803;0;0
13.967;15;3803;0;0
13.971;15;3803;0;0
13.975;7;3802;0;0
13.979;7;3803;0;0
13.983;7;3804;0;0
13.987;15;3803;0;0
13.991;7;3829;0;0
13.995;7;3803;0;0
13.999;7;3851;0;0
14.003;7;3802;0;0
14.007;7;3802;0;0
14.011;7;3802;0;0
14.015;7;3802;0;0
14.019;7;3802;0;0
14.023;7;3802;0;0
14.027;7;3802;0;0
14.031;7;3802;0;0
14.035;7;3802;0;0
14.039;7;3802;0;0
14.043;7;3802;0;0
14.047;7;3802;0;0
14.051;7;3802;0;0
14.055;7;3802;0;0
14.059;7;3802;0;0
14.063;7;3802;0;0
14.067;7;3802;0;0
14.071;7;3802;0;0
14.075;7;3802;0;0
14.079;7;3802;0;0
14.083;7;3802;0;0
14.087;7;3802;0;0
14.091;7;3802;0;0
14.095;7;3802;0;0
14.099;7;3802;0;0
14.103;7;3802;0;0
14.107;7;3802;0;0
14.111;7;3802;0;0
14.115;7;3802;0;0
14.119;7;3802;0;0
14.123;7;3802;0;0
14.127;7;3802;0;0
14.131;7;3802;0;0
14.135;7;3802;0;0
14.139;7;3802;0;0
14.143;7;3802;0;0
14.147;7;3802;0;0
14.151;7;3802;0;0
14.155;7;3802;0;0
14.159;7;3802;0;0
14.163;7;3802;0;0
14.167;7;3802;0;0
14.171;7;3802;0;0
14.175;7;3802;0;0
14.179;7;3802;0;0
14.183;7;3802;0;0
14.187;7;3802;0;0
14.191;7;3802;0;0
14.195;7;3802;0;0
14.199;7;3802;0;0
14.203;7;3802;0;0
14.207;7;3802;0;0
14.211;7;3802;0;0
14.215;7;3802;0;0
14.219;7;3802;0;0
14.223;7;3802;0;0
14.227;7;3802;0;0
14.231;7;3802;0;0
14.235;7;3802;0;0
14.239;7;3802;0;0
14.243;7;3802;0;0
14.247;7;3802;0;0
14.251;7;3802;0;0
14.255;7;3802;0;0
14.259;7;3802;0;0
14.263;7;3802;0;0
14.267;7;3802;0;0
14.271;7;3802;0;0
14.275;7;3802;0;0
14.279;7;3802;0;0
14.283;7;3802;0;0
14.287;7;3802;0;0
14.291;7;3802;0;0
14.295;7;3802;0;0
14.299;7;3802;0;0
14.303;7;3802;0;0
14.307;7;3802;0;0
14.311;7;3802;0;0
14.315;7;3802;0;0
14.319;7;3802;0;0
14.323;7;3802;0;0
14.327;7;3802;0;0
14.331;7;3802;0;0
14.335;7;3802;0;0
14.339;7;3802;0;0
14.343;7;3802;0;0
14.347;7;3802;0;0
14.351;7;3802;0;0
14.355;7;3802;0;0
14.359;7;3802;0;0
14.363;7;3802;0;0
14.367;7;3802;0;0
14.371;7;3802;0;0
14.375;7;3802;0;0
14.379;7;3802;0;0
14.383;7;3802;0;0
14.387;7;3802;0;0
14.391;7;3802;0;0
14.395;7;3802;0;0
14.399;7;3802;0;0
14.403;7;3802;0;0
14.407;7;3802;0;0
14.411;7;3802;0;0
14.415;7;3802;0;0
14.419;7;3802;0;0
14.423;7;3802;0;0
14.427;7;3802;0;0
14.431;7;3802;0;0
14.435;7;3802;0;0
14.439;7;3802;0;0
14.443;7;3802;0;0
14.447;7;3802;0;0
14.451;7;3802;0;0
14.455;7;3802;0;0
14.459;7;3802;0;0
14.463;7;3802;0;0
14.467;7;3802;0;0
14.471;7;3802;0;0
14.475;7;3802;0;0
14.479;7;3802;0;0
14.483;7;3802;0;0
14.487;7;3802;0;0
14.491;7;3802;0;0
14.495;7;3802;0;0
14.499;7;3802;0;0
14.503;7;3802;0;0
14.507;7;3802;0;0
14.511;7;3802;0;0
14.515;7;3802;0;0
14.519;7;3802;0;0
14.523;7;3802;0;0
14.527;7;3802;0;0
14.531;7;3802;0;0
14.535;7;3802;0;0
14.539;7;3802;0;0
14.543;7;3802;0;0
14.547;7;3802;0;0
14.551;7;3802;0;0
14.555;7;3802;0;0
14.559;7;3802;0;0
14.563;7;3802;0;0
14.567;7;3802;0;0
14.571;7;3802;0;0
14.575;7;3802;0;0
14.579;7;3802;0;0
14.583;7;3802;0;0
14.587;7;3802;0;0
14.591;7;3802;0;0
14.595;7;3802;0;0
14.599;7;3802;0;0
14.603;7;3802;0;0
14.607;7;3802;0;0
14.611;7;3802;0;0
14.615;15;3803;0;0
14.619;15;3803;0;0
14.623;15;3803;0;0
14.627;15;3803;0;0
14.631;15;3803;0;0
14.635;15;3803;0;0
14.639;15;3803;0;0
14.643;15;3803;0;0
14.647;15;3803;0;0
14.651;23;5913;0;0
14.655;31;6899;0;0
