t;e;d;i;set

31.919;872;-690;4500;0
31.924;880;-412;4500;0
31.929;891;-180;4500;0
31.934;901;22;4500;0
31.939;911;211;4500;0
31.944;926;420;4500;0
31.949;940;543;4500;0
31.954;953;629;4500;0
31.959;966;649;4500;0
31.964;977;629;4500;0
31.969;988;505;4500;0
31.974;995;357;4500;0
31.979;999;129;4500;0
31.984;999;-180;4500;0
31.989;993;-558;4500;0
31.994;982;-1031;4500;0
31.999;966;-1499;4500;0
32.004;938;-2194;4500;0
32.009;901;-2982;4500;0
32.014;856;-3789;4500;0
32.019;799;-4682;4500;0
32.024;734;-5495;4500;0
32.029;661;-6336;4500;0
32.034;575;-7258;4500;0
32.039;474;-8204;4500;0
32.044;375;-8983;4500;0
32.049;271;-9550;4500;0
32.054;156;-10149;4500;0
32.059;39;-10570;4500;0
32.064;-86;-10834;4500;0
32.069;-202;-10986;4500;0
32.074;-323;-10855;4500;0
32.079;-432;-10494;4500;0
32.084;-542;-9882;4500;0
32.089;-631;-9078;4500;0
32.094;-718;-8233;4500;0
32.099;-785;-7218;4500;0
32.104;-848;-6091;4500;0
32.109;-894;-5059;4500;0
32.114;-932;-4009;4500;0
32.119;-964;-2904;4500;0
32.124;-983;-1922;4500;0
32.129;-995;-980;4500;0
32.134;-999;-152;4500;0
32.139;-998;526;4500;0
32.144;-991;1250;4500;0
32.149;-980;1750;4500;0
32.154;-968;2128;4500;0
32.159;-953;2464;4500;0
32.164;-938;2669;4500;0
32.169;-920;2833;4500;0
32.174;-904;2953;4500;0
32.179;-891;2917;4500;0
32.184;-872;2943;4500;0
32.189;-856;2919;4500;0
32.194;-848;2760;4500;0
32.199;-840;2588;4500;0
32.204;-827;2485;4500;0
32.209;-822;2337;4500;0
32.214;-818;2103;4500;0
32.219;-813;1889;4500;0
32.224;-813;1675;4500;0
32.229;-818;1374;4500;0
32.234;-822;1101;4500;0
32.239;-827;866;4500;0
32.244;-835;556;4500;0
32.249;-844;313;4500;0
32.254;-856;-7401;4500;0
32.259;-872;-6170;4500;0
32.264;-883;-5237;4500;0
32.269;-901;-4391;4500;0
32.274;-914;-3758;4500;0
32.279;-929;-3132;4500;0
32.284;-948;-2562;4500;0
32.289;-962;-2123;4500;0
32.294;-975;-1639;4500;0
32.299;-986;-1205;4500;0
32.304;-995;-684;4500;0
32.309;-999;-169;4500;0
32.314;-998;347;4500;0
32.319;-992;928;4500;0
32.324;-977;1602;4500;0
32.329;-955;2309;4500;0
32.334;-926;3017;4500;0
32.339;-887;3822;4500;0
32.344;-835;4692;4500;0
32.349;-780;5432;4500;0
32.354;-707;6413;4500;0
32.359;-631;7211;4500;0
32.364;-535;8200;4500;0
32.369;-432;8968;4500;0
32.374;-338;9586;4500;0
32.379;-210;10483;4500;0
32.384;-94;10839;4500;0
32.389;23;11350;4500;0
32.394;148;11448;4500;0
32.399;263;11223;4500;0
32.404;375;10866;4500;0
32.409;488;10307;4500;0
32.414;581;9648;4500;0
