tiempo;error;integral;derivada;setPoint
17226;-4;-1489;0;1
17235;-4;-1489;0;0
17241;-4;-1489;0;0
17250;-4;-1489;0;1
17256;-4;-1489;0;0
17262;-4;-1489;0;0
17271;-4;-1489;0;0
17277;-4;-1489;0;0
17307;-4;-1489;0;0
17319;-4;-1489;0;0
17322;-4;-1489;0;1
17325;-3;-1489;1;0
17331;-3;-1489;0;0
17352;-3;-1489;0;1
17361;-3;-1489;0;0
17367;-3;-1489;0;0
17373;-3;-1489;0;0
17379;-3;-1489;0;0
17385;-3;-1489;0;0
17394;-3;-1489;0;0
17400;-3;-1489;0;0
17406;-3;-1489;0;0
17418;-3;-1489;0;0
17430;-3;-1489;0;0
17433;-3;-1489;0;0
17439;-3;-1489;0;0
17451;-3;-1489;0;1
17463;-3;-1489;0;0
17484;-3;-1489;0;0
17499;-3;-1489;0;1
17511;-3;-1489;0;0
17514;-3;-1489;0;0
17622;-3;-1489;0;0
17634;-3;-1489;0;0
17643;-3;-1489;0;0
17652;-3;-1489;0;0
17751;-3;-1489;0;1
18003;-3;-1489;0;0
18249;37;-1408;-45;0
18264;36;-1383;-6;0
18270;35;-1373;-1;0
18285;34;-1350;-1;0
18291;34;-1342;-1;0
18303;33;-1326;0;0
18309;32;-1318;-1;0
18315;32;-1310;0;0
18321;31;-1302;-1;1
18327;31;-1294;0;0
18330;31;-1290;0;0
18336;30;-1282;-1;0
18351;29;-1262;0;0
18357;80;-1240;-52;0
18363;79;-1218;-52;0
18372;77;-1185;-52;0
18381;127;-1131;-52;0
18393;123;-1062;-52;0
18399;173;-1021;-52;0
18405;222;-966;-52;0
18414;218;-873;-175;1
18420;266;-797;-175;0
18426;308;-709;-175;0
18432;304;-623;-175;0
18438;402;-516;-175;0
18444;396;-403;-175;0
18450;494;-270;-175;0
18459;538;-55;-175;0
18465;623;116;-505;0
18471;667;306;-505;0
18477;711;501;-505;0
18483;797;721;-505;0
18489;841;961;-505;0
18495;877;1205;-505;0
18501;966;1474;-505;0
18507;1002;1761;-505;0
18513;1136;2079;-505;1
18519;1172;2414;-505;1
18525;1245;2763;-886;0
18531;1333;3137;-886;1
18540;1496;3746;-886;0
18549;1614;4412;-886;0
18555;1687;4887;-886;0
18561;1814;5397;-886;0
18567;1880;5928;-886;1
18573;1991;6491;-886;0
18579;2095;7078;-886;0
18585;2161;7690;-1412;1
18591;2265;8332;-1412;0
18597;2370;8997;-1412;0
18603;2429;9686;-1412;0
18609;2517;10000;-1412;0
18618;2651;10000;-1412;1
18624;2733;10000;-1412;0
18630;2870;10000;-1412;0
18636;2907;10000;-1412;0
18642;2982;10000;-1412;0
18648;3074;10000;-1658;0
18654;3188;10000;-1658;0
18663;3264;10000;-1658;0
18669;3366;10000;-1658;0
18675;3467;10000;-1658;0
18681;3491;10000;-1658;0
18687;3586;10000;-1658;0
18696;3658;10000;-1658;0
18702;3740;10000;-1658;1
18711;3784;10000;-1682;0
18720;3876;10000;-1682;0
18729;3939;10000;-1682;0
18735;3969;10000;-1682;1
18741;3999;10000;-1682;0
18747;4029;10000;-1682;0
18753;4078;10000;-1682;1
18759;4095;10000;-1682;0
18843;3956;10000;-890;0
18849;3928;10000;-890;0
18855;3886;10000;-890;1
18861;3858;10000;-890;0
18867;3816;10000;-890;0
18873;3781;10000;-890;0
18879;3740;10000;-890;1
18885;3698;10000;-594;0
18891;3657;10000;-594;0
18897;3609;10000;-594;0
18903;3561;10000;-594;0
18909;3513;10000;-594;1
18915;3471;10000;-594;0
18921;3423;10000;-594;1
18927;3375;10000;-594;0
18933;3327;10000;-594;1
18939;3263;10000;-483;0
18945;3225;10000;-483;1
18951;3177;10000;-483;0
18957;3129;10000;-483;1
18966;3036;10000;-483;0
18972;2997;10000;-214;2
18978;2936;10000;-214;1
18984;2882;10000;-214;0
18990;2824;10000;-214;0
18996;2756;10000;-214;1
19002;2689;10000;-214;0
19008;2637;10000;-214;1
19014;2573;10000;-214;0
19020;2486;10000;-214;1
19026;2402;10000;-214;0
19032;2305;10000;-108;0
19038;2221;10000;-108;0
19044;2137;10000;-108;0
19056;1891;10000;-108;0
19065;1687;10000;-108;1
19071;1515;10000;-108;1
19077;1362;10000;-108;0
19083;1195;10000;-108;0
19089;997;10000;-108;0
19095;819;10000;869;0
19101;570;10000;869;1
19110;196;10000;869;0
19116;-79;9989;869;1
19122;-363;9910;869;0
19128;-656;9748;869;0
19134;-949;9502;869;1
19140;-1252;9164;869;1
19146;-1561;8738;869;1
19155;-2101;7917;2926;0
19161;-2413;7254;2926;0
19167;-2762;6492;2926;0
19173;-3133;5624;2926;0
19179;-3494;4654;2926;0
19188;-4070;2987;2926;1
19194;-4425;1750;2926;1
19200;-4787;410;2926;1
19206;-5135;-1031;2926;0
19212;-5484;-2571;4458;0
19218;-5826;-4209;4458;0
19224;-6155;-5942;4458;0
19233;-6712;-8737;4458;0
19239;-7008;-10000;4458;0
19245;-7331;-10000;4458;0
19251;-7601;-10000;4458;0
19257;-7852;-10000;4458;2
19263;-8084;-10000;4458;0
19269;-8263;-10000;4458;0
19275;-8456;-10000;3847;0
19281;-8603;-10000;3847;0
19287;-8756;-10000;3847;0
19293;-8871;-10000;3847;0
19296;-8933;-10000;3847;0
19302;-9015;-10000;3847;0
19308;-9084;-10000;3847;0
19314;-9127;-10000;3847;1
19320;-9134;-10000;3847;0
19326;-9138;-10000;3847;1
19332;-9123;-10000;1744;0
19338;-9094;-10000;1744;0
19344;-9046;-10000;1744;0
19350;-8992;-10000;1744;1
19356;-8924;-10000;1744;0
19362;-8850;-10000;1744;0
19368;-8750;-10000;1744;1
19374;-8663;-10000;1744;0
19380;-8557;-10000;1744;0
19386;-8457;-10000;1744;0
19392;-8331;-10000;168;1
19398;-8218;-10000;168;0
19404;-8111;-10000;168;0
19410;-8005;-10000;168;0
19416;-7898;-10000;168;0
19425;-7750;-10000;168;0
19431;-7630;-10000;168;1
19437;-7537;-10000;168;0
19443;-7437;-10000;168;0
19449;-7337;-10000;168;0
19455;-7237;-10000;-92;1
19461;-7163;-10000;-92;0
19467;-7063;-10000;-92;0
19473;-6989;-10000;-92;0
19479;-6941;-10000;-92;0
19485;-6877;-10000;-92;0
19491;-6812;-10000;-92;0
19497;-6764;-10000;-92;0
19503;-6700;-10000;-92;0
19509;-6685;-10000;-92;0
19515;-6637;-10000;350;0
19521;-6615;-10000;350;0
19527;-6593;-10000;350;0
19536;-6581;-10000;350;0
19542;-6585;-10000;350;0
19548;-6589;-10000;350;1
19554;-6593;-10000;350;1
19560;-6590;-10000;350;0
19563;-6584;-10000;350;0
19569;-6601;-10000;860;0
19575;-6618;-10000;860;0
19581;-6629;-10000;860;0
19587;-6639;-10000;860;1
19593;-6663;-10000;860;0
19599;-6667;-10000;860;0
19605;-6697;-10000;860;0
19611;-6701;-10000;860;0
19617;-6711;-10000;860;0
19623;-6722;-10000;860;0
19629;-6706;-10000;1065;0
19635;-6691;-10000;1065;0
19641;-6656;-10000;1065;0
19647;-6614;-10000;1065;0
19653;-6566;-10000;1065;0
19659;-6499;-10000;1065;0
19665;-6412;-10000;1065;0
19671;-6299;-10000;1065;0
19677;-6186;-10000;1065;0
19683;-6040;-10000;1065;0
19689;-5882;-10000;136;0
19695;-5678;-10000;136;1
19701;-5454;-10000;136;1
19707;-5205;-10000;136;0
19713;-4936;-10000;136;0
19719;-4647;-10000;136;0
19725;-4333;-10000;136;0
19731;-4005;-10000;136;0
19737;-3658;-10000;136;0
19743;-3292;-10000;136;0
19749;-2828;-10000;-2094;1
19755;-2429;-10000;-2094;0
19761;-1987;-10000;-2094;0
19767;-1533;-10000;-2094;1
19773;-1036;-10000;-2094;0
19779;-623;-10000;-2094;1
19785;-219;-10000;-2094;0
19791;191;-9973;-2094;0
19797;589;-9834;-2094;0
19806;1177;-9413;-2094;0
19812;1614;-8987;-4228;0
19818;1993;-8445;-4228;0
19827;2491;-7457;-4228;0
19833;2797;-6677;-4228;0
19839;3087;-5811;-4228;0
19845;3319;-4878;-4228;0
19851;3544;-3881;-4228;0
19857;3723;-2833;-4228;0
19863;3896;-1735;-4228;0
19869;4017;-596;-4228;0
19875;4138;578;-3288;0
19881;4175;1768;-3288;0
19887;4205;2967;-3288;0
19893;4241;4176;-3288;0
19899;4271;5395;-3288;0
19905;4184;6599;-3288;0
19911;4097;7779;-3288;0
19917;4004;8934;-3288;0
19923;3917;10000;-3288;0
19929;3745;10000;-3288;0
19935;3619;10000;-564;0
19941;3441;10000;-564;0
19947;3263;10000;-564;0
19953;3085;10000;-564;0
19962;2755;10000;-564;0
19968;2525;10000;-564;0
19974;2311;10000;-564;0
19980;2090;10000;-564;0
19986;1870;10000;-564;0
19992;1613;10000;1277;0
19998;1401;10000;1277;1
20004;1130;10000;1277;0
20010;912;10000;1277;0
20019;549;10000;1277;0
20028;188;10000;1277;0
20034;-66;9991;1277;1
20040;-318;9915;1277;1
20046;-612;9761;1277;0
20052;-808;9545;2283;1
20058;-1054;9260;2283;1
20064;-1291;8906;2283;0
20073;-1610;8262;2283;0
20085;-2017;7185;2283;0
20091;-2226;6568;2283;0
20097;-2379;5899;2283;0
20103;-2536;5187;2283;0
20109;-2647;4442;2283;0
20118;-2771;3267;2448;0
20124;-2837;2455;2448;0
20130;-2880;1637;2448;0
20136;-2923;798;2448;0
20142;-2891;-30;2448;1
20148;-2843;-844;2448;1
20154;-2795;-1646;2448;0
20160;-2763;-2437;2448;0
20166;-2624;-3203;2448;0
20175;-2485;-4287;605;0
20187;-2216;-5606;605;0
20196;-1944;-6468;605;0
20202;-1769;-6988;605;0
20208;-1542;-7444;605;1
20220;-1157;-8183;605;0
20226;-940;-8467;605;0
20232;-726;-8689;-1255;0
20238;-565;-8865;-1255;0
20244;-355;-8981;-1255;1
20250;-150;-9037;-1255;0
20256;59;-9035;-1255;0
20265;310;-8940;-1255;0
20271;498;-8812;-1255;0
20277;646;-8642;-1255;0
20283;788;-8425;-1255;0
20289;928;-8167;-1255;0
20295;1069;-7869;-1783;1
20301;1209;-7538;-1783;0
20307;1335;-7164;-1783;0
20313;1468;-6752;-1783;0
20319;1496;-6332;-1783;0
20325;1622;-5875;-1783;0
20331;1650;-5410;-1783;0
20337;1775;-4909;-1783;0
20343;1805;-4401;-1783;0
20349;1825;-3886;-1783;0
20355;1793;-3372;-1232;0
20361;1806;-2854;-1232;0
20367;1842;-2333;-1232;0
20373;1810;-1815;-1232;0
20379;1726;-1313;-1232;0
20388;1694;-581;-1232;0
20394;1625;-116;-1232;1
20400;1549;327;-1232;0
20412;1403;1151;-90;0
20418;1290;1526;-90;0
20424;1214;1874;-90;0
20430;1100;2195;-90;0
20436;980;2476;-90;0
20442;823;2724;-90;0
20448;755;2939;-90;0
20454;645;3130;-90;1
20460;533;3282;-90;0
20466;421;3410;-90;0
20472;318;3500;811;0
20478;106;3545;811;0
20484;7;3561;811;0
20490;-97;3549;811;0
20496;-147;3515;811;0
20502;-241;3453;811;1
20508;-282;3373;811;1
20514;-330;3286;811;0
20520;-430;3171;811;0
20526;-476;3035;811;0
20532;-468;2902;832;0
20538;-512;2756;832;1
20544;-550;2599;832;0
20550;-542;2444;832;0
20556;-488;2305;832;0
20565;-480;2100;832;0
20571;-420;1980;832;0
20577;-412;1863;832;1
20583;-406;1747;66;0
20589;-298;1655;66;0
20601;-186;1519;66;0
20607;-183;1467;66;1
20613;-136;1429;66;0
20619;-37;1412;66;0
20625;15;1409;66;0
20634;67;1422;-383;0
20640;117;1454;-383;0
20646;167;1493;-383;0
20652;211;1546;-383;0
20658;208;1604;-383;0
20667;255;1698;-383;0
20673;251;1769;-383;0
20679;299;1854;-383;0
20685;295;1938;-332;1
20691;343;2028;-332;0
20694;341;2076;-332;0
20700;335;2171;-332;0
20706;331;2265;-332;0
20712;325;2357;-332;0
20718;321;2448;-332;0
20724;317;2538;-332;0
20730;259;2612;-332;0
20736;257;2685;-38;0
20742;253;2757;-38;0
20748;197;2813;-38;0
20757;141;2881;-38;0
20763;139;2920;-38;0
20769;137;2958;-38;1
20775;135;2996;-38;0
20781;88;3020;-38;1
20790;34;3040;181;0
20796;34;3048;181;1
20802;33;3056;181;0
20808;-19;3052;181;1
20814;-71;3040;181;0
20820;-70;3020;181;0
20826;-69;3002;181;1
20835;-67;2975;181;0
20841;-66;2957;181;0
20847;-117;2932;161;0
20853;-115;2900;161;0
20859;-113;2868;161;0
20865;-112;2836;161;0
20871;-110;2806;161;0
20877;-108;2776;161;0
20883;-107;2746;161;1
20889;-105;2716;161;0
20895;-104;2687;161;1
20901;-51;2673;161;0
20907;-50;2659;-37;0
20913;-49;2645;-37;0
20919;-49;2631;-37;0
20925;-48;2619;-37;0
20931;-47;2607;-37;0
20937;-47;2595;-37;0
20943;6;2589;-37;0
20949;6;2589;-37;0
20955;6;2589;-37;0
20961;57;2605;-101;0
20967;56;2621;-101;0
20973;55;2636;-101;0
20976;55;2643;-101;1
20982;54;2657;-101;0
20988;106;2679;-101;0
20994;104;2708;-101;0
21000;102;2736;-101;0
21006;101;2764;-101;0
21012;99;2792;-101;0
21018;144;2826;-109;1
21024;142;2866;-109;0
21030;140;2906;-109;0
21036;138;2944;-109;0
21042;136;2982;-109;0
21048;134;3020;-109;0
21054;132;3057;-109;1
21060;130;3093;-109;0
21066;128;3129;-109;0
21072;126;3165;-109;0
21078;124;3199;-20;0
21084;122;3233;-1;0
21093;120;3284;-1;1
21099;118;3317;-1;0
21105;116;3349;-1;0
21111;115;3381;-1;0
21117;113;3413;-1;0
21123;111;3444;-1;0
21129;64;3462;45;0
21135;63;3480;45;0
21141;62;3497;45;0
21147;61;3513;45;1
21153;60;3529;45;0
21159;8;3531;45;0
21165;8;3533;45;0
21171;8;3535;45;0
21177;8;3537;45;0
21183;8;3539;45;0
21189;8;3541;48;0
21195;8;3543;48;0
21201;-43;3531;48;0
21207;-43;3519;48;0
21213;-94;3500;48;0
21219;-92;3474;107;0
21225;-91;3448;107;0
21231;-90;3424;107;0
21237;-88;3400;107;0
21243;-87;3376;107;1
21249;-86;3352;107;0
21255;-136;3321;107;0
21261;-134;3283;107;0
21288;-176;3083;66;0
21294;-174;3034;66;0
21300;-171;2986;66;0
21306;-213;2926;66;0
21312;-210;2866;66;0
21318;-207;2808;116;0
21324;-249;2738;116;0
21330;-245;2668;116;0
21336;-241;2600;116;0
21342;-239;2532;116;0
21348;-235;2466;116;0
21354;-231;2400;116;1
21360;-229;2336;116;0
21366;-225;2272;72;0
21372;-273;2194;72;0
21378;-269;2118;72;0
21384;-265;2043;64;0
21390;-261;1969;64;0
21396;-309;1888;64;0
21402;-305;1802;64;1
21408;-299;1717;64;1
21414;-295;1633;64;0
21420;-291;1551;64;0
21426;-287;1469;64;0
21432;-283;1389;86;0
21438;-331;1302;86;0
21444;-325;1209;86;0
21450;-321;1118;86;1
21456;-317;1028;72;0
21462;-311;940;72;0
21468;-307;853;72;0
21474;-303;767;72;0
21480;-299;682;72;0
21486;-345;584;72;2
21492;-341;487;72;0
21498;-335;392;86;0
21504;-331;298;86;0
21510;-325;206;86;1
21519;-319;70;86;0
21525;-313;-19;86;0
21531;-309;-107;86;1
21537;-305;-193;86;0
21543;-301;-279;34;0
21549;-295;-363;4;0
21555;-239;-438;-50;0
21561;-237;-504;-50;0
21567;-233;-570;-50;0
21573;-229;-635;-50;0
21579;-225;-699;-50;0
21585;-223;-762;-50;1
21591;-219;-824;-50;0
21597;-217;-886;-50;1
21603;-213;-946;-50;0
21609;-158;-990;-50;1
21615;-156;-1034;-21;0
21621;-153;-1077;-21;2
21627;-151;-1119;-21;1
21633;-149;-1161;-21;0
21639;-147;-1203;-21;0
21645;-145;-1243;-21;0
21654;-142;-1303;-21;0
21660;-87;-1335;-21;0
21666;-86;-1359;-34;0
21672;-85;-1383;-34;1
21678;-84;-1407;-34;0
21684;-83;-1429;-34;0
21690;-81;-1451;-34;0
21696;-29;-1459;-34;0
21702;-29;-1467;-34;0
21708;-28;-1475;-34;3
21714;-28;-1483;-34;0
21720;-27;-1490;-45;1
21726;-27;-1496;-45;0
21732;-27;-1502;-45;0
21738;-26;-1508;-45;0
21744;-26;-1514;-45;0
21750;19;-1515;-45;1
21756;19;-1511;-44;0
21762;18;-1507;-44;0
21768;18;-1503;-44;2
21777;63;-1490;-44;1
21783;62;-1474;-44;0
21789;61;-1458;-44;0
21795;60;-1442;-44;2
21801;59;-1426;-44;1
21807;58;-1410;-44;0
21813;57;-1394;-51;0
21819;108;-1371;-51;1
21825;107;-1341;-51;0
21831;105;-1311;-51;1
21837;104;-1283;-58;1
21843;102;-1255;-58;0
21849;101;-1227;-58;0
21855;99;-1199;-58;1
21861;98;-1171;-58;1
21867;148;-1129;-58;0
21873;146;-1088;-58;2
21879;144;-1048;-64;0
21885;141;-1008;-64;0
21891;139;-969;-64;0
21897;137;-931;-64;1
21903;135;-893;-64;0
21909;133;-855;-64;0
21915;131;-819;-64;0
21921;129;-783;-64;0
21933;126;-711;-1;0
21939;124;-677;-1;0
21945;122;-643;-1;1
21951;120;-609;-1;0
21957;119;-575;-1;2
21966;116;-527;-1;0
21972;114;-495;-1;1
21978;113;-463;0;1
21984;111;-432;-1;0
21990;109;-402;-1;1
21996;108;-372;-1;0
22002;106;-342;-1;0
22011;104;-298;-1;0
22017;102;-270;-1;0
22023;101;-242;-1;0
22029;99;-214;-1;0
22035;98;-186;-1;1
22041;97;-160;0;0
22047;95;-134;-1;0
22053;94;-108;0;1
22059;92;-82;-1;1
22065;39;-64;51;0
22071;39;-54;51;0
22077;38;-44;51;0
22083;38;-34;51;0
22089;37;-24;51;0
22095;37;-14;51;1
22101;36;-4;51;0
22104;36;1;51;0
22110;35;11;51;0
22116;35;21;51;1
22122;34;30;51;0
22128;34;38;-7;0
22134;33;46;-1;1
22140;-19;42;52;0
22146;-19;38;52;0
22155;-19;32;52;1
22161;-18;28;52;0
22167;-18;24;52;0
22173;-18;20;52;0
22179;-18;16;52;0
22185;-17;12;52;0
22191;-17;8;52;0
22200;-17;2;3;0
22206;-16;-2;1;0
22212;-16;-6;1;1
22218;-16;-10;1;1
22224;-60;-26;45;1
22230;-59;-42;45;0
22236;-58;-58;45;0
22242;-58;-74;45;0
22248;-57;-90;45;1
22254;-56;-106;45;0
22260;-55;-120;45;1
22266;-54;-134;45;1
22272;-53;-148;45;1
22278;-53;-162;45;0
22284;-52;-176;13;0
22290;-96;-196;46;1
22296;-95;-222;46;0
22302;-93;-248;46;0
22308;-92;-274;46;1
22314;-91;-300;46;0
22320;-89;-324;46;0
22326;-88;-348;46;0
22332;-87;-372;46;0
22338;-85;-396;46;0
22344;-84;-420;46;0
22350;-83;-443;46;0
22356;-82;-465;21;0
22362;-81;-487;1;0
22368;-79;-509;1;0
22374;-78;-531;1;0
22380;-77;-553;1;0
22386;-76;-574;1;1
22392;-75;-594;0;0
22398;-74;-614;0;1
22404;-73;-634;0;0
22410;-72;-654;0;0
22416;-71;-674;0;1
22422;-70;-694;0;0
22428;-69;-712;0;0
22434;-68;-730;0;0
22440;-67;-748;0;0
22446;-66;-766;0;0
22452;-65;-784;0;1
22458;-64;-802;0;0
22464;-63;-820;0;0
22470;-62;-836;0;0
22476;-61;-852;1;0
22482;-60;-868;1;0
22491;-59;-892;0;1
22497;-58;-908;1;0
22503;-57;-924;1;0
22509;-56;-940;1;1
22515;-56;-956;0;1
22521;-55;-970;0;0
22527;-54;-984;0;1
22533;-53;-998;1;1
22539;-52;-1012;1;0
22545;-52;-1026;0;0
22551;-51;-1040;0;0
22557;-50;-1054;1;1
22563;-50;-1068;0;0
22569;-49;-1082;0;0
22575;-48;-1094;0;0
22581;-47;-1106;1;1
22587;-47;-1118;0;0
22593;-46;-1130;0;1
22599;-45;-1142;1;1
22605;0;-1148;-45;0
22611;0;-1148;-45;0
22617;0;-1148;-45;0
22623;0;-1148;-45;0
22629;0;-1148;-45;1
22635;0;-1148;-45;1
22641;0;-1148;-45;0
22647;0;-1148;-45;0
22653;0;-1148;-45;0
22659;0;-1148;-45;1
22665;0;-1148;-45;2
22671;0;-1148;-11;0
22677;0;-1148;-11;0
22683;0;-1148;-11;1
22689;0;-1148;-11;2
22695;0;-1148;-11;1
22701;0;-1148;-10;0
22707;0;-1148;-10;0
22713;0;-1148;-10;0
22719;0;-1148;-10;0
22725;0;-1148;-10;1
22731;0;-1148;-10;0
22737;0;-1148;-10;0
22743;0;-1148;-9;0
22749;0;-1148;-9;0
22755;0;-1148;-9;0
22761;0;-1148;-9;1
22767;0;-1148;-9;0
22773;0;-1148;-9;0
22779;0;-1148;-9;1
22785;0;-1148;-9;0
22791;0;-1148;-8;1
22797;0;-1148;-8;0
22806;0;-1148;-8;0
22812;0;-1148;-8;1
22818;0;-1148;-8;0
22824;0;-1148;-8;1
22830;0;-1148;-8;0
22836;0;-1148;-8;1
22842;0;-1148;-8;1
22851;0;-1148;-8;1
22857;0;-1148;-7;0
22863;0;-1148;-7;2
22869;0;-1148;-7;0
22875;0;-1148;-7;0
22881;0;-1148;-7;0
22887;0;-1148;-7;0
22893;0;-1148;-7;1
22899;0;-1148;-7;0
22905;0;-1148;-7;0
22911;0;-1148;-7;2
22917;0;-1148;-7;0
22923;0;-1148;-7;1
22929;0;-1148;-7;1
22935;0;-1148;-6;0
22941;0;-1148;-6;1
22947;0;-1148;-6;0
22953;0;-1148;-6;1
22959;0;-1148;-6;1
22965;0;-1148;-6;0
22971;0;-1148;-6;0
22977;0;-1148;-6;0
22983;0;-1148;-6;1
22989;0;-1148;-6;1
22995;0;-1148;-6;1
23001;0;-1148;-6;0
23007;0;-1148;-6;0
23013;0;-1148;-6;1
23019;0;-1148;-6;0
23025;0;-1148;-6;0
23031;0;-1148;-6;1
23040;0;-1148;-6;1
23046;0;-1148;-5;2
23052;0;-1148;-5;1
23058;0;-1148;-5;1
23064;0;-1148;-5;0
23070;0;-1148;-5;0
23076;0;-1148;-5;0
23082;0;-1148;-5;1
23088;0;-1148;-5;0
23094;0;-1148;-5;0
23100;0;-1148;-5;0
23106;0;-1148;-5;0
23112;0;-1148;-5;0
23118;0;-1148;-5;0
23124;0;-1148;-5;1
23130;0;-1148;-5;0
23136;0;-1148;-5;0
23142;0;-1148;-5;1
23148;0;-1148;-5;0
23154;0;-1148;-5;1
23160;0;-1148;-5;0
23166;0;-1148;-5;0
23169;0;-1148;-5;0
23175;0;-1148;-5;1
23181;0;-1148;-5;0
23187;0;-1148;-5;1
23193;0;-1148;-4;0
23199;0;-1148;-4;0
23205;0;-1148;-4;0
23211;0;-1148;-4;2
23217;0;-1148;-4;1
23223;0;-1148;-4;0
23232;0;-1148;-4;0
23238;0;-1148;-4;0
23244;0;-1148;-4;0
23250;0;-1148;-4;0
23256;0;-1148;-4;0
23265;0;-1148;-4;0
23271;0;-1148;-4;0
23277;0;-1148;-4;0
23283;0;-1148;-4;0
23289;0;-1148;-4;0
23295;0;-1148;-4;0
23301;0;-1148;-4;0
23310;0;-1148;-4;0
23316;0;-1148;-4;0
23322;0;-1148;-4;1
23328;0;-1148;-4;0
23334;0;-1148;-4;0
23343;0;-1148;-4;1
23349;0;-1148;-4;0
23355;0;-1148;-4;0
23361;0;-1148;-4;0
23367;0;-1148;-4;0
23370;0;-1148;-4;0
23376;0;-1148;-4;0
23382;0;-1148;-4;0
23388;0;-1148;-4;0
23394;0;-1148;-4;0
23400;0;-1148;-4;0
23406;0;-1148;-4;0
