tiempo;error;integral;derivada;setPoint
15915;-45;1856;1;0
15921;-45;1844;1;0
15927;-45;1832;1;0
15933;-45;1820;1;0
15939;-45;1808;1;0
15945;-45;1796;0;0
15951;-45;1784;0;0
15957;-45;1772;0;0
15963;-45;1760;0;0
15969;-45;1748;1;0
15975;0;1748;45;0
15984;0;1748;45;0
15990;0;1748;45;0
15996;0;1748;45;0
16002;0;1748;45;0
16008;0;1748;45;0
16014;0;1748;45;0
16020;0;1748;45;0
16026;0;1748;45;0
16032;0;1748;23;0
16038;0;1748;22;0
16044;0;1748;21;0
16050;0;1748;21;0
16056;0;1748;20;0
16062;0;1748;20;0
16068;0;1748;19;0
16074;0;1748;18;0
16080;0;1748;18;0
16086;0;1748;18;0
16092;0;1748;17;0
16098;0;1748;17;0
16104;0;1748;16;0
16110;0;1748;16;0
16116;0;1748;16;0
16122;0;1748;15;0
16128;0;1748;15;0
16134;0;1748;15;0
16140;0;1748;14;0
16146;0;1748;14;0
16152;0;1748;14;0
16158;0;1748;14;0
16164;0;1748;13;0
16170;0;1748;13;0
16176;0;1748;13;0
16182;0;1748;13;0
16188;0;1748;12;0
16194;0;1748;12;0
16200;0;1748;12;0
16206;0;1748;12;0
16212;0;1748;12;0
16218;0;1748;11;0
16224;0;1748;11;0
16230;0;1748;11;0
16236;0;1748;11;0
16242;0;1748;11;0
16248;0;1748;10;0
16254;0;1748;10;0
16260;0;1748;10;0
16266;0;1748;10;0
16272;0;1748;10;0
16278;0;1748;10;0
16284;0;1748;10;0
16290;0;1748;9;0
16296;0;1748;9;0
16302;0;1748;9;0
16308;0;1748;9;0
16314;0;1748;9;0
16320;0;1748;9;0
16329;0;1748;9;0
16335;0;1748;9;0
16341;0;1748;8;0
16347;0;1748;8;0
16353;0;1748;8;0
16359;0;1748;8;0
16365;0;1748;8;0
16371;0;1748;8;0
16377;0;1748;8;0
16383;0;1748;8;0
16389;0;1748;8;0
16395;0;1748;8;0
16401;0;1748;7;0
16407;0;1748;7;0
16413;0;1748;7;0
16419;0;1748;7;0
16425;0;1748;7;0
16431;0;1748;7;0
16437;0;1748;7;0
16443;0;1748;7;0
16449;0;1748;7;0
16455;0;1748;7;0
16461;0;1748;7;0
16467;0;1748;7;0
16473;0;1748;7;0
16479;0;1748;7;0
16485;0;1748;6;0
16491;0;1748;6;0
16497;0;1748;6;0
16503;0;1748;6;0
16509;0;1748;6;0
16515;0;1748;6;0
16521;0;1748;6;0
16527;0;1748;6;0
16533;0;1748;6;0
16539;0;1748;6;0
16545;0;1748;6;0
16551;0;1748;6;0
16557;0;1748;6;0
16563;0;1748;6;0
16569;0;1748;6;0
16575;0;1748;6;0
16581;0;1748;6;0
16587;0;1748;6;0
16593;0;1748;5;0
16599;0;1748;5;0
16605;0;1748;5;0
16611;0;1748;5;0
16617;0;1748;5;0
16623;0;1748;5;0
16626;0;1748;5;0
16632;0;1748;5;0
16638;0;1748;5;0
16644;0;1748;5;0
16650;0;1748;5;0
16656;0;1748;5;0
16662;0;1748;5;0
16668;0;1748;5;0
16674;0;1748;5;0
16680;0;1748;5;0
16686;0;1748;5;0
16692;0;1748;5;0
16698;0;1748;5;0
16704;0;1748;5;0
16710;0;1748;5;0
16716;0;1748;5;0
16722;0;1748;5;0
16728;0;1748;5;0
16734;0;1748;5;0
16740;0;1748;4;0
16746;0;1748;4;0
16752;0;1748;4;0
16758;0;1748;4;0
16764;0;1748;4;0
16770;0;1748;4;0
16776;0;1748;4;0
16782;0;1748;4;0
16788;0;1748;4;0
16794;0;1748;4;0
16800;0;1748;4;0
16806;0;1748;4;0
16812;0;1748;4;0
16818;0;1748;4;0
16824;0;1748;4;0
16830;0;1748;4;0
16836;0;1748;4;0
16842;0;1748;4;0
16848;0;1748;4;0
16854;0;1748;4;0
16860;0;1748;4;0
16866;0;1748;4;0
16872;0;1748;4;0
16878;0;1748;4;0
16884;0;1748;4;0
16890;0;1748;4;0
16896;0;1748;4;0
16902;0;1748;4;0
16908;0;1748;4;0
16914;0;1748;4;0
16920;0;1748;4;0
16926;0;1748;4;0
16932;0;1748;4;0
16938;0;1748;4;0
16947;0;1748;4;0
16953;0;1748;4;0
16959;0;1748;4;0
16965;0;1748;3;0
16971;0;1748;3;0
16977;0;1748;3;0
16983;0;1748;3;0
16989;0;1748;3;0
16995;0;1748;3;0
17001;0;1748;3;0
17007;0;1748;3;0
17013;0;1748;3;0
17019;0;1748;3;0
17025;0;1748;3;0
17031;0;1748;3;0
17037;0;1748;3;0
17043;0;1748;3;0
17049;0;1748;3;0
17055;0;1748;3;0
17061;0;1748;3;0
17067;0;1748;3;0
17073;0;1748;3;0
17079;0;1748;3;0
17085;0;1748;3;0
17091;0;1748;3;0
17097;0;1748;3;0
17103;0;1748;3;0
17109;0;1748;3;0
17115;0;1748;3;0
17121;0;1748;3;0
17127;0;1748;3;0
17133;0;1748;3;0
17139;0;1748;3;0
17148;0;1748;3;0
17154;0;1748;3;0
17160;0;1748;3;0
17166;0;1748;3;0
17172;0;1748;3;0
17178;0;1748;3;0
17184;0;1748;3;0
17190;0;1748;3;0
17196;0;1748;3;0
17202;0;1748;3;0
17208;0;1748;3;0
17214;0;1748;3;0
17220;0;1748;3;0
17226;0;1748;3;0
17232;0;1748;3;0
17238;0;1748;3;0
17244;0;1748;3;0
17250;0;1748;3;0
17256;0;1748;3;0
17262;0;1748;3;0
17268;0;1748;3;0
17274;0;1748;3;0
17280;0;1748;3;0
17286;0;1748;3;0
17292;0;1748;3;0
17298;0;1748;3;0
17304;0;1748;3;0
17310;0;1748;3;0
17316;0;1748;3;0
17322;0;1748;3;0
17328;0;1748;3;0
17334;0;1748;3;0
17340;0;1748;2;0
17346;0;1748;2;0
17352;0;1748;2;0
17358;0;1748;2;0
17364;0;1748;2;0
17370;0;1748;2;0
17376;0;1748;2;0
17382;0;1748;2;0
17388;0;1748;2;0
17394;0;1748;2;0
17400;0;1748;2;0
17406;0;1748;2;0
17412;0;1748;2;0
17418;0;1748;2;0
17424;0;1748;2;0
17430;0;1748;2;0
17436;0;1748;2;0
17442;0;1748;2;0
17448;0;1748;2;0
17454;0;1748;2;0
17460;0;1748;2;0
17466;0;1748;2;0
17472;0;1748;2;0
17478;0;1748;2;0
17484;0;1748;2;0
17490;0;1748;2;0
17496;0;1748;2;0
17502;0;1748;2;0
17508;0;1748;2;0
17514;0;1748;2;0
17520;0;1748;2;0
17526;0;1748;2;0
17532;0;1748;2;0
17538;0;1748;2;0
17544;0;1748;2;0
17550;0;1748;2;0
17556;0;1748;2;0
17562;0;1748;2;0
17568;0;1748;2;0
17574;0;1748;2;0
17580;0;1748;2;0
17586;0;1748;2;0
17589;0;1748;2;0
17595;0;1748;2;0
17601;0;1748;2;0
17607;0;1748;2;0
17613;0;1748;2;0
17619;0;1748;2;0
17625;-45;1742;-45;0
17631;-45;1730;-45;0
17637;-149;1696;-45;0
17643;-149;1654;-45;0
17646;-253;1618;-45;0
17652;-305;1539;-45;0
17658;-403;1432;-45;0
17664;-507;1295;-45;0
17670;-611;1129;-45;0
17676;-760;928;-45;0
17682;-864;697;-45;0
17688;-962;430;-809;0
17694;-1111;120;-809;0
17700;-1267;-227;-809;0
17706;-1365;-609;-809;0
17712;-1514;-1033;-809;0
17718;-1664;-1493;-809;0
17724;-1807;-2002;-809;0
17727;-1859;-2267;-809;0
17733;-2054;-2839;-809;0
17739;-2197;-3459;-809;0
17745;-2340;-4114;-1206;0
17751;-2483;-4816;-1206;0
17757;-2671;-5565;-1206;0
17763;-2762;-6347;-1206;0
17769;-2899;-7168;-1206;0
17775;-3035;-8021;-1206;0
17781;-3126;-8907;-1206;0
17787;-3263;-9832;-1206;0
17793;-3347;-10000;-1206;0
17799;-3438;-10000;-1206;0
17805;-3523;-10000;-767;0
17811;-3607;-10000;-767;0
17817;-3692;-10000;-767;0
17823;-3776;-10000;-767;0
17829;-3815;-10000;-767;0
17835;-3861;-10000;-767;0
17841;-3939;-10000;-767;0
17847;-3978;-10000;-767;0
17853;-4023;-10000;-767;0
17859;-4101;-10000;-767;0
17865;-4101;-10000;-98;0
17871;-4140;-10000;-98;0
17877;-4140;-10000;-98;0
17883;-4179;-10000;-98;0
17889;-4179;-10000;-98;0
17895;-4179;-10000;-98;0
17901;-4179;-10000;-98;0
17907;-4179;-10000;-98;0
17913;-4140;-10000;-98;0
17919;-4140;-10000;377;0
17925;-4101;-10000;377;0
17931;-4101;-10000;377;0
17937;-4062;-10000;377;0
17943;-3978;-10000;377;0
17949;-3939;-10000;377;0
17955;-3861;-10000;377;0
17961;-3776;-10000;377;0
17967;-3776;-10000;377;0
17973;-3692;-10000;864;0
17979;-3607;-10000;864;0
17985;-3523;-10000;864;0
17991;-3438;-10000;864;0
17997;-3393;-10000;864;0
18003;-3263;-10000;864;0
18009;-3126;-10000;864;0
18015;-3035;-10000;864;0
18021;-2899;-10000;864;0
18027;-2808;-10000;864;0
18033;-2717;-10000;1423;0
18039;-2580;-10000;1423;0
18045;-2437;-10000;1423;0
18051;-2340;-10000;1423;0
18057;-2197;-10000;1423;0
18063;-2054;-10000;1423;0
18069;-1911;-10000;1423;0
18075;-1761;-10000;1423;0
18081;-1612;-10000;1423;0
18087;-1514;-10000;1423;0
18093;-1365;-10000;1656;0
18099;-1163;-10000;1656;0
18105;-1066;-10000;1656;0
18111;-910;-10000;1656;0
18117;-760;-10000;1656;0
18123;-611;-10000;1656;0
18129;-455;-10000;1656;0
18135;-253;-10000;1656;0
18141;-149;-10000;1656;0
18147;0;-10000;1656;0
18153;149;-9973;1605;0
18159;253;-9909;1605;0
18165;455;-9794;1605;0
18171;559;-9643;1605;0
18177;708;-9449;1605;0
18183;864;-9218;1605;0
18189;962;-8958;1605;0
18195;1066;-8662;1605;0
18201;1163;-8338;1605;0
18207;1313;-7970;1605;0
18213;1417;-7573;1153;0
18219;1566;-7142;1153;0
18225;1664;-6675;1153;0
18234;1761;-5943;1153;0
18249;2008;-4590;1153;0
18252;2054;-4297;1153;0
18255;2054;-4004;1153;0
18258;2099;-3705;1153;0
18261;2151;-3398;1153;0
18264;2197;-3085;1153;0
18267;2249;-2764;1153;0
18273;2249;-2122;568;0
18279;2340;-1461;568;0
18285;2340;-793;568;0
18291;2437;-104;568;0
18297;2437;592;568;0
18303;2528;1307;568;0
18309;2528;2029;568;0
18315;2626;2772;568;0
18321;2626;3522;568;0
18327;2626;4272;57;0
18333;2671;5034;57;0
18339;2671;5796;57;0
18345;2671;6558;57;0
18351;2671;7320;57;0
18357;2671;8082;57;0
18363;2671;8844;57;0
18369;2671;9606;57;0
18375;2671;10000;-259;0
18381;2671;10000;-259;0
18387;2626;10000;-259;0
18393;2626;10000;-141;0
18399;2580;10000;-141;0
18405;2528;10000;-141;0
18411;2528;10000;-141;0
18417;2483;10000;-141;0
18423;2437;10000;-141;0
18429;2437;10000;-141;0
18435;2340;10000;-141;0
18441;2294;10000;-141;0
18447;2249;10000;-697;0
18453;2197;10000;-697;0
18459;2151;10000;-697;0
18465;2054;10000;-697;0
18471;2054;10000;-697;0
18477;1956;10000;-697;0
18483;1859;10000;-697;0
18489;1807;10000;-697;0
18495;1709;10000;-697;0
18501;1612;10000;-697;0
18507;1514;10000;-1031;0
18513;1462;10000;-1031;0
18519;1365;10000;-1031;0
18525;1267;10000;-1031;0
18531;1215;10000;-1031;0
18537;1111;10000;-1031;0
18543;1066;10000;-1031;0
18549;962;10000;-1031;0
18555;864;10000;-1031;0
18561;760;10000;-1031;0
18567;656;10000;-1022;0
18573;559;10000;-1022;0
18579;455;10000;-1022;0
18585;403;10000;-1022;0
18591;305;10000;-1022;0
18597;253;10000;-1022;0
18603;149;10000;-1022;0
18609;45;10000;-1022;0
18615;-45;9994;-1022;0
18621;-149;9960;-1022;0
18627;-201;9911;-890;0
18633;-305;9832;-890;0
18639;-351;9732;-890;0
18645;-455;9610;-890;0
18651;-559;9459;-890;0
18657;-611;9293;-890;0
18663;-708;9099;-890;0
18669;-760;8883;-890;0
18675;-864;8644;-890;0
18681;-910;8391;-890;0
18687;-962;8117;-676;0
18693;-1014;7836;-676;0
18699;-1066;7540;-676;0
18705;-1111;7230;-676;0
18711;-1163;6898;-676;0
18717;-1215;6559;-676;0
18723;-1313;6191;-676;0
18729;-1365;5809;-676;0
18735;-1365;5419;-676;0
18741;-1365;5029;-676;0
18747;-1417;4625;-287;0
18753;-1462;4209;-287;0
18759;-1462;3793;-287;0
18765;-1514;3361;-287;0
18771;-1566;2922;-287;0
18777;-1566;2476;-287;0
18783;-1566;2030;-287;0
18789;-1612;1577;-287;0
18795;-1612;1117;-287;0
18801;-1612;657;-287;0
18807;-1612;197;29;0
18813;-1612;-263;29;0
18819;-1612;-723;29;0
18825;-1612;-1183;29;0
18831;-1612;-1643;29;0
18837;-1612;-2103;29;0
18843;-1612;-2563;29;0
18849;-1612;-3023;176;0
18855;-1612;-3483;8;0
18861;-1566;-3929;62;0
18867;-1566;-4375;62;0
18873;-1566;-4821;62;0
18879;-1514;-5260;62;0
18885;-1514;-5692;62;0
18891;-1462;-6108;62;0
18897;-1462;-6524;62;0
18903;-1417;-6928;62;0
18909;-1365;-7318;62;0
18915;-1365;-7708;62;0
18921;-1313;-8082;469;0
18927;-1267;-8450;469;0
18933;-1215;-8804;469;0
18939;-1163;-9136;469;0
18945;-1163;-9468;469;0
18951;-1111;-9784;469;0
18957;-1066;-10000;469;0
18963;-1014;-10000;469;0
18969;-962;-10000;469;0
18975;-910;-10000;469;0
18981;-864;-10000;571;0
18987;-812;-10000;571;0
18993;-760;-10000;571;0
18999;-708;-10000;571;0
19005;-656;-10000;571;0
19011;-559;-10000;571;0
19017;-559;-10000;571;0
19023;-507;-10000;571;0
19029;-403;-10000;571;0
19035;-351;-10000;647;0
19041;-305;-10000;647;0
19047;-253;-10000;647;0
19053;-253;-10000;647;0
19059;-149;-10000;647;0
19065;-97;-10000;647;0
19071;-45;-10000;647;0
19077;0;-10000;647;0
19083;45;-9988;647;0
19089;45;-9976;647;0
19095;97;-9950;468;0
19101;149;-9908;468;0
19107;253;-9844;468;0
19113;253;-9772;468;0
19119;305;-9686;468;0
19125;351;-9586;468;0
19131;403;-9479;468;0
19137;455;-9357;468;0
19143;455;-9227;468;0
19149;507;-9083;468;0
19155;559;-8925;416;0
19161;559;-8767;416;0
19167;611;-8593;416;0
19173;656;-8413;416;0
19179;656;-8227;416;0
19185;656;-8041;416;0
19191;708;-7839;416;0
19197;760;-7623;416;0
19203;760;-7407;416;0
19209;812;-7175;416;0
19215;864;-6936;153;0
19221;864;-6690;153;0
19227;864;-6444;153;0
19233;864;-6198;153;0
19239;864;-5952;153;0
19245;864;-5706;153;0
19251;910;-5446;153;0
19257;910;-5186;153;0
19263;910;-4926;153;0
19269;910;-4666;-22;0
19275;910;-4406;-22;0
19281;910;-4146;-22;0
19287;910;-3886;-22;0
19293;910;-3626;-22;0
19299;910;-3366;-22;0
19305;864;-3120;-22;0
19311;864;-2874;-134;0
19317;864;-2628;-134;0
19323;864;-2382;-134;0
19329;864;-2136;-134;0
19335;864;-1890;-134;0
19341;864;-1644;-134;0
19347;864;-1398;-134;0
19353;812;-1159;-134;0
19359;812;-927;-134;0
19365;760;-703;-172;0
19371;760;-487;-172;0
19377;760;-271;-172;0
19383;760;-55;-172;0
19389;708;147;-172;0
19395;656;333;-172;0
19401;656;519;-172;0
19407;611;699;-172;0
19413;559;865;-341;0
19419;559;1023;-341;0
19425;559;1181;-341;0
19431;507;1332;-341;0
19437;507;1476;-341;0
19443;455;1606;-341;0
19449;455;1736;-341;0
19455;403;1858;-341;0
19461;403;1972;-341;0
19467;351;2072;-341;0
19473;351;2172;-278;0
19479;305;2258;-278;0
19485;253;2330;-278;0
19491;253;2402;-278;0
19497;201;2466;-278;0
19503;149;2515;-278;0
19509;149;2557;-278;0
19515;97;2591;-278;0
19521;97;2617;-278;0
19527;45;2629;-331;0
19533;45;2641;-331;0
19539;0;2647;-331;0
19545;0;2647;-331;0
19551;-45;2635;-331;0
19557;-97;2616;-331;0
19563;-97;2590;-331;0
19569;-149;2548;-331;0
19575;-149;2506;-331;0
19581;-149;2464;-331;0
19587;-201;2408;-237;0
19593;-253;2344;-237;0
19599;-253;2272;-237;0
19605;-253;2200;-237;0
19611;-305;2121;-237;0
19617;-305;2035;-237;0
19623;-351;1942;-237;0
19629;-351;1842;-237;0
19635;-351;1742;-237;0
19641;-351;1642;-237;0
19647;-351;1542;-107;0
19653;-351;1442;-107;0
19659;-403;1328;-107;0
19665;-455;1206;-107;0
19671;-455;1076;-107;0
19677;-455;946;-107;0
19683;-455;816;-64;0
19689;-455;686;-64;0
19695;-507;549;-64;0
19701;-507;405;-64;0
19707;-507;261;-64;0
19713;-507;117;-64;0
19719;-507;-27;-64;0
19725;-507;-171;-4;0
19731;-507;-315;-4;0
19737;-507;-459;-4;0
19743;-507;-603;-4;0
19749;-507;-747;-4;0
19755;-507;-891;40;0
19761;-507;-1035;4;0
19767;-507;-1179;5;0
19773;-507;-1323;4;0
19779;-507;-1467;4;0
19785;-507;-1611;4;0
19791;-507;-1755;4;0
19797;-507;-1899;4;0
19803;-455;-2036;56;0
19809;-455;-2166;56;0
19815;-455;-2296;56;0
19821;-455;-2426;56;0
19827;-455;-2556;56;0
19833;-455;-2686;56;0
19839;-455;-2816;56;0
19845;-403;-2938;56;0
19851;-403;-3052;56;0
19857;-403;-3166;56;0
19863;-351;-3273;166;0
19869;-351;-3373;166;0
19875;-351;-3473;166;0
19881;-351;-3573;166;0
19887;-351;-3673;166;0
19893;-351;-3773;166;0
19899;-351;-3873;166;0
19905;-305;-3959;166;0
19911;-305;-4045;166;0
19917;-305;-4131;166;0
19923;-253;-4210;148;0
19929;-253;-4282;148;0
19935;-253;-4354;148;0
19941;-201;-4418;148;0
19947;-201;-4474;148;0
19953;-201;-4530;148;0
19959;-149;-4572;148;0
19965;-149;-4614;148;0
19971;-149;-4656;148;0
19977;-149;-4698;148;0
19983;-149;-4740;131;0
19989;-97;-4774;131;0
19995;-97;-4800;131;0
20001;-97;-4826;131;0
20007;-45;-4838;131;0
20013;-45;-4850;131;0
20019;-45;-4862;111;0
20025;-45;-4874;111;0
20031;0;-4874;111;0
20037;0;-4874;111;0
20043;45;-4862;111;0
20049;45;-4850;111;0
20055;45;-4838;111;0
20061;45;-4826;111;0
20067;45;-4814;88;0
20073;45;-4802;88;0
20079;97;-4783;88;0
20085;97;-4757;88;0
20091;97;-4731;88;0
20097;97;-4705;88;0
20103;149;-4671;45;0
20109;149;-4629;45;0
20115;149;-4587;45;0
20121;149;-4545;45;0
20127;149;-4503;45;0
20133;149;-4461;45;0
20139;201;-4405;90;0
20145;201;-4349;90;0
20151;201;-4293;90;0
20157;201;-4237;90;0
20163;201;-4181;90;0
20169;253;-4109;90;0
20175;253;-4037;90;0
20181;253;-3965;90;0
20187;253;-3893;90;0
20193;253;-3821;90;0
20199;253;-3749;21;0
20205;253;-3677;21;0
20211;253;-3605;21;0
20217;253;-3533;21;0
20223;253;-3461;21;0
20229;253;-3389;-2;0
20235;253;-3317;-2;0
20241;253;-3245;-2;0
20247;253;-3173;-2;0
20253;253;-3101;-2;0
20259;253;-3029;-2;0
20265;253;-2957;-2;0
20271;253;-2885;-2;0
20277;253;-2813;-2;0
20283;253;-2741;-2;0
20289;201;-2685;-54;0
20295;201;-2629;-54;0
20301;201;-2573;-54;0
20307;201;-2517;-54;0
20313;201;-2461;-54;0
20319;201;-2405;-54;0
20325;201;-2349;-54;0
20331;149;-2307;-54;0
20337;149;-2265;-54;0
20343;149;-2223;-54;0
20349;149;-2181;-79;0
20355;149;-2139;-79;0
20361;149;-2097;-79;0
20367;149;-2055;-79;0
20373;149;-2013;-79;0
20379;97;-1979;-79;0
20385;97;-1953;-79;0
20391;97;-1927;-66;0
20397;97;-1901;-66;0
20403;97;-1875;-66;0
20409;97;-1849;-66;0
20415;45;-1830;-66;0
20421;45;-1818;-66;0
20427;45;-1806;-66;0
20433;45;-1794;-66;0
20439;45;-1782;-61;0
20445;45;-1770;-61;0
20451;45;-1758;-61;0
20457;45;-1746;-61;0
20466;45;-1728;-61;0
20472;45;-1716;-61;0
20478;45;-1704;-6;0
20484;0;-1704;-46;0
20490;0;-1704;-46;0
20496;0;-1704;-46;0
20502;0;-1704;-46;0
20508;-45;-1716;-46;0
20514;-45;-1728;-46;0
20520;-45;-1740;-46;0
20526;-45;-1752;-46;0
20532;-45;-1764;-46;0
20538;-45;-1776;-46;0
20544;-45;-1788;-41;0
20550;-45;-1800;-41;0
20556;-45;-1812;-41;0
20562;-97;-1831;-41;0
20568;-97;-1857;-49;0
20574;-97;-1883;-49;0
20580;-97;-1909;-49;0
20586;-97;-1935;-49;0
20592;-97;-1961;-49;0
20598;-97;-1987;-49;0
20604;-97;-2013;-49;0
20610;-97;-2039;-49;0
20616;-97;-2065;-49;0
20622;-97;-2091;14;0
20628;-97;-2117;1;0
20634;-97;-2143;1;0
20640;-97;-2169;1;0
20646;-97;-2195;1;0
20652;-97;-2221;1;0
20658;-149;-2263;-51;0
20664;-149;-2305;-51;0
20670;-149;-2347;-51;0
20676;-149;-2389;-51;0
20682;-97;-2423;-51;0
20688;-97;-2449;-51;0
20694;-97;-2475;-51;0
20700;-149;-2509;-51;0
20706;-149;-2551;-51;0
20712;-97;-2577;-51;0
20718;-97;-2603;71;0
20724;-97;-2629;71;0
20730;-97;-2655;71;0
20736;-97;-2681;71;0
20742;-97;-2707;71;0
20748;-97;-2733;71;0
20754;-97;-2759;71;0
20760;-97;-2785;71;0
20766;-97;-2811;71;0
20772;-97;-2837;1;0
20778;-97;-2863;1;0
20784;-97;-2889;1;0
20790;-97;-2915;1;0
20796;-97;-2941;1;0
20802;-97;-2967;1;0
20808;-97;-2993;1;0
20814;-97;-3019;1;0
20820;-97;-3045;0;0
20826;-97;-3071;1;0
20832;-45;-3083;53;0
20838;-45;-3095;53;0
20844;-45;-3107;53;0
20850;-45;-3119;53;0
20856;-45;-3131;53;0
20862;-45;-3143;53;0
20868;-45;-3155;53;0
20874;-45;-3167;53;0
20880;-45;-3179;53;0
20886;-45;-3191;53;0
20892;-45;-3203;9;0
20898;-45;-3215;1;0
20904;-45;-3227;1;0
20910;-45;-3239;1;0
20916;-45;-3251;1;0
20922;-45;-3263;1;0
20928;-45;-3275;1;0
20934;0;-3275;45;0
20940;0;-3275;45;0
20946;0;-3275;45;0
20952;0;-3275;45;0
20958;0;-3275;45;0
20964;0;-3275;45;0
20970;0;-3275;45;0
20976;0;-3275;45;0
20982;0;-3275;45;0
20988;0;-3275;45;0
20994;0;-3275;27;0
21000;0;-3275;26;0
21006;0;-3275;25;0
21012;0;-3275;24;0
21018;0;-3275;23;0
21024;0;-3275;22;0
21030;0;-3275;22;0
21036;0;-3275;21;0
21042;0;-3275;21;0
21048;45;-3269;45;0
21054;45;-3257;45;0
21060;45;-3245;45;0
21066;45;-3233;45;0
21072;45;-3221;45;0
21078;45;-3209;45;0
21084;45;-3197;45;0
21090;45;-3185;45;0
21096;45;-3173;45;0
21102;45;-3161;45;0
21108;45;-3149;-7;0
21114;45;-3137;-1;0
21120;45;-3125;-1;0
21126;45;-3113;-1;0
21132;45;-3101;-1;0
21138;45;-3089;-1;0
21144;45;-3077;-1;0
21150;45;-3065;0;0
21156;45;-3053;0;0
21162;45;-3041;-1;0
21168;45;-3029;0;0
21174;45;-3017;0;0
21180;45;-3005;-1;0
21186;45;-2993;0;0
21192;45;-2981;0;0
21198;45;-2969;-1;0
21204;45;-2957;0;0
21210;45;-2945;0;0
21216;45;-2933;-1;0
21222;45;-2921;0;0
21228;0;-2915;-1;0
21234;0;-2915;-1;0
21240;0;-2915;-1;0
21246;0;-2915;-1;0
21252;0;-2915;-1;0
21258;0;-2915;-1;0
21264;0;-2915;-1;0
21270;0;-2915;-1;0
21276;0;-2915;-1;0
21282;0;-2915;-1;0
21288;0;-2915;-45;0
21294;0;-2915;-65;0
21300;0;-2915;-60;0
21306;0;-2915;-55;0
