tiempo;error;integral;derivada;setPoint
23973;-9;-1444;0;1021
23979;-9;-1446;0;1021
23985;-9;-1448;0;1021
23991;-9;-1450;0;1021
23997;-9;-1452;0;1021
24003;-9;-1454;0;1021
24009;-9;-1456;0;1021
24015;-9;-1458;0;1021
24021;-8;-1460;1;1021
24027;-8;-1462;0;1021
24033;-8;-1464;0;1021
24039;-8;-1466;0;1021
24045;-8;-1468;0;1021
24051;-8;-1470;0;1021
24057;-8;-1472;0;1021
24063;-8;-1474;0;1021
24069;-8;-1476;0;1021
24075;-8;-1478;0;1021
24081;-7;-1480;1;1021
24087;-7;-1482;0;1021
24093;-7;-1484;0;1021
24099;-7;-1486;0;1021
24105;-7;-1488;0;1021
24111;-7;-1490;0;1021
24117;-7;-1492;0;1021
24123;-7;-1494;0;1021
24129;-7;-1496;0;1021
24138;-7;-1499;0;1021
24144;-6;-1499;0;1021
24150;-6;-1499;0;1021
24156;-6;-1499;0;1021
24162;-6;-1499;0;1021
24168;-6;-1499;0;1021
24174;-6;-1499;0;1021
24180;-6;-1499;0;1021
24186;-6;-1499;0;1021
24192;-6;-1499;0;1021
24198;-6;-1499;0;1021
24204;-6;-1499;0;1021
24210;-6;-1499;0;1021
24216;-6;-1499;0;1021
24222;-6;-1499;0;1021
24228;-6;-1499;0;1021
24234;-6;-1499;0;1021
24240;-6;-1499;0;1021
24246;-6;-1499;0;1021
24252;-6;-1499;0;1021
24258;-6;-1499;0;1021
24264;-5;-1499;0;1021
24270;-5;-1499;0;1021
24276;-5;-1499;0;1021
24282;-5;-1499;0;1021
24288;-5;-1499;0;1021
24294;-5;-1499;0;1021
24300;-5;-1499;0;1021
24306;-5;-1499;0;1021
24312;-5;-1499;0;1021
24318;-5;-1499;0;1021
24324;-5;-1499;0;1021
24330;-5;-1499;0;1021
24336;-5;-1499;0;1021
24342;-5;-1499;0;1021
24348;-5;-1499;0;1021
24354;-5;-1499;0;1021
24360;-5;-1499;0;1021
24366;-5;-1499;0;1021
24372;-5;-1499;0;1021
24378;-5;-1499;0;1021
24384;-4;-1499;0;1021
24390;-4;-1499;0;1021
24396;-4;-1499;0;1021
24402;-4;-1499;0;1021
24408;-4;-1499;0;1021
24414;-4;-1499;0;1021
24420;-4;-1499;0;1021
24426;-4;-1499;0;1021
24432;-4;-1499;0;1021
24438;-4;-1499;0;1021
24444;-4;-1499;0;1021
24450;-4;-1499;0;1021
24456;-4;-1499;0;1021
24462;-4;-1499;0;1021
24468;-4;-1499;0;1021
24474;-4;-1499;0;1021
24480;-4;-1499;0;1021
24486;-4;-1499;0;1021
24492;-4;-1499;0;1021
24498;-4;-1499;0;1021
24504;-3;-1499;0;1021
24510;-3;-1499;0;1021
24516;-3;-1499;0;1021
24522;-3;-1499;0;1021
24531;-3;-1499;0;1021
24537;-3;-1499;0;1021
24543;-3;-1499;0;1021
24549;-3;-1499;0;1021
24555;-3;-1499;0;1021
24561;-3;-1499;0;1021
24567;-3;-1499;0;1021
24573;-3;-1499;0;1021
24579;-3;-1499;0;1021
24585;-3;-1499;0;1021
24591;-3;-1499;0;1021
24597;-3;-1499;0;1021
24603;-3;-1499;0;1021
24609;-3;-1499;0;1021
24615;-3;-1499;0;1021
24621;-3;-1499;0;1021
24627;-3;-1499;0;1021
24633;-3;-1499;0;1021
24639;-3;-1499;0;1021
24645;-3;-1499;0;1021
24651;-3;-1499;0;1021
24657;-3;-1499;0;1021
24663;-3;-1499;0;1021
24669;-3;-1499;0;1021
24675;-3;-1499;0;1021
24681;-3;-1499;0;1021
24687;-3;-1499;0;1021
24693;-3;-1499;0;1021
24699;-3;-1499;0;1021
24705;-3;-1499;0;1021
24711;41;-1488;-45;1021
24717;41;-1478;-45;1021
24723;91;-1452;-45;1021
24729;142;-1412;-45;1021
24735;192;-1365;-45;1021
24741;292;-1290;-45;1021
24747;334;-1195;-45;1021
24753;382;-1094;-45;1021
24759;482;-965;-45;1021
24765;526;-815;-45;1021
24771;615;-646;-600;1021
24777;707;-451;-600;1021
24783;799;-230;-600;1021
24789;885;16;-600;1021
24795;929;274;-600;1021
24801;1010;557;-600;1021
24807;1046;856;-600;1021
24813;1180;1187;-600;1021
24819;1216;1534;-600;1021
24825;1289;1896;-600;1021
24831;1377;2282;-1047;1021
24837;1399;2676;-1047;1021
24843;1480;3093;-1047;1021
24849;1554;3531;-1047;1021
24855;1634;3991;-1047;1021
24861;1655;4464;-1047;1021
24867;1782;4966;-1047;1021
24873;1802;5482;-1047;1021
24879;1868;6009;-1047;1021
24885;1943;6557;-1047;1021
24891;2008;7125;-1110;1021
24897;2067;7711;-1110;1021
24903;2133;8315;-1110;1021
24909;2192;8936;-1110;1021
24915;2205;9561;-1110;1021
24921;2264;10000;-1110;1021
24927;2323;10000;-1110;1021
24933;2366;10000;-1110;1021
24939;2380;10000;-1110;1021
24945;2484;10000;-1110;1021
24951;2543;10000;-1207;1021
24957;2625;10000;-1207;1021
24963;2678;10000;-1207;1021
24969;2714;10000;-1207;1021
24975;2851;10000;-1207;1021
24981;2888;10000;-1207;1021
24987;2957;10000;-1207;1021
24993;3048;10000;-1207;1021
24999;3156;10000;-1207;1021
25005;3225;10000;-1207;1021
25011;3288;10000;-1576;1021
25017;3350;10000;-1576;1021
25023;3406;10000;-1576;1021
25029;3495;10000;-1576;1021
25035;3518;10000;-1576;1021
25041;3535;10000;-1576;1021
25047;3585;10000;-1576;1021
25053;3628;10000;-1576;1021
25059;3645;10000;-1576;1021
25065;3688;10000;-1576;1021
25071;3724;10000;-1416;1021
25077;3735;10000;-1416;1021
25083;3765;10000;-1416;1021
25089;3769;10000;-1416;1021
25095;3773;10000;-1416;1021
25101;3751;10000;-1416;1021
25107;3755;10000;-1416;1021
25113;3726;10000;-1416;1021
25119;3704;10000;-1416;1021
25125;3682;10000;-1416;1021
25131;3680;10000;-948;1021
25137;3651;10000;-948;1021
25143;3623;10000;-948;1021
25149;3601;10000;-948;1021
25155;3572;10000;-948;1021
25161;3544;10000;-948;1021
25167;3496;10000;-948;1021
25173;3467;10000;-948;1021
25179;3439;10000;-948;1021
25185;3391;10000;-948;1021
25191;3382;10000;-668;1021
25197;3334;10000;-668;1021
25203;3325;10000;-668;1021
25209;3296;10000;-668;1021
25215;3268;10000;-668;1021
25221;3252;10000;-668;1021
25227;3224;10000;-668;1021
25233;3189;10000;-668;1021
25239;3160;10000;-668;1021
25245;3125;10000;-668;1021
25251;3090;10000;-688;1021
25257;3062;10000;-688;1021
25263;3040;10000;-688;1021
25269;3018;10000;-688;1021
25275;2999;10000;-688;1021
25281;2977;10000;-688;1021
25287;2948;10000;-688;1021
25293;2926;10000;-688;1021
25299;2901;10000;-688;1021
25305;2872;10000;-688;1021
25311;2844;10000;-666;1021
25317;2818;10000;-666;1021
25323;2790;10000;-666;1021
25329;2764;10000;-666;1021
25335;2729;10000;-666;1021
25341;2704;10000;-666;1021
25347;2662;10000;-666;1021
25353;2637;10000;-666;1021
25359;2595;10000;-666;1021
25365;2570;10000;-666;1021
25371;2522;10000;-478;1021
25377;2490;10000;-478;1021
25383;2464;10000;-478;1021
25389;2432;10000;-478;1021
25395;2384;10000;-478;1021
25401;2352;10000;-478;1021
25407;2320;10000;-478;1021
25413;4323;10000;-478;1021
25419;4275;10000;-478;1021
25425;2192;10000;-478;1021
25431;2160;10000;-374;1021
25437;2128;10000;-374;1021
25443;2096;10000;-374;1021
25449;2064;10000;-374;1021
25455;2032;10000;-374;1021
25461;2016;10000;-374;1021
25467;1984;10000;-374;1021
25473;1952;10000;-374;1021
25479;1920;10000;-374;1021
25485;1888;10000;-374;1021
25491;1872;10000;-288;1021
25497;1840;10000;-288;1021
25503;1808;10000;-288;1021
25509;1792;10000;-288;1021
25515;1760;10000;-288;1021
25521;1728;10000;-288;1021
25527;1712;10000;-160;1021
25533;1680;10000;-16;1021
25539;1656;10000;-16;1021
25545;1632;10000;-16;1021
25551;1608;10000;-16;1021
25557;1584;10000;-16;1021
25563;1560;10000;-16;1021
25569;1536;10000;-16;1021
25575;1512;10000;-16;1021
25581;1488;10000;-16;1021
25587;1472;10000;-16;1021
25593;3475;10000;-16;1021
25599;1392;10000;-272;1021
25605;1368;10000;-272;1021
25611;1352;10000;-272;1021
25617;1328;10000;-272;1021
25623;1306;10000;-272;1021
25629;1282;10000;-272;1021
25635;1253;10000;-272;1021
25641;1224;10000;-272;1021
25647;1201;10000;-272;1021
25653;1164;10000;-272;1021
25659;1116;10000;-108;1021
25665;1074;10000;-108;1021
25671;1025;10000;-108;1021
25677;977;10000;-108;1021
25683;930;10000;-108;1021
25689;842;10000;-108;1021
25695;768;10000;-108;1021
25701;688;10000;-108;1021
25707;579;10000;-108;1021
25713;493;10000;-108;1021
25719;378;10000;498;1021
25725;249;10000;498;1021
25731;90;10000;498;1021
25737;-79;9989;498;1021
25743;-227;9938;498;1021
25749;-411;9835;498;1021
25755;-609;9676;498;1021
25761;-805;9461;498;1021
25767;-1053;9181;498;1021
25773;-1310;8828;498;1021
25779;-1572;8401;2080;1021
25785;-1847;7891;2080;1021
25791;-2136;7306;2080;1021
25797;-2377;6645;2080;1021
25803;-2602;5920;2080;1021
25809;-2947;5103;2080;1021
25815;-3237;4204;2080;1021
25821;-3534;3221;2080;1021
25827;-3889;2137;2080;1021
25833;-4140;974;2080;1021
25839;-4449;-270;3661;1021
25845;-4759;-1602;3661;1021
25851;-5113;-3035;3661;1021
25857;-5468;-4570;3661;1021
25863;-5830;-6208;3661;1021
25869;-6081;-7925;3661;1021
25875;-6332;-9714;3661;1021
25881;-6674;-10000;3661;1021
25887;-6896;-10000;3661;1021
25893;-7179;-10000;3661;1021
25899;-7450;-10000;3661;1021
25905;-7720;-10000;4207;1021
25911;-7971;-10000;4207;1021
25917;-8216;-10000;4207;1021
25923;-8447;-10000;4207;1021
25929;-8627;-10000;4207;1021
25935;-8767;-10000;4207;1021
25941;-8895;-10000;4207;1021
25947;-9048;-10000;4207;1021
25953;-9189;-10000;4207;1021
25959;-9297;-10000;4207;1021
25965;-9418;-10000;2810;1021
25971;-9500;-10000;2810;1021
25977;-9556;-10000;2810;1021
25983;-9599;-10000;2810;1021
25989;-9642;-10000;2810;1021
25995;-9672;-10000;2810;1021
26001;-9702;-10000;2810;1021
26007;-9725;-10000;2810;1021
26013;-9742;-10000;2810;1021
26019;-9753;-10000;2810;1021
26025;-9757;-10000;2810;1021
26031;-9735;-10000;1331;1021
26037;-9706;-10000;1331;1021
26043;-9697;-10000;1331;1021
26049;-9662;-10000;1331;1021
26055;-9627;-10000;1331;1021
26061;-9599;-10000;1331;1021
26067;-9564;-10000;1331;1021
26073;-9522;-10000;1331;1021
26079;-9474;-10000;1331;1021
26085;-9433;-10000;1331;1021
26091;-9391;-10000;636;1021
26097;-9350;-10000;636;1021
26103;-9302;-10000;636;1021
26109;-9254;-10000;636;1021
26115;-9206;-10000;636;1021
26121;-9158;-10000;636;1021
26127;-9103;-10000;636;1021
26133;-9049;-10000;636;1021
26139;-8994;-10000;636;1021
26145;-8946;-10000;441;1021
26151;-8892;-10000;441;1021
26157;-8831;-10000;441;1021
26163;-8763;-10000;441;1021
26169;-8702;-10000;441;1021
26175;-8641;-10000;441;1021
26181;-8551;-10000;441;1021
26187;-8471;-10000;441;1021
26193;-8384;-10000;441;1021
26199;-8297;-10000;441;1021
26205;-8190;-10000;237;1021
26211;-8097;-10000;237;1021
26217;-7997;-10000;237;1021
26223;-7871;-10000;237;1021
26229;-7745;-10000;237;1021
26235;-7593;-10000;237;1021
26241;-7447;-10000;237;1021
26247;-7276;-10000;237;1021
26253;-7124;-10000;237;1021
26259;-6939;-10000;237;1021
26265;-6742;-10000;-463;1021
26271;-6505;-10000;-463;1021
26277;-6256;-10000;-463;1021
26283;-6000;-10000;-463;1021
26289;-5770;-10000;-463;1021
26295;-5494;-10000;-463;1021
26301;-5251;-10000;-463;1021
26307;-4956;-10000;-463;1021
26313;-4609;-10000;-463;1021
26319;-4256;-10000;-463;1021
26325;-3935;-10000;-1769;1021
26331;-3516;-10000;-1769;1021
26337;-3189;-10000;-1769;1021
26343;-2751;-10000;-1769;1021
26349;-2426;-10000;-1769;1021
26355;-2043;-10000;-1769;1021
26361;-1706;-10000;-1769;1021
26367;-1331;-10000;-1769;1021
26373;-1009;-10000;-1769;1021
26379;-591;-10000;-1769;1021
26385;-227;-10000;-3208;1021
26391;132;-9982;-3208;1021
26397;480;-9867;-3208;1021
26403;823;-9661;-3208;1021
26409;1104;-9367;-3208;1021
26415;1426;-8980;-3208;1021
26421;1733;-8512;-3208;1021
26427;1981;-7964;-3208;1021
26433;2238;-7343;-3208;1021
26439;2502;-6645;-3208;1021
26445;2684;-5889;-3208;1021
26451;2929;-5066;-3474;1021
26457;3098;-4191;-3474;1021
26463;3323;-3257;-3474;1021
26469;3496;-2272;-3474;1021
26475;3656;-1241;-3474;1021
26481;3777;-170;-3474;1021
26487;3892;935;-3474;1021
26493;3993;2069;-3474;1021
26499;4088;3227;-3474;1021
26505;4177;4410;-3474;1021
26511;4233;5613;-2388;1021
26517;4282;6834;-2388;1021
26523;4325;8064;-2388;1021
26529;4362;9306;-2388;1021
26535;4392;10000;-2388;1021
26541;4422;10000;-2388;1021
26547;4426;10000;-2388;1021
26553;4423;10000;-2388;1021
26559;4408;10000;-2388;1021
26565;4399;10000;-2388;1021
26571;4364;10000;-1091;1021
26577;4355;10000;-1091;1021
26583;4320;10000;-1091;1021
26589;4291;10000;-1091;1021
26595;4243;10000;-1091;1021
26601;4195;10000;-1091;1021
26607;4144;10000;-1091;1021
26613;4112;10000;-1091;1021
26619;4051;10000;-1091;1021
26625;3987;10000;-1091;1021
26631;3926;10000;-522;1021
26637;3872;10000;-522;1021
26643;3811;10000;-522;1021
26649;3750;10000;-522;1021
26655;3676;10000;-522;1021
26661;3602;10000;-522;1021
26667;3528;10000;-522;1021
26673;3460;10000;-522;1021
26679;3367;10000;-522;1021
26685;3286;10000;-522;1021
26691;3186;10000;-252;1021
26697;3080;10000;-252;1021
26703;2970;10000;-252;1021
26709;2883;10000;-252;1021
26715;2744;10000;-252;1021
26721;2640;10000;-252;1021
26727;2469;10000;-252;1021
26733;2333;10000;-252;1021
26739;2190;10000;-252;1021
26745;2041;10000;-252;1021
26751;1860;10000;-252;1021
26757;1714;10000;607;1021
26763;1513;10000;607;1021
26769;1289;10000;607;1021
26775;1044;10000;607;1021
26781;847;10000;607;1021
26787;591;10000;607;1021
26793;381;10000;607;1021
26799;124;10000;607;1021
26805;-137;9980;607;1021
26811;-407;9883;607;1021
26817;-672;9710;2255;1021
26823;-940;9461;2255;1021
26829;-1218;9133;2255;1021
26835;-1486;8729;2255;1021
26841;-1755;8247;2255;1021
26847;-2090;7670;2255;1021
26853;-2363;7016;2255;1021
26859;-2614;6289;2255;1021
26865;-2940;5476;2255;1021
26871;-3242;4576;2255;1021
26877;-3552;3586;3464;1021
26883;-3809;2517;3464;1021
26889;-4067;1375;3464;1021
26895;-4318;162;3464;1021
26901;-4569;-1123;3464;1021
26907;-4813;-2478;3464;1021
26913;-5058;-3903;3464;1021
26919;-5289;-5402;3464;1021
26925;-5521;-6961;3464;1021
26931;-5746;-8591;3464;1021
26937;-5964;-10000;3372;1021
26943;-6176;-10000;3372;1021
26949;-6382;-10000;3372;1021
26955;-6535;-10000;3372;1021
26961;-6682;-10000;3372;1021
26967;-6862;-10000;3372;1021
26973;-6957;-10000;3372;1021
26979;-7084;-10000;3372;1021
26985;-7173;-10000;3372;1021
26991;-7287;-10000;3372;1021
26997;-7363;-10000;2359;1021
27003;-7432;-10000;2359;1021
27009;-7501;-10000;2359;1021
27015;-7557;-10000;2359;1021
27021;-7613;-10000;2359;1021
27027;-7636;-10000;2359;1021
27033;-7660;-10000;2359;1021
27039;-7677;-10000;2359;1021
27045;-7674;-10000;2359;1021
27051;-7685;-10000;2359;1021
27057;-7676;-10000;1273;1021
27063;-7667;-10000;1273;1021
27069;-7658;-10000;1273;1021
27075;-7642;-10000;1273;1021
27081;-7614;-10000;1273;1021
27087;-7598;-10000;1273;1021
27093;-7563;-10000;1273;1021
27099;-7528;-10000;1273;1021
27105;-7500;-10000;1273;1021
27111;-7452;-10000;1273;1021
27117;-7417;-10000;701;1021
27123;-7369;-10000;701;1021
27129;-7308;-10000;701;1021
27135;-7260;-10000;701;1021
27141;-7212;-10000;701;1021
27147;-7144;-10000;701;1021
27153;-7083;-10000;701;1021
27159;-7022;-10000;701;1021
27165;-6942;-10000;701;1021
27171;-6874;-10000;701;1021
27177;-6794;-10000;337;1021
27183;-6707;-10000;337;1021
27189;-6620;-10000;337;1021
27195;-6513;-10000;337;1021
27201;-6407;-10000;337;1021
27207;-6313;-10000;337;1021
27213;-6200;-10000;337;1021
27219;-6081;-10000;337;1021
27225;-5955;-10000;337;1021
27231;-5829;-10000;337;1021
27237;-5677;-10000;-157;1021
27243;-5512;-10000;-157;1021
27249;-5347;-10000;-157;1021
27255;-5143;-10000;-157;1021
27261;-4965;-10000;-157;1021
27267;-4748;-10000;-157;1021
27273;-4557;-10000;-157;1021
27279;-4327;-10000;-157;1021
27285;-4090;-10000;-157;1021
27291;-3847;-10000;-157;1021
27297;-3598;-10000;-1119;1021
27303;-3342;-10000;-1119;1021
27309;-3034;-10000;-1119;1021
27315;-2765;-10000;-1119;1021
27321;-2460;-10000;-1119;1021
27327;-2139;-10000;-1119;1021
27333;-1791;-10000;-1119;1021
27339;-1519;-10000;-1119;1021
27345;-1210;-10000;-1119;1021
27351;-895;-10000;-1119;1021
27357;-580;-10000;-2378;1021
27363;-277;-10000;-2378;1021
27369;31;-9996;-2378;1021
27375;335;-9923;-2378;1021
27381;679;-9749;-2378;1021
27387;973;-9492;-2378;1021
27393;1262;-9152;-2378;1021
27399;1552;-8730;-2378;1021
27405;1835;-8228;-2378;1021
27411;2102;-7647;-2378;1021
27417;2369;-6990;-3199;1021
27423;2607;-6264;-3199;1021
27429;2861;-5466;-3199;1021
27435;3047;-4613;-3199;1021
27441;3272;-3694;-3199;1021
27447;3451;-2723;-3199;1021
27453;3624;-1697;-3199;1021
27459;3830;-616;-3199;1021
27465;3990;510;-3199;1021
27471;4143;1679;-3199;1021
27477;4290;2897;-2849;1021
27483;4431;4156;-2849;1021
27489;4565;5448;-2849;1021
27495;4686;6781;-2849;1021
27501;4774;8140;-2849;1021
27507;4856;9522;-2849;1021
27513;4932;10000;-2849;1021
27519;5001;10000;-2849;1021
27525;5037;10000;-2849;1021
27531;5100;10000;-2849;1021
27537;5130;10000;-2849;1021
27543;5160;10000;-1868;1021
27549;5157;10000;-1868;1021
27555;5181;10000;-1868;1021
27561;5178;10000;-1868;1021
27567;5176;10000;-1868;1021
27573;5167;10000;-1868;1021
27579;5177;10000;-1868;1021
27585;5149;10000;-1868;1021
27591;5120;10000;-1868;1021
27597;5092;10000;-1868;1021
27603;5083;10000;-889;1021
27609;5035;10000;-889;1021
27615;5000;10000;-889;1021
27621;4971;10000;-889;1021
27627;4923;10000;-889;1021
27633;4875;10000;-889;1021
27639;4827;10000;-889;1021
27645;4760;10000;-889;1021
27651;4699;10000;-889;1021
27657;4651;10000;-889;1021
27663;4564;10000;-480;1021
27669;4496;10000;-480;1021
27675;4429;10000;-480;1021
27681;4342;10000;-480;1021
27687;4255;10000;-480;1021
27693;4187;10000;-480;1021
27699;4074;10000;-480;1021
27705;3981;10000;-480;1021
27711;3861;10000;-480;1021
27717;3742;10000;-480;1021
27723;3616;10000;-19;1021
27729;3490;10000;-19;1021
27735;3357;10000;-19;1021
27741;3225;10000;-19;1021
27747;3060;10000;-19;1021
27753;2888;10000;-19;1021
27759;2726;10000;-19;1021
27765;2542;10000;-19;1021
27771;2373;10000;-19;1021
27777;2198;10000;-19;1021
27783;1945;10000;738;1021
27789;1718;10000;738;1021
27795;1501;10000;738;1021
27801;1238;10000;738;1021
27807;1053;10000;738;1021
27813;822;10000;738;1021
27819;583;10000;738;1021
27825;302;10000;738;1021
27831;18;10000;738;1021
27837;-216;9960;738;1021
27843;-450;9845;2161;1021
27849;-735;9656;2161;1021
27855;-974;9399;2161;1021
27861;-1257;9061;2161;1021
27867;-1538;8643;2161;1021
27873;-1813;8144;2161;1021
27879;-2057;7570;2161;1021
27885;-2376;6911;2161;1021
27891;-2581;6187;2161;1021
27897;-2855;5385;2161;1021
27903;-3112;4515;3087;1021
27909;-3363;3572;3087;1021
27915;-3569;2570;3087;1021
27921;-3768;1504;3087;1021
27927;-4012;368;3087;1021
27933;-4257;-831;3087;1021
27939;-4443;-2083;3087;1021
27945;-4629;-3396;3087;1021
27951;-4854;-4767;3087;1021
27957;-5033;-6190;3087;1021
27963;-5245;-7674;3119;1021
27969;-5412;-9207;3119;1021
27975;-5572;-10000;3119;1021
27981;-5725;-10000;3119;1021
27987;-5833;-10000;3119;1021
27993;-5935;-10000;3119;1021
27999;-6036;-10000;3119;1021
28005;-6131;-10000;3119;1021
28011;-6220;-10000;3119;1021
28017;-6308;-10000;3119;1021
28023;-6390;-10000;2170;1021
28029;-6433;-10000;2170;1021
28035;-6476;-10000;2170;1021
28041;-6545;-10000;2170;1021
28047;-6556;-10000;2170;1021
28053;-6560;-10000;2170;1021
28059;-6590;-10000;2170;1021
28065;-6594;-10000;2170;1021
28071;-6624;-10000;2170;1021
28077;-6595;-10000;2170;1021
28083;-6599;-10000;1208;1021
28089;-6571;-10000;1208;1021
28095;-6568;-10000;1208;1021
28101;-6540;-10000;1208;1021
28107;-6518;-10000;1208;1021
28113;-6470;-10000;1208;1021
28119;-6441;-10000;1208;1021
28125;-6393;-10000;1208;1021
28131;-6365;-10000;1208;1021
28137;-6317;-10000;1208;1021
28143;-6249;-10000;652;1021
28149;-6201;-10000;652;1021
28155;-6134;-10000;652;1021
28161;-6086;-10000;652;1021
28167;-5992;-10000;652;1021
28173;-5925;-10000;652;1021
28179;-5851;-10000;652;1021
28185;-5757;-10000;652;1021
28191;-5664;-10000;652;1021
28197;-5564;-10000;652;1021
28203;-5464;-10000;191;1021
28209;-5364;-10000;191;1021
28215;-5264;-10000;191;1021
28221;-5131;-10000;191;1021
28227;-4999;-10000;191;1021
28233;-4866;-10000;191;1021
28239;-4721;-10000;191;1021
28245;-4549;-10000;191;1021
28251;-4371;-10000;191;1021
28257;-4219;-10000;191;1021
28263;-4035;-10000;-469;1021
28269;-3837;-10000;-469;1021
28275;-3646;-10000;-469;1021
28281;-3403;-10000;-469;1021
28287;-3199;-10000;-469;1021
28293;-2989;-10000;-469;1021
28299;-2749;-10000;-469;1021
28305;-2486;-10000;-469;1021
28311;-2233;-10000;-469;1021
28317;-1974;-10000;-469;1021
28323;-1669;-10000;-1534;1021
28329;-1411;-10000;-1534;1021
28335;-1161;-10000;-1534;1021
28341;-852;-10000;-1534;1021
28347;-593;-10000;-1534;1021
28353;-338;-10000;-1534;1021
28359;-35;-10000;-1534;1021
28365;218;-9961;-1534;1021
28371;466;-9843;-1534;1021
28377;763;-9647;-1534;1021
28383;1057;-9367;-1534;1021
28389;1339;-9006;-2768;1021
28395;1629;-8570;-2768;1021
