tiempo;error;integral;derivada;setPoint
8262;4975;10000;-398;1020
8268;5023;10000;-212;1020
8274;5123;10000;-212;1020
8280;5171;10000;-212;1020
8286;5219;10000;-212;1020
8292;5312;10000;-212;1020
8298;5360;10000;-212;1020
8304;5453;10000;-212;1020
8310;5501;10000;-212;1020
8316;5549;10000;-212;1020
8322;5597;10000;-290;1020
8328;5697;10000;-290;1020
8334;5745;10000;-290;1020
8340;5845;10000;-290;1020
8346;5893;10000;-290;1020
8352;5941;10000;-290;1020
8358;5989;10000;-290;1020
8364;6089;10000;-180;1020
8370;6189;10000;-180;1020
8376;6237;10000;-180;1020
8382;6285;10000;-180;1020
8388;6333;10000;-180;1020
8394;6381;10000;-180;1020
8400;6429;10000;-180;1020
8406;6529;10000;-180;1020
8412;6577;10000;-180;1020
8418;6625;10000;-180;1020
8424;6719;10000;-298;1020
8430;6767;10000;-298;1020
8436;6815;10000;-298;1020
8442;6863;10000;-298;1020
8448;6911;10000;-298;1020
8454;6959;10000;-298;1020
8460;7007;10000;-298;1020
8466;7055;10000;-298;1020
8472;7155;10000;-298;1020
8478;7203;10000;-298;1020
8484;7251;10000;-428;1020
8490;7299;10000;-428;1020
8496;7347;10000;-428;1020
8502;7395;10000;-428;1020
8508;7443;10000;-428;1020
8514;7491;10000;-428;1020
8520;7539;10000;-428;1020
8526;7587;10000;-428;1020
8532;7635;10000;-32;1020
8538;7631;10000;-68;1020
8544;7731;10000;-68;1020
8550;7727;10000;-68;1020
8556;7775;10000;-68;1020
8562;7823;10000;-68;1020
8571;7887;10000;-68;1020
8577;7935;10000;-68;1020
8583;7983;10000;-68;1020
8589;8031;10000;-68;1020
8595;8079;10000;-480;1020
8601;8081;10000;-480;1020
8607;8145;10000;-142;1020
8613;8141;10000;-142;1020
8619;8189;10000;-142;1020
8625;8237;10000;-142;1020
8631;8285;10000;-142;1020
8637;8333;10000;-142;1020
8643;8381;10000;-142;1020
8649;8377;10000;-142;1020
8655;8425;10000;-142;1020
8661;8473;10000;-520;1020
8667;8469;10000;-520;1020
8673;8517;10000;-520;1020
8682;8581;10000;-520;1020
8688;8577;10000;-520;1020
8694;8625;10000;-520;1020
8700;8673;10000;-520;1020
8706;8669;10000;-520;1020
8712;8717;10000;-588;1020
8718;8765;10000;-588;1020
8724;8813;10000;-588;1020
8730;8861;10000;-588;1020
8736;8864;10000;-588;1020
8742;8912;10000;-588;1020
8748;8915;10000;-588;1020
8754;8963;10000;-588;1020
8760;9011;10000;-588;1020
8766;9059;10000;-522;1020
8772;9055;10000;-522;1020
8778;9103;10000;-522;1020
8784;9151;10000;-522;1020
8790;9147;10000;-522;1020
8796;9195;10000;-522;1020
8802;9243;10000;-522;1020
8808;9291;10000;-440;1020
8814;9339;10000;-440;1020
8820;9387;10000;-440;1020
8826;9399;10000;-440;1020
8832;9431;10000;-440;1020
8838;9479;10000;-440;1020
8844;9475;10000;-440;1020
8850;9523;10000;-424;1020
8856;9571;10000;-424;1020
8862;9619;10000;-424;1020
8868;9667;10000;-424;1020
8874;9715;10000;-424;1020
8880;9763;10000;-424;1020
8886;9759;10000;-424;1020
8892;9807;10000;-424;1020
8898;9855;10000;-424;1020
8904;9903;10000;-484;1020
8910;9951;10000;-484;1020
8916;9999;10000;-484;1020
8922;10047;10000;-484;1020
8928;10095;10000;-484;1020
8934;10143;10000;-484;1020
8940;10191;10000;-484;1020
8946;10239;10000;-336;1020
8952;10287;10000;-336;1020
8958;10335;10000;-336;1020
8964;10383;10000;-336;1020
8970;10431;10000;-336;1020
8976;10479;10000;-336;1020
8985;10559;10000;-336;1020
8991;10607;10000;-336;1020
8997;10655;10000;-336;1020
9003;10703;10000;-480;1020
9009;10751;10000;-32;1020
9015;10799;10000;-32;1020
9021;10847;10000;-32;1020
9027;10947;10000;20;1020
9033;10995;10000;20;1020
9039;11043;10000;20;1020
9045;11091;10000;20;1020
9051;11139;10000;20;1020
9057;11187;10000;20;1020
9063;11235;10000;20;1020
9069;11283;10000;20;1020
9075;11383;10000;20;1020
9081;11431;10000;20;1020
9087;11479;10000;-428;1020
9093;11579;10000;-428;1020
9099;11627;10000;-428;1020
9105;11675;10000;-428;1020
9111;11723;10000;-428;1020
9117;11771;10000;-428;1020
9123;11819;10000;-428;1020
9129;11867;10000;-428;1020
9135;11915;10000;-316;1020
9144;12047;10000;-316;1020
9150;12095;10000;-316;1020
9156;12143;10000;-108;1020
9162;12191;10000;-108;1020
9168;12291;10000;-108;1020
9174;12339;10000;-108;1020
9180;12387;10000;-108;1020
9186;12435;10000;-108;1020
9192;12483;10000;-108;1020
9198;12576;10000;-108;1020
9204;12624;10000;-287;1020
9210;12672;10000;-287;1020
9216;12720;10000;-287;1020
9222;12813;10000;-287;1020
9228;12861;10000;-287;1020
9234;12909;10000;-287;1020
9240;12957;10000;-287;1020
9246;13005;10000;-287;1020
9252;13053;10000;-287;1020
9258;13101;10000;-419;1020
9264;13149;10000;-419;1020
9270;13197;10000;-419;1020
9276;13297;10000;-419;1020
9282;13345;10000;-108;1020
9288;13393;10000;-108;1020
9294;13441;10000;-108;1020
9300;13489;10000;-108;1020
9306;13537;10000;-108;1020
9312;13637;10000;-108;1020
9318;13685;10000;-108;1020
9324;13733;10000;-108;1020
9330;13749;10000;-108;1020
9336;13749;10000;-332;1020
9342;13853;10000;-332;1020
9354;13951;10000;-332;1020
9360;13951;10000;-332;1020
9366;14003;10000;-332;1020
9372;14055;10000;306;1020
9378;14107;10000;306;1020
9384;14159;10000;306;1020
9390;14159;10000;306;1020
9396;14211;10000;306;1020
9402;14256;10000;306;1020
9408;14256;10000;306;1020
9414;14256;10000;306;1020
9423;14360;10000;306;1020
9432;14412;10000;305;1020
9438;14464;10000;305;1020
9444;14464;10000;305;1020
9450;14464;10000;305;1020
9456;14464;10000;305;1020
9462;14510;10000;305;1020
9468;14510;10000;305;1020
9474;14510;10000;305;1020
9480;14562;10000;305;1020
9486;14562;10000;202;1020
9492;14562;10000;202;1020
9498;14562;10000;202;1020
9504;14562;10000;202;1020
9510;14614;10000;202;1020
9516;14614;10000;202;1020
9522;14614;10000;202;1020
9528;14614;10000;202;1020
9534;14614;10000;202;1020
9540;14614;10000;52;1020
9546;14614;10000;52;1020
9552;14614;10000;52;1020
9558;14562;10000;52;1020
9564;14562;10000;52;1020
9570;14562;10000;-52;1020
9576;14562;10000;-52;1020
9582;14510;10000;-52;1020
9588;14510;10000;-52;1020
9594;14510;10000;-52;1020
9600;14464;10000;-52;1020
9606;14464;10000;-52;1020
9612;14464;10000;-52;1020
9618;14464;10000;-98;1020
9624;14412;10000;-98;1020
9630;14360;10000;-98;1020
9636;14360;10000;-98;1020
9645;14308;10000;-98;1020
9651;14256;10000;-98;1020
9657;14256;10000;-208;1020
9663;14211;10000;-208;1020
9669;14159;10000;-208;1020
9675;14159;10000;-208;1020
9681;14107;10000;-208;1020
9687;14055;10000;-208;1020
9693;14055;10000;-208;1020
9699;14003;10000;-208;1020
9705;13951;10000;-208;1020
9711;13905;10000;-305;1020
9717;13853;10000;-305;1020
9723;13853;10000;-305;1020
9729;13801;10000;-305;1020
9735;13749;10000;-305;1020
9741;13749;10000;-305;1020
9747;13697;10000;-305;1020
9753;13645;10000;-305;1020
9759;13645;10000;-305;1020
9765;13555;10000;-351;1020
9780;13451;10000;-351;1020
9786;13451;10000;-351;1020
9792;13399;10000;-351;1020
9798;13347;10000;-351;1020
9804;13295;10000;-351;1020
9810;13295;10000;-351;1020
9816;13249;10000;-351;1020
9822;13249;10000;-351;1020
9828;13197;10000;-351;1020
9834;13145;10000;-351;1020
9840;13093;10000;-351;1020
9846;13041;10000;-351;1020
9852;13041;10000;-351;1020
9858;13041;10000;-351;1020
9864;12989;10000;-351;1020
9870;12944;10000;-351;1020
9876;12944;10000;-305;1020
9882;12892;10000;-305;1020
9888;12840;10000;-305;1020
9894;12840;10000;-305;1020
9900;12840;10000;-305;1020
9906;12840;10000;-305;1020
9912;12788;10000;-305;1020
9918;12788;10000;-305;1020
9924;12736;10000;-305;1020
9930;12736;10000;-208;1020
9936;12736;10000;-208;1020
9942;12736;10000;-208;1020
9948;12690;10000;-208;1020
9954;12690;10000;-208;1020
9960;12690;10000;-208;1020
9966;12690;10000;-208;1020
9972;12690;10000;-208;1020
9978;12690;10000;-208;1020
9984;12690;10000;-46;1020
9990;12690;10000;-46;1020
9996;12690;10000;-46;1020
10002;12690;10000;-46;1020
10008;12690;10000;-52;1020
10014;12690;10000;-48;1020
10020;12690;10000;-46;1020
10026;12736;10000;46;1020
10032;12736;10000;46;1020
10038;12736;10000;46;1020
10044;12736;10000;46;1020
10050;12788;10000;46;1020
10056;12788;10000;46;1020
10062;12788;10000;46;1020
10068;12840;10000;46;1020
10074;12840;10000;46;1020
10080;12840;10000;46;1020
10086;12840;10000;104;1020
10092;12892;10000;104;1020
10098;12944;10000;104;1020
10104;12944;10000;104;1020
10110;12989;10000;104;1020
10116;13041;10000;104;1020
10122;13041;10000;104;1020
10128;13041;10000;201;1020
10134;13093;10000;201;1020
10140;13145;10000;201;1020
10146;13197;10000;201;1020
10152;13249;10000;201;1020
10158;13249;10000;201;1020
10164;13249;10000;201;1020
10170;13295;10000;201;1020
10176;13347;10000;254;1020
10182;13347;10000;254;1020
10188;13399;10000;254;1020
10194;13451;10000;254;1020
10200;13451;10000;254;1020
10206;13503;10000;254;1020
10212;13503;10000;254;1020
10218;13555;10000;254;1020
10224;13600;10000;254;1020
10230;13645;10000;350;1020
10236;13645;10000;350;1020
10242;13645;10000;350;1020
10251;13697;10000;350;1020
10257;13749;10000;350;1020
10263;13801;10000;350;1020
10269;13853;10000;350;1020
10275;13853;10000;350;1020
10284;13905;10000;350;1020
10290;13905;10000;350;1020
10296;13951;10000;306;1020
10302;13951;10000;306;1020
10308;14003;10000;306;1020
10314;14055;10000;306;1020
10320;14055;10000;306;1020
10326;14055;10000;306;1020
10332;14055;10000;306;1020
10338;14107;10000;306;1020
10344;14159;10000;306;1020
10350;14159;10000;306;1020
10356;14159;10000;208;1020
10362;14159;10000;208;1020
10368;14211;10000;208;1020
10374;14211;10000;208;1020
10380;14211;10000;208;1020
10386;14256;10000;208;1020
10392;14256;10000;208;1020
10398;14256;10000;208;1020
10404;14256;10000;208;1020
10410;14256;10000;97;1020
10416;14256;10000;97;1020
10422;14256;10000;97;1020
10428;14256;10000;97;1020
10434;14256;10000;97;1020
10440;14256;10000;97;1020
10446;14256;10000;95;1020
10452;14256;10000;89;1020
10458;14256;10000;85;1020
10464;14256;10000;80;1020
10470;14256;10000;76;1020
10476;14256;10000;73;1020
10482;14256;10000;70;1020
10488;14256;10000;67;1020
10494;14256;10000;64;1020
10500;14256;10000;62;1020
10506;14256;10000;59;1020
10512;14211;10000;-45;1020
10518;14211;10000;-45;1020
10524;14211;10000;-45;1020
10530;14159;10000;-45;1020
10536;14159;10000;-45;1020
10542;14159;10000;-45;1020
10548;14107;10000;-45;1020
10554;14107;10000;-45;1020
10560;14055;10000;-45;1020
10566;14055;10000;-45;1020
10572;14055;10000;-156;1020
10578;14055;10000;-156;1020
10584;14003;10000;-156;1020
10590;13951;10000;-156;1020
10596;13951;10000;-156;1020
10602;13905;10000;-156;1020
10608;13905;10000;-156;1020
10659;13645;10000;-202;1020
10665;13645;10000;-202;1020
10671;13645;10000;-208;1020
10710;13451;10000;-208;1020
10722;13399;10000;-194;1020
10728;13347;10000;-194;1020
10743;13295;10000;-194;1020
10749;13295;10000;-194;1020
10755;13249;10000;-194;1020
10761;13249;10000;-194;1020
10767;13249;10000;-202;1020
10773;13249;10000;-202;1020
10779;13197;10000;-202;1020
10785;13197;10000;-202;1020
10791;13145;10000;-202;1020
10797;13145;10000;-202;1020
10803;13145;10000;-202;1020
10812;13093;10000;-202;1020
10818;13093;10000;-156;1020
10824;13041;10000;-156;1020
10830;13041;10000;-156;1020
10836;13041;10000;-156;1020
10842;13041;10000;-156;1020
10848;13041;10000;-156;1020
10854;13041;10000;-156;1020
10860;13041;10000;-156;1020
10866;13041;10000;-52;1020
10872;13041;10000;-52;1020
10878;12989;10000;-52;1020
10884;12989;10000;-52;1020
10890;12989;10000;-52;1020
10896;12989;10000;-52;1020
10902;12989;10000;-52;1020
10905;12989;10000;-52;1020
10911;12989;10000;-52;1020
10917;12989;10000;-52;1020
10923;13041;10000;-52;1020
10929;13041;10000;-52;1020
10935;13041;10000;-52;1020
10947;13041;10000;52;1020
10956;13041;10000;52;1020
10962;13041;10000;52;1020
10968;13041;10000;52;1020
10974;13041;10000;52;1020
10980;13093;10000;52;1020
10986;13093;10000;52;1020
10992;13145;10000;52;1020
10998;13145;10000;52;1020
11004;13145;10000;52;1020
11010;13145;10000;52;1020
11016;13197;10000;52;1020
11022;13197;10000;52;1020
11028;13249;10000;52;1020
11034;13249;10000;52;1020
11040;13249;10000;156;1020
11046;13249;10000;156;1020
11052;13249;10000;156;1020
11058;13295;10000;156;1020
11064;13295;10000;156;1020
11070;13347;10000;156;1020
11076;13347;10000;156;1020
11082;13347;10000;156;1020
11091;13399;10000;150;1020
11097;13451;10000;150;1020
11103;13451;10000;150;1020
11109;13451;10000;150;1020
11115;13451;10000;150;1020
11124;13503;10000;150;1020
11130;13555;10000;150;1020
11136;13555;10000;150;1020
11142;13555;10000;150;1020
11148;13600;10000;201;1020
11154;13600;10000;201;1020
11160;13645;10000;201;1020
11166;13645;10000;201;1020
11172;13645;10000;201;1020
11178;13645;10000;201;1020
11184;13697;10000;201;1020
11190;13697;10000;201;1020
11196;13749;10000;201;1020
11202;13749;10000;201;1020
11208;13749;10000;149;1020
11214;13801;10000;149;1020
11220;13801;10000;149;1020
11226;13853;10000;149;1020
11232;13853;10000;149;1020
11238;13853;10000;149;1020
11244;13853;10000;149;1020
11250;13853;10000;149;1020
11256;13905;10000;156;1020
11262;13905;10000;156;1020
11268;13905;10000;156;1020
11274;13951;10000;156;1020
11283;13951;10000;156;1020
11289;13951;10000;156;1020
11295;13951;10000;156;1020
11304;13951;10000;156;1020
11310;13951;10000;156;1020
11316;14003;10000;98;1020
11322;14003;10000;98;1020
11328;14003;10000;98;1020
11334;14003;10000;98;1020
11340;14003;10000;98;1020
11346;14003;10000;98;1020
11352;14003;10000;98;1020
11358;14003;10000;98;1020
11409;13951;10000;-52;1020
11415;13951;10000;-52;1020
11421;13951;10000;-52;1020
11427;13951;10000;-52;1020
11433;13951;10000;-52;1020
11439;13951;10000;-52;1020
11445;13951;10000;-52;1020
11451;13905;10000;-52;1020
11457;13905;10000;-52;1020
11463;13905;10000;-52;1020
11469;13905;10000;-46;1020
11475;13853;10000;-46;1020
11481;13853;10000;-46;1020
11487;13853;10000;-46;1020
11493;13853;10000;-46;1020
11499;13853;10000;-46;1020
11505;13853;10000;-46;1020
11511;13801;10000;-104;1020
11517;13801;10000;-104;1020
11523;13749;10000;-104;1020
11529;13749;10000;-104;1020
11535;13749;10000;-104;1020
11541;13749;10000;-104;1020
11547;13697;10000;-104;1020
11553;13697;10000;-104;1020
11559;13697;10000;-104;1020
11565;13645;10000;-104;1020
11574;13645;10000;-156;1020
11580;13645;10000;-156;1020
11586;13645;10000;-156;1020
11595;13600;10000;-156;1020
11601;13600;10000;-156;1020
11607;13555;10000;-156;1020
11613;13555;10000;-156;1020
11619;13555;10000;-156;1020
11625;13503;10000;-142;1020
11631;13503;10000;-142;1020
11637;13503;10000;-142;1020
11643;13451;10000;-142;1020
11649;13451;10000;-142;1020
11655;13451;10000;-142;1020
11661;13451;10000;-142;1020
11667;13451;10000;-142;1020
11676;13451;10000;-142;1020
11685;13399;10000;-104;1020
11691;13399;10000;-104;1020
11697;13347;10000;-104;1020
11703;13347;10000;-104;1020
11715;13347;10000;-104;1020
11724;13347;10000;-104;1020
11730;13347;10000;-104;1020
11736;13295;10000;-104;1020
11742;13295;10000;-104;1020
11748;13295;10000;-104;1020
11754;13295;10000;-104;1020
11760;13295;10000;-104;1020
11766;13295;10000;-104;1020
11775;13295;10000;-104;1020
11787;13295;10000;-104;1020
11793;13295;10000;-89;1020
11799;13295;10000;-85;1020
11811;13295;10000;-77;1020
11832;13295;10000;-67;1020
11844;13295;10000;-62;1020
11853;13295;10000;-59;1020
11865;13295;10000;-55;1020
11871;13347;10000;52;1020
11877;13347;10000;52;1020
11886;13347;10000;52;1020
11892;13347;10000;52;1020
11898;13347;10000;52;1020
11904;13347;10000;52;1020
11910;13347;10000;52;1020
11916;13347;10000;52;1020
11922;13399;10000;52;1020
11931;13399;10000;52;1020
11937;13399;10000;52;1020
11943;13451;10000;52;1020
11949;13451;10000;52;1020
11955;13451;10000;52;1020
11964;13451;10000;52;1020
11973;13451;10000;52;1020
11979;13451;10000;52;1020
11988;13451;10000;52;1020
11994;13503;10000;52;1020
12000;13503;10000;52;1020
12006;13503;10000;52;1020
12012;13503;10000;52;1020
12021;13555;10000;52;1020
12027;13555;10000;52;1020
12033;13555;10000;52;1020
12039;13555;10000;52;1020
12045;13555;10000;52;1020
12051;13600;10000;97;1020
12057;13600;10000;97;1020
12063;13600;10000;97;1020
12069;13600;10000;97;1020
12075;13645;10000;97;1020
12078;13645;10000;97;1020
12117;13645;10000;45;1020
12123;13645;10000;45;1020
12129;13645;10000;45;1020
12135;13645;10000;51;1020
12141;13697;10000;52;1020
12147;13697;10000;52;1020
12153;13697;10000;52;1020
12159;13697;10000;52;1020
12165;13697;10000;52;1020
12171;13697;10000;52;1020
12177;13697;10000;52;1020
12183;13697;10000;52;1020
12189;13749;10000;52;1020
12195;13749;10000;52;1020
12201;13749;10000;52;1020
12213;13749;10000;52;1020
12219;13749;10000;52;1020
12297;13749;10000;33;1020
12402;13645;10000;-52;1020
12465;13645;10000;-42;1020
12516;13555;10000;-45;1020
12519;13555;10000;-45;1020
12525;13555;10000;-45;1020
12531;13555;10000;-45;1020
12537;13555;10000;-45;1020
12543;13555;10000;-45;1020
12549;13555;10000;-45;1020
12558;13555;10000;-45;1020
12573;13555;10000;-45;1020
12582;13503;10000;-52;1020
12603;13503;10000;-52;1020
12615;13503;10000;-52;1020
12741;13503;10000;-22;1020
12777;13503;10000;-19;1020
12783;13503;10000;-19;1020
12909;13555;10000;52;1020
12924;13555;10000;15;1020
12936;13555;10000;14;1020
12984;13555;10000;12;1020
13008;13555;10000;12;1020
13014;13555;10000;12;1020
13020;13555;10000;11;1020
13032;13555;10000;11;1020
13119;13555;10000;9;1020
13125;13555;10000;9;1020
13131;13555;10000;9;1020
13137;13555;10000;9;1020
13200;13555;10000;8;1020
13239;13555;10000;7;1020
13248;13555;10000;7;1020
13254;13555;10000;7;1020
13344;13555;10000;6;1020
13431;13555;10000;6;1020
13458;13555;10000;5;1020
13464;13555;10000;5;1020
13470;13555;10000;5;1020
13491;13555;10000;5;1020
13500;13555;10000;5;1020
13509;13555;10000;5;1020
13521;13555;10000;5;1020
13533;13555;10000;5;1020
13548;13555;10000;5;1020
13551;13555;10000;5;1020
13566;13555;10000;5;1020
13578;13555;10000;5;1020
13599;13555;10000;5;1020
13602;13555;10000;5;1020
13767;13555;10000;4;1020
13773;13555;10000;4;1020
13779;13555;10000;4;1020
13785;13555;10000;4;1020
13791;13555;10000;4;1020
13860;13555;10000;4;1020
13866;13555;10000;4;1020
13956;13555;10000;3;1020
13962;13555;10000;3;1020
14031;13555;10000;3;1020
14037;13555;10000;3;1020
