tiempo;error;tiempoDev;derivada
34104;0;194;-3
34134;0;204;-3
34167;0;215;-3
34197;0;225;-3
34230;0;236;-2
34260;0;246;-2
34293;0;257;-2
34323;0;267;-2
34356;0;278;-2
34386;0;288;-2
34419;0;299;-2
34449;0;309;-2
34482;0;320;-2
34512;0;330;-2
34545;0;341;-2
34575;0;351;-1
34608;0;362;-1
34638;0;372;-1
34671;0;383;-1
34701;0;393;-1
34734;0;404;-1
34764;0;414;-1
34797;0;425;-1
34827;0;435;-1
34860;0;446;-1
34890;0;456;-1
34923;0;467;-1
34953;0;477;-1
34986;0;488;-1
35016;0;498;-1
35049;0;509;-1
35079;0;519;-1
35112;0;530;-1
35142;0;540;-1
35175;0;551;-1
35205;0;561;-1
35238;0;572;-1
35268;0;582;-1
35301;0;593;-1
35331;0;603;-1
35364;0;614;-1
35394;0;624;-1
35427;0;635;-1
35457;0;645;-1
35490;0;656;-1
35520;0;666;-1
35553;0;677;-1
35583;0;687;-1
35616;0;698;-1
35646;0;708;0
35673;0;717;0
35703;0;727;0
35733;0;737;0
35763;0;747;0
35793;0;757;0
35820;0;766;0
35850;0;776;0
35880;0;786;0
35910;0;796;0
35940;0;806;0
35967;0;815;0
35997;0;825;0
36027;0;835;0
36057;0;845;0
36087;0;855;0
36114;0;864;0
36144;0;874;0
36174;0;884;0
36204;0;894;0
36234;0;904;0
36261;0;913;0
36291;0;923;0
36321;0;933;0
36351;0;943;0
36381;0;953;0
36408;0;962;0
36438;0;972;0
36468;0;982;0
36498;0;992;0
36528;0;1002;0
36558;0;1012;0
36591;0;1023;0
36621;0;1033;0
36654;0;1044;0
36684;0;1054;0
36717;0;1065;0
36747;15;2;400
36780;125;1;1600
36816;360;1;2200
36849;568;1;1900
36885;723;1;500
36921;831;1;400
36954;883;1;300
36987;911;3;100
37020;917;8;37
37053;904;2;-200
37089;868;3;-266
37125;790;1;-900
37161;661;1;-1200
37200;460;1;-2100
37236;225;1;-2300
37275;-54;1;-2300
37311;-309;1;-1500
37353;-549;1;-1400
37392;-718;1;-1100
37431;-818;2;-450
37470;-876;1;-400
37506;-891;4;-100
37542;-880;4;75
37578;-844;1;400
37614;-770;1;500
37650;-643;1;1200
37689;-453;1;1400
37725;-233;1;2300
37764;31;1;1600
37797;248;1;1500
37833;467;1;1400
37869;637;1;1200
37905;750;1;600
37938;822;1;400
37971;856;2;200
38004;868;5;80
38037;856;4;-100
38073;818;3;-300
38109;734;1;-1000
38148;606;1;-1300
38187;411;1;-1400
38223;195;1;-2300
38262;-15;1;-800
38295;-47;4;175
38331;31;1;1600
38364;140;1;1500
38397;241;1;800
38433;338;2;750
38466;404;2;350
38499;453;2;350
38532;481;4;175
38565;481;7;-100
38601;467;4;-175
38637;418;2;-350
38673;353;2;-350
38709;263;1;-800
38745;156;1;-800
38778;47;1;-1500
38817;-78;1;-800
38853;-187;1;-800
38892;-294;1;-800
38928;-368;1;-800
38967;-418;4;-175
39003;-439;8;-87
39042;-439;12;58
39075;-418;4;175
39111;-368;1;700
39147;-301;2;400
39183;-202;1;1600
39219;-109;1;800
39255;0;1;700
39285;94;1;800
39318;187;2;800
39351;271;1;800
39384;338;2;350
39417;389;3;233
39450;418;5;140
39486;425;13;53
39519;418;22;-31
39555;382;1;-700
39591;331;2;-350
39627;256;1;-700
39660;171;1;-800
39696;70;1;-800
39732;-31;1;-800
39765;-125;1;-800
39804;-225;1;-700
39843;-301;2;-350
39879;-353;3;-233
39918;-389;4;-175
39954;-397;12;-66
39993;-375;4;175
40029;-338;2;400
40062;-286;2;400
40098;-210;1;800
40134;-125;1;800
40170;-31;3;533
40203;62;2;750
40236;140;3;500
40269;218;1;800
40302;278;2;350
40335;331;3;266
40368;360;6;116
40404;375;11;63
40437;368;16;-43
40473;346;4;-175
40509;309;3;-233
40542;248;2;-400
40578;171;1;-800
40614;86;1;-800
40647;0;1;-700
40683;-86;2;-400
40719;-171;2;-750
40755;-241;2;-400
40794;-294;3;-266
40833;-331;5;-160
40869;-346;9;-88
40905;-331;9;77
40941;-309;4;175
40977;-263;2;400
41013;-202;1;800
41046;-140;2;400
41082;-47;2;750
41115;23;1;800
41148;101;1;700
41181;164;2;400
41214;225;2;350
41265;294;3;266
41298;323;3;233
41331;331;11;72
41364;323;13;-61
41400;301;5;-160
41436;256;2;-350
41472;202;2;-400
41508;133;1;-700
41544;62;2;-400
41577;-15;1;-800
41613;-86;2;-400
41649;-156;1;-800
41688;-218;2;-400
41724;-263;3;-233
41763;-294;4;-200
41799;-294;16;-50
41838;-286;26;30
41874;-256;4;175
41910;-210;2;400
41946;-156;2;400
41982;-94;1;700
42015;-31;3;266
42045;31;2;400
42078;94;2;400
42111;156;1;800
42144;202;3;233
42177;241;3;266
42210;271;4;200
42243;278;11;63
42279;278;23;30
42312;263;7;-114
42348;233;4;-200
42384;187;2;-400
42420;133;2;-350
42456;70;2;-400
42489;7;2;-400
42522;-47;2;-400
42558;-117;2;-400
42597;-171;2;-350
42633;-210;4;-200
42672;-241;5;-160
42708;-248;12;-58
42747;-248;25;-28
42783;-225;6;133
42819;-195;5;140
42855;-148;3;266
42891;-94;1;700
42924;-39;2;400
42957;15;1;800
42990;62;3;266
43020;109;2;400
43056;156;4;200
43089;195;4;200
43122;218;5;160
43155;233;8;100
43188;233;19;42
43221;225;25;-32
43257;202;5;-160
43293;171;4;-200
43329;125;2;-400
43365;78;2;-400
43398;23;2;-400
43431;-23;2;-400
43464;-70;3;-266
43503;-125;2;-400
43539;-156;4;-200
43578;-187;5;-160
43617;-202;11;-63
43653;-202;23;-30
43692;-187;4;200
43728;-164;5;140
43764;-133;4;175
43797;-94;2;350
43833;-47;2;350
43866;0;1;700
43896;31;3;266
43926;78;2;400
43959;109;3;266
43992;140;5;140
44025;171;4;175
44061;187;7;114
44094;187;18;44
44127;187;29;27
44163;171;7;-114
44196;148;4;-200
44232;125;5;-160
44268;78;2;-400
44301;39;3;-266
44337;0;3;-233
44370;-39;4;-200
44406;-78;4;-200
44442;-117;4;-200
44481;-140;6;-116
44517;-156;8;-100
44553;-156;20;-40
44592;-156;33;-24
44628;-140;8;100
44664;-117;4;200
44700;-94;5;140
44733;-54;3;266
44766;-23;4;200
44799;15;2;400
44829;47;1;800
44862;78;2;400
44892;101;4;175
44925;125;3;266
44961;140;7;100
44994;148;14;57
45027;148;25;32
45060;140;26;-30
45096;125;5;-160
45132;109;6;-133
45165;78;3;-266
45201;47;3;-233
45234;15;2;-400
45267;-15;2;-400
45303;-47;2;-400
45339;-70;5;-160
45372;-94;5;-160
45408;-109;9;-88
45447;-125;9;-88
45483;-125;21;-38
45519;-117;24;33
45555;-101;10;80
45591;-78;3;266
45624;-62;6;133
45657;-31;2;400
45690;-15;6;133
45723;15;4;200
45753;31;6;133
45786;62;3;266
45816;78;4;200
45849;94;6;133
45879;101;12;58
45912;109;12;66
45948;109;24;33
45981;101;28;-28
46014;94;12;-58
46047;78;7;-114
46080;62;7;-114
46116;39;7;-114
46149;15;4;-200
46182;0;6;-116
46215;-23;7;-114
46251;-47;5;-160
46287;-62;5;-160
46320;-70;13;-61
46356;-78;16;-50
46392;-78;28;-28
46428;-78;40;-20
46464;-70;46;17
46497;-62;14;57
46530;-47;9;77
46563;-31;6;133
46596;-15;5;160
46629;0;6;116
46656;15;5;160
46689;31;5;160
46719;39;10;80
46752;54;10;70
46782;62;11;72
46815;62;22;36
46845;70;26;30
46878;70;37;21
46908;62;30;-26
46944;62;42;-19
46977;47;8;-87
47010;39;12;-66
47043;31;12;-66
47076;15;10;-80
47109;0;7;-100
47139;-15;6;-133
47175;-23;12;-66
47211;-31;14;-57
47247;-39;21;-38
47283;-47;20;-40
47319;-47;32;-25
47355;-39;33;24
47388;-39;44;18
47421;-31;24;33
47454;-23;21;38
47490;-15;17;47
47523;0;9;77
47550;0;18;38
47580;15;9;88
47610;15;19;42
47640;23;23;34
47673;31;19;42
47703;31;29;27
47736;39;31;25
47766;39;41;19
47799;39;52;15
47832;31;39;-20
47865;31;50;-16
47898;23;31;-25
47931;15;14;-57
47967;15;26;-30
47997;7;24;-33
48030;0;17;-41
48060;-7;18;-38
48096;-7;30;-23
48129;-15;25;-32
48165;-15;37;-21
48201;-15;49;-16
48237;-15;61;-13
48273;-15;73;-10
48309;-7;69;11
48339;-7;79;10
48369;-7;89;8
48399;0;32;21
48429;0;42;16
48459;0;52;13
48489;7;38;18
48516;7;47;14
48546;7;57;12
48576;15;33;24
48606;15;43;18
48639;15;54;14
48669;15;64;12
48702;15;75;10
48732;15;85;9
48762;7;65;-12
48795;7;76;-10
48825;7;86;-9
48855;7;96;-8
48885;7;106;-7
48915;7;116;-6
48948;7;127;-6
48978;7;137;-5
49011;7;148;-5
49041;7;158;-5
49074;7;169;-4
49104;7;179;-4
49137;7;190;-4
49167;7;200;-4
49200;7;211;-3
49230;7;221;-3
49263;7;232;-3
49293;7;242;-3
49326;7;253;-3
49356;7;263;-3
49389;7;274;-2
49419;7;284;-2
49452;7;295;-2
49482;7;305;-2
49515;7;316;-2
49545;7;326;-2
49578;7;337;-2
49608;7;347;-2
49641;7;358;-2
49671;7;368;-2
49704;7;379;-2
49734;7;389;-2
49767;7;400;-2
49797;7;410;-1
49830;7;421;-1
49860;7;431;-1
49893;7;442;-1
49923;7;452;-1
49956;7;463;-1
49986;7;473;-1
50019;7;484;-1
50049;7;494;-1
50082;7;505;-1
50112;7;515;-1
50145;7;526;-1
50175;7;536;-1
50208;7;547;-1
50238;7;557;-1
50271;7;568;-1
50301;7;578;-1
50334;7;589;-1
50364;7;599;-1
50397;7;610;-1
50427;7;620;-1
50460;7;631;-1
50490;7;641;-1
50523;7;652;-1
50553;7;662;-1
50586;7;673;-1
50616;7;683;-1
50649;7;694;-1
50679;7;704;-1
50712;7;715;-1
50742;7;725;-1
50775;7;736;-1
50805;7;746;-1
50838;7;757;-1
50868;7;767;-1
50901;7;778;-1
50931;7;788;-1
50964;7;799;-1
50994;7;809;0
51024;7;819;0
51054;7;829;0
51081;7;838;0
51111;7;848;0
51141;7;858;0
51171;7;868;0
51201;7;878;0
51228;7;887;0
51258;7;897;0
51288;7;907;0
51318;7;917;0
51348;7;927;0
51375;7;936;0
51405;7;946;0
51435;7;956;0
51465;7;966;0
51495;7;976;0
51522;7;985;0
51552;7;995;0
51582;7;1005;0
51615;7;1016;0
51645;7;1026;0
51678;7;1037;0
51708;7;1047;0
51741;7;1058;0
51771;7;1068;0
51804;7;1079;0
51834;7;1089;0
51867;7;1100;0
51897;7;1110;0
51930;7;1121;0
51960;7;1131;0
51993;7;1142;0
52023;7;1152;0
52056;7;1163;0
52086;7;1173;0
52119;7;1184;0
52149;7;1194;0
52182;7;1205;0
52212;7;1215;0
52245;7;1226;0
52275;7;1236;0
52308;7;1247;0
52338;7;1257;0
52371;7;1268;0
52401;7;1278;0
52434;7;1289;0
52464;7;1299;0
52497;7;1310;0
52527;7;1320;0
52560;7;1331;0
52590;7;1341;0
52623;7;1352;0
52653;7;1362;0
52686;7;1373;0
52716;7;1383;0
52749;7;1394;0
52779;7;1404;0
52812;7;1415;0
52842;7;1425;0
52875;7;1436;0
52905;7;1446;0
52938;7;1457;0
52968;7;1467;0
