tiempo;error;tiempoDev;derivada
24424;-481;11;63
24474;-432;2;350
24524;-338;2;750
24574;-202;1;800
24624;-47;1;700
24674;125;1;1600
24724;271;1;800
24774;382;2;350
24824;453;1;700
24874;467;14;50
24924;439;2;-350
24974;368;2;-350
25024;248;1;-800
25074;109;1;-800
25124;-54;1;-700
25174;-202;1;-700
25224;-323;1;-700
25274;-404;2;-350
25324;-432;9;-77
25374;-418;8;87
25424;-353;1;700
25474;-256;1;700
25524;-117;1;800
25574;23;1;800
25624;171;2;750
25674;278;1;700
25724;368;3;266
25774;411;4;175
25824;411;20;35
25874;360;2;-400
25924;278;1;-800
25974;164;1;-700
26024;23;1;-800
26074;-117;1;-800
26124;-233;1;-800
26174;-316;3;-233
26224;-368;5;-160
26274;-375;9;77
26324;-346;4;175
26374;-278;2;400
26424;-164;1;700
26474;-47;1;700
26524;78;1;800
26574;195;1;800
26624;286;2;400
26674;346;5;160
26724;360;15;46
26774;338;3;-266
26824;278;1;-800
26874;195;1;-700
26924;86;1;-800
26974;-39;1;-800
27024;-148;3;-266
27074;-241;2;-400
27124;-301;4;-175
27174;-323;11;-63
27224;-316;24;29
27274;-271;3;233
27324;-202;3;266
27374;-94;1;700
27424;15;2;400
27474;125;3;533
27524;210;2;400
27574;278;3;233
27624;309;7;114
27674;309;24;33
27724;271;4;-175
27774;202;1;-800
27824;117;2;-400
27874;15;1;-800
27924;-78;2;-400
27974;-171;2;-350
28024;-233;4;-200
28074;-271;8;-100
28124;-278;20;-35
28174;-248;3;266
28224;-202;3;266
28274;-125;3;266
28324;-31;2;400
28374;62;1;800
28424;148;2;400
28474;210;4;200
28524;248;6;116
28574;263;15;46
28624;248;10;-80
28674;202;4;-200
28724;133;2;-350
28774;47;1;-700
28824;-31;1;-800
28874;-109;3;-266
28924;-171;4;-175
28974;-218;4;-200
29024;-233;12;-66
29074;-218;7;100
29124;-179;3;266
29174;-125;2;400
29224;-54;3;266
29274;15;2;400
29324;94;2;400
29374;156;3;266
29424;195;5;160
29474;218;8;100
29524;210;18;-44
29574;179;4;-200
29624;133;3;-233
29674;70;3;-266
29724;7;3;-266
29774;-62;2;-400
29824;-125;2;-400
29874;-156;7;-114
29924;-179;13;-61
29974;-179;15;53
30024;-156;4;200
30074;-125;5;160
30124;-62;2;400
30174;-7;4;200
30224;47;3;266
30274;101;4;175
30324;140;6;116
30374;164;10;80
30424;171;20;35
30474;148;8;-100
30524;125;6;-133
30574;78;4;-200
30624;23;3;-266
30674;-31;1;-800
30724;-78;3;-266
30774;-109;7;-114
30824;-133;12;-66
30874;-140;22;-31
30924;-125;7;114
30974;-101;6;133
31024;-62;3;266
31074;-23;5;160
31124;23;4;200
31174;62;5;160
31224;94;8;100
31274;117;10;80
31324;125;19;42
31374;117;28;-28
31424;94;5;-140
31474;62;3;-266
31524;31;4;-200
31574;-7;5;-140
31624;-47;3;-266
31674;-70;8;-100
31724;-94;6;-133
31774;-94;23;-34
31824;-94;39;-20
31874;-78;12;66
31924;-47;4;175
31974;-23;6;133
32024;0;8;87
32074;31;7;114
32124;54;10;70
32174;70;16;50
32224;78;22;36
32274;78;38;21
32324;70;49;-16
32374;47;5;-140
32424;31;7;-114
32474;7;9;-88
32524;-15;8;-100
32574;-31;11;-72
32624;-47;15;-53
32674;-47;32;-25
32724;-47;49;-16
32774;-47;65;-12
32824;-31;14;57
32874;-15;9;88
32924;0;11;63
32974;15;11;72
33024;31;11;72
33074;39;19;42
33124;47;20;40
33174;47;36;22
33224;39;42;-19
33274;31;28;-28
33324;15;11;-72
33374;7;19;-42
33424;0;20;-35
33474;-15;14;-57
33524;-15;31;-25
33574;-15;48;-16
33624;-15;64;-12
33674;-15;81;-9
33724;-7;85;9
33774;-7;101;7
33824;0;35;20
33874;7;33;21
33924;15;22;36
33974;15;38;21
34024;15;55;14
34074;15;71;11
34124;15;88;9
34174;15;105;7
34224;7;101;-7
34274;7;118;-6
34324;7;135;-5
34374;7;151;-5
34424;7;168;-4
34474;7;185;-4
34524;7;201;-3
34574;7;218;-3
34624;7;235;-3
34674;7;252;-3
34724;7;268;-2
34774;7;285;-2
34824;7;301;-2
34874;7;318;-2
34924;7;335;-2
34974;7;352;-2
35024;7;368;-2
35074;7;385;-2
35124;7;402;-1
35174;31;3;266
35224;94;1;800
35274;156;3;266
35324;233;3;266
35374;309;2;400
35424;353;4;175
35474;411;2;350
35524;453;5;140
35574;509;3;233
35624;542;5;140
35674;587;1;600
35724;625;3;200
35774;655;5;120
35824;684;5;120
35874;695;9;55
35924;695;25;20
35974;695;42;11
36024;684;5;-120
36074;619;1;-600
36124;481;1;-700
36174;294;1;-1500
36224;47;1;-1500
36274;-195;1;-800
36324;-397;1;-1500
36374;-549;1;-700
36424;-637;2;-300
36474;-655;11;-54
36524;-619;2;300
36574;-515;1;700
36624;-360;1;800
36674;-148;1;800
36724;94;1;1600
36774;294;1;1600
36824;467;1;1400
36874;587;1;600
36924;631;5;120
36974;625;17;-35
37024;549;1;-600
37074;425;1;-700
37124;241;1;-1500
37174;23;1;-800
37224;-202;1;-1500
37274;-375;1;-1500
37324;-509;1;-1400
37374;-575;2;-350
37424;-587;14;-42
37474;-549;3;200
37524;-439;2;700
37574;-294;1;700
37624;-101;1;800
37674;101;1;700
37724;294;1;1600
37774;439;2;700
37824;535;2;300
37874;575;5;140
37924;555;5;-140
37974;474;2;-350
38024;346;1;-700
38074;179;1;-800
38124;-7;1;-700
38174;-202;1;-1500
38224;-360;1;-700
38274;-467;1;-700
38324;-522;4;-175
38374;-522;4;175
38424;-467;1;700
38474;-368;1;700
38524;-225;1;800
38574;-47;1;1500
38624;140;1;1500
38674;301;1;700
38724;411;3;466
38774;495;2;350
38824;509;14;50
38874;481;3;-233
38924;397;1;-700
38974;271;1;-700
39024;109;1;-800
39074;-62;1;-1500
39124;-225;1;-700
39174;-353;1;-700
39224;-432;4;-175
39274;-467;9;-77
39324;-453;4;175
39374;-397;2;350
39424;-286;1;800
39474;-140;1;1600
39524;15;1;800
39574;179;1;800
39624;309;3;500
39674;397;3;266
39724;446;7;100
39774;453;18;38
39824;397;1;-700
39874;309;2;-700
39924;187;1;-800
39974;31;1;-1600
40024;-125;1;-1600
40074;-248;1;-700
40124;-346;2;-400
40174;-404;5;-140
40224;-418;15;-46
40274;-382;2;350
40324;-309;1;700
40374;-202;1;800
40424;-62;1;1600
40474;78;1;800
40524;210;1;800
40574;309;1;800
40624;375;4;175
40674;397;9;88
40724;382;6;-116
40774;323;2;-400
40824;218;1;-700
40874;109;3;-533
40924;-31;1;-800
40974;-156;1;-800
41024;-263;1;-700
41074;-331;3;-266
41124;-360;9;-77
41174;-353;10;70
41224;-309;3;233
41274;-233;2;400
41324;-125;2;400
41374;7;1;700
41424;125;1;800
41474;225;2;350
41524;301;3;233
41574;338;8;87
41624;346;10;-70
41674;309;2;-350
41724;241;2;-350
41774;140;1;-800
41824;31;3;-533
41874;-78;1;-800
41924;-179;2;-400
41974;-256;4;-200
42024;-301;6;-116
42074;-309;7;100
42124;-286;4;200
42174;-233;2;400
42224;-140;1;800
42274;-39;2;400
42324;62;3;500
42374;156;2;400
42424;233;2;400
42474;286;4;200
42524;294;16;50
42574;278;5;-160
42624;233;3;-266
42674;164;3;-233
42724;70;2;-400
42774;-23;2;-400
42824;-125;1;-800
42874;-195;3;-266
42924;-248;3;-233
42974;-263;12;-58
43024;-256;25;28
43074;-218;3;233
43124;-156;3;266
43174;-70;1;800
43224;15;1;800
43274;94;3;266
43324;171;2;350
43374;218;5;160
43424;248;8;87
43474;248;25;28
43524;218;5;-140
43574;164;3;-233
43624;94;2;-350
43674;15;2;-400
43724;-62;2;-400
43774;-140;2;-350
43824;-187;3;-266
43874;-218;6;-133
43924;-218;23;-34
43974;-195;6;116
44024;-148;3;266
44074;-94;3;233
44124;-15;2;400
44174;54;2;350
44224;117;3;266
44274;164;5;160
44324;195;9;88
44374;202;20;35
44424;187;7;-114
44474;156;5;-160
44524;101;4;-200
44574;39;3;-266
44624;-31;1;-800
44674;-94;1;-800
44724;-133;6;-133
44774;-164;8;-100
44824;-171;19;-36
44874;-164;29;24
44924;-140;8;100
44974;-94;4;175
45024;-39;4;200
45074;15;4;200
45124;78;2;400
45174;117;5;160
45224;148;8;100
45274;156;19;42
45324;156;35;22
45374;133;7;-100
45424;94;3;-233
45474;47;3;-233
45524;0;3;-233
45574;-47;4;-200
45624;-94;4;-200
45674;-125;4;-200
45724;-133;17;-47
45774;-133;33;-24
45824;-109;5;160
45874;-78;3;266
45924;-39;4;200
45974;0;4;175
46024;47;1;800
46074;78;4;200
46124;101;9;77
46174;117;15;53
46224;117;31;25
46274;101;11;-72
46324;78;5;-160
46374;47;4;-175
46424;15;6;-133
46474;-15;8;-100
46524;-47;8;-100
46574;-78;5;-160
46624;-94;8;-100
46674;-94;25;-32
46724;-78;12;66
46774;-62;10;80
46824;-39;10;80
46874;-15;8;100
46924;15;7;114
46974;39;9;88
47024;62;8;100
47074;78;9;88
47124;78;25;32
47174;70;33;-24
47224;62;19;-42
47274;39;10;-80
47324;15;4;-200
47374;0;9;-77
47424;-15;14;-57
47474;-39;12;-66
47524;-47;17;-47
47574;-47;33;-24
47624;-47;50;-16
47674;-31;13;61
47724;-23;18;44
47774;-7;16;50
47824;7;14;50
47874;23;15;53
47924;31;18;44
47974;39;26;30
48024;47;25;32
48074;39;23;-34
48124;31;28;-28
48174;23;25;-32
48224;15;20;-40
48274;0;10;-70
48324;-7;18;-38
48374;-15;19;-42
48424;-15;36;-22
48474;-15;53;-15
48524;-15;69;-11
48574;-7;70;11
48624;-7;86;9
48674;0;41;17
48724;0;58;12
48774;7;49;14
48824;7;66;10
48874;15;10;80
48924;15;26;30
48974;7;42;-19
49024;7;59;-13
49074;7;76;-10
49124;7;92;-8
49174;7;109;-7
49224;7;125;-6
49274;7;142;-5
49324;7;159;-5
49374;7;176;-4
49424;7;192;-4
49474;7;209;-3
49524;7;225;-3
49574;7;242;-3
49624;7;259;-3
49674;7;276;-2
49724;7;292;-2
49774;7;309;-2
49824;15;287;2
49874;125;1;1600
49924;256;1;800
49974;382;1;700
50024;555;1;600
50074;734;1;600
50124;868;1;800
50174;926;1;300
50224;960;3;166
50274;993;1;100
50324;998;6;-16
50374;962;1;-200
50424;887;1;-400
50474;790;1;-400
50524;673;1;-500
50574;575;2;-600
50624;481;2;-350
50674;411;3;-233
50724;338;1;-800
50774;294;4;-175
50824;248;2;-400
50874;218;6;-116
50924;202;13;-61
50974;187;8;-100
51024;171;8;-100
51074;140;3;-266
51124;117;10;-80
51174;109;20;-40
51224;109;36;-22
51274;101;45;-17
51324;101;61;-13
51374;101;78;-10
51424;94;59;-11
51474;94;75;-9
51524;94;92;-7
51574;101;59;11
51624;101;75;9
51674;117;15;53
51724;148;6;133
51774;187;3;266
51824;248;3;233
51874;338;3;500
51924;460;1;700
51974;612;1;1200
52024;799;1;1400
52074;951;1;500
52124;988;1;-500
52174;750;1;-2000
52224;218;1;-3800
52274;-432;1;-3500
52324;-876;1;-1600
52374;-999;2;-50
52424;-935;1;500
52474;-799;1;1000
52524;-690;1;500
52574;-625;4;150
52624;-606;14;42
52674;-649;2;-300
52724;-750;1;-600
52774;-872;1;-400
52824;-979;1;-500
52874;-974;1;500
52924;-718;1;2100
52974;-202;1;3100
53024;418;1;3600
53074;860;1;2000
53124;996;1;100
53174;964;1;-400
53224;876;1;-400
53274;809;1;-400
53324;785;10;-50
53374;822;2;200
53424;898;1;400
53474;982;1;300
53524;979;1;-600
53574;770;1;-2000
53624;316;1;-3700
53674;-278;1;-3700
53724;-739;1;-2100
53774;-964;1;-900
53824;-995;1;100
53874;-946;1;200
53924;-898;1;300
53974;-891;12;-33
54024;-923;2;-150
54074;-982;1;-300
54124;-993;1;200
54174;-872;1;1500
54224;-502;1;2700
54274;47;1;3200
54324;549;1;2700
54374;883;1;1500
54424;995;1;200
54474;987;1;-100
54524;951;2;-100
54574;938;6;50
54624;962;1;200
54674;995;1;200
54724;975;1;-500
54774;822;1;-1300
54824;425;1;-3500
54874;-101;1;-3100
54924;-568;1;-2600
54974;-883;1;-1100
55024;-991;1;-300
55074;-996;3;66
55124;-979;2;50
55174;-979;5;-40
55224;-995;1;-100
55274;-990;1;200
55324;-883;1;1100
55374;-600;1;2500
55424;-140;1;3100
55474;382;1;2900
55524;770;1;2000
55574;946;1;800
55624;998;2;100
55674;996;3;-33
55724;992;13;-7
55774;999;3;33
55824;985;1;-200
55874;887;1;-1100
55924;637;1;-1200
55974;218;1;-3000
56024;-286;1;-3000
56074;-695;1;-2200
56124;-904;1;-600
56174;-985;1;-200
56224;-999;8;-12
56274;-999;14;1364
56324;-997;3;33
56374;-964;1;400
56424;-827;1;1700
56474;-555;1;2000
56524;-117;1;3100
56574;331;1;3000
56624;707;1;1700
56674;904;1;600
56724;979;1;200
56774;996;3;33
56824;998;16;6
56874;985;2;-100
56924;923;1;-600
56974;744;1;-1600
57024;404;1;-2100
57074;-15;1;-3000
57124;-453;1;-2100
57174;-575;1;600
57224;-360;1;1500
57274;-54;1;1600
57324;241;1;1600
57374;502;1;1400
57424;684;1;600
57474;775;1;500
57524;804;6;83
57574;770;1;-500
57624;684;1;-600
57674;522;1;-700
57724;263;1;-1500
57774;-15;1;-1500
57824;-301;1;-1500
57874;-515;1;-600
57924;-425;1;700
57974;-233;1;1500
58024;15;1;1500
58074;256;1;800
58124;439;1;700
58174;587;1;600
58224;655;2;300
58274;661;8;-75
58324;612;1;-700
58374;502;1;-1300
58424;331;1;-700
58474;109;1;-800
58524;-117;1;-800
58574;-331;1;-800
58624;-481;1;-700
58674;-439;2;350
58724;-294;1;700
58774;-109;1;800
58824;86;1;800
58874;271;1;1500
58924;411;3;466
58974;509;2;350
59024;549;5;140
59074;535;5;-140
59124;467;2;-350
59174;338;1;-800
59224;171;1;-1600
59274;-15;1;-1500
59324;-187;1;-1600
59374;-338;1;-700
59424;-397;4;175
59474;-271;1;700
59524;-94;1;1500
59574;94;1;800
59624;248;1;700
59674;382;2;350
59724;467;2;350
59774;502;11;63
59824;488;4;-175
59874;425;3;-466
59924;309;2;-700
59974;156;1;-800
60024;-15;1;-1500
60074;-171;2;-750
60124;-233;2;400
60174;-140;2;400
60224;-15;1;800
60274;109;1;800
60324;202;2;350
60374;286;3;266
60424;338;4;175
60474;346;16;50
60524;316;5;-140
60574;248;2;-400
60624;164;2;-350
60674;47;1;-700
60724;-62;1;-800
60774;-164;1;-800
60824;-248;1;-700
60874;-294;5;-160
60924;-309;13;-61
60974;-294;9;77
61024;-233;1;800
61074;-156;1;800
61124;-62;3;533
61174;47;1;800
61224;140;2;750
61274;218;2;400
61324;271;4;200
61374;294;10;80
61424;278;5;-160
61474;241;4;-175
61524;171;1;-800
61574;86;2;-400
61624;-7;2;-350
61674;-109;1;-800
61724;-171;3;-233
61774;-233;4;-200
61824;-263;5;-140
61874;-256;16;43
61924;-218;2;350
61974;-156;1;800
62024;-94;2;350
62074;0;2;350
62124;78;2;400
62174;156;2;400
62224;210;4;200
62274;241;8;100
62324;241;10;-70
62374;218;6;-116
62424;171;3;-266
62474;109;3;-266
62524;23;2;-400
62574;-47;2;-400
62624;-125;2;-400
62674;-171;4;-175
62724;-202;9;-77
62774;-210;22;-36
62824;-195;10;70
62874;-156;4;200
62924;-101;3;266
62974;-31;3;266
63024;31;4;200
63074;101;3;233
63124;156;3;266
63174;187;5;160
63224;195;18;44
63274;187;28;-28
63324;156;6;-133
63374;109;3;-266
63424;47;3;-233
63474;-15;2;-400
63524;-70;4;-200
63574;-125;3;-266
63624;-156;4;-200
63674;-164;17;-47
63724;-156;25;32
63774;-133;6;116
63824;-94;3;233
63874;-39;3;266
63924;7;4;175
63974;62;3;266
64024;109;2;400
64074;140;4;175
64124;148;17;47
64174;148;11;-72
64224;125;4;-200
64274;94;3;-233
64324;54;5;-160
64374;7;5;-160
64424;-39;4;-200
64474;-78;4;-200
64524;-109;6;-133
64574;-125;10;-80
64624;-125;27;-29
64674;-109;14;57
64724;-78;4;200
64774;-47;6;116
64824;-7;6;133
64874;31;4;200
64924;62;7;114
64974;86;11;72
65024;101;16;43
65074;109;22;36
65124;94;9;-77
65174;78;8;-100
65224;47;5;-140
65274;15;4;-200
65324;-15;5;-160
65374;-47;4;-200
65424;-62;7;-114
65474;-78;12;-66
65524;-78;29;-27
65574;-70;37;21
65624;-54;11;72
65674;-39;13;61
65724;-15;7;114
65774;7;9;77
65824;31;7;114
65874;47;11;72
65924;62;13;61
65974;62;30;26
66024;62;46;17
66074;54;56;-14
66124;39;14;-57
66174;23;13;-61
66224;0;5;-140
66274;-15;9;-88
66324;-31;6;-133
66374;-31;23;-34
66424;-39;35;-22
66474;-39;51;-15
66524;-31;49;16
66574;-15;10;80
66624;-7;19;42
66674;0;20;35
66724;15;14;57
66774;23;23;34
66824;31;21;38
66874;31;38;21
66924;31;54;14
66974;23;57;-14
67024;15;20;-40
67074;15;36;-22
67124;7;35;-22
67174;0;28;-25
67224;-7;32;-21
67274;-7;49;-14
67324;-7;66;-10
67374;-7;82;-8
67424;0;70;10
67474;0;87;8
67524;0;103;6
67574;0;120;5
67624;0;137;5
67674;0;153;4
67724;0;170;4
67774;0;187;3
67824;0;203;3
67874;0;220;3
67924;0;237;2
67974;0;254;2
68024;0;270;2
68074;0;287;2
68124;0;303;2
68174;0;320;2
68224;0;337;2
68274;0;354;1
68324;0;370;1
68374;0;387;1
68424;0;403;1
68474;0;420;1
68524;0;437;1
68574;0;453;1
68624;0;470;1
68674;0;487;1
68724;0;503;1
68774;0;520;1
68824;0;537;1
68874;0;553;1
68924;0;570;1
68974;0;587;1
69024;0;603;1
69074;0;620;1
69124;0;637;1
69174;0;653;1
69224;0;670;1
69274;0;687;1
69324;0;703;0
69374;0;720;0
69424;0;737;0
69474;0;7;100
69524;0;24;29
69574;0;41;17
69624;0;57;12
69674;0;74;9
69724;0;91;7
69774;0;107;6
69824;0;124;5
69874;0;141;4
69924;0;158;4
69974;0;174;4
70024;0;191;3
70074;0;207;3
70124;0;224;3
70174;0;241;2
70224;0;257;2
70274;0;274;2
70324;0;291;2
70374;0;307;2
70424;-7;323;-2
70474;-15;17;-47
70524;-31;12;-66
70574;-31;28;-28
70624;-31;45;-17
70674;-31;61;-13
70724;-23;71;11
70774;-15;25;32
70824;0;14;50
70874;7;19;36
70924;15;20;40
70974;23;26;30
71024;23;43;18
71074;23;60;13
71124;23;76;10
71174;15;68;-11
71224;15;85;-9
71274;7;36;-22
71324;0;19;-36
71374;0;36;-19
71424;0;53;-13
71474;0;69;-10
71524;0;86;-8
71574;0;103;-6
71624;0;119;-5
71674;0;136;-5
71724;0;153;-4
71774;0;169;-4
71824;0;186;-3
71874;0;202;-3
71924;0;219;-3
71974;0;236;-2
72024;0;252;-2
72074;0;269;-2
72124;0;286;-2
72174;0;302;-2
72224;0;319;-2
72274;0;336;-2
72324;0;352;-1
72374;0;369;-1
72424;0;386;-1
72474;0;403;-1
72524;0;419;-1
72574;0;436;-1
72624;0;452;-1
72674;0;469;-1
72724;0;486;-1
72774;0;502;-1
72824;0;519;-1
72874;0;536;-1
72924;0;552;-1
72974;0;569;-1
73024;0;586;-1
73074;0;602;-1
73124;0;619;-1
73174;0;636;-1
73224;0;653;-1
73274;0;669;-1
73324;0;686;-1
73374;0;702;0
73424;0;719;0
73474;0;736;0
73524;0;753;0
73574;0;769;0
73624;0;786;0
73674;0;802;0
73724;0;819;0
73774;0;836;0
73824;0;853;0
73874;0;869;0
73924;0;886;0
73974;0;902;0
74024;0;919;0
74074;0;936;0
74124;0;952;0
74174;0;969;0
74224;0;986;0
74274;0;1002;0
74324;23;5;160
74374;86;2;400
74424;171;1;700
74474;323;1;1400
74524;522;1;1300
74574;695;1;1100
74624;799;2;250
74674;844;3;133
74724;917;1;600
74774;985;1;300
74824;999;3;-6366
74874;974;1;-300
74924;911;1;-600
74974;809;1;-900
75024;695;1;-600
75074;600;3;-400
75124;502;2;-350
75174;432;3;-233
75224;382;4;-175
75274;331;6;-116
75324;294;4;-175
75374;248;3;-266
75424;210;9;-88
75474;187;6;-133
75524;164;9;-77
75574;140;6;-133
75624;109;7;-114
75674;94;13;-53
75724;78;10;-80
75774;70;19;-42
75824;62;22;-36
75874;47;14;-50
75924;39;21;-38
75974;23;11;-72
76024;15;17;-47
76074;0;15;-46
76124;7;24;29
76174;15;24;33
76224;15;40;20
76274;15;57;14
76324;15;74;10
76374;15;90;8
76424;15;107;7
76474;15;124;6
76524;15;140;5
76574;15;157;5
76624;15;174;4
76674;15;190;4
76724;15;207;3
76774;15;224;3
76824;7;231;-3
76874;0;24;-29
76924;0;41;-17
76974;0;57;-12
77024;0;74;-9
77074;0;91;-7
77124;0;108;-6
77174;7;105;6
77224;15;20;40
77274;15;36;22
77324;15;53;15
77374;15;70;11
77424;15;86;9
77474;15;103;7
77524;15;120;6
77574;15;136;5
77624;15;153;5
77674;15;170;4
77724;15;186;4
77774;15;203;3
77824;15;220;3
77874;15;236;3
77924;23;234;3
77974;23;251;3
78024;23;267;2
78074;23;284;2
78124;15;76;-10
78174;15;92;-8
78224;15;109;-7
78274;15;126;-6
78324;15;142;-5
78374;15;159;-5
78424;15;176;-4
78474;15;193;-4
78524;15;209;-3
78574;15;226;-3
78624;15;242;-3
78674;15;259;-3
78724;15;276;-2
78774;15;292;-2
78824;15;309;-2
78874;15;326;-2
78924;15;342;-2
78974;15;359;-2
79024;15;376;-2
79074;15;393;-2
79124;15;409;-1
79174;15;426;-1
79224;7;374;-2
79274;7;390;-2
79324;7;407;-1
79374;7;423;-1
79424;7;440;-1
79474;7;457;-1
79524;7;474;-1
79574;7;490;-1
79624;7;507;-1
79674;0;164;-4
79724;0;180;-3
79774;0;197;-3
79824;0;213;-3
79874;0;230;-3
79924;0;247;-2
79974;0;264;-2
80024;0;280;-2
80074;0;297;-2
80124;0;313;-2
80174;0;330;-2
80224;0;347;-2
80274;0;364;-1
80324;0;380;-1
80374;0;397;-1
80424;0;414;-1
80474;0;430;-1
80524;0;447;-1
80574;0;463;-1
80624;7;326;2
80674;15;33;24
80724;15;50;16
80774;31;14;57
80824;39;20;40
80874;62;6;133
80924;86;8;100
80974;125;4;200
81024;179;3;266
81074;248;2;350
81124;353;1;700
81174;481;1;1400
81224;649;1;1200
81274;835;1;1300
81324;972;1;400
81374;968;1;-700
81424;661;1;-2300
81474;86;1;-3900
81524;-549;1;-3400
81574;-929;1;-1200
