tiempo;error;integral;derivada;setPoint
32631;-89;-9176;1;1021
32637;-87;-9200;1;1021
32643;-86;-9224;1;1021
32649;-85;-9248;1;1021
32655;-84;-9272;1;1021
32661;-82;-9294;1;1021
32667;-81;-9316;1;1021
32673;-80;-9338;1;1021
32679;-79;-9360;0;1021
32685;-78;-9382;0;1021
32691;-77;-9404;0;1021
32697;-75;-9424;1;1021
32703;-74;-9444;1;1021
32709;-73;-9464;1;1021
32715;-72;-9484;1;1021
32721;-71;-9504;1;1021
32727;-70;-9524;1;1021
32733;-69;-9543;1;1021
32739;-68;-9561;1;1021
32745;-67;-9579;1;1021
32751;-66;-9597;1;1021
32757;-65;-9615;1;1021
32763;-64;-9633;1;1021
32769;-63;-9651;1;1021
32775;-62;-9668;1;1021
32781;-62;-9684;0;1021
32787;-61;-9700;0;1021
32793;-60;-9716;0;1021
32799;-59;-9732;0;1021
32805;-58;-9748;1;1021
32811;-57;-9764;1;1021
32847;-52;-9852;0;1021
32853;-52;-9866;0;1021
32859;-51;-9880;0;1021
32865;-50;-9894;1;1021
32871;-50;-9908;0;1021
32877;-49;-9922;0;1021
32883;-48;-9934;0;1021
32889;-47;-9946;1;1021
32895;-47;-9958;0;1021
32901;-46;-9970;0;1021
32907;-45;-9982;1;1021
32913;-45;-9994;0;1021
32919;-44;-10000;0;1021
32925;-43;-10000;1;1021
32931;-43;-10000;0;1021
32937;-42;-10000;1;1021
32943;3;-10000;-45;1021
32949;3;-10000;-45;1021
32955;3;-10000;-45;1021
32961;3;-10000;-45;1021
32967;3;-10000;-45;1021
32973;3;-10000;-45;1021
32979;3;-10000;-45;1021
32985;3;-10000;-45;1021
32991;3;-10000;-45;1021
33000;3;-10000;-45;1021
33006;3;-10000;-10;1021
33012;3;-10000;-9;1021
33018;48;-9994;-45;1021
33024;47;-9982;-45;1021
33030;46;-9970;-45;1021
33036;46;-9958;-45;1021
33042;45;-9946;-45;1021
33048;44;-9934;-45;1021
33054;44;-9922;-45;1021
33060;43;-9910;-45;1021
33066;42;-9898;-45;1021
33072;42;-9886;-45;1021
33078;41;-9876;-7;1021
33084;41;-9866;-10;1021
33090;40;-9856;-1;1021
33096;39;-9846;-1;1021
33102;39;-9836;-1;1021
33108;38;-9826;-1;1021
33114;38;-9816;-1;1021
33120;37;-9806;0;1021
33126;37;-9796;0;1021
33135;36;-9781;0;1021
33141;35;-9771;-1;1021
33147;35;-9761;0;1021
33153;34;-9752;-1;1021
33159;34;-9744;0;1021
33168;33;-9732;0;1021
33174;33;-9724;0;1021
33180;32;-9716;-1;1021
33186;32;-9708;0;1021
33192;31;-9700;-1;1021
33198;31;-9692;0;1021
33204;31;-9684;0;1021
33210;30;-9676;0;1021
33216;30;-9668;0;1021
33222;29;-9660;0;1021
33228;29;-9652;0;1021
33234;28;-9644;-1;1021
33240;28;-9636;0;1021
33246;28;-9628;0;1021
33252;27;-9622;0;1021
33258;27;-9616;0;1021
33264;26;-9610;-1;1021
33270;26;-9604;0;1021
33276;26;-9598;0;1021
33282;25;-9592;-1;1021
33288;25;-9586;0;1021
33294;25;-9580;0;1021
33300;24;-9574;-1;1021
33306;24;-9568;0;1021
33312;24;-9562;0;1021
33318;23;-9556;0;1021
33324;23;-9550;0;1021
33330;23;-9544;0;1021
33336;22;-9538;-1;1021
33342;22;-9532;0;1021
33348;22;-9526;0;1021
33354;22;-9520;0;1021
33360;21;-9514;0;1021
33366;21;-9508;0;1021
33372;21;-9502;0;1021
33378;20;-9498;0;1021
33384;20;-9494;0;1021
33390;20;-9490;0;1021
33396;19;-9486;-1;1021
33402;19;-9482;0;1021
33408;19;-9478;0;1021
33414;19;-9474;0;1021
33420;18;-9470;-1;1021
33426;18;-9466;0;1021
33435;18;-9460;0;1021
33441;18;-9456;0;1021
33447;17;-9452;0;1021
33453;17;-9448;0;1021
33459;17;-9444;0;1021
33465;17;-9440;0;1021
33471;16;-9436;0;1021
33477;16;-9432;0;1021
33483;16;-9428;0;1021
33489;16;-9424;0;1021
33495;16;-9420;0;1021
33501;15;-9416;0;1021
33507;15;-9412;0;1021
33513;15;-9408;0;1021
33519;15;-9404;0;1021
33525;15;-9400;0;1021
33531;14;-9396;0;1021
33537;14;-9392;0;1021
33543;14;-9388;0;1021
33549;14;-9384;0;1021
33555;14;-9380;0;1021
33561;13;-9378;0;1021
33567;13;-9376;0;1021
33573;13;-9374;0;1021
33582;13;-9371;0;1021
33588;13;-9369;0;1021
33594;13;-9367;0;1021
33600;12;-9365;0;1021
33606;12;-9363;0;1021
33612;12;-9361;0;1021
33618;12;-9359;0;1021
33627;12;-9356;0;1021
33633;12;-9354;0;1021
33639;11;-9352;-1;1021
33645;11;-9350;0;1021
33651;11;-9348;0;1021
33660;11;-9345;0;1021
33666;11;-9343;0;1021
33672;11;-9341;0;1021
33678;10;-9339;-1;1021
33684;10;-9337;0;1021
33690;10;-9335;0;1021
33696;10;-9333;0;1021
33702;10;-9331;0;1021
33708;10;-9329;0;1021
33714;10;-9327;0;1021
33720;9;-9325;0;1021
33726;9;-9323;0;1021
33732;9;-9321;0;1021
33738;9;-9319;0;1021
33744;9;-9317;0;1021
33750;9;-9315;0;1021
33756;9;-9313;0;1021
33762;9;-9311;0;1021
33768;9;-9309;0;1021
33774;9;-9307;0;1021
33780;8;-9305;0;1021
33786;8;-9303;0;1021
33792;8;-9301;0;1021
33798;8;-9299;0;1021
33804;8;-9297;0;1021
33810;8;-9295;0;1021
33816;8;-9293;0;1021
33822;59;-9277;-52;1021
33828;58;-9261;-52;1021
33834;109;-9231;-52;1021
33840;107;-9201;-52;1021
33846;106;-9171;-52;1021
33852;104;-9142;-52;1021
33858;155;-9106;-52;1021
33864;204;-9056;-52;1021
33870;201;-8999;-52;1021
33876;198;-8943;-52;1021
33912;375;-8423;-227;1021
33918;475;-8296;-227;1021
33924;467;-8163;-227;1021
33930;556;-8011;-227;1021
33936;652;-7832;-227;1021
33942;692;-7642;-515;1021
33948;782;-7426;-515;1021
33954;822;-7191;-515;1021
33960;955;-6924;-515;1021
33966;1051;-6631;-515;1021
33972;1133;-6314;-515;1021
33978;1213;-5973;-515;1021
33984;1346;-5595;-515;1021
33990;1428;-5194;-515;1021
33996;1547;-4758;-1191;1021
34002;1672;-4294;-1191;1021
34008;1799;-3793;-1191;1021
34014;1917;-3258;-1191;1021
34020;2073;-2678;-1191;1021
34026;2230;-2054;-1191;1021
34032;2334;-1392;-1191;1021
34038;2484;-688;-1191;1021
34044;2618;51;-1191;1021
34050;2723;824;-1191;1021
34056;2850;1629;-1959;1021
34062;2987;2472;-1959;1021
34068;3108;3350;-1959;1021
34074;3262;4273;-1959;1021
34080;3376;5228;-1959;1021
34086;3484;6219;-1959;1021
34092;3547;7229;-1959;1021
34098;3648;8263;-1959;1021
34104;3711;9315;-1959;1021
34110;3767;10000;-1959;1021
34116;3823;10000;-1901;1021
34122;3872;10000;-1901;1021
34128;3922;10000;-1901;1021
34134;3939;10000;-1901;1021
34140;3982;10000;-1901;1021
34146;3966;10000;-1901;1021
34152;3944;10000;-1901;1021
34158;3955;10000;-1901;1021
34164;3923;10000;-1901;1021
34170;3901;10000;-1901;1021
34176;3912;10000;-1081;1021
34182;3864;10000;-1081;1021
34188;3868;10000;-1081;1021
34194;3820;10000;-1081;1021
34200;3798;10000;-1081;1021
34206;3750;10000;-1081;1021
34212;3702;10000;-1081;1021
34218;3654;10000;-1081;1021
34224;3606;10000;-1081;1021
34230;3532;10000;-1081;1021
34236;3458;10000;-506;1021
34242;3384;10000;-506;1021
34248;3277;10000;-506;1021
34254;3203;10000;-506;1021
34260;3123;10000;-506;1021
34266;3016;10000;-506;1021
34272;2942;10000;-506;1021
34278;2862;10000;-506;1021
34284;2797;10000;-506;1021
34290;2691;10000;-506;1021
34296;2626;10000;-81;1021
34302;2546;10000;-81;1021
34308;2481;10000;-81;1021
34314;2417;10000;-81;1021
34320;2352;10000;-81;1021
34326;2255;10000;-81;1021
34332;2152;10000;-81;1021
34338;2055;10000;-81;1021
34344;1984;10000;-81;1021
34350;1919;10000;116;1021
34356;1816;10000;116;1021
34362;1728;10000;116;1021
34368;1625;10000;116;1021
34374;1490;10000;116;1021
34380;1388;10000;116;1021
34386;1333;10000;116;1021
34392;1231;10000;116;1021
34398;1137;10000;116;1021
34404;1082;10000;116;1021
34410;943;10000;468;1021
34416;849;10000;468;1021
34422;756;10000;468;1021
34428;664;10000;468;1021
34434;567;10000;468;1021
34440;520;10000;468;1021
34446;467;10000;468;1021
34452;376;10000;468;1021
34458;325;10000;468;1021
34464;236;10000;468;1021
34470;142;10000;674;1021
34479;49;10000;674;1021
34485;4;10000;674;1021
34491;-42;9994;674;1021
34497;-86;9977;674;1021
34503;-130;9941;674;1021
34509;-172;9893;674;1021
34515;-216;9839;674;1021
34521;-212;9779;674;1021
34527;-254;9707;467;1021
34533;-296;9629;467;1021
34539;-292;9546;467;1021
34545;-288;9464;467;1021
34551;-329;9370;467;1021
34557;-323;9278;467;1021
34563;-319;9188;467;1021
34569;-361;9092;467;1021
34575;-355;8991;467;1021
34581;-394;8885;467;1021
34587;-388;8774;226;1021
34593;-428;8652;226;1021
34599;-476;8516;226;1021
34605;-513;8376;226;1021
34611;-551;8226;226;1021
34617;-588;8064;226;1021
34623;-632;7884;226;1021
34629;-666;7700;226;1021
34635;-703;7499;226;1021
34641;-789;7281;553;1021
34647;-829;7051;553;1021
34653;-866;6804;553;1021
34659;-948;6540;553;1021
34665;-977;6267;553;1021
34671;-1065;5970;553;1021
34677;-1147;5650;553;1021
34683;-1228;5306;553;1021
34689;-1258;4947;553;1021
34695;-1338;4570;553;1021
34701;-1419;4172;942;1021
34707;-1493;3750;942;1021
34713;-1573;3307;942;1021
34719;-1646;2841;942;1021
34725;-1726;2347;942;1021
34731;-1808;1835;942;1021
34737;-1880;1304;942;1021
34743;-1952;753;942;1021
34749;-2017;175;942;1021
34755;-2157;-436;942;1021
34761;-2275;-1074;1368;1021
34767;-2331;-1729;1368;1021
34773;-2403;-2402;1368;1021
34779;-2461;-3094;1368;1021
34785;-2481;-3797;1368;1021
34791;-2589;-4525;1368;1021
34797;-2655;-5279;1368;1021
34803;-2727;-6052;1368;1021
34809;-2783;-6841;1368;1021
34815;-2832;-7654;1368;1021
34821;-2904;-8477;1368;1021
34827;-2960;-9316;1481;1021
34833;-3010;-10000;1481;1021
34839;-3066;-10000;1481;1021
34845;-3131;-10000;1481;1021
34851;-3187;-10000;1481;1021
34857;-3237;-10000;1481;1021
34863;-3286;-10000;1481;1021
34869;-3290;-10000;1481;1021
34878;-3360;-10000;1481;1021
34884;-3357;-10000;1361;1021
34890;-3361;-10000;1361;1021
34896;-3411;-10000;1361;1021
34902;-3415;-10000;1361;1021
34908;-3464;-10000;1361;1021
34914;-3462;-10000;1361;1021
34920;-3511;-10000;1361;1021
34956;-3464;-10000;1065;1021
34962;-3416;-10000;1065;1021
34968;-3413;-10000;1065;1021
34974;-3365;-10000;1065;1021
34980;-3317;-10000;1065;1021
34986;-3315;-10000;1065;1021
34992;-3267;-10000;1065;1021
34998;-3219;-10000;1065;1021
35004;-3171;-10000;637;1021
35010;-3123;-10000;637;1021
35016;-3075;-10000;637;1021
35022;-3043;-10000;637;1021
35028;-2949;-10000;637;1021
35034;-2901;-10000;637;1021
35040;-2853;-10000;637;1021
35046;-2821;-10000;290;1021
35052;-2728;-10000;290;1021
35058;-2644;-10000;290;1021
35064;-2550;-10000;290;1021
35070;-2473;-10000;290;1021
35076;-2441;-10000;290;1021
35082;-2357;-10000;290;1021
35088;-2263;-10000;-14;1021
35094;-2134;-10000;-14;1021
35100;-2102;-10000;-14;1021
35106;-1972;-10000;-14;1021
35112;-1911;-10000;-14;1021
35118;-1827;-10000;-14;1021
35124;-1697;-10000;-14;1021
35130;-1576;-10000;-14;1021
35136;-1500;-10000;-14;1021
35142;-1378;-10000;-14;1021
35148;-1310;-10000;-433;1021
35154;-1197;-10000;-433;1021
35160;-1075;-10000;-433;1021
35166;-1007;-10000;-433;1021
35172;-895;-10000;-433;1021
35178;-782;-10000;-433;1021
35184;-666;-10000;-433;1021
35190;-560;-10000;-433;1021
35196;-448;-10000;-433;1021
35202;-343;-10000;-433;1021
35208;-235;-10000;-777;1021
35214;-180;-10000;-777;1021
35220;-29;-10000;-777;1021
35226;75;-9987;-777;1021
35232;177;-9944;-777;1021
35238;272;-9874;-777;1021
35244;363;-9778;-777;1021
35250;411;-9661;-777;1021
35256;507;-9516;-777;1021
35262;597;-9346;-777;1021
35268;693;-9155;-990;1021
35274;785;-8931;-990;1021
35280;922;-8675;-990;1021
35286;958;-8401;-990;1021
35292;1100;-8093;-990;1021
35298;1136;-7768;-990;1021
35304;1216;-7428;-990;1021
35310;1297;-7064;-990;1021
35316;1333;-6690;-990;1021
35322;1407;-6294;-990;1021
35328;1435;-5882;-1118;1021
35334;1516;-5455;-1118;1021
35340;1596;-5006;-1118;1021
35346;1618;-4550;-1118;1021
35352;1646;-4087;-1118;1021
35358;1727;-3602;-1118;1021
35364;1695;-3116;-1118;1021
35370;1777;-2617;-1118;1021
35376;1797;-2110;-1118;1021
35382;1810;-1592;-1118;1021
35388;1830;-1075;-839;1021
35394;1860;-549;-839;1021
35400;1873;-19;-839;1021
35406;1893;516;-839;1021
35412;1877;1052;-839;1021
35418;1891;1587;-839;1021
35424;1859;2119;-839;1021
35433;1879;2918;-839;1021
35442;1876;3715;-533;1021
35448;1844;4243;-533;1021
35454;1812;4762;-533;1021
35460;1796;5276;-533;1021
35466;1764;5782;-533;1021
35472;1748;6280;-533;1021
35478;1716;6772;-533;1021
35484;1684;7254;-533;1021
35490;1668;7732;-269;1021
35496;1599;8189;-269;1021
35502;1575;8640;-3;1021
35508;1499;9069;-3;1021
35514;1429;9486;-3;1021
35520;1413;9890;-3;1021
35526;1389;10000;-3;1021
35532;1321;10000;-3;1021
35538;1252;10000;-3;1021
35544;1190;10000;-3;1021
35550;1122;10000;-3;1021
35556;1061;10000;125;1021
35562;993;10000;125;1021
35568;925;10000;125;1021
35574;863;10000;125;1021
35580;758;10000;125;1021
35583;754;10000;125;1021
35589;644;10000;125;1021
35595;584;10000;125;1021
35601;524;10000;125;1021
35610;415;10000;487;1021
35616;311;10000;487;1021
35622;203;10000;487;1021
35628;148;10000;487;1021
35634;50;10000;487;1021
35640;-2;10000;487;1021
35646;-99;9979;487;1021
35652;-201;9930;487;1021
35658;-302;9859;487;1021
35664;-393;9754;487;1021
35670;-493;9629;802;1021
35676;-591;9468;802;1021
35682;-625;9296;802;1021
35688;-721;9097;802;1021
35694;-761;8880;802;1021
35700;-853;8636;802;1021
35706;-935;8370;802;1021
35712;-1023;8085;802;1021
35718;-1111;7775;802;1021
35724;-1193;7448;1018;1021
35730;-1273;7091;1018;1021
35736;-1309;6724;1018;1021
35742;-1397;6332;1018;1021
35748;-1418;5927;1018;1021
35754;-1498;5505;1018;1021
35760;-1586;5059;1018;1021
35766;-1608;4606;1018;1021
35772;-1688;4131;1018;1021
35778;-1708;3641;1018;1021
35784;-1789;3136;1028;1021
35790;-1861;2611;1028;1021
35796;-1875;2081;1028;1021
35802;-1911;1533;1028;1021
35808;-1976;973;1028;1021
35814;-1996;408;1028;1021
35820;-2016;-162;1028;1021
35826;-2030;-744;1028;1021
35832;-2050;-1331;1028;1021
35838;-2079;-1918;1028;1021
35844;-2099;-2519;886;1021
35850;-2113;-3124;886;1021
35856;-2133;-3735;886;1021
35862;-2101;-4337;886;1021
35868;-2166;-4951;886;1021
35874;-2134;-5562;886;1021
35880;-2154;-6179;886;1021
35886;-2168;-6800;886;1021
35892;-2136;-7412;886;1021
35898;-2104;-8014;886;1021
35904;-2072;-8608;597;1021
35910;-2085;-9205;597;1021
35916;-2053;-9793;597;1021
35922;-2021;-10000;597;1021
35955;-1816;-10000;253;1021
35961;-1800;-10000;253;1021
35967;-1768;-10000;67;1021
35973;-1690;-10000;67;1021
35979;-1674;-10000;67;1021
35985;-1590;-10000;67;1021
35991;-1521;-10000;67;1021
35997;-1445;-10000;67;1021
36003;-1429;-10000;67;1021
36009;-1353;-10000;-79;1021
36015;-1291;-10000;-79;1021
36021;-1215;-10000;-79;1021
36027;-1154;-10000;-79;1021
36033;-1086;-10000;-79;1021
36039;-972;-10000;-79;1021
36045;-912;-10000;-79;1021
36051;-851;-10000;-79;1021
36057;-783;-10000;-79;1021
36066;-669;-10000;-396;1021
36090;-334;-10000;-396;1021
36096;-232;-10000;-396;1021
36102;-176;-10000;-396;1021
36108;-122;-10000;-396;1021
36114;-17;-10000;-396;1021
36120;80;-9989;-396;1021
36126;130;-9960;-721;1021
36132;232;-9902;-721;1021
36138;326;-9816;-721;1021
36144;374;-9710;-721;1021
36150;474;-9583;-721;1021
36156;570;-9428;-721;1021
36162;603;-9262;-721;1021
36168;692;-9072;-721;1021
36174;732;-8863;-721;1021
36180;824;-8628;-721;1021
36192;954;-8108;-936;1021
36198;1042;-7818;-936;1021
36204;1130;-7502;-936;1021
36210;1211;-7163;-936;1021
36216;1239;-6808;-936;1021
36222;1327;-6436;-936;1021
36228;1357;-6055;-936;1021
36234;1377;-5662;-936;1021
36240;1457;-5251;-936;1021
36246;1486;-4832;-944;968
36252;1514;-4399;-944;968
36258;1594;-3950;-944;968
36264;1616;-3494;-944;968
36270;1644;-3023;-944;968
36276;1672;-2552;-944;968
36282;1701;-2064;-944;968
36288;1773;-1563;-944;968
36294;1741;-1064;-944;968
36300;1771;-556;-944;968
36306;1791;-43;-801;968
36312;1820;470;-801;968
36318;1840;989;-801;968
36324;1808;1507;-801;968
36330;1822;2023;-801;968
36336;1806;2541;-801;968
36342;1826;3064;-801;968
36348;1846;3585;-801;968
36354;1830;4109;-801;968
36360;1843;4631;-801;968
36366;1811;5150;-548;968
36372;1795;5662;-548;968
36378;1763;6167;-548;968
36384;1731;6663;-548;968
36390;1715;7155;-548;968
36396;1683;7637;-548;968
36402;1659;8112;-548;968
36408;1635;8579;-548;968
36414;1611;9040;-548;968
36420;1542;9481;-548;968
36429;1458;10000;-211;968
36435;1434;10000;-211;968
36441;1358;10000;-211;968
36447;1296;10000;-211;968
36453;1280;10000;-211;968
36459;1256;10000;-211;968
36465;1188;10000;-211;968
36471;1127;10000;-211;968
36477;1059;10000;131;968
36483;997;10000;131;968
36489;929;10000;131;917
36495;861;10000;131;917
36501;808;10000;131;917
36507;744;10000;131;917
36513;680;10000;131;917
36519;626;10000;131;917
36525;510;10000;131;917
36531;454;10000;131;917
36537;401;10000;393;917
36543;291;10000;393;917
36549;287;10000;393;917
36555;185;10000;393;917
36561;79;10000;393;917
36567;78;10000;393;917
36573;-27;9997;393;917
36579;-123;9970;393;917
36585;-225;9921;393;917
36591;-325;9844;745;917
36597;-321;9753;745;917
36603;-413;9642;745;917
36609;-511;9503;745;917
36615;-555;9352;745;917
36621;-599;9181;745;917
36627;-681;8993;745;917
36633;-721;8794;745;917
36642;-861;8446;745;917
36669;-1103;7168;786;917
36675;-1139;6850;786;917
36681;-1168;6516;786;917
36687;-1248;6165;786;917
36693;-1336;5791;786;917
36699;-1366;5407;786;917
36705;-1394;5016;786;917
36711;-1422;4608;847;917
36717;-1458;4191;847;917
36723;-1479;3768;847;917
36729;-1507;3336;847;917
36735;-1587;2889;847;917
36741;-1563;2441;847;917
36747;-1593;1986;847;917
36753;-1621;1523;847;917
36759;-1649;1052;847;917
36765;-1678;574;847;917
36771;-1646;102;656;917
36777;-1674;-378;656;917
36783;-1710;-866;656;917
36789;-1724;-1354;656;917
36795;-1744;-1847;656;917
36801;-1728;-2342;656;917
36807;-1696;-2828;656;917
36813;-1680;-3310;656;917
36819;-1693;-3788;656;917
36825;-1677;-4268;463;917
36831;-1645;-4740;463;917
36837;-1621;-5204;463;917
36843;-1597;-5662;463;917
36849;-1573;-6113;463;917
36855;-1549;-6557;463;917
36861;-1525;-6994;463;917
36870;-1493;-7638;463;917
36876;-1469;-8059;463;917
36882;-1408;-8462;187;917
36888;-1384;-8859;187;917
36894;-1368;-9250;187;917
36900;-1292;-9627;187;917
36906;-1276;-9992;187;917
36912;-1214;-10000;187;917
36921;-1130;-10000;187;917
36927;-1062;-10000;187;917
36933;-1046;-10000;187;917
36939;-985;-10000;-63;917
36945;-917;-10000;-63;917
36951;-909;-10000;-63;917
36957;-795;-10000;-63;917
36963;-783;-10000;-63;917
36969;-719;-10000;-63;917
36975;-659;-10000;-63;917
36981;-554;-10000;-63;917
36987;-490;-10000;-63;917
36993;-434;-10000;-63;917
36999;-374;-10000;-403;917
37005;-322;-10000;-403;917
37011;-266;-10000;-403;917
37017;-211;-10000;-403;917
37023;-104;-10000;-403;917
37029;-58;-10000;-403;917
37035;-6;-10000;-403;917
37041;97;-9981;-403;917
37047;148;-9947;-403;917
37053;243;-9885;-403;917
37059;291;-9803;-649;917
37065;339;-9714;-649;917
37071;437;-9597;-649;917
37077;485;-9459;-649;917
37083;522;-9317;-649;917
37089;611;-9150;-649;917
37095;651;-8963;-649;917
37101;695;-8772;-649;917
37107;787;-8554;-649;917
37113;821;-8326;-649;917
37119;861;-8087;-682;917
37131;993;-7537;-682;917
37137;1074;-7236;-682;917
37146;1154;-6762;-682;917
37152;1138;-6437;-682;917
37161;1210;-5922;-682;917
37167;1292;-5560;-682;917
37173;1276;-5195;-763;917
37179;1304;-4821;-763;917
37185;1340;-4438;-763;917
37191;1361;-4048;-763;917
37197;1397;-3649;-763;917
37203;1425;-3248;-763;917
37209;1461;-2838;-763;917
37215;1483;-2421;-763;917
37221;1511;-1996;-763;917
37227;1487;-1570;-595;917
37233;1471;-1149;-595;866
37239;1499;-720;-595;866
37245;1520;-284;-595;866
37251;1496;145;-595;866
37257;1532;583;-595;866
37263;1508;1014;-595;866
37269;1536;1446;-595;866
37275;1512;1880;-595;866
37281;1488;2306;-401;866
37287;1472;2727;-401;866
37293;1448;3141;-401;866
37299;1424;3549;-401;866
37305;1408;3952;-401;866
37311;1384;4347;-401;866
37317;1368;4738;-401;866
37323;1344;5123;-401;866
37329;1328;5502;-160;866
37335;1304;5875;-8;866
37341;1288;6244;-8;866
37347;1264;6606;-8;866
37353;1196;6948;36;866
37359;1180;7285;36;866
37365;1112;7603;36;866
37371;1096;7916;36;866
37377;1035;8212;36;866
37383;967;8489;36;866
37389;951;8761;36;866
37395;891;9022;36;866
37401;829;9266;36;866
37407;765;9492;36;866
37413;701;9700;151;866
37419;689;9897;151;866
37425;629;10000;151;866
37431;576;10000;151;866
37437;516;10000;151;866
37443;456;10000;151;866
37449;448;10000;151;866
37455;344;10000;151;866
37461;286;10000;151;866
37467;230;10000;383;866
37473;176;10000;383;866
37479;121;10000;383;866
37485;23;10000;383;866
37491;23;10000;383;866
37497;-81;9985;383;866
37503;-183;9941;383;802
37509;-180;9891;383;802
37515;-275;9820;383;802
37521;-323;9735;383;802
37527;-369;9630;619;802
37533;-417;9519;619;802
37539;-461;9388;619;802
37545;-547;9238;619;802
37551;-539;9084;619;802
37560;-627;8822;619;802
37566;-723;8623;619;802
37572;-763;8412;619;802
37578;-797;8184;619;802
37584;-837;7952;640;802
37590;-881;7700;640;802
37596;-917;7445;640;802
37602;-953;7172;640;802
37608;-997;6888;640;802
37614;-1026;6595;640;802
37620;-1062;6292;640;802
37626;-1098;5978;640;802
37632;-1186;5646;640;802
37638;-1162;5313;640;802
37644;-1192;4972;659;802
37650;-1228;4621;659;802
37656;-1264;4267;659;802
37662;-1292;3905;659;802
37668;-1276;3540;659;802
37674;-1305;3173;659;802
37680;-1333;2799;659;802
37686;-1317;2422;659;802
37692;-1345;2037;659;802
37698;-1381;1649;659;802
37704;-1357;1261;541;802
37710;-1341;878;541;802
37716;-1363;494;541;802
37722;-1347;109;541;802
37728;-1375;-278;541;802
37734;-1359;-667;541;802
37740;-1335;-1050;541;802
37746;-1319;-1427;541;802
37752;-1295;-1799;541;802
37758;-1279;-2164;282;802
37764;-1263;-2525;282;802
37770;-1239;-2881;282;856
37776;-1223;-3230;282;856
37782;-1207;-3575;282;856
37788;-1191;-3916;88;856
37794;-1167;-4251;8;856
37800;-1151;-4580;8;856
37806;-1083;-4897;-44;856
37812;-1067;-5202;-44;856
37818;-1005;-5496;-44;856
37824;-989;-5779;-44;856
37830;-981;-6060;-44;856
37836;-913;-6329;-44;856
37842;-897;-6586;-44;856
37848;-837;-6832;-44;856
37854;-821;-7067;-44;856
37860;-757;-7284;-44;856
37866;-704;-7485;-115;856
37872;-692;-7682;-115;856
37878;-632;-7862;-115;856
37884;-568;-8024;-115;856
37890;-508;-8176;-115;856
37896;-454;-8312;-115;856
37908;-390;-8551;-115;856
37914;-334;-8646;-115;856
37920;-276;-8724;-115;856
37926;-222;-8786;-338;856
37932;-173;-8841;-338;856
37938;-119;-8875;-338;856
37944;-66;-8893;-338;856
37950;-13;-8895;-338;916
37956;39;-8891;-338;916
37962;90;-8866;-338;916
37968;186;-8821;-338;1002
37974;183;-8769;-338;1002
37980;284;-8696;-338;1002
37986;332;-8609;-510;1002
37998;374;-8402;-510;1002
38004;458;-8278;-510;1002
38013;554;-8064;-510;1002
38019;546;-7908;-510;1002
38025;586;-7741;-510;1002
38031;630;-7561;-510;1002
38037;720;-7363;-510;1002
38043;708;-7161;-570;1002
38049;748;-6955;-570;1002
38055;844;-6722;-570;1002
38061;880;-6478;-570;1002
38067;872;-6229;-570;1002
38070;916;-6099;-570;1002
38073;908;-5970;-570;1002
38079;937;-5702;-570;1002
38085;981;-5421;-570;1002
38091;1017;-5130;-570;1002
38097;1053;-4836;-581;1002
38103;1089;-4532;-581;1002
38109;1073;-4225;-581;1002
38115;1103;-3910;-581;1002
38121;1139;-3585;-581;1002
38127;1123;-3264;-581;1002
38133;1107;-2947;-581;1002
38139;1135;-2621;-581;1002
38145;1171;-2293;-581;1002
38151;1155;-1962;-581;1002
38157;1184;-1630;-467;1002
38163;1168;-1296;-467;1002
38169;1204;-959;-467;1002
38175;1188;-620;-467;1002
38181;1164;-287;-467;1002
38187;1148;42;-467;1002
38193;1132;365;-467;1002
38199;1116;684;-467;1002
38205;1100;999;-467;1002
38211;1136;1317;-467;1002
38217;1120;1638;-272;1002
38223;1104;1953;-272;1002
38229;1088;2264;-272;1002
38235;1020;2563;-272;1002
38241;1004;2850;-272;1002
38247;988;3133;-272;1002
38253;972;3411;-272;1002
38259;964;3685;-272;1002
38265;948;3956;-272;1002
38271;932;4223;-84;1002
38277;864;4478;-84;1002
38283;856;4722;-84;1002
38289;840;4963;-84;1002
38295;783;5186;-84;1002
38301;771;5406;37;1002
38307;707;5609;37;1002
38313;647;5801;37;1002
38319;635;5982;37;1002
38325;627;6161;37;1002
38331;567;6331;37;1002
38337;513;6484;37;1002
38343;505;6628;37;1002
38349;445;6755;37;1002
38355;387;6865;226;1002
38361;381;6973;226;1002
38367;323;7065;226;1002
38373;267;7141;226;1002
38379;218;7209;226;1002
38385;163;7255;226;1002
38391;109;7293;226;1002
38397;56;7316;226;1002
38403;3;7324;226;1002
38409;-49;7317;226;1002
38415;-48;7304;380;1002
38421;-93;7285;380;1002
38427;-144;7245;380;1002
38433;-193;7198;380;1002
38439;-242;7130;380;1002
38445;-240;7062;380;1002
38451;-288;6980;380;1002
38457;-334;6885;380;1002
38463;-375;6779;380;1002
38469;-414;6661;427;1002
38475;-408;6545;427;1002
38481;-452;6416;427;1002
38487;-500;6273;427;1002
38493;-596;6110;427;1002
38499;-584;5943;427;1002
38505;-628;5764;427;1002
38511;-666;5574;427;1002
38517;-706;5380;427;911
38523;-750;5173;427;911
38529;-738;4962;492;911
38535;-778;4747;492;911
38541;-818;4521;492;911
38547;-806;4290;492;911
38553;-846;4048;492;911
38559;-883;3795;492;911
38565;-867;3547;492;782
38571;-911;3295;492;782
