10346;0;0;0
10374;0;0;0
10424;0;0;0
10474;0;0;0
10524;0;0;0
10574;0;0;0
10624;0;0;0
10674;0;0;0
10724;0;0;0
10774;0;0;0
10824;0;0;0
10874;0;0;0
10924;0;0;0
10974;0;0;0
11024;0;0;0
11074;0;0;0
11124;7;-878;78
11174;15;-1000;922
11224;21;-1000;922
11274;25;-1000;0
11324;25;-1000;0
11374;23;-1000;0
11424;18;-1000;0
11474;11;-1000;0
11524;3;-376;0
11574;-5;627;-1000
11624;-13;1000;-1000
11674;-18;1000;-1000
11724;-21;1000;0
11774;-22;1000;0
11824;-21;1000;0
11874;-17;1000;0
11924;-11;1000;0
11974;-4;627;0
12024;3;-251;843
12074;9;-1000;784
12124;14;-1000;784
12174;17;-1000;373
12224;19;-1000;0
12274;17;-1000;0
12324;15;-1000;0
12374;10;-1000;0
12424;4;-627;0
12474;-2;124;-843
12524;-7;878;-628
12574;-12;1000;-628
12624;-15;1000;-529
12674;-16;1000;0
12724;-15;1000;0
12774;-13;1000;0
12824;-9;1000;0
12874;-5;627;0
12924;-1;124;765
12974;4;-502;470
13024;8;-1000;470
13074;11;-1000;471
13124;12;-1000;294
13174;12;-1000;294
13224;11;-1000;0
13274;8;-1000;-373
13324;5;-627;-373
13424;-3;376;-470
13499;-7;878;-314
13524;-9;1000;-314
13574;-10;1000;-157
13624;-10;1000;-157
13674;-9;1000;0
13724;-7;878;157
13774;-5;627;157
13824;-2;376;235
13874;1;0;314
13924;3;-376;314
13974;5;-627;314
14024;7;-878;157
14074;7;-878;157
14124;6;-878;78
14174;5;-627;-157
14224;3;-376;-157
14249;3;-376;-157
14549;-4;627;0
14599;-1;124;0
14649;3;-251;392
14699;7;-878;549
14999;44;-1000;0
15374;82;-1000;0
15424;85;-1000;0
15474;87;-1000;0
15524;89;-1000;0
15574;92;-1000;0
15624;96;-1000;0
15749;107;-1000;0
15799;107;-1000;0
15849;107;-1000;0
15899;107;-1000;0
15949;107;-1000;0
15999;107;-1000;0
16049;106;-1000;0
16099;104;-1000;0
16149;103;-1000;0
16199;102;-1000;0
16249;100;-1000;0
16299;99;-1000;0
16349;99;-1000;0
16399;98;-1000;0
16449;96;-1000;0
16499;93;-1000;0
16549;89;-1000;0
16599;84;-1000;0
16649;79;-1000;0
16699;81;-1000;0
16749;88;-1000;0
16799;96;-1000;0
16849;97;-1000;0
16899;91;-1000;0
16949;77;-1000;0
16999;68;-1000;0
17049;76;-1000;0
17099;91;-1000;0
17149;100;-1000;0
17199;98;-1000;0
17249;86;-1000;0
17299;72;-1000;0
17349;77;-1000;0
17399;93;-1000;0
17449;100;-1000;0
17499;97;-1000;0
17549;85;-1000;0
17599;73;-1000;0
17649;85;-1000;0
17699;101;-1000;0
17749;108;-1000;0
17799;104;-1000;0
17849;90;-1000;0
17899;74;-1000;0
17949;84;-1000;0
17999;99;-1000;0
18049;105;-1000;0
18099;99;-1000;0
18149;85;-1000;0
18199;68;-1000;0
18249;79;-1000;0
18299;96;-1000;0
18349;103;-1000;0
18399;100;-1000;0
18449;87;-1000;0
18499;65;-1000;0
18549;71;-1000;0
18599;93;-1000;0
18649;106;-1000;0
18699;108;-1000;0
18749;99;-1000;0
18799;81;-1000;0
18849;69;-1000;0
18899;85;-1000;0
18949;96;-1000;0
18999;97;-1000;0
19049;89;-1000;0
19099;77;-1000;0
19149;57;-1000;0
19199;51;-1000;0
19249;57;-1000;0
19299;61;-1000;0
19349;62;-1000;0
19399;61;-1000;0
19449;66;-1000;0
19499;71;-1000;0
19549;79;-1000;0
19599;87;-1000;0
19649;95;-1000;0
19699;99;-1000;0
19749;97;-1000;0
19799;93;-1000;0
19849;91;-1000;0
19899;95;-1000;0
19949;99;-1000;0
19999;101;-1000;0
20049;107;-1000;0
20099;111;-1000;0
20199;104;-1000;0
20249;105;-1000;0
20299;120;-1000;0
20349;137;-1000;0
20399;147;-1000;0
20449;145;-1000;0
20499;131;-1000;0
20549;124;-1000;0
20599;132;-1000;0
20649;155;-1000;0
20699;173;-1000;0
20749;175;-1000;0
20799;163;-1000;0
20849;151;-1000;0
20899;149;-1000;0
20949;157;-1000;0
20999;171;-1000;0
21049;182;-1000;0
21099;187;-1000;0
21149;179;-1000;0
21199;169;-1000;0
21249;167;-1000;0
21299;175;-1000;0
21349;192;-1000;0
21399;205;-1000;0
21449;201;-1000;0
21499;189;-1000;0
21549;183;-1000;0
21599;182;-1000;0
21649;188;-1000;0
21699;199;-1000;0
21749;209;-1000;0
21799;215;-1000;0
21849;211;-1000;0
21899;199;-1000;0
21949;179;-1000;0
21999;166;-1000;0
22049;153;-1000;0
22099;146;-1000;0
22149;140;-1000;0
22199;136;-1000;0
22249;132;-1000;0
22299;133;-1000;0
22349;135;-1000;0
22399;132;-1000;0
22449;127;-1000;0
22499;121;-1000;0
22549;126;-1000;0
22599;140;-1000;0
22649;159;-1000;0
22699;174;-1000;0
22749;173;-1000;0
22799;157;-1000;0
22849;147;-1000;0
22899;139;-1000;0
22949;133;-1000;0
22999;124;-1000;0
23049;103;-1000;0
23099;94;-1000;0
23149;104;-1000;0
23199;142;-1000;0
23249;181;-1000;0
23299;204;-1000;0
23349;211;-1000;0
23399;205;-1000;0
23449;182;-1000;0
23499;145;-1000;0
23549;97;-1000;0
23599;90;-1000;0
23649;90;-1000;0
23699;81;-1000;0
23749;77;-1000;0
23799;74;-1000;0
23849;83;-1000;0
23899;126;-1000;0
23949;167;-1000;0
23999;192;-1000;0
24049;201;-1000;0
24099;197;-1000;0
24149;177;-1000;0
24199;142;-1000;0
24249;95;-1000;0
24299;64;-1000;0
24349;61;-1000;0
24399;56;-1000;0
24449;51;-1000;0
24499;56;-1000;0
24549;103;-1000;0
24599;157;-1000;0
24649;199;-1000;0
24699;224;-1000;0
24749;235;-1000;0
24799;232;-1000;0
24849;213;-1000;0
24899;181;-1000;0
24949;133;-1000;0
24999;75;-1000;0
25049;57;-1000;0
25099;62;-1000;0
25149;58;-1000;0
25199;59;-1000;0
25249;63;-1000;0
25299;63;-1000;0
25349;65;-1000;0
25399;67;-1000;0
25449;119;-1000;0
25499;199;-1000;0
25549;265;-1000;0
25599;316;-1000;0
25649;358;-1000;0
25699;395;-1000;0
25749;430;-1000;0
25799;467;-1000;0
25849;511;-1000;0
25899;569;-1000;0
25949;639;-1000;0
25999;723;-1000;0
26049;813;-1000;0
26099;837;-1000;0
26149;824;-1000;0
26199;814;-1000;0
26249;811;-1000;0
26299;803;-1000;0
26349;798;-1000;0
26399;793;-1000;0
26449;787;-1000;0
26499;785;-1000;0
26549;783;-1000;0
26599;784;-1000;0
26649;786;-1000;0
26699;791;-1000;0
26749;795;-1000;0
26799;800;-1000;0
26849;805;-1000;0
26899;809;-1000;0
26949;811;-1000;0
26999;813;-1000;0
27049;811;-1000;0
27099;778;-1000;0
27149;742;-1000;0
27199;694;-1000;0
27249;638;-1000;0
27299;579;-1000;0
27349;527;-1000;0
27399;483;-1000;0
27449;439;-1000;0
27499;394;-1000;0
27549;347;-1000;0
27599;294;-1000;0
27649;232;-1000;0
27699;156;-1000;0
