tiempo;angulo;tiempoDev;derivada
25359;133;3;133
25365;136;4;200
25371;138;-25362;0
25377;141;3;133
25380;141;2;150
25389;145;3;100
25392;145;3;133
25398;147;2;150
25404;149;4;75
25410;151;5;60
25413;151;2;150
25422;153;3;100
25431;154;9;33
25446;155;-25427;0
25458;155;-25427;0
25467;155;-25427;0
25479;153;5;-60
25485;152;-25471;0
25491;151;3;-100
25497;149;6;-50
25503;148;-25494;0
25512;145;5;-120
25521;141;3;-100
25524;140;2;-200
25533;136;2;-150
25539;133;4;-200
25545;131;3;-133
25548;129;4;-100
25554;126;4;-200
25560;123;4;-200
25566;119;3;-300
25578;111;3;-333
25584;107;3;-333
25590;103;3;-333
25599;97;3;-400
25626;75;3;-433
25638;63;4;-675
25644;57;4;-700
25656;47;2;-700
25662;42;3;-500
25668;37;2;-750
25677;27;3;-1033
25689;16;3;-766
25695;11;3;-766
25701;5;2;-800
25707;-1;2;-800
25713;-7;3;-800
25728;-22;3;-800
25740;-33;2;-800
25746;-39;3;-766
25752;-45;3;-733
25758;-50;4;-550
25875;-131;3;-133
25881;-135;2;-200
25887;-137;3;-133
25893;-139;3;-100
25896;-139;4;-100
25914;-144;-25902;0
25920;-145;3;-133
25926;-147;5;-60
25938;-148;-25925;0
25947;-148;-25925;0
25956;-148;-25925;0
25962;-148;-25925;0
25971;-148;-25925;0
25977;-147;40;7
25983;-146;8;37
25992;-145;-25981;0
25998;-143;8;50
26007;-140;2;200
26016;-137;5;140
26025;-134;4;100
26028;-133;3;133
26040;-129;4;100
26049;-123;3;300
26055;-119;3;300
26061;-116;1;500
26070;-112;2;250
26076;-109;3;166
26082;-104;4;400
26088;-99;3;366
26094;-95;3;366
26103;-89;3;400
26109;-86;3;400
26115;-81;2;650
26130;-67;3;466
26139;-61;2;700
26148;-53;2;700
26160;-43;2;700
26166;-38;3;466
26172;-33;2;750
26178;-27;2;800
26184;-21;3;766
26196;-11;3;766
26208;1;3;800
26217;9;3;500
26226;17;2;800
26256;44;3;466
26262;49;2;700
26271;57;3;466
26277;61;4;525
26283;66;3;700
26289;71;2;650
26295;76;3;466
26301;81;3;433
26307;85;4;450
26316;92;3;600
26328;99;4;275
26334;103;2;250
26340;106;4;275
26352;113;2;250
26361;117;3;300
26370;122;2;200
26376;124;2;200
26382;126;2;200
26388;128;3;166
26394;129;3;133
26400;131;2;200
26406;133;2;200
26412;135;5;80
26418;136;5;80
26424;137;-26416;0
26430;138;-26416;0
26439;138;-26419;0
26445;139;-26419;0
26451;139;-26430;0
26457;139;-26430;0
26463;138;16;-25
26469;138;-26445;0
26475;137;-26445;0
26481;137;-26461;0
26487;136;11;-36
26493;135;4;-100
26499;133;6;-66
26508;131;8;-100
26514;129;6;-133
26520;127;4;-100
26526;125;5;-180
26532;122;2;-250
26538;120;2;-250
26544;117;3;-166
26550;114;4;-225
26556;111;4;-250
26565;106;4;-275
26571;103;2;-300
26577;99;3;-366
26586;93;3;-400
26592;89;3;-400
26598;86;3;-400
26607;80;3;-400
26613;75;3;-433
26619;71;4;-500
26625;70;-26617;0
26631;71;-26617;0
26637;71;-26620;0
26643;73;11;118
26649;75;7;185
26655;77;5;260
26661;79;5;140
26667;82;4;325
26676;87;3;433
26682;90;3;400
26688;94;3;400
26694;97;3;366
26700;101;3;400
26706;103;4;275
26718;109;3;200
26724;113;2;250
26730;115;5;200
26736;118;2;200
26742;121;3;166
26748;123;4;125
26754;125;3;166
26760;126;4;100
26766;128;-26758;0
26775;130;5;80
26781;132;-26773;0
26787;133;3;133
26793;134;-26781;0
26799;135;-26784;0
26805;135;-26792;0
26811;135;-26792;0
26820;136;-26798;0
26826;136;-26798;0
26832;137;18;22
26838;137;-26812;0
26844;137;-26812;0
26850;137;-26812;0
26856;137;-26812;0
26862;137;-26812;0
26868;137;-26812;0
26874;137;-26812;0
26880;137;-26812;0
26886;137;-26812;0
26892;137;-26812;0
26898;137;-26812;0
26910;137;-26812;0
26916;137;-26812;0
26922;137;-26812;0
26928;138;94;3
26934;138;-26830;0
26940;138;-26830;0
26946;139;-26830;0
26949;139;21;19
26955;139;-26924;0
26961;139;-26924;0
26967;140;-26924;0
26973;140;-26945;0
26979;141;11;27
26985;141;-26966;0
26991;141;-26966;0
26997;142;18;22
27003;142;-26977;0
27009;143;12;25
27015;143;-26995;0
27024;143;-26995;0
27036;143;-26995;0
27042;143;-26995;0
27048;143;-26995;0
27054;143;-26995;0
27060;143;-26995;0
27069;143;-26995;0
27078;143;-26995;0
27084;144;75;4
27090;144;-27007;0
27096;144;-27007;0
27102;144;-27007;0
27108;144;-27007;0
27114;144;-27007;0
27120;144;-27007;0
27126;144;-27007;0
27132;144;-27007;0
27138;144;-27007;0
27144;144;-27007;0
27150;144;-27007;0
27156;144;-27007;0
27162;144;-27007;0
27168;145;-27082;0
27174;145;-27082;0
27180;145;-27082;0
27186;145;-27082;0
27192;145;-27082;0
27198;145;-27082;0
27204;145;-27082;0
27213;145;-27082;0
27219;145;-27082;0
27225;145;-27082;0
27231;145;-27082;0
27237;145;-27082;0
27246;145;-27082;0
27252;145;-27082;0
27258;145;-27082;0
27264;145;-27082;0
27270;145;-27082;0
27276;145;-27082;0
27282;145;-27082;0
27288;145;-27082;0
27294;145;-27082;0
27300;145;-27082;0
27306;145;-27082;0
27309;145;-27082;0
27315;145;-27082;0
27321;145;-27082;0
27327;145;-27082;0
27336;145;-27082;0
27342;145;-27082;0
27348;145;-27082;0
27354;145;-27082;0
27360;145;-27082;0
27366;145;-27082;0
27372;145;-27082;0
27375;145;-27082;0
27381;145;-27082;0
27387;145;-27082;0
27393;145;-27082;0
27399;145;-27082;0
27405;145;-27082;0
27411;145;-27082;0
27417;145;-27082;0
27426;145;-27082;0
27438;145;-27082;0
27444;145;-27082;0
27450;145;-27082;0
27453;145;-27082;0
27459;145;-27082;0
27465;145;-27082;0
27471;145;-27082;0
27477;145;-27082;0
27483;145;-27082;0
27489;145;-27082;0
27495;145;-27082;0
27504;145;-27082;0
27510;145;-27082;0
27516;145;-27082;0
27522;145;-27082;0
27528;145;-27082;0
27534;145;-27082;0
27540;145;-27082;0
27546;145;-27082;0
27552;145;-27082;0
27555;145;-27082;0
27561;145;-27082;0
27567;145;-27082;0
27573;145;-27082;0
27579;145;-27082;0
27585;145;-27082;0
27591;145;-27082;0
27597;145;-27082;0
27606;145;-27082;0
27612;145;-27082;0
27618;145;-27082;0
27630;145;-27082;0
27636;145;-27082;0
27642;145;-27082;0
27651;145;-27082;0
27660;145;-27082;0
27669;145;-27082;0
27687;144;-27082;0
27699;144;-27163;0
27711;144;-27163;0
27777;143;-27687;0
27786;143;-27687;0
27789;143;-27687;0
27792;143;-27687;0
27798;143;-27687;0
27807;143;-27687;0
27819;143;-27687;0
27831;143;-27687;0
27840;143;-27687;0
27846;143;-27687;0
27855;143;-27687;0
27864;144;-27732;0
27876;144;-27732;0
27882;144;-27732;0
27888;144;-27732;0
27894;144;-27732;0
27900;144;-27732;0
27912;144;-27732;0
27918;144;-27732;0
27930;144;-27732;0
27933;144;-27732;0
27942;144;-27732;0
27954;144;-27732;0
27960;144;-27732;0
27966;144;-27732;0
27972;143;112;-2
27978;143;-27856;0
27987;143;-27856;0
27993;142;-27856;0
27999;142;-27968;0
28056;132;-28047;0
28101;112;4;-250
28122;100;3;-366
28182;54;3;-700
28188;49;2;-750
28227;16;3;-533
28233;11;3;-533
28278;-29;3;-500
28290;-40;3;-766
28299;-48;4;-550
28305;-52;3;-466
28311;-57;2;-700
28314;-59;3;-466
28356;-90;3;-400
28371;-99;3;-166
28377;-103;3;-366
28383;-107;4;-275
28389;-110;4;-275
28395;-113;2;-250
28401;-115;3;-166
28407;-118;4;-225
28413;-120;2;-250
28419;-123;3;-166
28425;-125;3;-166
28431;-127;4;-100
28437;-128;-28429;0
28443;-130;-28431;0
28449;-131;3;-133
28455;-133;3;-133
28461;-133;-28450;0
28467;-134;12;-33
28473;-134;-28453;0
28479;-135;-28465;0
28485;-135;-28465;0
28491;-135;-28465;0
28497;-135;-28465;0
28503;-135;-28465;0
28509;-134;33;12
28515;-133;-28474;0
28518;-133;7;57
28524;-132;-28507;0
28530;-131;5;80
28536;-130;-28523;0
28542;-128;3;133
28548;-126;2;200
28557;-122;2;250
28563;-119;3;133
28569;-118;4;125
28575;-116;-28567;0
28581;-114;-28569;0
28590;-109;3;333
28596;-105;3;366
28602;-102;4;275
28608;-99;3;166
28614;-96;4;275
28620;-91;3;366
28626;-87;3;400
28629;-85;3;400
28635;-81;3;433
28641;-78;3;433
28647;-74;3;433
28653;-69;3;433
28659;-65;4;500
28665;-60;3;466
28671;-56;2;700
28677;-52;4;350
28683;-47;3;700
28692;-39;3;733
28698;-34;3;766
28704;-29;2;750
28707;-27;4;575
28713;-22;3;500
28719;-17;3;533
28725;-12;3;800
28731;-7;3;800
28737;-2;3;800
28746;6;3;533
28752;11;2;800
28758;16;3;766
28764;21;2;750
28770;26;3;800
28776;31;2;750
28782;36;3;500
28791;43;2;750
28797;47;4;550
28803;52;3;700
28809;57;3;466
28815;61;3;466
28821;65;4;525
28827;70;3;666
28836;77;3;433
28842;81;3;433
28848;85;3;400
28854;89;3;400
28860;92;4;300
28866;95;3;200
28872;98;4;300
28878;100;2;300
28884;103;2;300
28893;107;2;250
28899;110;4;275
28905;113;4;250
28911;115;3;166
28917;117;5;180
28923;119;5;100
28929;121;4;125
28935;122;-28926;0
28941;123;3;133
28947;124;7;71
28953;125;5;80
28959;125;-28945;0
28965;126;11;36
28971;126;-28950;0
28977;127;-28961;0
28983;127;-28961;0
28989;127;-28961;0
28995;126;-28961;0
29001;126;-28972;0
29007;125;9;-44
29013;124;-28995;0
29019;123;4;-125
29025;122;6;-66
29031;121;4;-125
29040;118;4;-125
29046;117;3;-166
29052;114;2;-250
29058;112;2;-250
29064;110;4;-250
29070;107;2;-250
29076;105;5;-200
29085;100;5;-220
29091;97;4;-300
29097;94;4;-300
29103;91;4;-300
29109;88;3;-400
29115;85;3;-400
29121;81;3;-400
29127;77;3;-400
29133;73;3;-433
29139;68;3;-433
29145;64;3;-466
29151;59;2;-700
29157;55;3;-466
29163;51;3;-466
29169;46;3;-733
29175;42;3;-500
29181;37;2;-750
29187;33;4;-575
29196;25;3;-500
29202;21;4;-600
29208;17;2;-800
29214;15;4;-200
29220;13;4;-200
29229;10;3;-266
29235;11;-29227;0
29241;13;2;350
29247;13;-29236;0
29253;13;-29236;0
29259;17;2;400
29265;19;4;375
29271;22;2;400
29277;24;2;400
29280;25;5;320
29286;27;6;250
29292;30;2;350
29298;33;3;500
29307;39;2;400
29313;41;4;375
29319;45;1;800
29325;47;3;233
29331;49;5;300
29337;51;6;233
29343;53;2;350
29349;56;1;700
29355;59;3;233
29364;62;-29355;0
29370;65;3;233
29376;66;4;175
29385;69;6;216
29391;71;5;140
29397;72;-29388;0
29403;73;3;233
29409;75;6;116
29415;76;-29405;0
29421;77;3;200
29427;78;7;100
29433;79;-29424;0
29439;80;8;75
29445;81;6;116
29454;81;-29436;0
29460;81;-29436;0
29466;81;-29436;0
29475;81;-29436;0
29481;81;-29436;0
29487;80;-29442;0
29493;79;-29442;0
29499;79;-29482;0
29505;78;-29482;0
29511;77;-29493;0
29520;76;-29505;0
29526;75;4;-175
29532;74;6;-100
29538;72;-29530;0
29544;71;3;-200
29553;68;-29545;0
29559;66;3;-233
29565;64;2;-350
29571;62;2;-350
29577;60;2;-350
29583;58;2;-350
29589;56;-29579;0
29592;55;6;-233
29598;52;2;-350
29604;49;2;-400
29610;47;3;-233
29616;44;4;-350
29622;41;4;-375
29628;39;3;-233
29634;37;5;-300
29640;34;2;-350
29646;32;2;-350
29655;29;3;-266
29661;29;-29651;0
29667;28;8;-87
29673;27;6;-133
29679;26;-29663;0
29685;26;-29669;0
29691;26;-29669;0
29697;25;15;-46
29703;25;-29678;0
29709;25;-29678;0
29715;25;-29678;0
29721;25;-29678;0
29727;25;-29678;0
29733;25;-29678;0
29739;26;-29693;0
29745;26;-29693;0
29751;26;-29693;0
29757;26;-29693;0
29763;26;-29693;0
29769;26;-29693;0
29778;26;-29693;0
29784;26;-29693;0
29790;26;-29693;0
29796;26;-29693;0
29802;26;-29693;0
29808;26;-29693;0
29814;26;-29693;0
29823;26;-29693;0
29829;25;91;-7
29841;25;-29734;0
29847;25;-29734;0
29856;25;-29734;0
29862;25;-29734;0
29868;25;-29734;0
29874;25;-29734;0
29880;25;-29734;0
29886;25;-29734;0
29892;25;-29734;0
29901;25;-29734;0
29907;25;-29734;0
29913;25;-29734;0
29919;25;-29734;0
29925;25;-29734;0
29931;24;103;-7
29937;24;-29825;0
29946;23;16;-50
29952;23;-29928;0
29958;23;-29928;0
29964;22;18;-44
29970;22;-29944;0
29973;21;9;-77
29979;21;-29962;0
29985;20;-29962;0
29991;20;-29971;0
29997;19;-29985;0
30003;18;-29985;0
30009;18;-29992;0
30015;17;-30003;0
30024;16;11;-72
30030;15;5;-160
30036;14;-30021;0
30042;13;-30026;0
30048;13;-30036;0
30054;11;-30041;0
30060;11;-30049;0
30069;9;5;-160
30075;8;-30062;0
30081;7;4;-200
30087;6;-30075;0
30093;5;-30079;0
30099;5;-30087;0
30105;3;-30092;0
30111;3;-30100;0
30117;1;-30104;0
30126;0;-30112;0
30138;-2;7;-114
30144;-3;4;-200
30150;-4;-30136;0
30159;-5;-30150;0
30165;-6;8;-100
30171;-7;-30162;0
30177;-8;-30162;0
30183;-9;4;-200
30189;-10;-30176;0
30195;-11;4;-200
30204;-12;9;-88
30210;-13;-30201;0
30216;-14;8;-100
30222;-15;5;-160
30228;-15;-30213;0
30234;-16;13;-61
30240;-17;7;-114
30246;-17;-30231;0
30252;-18;10;-70
30258;-19;8;-100
30264;-19;-30248;0
30270;-19;-30248;0
30282;-20;-30256;0
30288;-21;12;-66
30294;-21;-30273;0
30300;-21;-30273;0
30306;-21;-30273;0
30312;-22;-30285;0
30318;-22;-30285;0
30327;-22;-30285;0
30333;-22;-30285;0
30339;-22;-30285;0
30345;-22;-30285;0
30351;-22;-30285;0
30357;-22;-30285;0
30363;-22;-30285;0
30372;-22;-30285;0
30378;-22;-30285;0
30384;-21;74;9
30390;-21;-30307;0
30396;-21;-30307;0
30402;-21;-30307;0
30408;-20;-30307;0
30414;-20;-30381;0
30420;-19;-30381;0
30426;-19;-30407;0
30432;-19;-30407;0
30438;-19;-30407;0
30444;-18;-30420;0
30450;-17;10;70
30456;-17;-30439;0
30462;-16;11;72
30468;-15;-30449;0
30474;-15;-30460;0
30480;-14;-30460;0
30486;-14;-30468;0
30492;-13;-30480;0
30498;-12;9;77
30504;-11;4;200
30510;-10;-30496;0
30513;-10;9;88
30519;-9;6;133
30525;-8;-30509;0
30531;-7;4;200
30537;-7;-30525;0
30543;-5;10;70
30549;-5;-30539;0
30555;-4;-30539;0
30558;-3;11;72
30564;-3;-30554;0
30570;-2;10;80
30576;-1;-30558;0
30585;0;8;87
30591;1;5;140
30597;1;-30583;0
30603;2;11;72
30609;3;-30599;0
30615;4;8;100
30621;5;4;200
30627;6;-30613;0
30633;7;-30617;0
30639;7;-30627;0
30645;8;11;72
30651;9;5;160
30657;9;-30643;0
30663;10;11;72
30669;11;7;114
30675;11;-30659;0
30681;12;12;66
30687;13;6;116
30693;13;-30678;0
30699;14;13;61
30705;15;-30684;0
30711;15;-30697;0
30720;16;-30697;0
30729;17;-30704;0
30735;17;-30719;0
30741;17;-30719;0
30747;17;-30719;0
30753;17;-30719;0
30759;18;-30728;0
30765;18;-30728;0
30771;18;-30728;0
30777;19;-30728;0
30780;19;23;34
30786;19;-30754;0
30792;19;-30754;0
30798;19;-30754;0
30804;19;-30754;0
30810;19;-30754;0
30816;19;-30754;0
30822;19;-30754;0
30825;19;-30754;0
30831;19;-30754;0
30837;19;-30754;0
30843;18;-30777;0
30849;18;-30777;0
30855;18;-30777;0
30861;17;21;-33
30867;17;-30838;0
30876;17;-30838;0
30882;17;-30838;0
30888;16;-30859;0
30894;15;-30859;0
30900;15;-30883;0
30909;15;-30883;0
30921;13;8;-100
30927;13;-30910;0
30933;12;13;-53
30939;11;-30918;0
30945;11;-30931;0
30954;10;13;-61
30960;9;7;-114
30966;9;-30951;0
30972;8;12;-66
30978;7;5;-160
30984;7;-30970;0
30990;6;12;-58
30996;5;6;-133
31002;5;-30987;0
31008;4;11;-72
31014;3;-31004;0
31020;2;-31004;0
31026;2;-31009;0
31032;1;-31020;0
31038;0;-31020;0
31044;-1;-31027;0
31050;-1;-31038;0
31056;-2;-31043;0
31062;-3;8;-100
31068;-3;-31051;0
31077;-5;-31059;0
31083;-5;-31072;0
31089;-6;-31072;0
31095;-7;-31077;0
31101;-7;-31089;0
31107;-7;-31089;0
31113;-8;-31095;0
31122;-9;-31108;0
31128;-10;12;-66
31134;-11;-31114;0
31140;-11;-31126;0
31146;-11;-31126;0
31152;-12;-31133;0
31158;-13;8;-87
31164;-13;-31147;0
31170;-14;12;-66
31176;-14;-31155;0
31182;-15;13;-61
31188;-15;-31167;0
31194;-15;-31167;0
31203;-15;-31167;0
31206;-16;-31167;0
31212;-16;-31180;0
31218;-16;-31180;0
31224;-16;-31180;0
31230;-17;21;-38
31236;-17;-31206;0
31242;-17;-31206;0
31248;-17;-31206;0
31254;-17;-31206;0
31260;-17;-31206;0
31266;-17;-31206;0
31272;-17;-31206;0
31278;-17;-31206;0
31284;-17;-31206;0
31290;-17;-31206;0
31296;-16;-31206;0
31302;-16;-31227;0
31308;-16;-31227;0
31314;-16;-31227;0
31320;-15;23;34
31326;-15;-31295;0
31332;-15;-31295;0
31338;-15;-31295;0
31344;-15;-31295;0
31350;-14;28;28
31359;-13;-31318;0
31362;-13;12;66
31368;-13;-31346;0
31374;-12;-31346;0
31380;-11;-31358;0
31386;-11;-31373;0
31392;-11;-31373;0
31404;-9;-31380;0
31410;-9;-31397;0
31416;-9;-31397;0
31422;-8;14;57
31428;-7;6;133
31437;-7;-31418;0
31443;-6;15;46
31449;-5;8;100
31455;-5;-31439;0
31461;-4;-31439;0
31470;-3;5;160
31476;-3;-31461;0
31482;-2;-31461;0
31488;-2;-31466;0
31494;-1;-31481;0
31500;-1;-31481;0
31506;0;-31489;0
31512;1;8;87
31518;1;-31501;0
31521;1;-31501;0
31527;2;14;57
31533;3;8;100
31539;3;-31523;0
31545;4;12;66
31551;5;6;133
31554;5;-31543;0
31560;5;-31543;0
31566;6;15;53
31572;7;-31549;0
31581;7;-31564;0
31587;7;-31564;0
31593;8;-31572;0
31599;9;8;100
31605;9;-31588;0
31611;9;-31588;0
31617;10;-31588;0
31623;10;-31596;0
31629;11;-31596;0
31638;11;-31616;0
31644;11;-31616;0
31650;11;-31616;0
31656;12;25;32
31662;12;-31629;0
31671;12;-31629;0
31677;13;-31654;0
31683;13;-31654;0
31689;13;-31654;0
31695;13;-31654;0
31701;13;-31654;0
31707;13;-31654;0
31716;13;-31654;0
31722;13;-31654;0
31728;13;-31654;0
31734;13;-31654;0
31740;13;-31654;0
31746;13;-31654;0
31752;13;-31654;0
31761;13;-31654;0
31767;13;-31654;0
31773;13;-31654;0
31779;12;103;-6
31785;12;-31672;0
31794;11;-31672;0
31800;11;-31775;0
31809;11;-31775;0
31818;11;-31775;0
31830;10;-31793;0
31833;9;-31793;0
31842;9;-31819;0
31845;9;-31819;0
31851;9;-31819;0
31857;8;-31832;0
31863;7;9;-88
31869;7;-31852;0
31875;7;-31852;0
31884;6;-31861;0
31890;5;10;-80
31896;5;-31878;0
31902;5;-31878;0
31908;4;17;-47
31917;3;-31905;0
31923;3;-31905;0
31929;2;-31905;0
31935;2;-31912;0
31941;1;10;-80
31947;1;-31928;0
31953;0;-31928;0
31962;-1;-31938;0
31968;-1;-31953;0
31974;-2;-31953;0
31980;-2;-31961;0
31986;-3;-31961;0
31995;-3;-31974;0
32001;-3;-31974;0
32007;-4;19;-42
32013;-5;-31985;0
32019;-5;-32004;0
32025;-5;-32004;0
32031;-6;-32004;0
32040;-6;-32012;0
32046;-7;-32031;0
32052;-7;-32031;0
32058;-7;-32031;0
32064;-7;-32031;0
32070;-8;25;-32
32076;-8;-32041;0
32079;-9;11;-72
32085;-9;-32066;0
32091;-9;-32066;0
32097;-9;-32066;0
32103;-9;-32066;0
32109;-10;29;-27
32124;-10;-32077;0
32130;-11;20;-40
32136;-11;-32106;0
32142;-11;-32106;0
32148;-11;-32106;0
32154;-11;-32106;0
32160;-11;-32106;0
32166;-11;-32106;0
32172;-11;-32106;0
32178;-11;-32106;0
32187;-11;-32106;0
32193;-11;-32106;0
32199;-11;-32106;0
32205;-11;-32106;0
32211;-11;-32106;0
32220;-11;-32106;0
32226;-11;-32106;0
32232;-10;103;7
32244;-10;-32126;0
32250;-10;-32126;0
32256;-9;25;32
32262;-9;-32229;0
32268;-9;-32229;0
32271;-9;-32229;0
32277;-9;-32229;0
32283;-9;-32229;0
32289;-8;32;25
32298;-8;-32254;0
32304;-7;15;53
32310;-7;-32286;0
32316;-7;-32286;0
32322;-7;-32286;0
32328;-7;-32286;0
32334;-6;30;23
32343;-6;-32301;0
32349;-5;14;57
32355;-5;-32331;0
32361;-5;-32331;0
32367;-5;-32331;0
32373;-4;26;30
32379;-4;-32345;0
32388;-3;-32371;0
32394;-3;-32371;0
32400;-3;-32371;0
32406;-2;-32371;0
32412;-2;-32380;0
32421;-1;-32380;0
32427;-1;-32406;0
32433;-1;-32406;0
32439;-1;-32406;0
32445;0;21;33
32451;0;-32421;0
32457;1;13;53
32466;1;-32442;0
32472;1;-32442;0
32478;1;-32442;0
32484;2;25;32
32490;2;-32455;0
32496;3;-32455;0
32502;3;-32480;0
32511;3;-32480;0
32523;4;-32495;0
32529;4;-32495;0
32535;5;-32518;0
32541;5;-32518;0
32547;5;-32518;0
32550;5;-32518;0
32556;5;-32518;0
32562;5;-32518;0
32568;6;-32518;0
32574;6;-32530;0
32580;6;-32530;0
32586;6;-32530;0
32592;6;-32530;0
32598;7;29;24
32604;7;-32567;0
32613;7;-32567;0
32619;7;-32567;0
32625;7;-32567;0
32631;7;-32567;0
32637;7;-32567;0
32643;7;-32567;0
32649;7;-32567;0
32658;7;-32567;0
32670;7;-32567;0
32676;7;-32567;0
32682;7;-32567;0
32685;7;-32567;0
32691;6;-32567;0
32697;6;-32596;0
32703;6;-32596;0
32709;6;-32596;0
32715;5;21;-38
32721;5;-32691;0
32727;5;-32691;0
32736;5;-32691;0
32742;4;27;-29
32748;3;-32712;0
32751;3;8;-100
32757;3;-32739;0
32763;2;-32739;0
32769;1;-32747;0
32775;1;-32762;0
32781;0;-32762;0
32787;-1;32767;0
32793;-1;32755;0
32799;-2;8;-100
32805;-3;32741;0
32811;-4;32741;0
32817;-5;4;-200
32826;-6;9;-88
32832;-7;5;-140
32838;-7;32712;0
32844;-9;32707;0
32850;-9;32697;0
32859;-11;5;-160
32865;-11;32684;0
32871;-13;32679;0
32877;-13;32670;0
32883;-14;8;-100
32889;-15;7;-114
32895;-15;32657;0
32907;-17;32650;0
32916;-17;32636;0
32922;-18;13;-53
32928;-19;32630;0
32937;-19;32617;0
32943;-19;32617;0
32949;-19;32617;0
32955;-20;23;-34
32961;-20;32608;0
32967;-20;32608;0
32973;-21;19;-42
32979;-21;32585;0
32985;-21;32585;0
