tiempo;angulo;tiempoDev;derivada
17061;9;50;30
17067;9;50;30
17073;9;50;30
17079;9;50;30
17085;9;50;30
17094;9;50;30
17100;8;163;9
17106;8;163;9
17112;8;163;9
17118;8;163;9
17127;7;140;-5
17133;7;140;-5
17139;7;140;-5
17145;7;140;-5
17151;7;140;-5
17157;7;140;-5
17163;6;39;-17
17172;6;39;-17
17178;6;39;-17
17184;5;39;-17
17190;5;39;-17
17196;5;39;-17
17208;4;39;-17
17217;4;47;-34
17223;3;47;-34
17229;3;47;-34
17235;3;47;-34
17241;3;47;-34
17247;2;47;-34
17253;2;38;-42
17259;2;38;-42
17265;1;38;-42
17274;1;38;-42
17280;1;38;-42
17286;0;38;-42
17292;0;39;-38
17298;-1;39;-38
17307;-1;39;-38
17313;-1;39;-38
17319;-2;32;-46
17325;-2;32;-46
17331;-2;32;-46
17337;-3;32;-46
17343;-3;32;-46
17352;-3;32;-46
17358;-3;32;-46
17364;-3;32;-46
17370;-4;32;-46
17376;-4;53;-30
17382;-4;53;-30
17388;-5;53;-30
17394;-5;53;-30
17400;-5;53;-30
17406;-5;53;-30
17412;-5;53;-30
17421;-5;53;-30
17424;-5;53;-30
17427;-5;53;-30
17433;-6;60;-26
17439;-6;60;-26
17445;-6;60;-26
17451;-6;60;-26
17457;-6;60;-26
17460;-6;60;-26
17466;-6;60;-26
17472;-6;60;-26
17478;-6;60;-26
17487;-6;60;-26
17493;-6;60;-26
17499;-6;60;-26
17505;-6;60;-26
17511;-6;60;-26
17517;-6;60;-26
17523;-6;60;-26
17526;-6;60;-26
17532;-6;60;-26
17538;-6;60;-26
17544;-6;60;-26
17556;-6;60;-26
17559;-6;60;-26
17565;-6;60;-26
17571;-5;137;5
17577;-5;137;5
17589;-5;137;5
17592;-5;137;5
17598;-5;137;5
17604;-5;137;5
17610;-5;137;5
17616;-5;137;5
17622;-5;137;5
17634;-4;59;13
17637;-4;59;13
17643;-4;59;13
17649;-3;59;13
17655;-3;59;13
17667;-3;59;13
17673;-3;59;13
17679;-3;59;13
17685;-3;59;13
17691;-2;59;13
17694;-2;65;24
17700;-2;65;24
17706;-2;65;24
17712;-2;65;24
17721;-1;65;24
17727;-1;65;24
17733;-1;65;24
17739;-1;65;24
17745;-1;65;24
17751;-1;65;24
17757;0;63;23
17760;0;63;23
17766;0;63;23
17772;0;63;23
17778;1;63;23
17784;1;63;23
17790;1;63;23
17799;1;63;23
17805;1;63;23
17811;1;63;23
17817;1;63;23
17823;1;63;23
17829;2;70;21
17835;2;70;21
17844;2;70;21
17856;3;70;21
17862;3;70;21
17868;3;70;21
17874;3;70;21
17880;3;70;21
17889;3;70;21
17895;3;70;21
17901;3;70;21
17907;3;70;21
17913;3;70;21
17919;3;70;21
17925;3;70;21
17931;3;70;21
17937;3;70;21
17946;3;70;21
17952;3;70;21
17958;3;70;21
17964;3;70;21
17970;3;70;21
17979;3;70;21
17985;3;70;21
17991;3;70;21
17997;3;70;21
18003;3;70;21
18012;3;70;21
18018;3;70;21
18024;3;70;21
18030;3;70;21
18036;3;70;21
18042;3;70;21
18048;3;70;21
18057;3;70;21
18063;3;70;21
18069;3;70;21
18075;3;70;21
18081;3;70;21
18087;2;331;4
18093;2;331;4
18102;2;331;4
18108;2;331;4
18114;2;331;4
18120;2;331;4
18126;2;331;4
18132;1;303;-2
18138;1;303;-2
18144;1;303;-2
18150;1;303;-2
18156;1;303;-2
18162;1;303;-2
18171;1;303;-2
18177;1;303;-2
18183;1;303;-2
18189;0;60;-11
18195;0;60;-11
18198;0;60;-11
18204;0;60;-11
18210;0;60;-11
18216;0;60;-11
18222;-1;32;-21
18228;-1;32;-21
18237;-1;32;-21
18243;-1;32;-21
18249;-1;32;-21
18255;-1;32;-21
18261;-1;32;-21
18267;-1;32;-21
18273;-1;32;-21
18279;-1;32;-21
18285;-2;61;-13
18291;-2;61;-13
18297;-2;61;-13
18306;-2;61;-13
18312;-2;61;-13
18318;-2;61;-13
18324;-2;61;-13
18330;-2;61;-13
18339;-2;61;-13
18345;-2;61;-13
18351;-2;61;-13
18360;-2;61;-13
18366;-2;61;-13
18372;-2;61;-13
18378;-2;61;-13
18384;-2;61;-13
18390;-2;61;-13
18396;-2;61;-13
18402;-2;61;-13
18408;-2;61;-13
18414;-2;61;-13
18420;-2;61;-13
18429;-2;61;-13
18435;-2;61;-13
18441;-2;61;-13
18450;-2;61;-13
18456;-2;61;-13
18462;-2;61;-13
18468;-2;61;-13
18474;-2;61;-13
18480;-2;61;-13
18486;-2;61;-13
18489;-2;61;-13
18495;-2;61;-13
18510;-2;61;-13
18522;-2;61;-13
18528;-2;61;-13
18534;-2;61;-13
18540;-2;61;-13
18546;-1;262;3
18552;-1;262;3
18561;-1;262;3
18573;-1;262;3
18579;-1;262;3
18585;-1;262;3
18591;-1;262;3
18597;-1;262;3
18606;-1;262;3
18612;-1;262;3
18618;-1;262;3
18624;-1;262;3
18630;-1;262;3
18636;-1;262;3
18642;-1;262;3
18651;-1;262;3
18657;-1;262;3
18663;-1;262;3
18675;-1;262;3
18681;-1;262;3
18687;-1;262;3
18693;-1;262;3
18699;0;155;4
18702;0;155;4
18708;0;155;4
18714;0;155;4
18720;0;155;4
18768;0;155;4
18777;0;155;4
18783;0;155;4
18789;0;155;4
18792;0;155;4
18798;0;155;4
18804;0;155;4
18810;0;155;4
18816;0;155;4
18822;0;155;4
18831;0;155;4
18837;0;155;4
18843;0;155;4
18852;0;155;4
18858;0;155;4
18864;0;155;4
18870;0;155;4
18876;0;155;4
18882;0;155;4
18888;0;155;4
18894;0;155;4
18900;0;155;4
18906;0;155;4
18912;0;155;4
18921;0;155;4
18927;0;155;4
18933;0;155;4
19002;0;155;4
19011;0;155;4
19014;0;155;4
19020;0;155;4
19026;0;155;4
19032;0;155;4
19038;0;155;4
19044;0;155;4
19056;0;155;4
19065;0;155;4
19077;0;155;4
19083;0;155;4
19089;0;155;4
19095;0;155;4
19101;0;155;4
19110;0;155;4
19116;0;155;4
19122;0;155;4
19128;0;155;4
19134;0;155;4
19140;0;155;4
19146;0;155;4
19155;0;155;4
19161;0;155;4
19167;0;155;4
19173;0;155;4
19179;0;155;4
19185;0;155;4
19191;0;155;4
19197;0;155;4
19203;0;155;4
19212;0;155;4
19218;0;155;4
19224;0;155;4
19233;0;155;4
19239;0;155;4
19245;0;155;4
19251;0;155;4
19257;0;155;4
19263;0;155;4
19269;0;155;4
19272;0;155;4
19275;0;155;4
19281;0;155;4
19290;0;155;4
19296;0;155;4
19302;0;155;4
19308;0;155;4
19314;0;155;4
19323;0;155;4
19329;0;155;4
19335;0;155;4
19341;0;155;4
19347;0;155;4
19353;0;155;4
19359;0;155;4
19368;0;155;4
19374;0;155;4
19380;0;155;4
19392;0;155;4
19401;0;155;4
19407;0;155;4
19413;0;155;4
19419;0;155;4
19425;0;155;4
19431;0;155;4
19437;0;155;4
19440;0;155;4
19446;0;155;4
19452;0;155;4
19458;0;155;4
19464;0;155;4
19470;0;155;4
19476;0;155;4
19482;0;155;4
19491;0;155;4
19497;0;155;4
19503;0;155;4
19509;0;155;4
19515;0;155;4
19521;0;155;4
19527;0;155;4
19536;0;155;4
19542;0;155;4
19548;0;155;4
19554;0;155;4
19569;0;155;4
19581;0;155;4
19587;0;155;4
19593;0;155;4
19599;0;155;4
19605;0;155;4
19611;0;155;4
19617;0;155;4
19626;0;155;4
19632;0;155;4
19638;0;155;4
19644;0;155;4
19650;0;155;4
19659;0;155;4
19665;0;155;4
19671;0;155;4
19677;0;155;4
19683;0;155;4
19689;0;155;4
19695;0;155;4
19704;0;155;4
19710;0;155;4
19716;0;155;4
19722;0;155;4
19728;0;155;4
19734;0;155;4
19740;0;155;4
19746;0;155;4
19752;0;155;4
19761;0;155;4
19767;0;155;4
19773;0;155;4
19779;0;155;4
19785;0;155;4
19794;0;155;4
19800;0;155;4
19806;0;155;4
19812;0;155;4
19818;0;155;4
19824;0;155;4
19830;0;155;4
19836;0;155;4
19842;0;155;4
19851;0;155;4
19857;0;155;4
19863;0;155;4
19872;0;155;4
19878;0;155;4
19884;0;155;4
19890;0;155;4
19896;0;155;4
19905;0;155;4
19911;0;155;4
19917;0;155;4
19923;0;155;4
19929;0;155;4
19935;0;155;4
19941;0;155;4
19950;0;155;4
19956;0;155;4
19962;0;155;4
19974;0;155;4
19980;0;155;4
19986;0;155;4
19995;0;155;4
20001;0;155;4
20007;0;155;4
20013;0;155;4
20019;0;155;4
20025;0;155;4
20031;0;155;4
20052;0;155;4
20064;0;155;4
20073;0;155;4
20085;1;1382;0
20097;1;1382;0
20103;1;1382;0
20109;1;1382;0
20115;1;1382;0
20130;1;1382;0
20136;1;1382;0
20142;1;1382;0
20148;2;64;12
20154;2;64;12
20163;2;64;12
20169;2;64;12
20175;2;64;12
20181;2;64;12
20187;3;42;19
20193;3;42;19
20199;3;42;19
20208;3;42;19
20214;3;42;19
20220;3;42;19
20226;3;42;19
20232;3;42;19
20238;3;42;19
20244;3;42;19
20253;3;42;19
20259;3;42;19
20265;3;42;19
20271;3;42;19
20277;3;42;19
20286;3;42;19
20292;3;42;19
20298;3;42;19
20307;3;42;19
20313;3;42;19
20322;3;42;19
20328;3;42;19
20334;3;42;19
20343;2;42;19
20349;2;159;-5
20355;2;159;-5
20361;2;159;-5
20367;2;159;-5
20376;2;159;-5
20382;2;159;-5
20388;2;159;-5
20394;2;159;-5
20400;2;159;-5
20406;1;58;-13
20412;1;58;-13
20421;1;58;-13
20427;1;58;-13
20433;1;58;-13
20439;1;58;-13
20445;1;58;-13
20451;1;58;-13
20457;1;58;-13
20463;1;58;-13
20469;1;58;-13
20478;1;58;-13
20484;0;77;-9
20490;0;77;-9
20496;0;77;-9
20502;0;77;-9
20511;0;77;-9
20517;0;77;-9
20523;-1;42;-16
20529;-1;42;-16
20535;-1;42;-16
20559;-1;42;-16
20562;-1;42;-16
20568;-1;42;-16
20574;-1;42;-16
20580;-1;42;-16
20592;-1;42;-16
20598;-1;42;-16
20604;-1;42;-16
20613;-1;42;-16
20619;-2;42;-16
20625;-2;99;-8
20631;-2;99;-8
20637;-2;99;-8
20646;-2;99;-8
20652;-2;99;-8
20658;-2;99;-8
20667;-2;99;-8
20673;-2;99;-8
20679;-2;99;-8
20685;-2;99;-8
20691;-2;99;-8
20697;-2;99;-8
20703;-2;99;-8
20709;-2;99;-8
20715;-2;99;-8
20724;-2;99;-8
20730;-2;99;-8
20736;-2;99;-8
20742;-2;99;-8
20748;-2;99;-8
20754;-2;99;-8
20760;-2;99;-8
20769;-2;99;-8
20781;-1;160;5
20787;-1;160;5
20793;-1;160;5
20802;-1;160;5
20808;-1;160;5
20814;-1;160;5
20820;-1;160;5
20829;-1;160;5
20835;-1;160;5
20841;-1;160;5
20847;-1;160;5
20853;-1;160;5
20859;-1;160;5
20865;-1;160;5
20871;-1;160;5
20880;-1;160;5
20886;-1;160;5
20892;-1;160;5
20898;-1;160;5
20904;-1;160;5
20910;-1;160;5
20916;-1;160;5
20925;-1;160;5
20931;-1;160;5
20937;-1;160;5
20943;-1;160;5
20949;-1;160;5
20955;-1;160;5
20961;-1;160;5
20970;-1;160;5
20976;-1;160;5
20982;-1;160;5
20988;-1;160;5
20994;-1;160;5
21000;-1;160;5
21006;-1;160;5
21012;-1;160;5
21018;-1;160;5
21021;-1;160;5
21027;-1;160;5
21033;-1;160;5
21039;-1;160;5
21045;-1;160;5
21051;-1;160;5
21060;-1;160;5
21066;-1;160;5
21072;-1;160;5
21078;-1;160;5
21084;-1;160;5
21093;-1;160;5
21099;-1;160;5
21105;-1;160;5
21114;-1;160;5
21120;-1;160;5
21129;-1;160;5
21138;-1;160;5
21144;-1;160;5
21150;-1;160;5
21156;-1;160;5
21162;-1;160;5
21168;-1;160;5
21174;1;390;1
21183;5;390;1
21195;7;390;1
21204;9;390;1
21207;10;35;222
21213;12;35;222
21219;14;35;222
21228;17;35;222
21231;17;35;222
21240;19;32;218
21246;21;32;218
21252;22;32;218
21258;23;32;218
21264;25;32;218
21273;27;32;168
21279;28;32;168
21285;29;32;168
21291;30;32;168
21297;31;32;168
21306;33;34;158
21312;34;34;158
21318;35;34;158
21324;35;34;158
21330;37;34;158
21336;37;34;158
21342;38;34;158
21348;39;38;100
21354;39;38;100
21360;39;38;100
21366;40;38;100
21375;40;38;100
21381;40;38;100
21387;41;41;36
21396;41;41;36
21402;41;41;36
21408;41;41;36
21414;40;41;36
21420;40;73;20
21429;39;73;20
21435;39;46;-17
21441;39;46;-17
21447;38;46;-17
21453;37;46;-17
21459;37;46;-17
21465;36;46;-17
21471;35;36;-63
21477;35;36;-63
21483;33;36;-63
21489;33;36;-63
21498;31;32;-115
21504;30;32;-115
21510;29;32;-115
21519;27;32;-115
21525;26;32;-115
21531;25;32;-143
21537;23;32;-143
21543;22;32;-143
21549;21;32;-143
21579;13;32;-171
21591;11;32;-171
21597;9;32;-193
21603;7;32;-193
21609;5;32;-193
21627;1;32;-221
21633;-1;32;-221
21639;-3;32;-221
21645;-4;32;-221
21651;-5;32;-221
21657;-7;31;-196
21663;-9;31;-196
21669;-11;31;-196
21675;-12;31;-196
21681;-14;31;-196
21690;-16;31;-196
21696;-17;35;-202
21702;-19;35;-202
21711;-20;35;-202
21717;-22;35;-202
21723;-23;31;-174
21729;-24;31;-174
21735;-25;31;-174
21744;-27;31;-174
21750;-28;31;-174
21756;-29;31;-174
21777;-32;37;-145
21783;-33;37;-145
21789;-33;37;-145
21795;-34;32;-93
21801;-35;32;-93
21807;-35;32;-93
21813;-36;32;-93
21819;-36;32;-93
21825;-37;31;-74
21834;-37;31;-74
21840;-37;31;-74
21846;-38;31;-74
21858;-38;31;-74
21864;-38;31;-74
21870;-38;31;-74
21879;-37;82;-28
21885;-37;82;-28
21891;-37;82;-28
21900;-36;74;10
21906;-36;74;10
21912;-35;74;10
21918;-35;74;10
21924;-34;74;10
21930;-33;32;68
21936;-33;32;68
21939;-32;32;68
21945;-31;32;68
21951;-31;32;68
21957;-30;32;68
21963;-29;31;100
21969;-27;31;100
21975;-27;31;100
21981;-25;31;100
21990;-23;31;100
21996;-22;31;100
22002;-21;37;145
22008;-20;37;145
22014;-19;37;145
22023;-17;37;145
22029;-15;31;148
22035;-14;31;148
22041;-13;31;148
22047;-11;31;148
22053;-10;31;148
22059;-8;31;148
22065;-7;32;196
22071;-5;32;196
22077;-4;32;196
22083;-3;32;196
22092;-1;32;196
22098;1;35;177
22107;3;35;177
22113;5;35;177
22119;6;35;177
22125;7;35;177
22131;9;33;187
22137;10;33;187
22146;12;33;187
22152;13;33;187
22158;15;33;187
22164;17;35;180
22170;17;35;180
22176;19;35;180
22182;20;35;180
22194;22;35;180
22203;23;32;143
22209;24;32;143
22215;25;32;143
22221;26;32;143
22227;27;31;125
22236;28;31;125
22242;29;31;125
22248;29;31;125
22254;30;31;125
22260;31;33;93
22269;32;33;93
22275;32;33;93
22281;33;33;93
22287;33;33;93
22293;33;33;93
22299;33;33;93
22305;33;33;93
22314;33;33;93
22320;34;33;93
22326;33;62;35
22332;33;62;35
22338;33;62;35
22344;33;62;35
22350;33;62;35
22359;32;62;35
22365;32;39;-38
22371;31;39;-38
22377;31;39;-38
22383;31;39;-38
22389;30;39;-38
22395;29;34;-67
22401;29;34;-67
22407;28;34;-67
22416;26;34;-67
22428;25;34;-67
22434;24;38;-100
22440;23;38;-100
22446;22;38;-100
22452;21;38;-100
22458;20;38;-100
22464;19;38;-100
22470;17;35;-134
22476;16;35;-134
22485;15;35;-134
22494;13;35;-134
22500;11;32;-143
22506;10;32;-143
22512;9;32;-143
22518;7;32;-143
22527;5;32;-143
22533;4;32;-143
22539;3;35;-180
22545;1;35;-180
22551;0;35;-180
22557;-1;35;-180
22563;-3;35;-180
22566;-3;31;-174
22572;-5;31;-174
22578;-5;31;-174
22584;-7;31;-174
22590;-8;31;-174
22596;-10;31;-174
22602;-11;33;-166
22608;-12;33;-166
22617;-14;33;-166
22623;-15;33;-166
22629;-16;33;-166
22641;-19;34;-161
22647;-19;34;-161
22653;-20;34;-161
22665;-22;32;-118
22674;-23;32;-118
22680;-24;32;-118
22686;-25;32;-118
22698;-27;34;-114
22707;-27;34;-114
22713;-28;34;-114
22719;-29;34;-114
22725;-29;34;-114
22731;-30;34;-114
22740;-30;35;-65
22746;-31;35;-65
22752;-31;35;-65
22758;-31;35;-65
22764;-31;35;-65
22770;-31;35;-65
22776;-31;35;-65
22785;-31;35;-65
22791;-31;35;-65
22797;-31;35;-65
22803;-31;35;-65
22809;-31;35;-65
22815;-30;115;-20
22821;-30;115;-20
22827;-29;94;8
22833;-29;94;8
22842;-28;94;8
22848;-28;94;8
22854;-27;94;8
22860;-27;94;8
22866;-26;38;60
22875;-24;38;60
22881;-23;38;60
22887;-23;38;60
22893;-22;38;60
22899;-21;33;115
22905;-20;33;115
22911;-19;33;115
22920;-18;33;115
22926;-17;33;115
22932;-16;33;115
22938;-15;35;111
22944;-14;35;111
22947;-14;35;111
22953;-13;35;111
22959;-11;35;111
22965;-10;32;146
22971;-9;32;146
22977;-7;32;146
22986;-6;32;146
22992;-5;32;146
22998;-3;33;166
23004;-2;33;166
23010;-1;33;166
23016;0;33;166
23022;1;33;166
23031;3;33;139
23037;4;33;139
23043;5;33;139
23049;7;33;139
23055;8;33;139
23061;9;33;139
23070;10;38;144
23076;11;38;144
23088;13;38;144
23094;15;38;144
23100;15;38;144
23106;17;34;138
23112;17;34;138
23118;18;34;138
23124;19;34;138
23130;20;34;138
23136;21;34;138
23142;21;35;111
23148;22;35;111
23157;23;35;111
23166;23;35;111
23178;25;31;74
23184;25;31;74
23190;25;31;74
23196;26;31;74
23202;26;31;74
23208;26;31;74
23214;27;44;52
23223;27;44;52
23229;27;44;52
23235;27;44;52
23238;27;44;52
23241;27;44;52
23247;27;44;52
23256;27;44;52
23262;27;44;52
23268;26;44;52
23274;26;57;-14
23280;26;57;-14
23283;26;57;-14
23289;25;57;-14
23295;25;57;-14
23301;25;57;-14
23307;24;35;-42
23313;23;35;-42
23319;23;35;-42
23325;22;35;-42
23334;21;35;-42
23340;21;35;-42
23346;20;41;-75
23358;19;41;-75
23367;17;41;-75
23373;17;41;-75
23379;16;31;-100
23385;15;31;-100
23391;14;31;-100
23397;13;31;-100
23403;12;31;-100
23409;11;31;-100
23415;10;38;-123
23424;9;38;-123
23430;7;38;-123
23436;6;38;-123
23445;5;38;-123
23457;3;35;-134
23463;1;35;-134
23469;1;35;-134
23475;-1;35;-134
23481;-2;35;-134
23487;-3;33;-139
23493;-3;33;-139
23499;-5;33;-139
23505;-5;33;-139
23508;-6;33;-139
23514;-7;33;-139
23520;-8;37;-127
23526;-9;37;-127
23532;-10;37;-127
23538;-11;37;-127
23547;-13;37;-127
23553;-14;37;-127
23559;-15;34;-138
23565;-15;34;-138
23571;-16;34;-138
23577;-17;34;-138
23592;-19;31;-100
23598;-19;31;-100
23604;-20;31;-100
23610;-20;31;-100
23616;-21;31;-100
23622;-21;31;-100
23628;-22;31;-100
23634;-22;44;-70
23640;-23;44;-70
23646;-23;44;-70
23652;-23;44;-70
23658;-23;44;-70
23670;-24;36;-44
23676;-24;36;-44
23682;-24;36;-44
23688;-24;36;-44
23694;-24;36;-44
23700;-24;36;-44
23706;-24;36;-44
23715;-24;36;-44
23721;-24;36;-44
23727;-24;36;-44
23733;-23;67;11
23739;-23;67;11
23742;-23;67;11
23748;-23;67;11
23754;-23;67;11
23760;-22;67;11
23766;-22;67;11
23772;-21;39;38
23778;-21;39;38
23784;-20;39;38
23790;-20;39;38
23796;-19;39;38
23802;-19;39;38
23808;-18;39;38
23811;-18;39;61
23817;-17;39;61
23823;-17;39;61
23829;-16;39;61
23832;-15;39;61
23838;-15;39;61
23844;-14;39;61
23850;-13;35;88
23856;-13;35;88
23862;-11;35;88
23868;-11;35;88
23874;-9;35;88
23880;-9;35;88
23886;-7;39;120
23889;-7;39;120
23895;-7;39;120
23901;-5;39;120
23907;-5;39;120
23916;-3;31;125
23922;-3;31;125
23928;-1;31;125
23934;-1;31;125
23940;0;31;125
23946;1;31;125
23952;2;31;125
23958;3;38;100
23964;4;38;100
23970;5;38;100
23976;6;38;100
23982;7;38;100
23988;7;38;100
23994;8;39;120
24000;9;39;120
24006;10;39;120
24012;11;39;120
24018;11;39;120
24024;12;31;103
24030;13;31;103
24039;14;31;103
24045;15;31;103
24051;15;31;103
24057;16;31;103
24063;17;35;88
24069;17;35;88
24075;17;35;88
24084;18;35;88
24090;18;35;88
24096;19;35;65
24099;19;35;65
24108;19;35;65
24114;19;35;65
24120;20;35;65
24126;20;35;65
24132;20;35;65
24138;21;45;35
24144;21;45;35
24153;21;45;35
24162;21;45;35
24171;21;45;35
24177;21;45;35
24186;20;47;-17
24192;20;47;-17
24198;20;47;-17
24207;19;47;-17
24213;19;47;-17
24219;19;47;-17
24225;19;47;-17
24231;18;45;-35
24237;18;45;-35
24243;17;45;-35
24252;17;45;-35
24258;16;45;-35
24264;16;45;-35
24270;15;37;-62
24276;15;37;-62
24282;14;37;-62
24288;13;37;-62
24294;13;37;-62
24300;12;31;-74
24309;11;31;-74
24315;10;31;-74
24321;9;31;-74
24330;8;31;-74
24336;7;34;-94
24342;7;34;-94
24348;6;34;-94
24354;5;34;-94
24360;5;34;-94
24366;3;31;-100
24372;3;31;-100
24378;2;31;-100
24387;1;31;-100
24393;0;31;-100
24399;-1;31;-100
24405;-2;31;-100
24411;-3;31;-100
24423;-4;31;-100
24432;-5;31;-100
24438;-6;31;-100
24444;-7;31;-100
24450;-7;31;-100
24456;-8;31;-100
24459;-8;32;-96
24465;-9;32;-96
24471;-10;32;-96
24477;-11;32;-96
24483;-11;32;-96
24489;-12;32;-96
24495;-13;33;-96
24501;-13;33;-96
24507;-14;33;-96
24513;-15;33;-96
24519;-15;33;-96
24525;-15;33;-96
24531;-15;33;-96
24537;-16;44;-70
24543;-16;44;-70
24549;-17;44;-70
24555;-17;44;-70
24561;-17;44;-70
24567;-18;44;-70
24573;-18;34;-44
24579;-18;34;-44
24585;-18;34;-44
24591;-19;34;-44
24597;-19;34;-44
24603;-19;34;-44
24609;-19;34;-44
24615;-19;34;-44
24624;-19;34;-44
24633;-19;34;-44
24639;-18;34;-44
24645;-18;106;-14
24657;-18;106;-14
24663;-17;106;-14
24669;-17;97;7
24672;-17;97;7
24678;-17;97;7
24684;-17;97;7
24690;-16;97;7
24696;-16;97;7
24702;-15;37;43
24708;-15;37;43
24714;-15;37;43
24723;-14;37;43
24729;-13;37;43
24735;-13;37;43
24741;-13;37;43
24747;-12;42;54
24753;-11;42;54
24759;-11;42;54
24765;-10;42;54
24771;-9;42;54
24780;-8;42;54
24792;-7;38;84
24798;-6;38;84
24804;-6;38;84
24810;-5;38;84
24816;-5;38;84
24825;-3;38;81
24831;-3;38;81
24837;-2;38;81
24846;-1;38;81
24852;-1;38;81
24858;0;37;83
24864;1;37;83
24870;1;37;83
24879;2;37;83
24885;3;37;83
24891;3;37;83
24897;5;37;83
24903;5;37;83
24909;5;37;83
24915;6;37;83
24924;7;37;83
24930;7;37;83
24936;8;39;79
24948;9;39;79
24954;9;39;79
24960;10;39;79
24966;11;39;79
24972;11;34;70
24978;11;34;70
24984;12;34;70
24990;12;34;70
24996;13;34;70
25002;13;34;70
25008;13;34;70
25014;13;34;70
25020;13;34;70
25026;14;57;40
25032;14;57;40
25038;14;57;40
25044;14;57;40
25050;15;57;40
25056;15;57;40
25062;15;57;40
25065;15;57;40
25071;15;57;40
25077;15;57;40
25083;15;57;40
25086;15;57;40
25092;15;57;40
25098;15;57;40
