tiempo;error;tiempoDev;derivada
24549;353;1;-7
24599;156;1;-15
24649;-62;1;-15
24699;-256;1;-15
24749;-425;1;-7
24799;-535;1;-6
24849;-581;3;0
24899;-575;1;0
24949;-509;1;6
24999;-404;1;7
25049;-233;1;8
25099;-23;1;16
25149;171;1;7
25199;346;1;15
25249;467;1;7
25299;535;3;6
25349;555;9;0
25399;509;2;-6
25449;418;1;0
25499;278;1;-8
25549;94;1;-7
25599;-86;1;-8
25649;-271;1;-15
25699;-404;1;0
25749;-488;1;-7
25799;-522;3;0
25849;-502;2;0
25899;-432;1;7
25949;-316;1;7
25999;-156;1;8
26049;7;1;7
26099;187;1;8
26149;338;1;7
26199;432;1;7
26249;488;1;0
26299;481;18;-7
26349;432;1;-7
26399;331;2;-15
26449;195;1;-7
26499;23;1;-16
26549;-133;1;-8
26599;-286;1;-15
26649;-389;2;-7
26699;-446;2;0
26749;-460;11;0
26799;-425;3;7
26849;-346;1;7
26899;-225;1;8
26949;-70;1;16
26999;78;1;8
27049;218;1;8
27099;338;2;7
27149;404;1;0
27199;432;3;0
27249;411;1;0
27299;346;1;-7
27349;241;1;-7
27399;117;1;-8
27449;-39;2;-16
27499;-179;1;-8
27549;-294;2;-8
27599;-368;3;-8
27649;-404;5;0
27699;-397;9;7
27749;-346;2;7
27799;-256;1;7
27849;-148;1;0
27899;-7;1;8
27949;125;2;8
27999;233;2;8
28049;323;2;7
28099;368;1;0
28149;375;14;0
28199;338;1;0
28249;263;2;-8
28299;164;1;0
28349;39;1;0
28399;-94;1;-8
28449;-202;1;-7
28499;-286;1;0
28549;-338;2;0
28599;-353;8;0
28649;-331;3;0
28699;-263;2;8
28749;-171;1;8
28799;-62;1;8
28849;54;1;7
28899;156;2;8
28949;241;1;0
28999;301;2;0
29049;323;3;0
29099;309;2;0
29149;256;1;0
29199;179;1;0
29249;86;1;0
29299;-31;1;-8
29349;-133;1;0
29399;-218;2;-8
29449;-271;2;0
29499;-301;6;0
29549;-294;1;0
29599;-256;1;0
29649;-187;1;8
29699;-101;1;8
29749;0;2;7
29799;94;3;8
29849;179;1;8
29899;233;1;0
29949;263;5;0
29999;271;16;0
30049;241;3;0
30099;179;1;-8
30149;101;1;-8
30199;15;2;-8
30249;-70;1;-8
30299;-148;2;0
30349;-210;2;0
30399;-248;6;-7
30449;-256;11;0
30499;-233;2;0
30549;-179;2;8
30599;-117;2;8
30649;-39;1;0
30699;39;1;0
30749;117;1;0
30799;171;1;0
30849;210;3;0
30899;218;1;0
30949;210;6;0
30999;164;2;-7
31049;117;2;0
31099;39;1;-8
31149;-31;3;-8
31199;-101;2;-7
31249;-156;4;-8
31299;-195;3;-8
31349;-210;3;0
31399;-195;3;0
31449;-164;2;0
31499;-117;2;8
31549;-54;1;0
31599;7;1;0
31649;70;1;0
31699;125;3;8
31749;156;1;0
31799;179;1;0
31849;171;5;0
31899;148;3;0
31949;109;5;-8
31999;54;1;0
32049;0;3;-7
32099;-54;1;0
32149;-109;1;0
32199;-140;2;0
32249;-156;6;0
32299;-156;23;0
32349;-140;2;0
32399;-109;1;0
32449;-54;1;8
32499;-15;1;0
32549;39;2;8
32599;78;1;0
32649;109;2;0
32699;133;3;0
32749;133;20;0
32799;117;2;0
32849;94;2;0
32899;54;2;0
32949;15;1;0
32999;-31;4;-8
33049;-70;1;0
33099;-101;2;0
33149;-117;6;0
33199;-117;23;0
33249;-109;2;0
33299;-86;2;0
33349;-54;2;0
33399;-23;3;0
33449;7;4;0
33499;47;5;8
33549;70;3;0
33599;86;6;0
33649;94;4;0
33699;86;9;0
33749;70;3;0
33799;47;2;0
33849;23;5;0
33899;-7;4;0
33949;-39;3;0
33999;-54;7;0
34049;-70;10;0
34099;-78;12;0
34149;-70;2;0
34199;-62;2;0
34249;-47;2;0
34299;-23;3;8
34349;-7;3;0
34399;15;8;8
34449;31;2;0
34499;47;1;0
34549;54;8;0
34599;54;24;0
34649;47;7;0
34699;39;13;0
34749;23;9;0
34799;7;9;0
34849;-15;2;0
34899;-23;10;0
34949;-39;6;0
34999;-39;23;0
35049;-39;39;0
35099;-39;56;0
35149;-23;8;0
35199;-15;4;0
35249;-7;11;0
35299;7;4;0
35349;15;20;8
35399;23;3;0
35449;23;20;0
35499;23;36;0
35549;23;53;0
35599;15;16;0
35649;7;14;0
35699;0;7;0
35749;-7;12;0
35799;-15;28;-8
35849;-15;17;0
35899;-15;34;0
35949;-15;50;0
35999;-7;1;0
36049;-7;18;0
36099;-7;35;0
36149;-7;51;0
36199;-7;68;0
36249;0;15;0
36299;0;31;0
36349;0;48;0
36399;0;64;0
36449;0;81;0
36499;0;98;0
36549;0;114;0
36599;0;131;0
36649;0;148;0
36699;0;164;0
36749;0;181;0
36799;0;198;0
36849;0;214;0
36899;0;231;0
36949;0;248;0
36999;0;264;0
37049;0;281;0
37099;0;298;0
37149;0;314;0
37199;0;331;0
37249;0;348;0
37299;0;365;0
37349;0;381;0
37399;0;398;0
37449;0;414;0
37499;0;431;0
37549;0;448;0
37599;0;465;0
37649;0;481;0
37699;0;498;0
37749;0;514;0
37799;0;531;0
37849;0;548;0
37899;0;565;0
37949;0;581;0
37999;0;598;0
38049;0;614;0
38099;0;631;0
38149;0;648;0
38199;0;664;0
38249;0;681;0
38299;0;698;0
38349;0;714;0
38399;0;731;0
38449;0;748;0
38499;0;765;0
38549;0;781;0
38599;0;798;0
38649;0;814;0
38699;0;831;0
38749;0;848;0
38799;0;865;0
38849;0;881;0
38899;0;898;0
38949;0;914;0
38999;0;931;0
39049;0;948;0
39099;0;964;0
39149;0;981;0
39199;0;998;0
39249;0;1014;0
39299;23;1;0
39349;86;1;8
39399;156;2;8
39449;263;1;7
39499;368;2;8
39549;474;1;0
39599;581;1;0
39649;667;1;6
39699;755;1;5
39749;813;2;4
39799;813;4;0
39849;780;5;0
39899;809;2;0
39949;848;1;0
39999;894;1;3
40049;923;3;3
40099;929;2;0
40149;938;2;0
40199;943;10;0
40249;948;9;0
40299;953;9;0
40349;955;10;0
40399;958;16;0
40449;958;32;0
40499;962;5;0
40549;962;22;0
40599;962;38;0
40649;962;55;0
40699;962;72;0
40749;962;88;0
40799;962;105;0
40849;962;122;0
40899;962;138;0
40949;962;155;0
40999;943;1;0
41049;872;1;-4
41099;712;1;-11
41149;418;1;-21
41199;54;1;-32
41249;-338;1;-22
41299;-655;1;-18
41349;-831;1;-9
41399;-920;2;-6
41449;-943;3;0
41499;-926;1;3
41549;-864;1;4
41599;-718;1;5
41649;-460;1;14
41699;-101;1;24
41749;278;1;22
41799;575;1;20
41849;785;1;15
41899;880;1;0
41949;911;1;0
41999;901;1;0
42049;835;1;-5
42099;678;1;-12
42149;425;1;-21
42199;86;1;-23
42249;-278;1;-22
42299;-555;1;-13
42349;-765;1;-10
42399;-856;1;-4
42449;-894;2;0
42499;-876;2;4
42549;-804;1;0
42599;-649;1;12
42649;-397;1;14
42699;-86;1;15
42749;256;1;15
42799;542;1;13
42849;723;1;11
42899;827;1;5
42949;856;5;0
42999;835;2;-5
43049;750;1;-5
43099;581;1;-13
43149;331;1;-22
43199;7;1;-24
43249;-316;1;-15
43299;-568;1;-13
43349;-728;1;-5
43399;-813;2;0
43449;-835;5;0
43499;-799;1;5
43549;-701;1;6
43599;-502;1;13
43649;-256;1;15
43699;54;1;15
43749;353;1;15
43799;575;1;13
43849;718;1;6
43899;790;2;5
43949;794;9;-5
43999;744;1;0
44049;631;1;-6
44099;418;1;-14
44149;148;1;-16
44199;-140;1;-23
44249;-404;1;-15
44299;-606;1;-6
44349;-723;1;-5
44399;-775;3;-5
44449;-760;1;0
44499;-684;1;11
44549;-542;1;7
44599;-316;1;15
44649;-47;1;23
44699;210;1;15
44749;453;1;14
44799;619;1;7
44849;707;2;6
44899;734;7;0
44949;701;1;-6
44999;606;1;-13
45049;432;1;-14
45099;210;1;-15
45149;-54;1;-15
45199;-316;1;-15
45249;-502;1;-14
45299;-637;1;-6
45349;-701;2;0
45399;-701;3;6
45449;-643;1;6
45499;-515;1;7
45549;-331;1;15
45599;-94;1;15
45649;164;1;16
45699;368;1;8
45749;542;1;7
45799;643;1;6
45849;673;3;0
45899;649;1;0
45949;555;2;-13
45999;411;1;-7
46049;202;1;-16
46099;-39;1;-16
46149;-271;1;-15
46199;-446;1;-7
46249;-575;2;-7
46299;-637;1;0
46349;-643;13;0
46399;-575;2;6
46449;-460;2;14
46499;-294;1;7
46549;-70;1;16
46599;148;1;15
46649;346;1;8
46699;495;1;7
46749;581;1;6
46799;606;9;0
46849;581;1;0
46899;495;1;-7
46949;346;1;-14
46999;156;1;-8
47049;-54;1;-15
47099;-256;1;-15
47149;-418;1;-7
47199;-522;2;-7
47249;-575;1;0
47299;-568;3;0
47349;-502;1;0
47399;-389;1;8
47449;-225;1;8
47499;-31;1;16
47549;164;1;8
47599;346;1;15
47649;460;1;7
47699;529;1;0
47749;542;4;-7
47799;509;1;0
47849;418;1;0
47899;271;1;-7
47949;101;1;-8
47999;-94;1;-16
48049;-271;1;-8
48099;-397;1;-8
48149;-481;2;-7
48199;-515;5;0
48249;-488;2;7
48299;-432;1;0
48349;-309;1;7
48399;-164;1;7
48449;7;1;7
48499;179;1;8
48549;323;1;7
48599;418;1;0
48649;474;3;0
48699;474;2;0
48749;425;2;-7
48799;331;1;0
48849;195;1;-15
48899;39;1;-8
48949;-133;1;-8
48999;-271;1;-8
49049;-375;1;0
49099;-439;1;0
49149;-453;10;0
49199;-418;2;7
49249;-338;1;8
49299;-225;1;0
49349;-86;1;8
49399;70;1;0
49449;210;2;15
49499;323;1;7
49549;389;2;0
49599;418;6;0
49649;404;3;0
49699;338;2;-8
49749;241;1;-7
49799;109;1;-8
49849;-39;1;-16
49899;-164;1;-8
49949;-286;1;-8
49999;-360;2;-7
50049;-397;1;0
50099;-389;3;0
50149;-338;2;8
50199;-256;1;0
50249;-140;1;8
50299;-7;1;8
50349;117;1;8
50399;225;1;0
50449;316;2;7
50499;360;4;7
50549;360;4;0
50599;331;2;0
50649;256;1;-7
50699;156;1;-8
50749;31;1;-8
50799;-94;1;-8
50849;-195;1;-8
50899;-286;1;-8
50949;-331;3;0
50999;-346;9;0
51049;-316;2;7
51099;-256;1;7
51149;-171;2;8
51199;-62;1;8
51249;47;1;8
51299;156;1;8
51349;241;1;8
51399;294;1;0
51449;316;7;0
51499;301;2;0
51549;248;2;-8
51599;179;1;0
51649;78;2;-8
51699;-23;1;-8
51749;-133;1;-8
51799;-210;1;0
51849;-263;2;0
51899;-294;5;0
51949;-286;1;0
51999;-256;2;0
52049;-179;1;8
52099;-101;1;0
52149;-7;1;0
52199;86;1;0
52249;171;2;7
52299;225;1;0
52349;263;1;0
52399;263;18;0
52449;233;4;-8
52499;179;1;0
52549;101;1;-8
52599;15;2;-8
52649;-70;1;-8
52699;-148;1;0
52749;-210;2;-8
52799;-241;3;0
52849;-248;13;0
52899;-225;4;8
52949;-179;1;0
52999;-117;1;0
53049;-39;1;8
53099;39;1;0
53149;117;1;8
53199;164;2;0
53249;202;3;0
53299;218;7;0
53349;202;10;-8
53399;164;2;-7
53449;117;3;0
53499;47;1;0
53549;-23;2;0
53599;-101;1;-7
53649;-148;2;0
53699;-187;6;-8
53749;-202;5;0
53799;-195;7;0
53849;-164;3;0
53899;-117;1;0
53949;-54;1;8
53999;7;1;7
54049;70;1;8
54099;117;1;0
54149;148;4;0
54199;171;10;7
54249;164;3;0
54299;148;5;0
54349;101;2;-8
54399;54;1;0
54449;0;3;-7
54499;-54;1;0
54549;-101;1;0
54599;-133;5;0
54649;-148;11;0
54699;-148;5;0
54749;-133;1;0
54799;-101;1;0
54849;-54;1;0
54899;-15;1;0
54949;31;4;8
54999;70;2;0
55049;101;3;0
55099;117;9;0
55149;125;13;0
55199;109;1;0
55249;86;3;0
55299;54;3;0
55349;15;2;0
55399;-23;3;0
55449;-62;5;-8
55499;-86;5;0
55549;-109;1;0
55599;-109;17;0
55649;-101;6;0
55699;-78;8;8
55749;-54;3;0
55799;-23;2;0
55849;7;1;0
55899;39;2;8
55949;54;6;0
55999;70;9;0
56049;78;8;0
56099;70;4;0
56149;54;1;0
56199;39;3;0
56249;15;8;-8
56299;-7;3;0
56349;-31;8;-8
56399;-47;1;0
56449;-54;12;0
56499;-54;28;0
56549;-54;45;0
56599;-47;2;0
56649;-39;11;0
56699;-23;10;0
56749;0;10;7
56799;7;10;0
56849;23;8;0
56899;39;1;0
56949;39;17;0
56999;39;34;0
57049;23;12;-8
57099;23;16;0
57149;7;4;0
57199;0;6;0
57249;-7;15;0
57299;-23;2;0
57349;-23;19;0
57399;-23;35;0
57449;-23;52;0
57499;-23;69;0
57549;-15;14;0
57599;-7;8;0
57649;-7;25;0
57699;0;4;0
57749;0;21;0
57799;0;2;0
57849;7;16;0
57899;7;32;0
57949;0;10;0
57999;0;26;0
58049;0;43;0
58099;0;60;0
58149;0;76;0
58199;0;93;0
58249;0;110;0
58299;0;127;0
58349;0;143;0
58399;0;160;0
58449;0;176;0
58499;0;193;0
58549;0;210;0
58599;0;226;0
58649;0;243;0
58699;0;260;0
58749;0;276;0
58799;0;293;0
58849;0;310;0
58899;0;326;0
58949;0;343;0
58999;0;360;0
59049;0;376;0
59099;0;393;0
59149;0;410;0
59199;0;426;0
59249;0;443;0
59299;0;460;0
59349;0;476;0
59399;0;493;0
59449;0;510;0
59499;0;527;0
59549;0;543;0
59599;0;560;0
59649;0;577;0
59699;0;593;0
59749;0;610;0
59799;0;626;0
59849;0;643;0
59899;0;660;0
59949;0;676;0
59999;0;693;0
60049;0;710;0
60099;0;726;0
60149;0;743;0
60199;0;760;0
60249;0;776;0
60299;0;793;0
60349;0;810;0
60399;0;826;0
60449;0;843;0
60499;0;860;0
60549;0;876;0
60599;0;893;0
60649;0;910;0
60699;0;927;0
60749;0;943;0
60799;0;960;0
60849;0;977;0
60899;0;993;0
60949;0;1010;0
60999;0;1027;0
61049;7;6;0
61099;62;3;8
61149;117;2;8
61199;148;2;0
61249;179;1;0
61299;218;1;0
61349;271;2;8
61399;316;1;0
61449;360;1;0
61499;404;2;0
61549;453;1;0
61599;502;3;0
61649;535;1;0
61699;562;2;0
61749;594;1;0
61799;619;2;0
61849;655;2;6
61899;684;4;6
61949;712;3;5
61999;739;1;0
62049;765;1;0
62099;794;2;4
62149;813;2;0
62199;835;4;4
62249;852;1;0
62299;868;2;0
62349;883;3;0
62399;898;1;0
62449;908;5;0
62499;920;2;0
62549;929;9;3
62599;932;12;0
62649;935;2;0
62699;943;5;0
62749;948;5;0
62799;953;6;0
62849;960;1;0
62899;966;3;0
62949;970;6;0
62999;975;9;1
63049;979;4;0
63099;983;2;0
63149;986;8;0
63199;990;11;2
63249;991;7;0
63299;991;24;0
63349;993;15;1
63399;993;16;0
63449;994;8;0
63499;996;7;0
63549;997;2;0
63599;998;10;0
63649;999;9;0
63699;999;26;0
63749;999;11;0
63799;997;2;0
63849;992;1;0
63899;982;3;-1
63949;970;2;-2
63999;958;2;0
64049;938;1;0
64099;914;2;0
64149;891;1;0
64199;864;1;0
64249;844;1;0
64299;809;1;0
64349;765;1;0
64399;718;1;0
64449;690;1;0
64499;684;1;0
64549;631;2;0
64599;587;1;0
64649;542;1;0
64699;502;3;0
64749;453;3;-7
64799;411;1;0
64849;382;3;0
64899;353;2;0
64949;323;7;-8
64999;294;1;0
65049;271;1;0
65099;271;17;0
65149;248;1;0
65199;225;3;-8
65249;210;5;0
65299;195;7;0
65349;171;2;0
65399;164;16;0
65449;171;2;0
65499;164;5;0
65549;156;22;-8
65599;140;1;0
65649;117;5;-8
65699;109;17;-8
65749;94;11;-7
65799;86;2;0
65849;94;5;0
65899;101;13;0
65949;86;1;0
65999;86;17;0
66049;86;34;0
66099;86;51;0
66149;86;67;0
66199;86;84;0
66249;86;4;0
66299;70;3;0
66349;94;9;8
66399;101;8;0
66449;101;24;0
66499;86;4;0
66549;86;20;0
66599;70;1;0
66649;54;3;0
66699;47;4;0
66749;47;20;0
66799;47;37;0
66849;54;8;0
66899;70;12;0
66949;54;1;0
66999;54;18;0
67049;54;34;0
67099;54;51;0
67149;54;67;0
67199;62;11;0
67249;54;1;0
67299;54;17;0
67349;39;16;-8
67399;23;6;-8
67449;15;3;0
67499;7;12;0
67549;0;8;0
67599;7;9;0
67649;7;26;0
67699;15;11;0
67749;23;12;0
67799;31;6;0
67849;39;14;0
67899;31;30;-8
67949;23;2;0
67999;23;19;0
68049;23;35;0
68099;31;52;8
68149;39;2;0
68199;47;19;8
68249;54;5;0
68299;54;22;0
68349;47;11;0
68399;54;16;0
68449;39;2;0
68499;23;4;0
68549;7;8;-8
68599;0;17;-7
68649;7;8;0
68699;15;6;0
68749;23;13;0
68799;39;6;0
68849;54;5;0
68899;86;4;8
68949;117;1;0
68999;156;1;0
69049;225;1;0
69099;309;2;8
69149;425;1;7
69199;575;1;7
69249;744;1;10
69299;920;1;9
69349;999;2;0
69399;852;1;-16
69449;368;1;-36
69499;-301;1;-38
69549;-813;1;-19
69599;-993;1;-3
69649;-955;1;7
69699;-827;1;8
69749;-695;1;6
69799;-606;1;6
69849;-581;5;0
69899;-600;1;0
69949;-678;1;-5
69999;-794;1;-4
70049;-935;1;-9
70099;-999;2;0
70149;-891;1;13
70199;-460;1;35
70249;164;1;47
70299;678;1;23
70349;958;1;7
70399;991;1;-2
70449;914;1;-6
70499;822;1;-5
70549;770;2;0
70599;770;1;0
70649;831;1;9
70699;923;1;6
70749;996;1;2
70799;953;1;-9
70849;678;1;-23
70899;164;1;-38
70949;-425;1;-28
70999;-848;1;-17
71049;-993;1;-2
71099;-979;1;3
71149;-911;1;3
71199;-864;2;4
71249;-864;2;0
71299;-914;1;-3
71349;-977;1;-3
71399;-994;1;2
71449;-860;1;16
71499;-502;1;27
71549;54;1;31
71599;594;1;26
71649;894;1;14
71699;997;1;2
71749;980;1;-2
71799;940;1;-3
71849;926;8;0
71899;953;1;2
71949;991;1;1
71999;985;1;-3
72049;831;1;-13
72099;481;1;-34
72149;-54;1;-23
72199;-568;1;-26
72249;-876;1;-12
72299;-991;1;-3
72349;-993;1;1
72399;-972;2;2
72449;-968;1;0
72499;-990;1;-3
72549;-998;3;1
72599;-920;1;12
72649;-673;1;17
72699;-241;1;30
72749;286;1;30
72799;712;1;17
72849;926;1;9
72899;996;1;2
72949;996;2;0
72999;988;6;0
73049;995;2;1
73099;996;1;-1
73149;935;1;-8
73199;723;1;-16
73249;316;1;-30
73299;-164;1;-31
73349;-606;1;-25
73399;-880;1;-8
73449;-980;1;-3
73499;-999;3;0
73549;-998;6;0
73599;-999;8;0
73649;-987;1;3
73699;-908;1;6
73749;-678;1;17
73799;-301;1;22
73849;195;1;31
73899;594;1;19
73949;856;1;8
73999;968;1;4
74049;995;1;1
74099;999;8;0
74149;993;1;-1
74199;962;1;-2
74249;840;1;-8
74299;568;1;-26
74349;148;1;-23
74399;-301;1;-30
74449;-673;1;-18
74499;-880;1;-8
74549;-966;1;-2
74599;-991;2;0
74649;-993;13;0
74699;-974;2;3
74749;-901;1;7
74799;-718;1;16
74849;-389;1;22
74899;47;1;24
74949;446;1;28
74999;750;1;11
75049;908;1;7
75099;968;1;2
75149;980;4;0
75199;970;1;0
75249;917;1;-3
75299;780;1;-10
75349;502;1;-27
75399;133;1;-23
75449;-294;1;-23
75499;-637;1;-18
75549;-835;1;-8
75599;-932;1;-3
75649;-964;3;-2
75699;-960;3;2
75749;-914;1;6
75799;-799;1;10
75849;-568;1;26
75899;-225;1;23
75949;179;1;23
75999;515;1;13
76049;765;1;15
76099;891;1;8
76149;935;3;3
76199;938;1;0
76249;898;1;-3
76299;785;1;-9
76349;581;1;-19
76399;248;1;-23
76449;-117;1;-23
76499;-474;1;-21
76549;-723;1;-11
76599;-860;1;-4
76649;-917;1;-3
76699;-920;2;0
76749;-880;1;7
76799;-775;1;5
76849;-555;1;20
76899;-271;1;23
76949;101;1;23
76999;432;1;14
77049;678;1;17
77099;818;1;5
77149;880;2;0
77199;887;1;0
77249;848;1;0
77299;723;1;-11
77349;515;1;-14
77399;225;1;-16
77449;-133;1;-24
77499;-432;1;-14
77549;-673;1;-12
77599;-809;1;-5
77649;-864;2;0
77699;-864;4;4
77749;-804;1;5
77799;-690;1;11
77849;-467;1;14
77899;-164;1;23
77949;148;1;15
77999;446;1;14
78049;667;1;12
78099;790;1;5
78149;831;2;0
78199;822;1;-5
78249;750;1;-10
78299;619;1;-12
78349;375;1;-22
78399;94;1;-23
78449;-225;1;-15
78499;-488;1;-14
78549;-673;1;-6
78599;-775;1;0
78649;-813;3;0
78699;-794;1;0
78749;-707;1;5
78799;-535;1;7
78849;-309;1;14
78899;-15;1;24
78949;271;1;15
78999;515;1;13
79049;673;1;6
79099;755;1;5
79149;770;9;0
79199;728;1;-6
79249;625;1;-6
79299;446;1;-14
79349;195;1;-15
79399;-101;1;-23
79449;-360;1;-7
79499;-555;1;-6
79549;-684;2;-6
79599;-739;1;0
79649;-739;1;0
79699;-667;1;6
79749;-542;1;0
79799;-331;1;15
79849;-78;1;16
79899;195;1;16
79949;411;1;7
79999;594;1;13
80049;678;1;0
80099;707;6;0
80149;678;1;-6
80199;587;1;-7
80249;432;1;-14
80299;210;1;-15
80349;-39;1;-16
80399;-286;1;-15
80449;-481;1;-7
80499;-612;1;-6
80549;-673;2;0
80599;-678;4;0
80649;-625;2;6
80699;-495;1;7
80749;-316;1;7
80799;-101;1;8
80849;148;1;15
80899;360;1;14
80949;515;1;6
80999;619;1;7
81049;649;5;0
81099;619;1;-6
81149;542;1;0
81199;389;1;0
81249;195;1;-15
81299;-39;1;-16
81349;-256;1;-15
81399;-432;1;-14
81449;-555;1;-6
81499;-612;4;-6
81549;-612;1;0
81599;-555;1;0
81649;-432;1;14
81699;-263;1;15
81749;-70;1;16
81799;148;1;8
81849;331;1;8
81899;474;2;14
81949;555;1;0
81999;581;9;0
82049;555;1;0
82099;460;1;-7
82149;323;1;-8
82199;140;1;-8
82249;-70;1;-16
82299;-256;1;-8
82349;-404;1;-7
82399;-502;1;0
82449;-549;3;0
82499;-542;2;0
82549;-474;1;0
82599;-360;1;15
82649;-202;1;8
82699;-7;1;16
82749;164;1;8
82799;331;1;8
82849;446;1;7
82899;509;4;7
82949;515;4;0
82999;474;2;-7
83049;382;1;-7
83099;248;1;-8
83149;70;1;-16
83199;-101;1;-7
83249;-271;1;-15
83299;-389;1;0
83349;-460;2;0
83399;-488;7;0
83449;-460;2;7
83499;-389;1;0
83549;-271;1;15
83599;-117;1;8
83649;39;1;8
83699;202;1;7
83749;331;1;0
83799;418;1;7
83849;460;4;7
83899;446;1;0
83949;389;1;-8
83999;294;1;-7
84049;148;1;-8
84099;-7;1;-7
84149;-148;1;0
84199;-286;1;-8
84249;-375;2;-7
84299;-425;2;0
84349;-432;16;0
84399;-389;1;0
84449;-309;2;7
84499;-187;1;8
84549;-47;1;7
84599;94;1;8
84649;225;1;7
84699;331;1;8
84749;382;1;0
84799;404;5;0
84849;375;1;0
