tiempo;error;tiempoDev;derivada
25383;-210;4;-775
25419;-474;3;-700
25458;-695;3;-366
25494;-831;4;-225
25533;-911;3;-100
25572;-948;6;-83
25605;-958;7;-42
25641;-953;10;20
25677;-923;3;100
25713;-864;3;266
25749;-765;2;500
25785;-594;3;600
25821;-360;3;733
25857;-86;4;775
25890;171;3;766
25923;404;3;733
25956;612;4;450
25989;744;3;333
26022;844;3;133
26058;901;2;150
26088;926;4;75
26121;932;5;60
26151;923;8;-37
26187;891;4;-75
26220;831;4;-225
26256;718;3;-333
26292;555;3;-433
26328;316;3;-733
26364;62;3;-800
26397;-187;3;-766
26436;-446;3;-466
26475;-655;2;-600
26511;-785;4;-250
26550;-868;4;-100
26586;-908;7;-100
26625;-914;19;-15
26661;-901;4;75
26694;-864;2;200
26730;-780;3;166
26766;-655;3;400
26802;-474;2;700
26838;-248;4;575
26874;15;3;733
26907;241;3;766
26940;453;4;525
26973;619;2;650
27006;739;4;275
27042;827;3;166
27075;868;6;66
27108;883;13;23
27141;880;30;-10
27174;852;4;-100
27210;794;2;-250
27246;684;3;-366
27282;529;3;-666
27318;323;4;-575
27354;86;3;-766
27387;-140;4;-575
27426;-382;3;-466
27465;-581;3;-433
27501;-718;3;-200
27540;-813;5;-180
27576;-852;4;-100
27615;-864;5;-80
27648;-852;9;44
27684;-804;2;250
27720;-723;4;275
27756;-594;4;300
27789;-439;3;466
27825;-233;3;500
27861;0;4;575
27894;210;2;750
27927;404;2;750
27960;568;4;475
27993;684;3;200
28029;765;2;250
28062;813;4;100
28095;831;9;44
28125;822;10;-50
28161;790;5;-80
28197;723;2;-250
28233;619;1;-600
28269;453;3;-466
28305;271;3;-500
28341;39;3;-500
28374;-164;3;-533
28413;-382;3;-466
28449;-542;3;-433
28488;-678;1;-500
28524;-755;7;-157
28563;-799;8;-62
28599;-804;11;-45
28635;-780;6;83
28671;-723;2;250
28707;-625;3;200
28743;-488;4;350
28776;-331;2;750
28812;-133;2;750
28848;86;3;533
28881;271;3;500
28914;432;2;700
28947;568;3;433
28980;667;1;600
29016;728;4;125
29049;765;7;71
29079;765;7;71
29112;750;8;-62
29148;701;2;-300
29184;619;2;-300
29220;488;3;-466
29256;323;3;-500
29292;133;3;-500
29325;-54;3;-500
29361;-256;3;-500
29400;-439;3;-466
29439;-581;4;-325
29475;-673;3;-200
29514;-728;6;-83
29550;-744;5;-100
29589;-734;7;71
29622;-684;3;200
29658;-606;3;433
29694;-488;3;466
29730;-338;3;500
29763;-179;2;800
29799;15;3;500
29832;187;3;533
29865;346;3;500
29898;474;4;350
29931;587;4;300
29964;655;3;200
30000;695;8;62
30030;707;13;46
30063;695;13;-46
30099;655;3;-200
30135;581;6;-216
30171;467;4;-350
30207;323;2;-400
30243;148;3;-533
30276;-15;3;-500
30315;-210;4;-375
30351;-368;2;-400
30390;-502;1;-700
30426;-594;7;-185
30465;-655;6;-100
30501;-678;6;-83
30537;-673;46;10
30573;-631;3;200
30609;-555;6;216
30645;-446;5;280
30681;-316;3;500
30717;-156;4;375
30750;7;3;466
30780;148;3;500
30813;286;2;400
30849;425;4;350
30882;522;3;233
30915;594;6;216
30948;631;5;120
30981;649;13;46
31017;637;17;-35
31053;594;3;-200
31089;515;2;-350
31125;404;4;-350
31161;271;4;-375
31197;117;1;-800
31230;-39;3;-533
31266;-195;5;-320
31305;-346;2;-400
31344;-467;4;-175
31380;-549;5;-140
31419;-600;7;-85
31455;-619;8;-87
31491;-606;8;75
31524;-562;6;100
31560;-488;2;350
31596;-389;2;400
31632;-263;3;266
31668;-117;3;533
31704;39;3;533
31734;164;2;400
31770;301;3;500
31803;404;5;300
31836;488;2;350
31869;549;7;100
31902;581;6;100
31938;587;15;40
31971;568;7;-100
32007;515;2;-350
32043;432;5;-280
32079;331;2;-350
32112;210;4;-375
32148;70;2;-400
32184;-78;3;-266
32220;-210;2;-400
32256;-338;4;-175
32295;-446;3;-233
32334;-515;3;-200
32370;-549;11;-63
32406;-555;9;-66
32442;-535;9;77
32478;-481;5;140
32514;-411;3;233
32550;-309;2;350
32586;-187;2;400
32619;-54;3;533
32652;70;4;400
32685;187;3;266
32718;301;4;375
32751;389;1;700
32784;453;5;140
32820;509;7;100
32853;529;13;53
32886;522;35;-20
32922;495;7;-100
32958;439;5;-140
32994;353;3;-233
33030;256;1;-700
33066;125;3;-266
33099;7;4;-400
33132;-117;4;-400
33171;-241;5;-320
33207;-338;4;-175
33246;-425;5;-140
33285;-474;6;-116
33321;-502;14;-50
33360;-488;15;46
33396;-460;6;116
33432;-404;3;233
33468;-316;3;233
33501;-225;2;400
33537;-117;5;320
33573;15;3;266
33603;117;4;400
33639;225;2;350
33672;316;2;350
33705;389;2;350
33738;432;9;155
33771;460;5;140
33804;474;9;77
33837;460;11;-63
33873;418;2;-350
33909;353;5;-140
33942;278;4;-200
33978;171;3;-266
34014;70;5;-320
34047;-39;5;-320
34083;-156;4;-200
34122;-271;5;-300
34161;-353;3;-233
34197;-404;5;-140
34233;-439;12;-58
34272;-446;16;-43
34308;-425;13;53
34344;-382;5;140
34380;-323;4;200
34416;-241;3;233
34452;-140;4;200
34485;-39;2;400
34518;54;5;300
34551;156;3;266
34584;241;7;228
34620;316;3;233
34653;368;7;114
34686;404;5;140
34719;418;9;77
34752;411;37;-18
34788;382;10;-70
34821;338;7;-114
34857;271;3;-233
34893;187;4;-200
34929;94;4;-175
34962;-7;5;-280
34998;-101;2;-350
35034;-195;2;-400
35073;-278;5;-140
35109;-338;6;-116
35148;-382;9;-77
35184;-397;23;-34
35220;-389;18;44
35256;-360;6;133
35292;-309;5;140
35328;-241;3;233
35364;-156;4;200
35400;-70;2;400
35433;23;6;266
35466;101;2;350
35499;179;3;266
35532;248;5;140
35565;301;3;233
35598;346;5;160
35634;360;11;63
35667;360;11;63
35700;346;10;-70
35736;316;5;-140
35772;256;4;-175
35808;187;4;-200
35844;101;7;-228
35877;23;2;-400
35913;-62;5;-160
35967;-179;3;-266
36006;-256;4;-200
36042;-301;5;-140
36081;-331;9;-88
36117;-338;17;-41
36156;-331;59;11
36189;-301;8;100
36225;-256;4;175
36261;-195;2;350
36297;-125;6;133
36330;-47;5;140
36363;23;2;400
36396;101;2;350
36429;164;3;266
36495;271;4;200
36531;301;7;100
36564;316;12;58
36597;316;12;58
36630;294;13;-53
36666;256;5;-140
36702;210;4;-200
36738;148;3;-266
36774;78;5;-160
36807;7;3;-266
36840;-62;6;-133
36879;-140;6;-116
36915;-202;5;-140
36954;-248;8;-87
36990;-278;12;-58
37029;-294;16;-50
37065;-294;16;-50
37104;-271;10;70
37137;-233;8;100
37173;-179;3;266
37209;-125;6;133
37245;-54;3;266
37278;7;3;233
37308;70;7;228
37338;117;4;200
37374;171;6;116
37407;210;6;133
37440;241;6;133
37473;263;19;36
37506;263;19;36
37542;256;57;-12
37575;233;12;-66
37611;195;5;-140
37647;140;6;-133
37683;86;3;-266
37716;23;3;-266
37752;-39;2;-400
37788;-94;6;-133
37824;-148;4;-200
37863;-195;5;-160
37881;-210;6;-133
37995;-241;30;23
38031;-218;14;50
38067;-179;5;160
38100;-148;5;160
38136;-94;6;116
38172;-39;4;200
38205;15;7;114
38235;62;6;133
38268;101;4;175
38301;148;5;160
38334;179;7;114
38367;202;14;50
38403;210;10;80
38436;210;29;-27
38472;202;31;-25
38508;179;8;-100
38541;148;6;-133
38577;101;4;-200
38613;54;4;-200
38646;7;4;-200
38679;-39;3;-266
38715;-86;4;-200
38751;-133;6;-133
38787;-164;8;-100
38826;-187;19;-42
38862;-195;12;-66
38901;-195;19;36
38937;-179;12;66
38973;-156;12;66
39009;-133;7;100
39042;-94;8;87
39075;-54;4;200
39108;-7;5;160
39141;31;8;100
39171;62;9;88
39201;94;11;72
39234;125;11;72
39267;148;10;80
39300;164;16;50
39333;171;34;20
39369;164;23;-30
39405;148;14;-57
39441;133;10;-70
39477;101;5;-160
39510;70;6;-133
39543;31;10;-80
39576;-7;5;-140
39612;-47;9;-88
39645;-78;9;-88
39681;-109;9;-88
39717;-133;9;-88
39753;-148;14;-57
39792;-148;14;-57
39831;-148;14;-57
39867;-133;15;46
39903;-117;10;80
39939;-86;5;160
39972;-54;5;160
40005;-23;4;200
40038;0;11;63
40068;23;7;114
40101;54;6;116
40131;78;14;57
40164;101;9;77
40194;117;11;72
40227;125;34;23
40260;125;34;23
40296;117;62;-12
40332;109;34;-23
40365;86;10;-80
40401;70;9;-88
40431;47;14;-50
40467;15;13;-61
40500;-7;6;-116
40569;-54;9;-77
40605;-86;10;-80
40638;-101;13;-53
40677;-109;31;-25
40716;-109;31;-25
40752;-109;31;-25
40788;-94;28;25
40821;-86;14;57
40857;-62;18;44
40890;-39;10;80
40923;-23;7;114
40956;0;15;46
40983;15;18;44
41016;31;18;44
41046;47;19;42
41079;62;26;30
41109;70;12;66
41142;78;44;18
41172;78;44;18
41205;78;44;18
41235;70;93;-8
41268;62;39;-20
41301;54;15;-53
41334;39;13;-61
41367;23;10;-80
41400;7;12;-66
41433;-15;17;-47
41469;-23;14;-57
41505;-47;25;-32
41541;-54;18;-38
41577;-62;49;-16
41613;-62;49;-16
41646;-62;49;-16
41682;-54;98;8
41715;-54;98;8
41745;-47;61;11
41781;-39;23;34
41814;-23;12;66
41847;-15;32;25
41880;0;26;26
41910;7;15;46
41937;15;35;22
41970;23;20;40
42000;31;41;19
42033;39;22;36
42063;39;22;36
42096;39;22;36
42126;39;22;36
42159;39;22;36
42192;31;156;-5
42225;23;29;-27
42258;15;49;-16
42291;7;26;-30
42321;0;43;-16
42354;-7;20;-35
42390;-15;38;-21
42426;-23;34;-23
42462;-23;34;-23
42498;-23;34;-23
42531;-23;34;-23
42567;-23;34;-23
42603;-23;34;-23
42639;-23;34;-23
42675;-15;269;2
42708;-15;269;2
42741;-7;54;14
42774;-7;54;14
42804;0;74;9
42834;0;74;9
42861;7;53;13
42888;7;53;13
42918;7;53;13
42948;7;53;13
42978;7;53;13
43008;7;53;13
43035;7;53;13
43065;7;53;13
43095;7;53;13
43125;7;53;13
43155;7;53;13
43182;0;323;-2
43215;0;323;-2
43245;0;323;-2
43278;0;323;-2
43308;0;323;-2
43341;0;323;-2
43371;0;323;-2
43404;0;323;-2
43434;0;323;-2
43467;0;323;-2
43497;0;323;-2
43530;0;323;-2
43560;0;323;-2
43593;0;323;-2
43623;0;323;-2
43656;0;323;-2
43686;0;323;-2
43719;0;323;-2
43749;0;323;-2
43782;0;323;-2
43812;0;323;-2
43845;0;323;-2
43875;0;323;-2
43908;0;323;-2
43938;0;323;-2
43971;0;323;-2
44001;0;323;-2
44034;0;323;-2
44064;0;323;-2
44097;0;323;-2
44127;0;323;-2
44160;0;323;-2
44190;0;323;-2
44223;0;323;-2
44253;0;323;-2
44286;0;323;-2
44316;0;323;-2
44349;0;323;-2
44379;0;323;-2
44412;0;323;-2
44442;0;323;-2
44475;0;323;-2
44505;0;323;-2
44538;0;323;-2
44568;0;323;-2
44601;0;323;-2
44631;0;323;-2
44664;0;323;-2
44694;0;323;-2
44727;0;323;-2
44757;0;323;-2
44790;0;323;-2
44820;0;323;-2
44853;7;1662;0
44883;7;1662;0
44916;7;1662;0
44946;15;108;7
44979;15;108;7
45009;15;108;7
45042;15;108;7
45072;15;108;7
45105;7;159;-5
45135;7;159;-5
45168;7;159;-5
45198;7;159;-5
45231;0;126;-5
45261;0;126;-5
45294;0;126;-5
45327;-7;64;-10
45360;-7;64;-10
45393;-7;64;-10
45426;-7;64;-10
45462;-7;64;-10
45495;-7;64;-10
45528;-7;64;-10
45561;-7;64;-10
45594;-7;64;-10
45630;-7;64;-10
45663;-7;64;-10
45696;-7;64;-10
45729;-7;64;-10
45762;-7;64;-10
45798;-7;64;-10
45828;7;15;46
45858;23;9;88
45888;54;9;77
45921;70;7;114
45951;86;11;72
45984;101;13;53
46017;101;13;53
46050;109;45;17
46083;101;50;-16
46119;94;36;-19
46152;78;23;-34
46185;54;8;-100
46221;39;8;-100
46254;7;9;-88
46284;-7;8;-87
46317;-31;16;-50
46353;-54;11;-63
46389;-70;9;-88
46422;-86;15;-53
46458;-94;38;-21
46494;-94;38;-21
46530;-94;38;-21
46563;-86;77;10
46599;-70;18;44
46632;-54;12;66
46665;-39;13;61
46698;-23;8;100
46731;-7;12;66
46764;7;10;70
46794;23;12;66
46824;39;10;80
46857;47;27;29
46887;54;15;46
46920;62;41;19
46950;62;41;19
46983;62;30;-26
47016;62;30;-26
47049;54;35;-22
47082;39;19;-42
47118;31;31;-25
47151;15;26;-30
47184;7;15;-53
47214;-7;12;-58
47250;-23;18;-44
47286;-31;31;-25
47319;-39;14;-57
47355;-47;39;-20
47391;-54;38;-18
47427;-54;38;-18
47460;-47;78;8
47493;-39;44;18
47526;-39;44;18
47559;-23;16;50
47592;-23;16;50
47628;-7;24;33
47658;0;34;20
47688;7;20;35
47718;7;20;35
47748;15;47;17
47778;23;31;25
47811;23;31;25
47841;23;31;25
47874;23;31;25
47904;23;31;25
47937;23;31;25
47967;23;31;25
48000;15;231;-3
48033;7;39;-20
48066;7;39;-20
48096;0;62;-11
48129;-7;29;-24
48165;-7;29;-24
48198;-15;57;-14
48234;-15;57;-14
48270;-23;75;-10
48306;-23;75;-10
48342;-15;89;8
48372;-15;89;8
48405;-15;89;8
48435;-15;89;8
48468;-7;118;6
48498;-7;118;6
48531;-7;118;6
48561;-7;118;6
48594;0;139;5
48621;0;139;5
48651;0;139;5
48681;0;139;5
48711;0;139;5
48741;0;139;5
48768;0;139;5
48798;0;139;5
48828;0;139;5
48858;0;139;5
48888;0;139;5
48915;0;139;5
48945;0;139;5
48975;0;139;5
49005;0;139;5
49035;0;139;5
49062;0;139;5
49092;0;139;5
49122;0;139;5
49152;0;139;5
49182;0;139;5
49209;0;139;5
49239;0;139;5
49269;0;139;5
49299;0;139;5
49329;7;721;0
49356;23;9;88
49389;54;10;70
49419;70;8;100
49452;86;14;57
49482;94;31;25
49515;101;25;28
49548;101;25;28
49581;94;75;-9
49614;86;19;-42
49647;70;13;-61
49680;54;9;-88
49713;39;10;-80
49746;15;16;-50
49779;-7;8;-87
49812;-23;11;-72
49848;-47;18;-44
49884;-62;25;-32
49920;-78;26;-30
49956;-86;22;-36
49992;-86;22;-36
50025;-86;22;-36
50061;-78;106;7
50094;-70;24;33
50127;-54;14;57
50163;-39;15;53
50229;-7;14;57
50259;7;12;58
50289;15;24;33
50319;31;25;32
50352;39;11;72
50382;47;34;23
50415;54;20;35
50445;54;20;35
50478;54;20;35
50508;54;20;35
50541;47;154;-4
50574;39;24;-33
50607;31;38;-21
50640;23;15;-53
50673;7;17;-47
50706;-7;14;-50
50739;-15;24;-33
50775;-23;20;-40
50811;-39;18;-44
50847;-39;18;-44
50883;-47;61;-13
50919;-47;61;-13
50952;-39;80;10
50988;-39;80;10
51021;-31;77;10
51054;-23;22;36
51087;-23;22;36
51120;-15;51;15
51153;-7;29;27
51183;0;40;17
51213;7;25;28
51243;7;25;28
51273;15;60;13
51306;23;47;17
51336;23;47;17
51369;23;47;17
51399;23;47;17
51432;23;47;17
51462;15;154;-5
51495;15;154;-5
51528;7;57;-14
51561;7;57;-14
51591;0;80;-8
51621;0;80;-8
51654;-7;38;-18
51687;-7;38;-18
51720;-15;84;-9
51753;-15;84;-9
51786;-15;84;-9
51822;-15;84;-9
51855;-15;84;-9
51888;-15;265;-3
51921;-7;183;4
51954;-7;183;4
51984;-7;183;4
52017;-7;183;4
52047;-7;183;4
52080;-7;183;4
52110;-7;183;4
52143;-7;183;4
52173;-7;183;4
52206;-7;183;4
52236;-7;183;4
52269;-7;183;4
52299;-7;183;4
52332;-54;2;-350
52368;-140;3;-233
52407;-218;4;-200
52443;-271;5;-160
52482;-316;6;-116
52521;-346;18;-44
52557;-338;33;24
52593;-323;16;50
52629;-286;4;200
52665;-233;6;133
52701;-164;3;233
52734;-94;4;175
52770;-7;3;266
52800;54;3;233
52833;133;8;200
52866;195;3;266
52899;248;6;116
52932;286;5;160
52965;309;12;66
53001;316;11;63
53034;309;61;-11
53070;286;7;-114
53106;241;5;-140
53142;179;4;-200
53175;125;5;-160
53211;47;4;-175
53244;-23;2;-400
53280;-94;5;-160
53316;-164;3;-266
53355;-225;4;-175
53391;-263;8;-87
53427;-286;10;-80
53466;-301;23;-30
53502;-286;22;36
53535;-263;12;66
53571;-225;5;160
53607;-164;4;175
53643;-109;6;133
53679;-39;4;200
53712;23;3;266
53742;86;3;266
53775;140;6;116
53808;187;7;114
53841;225;6;116
53877;256;8;100
53910;263;18;38
53943;263;19;-42
53979;248;19;-42
54015;218;9;-77
54048;179;5;-160
54084;125;7;-114
54120;62;5;-160
54153;7;4;-200
54186;-54;3;-233
54222;-117;3;-266
54261;-164;5;-160
54297;-210;6;-133
54333;-233;14;-57
54372;-248;27;-25
54411;-241;41;17
54447;-225;11;72
54480;-195;5;140
54516;-156;8;100
54552;-109;7;114
54588;-54;3;266
54621;0;6;116
54651;47;6;133
54684;94;8;100
54717;140;8;87
54747;171;11;63
54780;195;8;100
54813;210;9;88
54846;218;29;27
54879;210;43;-18
54915;195;11;-63
54951;164;7;-100
54984;125;9;-88
55020;78;7;-114
55053;39;4;-200
55086;-15;6;-133
55122;-62;9;-88
55158;-117;4;-200
55194;-148;7;-114
55233;-179;9;-88
55269;-195;11;-72
55308;-202;27;-25
55344;-195;35;20
55380;-171;19;42
55416;-148;8;100
55452;-109;10;80
55485;-70;4;200
55518;-31;10;80
55551;7;4;175
55581;47;9;88
55611;78;10;80
55644;117;5;160
55677;140;13;53
55710;156;19;42
55743;164;16;50
55776;171;29;24
55812;164;40;-17
55848;140;17;-47
55884;117;7;-114
55920;86;5;-160
55953;47;9;-77
55986;7;6;-133
56019;-23;5;-160
56052;-54;5;-140
56088;-94;11;-72
56124;-125;15;-53
56160;-140;18;-38
56199;-148;14;-57
56238;-148;14;-57
56274;-148;14;-57
56313;-125;20;40
56346;-101;8;100
56382;-70;8;100
56415;-39;7;114
56448;-7;6;133
56478;15;12;66
56511;47;10;80
56541;70;6;133
56574;86;9;88
56604;101;10;70
56637;117;11;72
56673;125;30;26
56706;125;30;26
56739;117;66;-12
56775;101;13;-61
56811;78;17;-47
56844;54;7;-114
56877;31;14;-57
56910;7;7;-114
56943;-23;10;-80
56979;-47;14;-57
57015;-70;8;-100
57051;-94;20;-40
57087;-101;13;-53
57126;-109;30;-26
57162;-109;30;-26
57198;-101;88;9
