tiempo;error;integral;derivada
13014;0;30;0
13020;0;30;0
13026;0;30;0
13032;0;30;0
13041;0;30;0
13047;0;30;0
13053;0;30;0
13059;0;30;0
13065;0;30;0
13071;0;30;0
13077;0;30;0
13086;0;30;0
13092;0;30;0
13098;0;30;0
13104;0;30;0
13110;0;30;0
13116;0;30;0
13122;0;30;0
13131;0;30;0
13137;0;30;0
13143;0;30;0
13149;0;30;0
13155;0;30;0
13161;0;30;0
13167;0;30;0
13176;0;30;0
13182;0;30;0
13188;0;30;0
13194;0;30;0
13200;0;30;0
13203;0;30;0
13209;0;30;0
13215;0;30;0
13221;0;30;0
13227;0;30;0
13233;0;30;0
13239;0;30;0
13245;0;30;0
13248;0;30;0
13254;0;30;0
13260;0;30;0
13266;0;30;0
13272;0;30;0
13278;0;30;0
13284;0;30;0
13290;0;30;0
13296;0;30;0
13302;0;30;0
13311;0;30;0
13317;0;30;0
13326;0;30;0
13335;0;30;0
13341;0;30;0
13347;0;30;0
13356;0;30;0
13362;0;30;0
13368;0;30;0
13377;0;30;0
13383;0;30;0
13389;0;30;0
13395;0;30;0
13401;0;30;0
13407;0;30;0
13413;0;30;0
13419;0;30;0
13425;0;30;0
13431;0;30;0
13437;0;30;0
13440;0;30;0
13446;0;30;0
13452;0;30;0
13458;0;30;0
13467;0;30;0
13473;0;30;0
13479;0;30;0
13485;0;30;0
13491;0;30;0
13497;0;30;0
13503;0;30;0
13512;0;30;0
13518;0;30;0
13524;0;30;0
13530;0;30;0
13536;0;30;0
13545;0;30;0
13551;0;30;0
13557;0;30;0
13563;0;30;0
13569;0;30;0
13575;0;30;0
13581;0;30;0
13584;0;30;0
13590;0;30;0
13596;0;30;0
13602;0;30;0
13608;0;30;0
13614;0;30;0
13620;0;30;0
13626;0;30;0
13635;0;30;0
13641;0;30;0
13647;0;30;0
13653;0;30;0
13659;0;30;0
13665;0;30;0
13671;0;30;0
13677;0;30;0
13683;0;30;0
13692;0;30;0
13698;0;30;0
13704;0;30;0
13713;0;30;0
13719;0;30;0
13725;0;30;0
13731;0;30;0
13737;0;30;0
13743;0;30;0
13749;0;30;0
13755;0;30;0
13761;0;30;0
13767;0;30;0
13773;0;30;0
13776;0;30;0
13782;0;30;0
13788;0;30;0
13794;0;30;0
13803;0;30;0
13809;0;30;0
13815;0;30;0
13821;0;30;0
13827;0;30;0
13833;0;30;0
13839;0;30;0
13848;0;30;0
13854;0;30;0
13860;0;30;0
13866;0;30;0
13872;0;30;0
13875;0;30;0
13881;0;30;0
13887;0;30;0
13893;0;30;0
13899;0;30;0
13905;0;30;0
13911;0;30;0
13917;0;30;0
13923;0;30;0
13929;0;30;0
13935;0;30;0
13941;0;30;0
13950;0;30;0
13956;0;30;0
13962;0;30;0
13971;0;30;0
13977;0;30;0
13983;0;30;0
13989;0;30;0
13995;0;30;0
14001;0;30;0
14007;0;30;0
14013;0;30;0
14019;0;30;0
14022;0;30;0
14028;0;30;0
14034;0;30;0
14040;0;30;0
14049;0;30;0
14055;0;30;0
14061;0;30;0
14073;0;30;0
14079;0;30;0
14085;0;30;0
14088;0;30;0
14094;0;30;0
14100;0;30;0
14106;0;30;0
14112;0;30;0
14118;0;30;0
14124;0;30;0
14130;0;30;0
14136;0;30;0
14142;0;30;0
14145;0;30;0
14151;0;30;0
14157;0;30;0
14163;0;30;0
14169;0;30;0
14175;0;30;0
14181;0;30;0
14187;0;30;0
14193;0;30;0
14199;0;30;0
14208;0;30;0
14214;0;30;0
14220;0;30;0
14226;0;30;0
14232;0;30;0
14235;0;30;0
14241;0;30;0
14247;0;30;0
14253;0;30;0
14256;0;30;0
14262;0;30;0
14268;0;30;0
14274;0;30;0
14280;0;30;0
14286;0;30;0
14292;0;30;0
14298;0;30;0
14301;0;30;0
14307;0;30;0
14313;0;30;0
14319;0;30;0
14325;0;30;0
14331;0;30;0
14337;0;30;0
14343;0;30;0
14346;0;30;0
14352;0;30;0
14358;0;30;0
14364;0;30;0
14370;0;30;0
14376;0;30;0
14382;0;30;0
14388;0;30;0
14397;0;30;0
14403;0;30;0
14409;0;30;0
14415;0;30;0
14421;0;30;0
14424;0;30;0
14430;0;30;0
14436;0;30;0
14442;0;30;0
14448;0;30;0
14454;0;30;0
14460;0;30;0
14466;0;30;0
14475;0;30;0
14481;0;30;0
14487;0;30;0
14493;0;30;0
14499;0;30;0
14505;0;30;0
14511;0;30;0
14520;0;30;0
14526;0;30;0
14532;0;30;0
14538;0;30;0
14544;0;30;0
14550;0;30;0
14556;0;30;0
14565;0;30;0
14571;0;30;0
14577;0;30;0
14583;0;30;0
14589;0;30;0
14598;0;30;0
14604;0;30;0
14610;0;30;0
14616;0;30;0
14622;0;30;0
14628;0;30;0
14634;0;30;0
14640;0;30;0
14646;0;30;0
14652;0;30;0
14658;0;30;0
14661;0;30;0
14667;0;30;0
14673;0;30;0
14679;0;30;0
14688;0;30;0
14694;0;30;0
14700;0;30;0
14706;0;30;0
14712;0;30;0
14718;0;30;0
14724;0;30;0
14733;0;30;0
14739;0;30;0
14745;0;30;0
14751;0;30;0
14757;0;30;0
14763;0;30;0
14769;0;30;0
14778;0;30;0
14784;0;30;0
14790;0;30;0
14796;0;30;0
14802;0;30;0
14808;0;30;0
14814;0;30;0
14820;0;30;0
14826;0;30;0
14835;0;30;0
14841;0;30;0
14847;0;30;0
14853;0;30;0
14859;0;30;0
14865;0;30;0
14871;0;30;0
14877;0;30;0
14883;0;30;0
14892;47;14912;0
14898;70;14912;0
14904;94;14912;0
14910;117;14912;0
14916;148;14944;440
14922;179;14944;440
14928;202;14944;440
14934;233;14944;440
14940;256;14944;440
14946;278;14944;440
14952;309;14976;456
14958;323;14976;456
14964;346;14976;456
14970;368;14976;456
14976;389;14976;456
14982;411;15009;354
14988;432;15009;354
14994;453;15009;354
15000;467;15009;354
15006;488;15009;354
15012;509;15009;354
15018;522;15042;315
15027;549;15042;315
15033;562;15042;315
15039;575;15042;315
15045;581;15042;315
15051;594;15075;218
15057;600;15075;218
15063;606;15075;218
15069;612;15075;218
15075;625;15075;218
15081;625;15075;218
15093;637;15111;122
15099;637;15111;122
15105;643;15111;122
15111;649;15111;122
15117;649;15111;122
15123;649;15111;122
15129;649;15111;122
15135;643;15163;23
15141;643;15163;23
15147;637;15163;23
15153;631;15163;23
15159;625;15163;23
15165;619;15163;23
15171;612;15196;-93
15177;606;15196;-93
15183;600;15196;-93
15189;587;15196;-93
15195;575;15196;-93
15201;568;15228;-137
15207;555;15228;-137
15213;542;15228;-137
15219;529;15228;-137
15225;509;15228;-137
15231;495;15228;-137
15237;474;15262;-255
15243;460;15262;-255
15252;432;15262;-255
15258;411;15262;-255
15264;397;15262;-255
15270;375;15295;-300
15276;353;15295;-300
15282;331;15295;-300
15288;309;15295;-300
15294;286;15295;-300
15300;263;15326;-383
15306;233;15326;-383
15312;210;15326;-383
15318;187;15326;-383
15324;156;15326;-383
15330;125;15358;-431
15336;101;15358;-431
15342;78;15358;-431
15348;47;15358;-431
15354;23;15358;-431
15360;-7;15358;-431
15366;-31;15390;-437
15372;-62;15390;-437
15378;-86;15390;-437
15384;-109;15390;-437
15390;-140;15390;-437
15396;-164;15421;-454
15402;-187;15421;-454
15408;-210;15421;-454
15414;-233;15421;-454
15420;-263;15421;-454
15426;-286;15454;-393
15432;-309;15454;-393
15438;-331;15454;-393
15444;-353;15454;-393
15450;-368;15454;-393
15456;-389;15454;-393
15462;-411;15485;-358
15468;-425;15485;-358
15474;-446;15485;-358
15480;-460;15485;-358
15486;-474;15485;-358
15492;-488;15517;-262
15498;-502;15517;-262
15504;-515;15517;-262
15510;-529;15517;-262
15516;-542;15517;-262
15522;-549;15517;-262
15528;-555;15553;-205
15534;-568;15553;-205
15543;-575;15553;-205
15549;-587;15553;-205
15555;-587;15553;-205
15561;-594;15586;-118
15567;-600;15586;-118
15573;-600;15586;-118
15579;-606;15586;-118
15585;-606;15586;-118
15591;-606;15586;-118
15597;-606;15586;-118
15603;-600;15632;-13
15609;-600;15632;-13
15615;-600;15632;-13
15621;-594;15632;-13
15627;-587;15632;-13
15633;-587;15632;-13
15639;-575;15666;73
15645;-575;15666;73
15651;-562;15666;73
15657;-555;15666;73
15666;-542;15666;73
15672;-535;15666;73
15678;-522;15703;143
15684;-509;15703;143
15690;-488;15703;143
15696;-474;15703;143
15702;-460;15703;143
15708;-446;15736;230
15714;-432;15736;230
15720;-411;15736;230
15726;-397;15736;230
15732;-382;15736;230
15738;-360;15736;230
15744;-338;15767;300
15750;-323;15767;300
15756;-301;15767;300
15762;-278;15767;300
15768;-256;15767;300
15774;-233;15798;338
15780;-210;15798;338
15786;-187;15798;338
15792;-156;15798;338
15798;-133;15798;338
15804;-109;15831;421
15810;-86;15831;421
15816;-62;15831;421
15822;-31;15831;421
15828;0;15831;421
15834;23;15863;412
15840;47;15863;412
15846;62;15863;412
15852;94;15863;412
15858;117;15863;412
15864;140;15863;412
15870;171;15895;415
