tiempo;error;integral;derivada
10785;0;0;0
10791;0;0;0
10794;0;0;0
10800;0;0;0
10806;0;0;0
10812;0;0;0
10821;0;0;0
10827;0;0;0
10833;0;0;0
10839;0;0;0
10845;0;0;0
10851;0;0;0
10857;0;0;0
10863;0;0;0
10869;0;0;0
10872;0;0;0
10878;0;0;0
10887;0;0;0
10893;0;0;0
10899;0;0;0
10905;0;0;0
10911;0;0;0
10917;0;0;0
10923;0;0;0
10926;0;0;0
10932;0;0;0
10938;0;0;0
10944;0;0;0
10950;0;0;0
10956;0;0;0
10962;0;0;0
10968;0;0;0
10977;0;0;0
10983;0;0;0
10989;0;0;0
10995;0;0;0
11001;0;0;0
11007;0;0;0
11013;0;0;0
11022;0;0;0
11028;0;0;0
11034;0;0;0
11040;0;0;0
11046;0;0;0
11052;0;0;0
11058;0;0;0
11067;0;0;0
11073;0;0;0
11079;0;0;0
11085;0;0;0
11091;0;0;0
11100;0;0;0
11106;0;0;0
11112;0;0;0
11121;0;0;0
11127;0;0;0
11133;0;0;0
11139;0;0;0
11145;0;0;0
11151;0;0;0
11157;0;0;0
11163;0;0;0
11169;0;0;0
11175;0;0;0
11181;0;0;0
11187;0;0;0
11193;0;0;0
11199;0;0;0
11205;0;0;0
11214;0;0;0
11220;0;0;0
11226;0;0;0
11235;0;0;0
11241;0;0;0
11247;0;0;0
11253;0;0;0
11259;0;0;0
11268;0;0;0
11274;0;0;0
11280;0;0;0
11286;0;0;0
11292;0;0;0
11298;0;0;0
11304;0;0;0
11310;0;0;0
11316;0;0;0
11322;0;0;0
11328;0;0;0
11337;0;0;0
11343;0;0;0
11349;0;0;0
11358;0;0;0
11364;0;0;0
11370;0;0;0
11376;0;0;0
11382;0;0;0
11388;0;0;0
11394;0;0;0
11400;0;0;0
11406;0;0;0
11412;0;0;0
11418;0;0;0
11427;0;0;0
11433;0;0;0
11439;0;0;0
11445;0;0;0
11451;0;0;0
11460;0;0;0
11466;0;0;0
11472;0;0;0
11475;0;0;0
11481;0;0;0
11487;0;0;0
11493;0;0;0
11499;0;0;0
11505;0;0;0
11511;0;0;0
11517;0;0;0
11526;0;0;0
11532;0;0;0
11538;0;0;0
11544;0;0;0
11550;0;0;0
11556;0;0;0
11562;0;0;0
11568;0;0;0
11574;0;0;0
11580;0;0;0
11586;0;0;0
11592;0;0;0
11598;0;0;0
11604;0;0;0
11610;0;0;0
11616;0;0;0
11622;0;0;0
11628;0;0;0
11634;0;0;0
11640;0;0;0
11649;0;0;0
11655;0;0;0
11661;0;0;0
11667;0;0;0
11673;0;0;0
11679;0;0;0
11685;0;0;0
11694;0;0;0
11700;0;0;0
11706;0;0;0
11712;0;0;0
11718;0;0;0
11724;0;0;0
11730;0;0;0
11739;0;0;0
11745;0;0;0
11751;0;0;0
11757;0;0;0
11763;0;0;0
11766;0;0;0
11772;0;0;0
11778;0;0;0
11784;0;0;0
11790;0;0;0
11796;0;0;0
11802;0;0;0
11808;0;0;0
11814;0;0;0
11820;0;0;0
11829;0;0;0
11835;0;0;0
11841;0;0;0
11847;0;0;0
11853;0;0;0
11862;0;0;0
11868;0;0;0
11874;0;0;0
11880;0;0;0
11886;0;0;0
11892;0;0;0
11898;0;0;0
11907;0;0;0
11913;0;0;0
11919;0;0;0
11925;0;0;0
11931;0;0;0
11940;0;0;0
11946;0;0;0
11952;0;0;0
11958;0;0;0
11964;0;0;0
11970;0;0;0
11976;0;0;0
11982;0;0;0
11988;0;0;0
11997;0;0;0
12003;0;0;0
12009;0;0;0
12015;0;0;0
12021;0;0;0
12030;0;0;0
12036;0;0;0
12042;0;0;0
12048;0;0;0
12054;0;0;0
12060;0;0;0
12066;0;0;0
12075;0;0;0
12081;0;0;0
12087;0;0;0
12093;0;0;0
12099;0;0;0
12108;0;0;0
12114;0;0;0
12120;0;0;0
12126;0;0;0
12132;0;0;0
12138;0;0;0
12144;0;0;0
12147;0;0;0
12153;0;0;0
12159;0;0;0
12165;0;0;0
12171;0;0;0
12177;0;0;0
12183;0;0;0
12189;0;0;0
12195;0;0;0
12201;0;0;0
12210;0;0;0
12216;0;0;0
12222;0;0;0
12228;0;0;0
12234;0;0;0
12243;0;0;0
12249;0;0;0
12255;0;0;0
12261;0;0;0
12267;0;0;0
12276;0;0;0
12282;0;0;0
12288;0;0;0
12294;0;0;0
12300;0;0;0
12306;0;0;0
12312;0;0;0
12318;0;0;0
12324;0;0;0
12327;0;0;0
12333;0;0;0
12339;0;0;0
12345;0;0;0
12351;0;0;0
12357;0;0;0
12366;0;0;0
12372;0;0;0
12378;0;0;0
12384;0;0;0
12390;0;0;0
12396;0;0;0
12402;0;0;0
12408;0;0;0
12414;0;0;0
12420;0;0;0
12426;0;0;0
12432;0;0;0
12438;0;0;0
12447;0;0;0
12456;0;0;0
12462;0;0;0
12468;0;0;0
12474;0;0;0
12480;0;0;0
12489;0;0;0
12495;0;0;0
12501;0;0;0
12507;0;0;0
12513;0;0;0
12519;0;0;0
12525;0;0;0
12534;0;0;0
12540;0;0;0
12546;0;0;0
12552;0;0;0
12558;0;0;0
12564;0;0;0
12570;0;0;0
12576;0;0;0
12582;0;0;0
12591;0;0;0
12597;0;0;0
12603;0;0;0
12609;0;0;0
12615;0;0;0
12624;0;0;0
12630;0;0;0
12636;0;0;0
12642;0;0;0
12648;0;0;0
12654;0;0;0
12660;0;0;0
12669;0;0;0
12675;0;0;0
12681;0;0;0
12687;0;0;0
12693;0;0;0
12699;0;0;0
12705;0;0;0
12714;0;0;0
12720;0;0;0
12726;0;0;0
12732;0;0;0
12738;0;0;0
12744;0;0;0
12750;0;0;0
12759;0;0;0
12765;0;0;0
12771;0;0;0
12777;0;0;0
12783;0;0;0
12792;0;0;0
12798;0;0;0
12804;0;0;0
12810;0;0;0
12816;0;0;0
12822;0;0;0
12828;0;0;0
12834;0;0;0
12840;0;0;0
12846;0;0;0
12852;0;0;0
12855;0;0;0
12861;0;0;0
12867;0;0;0
12873;0;0;0
12882;0;0;0
12888;0;0;0
12894;0;0;0
12900;0;0;0
12906;0;0;0
12912;0;0;0
12918;0;0;0
