tiempo;error;tiempoDev;derivada
15599;0;166;-4
15649;0;182;-3
15699;0;198;-3
15749;0;216;-3
15799;0;232;-3
15849;0;248;-2
15899;0;266;-2
15949;0;282;-2
15999;0;298;-2
16049;0;316;-2
16099;0;332;-2
16149;0;348;-2
16199;0;366;-1
16249;31;6;133
16299;94;2;800
16349;171;4;375
16399;241;2;400
16449;338;2;750
16499;439;2;700
16549;575;2;650
16599;684;2;1150
16649;750;2;300
16699;785;4;125
16749;785;18;27
16799;785;36;13
16849;790;48;10
16899;790;64;7
16949;790;82;6
16999;804;6;83
17049;827;2;250
17099;852;4;100
17149;872;6;66
17199;876;14;28
17249;880;26;15
17299;880;42;9
17349;880;58;6
17399;876;62;-6
17449;876;78;-5
17499;872;36;-11
17549;868;18;-22
17599;864;24;-16
17649;860;22;-18
17699;856;32;-12
17749;852;48;-8
17799;852;40;-10
17849;848;32;-12
17899;844;18;-22
17949;844;34;-11
17999;844;52;-7
18049;844;68;-5
18099;844;84;-4
18149;844;102;-3
18199;844;118;-3
18249;827;2;-200
18299;739;2;-550
18349;575;2;-1250
18399;316;2;-1500
18449;15;2;-1950
18499;-301;2;-1900
18549;-535;2;-1350
18599;-707;2;-1150
18649;-794;2;-500
18699;-813;8;-50
18749;-775;2;250
18799;-655;2;1150
18849;-481;2;1000
18899;-233;2;1500
18949;78;2;1950
18999;338;2;1450
19049;568;2;950
19099;707;2;550
19149;770;2;250
19199;775;12;-41
19249;718;2;-550
19299;600;2;-950
19349;397;2;-1400
19399;125;2;-1950
19449;-148;2;-1950
19499;-404;2;-1100
19549;-587;2;-950
19599;-695;2;-550
19649;-744;4;-125
19699;-723;8;137
19749;-643;2;600
19799;-488;2;1350
19849;-271;2;1150
19899;-15;2;1950
19949;248;2;1500
19999;467;2;1050
20049;625;2;600
20099;695;2;250
20149;712;4;-150
20199;673;2;-300
20249;568;2;-950
20299;382;2;-1400
20349;164;2;-1150
20399;-94;2;-1600
20449;-338;2;-1450
20499;-509;2;-700
20549;-631;2;-600
20599;-673;6;-200
20649;-661;6;100
20699;-587;2;650
20749;-446;2;1050
20799;-263;2;1150
20849;-23;2;1550
20899;218;2;1150
20949;411;2;1100
20999;555;2;650
21049;637;2;300
21099;655;12;50
21149;612;2;-650
21199;509;2;-650
21249;353;2;-700
21299;140;2;-1550
21349;-94;2;-1550
21399;-294;2;-1100
21449;-460;2;-700
21499;-568;2;-350
21549;-612;6;-100
21599;-600;4;150
21649;-522;2;650
21699;-397;2;700
21749;-218;2;1150
21799;0;2;1600
21849;202;2;800
21899;382;2;700
21949;515;2;700
21999;581;4;175
22049;594;16;43
22099;549;2;-650
22149;439;2;-700
22199;294;2;-750
22249;94;2;-800
22299;-101;2;-1600
22349;-294;2;-1150
22399;-432;2;-350
22449;-522;2;-300
22499;-549;10;-70
22549;-529;4;175
22599;-453;2;350
22649;-323;2;750
22699;-148;2;1150
22749;31;2;1150
22799;218;2;800
22849;382;2;750
22899;467;2;700
22949;529;6;116
22999;522;12;-50
23049;467;2;-700
23099;368;2;-700
23149;218;2;-1150
23199;47;2;-1200
23249;-140;2;-750
23299;-301;2;-800
23349;-411;2;-350
23399;-474;4;-175
23449;-488;14;-50
23499;-453;4;175
23549;-368;2;700
23599;-241;2;1150
23649;-78;2;1150
23699;86;2;1200
23749;241;2;750
23799;368;2;700
23849;439;4;350
23899;474;8;87
23949;453;2;-350
23999;389;2;-400
24049;278;2;-750
24099;133;2;-750
24149;-15;2;-750
24199;-171;2;-800
24249;-309;2;-750
24299;-389;2;-350
24349;-432;4;-175
24399;-425;16;43
24449;-375;2;700
24499;-286;2;750
24549;-164;2;800
24599;-15;2;800
24649;140;2;800
24699;256;2;750
24749;360;2;350
24799;411;4;175
24849;418;14;50
24899;382;6;-250
24949;309;2;-350
24999;195;2;-800
25049;62;2;-800
25099;-78;2;-800
25149;-202;2;-800
25199;-301;2;-350
25249;-368;4;-175
25299;-382;10;-70
25349;-360;4;200
25399;-294;2;400
25449;-202;2;400
25499;-78;2;1150
25549;54;2;800
25599;171;2;800
25649;271;2;750
25699;338;2;350
25749;368;8;100
25799;353;6;-116
25849;309;2;-350
25899;225;2;-400
25949;109;2;-800
25999;-7;2;-750
26049;-133;2;-400
26099;-225;2;-350
26149;-294;2;-400
26199;-323;8;-87
26249;-323;16;50
26299;-286;4;175
26349;-218;2;400
26399;-125;2;400
26449;-7;2;800
26499;109;2;750
26549;195;2;400
26599;271;2;350
26649;309;4;200
26699;316;18;38
26749;286;4;-200
26799;225;2;-400
26849;140;2;-800
26899;39;2;-750
26949;-62;2;-400
26999;-156;2;-800
27049;-225;2;-350
27099;-271;4;-200
27149;-278;2;400
27199;-263;4;200
27249;-218;2;350
27299;-140;2;400
27349;-47;2;750
27399;47;2;800
27449;133;2;400
27499;202;4;375
27549;248;2;350
27599;263;14;50
27649;256;26;-26
27699;218;2;-350
27749;156;4;-375
27799;70;2;-400
27849;-15;2;-350
27899;-101;2;-750
27949;-164;2;-400
27999;-218;2;-400
28049;-233;10;-80
28099;-225;22;36
28149;-195;6;133
28199;-140;2;400
28249;-70;2;400
28299;0;4;375
28349;78;2;400
28399;148;6;250
28449;187;6;133
28499;218;6;133
28549;218;22;36
28599;195;6;-116
28649;148;4;-200
28699;86;6;-250
28749;15;2;-400
28799;-47;2;-400
28849;-109;6;-250
28899;-156;4;-200
28949;-179;10;-80
28999;-187;20;-40
29049;-164;8;87
29099;-133;4;175
29149;-78;4;400
29199;-15;2;400
29249;39;2;400
29299;94;2;400
29349;140;2;350
29399;164;10;80
29449;171;18;38
29499;156;6;-133
29549;133;6;-116
29599;86;4;-175
29649;39;2;-400
29699;-15;6;-250
29749;-70;4;-200
29799;-109;4;-200
29849;-133;10;-80
29899;-140;20;-35
29949;-133;36;-19
29999;-109;4;200
30049;-70;4;200
30099;-31;4;200
30149;15;2;400
30199;62;4;175
30249;94;2;400
30299;117;8;100
30349;125;16;50
30399;125;34;23
30449;109;12;-66
30499;78;4;-200
30549;39;6;-116
30599;0;2;-350
30649;-31;4;-200
30699;-62;4;-200
30749;-86;10;-80
30799;-101;14;-50
30849;-94;18;38
30899;-78;6;133
30949;-62;8;100
30999;-31;4;200
31049;0;4;175
31099;23;8;100
31149;47;6;133
31199;70;10;80
31249;78;16;50
31299;78;32;25
31349;70;46;-17
31399;54;16;-50
31449;39;10;-80
31499;15;8;-100
31549;-7;8;-87
31599;-31;4;-200
31649;-47;8;-100
31699;-47;24;-33
31749;-47;40;-20
31799;-47;58;-13
31849;-31;12;66
31899;-15;6;133
31949;0;8;87
31999;15;8;100
32049;31;8;100
32099;39;16;50
32149;47;16;50
32199;47;32;25
32249;39;38;-21
32299;31;22;-36
32349;23;26;-30
32399;15;24;-33
32449;0;14;-50
32499;-7;22;-31
32549;-15;24;-33
32599;-15;40;-20
32649;-15;56;-14
32699;-15;74;-10
32749;-7;76;10
32799;-7;92;8
32849;0;38;18
32899;0;54;12
32949;7;48;14
32999;15;30;26
33049;15;46;17
33099;15;64;12
33149;15;80;10
33199;7;68;-11
33249;7;84;-9
33299;7;102;-7
33349;7;118;-6
33399;7;134;-5
33449;7;152;-5
33499;7;168;-4
33549;7;184;-4
33599;7;202;-3
33649;7;218;-3
33699;7;234;-3
33749;7;252;-3
33799;7;268;-2
33849;7;284;-2
33899;7;302;-2
33949;7;318;-2
33999;7;334;-2
34049;7;352;-2
34099;7;368;-2
34149;7;384;-2
34199;7;402;-1
34249;7;418;-1
34299;7;434;-1
34349;7;452;-1
34399;7;468;-1
34449;7;484;-1
34499;15;440;1
34549;23;456;1
34599;47;10;80
34649;70;8;100
34699;94;6;133
34749;109;8;100
34799;133;10;80
34849;148;12;66
34899;156;18;44
34949;156;36;22
34999;156;52;15
35049;164;60;13
35099;171;22;31
35149;179;28;28
35199;179;44;18
35249;187;46;17
35299;187;62;12
35349;195;36;22
35399;202;28;25
35449;210;26;30
35499;218;16;50
35549;225;24;29
35599;233;24;33
35649;241;40;20
35699;241;48;16
35749;241;64;12
35799;241;82;9
35849;241;98;8
35899;241;114;7
35949;241;132;6
35999;241;148;5
36049;218;10;-80
36099;187;2;-400
36149;125;2;-400
36199;47;2;-400
36249;-23;2;-400
36299;-101;2;-350
36349;-156;2;-400
36399;-195;6;-133
36449;-202;16;-43
36499;-195;14;57
36549;-164;6;116
36599;-117;4;200
36649;-47;4;375
36699;15;4;375
36749;78;6;266
36799;140;4;200
36849;171;4;175
36899;187;14;57
36949;187;30;26
36999;156;6;-116
37049;125;4;-200
37099;62;4;-400
37149;7;4;-200
37199;-47;4;-200
37249;-109;2;-400
37299;-140;6;-116
37349;-156;12;-66
37399;-156;28;-28
37449;-140;10;80
37499;-101;4;200
37549;-47;2;400
37599;-7;4;200
37649;47;2;400
37699;94;6;133
37749;125;4;200
37799;140;10;70
37849;140;26;26
37899;125;38;-18
37949;101;6;-133
37999;62;2;-400
38049;23;4;-200
38099;-23;4;-200
38149;-62;2;-400
38199;-94;4;-200
38249;-109;14;-57
38299;-117;24;-33
38349;-109;26;30
38399;-78;4;200
38449;-47;2;350
38499;-15;2;400
38549;15;6;133
38599;47;6;133
38649;78;6;133
38699;94;10;80
38749;94;26;30
38799;94;42;19
38849;78;12;-66
38899;54;10;-80
38949;23;8;-100
38999;0;6;-116
39049;-31;4;-200
39099;-47;10;-80
39149;-62;12;-66
39199;-62;28;-28
39249;-62;44;-18
39299;-47;6;116
39349;-39;16;50
39399;-15;4;200
39449;0;8;87
39499;15;12;66
39549;31;12;66
39599;47;14;57
39649;54;24;29
39699;54;40;17
39749;47;38;-18
39799;31;6;-133
39849;23;16;-50
39899;7;12;-66
39949;0;16;-43
39999;-15;14;-57
40049;-23;22;-36
40099;-23;38;-21
40149;-23;54;-14
40199;-15;52;15
40249;-15;68;11
40299;-7;34;23
40349;0;24;29
40399;7;26;26
40449;15;20;40
40499;15;38;21
40549;15;54;14
40599;15;72;11
40649;15;88;9
40699;15;104;7
40749;15;122;6
40799;7;124;-6
40849;7;140;-5
40899;7;156;-5
40949;0;60;-11
40999;0;76;-9
41049;0;92;-7
41099;0;110;-6
41149;0;126;-5
41199;0;142;-4
41249;0;160;-4
41299;0;176;-3
41349;0;192;-3
41399;0;210;-3
41449;0;226;-3
41499;0;244;-2
41549;0;260;-2
41599;0;276;-2
41649;0;292;-2
41699;0;310;-2
41749;0;326;-2
41799;0;342;-2
41849;0;360;-1
41899;0;376;-1
41949;0;394;-1
41999;0;410;-1
42049;0;426;-1
42099;0;442;-1
42149;0;460;-1
42199;0;476;-1
42249;0;492;-1
42299;0;510;-1
42349;0;526;-1
42399;0;542;-1
42449;0;560;-1
42499;0;576;-1
42549;0;592;-1
42599;0;610;-1
42649;0;626;-1
42699;0;642;-1
42749;0;660;-1
42799;0;676;-1
42849;0;694;-1
42899;0;710;0
42949;0;726;0
42999;0;742;0
43049;0;760;0
43099;0;776;0
43149;0;792;0
43199;0;810;0
43249;0;826;0
43299;0;842;0
43349;0;860;0
43399;0;876;0
43449;0;892;0
43499;0;910;0
43549;0;926;0
43599;0;942;0
43649;0;960;0
43699;0;976;0
43749;0;992;0
43799;0;1010;0
43849;0;1026;0
43899;0;1042;0
43949;0;1060;0
43999;0;1076;0
44049;0;1092;0
44099;0;1110;0
44149;0;1126;0
44199;0;1144;0
44249;0;1160;0
44299;0;1176;0
44349;0;1192;0
44399;0;1210;0
44449;0;1226;0
44499;0;1244;0
44549;0;1260;0
44599;0;1276;0
44649;0;1292;0
44699;0;1310;0
44749;0;1326;0
44799;0;1342;0
44849;0;1360;0
44899;0;1376;0
44949;0;1392;0
44999;0;1410;0
45049;0;1426;0
45099;0;1444;0
45149;0;1460;0
45199;0;1476;0
45249;0;1494;0
45299;0;1510;0
45349;7;1474;0
45399;7;1492;0
45449;23;14;57
45499;47;4;200
45549;62;10;80
45599;78;12;66
45649;94;10;80
45699;109;6;133
45749;125;8;100
45799;140;8;87
45849;156;12;66
45899;148;22;-36
45949;125;10;-70
45999;94;2;-350
46049;47;2;-350
46099;0;4;-200
46149;-39;4;-200
46199;-78;6;-133
46249;-109;8;-100
46299;-125;14;-57
46349;-125;30;-26
46399;-109;10;80
46449;-78;2;400
46499;-39;4;200
46549;0;2;350
46599;31;4;200
46649;70;6;133
46699;94;6;133
46749;109;8;100
46799;109;26;30
46849;94;6;-116
46899;78;6;-133
46949;47;4;-175
46999;15;4;-200
47049;-15;4;-200
47099;-47;4;-200
47149;-62;8;-100
47199;-78;12;-66
47249;-78;30;-26
47299;-70;40;20
47349;-54;10;80
47399;-39;12;66
47449;-15;6;133
47499;7;8;87
47549;31;8;100
47599;47;10;80
47649;62;10;80
47699;62;28;28
47749;62;44;18
47799;54;54;-14
47849;39;16;-50
47899;23;14;-57
47949;0;6;-116
47999;-15;8;-100
48049;-23;18;-44
48099;-31;20;-40
48149;-31;38;-21
48199;-31;54;-14
48249;-31;70;-11
48299;-15;14;57
48349;-7;22;36
48399;0;20;35
48449;15;14;57
48499;23;22;36
48549;23;38;21
48599;31;34;23
48649;31;50;16
48699;23;50;-16
48749;15;28;-28
48799;15;44;-18
48849;7;38;-21
48899;0;26;-26
48949;0;42;-16
48999;-7;44;-15
49049;-7;62;-11
49099;0;36;19
49149;0;54;12
49199;0;70;10
49249;0;86;8
49299;0;102;6
49349;0;120;5
49399;0;136;5
49449;0;152;4
49499;0;170;4
49549;0;186;3
49599;0;204;3
49649;0;220;3
49699;0;236;2
49749;0;252;2
49799;0;270;2
49849;0;286;2
49899;0;304;2
49949;0;320;2
49999;0;336;2
50049;0;352;1
50099;0;370;1
50149;0;386;1
50199;0;402;1
50249;0;420;1
50299;0;436;1
50349;0;452;1
50399;0;470;1
50449;0;486;1
50499;0;504;1
50549;0;520;1
50599;0;536;1
50649;0;552;1
50699;0;570;1
50749;0;586;1
50799;0;602;1
50849;0;620;1
50899;0;636;1
50949;0;652;1
50999;0;670;1
51049;0;686;1
51099;0;702;0
51149;0;720;0
51199;0;736;0
51249;0;752;0
51299;0;770;0
51349;0;786;0
51399;0;802;0
51449;0;820;0
51499;0;836;0
51549;0;852;0
51599;0;870;0
51649;0;886;0
51699;0;902;0
51749;0;920;0
51799;0;936;0
51849;0;952;0
51899;0;970;0
51949;0;986;0
51999;0;1002;0
52049;0;1020;0
52099;0;1036;0
52149;0;1052;0
52199;0;1070;0
52249;0;1086;0
52299;0;1102;0
52349;0;1120;0
52399;0;1136;0
52449;0;1152;0
52499;0;1170;0
52549;0;1186;0
52599;0;1202;0
52649;0;1220;0
52699;0;1236;0
52749;0;1254;0
52799;0;1270;0
52849;0;1286;0
52899;0;1304;0
52949;0;1320;0
52999;0;1336;0
53049;0;1352;0
53099;0;1370;0
53149;15;14;57
53199;23;20;40
53249;54;4;175
53299;109;2;350
53349;187;2;800
53399;309;2;750
53449;446;2;700
53499;562;2;650
53549;673;2;600
53599;755;2;550
53649;804;4;125
53699;799;2;-250
53749;809;2;250
53799;831;6;66
53849;827;20;-20
53899;827;36;-11
53949;827;52;-7
53999;827;70;-5
54049;827;86;-4
54099;827;102;-3
54149;827;120;-3
54199;827;136;-2
54249;827;152;-2
54299;827;170;-2
54349;827;186;-2
54399;827;202;-1
54449;827;220;-1
54499;827;236;-1
54549;822;242;-2
54599;790;2;-450
54649;684;2;-850
54699;515;2;-1650
54749;256;2;-1500
54799;-62;2;-1950
54849;-353;2;-1850
54899;-568;2;-1300
54949;-712;2;-600
54999;-780;2;-500
55049;-785;12;41
55099;-728;2;250
55149;-612;2;600
55199;-404;2;1050
55249;-133;2;1550
55299;140;2;1550
55349;397;2;1100
55399;600;2;950
55449;707;2;300
55499;755;4;125
55549;739;4;-150
55599;667;2;-550
55649;522;2;-1000
55699;301;2;-1100
55749;47;2;-1600
55799;-225;2;-1150
55849;-460;2;-1050
55899;-606;2;-650
55949;-701;2;-300
55999;-723;12;-41
56049;-678;2;550
56099;-568;2;950
56149;-404;2;1400
56199;-171;2;1550
56249;78;2;1200
56299;323;2;1500
56349;522;2;1350
56399;637;2;300
56449;690;4;150
56499;684;14;-35
56549;625;2;-600
56599;488;2;-1350
56649;301;2;-1100
56699;62;2;-1600
56749;-187;2;-1150
56799;-389;2;-1450
56849;-549;2;-700
56899;-637;2;-600
56949;-655;10;-60
56999;-625;2;300
57049;-522;2;650
57099;-368;2;1100
57149;-156;2;1550
57199;78;2;1150
57249;286;2;1500
57299;467;2;1050
57349;587;2;650
57399;631;4;150
57449;625;2;-300
57499;562;2;-350
57549;439;2;-1050
57599;256;2;-1100
57649;39;2;-1550
57699;-171;2;-1200
57749;-368;2;-1100
57799;-502;2;-700
57849;-575;2;-350
57899;-594;4;150
57949;-555;6;216
57999;-453;2;700
58049;-309;2;1100
58099;-109;2;1150
58149;94;2;1550
58199;278;2;1100
58249;439;2;700
58299;535;2;350
58349;581;4;150
58399;562;2;-300
58449;488;2;-700
58499;368;2;-700
58549;195;2;-1150
58599;0;2;-1200
58649;-187;2;-800
58699;-353;2;-750
58749;-467;2;-700
58799;-529;2;-350
58849;-535;16;-37
58899;-481;2;350
58949;-382;2;750
58999;-233;2;750
59049;-62;2;800
59099;125;2;800
59149;294;2;750
59199;411;2;350
59249;495;2;700
59299;515;12;50
59349;488;4;-175
59399;411;2;-700
59449;286;2;-750
59499;125;2;-800
59549;-47;2;-800
59599;-218;2;-750
59649;-346;2;-750
59699;-432;2;-350
59749;-467;8;-87
59799;-460;6;116
59849;-404;2;350
59899;-294;2;750
59949;-156;2;800
59999;7;2;1100
60049;171;2;800
60099;309;2;750
60149;397;2;400
60199;453;6;116
60249;453;16;43
60299;411;2;-350
60349;323;2;-350
60399;187;2;-750
60449;47;2;-1150
60499;-109;2;-1150
60549;-248;2;-750
60599;-346;2;-750
60649;-404;2;-350
60699;-418;14;-50
60749;-389;2;400
60799;-316;2;400
60849;-202;2;800
60899;-78;2;800
60949;70;2;750
60999;202;2;750
61049;301;2;350
61099;375;2;350
61149;397;10;80
61199;382;4;-175
61249;331;2;-350
61299;233;2;-750
61349;117;2;-400
61399;-23;2;-750
61449;-140;2;-750
61499;-256;2;-400
61549;-331;4;-350
61599;-360;6;-116
61649;-353;4;175
61699;-309;2;350
61749;-233;2;400
61799;-125;2;750
61849;0;2;800
61899;125;2;800
61949;218;2;400
61999;301;2;400
62049;338;6;116
62099;346;10;-70
62149;316;4;-175
62199;248;2;-350
62249;156;2;-400
62299;39;2;-750
62349;-70;2;-750
62399;-171;2;-350
62449;-256;2;-350
62499;-301;4;-175
62549;-309;4;175
62599;-294;6;116
62649;-233;2;350
62699;-148;2;400
62749;-47;2;750
62799;47;2;800
62849;148;2;400
62899;225;2;350
62949;278;2;350
62999;294;12;66
63049;278;2;-400
63099;241;2;-350
63149;171;2;-400
63199;78;2;-800
63249;-15;2;-350
63299;-117;2;-800
63349;-187;4;-400
63399;-241;4;-200
63449;-263;8;-87
63499;-256;20;35
63549;-218;4;200
63599;-156;2;400
63649;-78;2;400
63699;7;2;350
63749;94;2;800
63799;164;2;400
63849;218;2;400
63899;241;10;80
63949;241;20;35
63999;218;4;-175
64049;164;2;-350
64099;94;2;-400
64149;23;2;-400
64199;-62;2;-750
64249;-133;6;-266
64299;-179;4;-200
64349;-210;8;-100
64399;-218;18;-44
64449;-187;2;400
64499;-148;2;400
64549;-94;4;375
64599;-23;2;400
64649;47;2;400
64699;109;4;375
64749;156;4;200
64799;187;6;133
64849;195;20;40
64899;187;28;-28
64949;148;4;-200
64999;101;2;-400
65049;47;2;-350
65099;-15;4;-200
65149;-78;2;-400
65199;-125;6;-133
65249;-156;6;-133
65299;-164;18;-44
65349;-156;28;28
65399;-133;8;87
65449;-94;4;175
65499;-39;2;400
65549;15;2;400
65599;62;4;200
65649;109;4;200
65699;140;4;175
65749;148;16;50
65799;148;32;25
65849;125;6;-133
65899;94;4;-175
65949;47;2;-350
65999;0;2;-350
66049;-47;4;-200
66099;-78;4;-200
66149;-109;6;-133
66199;-117;18;-44
66249;-117;16;50
66299;-101;10;80
66349;-78;6;133
66399;-39;6;116
66449;0;2;350
66499;31;4;200
66549;62;8;100
66599;86;12;66
66649;101;14;50
66699;101;30;23
66749;94;34;-20
66799;70;6;-133
66849;47;6;-116
66899;15;6;-133
66949;-15;4;-200
66999;-39;10;-80
67049;-62;6;-133
67099;-70;18;-44
67149;-70;8;100
67199;-62;18;44
67249;-47;4;175
67299;-31;4;200
67349;-15;8;100
67399;7;8;87
67449;31;8;100
67499;47;8;100
67549;62;20;35
67599;62;24;33
67649;62;42;19
67699;47;14;-50
67749;31;6;-133
67799;15;6;-133
67849;0;6;-116
67899;-15;16;-43
67949;-23;16;-50
67999;-31;18;-44
68049;-31;34;-23
68099;-31;52;-15
68149;-23;62;12
68199;-15;16;50
68249;-7;24;33
68299;0;22;31
68349;15;12;66
68399;15;28;28
68449;23;36;22
68499;31;28;28
68549;31;46;17
68599;23;40;-20
68649;15;26;-30
68699;15;44;-18
68749;7;34;-23
68799;0;20;-35
68849;0;38;-18
68899;0;54;-12
68949;0;70;-10
68999;0;88;-7
69049;0;104;-6
69099;0;122;-5
69149;0;138;-5
69199;0;154;-4
69249;0;170;-4
69299;0;188;-3
69349;0;204;-3
69399;0;222;-3
69449;0;238;-2
69499;0;254;-2
69549;0;272;-2
69599;0;288;-2
69649;0;304;-2
69699;0;320;-2
69749;0;338;-2
69799;0;354;-1
69849;0;370;-1
69899;0;388;-1
69949;0;404;-1
69999;0;420;-1
70049;0;438;-1
70099;0;454;-1
70149;0;470;-1
70199;0;488;-1
70249;0;504;-1
70299;0;520;-1
70349;0;538;-1
70399;0;554;-1
70449;0;570;-1
70499;0;588;-1
70549;0;604;-1
70599;0;620;-1
70649;0;638;-1
70699;0;654;-1
70749;0;670;-1
70799;0;688;-1
70849;0;704;0
70899;0;720;0
70949;0;738;0
70999;0;754;0
71049;0;770;0
71099;0;788;0
71149;0;804;0
71199;0;820;0
71249;0;838;0
71299;0;854;0
71349;0;870;0
71399;0;888;0
71449;0;904;0
71499;0;920;0
71549;0;938;0
71599;0;954;0
71699;0;988;0
71749;0;1004;0
71799;0;1020;0
72049;0;1104;0
