15393;0;0;0
15424;0;0;0
15474;0;0;0
15524;0;0;0
15574;0;0;0
15624;0;0;0
15674;0;0;0
15724;0;0;0
15774;0;0;0
15824;0;0;0
15874;0;0;0
15924;0;0;0
15974;0;0;0
16024;0;0;0
16074;0;0;0
16124;0;0;0
16174;0;0;0
16224;0;0;0
16274;0;0;0
16324;0;0;0
16374;0;0;0
16424;0;0;0
16474;0;0;0
16524;0;0;0
16574;0;0;0
16624;0;0;0
16674;0;0;0
16724;0;0;0
16774;0;0;0
16824;0;0;0
16874;0;0;0
16924;0;0;0
16974;0;0;0
17024;0;0;0
17074;0;0;0
17124;0;0;0
17174;0;0;0
17224;0;0;0
17274;0;0;0
17324;0;0;0
17374;0;0;0
17424;0;0;0
17474;0;0;0
17524;0;0;0
17574;0;0;0
17624;0;0;0
17674;0;0;0
17724;0;0;0
17774;0;0;0
17824;0;0;0
17874;0;0;0
17924;0;0;0
17974;0;0;0
18024;0;0;0
18074;0;0;0
18124;0;0;0
18174;2;-11;0
18224;5;-62;400
18274;8;-99;114
18324;11;-137;0
18374;14;-174;0
18424;17;-200;0
18474;19;-236;0
18524;22;-262;0
18574;25;-312;0
18624;28;-348;0
18674;32;-396;140
18724;35;-433;0
18774;37;-457;0
18824;39;-481;0
18874;40;-494;0
18924;42;-516;58
18974;45;-553;0
19024;51;-622;0
19074;59;-713;700
19124;68;-803;0
19174;75;-888;300
19224;81;-950;0
19274;87;-1000;0
19324;91;-1000;0
19374;96;-1000;0
19424;101;-1000;0
19474;106;-1000;166
19524;111;-1000;166
19574;115;-1000;0
19624;117;-1000;0
19674;119;-1000;0
19724;123;-1000;0
19774;127;-1000;0
19824;133;-1000;0
19874;140;-1000;0
19924;147;-1000;0
19974;155;-1000;0
20024;160;-1000;75
20074;164;-1000;0
20124;166;-1000;0
20174;166;-1000;0
20224;168;-1000;15
20274;171;-1000;0
20324;176;-1000;0
20374;181;-1000;0
20424;183;-1000;0
20474;183;-1000;0
20524;184;-1000;2
20574;186;-1000;0
20624;190;-1000;0
20674;197;-1000;0
20724;203;-1000;0
20774;206;-1000;0
20824;205;-1000;4
20874;203;-1000;0
20924;201;-1000;0
20974;203;-1000;0
21024;209;-1000;-16
21074;217;-1000;0
21124;225;-1000;0
21174;232;-1000;-66
21224;238;-1000;0
21274;242;-1000;-33
21324;245;-1000;0
21374;246;-1000;0
21424;246;-1000;0
21474;245;-1000;0
21524;244;-1000;0
21574;241;-1000;0
21624;239;-1000;0
21674;237;-1000;0
21724;235;-1000;0
21774;234;-1000;0
21824;234;-1000;0
21874;232;-1000;0
21924;230;-1000;0
21974;227;-1000;0
22024;223;-1000;0
22074;220;-1000;0
22124;218;-1000;0
22174;217;-1000;0
22224;215;-1000;0
22274;214;-1000;0
22324;213;-1000;0
22374;211;-1000;0
22424;210;-1000;0
22474;210;-1000;0
22524;210;-1000;0
22574;211;-1000;0
22624;211;-1000;0
22674;210;-1000;0
22724;209;-1000;0
22774;207;-1000;0
22824;205;-1000;3
22874;205;-1000;0
22924;205;-1000;0
22974;205;-1000;0
23024;204;-1000;0
23074;203;-1000;0
23124;203;-1000;0
23174;203;-1000;0
23224;202;-1000;0
23274;202;-1000;0
23324;201;-1000;0
23374;201;-1000;0
23424;201;-1000;0
23474;201;-1000;0
23524;200;-1000;0
23574;200;-1000;0
23624;199;-1000;0
23674;199;-1000;0
23724;199;-1000;0
23774;199;-1000;0
23824;199;-1000;0
23874;199;-1000;0
23924;198;-1000;0
23974;197;-1000;0
24024;197;-1000;0
24074;196;-1000;0
24124;196;-1000;0
24174;195;-1000;0
24224;195;-1000;0
24274;195;-1000;0
24324;194;-1000;0
24374;194;-1000;0
24424;194;-1000;0
24474;194;-1000;0
24524;193;-1000;0
24574;193;-1000;0
24624;193;-1000;0
24674;193;-1000;0
24724;193;-1000;0
24774;193;-1000;0
24824;193;-1000;0
24874;193;-1000;0
24924;193;-1000;0
24974;193;-1000;0
25024;193;-1000;0
25074;193;-1000;0
25124;193;-1000;0
25174;193;-1000;0
25224;193;-1000;0
25274;193;-1000;0
25324;193;-1000;0
25374;193;-1000;0
25424;193;-1000;0
25474;193;-1000;0
25524;194;-1000;0
25574;194;-1000;0
25624;194;-1000;0
25674;194;-1000;0
25724;194;-1000;0
25774;194;-1000;0
25824;194;-1000;0
25874;194;-1000;0
25924;194;-1000;0
25974;194;-1000;0
26024;194;-1000;0
26074;194;-1000;0
26124;194;-1000;0
26174;194;-1000;0
26224;194;-1000;0
26274;193;-1000;0
26324;193;-1000;0
26374;193;-1000;0
26424;193;-1000;0
26474;193;-1000;0
26524;192;-1000;0
26574;192;-1000;0
26624;191;-1000;0
26674;191;-1000;0
26724;190;-1000;0
26774;190;-1000;0
26824;190;-1000;0
26874;190;-1000;0
26924;189;-1000;0
26974;189;-1000;0
27024;189;-1000;0
27074;189;-1000;0
27124;189;-1000;0
27174;189;-1000;0
27224;189;-1000;0
27274;189;-1000;0
27324;189;-1000;0
27374;189;-1000;0
27424;189;-1000;0
27474;189;-1000;0
27524;189;-1000;0
27574;189;-1000;0
27624;189;-1000;0
27674;189;-1000;0
27724;189;-1000;0
27774;189;-1000;0
27824;189;-1000;0
27874;189;-1000;0
27924;189;-1000;0
27974;189;-1000;0
28024;189;-1000;0
28074;189;-1000;0
28124;189;-1000;0
28174;189;-1000;0
28224;189;-1000;0
28274;189;-1000;0
28324;188;-1000;0
28374;187;-1000;0
28424;187;-1000;0
28474;187;-1000;0
28524;187;-1000;0
28574;187;-1000;0
28624;187;-1000;0
28674;187;-1000;0
28724;187;-1000;0
28774;187;-1000;0
28824;187;-1000;0
28874;187;-1000;0
28924;187;-1000;0
28974;187;-1000;0
29024;187;-1000;0
29074;187;-1000;0
29124;187;-1000;0
29174;186;-1000;0
29224;184;-1000;0
29274;181;-1000;0
29324;177;-1000;0
29374;176;-1000;0
29424;175;-1000;0
29474;175;-1000;0
29524;175;-1000;0
29574;175;-1000;0
29624;176;-1000;0
29674;177;-1000;0
29724;179;-1000;0
29774;181;-1000;0
29824;184;-1000;0
29874;187;-1000;0
29924;189;-1000;0
29974;191;-1000;0
30024;194;-1000;0
30074;195;-1000;0
30124;196;-1000;0
30174;196;-1000;0
30224;197;-1000;0
30274;198;-1000;0
30324;200;-1000;144
30374;201;-1000;0
30424;202;-1000;0
30474;203;-1000;0
30524;203;-1000;0
30574;203;-1000;0
30624;202;-1000;0
30674;202;-1000;0
30724;203;-1000;0
30774;203;-1000;0
30824;201;-1000;0
30874;201;-1000;0
30924;201;-1000;0
30974;199;-1000;0
31024;199;-1000;0
31074;199;-1000;0
31124;199;-1000;0
31174;199;-1000;0
31224;198;-1000;0
31274;197;-1000;0
31324;196;-1000;0
31374;195;-1000;0
31424;195;-1000;0
31474;194;-1000;0
31524;195;-1000;0
31574;195;-1000;0
31624;195;-1000;0
31674;195;-1000;0
31724;195;-1000;0
31774;195;-1000;0
31824;196;-1000;0
31874;196;-1000;0
31924;196;-1000;0
31974;195;-1000;0
32024;195;-1000;0
32074;195;-1000;0
32124;196;-1000;0
32174;196;-1000;0
32224;196;-1000;0
32274;195;-1000;0
32324;194;-1000;0
32374;193;-1000;0
32424;190;-1000;0
32474;188;-1000;-6
32524;189;-1000;0
32574;190;-1000;0
32624;191;-1000;0
32674;190;-1000;0
32724;189;-1000;0
32774;188;-1000;0
32824;188;-1000;0
32874;187;-1000;0
32924;187;-1000;0
32974;187;-1000;0
33024;187;-1000;0
33074;187;-1000;0
33124;187;-1000;0
33174;187;-1000;0
33224;187;-1000;0
33274;188;-1000;0
33324;189;-1000;0
33374;189;-1000;0
33424;189;-1000;0
33474;189;-1000;0
33524;190;-1000;0
33574;190;-1000;0
33624;190;-1000;0
33674;190;-1000;0
33724;190;-1000;0
33774;190;-1000;0
33824;189;-1000;0
33874;189;-1000;0
33924;189;-1000;0
33974;189;-1000;0
34024;189;-1000;0
