tiempo;error;tiempoDev;derivada
31683;-23;92;-8
31716;-15;90;8
31749;-7;19;42
31779;-7;29;27
31812;-7;40;20
31842;0;32;21
31872;7;17;41
31899;7;26;26
31929;7;36;19
31959;7;46;15
31989;7;56;12
32019;7;66;10
32046;7;75;9
32073;7;84;8
32100;7;93;7
32127;7;102;6
32157;7;112;6
32187;7;122;5
32217;0;115;-6
32247;0;125;-5
32280;0;136;-5
32310;0;146;-4
32343;0;157;-4
32373;0;167;-4
32406;0;178;-3
32436;0;188;-3
32469;0;199;-3
32499;0;209;-3
32532;0;220;-3
32562;0;230;-3
32595;0;241;-2
32625;0;251;-2
32658;0;262;-2
32688;0;272;-2
32721;0;283;-2
32751;0;293;-2
32784;0;304;-2
32814;0;314;-2
32847;0;325;-2
32877;0;335;-2
32910;0;346;-2
32940;0;356;-1
32973;0;367;-1
33003;0;377;-1
33036;0;388;-1
33066;0;398;-1
33099;0;409;-1
33129;7;307;2
33159;23;5;160
33192;39;6;133
33222;54;7;100
33255;70;5;160
33285;70;15;53
33318;78;22;36
33348;78;32;25
33381;78;43;18
33411;70;38;-21
33447;54;7;-114
33480;39;4;-200
33513;23;3;-266
33546;7;4;-200
33576;0;10;-70
33609;-23;4;-200
33645;-39;4;-200
33681;-47;12;-66
33717;-54;16;-43
33750;-62;21;-38
33786;-62;33;-24
33822;-62;45;-17
33858;-54;41;19
33891;-47;20;35
33924;-39;11;72
33957;-31;15;53
33990;-15;10;80
34023;-7;11;72
34053;7;7;100
34083;15;12;66
34116;23;12;66
34146;31;16;50
34179;39;16;50
34209;39;26;30
34242;47;31;25
34272;39;12;-66
34305;39;23;-34
34338;39;34;-23
34374;23;8;-100
34407;23;19;-42
34440;7;9;-88
34470;7;19;-42
34503;-7;9;-77
34536;-15;14;-57
34569;-23;15;-53
34623;-31;23;-34
34659;-39;15;-53
34695;-39;27;-29
34731;-39;39;-20
34767;-31;38;21
34800;-23;21;38
34833;-23;32;25
34866;-15;27;29
34899;-7;12;66
34932;-7;23;34
34962;0;21;33
34992;7;13;53
35022;7;23;30
35052;7;33;21
35082;15;32;25
35112;15;42;19
35145;15;53;15
35175;15;63;12
35208;15;74;10
35238;15;84;9
35268;7;64;-12
35298;7;74;-10
35331;7;85;-9
35361;7;95;-8
35391;0;44;-15
35421;0;54;-12
35454;-7;27;-25
35487;-7;38;-18
35523;-7;50;-14
35556;-7;61;-11
35589;-7;72;-9
35619;-7;82;-8
35652;-7;93;-7
35682;-7;103;-6
35718;-7;115;-6
35751;-7;126;-5
35784;-7;137;-5
35817;-7;148;-4
35850;-7;159;-4
35886;-7;171;-4
35919;-7;182;-3
35952;-7;193;-3
35985;-7;204;-3
36018;-7;215;-3
36054;-7;227;-3
36087;-7;238;-2
36120;-7;249;-2
36153;-7;260;-2
36186;-7;271;-2
36222;-7;283;-2
36255;-7;294;-2
36288;-7;305;-2
36321;-7;316;-2
36354;-7;327;-2
36390;-7;339;-2
36423;0;332;2
36453;7;12;58
36483;23;5;160
36513;39;5;160
36546;62;6;133
36576;70;10;80
36609;86;9;88
36639;86;19;42
36669;94;23;34
36702;94;34;23
36735;86;29;-27
36768;70;6;-133
36801;54;4;-200
36834;39;5;-160
36870;23;7;-114
36900;7;9;-88
36933;-15;8;-100
36969;-39;4;-200
37002;-54;6;-116
37038;-70;5;-160
37074;-70;17;-47
37110;-78;24;-33
37146;-78;36;-22
37182;-70;35;22
37215;-70;46;17
37248;-54;9;88
37281;-47;15;46
37314;-31;9;88
37347;-23;11;72
37380;-7;10;80
37410;7;8;87
37440;23;6;133
37470;31;11;72
37503;39;13;61
37533;47;19;42
37566;54;17;41
37596;54;27;25
37629;54;38;18
37659;54;48;14
37692;47;51;-13
37725;39;20;-40
37758;23;7;-114
37794;15;14;-57
37824;7;14;-57
37857;-7;8;-87
37887;-15;14;-57
37923;-23;17;-47
37959;-39;9;-88
37995;-39;21;-38
38031;-47;27;-29
38067;-39;13;61
38100;-39;24;33
38133;-39;35;22
38166;-31;33;24
38199;-23;13;61
38235;-15;17;47
38268;-7;11;72
38298;-7;21;38
38328;7;8;87
38358;7;18;38
38388;15;20;40
38418;15;30;26
38451;23;23;34
38481;23;33;24
38514;23;44;18
38544;23;54;14
38577;23;65;12
38607;23;75;10
38640;15;73;-10
38673;7;20;-40
38706;7;31;-25
38736;0;24;-29
38769;-7;11;-63
38802;-7;22;-31
38835;-7;33;-21
38871;-15;34;-23
38907;-15;46;-17
38943;-15;58;-13
38976;-15;69;-11
39012;-15;81;-9
39048;-15;93;-8
39081;-7;81;9
39111;-7;91;8
39138;-7;100;8
39171;-7;111;7
39201;-7;121;6
39234;-7;132;6
39264;0;63;11
39294;0;73;9
39321;0;82;8
39348;0;91;7
39375;0;100;7
39405;0;110;6
39435;0;120;5
39462;0;129;5
39492;0;139;5
39522;0;149;4
39552;0;159;4
39582;0;169;4
39609;0;178;3
39639;0;188;3
39669;0;198;3
39699;0;208;3
39729;0;218;3
39756;0;227;3
39786;0;237;2
39816;0;247;2
39846;0;257;2
39876;0;267;2
39903;0;276;2
39933;0;286;2
39963;0;296;2
39993;0;306;2
40023;0;316;2
40050;0;325;2
40080;0;335;2
40110;0;345;2
40140;0;355;1
40170;0;365;1
40197;0;374;1
40227;0;384;1
40257;0;394;1
40287;0;404;1
40317;0;414;1
40344;0;423;1
40374;0;433;1
40404;0;443;1
40434;0;453;1
40464;0;463;1
40491;7;417;1
40524;23;6;133
40554;47;5;160
40587;70;5;160
40617;86;7;114
40650;101;7;100
40683;109;14;57
40716;117;15;53
40749;109;14;-57
40785;101;18;-44
40821;86;10;-80
40854;62;6;-133
40887;39;4;-200
40920;15;4;-200
40953;-7;2;-350
40989;-31;5;-160
41025;-54;4;-175
41058;-70;5;-160
41094;-86;8;-100
41130;-94;15;-53
41169;-101;18;-38
41205;-94;21;33
41238;-86;14;57
41274;-70;6;133
41307;-54;4;200
41340;-47;11;63
41373;-23;3;266
41406;-7;5;160
41436;7;6;116
41466;23;6;133
41499;39;6;133
41529;54;6;116
41562;62;12;66
41592;70;11;72
41625;70;22;36
41655;70;32;25
41688;70;43;18
41721;54;8;-100
41754;47;12;-58
41787;39;12;-66
41820;23;8;-100
41853;7;8;-100
41886;-7;6;-116
41919;-23;7;-114
41955;-39;5;-160
41991;-47;13;-61
42024;-54;13;-53
42060;-54;25;-28
42096;-54;37;-18
42132;-54;49;-14
42168;-47;54;12
42201;-39;15;53
42234;-31;17;47
42267;-23;14;57
42303;-7;9;88
42333;0;13;53
42360;7;12;58
42390;15;17;47
42420;23;14;57
42453;31;17;47
42483;39;13;61
42516;39;24;33
42546;39;34;23
42579;39;45;17
42609;31;46;-17
42642;23;12;-66
42675;23;23;-34
42711;15;24;-33
42744;7;17;-47
42774;0;18;-38
42807;-7;14;-50
42840;-15;17;-47
42876;-23;17;-47
42912;-23;29;-27
42945;-23;40;-20
42981;-23;52;-15
43017;-23;64;-12
43053;-23;76;-10
43089;-23;88;-9
43122;-23;99;-8
43155;-15;98;8
43188;-7;21;38
43218;-7;31;25
43251;0;25;28
43278;0;34;20
43308;7;21;33
43338;7;31;22
43368;7;41;17
43398;7;51;13
43425;7;60;11
43455;7;70;10
43485;7;80;8
43512;7;89;7
43539;7;98;7
43566;7;107;6
43596;7;117;5
43626;7;127;5
43656;0;122;-5
43686;0;132;-5
43719;0;143;-4
43749;-7;35;-20
43782;-7;46;-15
43818;-7;58;-12
43851;-7;69;-10
43884;-7;80;-8
43914;-7;90;-7
43947;-7;101;-6
43980;-7;112;-6
44013;-7;123;-5
44046;-7;134;-5
44079;-7;145;-4
44115;-7;157;-4
44148;-7;168;-4
44181;-7;179;-3
44214;-7;190;-3
44247;-7;201;-3
44283;-7;213;-3
44316;-7;224;-3
44349;-7;235;-2
44382;-7;246;-2
44415;-7;257;-2
44451;-7;269;-2
44484;-7;280;-2
44517;-7;291;-2
44550;-7;302;-2
44583;-7;313;-2
44619;-7;325;-2
44652;-7;336;-2
44685;-7;347;-2
44718;-7;358;-1
44751;-7;369;-1
44787;-7;381;-1
44820;-7;392;-1
44853;-7;403;-1
44886;-7;414;-1
44919;-7;425;-1
44955;-7;437;-1
44988;-7;448;-1
45021;-7;459;-1
45054;-7;470;-1
45087;-7;481;-1
45123;-7;493;-1
45156;-7;504;-1
45189;-7;515;-1
45222;-7;526;-1
45255;-7;537;-1
45291;-7;549;-1
45324;-7;560;-1
45357;-7;571;-1
45390;-7;582;-1
45423;-7;593;-1
45459;-7;605;-1
45492;-7;616;-1
45525;-7;627;-1
45558;-7;638;-1
45591;-7;649;-1
45627;-7;661;-1
45660;-7;672;-1
45693;-7;683;-1
45726;-7;694;-1
45759;-7;705;0
45792;-7;716;0
45822;-7;726;0
45855;7;7;100
45882;23;3;266
45915;54;3;233
45945;78;5;160
45978;101;6;116
46011;125;7;114
46044;133;12;66
46077;140;20;35
46113;140;32;21
46146;133;31;-22
46182;109;7;-114
46218;86;5;-160
46251;54;3;-266
46284;23;2;-400
46317;0;5;-140
46350;-31;5;-160
46386;-62;4;-200
46422;-86;5;-160
46461;-109;8;-100
46497;-125;11;-72
46533;-125;23;-34
46572;-125;36;-22
46608;-117;38;21
46644;-94;5;140
46677;-70;2;400
46713;-54;7;114
46746;-23;2;400
46779;0;4;175
46809;23;2;400
46839;39;5;160
46872;62;6;133
46902;78;7;114
46935;86;11;72
46965;94;16;50
46998;101;15;46
47031;94;17;-41
47064;86;11;-72
47097;78;13;-61
47130;62;9;-88
47163;39;4;-200
47196;23;6;-133
47229;0;6;-116
47262;-23;4;-200
47298;-39;6;-133
47331;-54;8;-87
47367;-70;8;-100
47403;-78;16;-50
47439;-86;18;-44
47475;-86;30;-26
47511;-78;34;23
47544;-70;14;57
47577;-54;5;160
47610;-47;11;63
47643;-39;12;66
47679;-15;8;100
47709;-7;10;80
47742;7;10;70
47772;23;8;100
47802;39;6;133
47832;47;12;66
47865;54;12;58
47895;54;22;31
47928;54;33;21
47958;54;43;16
47991;54;54;12
48021;47;58;-12
48054;39;14;-57
48087;23;5;-160
48123;15;12;-66
48171;-7;4;-175
48204;-15;11;-72
48237;-23;14;-57
48273;-39;8;-100
48309;-39;20;-40
48345;-47;27;-29
48381;-47;39;-20
48417;-47;51;-15
48450;-39;45;17
48486;-39;57;14
48519;-23;7;114
48552;-23;18;44
48585;-15;22;36
48618;-7;18;44
48648;7;8;87
48678;7;18;38
48708;15;21;38
48738;23;15;53
48771;23;26;30
48801;23;36;22
48834;31;36;22
48864;23;14;-57
48900;23;26;-30
48933;23;37;-21
48966;15;40;-20
48999;7;14;-57
49032;7;25;-32
49062;0;21;-33
49095;-7;12;-58
49128;-7;23;-30
49161;-15;24;-33
49215;-23;23;-34
49251;-23;35;-22
49287;-23;47;-17
49323;-23;59;-13
49356;-15;48;16
49389;-15;59;13
49425;-15;71;11
49455;-7;43;18
49488;-7;54;14
49518;-7;64;12
49551;-7;75;10
49581;0;51;13
49611;0;61;11
49641;0;71;9
49668;0;80;8
49695;0;89;7
49722;0;98;7
49737;0;103;6
49764;0;112;6
49794;0;122;5
49824;0;132;5
49854;0;142;4
49884;0;152;4
49911;0;161;4
49941;0;171;4
49971;0;181;3
50001;0;191;3
50031;0;201;3
50058;0;210;3
50088;0;220;3
50118;0;230;3
50148;0;240;2
50178;0;250;2
50205;0;259;2
50235;0;269;2
50265;0;279;2
50295;0;289;2
50325;0;299;2
50352;0;308;2
50382;0;318;2
50412;0;328;2
50442;0;338;2
50472;0;348;2
50499;0;357;1
50529;0;367;1
50559;0;377;1
50589;0;387;1
50619;0;397;1
50646;0;406;1
50676;0;416;1
50706;0;426;1
50736;0;436;1
50766;0;446;1
50793;0;455;1
50823;0;465;1
50853;0;475;1
50883;0;485;1
50913;0;495;1
50940;0;504;1
50970;0;514;1
51000;0;524;1
51030;0;534;1
51060;0;544;1
51087;0;553;1
51117;0;563;1
51147;0;573;1
51177;0;583;1
51207;0;593;1
51234;0;602;1
51264;0;612;1
51294;0;622;1
51324;0;632;1
51354;0;642;1
51381;0;651;1
51411;0;661;1
51441;0;671;1
51471;0;681;1
51501;0;691;1
51558;0;710;0
51588;0;720;0
51618;0;730;0
51648;0;740;0
51675;0;749;0
51705;0;759;0
51735;0;769;0
51765;0;779;0
51795;0;789;0
51822;0;798;0
51852;0;808;0
51882;0;818;0
51912;0;828;0
51942;0;838;0
51969;0;847;0
51999;0;857;0
52029;0;867;0
52059;0;877;0
52089;0;887;0
52116;0;896;0
52146;0;906;0
52176;0;916;0
52206;0;926;0
52236;0;936;0
52263;0;945;0
52293;0;955;0
52323;0;965;0
52353;0;975;0
52383;0;985;0
52410;0;994;0
52440;0;1004;0
52473;0;1015;0
52503;0;1025;0
52536;0;1036;0
52566;0;1046;0
52599;0;1057;0
52629;0;1067;0
52662;0;1078;0
52692;0;1088;0
52725;0;1099;0
52755;0;1109;0
52788;0;1120;0
52818;0;1130;0
52851;0;1141;0
52881;0;1151;0
52914;0;1162;0
52944;0;1172;0
52977;0;1183;0
53007;0;1193;0
53040;0;1204;0
53070;0;1214;0
53103;0;1225;0
53133;0;1235;0
53166;0;1246;0
53196;0;1256;0
53229;0;1267;0
53259;0;1277;0
53292;0;1288;0
53322;0;1298;0
53355;0;1309;0
53385;0;1319;0
53418;0;1330;0
53448;0;1340;0
53481;0;1351;0
53511;0;1361;0
53544;0;1372;0
53574;0;1382;0
53607;0;1393;0
53637;0;1403;0
53670;0;1414;0
53700;0;1424;0
53733;0;1435;0
53763;0;1445;0
53796;0;1456;0
