tiempo;error;integral;derivada
17574;0;0;0
17577;0;0;0
17583;0;0;0
17589;0;0;0
17595;0;0;0
17601;0;0;0
17607;0;0;0
17613;0;0;0
17619;0;0;0
17628;0;0;0
17634;0;0;0
17640;0;0;0
17646;0;0;0
17652;0;0;0
17658;0;0;0
17664;0;0;0
17673;0;0;0
17679;0;0;0
17685;0;0;0
17691;0;0;0
17697;0;0;0
17703;0;0;0
17709;0;0;0
17718;0;0;0
17724;0;0;0
17730;0;0;0
17736;0;0;0
17742;0;0;0
17751;0;0;0
17757;0;0;0
17763;0;0;0
17769;0;0;0
17775;0;0;0
17781;0;0;0
17787;0;0;0
17796;0;0;0
17802;0;0;0
17808;0;0;0
17814;0;0;0
17820;0;0;0
17826;0;0;0
17832;0;0;0
17841;0;0;0
17847;0;0;0
17853;0;0;0
17859;0;0;0
17865;0;0;0
17871;0;0;0
17877;0;0;0
17886;0;0;0
17892;0;0;0
17898;0;0;0
17904;0;0;0
17910;0;0;0
17919;0;0;0
17925;0;0;0
17931;0;0;0
17937;0;0;0
17943;0;0;0
17949;0;0;0
17955;0;0;0
17961;0;0;0
17967;0;0;0
17973;0;0;0
17979;0;0;0
17985;0;0;0
17991;0;0;0
18000;0;0;0
18009;0;0;0
18015;0;0;0
18021;0;0;0
18027;0;0;0
18033;0;0;0
18039;0;0;0
18045;0;0;0
18054;0;0;0
18060;0;0;0
18066;0;0;0
18072;0;0;0
18078;0;0;0
18084;0;0;0
18090;0;0;0
18096;0;0;0
18102;0;0;0
18108;0;0;0
18114;0;0;0
18123;0;0;0
18129;0;0;0
18135;0;0;0
18141;0;0;0
18147;0;0;0
18153;0;0;0
18159;0;0;0
18168;0;0;0
18177;0;0;0
18183;0;0;0
18189;0;0;0
18195;0;0;0
18201;0;0;0
18207;0;0;0
18213;0;0;0
18219;0;0;0
18225;0;0;0
18234;0;0;0
18240;0;0;0
18246;0;0;0
18255;0;0;0
18261;0;0;0
18267;0;0;0
18273;0;0;0
18279;0;0;0
18285;0;0;0
18291;0;0;0
18300;0;0;0
18306;0;0;0
18312;0;0;0
18318;0;0;0
18324;0;0;0
18330;0;0;0
18336;0;0;0
18345;0;0;0
18351;0;0;0
18357;0;0;0
18363;0;0;0
18369;0;0;0
18375;0;0;0
18381;0;0;0
18387;0;0;0
18393;0;0;0
18399;0;0;0
18405;0;0;0
18411;0;0;0
18417;0;0;0
18423;0;0;0
18429;0;0;0
18435;0;0;0
18441;0;0;0
18447;0;0;0
18453;0;0;0
18459;0;0;0
18465;0;0;0
18471;0;0;0
18480;0;0;0
18486;0;0;0
18492;0;0;0
18498;0;0;0
18504;0;0;0
18510;0;0;0
18516;0;0;0
18519;0;0;0
18525;0;0;0
18531;0;0;0
18537;0;0;0
18543;0;0;0
18549;0;0;0
18558;0;0;0
18564;0;0;0
18570;0;0;0
18576;0;0;0
18582;0;0;0
18588;0;0;0
18594;0;0;0
18600;0;0;0
18606;0;0;0
18615;0;0;0
18621;0;0;0
18627;0;0;0
18636;0;0;0
18642;0;0;0
18648;0;0;0
18654;0;0;0
18660;0;0;0
18666;0;0;0
18672;0;0;0
18681;7;21;0
18687;7;35;0
18693;7;49;0
18699;7;63;0
18705;0;70;0
18711;0;70;0
18717;0;70;0
18723;0;70;0
18729;7;84;0
18735;7;98;0
