tiempo;error;tiempoDev;derivada
27927;-271;33;112
27963;-210;34;155
28002;-133;33;209
28038;-47;31;203
28074;39;31;251
28107;117;31;225
28143;187;31;200
28179;248;36;169
28212;286;36;169
28248;316;34;135
28284;331;39;74
28317;323;90;32
28353;294;32;-68
28389;256;31;-122
28425;195;36;-150
28464;117;33;-187
28500;39;33;-212
28536;-39;33;-212
28572;-117;31;-225
28611;-187;33;-212
28653;-248;37;-143
28692;-286;37;-102
28731;-301;37;-102
28773;-301;37;-102
28812;-278;100;-8
28848;-241;38;81
28884;-179;37;121
28923;-117;31;174
28959;-47;35;157
28992;23;31;200
29028;94;32;196
29061;148;32;168
29097;202;33;166
29133;241;34;111
29169;271;35;85
29202;278;35;85
29235;271;69;11
29271;256;35;-42
29304;218;35;-88
29340;171;32;-118
29379;117;32;-146
29415;47;32;-168
29451;-23;33;-190
29490;-86;31;-174
29529;-148;31;-174
29568;-202;32;-121
29607;-241;31;-122
29646;-256;35;-65
29685;-256;35;-65
29721;-241;97;7
29757;-210;33;69
29790;-179;31;125
29829;-125;35;111
29865;-62;31;148
29901;-7;31;177
29934;54;34;158
29970;101;31;177
30006;156;32;146
30039;187;35;134
30075;218;33;69
30111;225;33;69
30144;225;45;33
30177;218;52;-28
30213;195;35;-65
30249;156;34;-91
30285;117;35;-111
30321;62;33;-142
30357;7;31;-151
30393;-47;31;-148
30429;-101;32;-146
30471;-148;34;-161
30510;-179;39;-100
30549;-210;33;-69
30585;-210;33;-69
30624;-210;33;-69
30660;-187;87;9
30693;-164;32;71
30729;-125;33;93
30765;-78;37;127
30801;-31;36;130
30837;15;35;131
30870;54;35;131
30903;94;35;134
30939;133;33;118
30975;164;31;77
31008;179;31;77
31041;187;62;37
31074;179;62;37
31107;171;62;-25
31143;148;38;-60
31179;117;33;-69
31215;78;31;-100
31251;39;32;-125
31287;-7;35;-111
31323;-54;40;-115
31362;-94;32;-121
31401;-133;37;-105
31440;-148;39;-79
31476;-164;31;-51
31515;-164;31;-51
31551;-156;135;-11
31590;-140;120;6
31626;-117;33;45
31662;-86;36;66
31695;-54;31;100
31731;-15;32;96
31764;15;37;108
31797;54;31;96
31827;78;42;92
31860;101;38;84
31893;117;31;74
31926;133;31;74
31959;140;73;31
31992;133;38;-18
32028;125;40;-20
32064;109;32;-50
32100;86;32;-71
32133;54;33;-72
32169;23;37;-83
32202;0;36;-86
32235;-31;35;-88
32271;-54;35;-88
32307;-86;40;-77
32343;-109;42;-76
32382;-117;38;-60
32418;-125;37;-21
32457;-117;64;12
32493;-109;39;20
32529;-94;31;48
32562;-70;35;68
32595;-54;35;68
32628;-23;38;60
32661;-7;44;72
32694;23;45;66
32724;39;45;66
32757;54;45;71
32787;70;36;63
32820;86;42;38
32850;86;42;38
32883;94;43;18
32913;94;43;18
32946;86;76;-10
32979;70;38;-21
33012;54;37;-43
33045;39;40;-57
33081;23;40;-57
33114;0;44;-54
33144;-15;35;-62
33180;-39;45;-53
33216;-54;40;-57
33252;-70;40;-40
33288;-78;33;-24
33324;-86;40;-20
33360;-78;34;23
33393;-78;34;23
33426;-70;43;18
33459;-54;41;19
33495;-47;49;30
33528;-31;40;40
33561;-15;34;47
33594;-7;34;47
33624;7;36;41
33654;23;38;39
33687;31;41;39
33717;39;41;39
33750;54;49;32
33780;54;49;32
33813;54;49;32
33843;54;49;32
33876;47;201;7
33906;39;180;-4
33939;39;180;-4
33975;23;42;-19
34008;15;47;-34
34041;0;48;-31
34071;-7;48;-31
34107;-23;41;-36
34143;-31;61;-26
34179;-39;61;-26
34215;-39;61;-26
34251;-39;61;-26
34284;-39;61;-26
34320;-39;61;-26
34356;-39;61;-26
34392;-23;247;3
34425;-23;247;3
34461;-15;54;14
34491;-7;31;25
34524;0;42;16
34554;7;42;16
34584;7;42;16
34611;15;87;17
34644;15;87;17
34674;23;50;16
34707;23;50;16
34737;23;50;16
34770;23;50;16
34800;23;50;16
34833;15;152;-5
34866;7;57;-14
34899;7;57;-14
34929;7;57;-14
34962;0;80;-8
34989;-7;39;-17
35025;-7;39;-17
35058;-7;39;-17
35091;-15;83;-9
35124;-15;83;-9
35157;-15;83;-9
35193;-15;83;-9
35226;-15;83;-9
35259;-7;188;4
35289;-7;188;4
35322;-7;188;4
35352;-7;188;4
35385;-7;188;4
35415;-7;188;4
35448;-7;188;4
35478;-7;188;4
35511;-7;188;4
35541;-7;188;4
35574;-7;188;4
35604;-7;188;4
35637;-7;188;4
35667;-7;188;4
35700;-7;188;4
35730;-7;188;4
35763;-7;188;4
35793;-7;188;4
35826;-7;188;4
35856;-7;188;4
35889;-7;188;4
35919;-7;188;4
35952;-7;188;4
35982;-7;188;4
36015;-7;188;4
36045;-7;188;4
36078;-7;188;4
36108;-7;188;4
36141;-7;188;4
36171;-7;188;4
36204;-7;188;4
36234;-7;188;4
36267;-7;188;4
36297;-7;188;4
36330;-7;188;4
36360;-7;188;4
36393;-7;188;4
36423;-7;188;4
36456;-7;188;4
36486;-7;188;4
36519;-7;188;4
36549;-7;188;4
36582;-7;188;4
36612;-7;188;4
36645;-7;188;4
36675;-7;188;4
36708;-7;188;4
36738;-7;188;4
36771;-7;188;4
36801;-7;188;4
36834;-7;188;4
36864;-7;188;4
36897;-7;188;4
36927;-7;188;4
36960;-7;188;4
36990;-7;188;4
37023;-7;188;4
37053;-7;188;4
37086;-7;188;4
37116;-7;188;4
37149;-7;188;4
37179;-7;188;4
37212;-7;188;4
37242;-7;188;4
37275;-7;188;4
37305;-7;188;4
37338;-7;188;4
37368;-7;188;4
37401;-7;188;4
37431;-7;188;4
37464;-7;188;4
37494;-7;188;4
37527;-7;188;4
37557;-7;188;4
37590;-7;188;4
37620;-7;188;4
37653;-7;188;4
37683;-7;188;4
37716;-7;188;4
37746;-7;188;4
37779;-7;188;4
37809;-7;188;4
37842;-7;188;4
37872;-7;188;4
37905;-7;188;4
37935;-7;188;4
37968;-7;188;4
37998;-7;188;4
38031;-7;188;4
38061;-7;188;4
38094;-7;188;4
38124;-7;188;4
38157;-7;188;4
38187;-7;188;4
38220;-7;188;4
38253;-15;2976;0
38289;-23;47;-17
38325;-15;36;22
38358;7;34;44
38388;54;31;125
38421;125;32;171
38457;225;31;274
38493;353;32;309
38529;474;32;346
38565;587;33;342
38601;673;34;305
38637;739;33;184
38670;790;33;154
38706;831;31;103
38742;864;32;106
38778;894;35;88
38811;920;33;72
38847;948;36;88
38880;970;33;57
38913;985;32;56
38946;996;31;41
38979;999;32;18
39015;988;34;-8
39048;964;32;-50
39084;920;34;-94
39120;864;33;-142
39159;794;32;-165
39195;723;32;-193
39234;661;34;-164
39273;606;32;-150
39309;568;31;-122
39345;529;34;-94
39384;495;32;-106
39420;446;38;-89
39456;397;37;-151
39495;323;34;-126
39531;271;33;-136
39570;218;32;-143
39609;187;42;-90
39645;179;42;-90
39678;179;42;-90
39714;179;42;-90
39753;195;143;5
39786;195;143;5
39819;210;42;16
39852;210;42;16
39885;225;66;24
39921;248;39;38
39954;278;32;71
39987;331;37;102
40023;404;36;163
40059;495;36;219
40095;600;31;267
40131;728;33;351
40167;856;33;363
40203;960;34;294
40239;999;32;156
40275;917;33;-115
40311;667;33;-503
40350;218;33;-927
40386;-248;33;719
40422;-649;33;704
40461;-923;33;-639
40500;-999;33;-224
40539;-962;33;51
40575;-872;32;206
40614;-775;34;255
40653;-690;33;233
40689;-643;31;232
40728;-619;36;113
40764;-631;61;19
40800;-667;33;-90
40839;-744;32;-143
40878;-840;32;-215
40920;-943;33;-248
40959;-998;33;-163
40998;-962;33;6
41034;-790;33;290
41073;-425;33;687
41112;54;33;-943
41148;474;33;-810
41187;813;33;912
41223;966;33;493
41256;999;33;181
41292;964;33;-48
41328;901;33;-169
41367;835;32;-181
41403;790;33;-151
41442;775;40;-95
41475;790;42;11
41508;831;31;77
41544;887;32;146
41580;953;32;171
41616;997;34;167
41649;982;33;93
41685;864;33;-87
41721;612;33;-715
41760;187;33;907
41796;-241;33;807
41832;-606;33;888
41871;-876;33;-848
41913;-991;33;-484
41952;-993;33;3
41985;-958;34;102
42024;-911;32;128
42060;-880;31;83
42096;-880;31;83
42132;-898;63;12
42168;-938;33;-93
42207;-983;31;-112
42249;-997;33;-48
42285;-938;33;100
42324;-744;33;345
42360;-439;33;669
42399;-7;33;975
42435;389;32;-929
42474;723;33;912
42510;908;33;575
42546;988;33;284
42579;998;32;78
42615;977;31;-25
42651;953;32;-78
42687;943;38;-52
42723;948;53;3
42753;966;33;54
42786;988;32;68
42822;999;34;32
42855;970;33;-75
42891;856;33;-284
42927;637;33;-560
42966;271;33;-839
43002;-117;33;955
43038;-474;33;928
43077;-775;33;-921
43119;-940;33;-396
43158;-994;32;-165
43197;-996;33;-33
43236;-983;34;26
43269;-977;35;31
43305;-982;48;-2
43341;-993;34;-32
43380;-999;32;-25
43416;-970;33;24
43452;-876;31;145
43491;-655;33;336
43530;-323;33;842
43566;47;33;-985
43602;397;33;-958
43641;707;33;896
43677;883;33;596
43713;970;33;354
43749;997;32;178
43785;998;31;48
43818;994;36;-2
43851;993;31;-12
43887;998;32;12
43920;998;31;3
43950;982;33;-51
43986;920;33;-169
44025;770;33;-342
44061;529;33;-569
44100;179;33;-869
44136;-187;33;-954
44175;-529;33;-981
44217;-799;33;-657
44256;-932;32;-384
44295;-986;31;-187
44334;-999;32;-84
44373;-999;31;-19
44412;-999;99;-6
44448;-998;76;-273
44487;-977;32;46
44523;-920;32;137
44562;-775;31;277
44598;-549;33;475
44637;-225;33;712
44673;117;33;875
44709;432;33;884
44745;690;33;730
44781;852;33;478
44817;943;32;296
44853;983;31;148
44886;994;34;58
44922;998;35;17
44955;996;38;-2
44988;988;33;-15
45024;960;33;-54
45060;887;33;-145
45096;755;31;-277
45135;515;32;-468
45174;195;33;-818
45210;-140;33;-921
45249;-467;33;-875
45288;-718;32;-721
45330;-880;31;-545
45369;-951;34;-179
45408;-983;31;-100
45450;-991;36;-30
45486;-987;45;4
45519;-974;35;31
45555;-938;31;93
45591;-856;31;174
45630;-690;31;322
45666;-446;32;509
45705;-140;33;790
45741;171;33;875
45777;460;33;824
45813;684;33;651
45849;827;32;509
45885;914;31;312
45918;955;32;187
45954;974;33;96
45987;975;36;30
46020;966;40;-7
46056;935;32;-53
46092;872;31;-122
46131;734;33;-209
46167;549;33;-527
46206;263;33;-751
46245;-62;33;-793
46284;-368;33;-824
46323;-619;33;-730
46362;-794;32;-603
46401;-894;31;-267
46443;-948;31;-145
46482;-962;35;-65
46518;-958;42;-11
46557;-929;31;38
46590;-880;32;96
46629;-775;31;287
46665;-606;31;445
46704;-353;33;600
46743;-54;33;718
46776;210;34;800
46812;453;32;768
46848;661;33;663
46884;799;33;503
46920;880;33;354
46956;920;33;209
46989;938;35;102
47025;932;56;21
47061;908;38;-55
47094;856;32;-131
47133;744;31;-219
47172;575;33;-363
47208;346;33;-490
47247;62;33;-724
47283;-210;33;-778
47322;-474;33;-675
47364;-690;33;-569
47403;-818;32;-431
47442;-887;32;-175
47484;-917;32;-84
47520;-917;32;-84
47556;-894;58;5
47592;-844;32;96
47628;-744;33;275
47667;-575;33;400
47703;-368;33;566
47742;-101;33;651
47778;156;33;706
47814;389;33;706
47847;581;32;637
47883;723;34;520
47919;818;32;334
47955;864;33;251
47991;887;32;128
48027;883;66;22
48060;856;33;-69
48096;794;31;-151
48135;678;34;-264
48171;515;32;-365
48210;286;31;-516
48246;39;33;-600
48285;-233;33;-681
48324;-460;33;-609
48363;-643;33;-515
48405;-775;32;-393
48444;-840;32;-156
48483;-864;32;-156
48522;-864;45;-62
48558;-822;32;103
48597;-744;32;162
48636;-612;33;293
48672;-446;34;400
48711;-225;33;527
48747;7;33;596
48783;248;33;681
48816;432;33;633
48852;606;33;484
48888;712;32;315
48924;794;34;229
48960;831;31;119
48996;835;31;119
49032;813;54;16
49065;765;34;-64
49101;678;32;-240
49140;535;31;-332
49179;331;33;-518
49215;117;33;-542
49251;-117;32;-631
49290;-346;31;-625
49332;-542;33;-469
49371;-678;33;-387
49410;-765;33;-257
49452;-804;32;-178
49488;-809;33;-72
49527;-780;34;70
49563;-718;35;177
49599;-612;33;281
49638;-446;31;374
49674;-271;33;493
49713;-47;33;530
49749;164;33;587
49782;346;32;584
49818;509;31;532
49854;637;33;351
49890;712;31;225
49926;760;32;153
49962;770;32;62
49995;755;39;-25
50031;712;33;-96
50067;631;32;-190
50106;495;34;-270
50142;331;32;-403
50181;117;31;-545
50217;-86;31;-551
50256;-286;31;-551
50295;-467;31;-506
50337;-606;33;-384
50376;-695;32;-221
50415;-739;43;-113
50454;-744;43;-113
50493;-712;53;9
50529;-643;33;100
50565;-542;33;193
50604;-404;31;354
50640;-233;32;459
50679;-23;31;519
50715;164;32;534
50748;331;33;518
50784;474;31;461
50820;594;33;384
50856;667;32;209
50892;701;34;100
50928;707;36;16
50961;690;34;-50
50997;643;33;-124
51036;542;31;-219
51072;418;34;-314
51111;248;32;-400
51147;70;33;-457
51186;-133;31;-503
51225;-316;33;-463
51264;-467;33;-421
51306;-581;31;-335
51345;-655;32;-240
51384;-678;38;-144
51423;-673;37;29
51459;-637;35;102
51498;-555;31;222
51534;-446;31;258
51573;-301;32;331
51609;-133;32;418
51648;54;32;484
51681;210;31;454
51717;360;32;425
51753;474;31;348
51789;575;32;300
51825;625;33;215
51861;655;32;115
51894;643;38;15
51930;612;35;-51
51966;542;34;-129
52005;432;32;-225
52041;301;33;-375
52080;133;33;-415
52116;-23;32;-465
52155;-195;31;-451
52194;-353;31;-422
52236;-481;31;-296
52275;-568;32;-256
52314;-612;37;-137
52356;-625;37;-137
52395;-594;61;-31
52431;-535;34;152
52467;-446;33;248
52506;-316;31;300
52545;-164;33;360
52581;-7;33;424
52614;133;31;451
52650;271;34;411
52686;397;31;393
52722;488;32;262
52758;555;32;190
52794;594;32;118
52827;594;32;118
52863;568;62;-9
52899;515;34;-94
52935;432;34;-200
52971;323;35;-262
53010;179;32;-321
53049;23;33;-403
53085;-101;36;-347
53124;-101;31;-22
53160;-78;32;46
53196;-54;35;68
53229;-23;44;70
53262;0;38;81
53292;23;38;81
53322;39;42;73
53355;62;45;68
53385;86;35;68
53418;94;35;68
53451;101;40;37
53484;101;40;37
53517;101;40;37
53550;94;125;-5
53583;86;125;-5
53619;62;40;-40
53652;39;37;-64
53685;23;42;-54
53718;0;31;-77
53751;-23;35;-62
53787;-47;33;-72
53823;-62;49;-46
53856;-78;49;-46
53892;-86;44;-54
53928;-94;34;-23
53964;-94;34;-23
54000;-86;91;8
54033;-78;38;21
54066;-62;39;41
54099;-47;36;41
54132;-31;31;51
54165;-15;31;51
54198;7;41;58
54228;23;47;46
54261;39;32;50
54291;47;31;51
54324;54;31;51
54354;70;47;31
54387;70;47;31
54417;70;47;31
54450;70;47;31
54480;62;185;8
54513;54;159;-5
54546;39;34;-20
54579;23;43;-37
54612;7;35;-45
54645;0;37;-40
54678;-15;31;-48
54714;-31;44;-36
54750;-39;44;-36
54786;-54;43;-37
54819;-54;43;-37
54855;-54;43;-37
54891;-54;43;-37
54927;-47;213;-7
54963;-39;199;4
54996;-31;40;20
55029;-23;40;20
55065;-7;51;31
55095;0;48;31
55125;7;48;31
55155;15;54;27
55185;23;54;27
55218;31;66;24
55248;39;66;24
55281;39;66;24
55311;39;66;24
55344;39;66;24
55374;39;66;24
55407;31;234;6
55440;23;199;-4
55473;15;51;-15
55506;7;51;-15
55536;0;70;-21
55569;-7;70;-21
55602;-15;59;-25
55638;-23;35;-22
55674;-23;35;-22
55710;-23;35;-22
55743;-23;35;-22
55779;-23;35;-22
55815;-23;35;-22
55851;-23;35;-22
55887;-23;35;-22
55923;-15;266;3
55956;-7;49;16
55986;-7;49;16
56019;0;66;10
56049;7;42;16
56076;7;42;16
56106;7;42;16
56136;7;42;16
56166;7;42;16
56196;7;42;16
56223;7;42;16
56253;7;42;16
56283;7;42;16
56313;7;42;16
56343;7;42;16
56370;7;42;16
56400;7;42;16
56430;0;375;-1
56460;0;375;-1
56493;0;375;-1
56523;-7;76;-9
56556;-7;76;-9
56586;-7;76;-9
56619;-7;76;-9
56649;-7;76;-9
56682;-7;76;-9
56712;-7;76;-9
56745;-7;76;-9
56775;-7;76;-9
56808;-7;76;-9
56838;-7;76;-9
56871;-7;76;-9
56901;-7;76;-9
56934;-7;76;-9
56964;-7;76;-9
56997;0;494;1
57027;0;494;1
57057;0;494;1
57084;0;494;1
57114;0;494;1
57144;0;494;1
57174;0;494;1
57204;0;494;1
57231;0;494;1
57261;0;494;1
57291;0;494;1
57321;0;494;1
57351;0;494;1
57378;0;494;1
57408;0;494;1
57438;0;494;1
57468;0;494;1
57498;0;494;1
57525;0;494;1
57555;0;494;1
57585;0;494;1
57615;0;494;1
57645;0;494;1
57672;0;494;1
57702;0;494;1
57732;0;494;1
57762;0;494;1
57792;0;494;1
57819;0;494;1
57849;0;494;1
57879;0;494;1
57909;0;494;1
57939;0;494;1
57966;0;494;1
57996;0;494;1
58026;0;494;1
58071;0;494;1
58098;0;494;1
58143;0;494;1
58203;0;494;1
58233;0;494;1
58260;0;494;1
58290;0;494;1
58320;0;494;1
58350;0;494;1
58380;0;494;1
58407;0;494;1
58437;0;494;1
58467;0;494;1
58497;0;494;1
58527;0;494;1
58554;0;494;1
58584;0;494;1
58614;0;494;1
58644;0;494;1
58674;0;494;1
58701;0;494;1
58731;0;494;1
58761;0;494;1
58791;0;494;1
58821;0;494;1
58848;0;494;1
58878;0;494;1
58893;0;494;1
58908;0;494;1
58938;0;494;1
58968;0;494;1
58995;0;494;1
59025;0;494;1
59055;0;494;1
59085;0;494;1
59115;0;494;1
59142;0;494;1
59172;0;494;1
59202;0;494;1
59232;0;494;1
59262;0;494;1
59289;0;494;1
59319;0;494;1
59349;0;494;1
59379;0;494;1
59409;0;494;1
59436;0;494;1
59466;0;494;1
59496;0;494;1
59526;0;494;1
59556;0;494;1
59583;0;494;1
59658;0;494;1
59775;0;494;1
59805;0;494;1
59820;0;494;1
60156;0;494;1
60186;0;494;1
60318;0;494;1
60348;0;494;1
60378;0;494;1
60585;0;494;1
60612;0;494;1
60774;0;494;1
60804;0;494;1
60996;0;494;1
61098;0;494;1
61113;0;494;1
61362;0;494;1
61392;0;494;1
61422;0;494;1
61452;0;494;1
61539;0;494;1
61641;0;494;1
61671;0;494;1
61731;0;494;1
61761;0;494;1
