tiempo;error;tiempoDev;derivada
89674;-148;8;100
89724;-117;4;200
89774;-62;3;266
89824;-7;2;400
89874;39;2;400
89924;86;4;200
89974;125;6;133
90024;140;13;53
90074;148;20;40
90124;133;16;-43
90174;101;4;-200
90224;62;5;-160
90274;15;5;-160
90324;-31;4;-200
90374;-70;5;-160
90424;-109;6;-133
90474;-125;14;-57
90524;-133;22;-36
90574;-117;9;88
90624;-101;9;88
90674;-62;6;133
90724;-23;4;200
90774;15;5;160
90824;54;3;233
90874;78;8;100
90924;101;5;140
90974;101;22;31
91024;101;39;17
91074;78;9;-88
91124;54;6;-133
91174;23;6;-133
91224;-15;4;-200
91274;-39;6;-133
91324;-70;4;-200
91374;-86;9;-88
91424;-86;25;-32
91474;-86;42;-19
91524;-70;9;88
91574;-54;10;80
91624;-31;10;80
91674;-7;7;114
91724;15;10;80
91774;39;6;133
91824;54;10;70
91874;54;26;26
91924;54;43;16
91974;54;59;11
92024;39;13;-61
92074;23;11;-72
92124;7;12;-66
92174;-15;11;-72
92224;-31;12;-66
92274;-39;17;-47
92324;-47;27;-29
92374;-47;44;-18
92424;-39;40;20
92474;-31;25;32
92524;-23;18;44
92574;-7;12;66
92624;0;20;35
92674;7;24;29
92724;23;15;53
92774;23;32;25
92824;23;49;16
92874;23;65;12
92924;15;70;-11
92974;7;20;-40
93024;7;36;-22
93074;-7;15;-46
93124;-7;32;-21
93174;-15;36;-22
93224;-15;53;-15
93274;-15;70;-11
93324;-15;86;-9
93374;-7;75;10
93424;-7;92;8
93474;-7;108;7
93524;-7;125;6
93574;-7;142;5
93624;-7;159;5
93674;-7;175;4
93724;-7;192;4
93774;-7;208;3
93824;-7;225;3
93874;-7;242;3
93924;-7;258;3
93974;-7;275;2
94024;-7;292;2
94074;-7;308;2
94124;-7;325;2
94174;-7;342;2
94224;-7;358;2
94274;-7;375;2
94324;-7;392;2
94374;-7;409;1
94424;-7;425;1
94474;-7;442;1
94524;-7;458;1
94574;-7;475;1
94624;-7;492;1
94674;-7;508;1
94724;-7;525;1
94774;-7;542;1
94824;-7;559;1
94874;-7;575;1
94924;-7;592;1
94974;-7;608;1
95024;-7;625;1
95074;-7;642;1
95124;-7;658;1
95174;-7;675;1
95224;-7;692;1
95274;-7;708;1
95324;-7;725;1
95374;-7;742;1
95424;-7;758;1
95474;-7;775;1
95524;-7;792;1
95574;-7;808;0
95624;-7;825;0
95674;-7;842;0
95724;-7;858;0
95774;-7;875;0
95824;-7;892;0
95874;-7;909;0
95924;-7;925;0
95974;-7;942;0
96024;-7;958;0
96074;-7;975;0
96124;-7;992;0
96174;-7;1008;0
96224;-7;1025;0
96274;-7;1042;0
96324;-7;1058;0
96374;-7;1075;0
96424;-7;1092;0
96474;-7;1108;0
96524;-7;1125;0
96574;-7;1142;0
96624;-7;1158;0
96674;-7;1175;0
96724;-7;1192;0
96774;-7;1208;0
96824;-7;1225;0
96874;-7;1242;0
96924;-7;1258;0
96974;-7;1275;0
97024;-7;1292;0
97074;-7;1309;0
97124;-7;1325;0
97174;-7;1342;0
97224;-7;1358;0
97274;-7;1375;0
97324;-7;1392;0
97374;-7;1408;0
97424;-7;1425;0
97474;-7;1442;0
97524;-7;1458;0
97574;-7;1475;0
97624;-7;1492;0
97674;-7;1508;0
97724;-7;1525;0
97774;-7;1542;0
97824;-7;1558;0
97874;-7;1575;0
97924;-7;1592;0
97974;0;1538;0
98024;54;1;700
98074;171;1;700
98124;286;2;750
98174;411;1;700
98224;542;1;700
98274;667;1;600
98324;785;1;500
98374;883;1;300
98424;964;1;400
98474;998;2;50
98524;991;1;-100
98574;953;1;-500
98624;883;1;-400
98674;780;1;-1000
98724;655;1;-600
98774;488;1;-700
98824;301;1;-1500
98874;164;1;-700
98924;54;1;-800
98974;7;3;233
99024;54;4;175
99074;86;5;160
99124;109;9;88
99174;125;15;53
99224;125;32;25
99274;125;49;16
99324;125;65;12
99374;117;75;-10
99424;109;25;-32
99474;101;26;-30
99524;101;42;-19
99574;94;43;-16
99624;86;27;-29
99674;70;16;-50
99724;62;22;-36
99774;47;11;-63
99824;39;19;-42
99874;31;29;-27
99924;23;30;-26
99974;23;46;-17
100024;23;63;-12
100074;31;65;12
100124;39;23;34
100174;47;26;30
100224;70;5;160
100274;70;21;38
100324;39;10;-80
100374;7;7;-114
100424;15;7;114
100474;39;5;160
100524;62;6;133
100574;94;6;133
100624;140;4;175
100674;202;2;350
100724;278;2;350
100774;389;1;700
100824;535;1;600
100874;701;1;1100
100924;883;1;700
100974;994;1;300
101024;914;1;-1200
101074;509;1;-3300
101124;-109;1;-3900
101174;-701;1;-3400
101224;-975;1;-700
101274;-980;1;300
101324;-860;1;1200
101374;-712;1;1100
101424;-625;1;600
101474;-581;4;150
101524;-581;8;-75
101574;-643;2;-600
101624;-755;1;-1100
101674;-887;1;-700
101724;-990;1;-400
101774;-953;1;900
101824;-637;1;3000
101874;-86;1;3900
101924;522;1;3400
101974;901;1;1400
102024;999;3;33
102074;943;1;-500
102124;840;1;-800
102174;775;2;-250
102224;750;3;200
102274;790;1;500
102324;868;1;400
102374;964;1;400
102424;994;1;-200
102474;848;1;-1600
102524;432;1;-2800
102574;-179;1;-3100
102624;-678;1;-2900
102674;-948;1;-800
102724;-997;1;100
102774;-943;1;500
102824;-887;1;400
102874;-864;10;40
102924;-891;2;-200
102974;-953;1;-500
103024;-999;1;-100
103074;-946;1;700
103124;-678;1;2300
103174;-171;1;3900
103224;375;1;3700
103274;794;1;1400
103324;977;1;500
103374;996;1;-100
103424;958;1;-200
103474;929;4;-75
103524;938;2;150
103574;977;1;300
103624;998;5;-20
103674;911;1;-900
103724;643;1;-2400
103774;148;1;-3900
103824;-368;1;-3000
103874;-780;1;-1500
103924;-964;1;-400
103974;-999;5;-20
104024;-980;1;200
104074;-966;7;28
104124;-980;1;-100
104174;-999;2;-50
104224;-968;1;600
104274;-790;1;1900
104324;-432;1;2100
104374;101;1;3100
104424;555;1;2600
104474;860;1;1200
104524;983;1;300
104574;998;3;-33
104624;990;3;-33
104674;991;4;25
104724;999;6;16
104774;970;1;-400
104824;827;1;-1300
104874;515;1;-2700
104924;23;1;-3100
104974;-453;1;-2100
105024;-804;1;-1900
105074;-953;1;-500
105124;-997;1;-100
105174;-999;8;2387
105224;-999;16;-6
105274;-996;1;100
105324;-955;1;700
105374;-794;1;1900
105424;-460;1;2800
105474;-23;1;3100
105524;446;1;2800
105574;780;1;1500
105624;935;1;600
105674;990;1;200
105724;999;7;14
105774;998;19;-5
105824;982;1;-100
105874;904;1;-700
105924;707;1;-1600
105974;346;1;-2200
106024;-117;1;-2300
106074;-535;1;-2000
106124;-813;1;-1400
106174;-943;1;-500
106224;-986;1;-100
106274;-994;9;-11
106324;-986;1;100
106374;-946;1;200
106424;-818;1;1300
106474;-542;1;2600
106524;-164;1;3100
106574;271;1;1500
106624;643;1;1800
106674;852;1;800
106724;948;1;500
106774;979;3;66
106824;980;6;-33
106874;951;1;-200
106924;856;1;-800
106974;655;1;-1800
107024;309;1;-2200
107074;-117;1;-3100
107124;-502;1;-2100
107174;-765;1;-1500
107224;-908;1;-700
107274;-958;1;-300
107324;-966;11;-18
107374;-946;2;100
107424;-872;1;800
107474;-690;1;1700
107524;-389;1;1500
107574;-23;1;1600
107624;375;1;2200
107674;678;1;1100
107724;844;1;900
107774;923;1;300
107824;943;7;42
107874;926;1;-300
107924;856;1;-800
107974;690;1;-1100
108024;432;1;-1400
108074;54;1;-3200
108124;-323;1;-2200
108174;-631;1;-1200
108224;-813;1;-900
108274;-894;2;-150
108324;-923;8;-37
108374;-908;1;300
108424;-840;1;800
108474;-684;1;1100
108524;-418;1;1400
108574;-70;1;2400
108624;271;1;2300
108674;581;1;1900
108724;770;1;1000
108774;864;1;400
108824;894;6;50
108874;876;2;-200
108924;804;1;-500
108974;643;1;-1200
109024;368;1;-2100
109074;31;1;-2300
109124;-301;1;-2300
109174;-575;1;-1300
109224;-755;1;-1100
109274;-848;1;-400
109324;-876;6;-66
109374;-852;3;133
109424;-765;1;1000
109474;-587;1;1300
109524;-338;1;2200
109574;-7;1;2400
109624;316;1;2200
109674;568;1;1300
109724;734;1;1100
109774;822;1;400
109824;840;10;50
109874;809;2;-200
109924;701;1;-1100
109974;529;1;-1300
110024;256;1;-1500
110074;-70;1;-2300
110124;-375;1;-1500
110174;-594;1;-1300
110224;-744;1;-1000
110274;-804;3;-166
110324;-813;6;83
110374;-755;1;1000
110424;-631;1;1200
110474;-432;1;1400
110524;-164;1;2300
110574;117;1;1600
110624;404;1;1500
110674;606;1;1200
110724;718;1;600
110774;770;6;83
110824;765;5;-100
110874;695;1;-600
110924;555;1;-1300
110974;331;1;-1500
111024;70;1;-1600
111074;-225;1;-1500
111124;-460;1;-700
111174;-619;1;-700
111224;-723;3;-366
111274;-750;9;-66
111324;-723;2;250
111374;-625;1;600
111424;-446;1;1400
111474;-233;1;1500
111524;47;1;2400
111574;301;1;1500
111624;515;1;1300
111674;643;1;600
111724;707;3;200
111774;712;16;31
111824;655;1;-600
111874;529;1;-1300
111924;346;1;-1400
111974;101;1;-1600
112024;-164;1;-1600
112074;-397;1;-1500
112124;-555;1;-600
112174;-655;2;-300
112224;-690;6;-100
112274;-667;3;200
112324;-568;2;650
112374;-432;1;1400
112424;-225;1;1600
112474;23;1;1600
112524;248;1;1500
112574;446;1;1400
112624;581;3;433
112674;649;3;200
112724;655;17;35
112774;600;2;-300
112824;488;1;-700
112874;309;1;-700
112924;86;1;-1500
112974;-156;1;-1600
113024;-346;1;-800
113074;-502;1;-700
113124;-594;1;-700
113174;-631;7;-85
113224;-600;3;200
113274;-522;1;700
113324;-375;1;1400
113374;-179;1;1600
113424;23;1;800
113474;241;1;1600
113524;411;1;700
113574;529;1;700
113624;594;2;350
113674;587;17;-41
113724;529;1;-600
113774;418;1;-700
113824;256;1;-700
113874;47;1;-700
113924;-156;1;-800
113974;-338;1;-700
114024;-467;1;-700
114074;-542;3;-233
114124;-568;9;-66
114174;-535;3;233
114224;-446;2;350
114274;-309;1;700
114324;-117;1;1600
114374;62;1;800
114424;241;1;800
114474;389;1;700
114524;488;1;700
114574;529;8;87
114624;515;2;-350
114674;453;2;-350
114724;331;1;-1500
114774;187;1;-800
114824;0;1;-1500
114874;-179;2;-750
114924;-323;1;-700
114974;-439;1;-700
115024;-488;5;-140
115074;-495;10;70
115124;-453;3;233
115174;-360;1;800
115224;-218;1;700
115274;-62;1;800
115324;109;1;800
115374;256;1;800
115424;375;2;350
115474;446;2;350
115524;474;9;77
115574;446;3;-233
115624;368;2;-350
115674;256;2;-750
115724;109;1;-800
115774;-54;1;-700
115824;-202;1;-700
115874;-331;1;-800
115924;-411;3;-233
115974;-446;6;-116
116024;-432;6;116
116074;-375;2;350
116124;-278;1;800
116174;-140;1;800
116224;7;1;700
116274;148;1;800
116324;271;1;800
116374;360;4;175
116424;411;4;175
116474;411;14;-50
116524;368;4;-175
116574;286;3;-500
116624;164;2;-750
116674;23;1;-1600
116724;-109;1;-800
116774;-233;2;-400
116824;-331;1;-800
116874;-382;5;-140
116924;-389;6;133
116974;-360;2;400
117024;-294;2;350
117074;-195;1;700
117124;-62;1;800
117174;62;1;800
117224;187;1;800
117274;286;1;800
117324;346;3;266
117374;368;10;80
117424;346;4;-175
117474;301;3;-266
117524;202;1;-800
117574;86;1;-800
117624;-31;1;-800
117674;-148;2;-400
117724;-256;1;-800
117774;-316;2;-350
117824;-346;7;-114
117874;-331;5;140
117924;-294;3;233
117974;-218;2;350
118024;-117;2;400
118074;7;1;700
118124;117;2;800
118174;210;2;400
118224;278;2;350
118274;316;6;116
118324;316;23;30
118374;278;3;-266
118424;218;3;-233
118474;117;2;-800
118524;23;2;-400
118574;-86;1;-800
118624;-179;2;-400
118674;-248;4;-175
118724;-294;5;-160
118774;-301;18;-38
118824;-271;3;233
118874;-218;2;350
118924;-140;3;266
118974;-47;2;350
119024;54;1;700
119074;148;1;800
119124;210;3;266
119174;256;5;160
119224;271;15;53
119274;256;8;-87
119324;210;3;-266
119374;140;2;-400
119424;54;1;-800
119474;-39;1;-800
119524;-125;2;-400
119574;-187;3;-266
119624;-241;3;-266
119674;-256;11;-72
119724;-241;5;140
119774;-210;4;200
119824;-148;3;266
119874;-70;1;800
119924;7;2;350
119974;86;3;266
120024;156;2;400
120074;202;4;175
120124;225;9;77
120174;218;21;-33
120224;195;6;-116
120274;140;3;-266
120324;78;2;-400
120374;7;3;-266
120424;-70;2;-400
120474;-140;3;-233
120524;-179;4;-200
120574;-210;6;-133
120624;-210;22;-36
120674;-179;3;266
120724;-140;4;200
120774;-86;2;400
120824;-23;3;266
120874;47;3;266
120924;101;4;175
120974;148;4;200
121024;179;5;160
121074;179;22;36
121124;164;7;-100
121174;133;5;-140
121224;86;4;-200
121274;23;2;-400
121324;-39;1;-800
121374;-86;3;-266
121424;-133;4;-200
121474;-156;11;-72
121524;-164;19;-42
121574;-148;7;114
121624;-125;6;133
121674;-86;3;266
121724;-39;5;160
121774;15;4;200
121824;62;4;200
121874;101;3;233
121924;125;10;80
121974;133;18;44
122024;133;35;22
122074;101;3;-266
122124;70;3;-266
122174;31;4;-200
122224;-7;5;-140
122274;-54;2;-350
122324;-86;5;-160
122374;-109;11;-72
122424;-117;20;-40
122474;-117;37;-21
122524;-101;11;72
122574;-70;5;160
122624;-39;5;160
122674;-7;7;114
122724;23;8;100
122774;54;8;87
122824;78;11;72
122874;86;18;44
122924;86;35;22
122974;78;45;-17
123024;54;5;-160
123074;31;7;-114
123124;7;8;-100
123174;-23;7;-114
123224;-47;9;-88
123274;-62;13;-61
123324;-70;18;-44
123374;-70;35;-22
123424;-62;47;17
123474;-54;18;44
123524;-39;14;57
123574;-15;11;72
123624;7;6;116
123674;23;7;114
123724;39;8;100
123774;47;19;42
123824;47;36;22
123874;39;35;-22
123924;39;51;-15
123974;23;14;-57
124024;7;10;-80
124074;-7;7;-100
124124;-15;18;-44
124174;-23;23;-34
124224;-31;30;-26
124274;-31;47;-17
124324;-31;64;-12
124374;-23;58;13
124424;-15;31;25
124474;-7;19;42
124524;0;21;33
124574;7;17;41
124624;7;34;20
124674;7;50;14
124724;15;55;14
124774;15;72;11
124824;7;45;-17
124874;7;61;-13
124924;7;78;-10
124974;0;65;-10
125024;-7;32;-21
125074;-7;49;-14
125124;-7;65;-10
125174;-7;82;-8
125224;-7;99;-7
125274;-7;116;-6
125324;-7;132;-5
125374;-7;149;-4
125424;-7;165;-4
125474;-7;182;-3
125524;-7;199;-3
125574;-7;215;-3
125624;-7;232;-3
125674;-7;249;-2
125724;-7;265;-2
125774;-7;282;-2
125824;-7;299;-2
125874;-7;315;-2
125924;-7;332;-2
125974;-7;349;-2
126024;-7;366;-1
126074;-7;382;-1
126124;-7;399;-1
126174;-7;415;-1
126224;-7;432;-1
126274;-7;449;-1
126324;-7;465;-1
126374;-7;482;-1
126424;-7;499;-1
126474;-7;515;-1
126524;-7;532;-1
126574;-7;549;-1
126624;-7;566;-1
126674;-7;582;-1
126724;-7;599;-1
126774;-7;616;-1
126824;-7;632;-1
126874;-7;649;-1
126924;-7;665;-1
126974;-7;682;-1
127024;-7;699;-1
127074;-7;715;0
127124;-7;732;0
127174;-7;749;0
127224;-7;766;0
127274;-7;782;0
127324;-7;799;0
127374;-7;816;0
127424;-7;832;0
127474;-7;849;0
127524;-7;865;0
127574;-7;882;0
127624;-7;899;0
127674;-7;915;0
127724;-7;932;0
127774;-7;949;0
127824;-7;965;0
127874;-7;982;0
127924;-7;999;0
127974;-7;1015;0
128024;-7;1032;0
128074;-7;1049;0
128124;-7;1066;0
128174;-7;1082;0
128224;-7;1099;0
128274;-7;1115;0
128324;-7;1132;0
128374;-7;1149;0
128424;-7;1165;0
128474;-7;1182;0
128524;-7;1199;0
128574;-7;1215;0
128624;-7;1232;0
128674;-7;1249;0
128724;-7;1266;0
128774;-7;1282;0
128824;-7;1299;0
128874;-7;1315;0
128924;-7;1332;0
128974;-7;1349;0
129024;-7;1366;0
129074;-7;1382;0
129124;-7;1399;0
129174;-7;1415;0
129224;-7;1432;0
129274;-7;1449;0
129324;-7;1466;0
129374;-7;1482;0
129424;-7;1499;0
129474;-7;1516;0
129774;-7;1616;0
129824;-7;1632;0
129949;-7;1674;0
129999;-7;1690;0
130024;-7;1699;0
130124;-7;1732;0
130299;-7;1791;0
130624;-7;1899;0
130674;-7;1915;0
130724;-7;1932;0
130774;-7;1949;0
130824;-7;1965;0
130874;-7;1982;0
