tiempo;error;integral;derivada
9447;0;0;0
9453;0;0;0
9459;0;0;0
9468;0;0;0
9474;0;0;0
9480;0;0;0
9486;0;0;0
9492;0;0;0
9498;0;0;0
9504;0;0;0
9510;0;0;0
9516;0;0;0
9522;0;0;0
9528;0;0;0
9534;0;0;0
9540;0;0;0
9549;0;0;0
9555;0;0;0
9561;0;0;0
9570;0;0;0
9576;0;0;0
9582;0;0;0
9591;0;0;0
9597;0;0;0
9603;0;0;0
9609;0;0;0
9615;0;0;0
9621;0;0;0
9627;0;0;0
9636;0;0;0
9642;0;0;0
9648;0;0;0
9654;0;0;0
9660;0;0;0
9666;0;0;0
9672;0;0;0
9681;0;0;0
9687;0;0;0
9693;0;0;0
9699;0;0;0
9705;0;0;0
9711;0;0;0
9717;0;0;0
9726;0;0;0
9732;0;0;0
9738;0;0;0
9744;0;0;0
9750;0;0;0
9759;0;0;0
9765;0;0;0
9771;0;0;0
9777;0;0;0
9783;0;0;0
9789;0;0;0
9795;0;0;0
9801;0;0;0
9807;0;0;0
9816;0;0;0
9822;0;0;0
9828;0;0;0
9834;0;0;0
9840;0;0;0
9849;0;0;0
9855;0;0;0
9861;0;0;0
9867;0;0;0
9873;0;0;0
9879;0;0;0
9885;0;0;0
9894;0;0;0
9900;0;0;0
9906;0;0;0
9912;0;0;0
9918;0;0;0
9927;0;0;0
9933;0;0;0
9939;0;0;0
9945;0;0;0
9951;0;0;0
9957;0;0;0
9963;0;0;0
9972;0;0;0
9978;0;0;0
9984;0;0;0
9990;0;0;0
9996;0;0;0
10002;0;0;0
10008;0;0;0
10017;0;0;0
10023;0;0;0
10029;0;0;0
10035;0;0;0
10041;0;0;0
10047;0;0;0
10053;0;0;0
10062;0;0;0
10068;0;0;0
10074;0;0;0
10080;0;0;0
10086;0;0;0
10092;0;0;0
10098;0;0;0
10107;0;0;0
10113;0;0;0
10119;0;0;0
10125;0;0;0
10131;0;0;0
10140;0;0;0
10146;0;0;0
10152;0;0;0
10158;0;0;0
10164;0;0;0
10170;0;0;0
10176;0;0;0
10185;0;0;0
10191;0;0;0
10197;0;0;0
10203;0;0;0
10209;0;0;0
10215;0;0;0
10221;0;0;0
10227;0;0;0
10233;0;0;0
10242;0;0;0
10248;0;0;0
10254;0;0;0
10260;0;0;0
10266;0;0;0
10272;0;0;0
10278;0;0;0
10284;0;0;0
10290;0;0;0
10299;0;0;0
10308;0;0;0
10314;0;0;0
10320;0;0;0
10326;0;0;0
10332;0;0;0
10338;0;0;0
10344;0;0;0
10353;0;0;0
10359;0;0;0
10365;0;0;0
10371;0;0;0
10377;0;0;0
10383;0;0;0
10389;0;0;0
10398;0;0;0
10404;0;0;0
10410;0;0;0
10416;0;0;0
10422;0;0;0
10428;0;0;0
10434;0;0;0
10440;0;0;0
10446;0;0;0
10452;0;0;0
10458;0;0;0
10464;0;0;0
10470;0;0;0
10476;0;0;0
10482;0;0;0
10488;0;0;0
10494;0;0;0
10500;0;0;0
10506;0;0;0
10512;0;0;0
10518;0;0;0
10524;0;0;0
10533;0;0;0
10539;0;0;0
10545;0;0;0
10551;0;0;0
10557;0;0;0
10563;0;0;0
10569;0;0;0
10575;0;0;0
10581;0;0;0
10590;0;0;0
10596;0;0;0
10602;0;0;0
10611;0;0;0
10617;0;0;0
10623;0;0;0
10629;0;0;0
10635;0;0;0
10641;0;0;0
10647;0;0;0
10656;0;0;0
10662;0;0;0
10668;0;0;0
10674;0;0;0
10680;0;0;0
10686;0;0;0
10692;0;0;0
10701;0;0;0
10707;0;0;0
10713;0;0;0
10719;0;0;0
10725;0;0;0
10731;0;0;0
10737;0;0;0
10743;0;0;0
10749;0;0;0
10758;0;0;0
10764;0;0;0
10770;0;0;0
10776;0;0;0
10782;0;0;0
10788;0;0;0
10794;0;0;0
10803;0;0;0
10809;0;0;0
10815;0;0;0
10824;0;0;0
10830;0;0;0
10836;0;0;0
10842;0;0;0
10848;0;0;0
10854;0;0;0
10860;0;0;0
10866;0;0;0
10872;0;0;0
10878;0;0;0
10884;0;0;0
10893;0;0;0
10899;0;0;0
10905;0;0;0
10914;0;0;0
10920;0;0;0
10926;0;0;0
10932;0;0;0
10938;0;0;0
10944;0;0;0
10950;0;0;0
10956;-7;-1;0
10962;-7;-3;0
10968;-7;-5;0
10974;-7;-7;0
10983;-7;-10;0
10989;-7;-12;0
10995;-7;-14;0
11001;-7;-16;0
11007;-7;-18;0
11013;-7;-20;0
11019;-7;-22;0
11025;-7;-24;0
11031;-7;-26;0
11037;-7;-28;0
11043;-7;-30;0
11049;-7;-32;0
11055;-15;-35;-8
11061;-15;-39;-8
11067;-15;-43;-8
11073;-15;-47;-8
11079;-15;-51;-8
11085;-15;-55;-6
11094;-15;-61;-5
11100;-15;-65;-5
11106;-15;-69;-5
11112;-23;-75;-15
11118;-23;-81;-15
11124;-23;-87;-15
11130;-23;-93;-15
11136;-23;-99;-15
11142;-23;-105;-9
11148;-31;-112;-20
11154;-31;-120;-20
11160;-31;-128;-20
11166;-31;-136;-20
11172;-31;-144;-20
11178;-31;-152;-11
11184;-31;-160;-10
11190;-31;-168;-9
11196;-31;-176;-8
11202;-31;-184;-8
11208;-31;-192;-7
11214;-31;-200;-7
11220;-31;-208;-7
11226;-31;-216;-6
11232;-31;-224;-6
11238;-31;-232;-6
11244;-31;-240;-5
11250;-31;-248;-5
11256;-31;-256;-5
11262;-31;-264;-5
11268;-23;-271;6
11274;-23;-277;6
11280;-23;-283;6
11286;-23;-289;6
11292;-15;-294;6
11298;-15;-298;33
11304;-15;-302;33
11310;-15;-306;33
11316;-7;-308;33
11322;-7;-310;38
11328;0;-310;38
11334;0;-310;38
11340;0;-310;38
11346;7;-309;58
11352;7;-307;58
11358;15;-303;48
11364;15;-299;48
11370;23;-293;48
11376;31;-285;48
11382;31;-277;48
11388;39;-268;88
11391;39;-263;88
11397;47;-251;88
11403;54;-238;76
11409;62;-223;76
11415;62;-207;76
11421;70;-189;76
11427;78;-168;76
11433;78;-146;100
11439;86;-122;100
11445;94;-96;100
11451;101;-69;100
11457;109;-40;110
11463;117;-9;110
11469;125;24;110
11475;125;58;110
11481;133;96;110
11487;140;136;114
11493;156;179;114
11499;156;223;114
11505;164;269;114
11511;171;317;114
11517;179;367;125
11523;187;419;125
11529;195;472;125
11535;202;527;125
11541;202;583;125
11547;210;643;106
11553;218;705;106
11559;218;767;106
11565;225;831;106
11571;233;897;106
11577;241;965;96
11583;248;1034;96
11589;248;1104;96
11595;256;1175;96
11601;256;1247;96
11607;263;1321;78
11613;263;1395;78
11619;271;1471;78
11625;271;1547;78
11631;278;1625;78
11637;278;1703;57
11643;278;1781;57
11649;278;1859;57
11655;278;1937;57
11661;278;2015;25
11667;278;2093;22
11673;278;2171;20
11679;278;2249;19
11685;278;2327;17
11691;278;2405;16
11697;278;2483;15
11703;278;2561;14
11709;278;2639;13
11715;278;2717;13
11721;278;2795;12
11727;278;2873;11
11733;271;2949;-7
11739;271;3025;-7
11745;263;3100;-7
11751;263;3174;-7
11757;263;3248;-7
11766;256;3356;-50
11772;248;3426;-50
11778;248;3496;-50
11784;241;3565;-50
11790;241;3633;-60
11796;233;3699;-60
11802;225;3764;-60
11808;218;3827;-60
11814;218;3889;-95
11820;210;3950;-95
11826;202;4008;-95
11832;195;4063;-95
11838;187;4116;-103
11844;187;4168;-103
11850;179;4218;-103
11856;171;4266;-103
11862;156;4311;-103
11868;156;4355;-124
11874;140;4396;-124
11880;133;4435;-124
11886;125;4471;-124
11892;117;4504;-134
11898;109;4534;-134
11904;94;4561;-134
11910;94;4587;-134
11916;78;4610;-134
11922;70;4630;-167
11928;62;4646;-167
