tiempo;angulo;integral;derivada
28767;-1;-50;0
28773;-1;-50;0
28779;-1;-50;0
28791;-1;-50;0
28800;-1;-50;0
28806;-1;-50;0
28812;-1;-50;0
28815;-1;-50;0
28848;-1;-50;0
28857;-1;-50;0
28878;-1;-50;0
28890;-1;-50;0
28896;-1;-50;0
28902;-1;-50;0
28908;-1;-50;0
28914;-1;-50;0
28962;-1;-50;0
28968;-1;-50;0
28980;-1;-50;0
29013;-1;-50;0
29070;3;50;0
29100;7;50;0
29163;13;50;0
29169;14;50;0
29181;15;50;0
29196;17;50;0
29205;18;50;0
29214;20;50;0
29223;21;50;0
29229;22;50;0
29238;24;50;0
29247;25;50;0
29259;27;50;0
29265;27;50;0
29271;28;50;0
29277;28;50;0
29283;29;50;0
29295;30;50;0
29304;31;50;0
29310;33;50;0
29316;33;50;0
29322;35;50;0
29328;36;50;0
29340;38;50;0
29349;39;50;0
29355;40;50;0
29361;41;50;0
29367;42;50;0
29373;43;50;0
29376;43;50;0
29382;44;50;0
29388;45;50;0
29394;46;50;0
29406;47;50;0
29409;48;50;0
29418;49;50;0
29427;51;50;0
29433;51;50;0
29439;53;50;0
29445;53;50;0
29451;54;50;0
29457;55;50;0
29463;56;50;0
29472;57;50;0
29478;58;50;0
29484;59;50;0
29490;59;50;0
29496;61;50;0
29505;63;50;0
29511;64;50;0
29517;65;50;0
29523;67;50;0
29529;68;50;0
29535;69;50;0
29541;70;50;0
29544;71;50;0
29550;72;50;0
29556;73;50;0
29562;73;50;0
29574;75;50;0
29580;76;50;0
29586;77;50;0
29592;79;50;0
29598;80;50;0
29610;83;50;0
29619;84;50;0
29628;86;50;0
29634;87;50;0
29640;88;50;0
29646;89;50;0
29652;90;50;0
29658;91;50;0
29664;93;50;0
29670;93;50;0
29676;95;50;0
29685;96;50;0
29691;97;50;0
29697;98;50;0
29703;99;50;0
29709;100;50;0
29718;102;50;0
29724;103;50;0
29730;103;50;0
29742;105;50;0
29748;107;50;0
29754;108;50;0
29766;109;50;0
29775;111;50;0
29793;113;50;0
29844;121;50;0
29877;127;50;0
29886;128;50;0
29889;129;50;0
29898;130;50;0
29904;131;50;0
29916;133;50;0
29922;133;50;0
29928;134;50;0
29934;135;50;0
29943;137;50;0
29955;140;50;0
29961;141;50;0
29967;141;50;0
29976;143;50;0
29988;145;50;0
29994;146;50;0
30000;147;50;0
30009;149;50;0
30015;151;50;0
30021;152;50;0
30027;153;50;0
30033;155;50;0
30039;156;50;0
30045;157;50;0
30054;159;50;0
30060;160;50;0
30066;161;50;0
30072;163;50;0
30078;164;50;0
30090;167;50;0
30099;169;50;0
30105;171;50;0
30111;172;50;0
30123;174;50;0
30129;174;50;0
30135;175;50;0
30144;175;50;0
30156;173;50;0
30162;173;50;0
30168;171;50;0
30174;170;50;0
30180;169;50;0
30198;164;50;0
30207;161;50;0
30213;157;50;0
30222;153;50;0
30228;149;50;0
30234;146;50;0
30240;143;50;0
30246;140;50;0
30258;133;50;0
30267;127;50;0
30273;122;50;0
30279;117;50;0
30285;113;50;0
30291;108;50;0
30297;103;50;0
30303;97;50;0
30312;89;50;0
30318;84;50;0
30324;79;50;0
30330;73;50;0
30336;67;50;0
30345;57;50;0
30357;44;50;0
30363;38;50;0
30369;32;50;0
30375;26;50;0
30381;20;50;0
30390;10;50;0
30396;3;50;0
30402;-3;43;0
30408;-10;-50;0
30414;-17;-50;0
30420;-23;-50;0
30426;-29;-50;0
30432;-35;-50;0
30438;-41;-50;0
30441;-44;-50;0
30447;-51;-50;0
30453;-57;-50;0
30459;-63;-50;0
30465;-68;-50;0
30471;-73;-50;0
30477;-79;-50;0
30483;-85;-50;0
30492;-93;-50;0
30498;-99;-50;0
30504;-103;-50;0
30510;-108;-50;0
30516;-113;-50;0
30525;-120;-50;0
30531;-124;-50;0
30537;-127;-50;0
30543;-131;-50;0
30549;-135;-50;0
30555;-139;-50;0
30561;-143;-50;0
30570;-147;-50;0
30576;-149;-50;0
30582;-151;-50;0
30588;-153;-50;0
30594;-155;-50;0
30600;-157;-50;0
30606;-159;-50;0
30615;-162;-50;0
30621;-163;-50;0
30627;-164;-50;0
30633;-165;-50;0
30639;-165;-50;0
30645;-165;-50;0
30651;-166;-50;0
30657;-166;-50;0
30663;-165;-50;0
30672;-165;-50;0
30678;-164;-50;0
30684;-163;-50;0
30690;-162;-50;0
30696;-161;-50;0
30699;-160;-50;0
30705;-158;-50;0
30711;-156;-50;0
30717;-154;-50;0
30723;-151;-50;0
30729;-149;-50;0
30738;-145;-50;0
30744;-143;-50;0
30750;-139;-50;0
30765;-129;-50;0
30771;-126;-50;0
30777;-123;-50;0
30783;-119;-50;0
30789;-115;-50;0
30795;-110;-50;0
30801;-104;-50;0
30807;-99;-50;0
30816;-92;-50;0
30822;-87;-50;0
30828;-82;-50;0
30834;-75;-50;0
30840;-69;-50;0
30846;-65;-50;0
30852;-59;-50;0
30855;-56;-50;0
30861;-50;-50;0
30867;-45;-50;0
30873;-39;-50;0
30879;-34;-50;0
30885;-27;-50;0
30891;-21;-50;0
30897;-15;-50;0
30906;-6;-50;0
30912;0;-50;0
30918;7;-4;0
30924;13;50;0
30930;19;50;0
30936;25;50;0
30942;31;50;0
30951;39;50;0
30957;45;50;0
30963;51;50;0
30969;56;50;0
30975;61;50;0
30984;70;50;0
30990;76;50;0
30996;81;50;0
31002;87;50;0
31008;92;50;0
31017;98;50;0
31023;102;50;0
31029;106;50;0
31035;111;50;0
31041;116;50;0
31047;120;50;0
31053;123;50;0
31059;126;50;0
31065;129;50;0
31071;132;50;0
31077;135;50;0
31083;138;50;0
31089;141;50;0
31092;141;50;0
31098;144;50;0
31107;147;50;0
31113;149;50;0
31119;150;50;0
31125;151;50;0
31131;153;50;0
31137;153;50;0
31143;154;50;0
31152;155;50;0
31158;155;50;0
31164;155;50;0
31167;155;50;0
31176;155;50;0
31182;154;50;0
31188;153;50;0
31197;152;50;0
31206;150;50;0
31212;149;50;0
31221;145;50;0
31227;143;50;0
31233;141;50;0
31236;140;50;0
31242;137;50;0
31248;135;50;0
31254;132;50;0
31260;129;50;0
31266;126;50;0
31272;123;50;0
31278;119;50;0
31287;113;50;0
31293;109;50;0
31299;104;50;0
31305;100;50;0
31311;95;50;0
31320;89;50;0
31326;85;50;0
31332;79;50;0
31338;74;50;0
31344;69;50;0
31350;63;50;0
31356;58;50;0
31365;49;50;0
31371;43;50;0
31377;38;50;0
31383;33;50;0
31392;24;50;0
31398;19;50;0
31404;13;50;0
31410;7;50;0
31416;1;50;0
31425;-9;-34;0
31431;-15;-50;0
31437;-20;-50;0
31443;-26;-50;0
31449;-31;-50;0
31455;-37;-50;0
31461;-42;-50;0
31467;-48;-50;0
31473;-54;-50;0
31479;-59;-50;0
31488;-66;-50;0
31494;-71;-50;0
31500;-76;-50;0
31506;-81;-50;0
31512;-87;-50;0
31524;-95;-50;0
31530;-99;-50;0
31536;-103;-50;0
31545;-110;-50;0
31551;-114;-50;0
31557;-118;-50;0
31563;-121;-50;0
31569;-123;-50;0
31578;-127;-50;0
31590;-133;-50;0
31596;-136;-50;0
31602;-138;-50;0
31608;-139;-50;0
31614;-141;-50;0
31623;-143;-50;0
31629;-145;-50;0
31635;-146;-50;0
31641;-147;-50;0
31647;-147;-50;0
31659;-147;-50;0
31665;-147;-50;0
31671;-147;-50;0
31674;-147;-50;0
31680;-147;-50;0
31686;-147;-50;0
31692;-146;-50;0
31698;-145;-50;0
31704;-144;-50;0
31713;-142;-50;0
31719;-140;-50;0
31725;-137;-50;0
31731;-135;-50;0
31737;-133;-50;0
31740;-132;-50;0
31746;-131;-50;0
31752;-128;-50;0
31758;-124;-50;0
31764;-120;-50;0
31770;-117;-50;0
31776;-114;-50;0
31782;-112;-50;0
31791;-105;-50;0
31797;-101;-50;0
31803;-97;-50;0
31809;-93;-50;0
31815;-89;-50;0
31824;-82;-50;0
31830;-76;-50;0
31836;-71;-50;0
31842;-67;-50;0
31848;-62;-50;0
31860;-52;-50;0
31869;-45;-50;0
31875;-39;-50;0
31881;-34;-50;0
31893;-23;-50;0
31899;-17;-50;0
31905;-11;-50;0
31914;-3;-50;0
31920;2;-50;0
31926;7;12;0
31932;13;50;0
31938;19;50;0
31947;27;50;0
31953;32;50;0
31959;37;50;0
31965;43;50;0
31971;47;50;0
31977;53;50;0
31983;57;50;0
31986;60;50;0
31992;65;50;0
31998;70;50;0
32004;75;50;0
32010;80;50;0
32016;85;50;0
32022;89;50;0
32028;93;50;0
32037;98;50;0
32043;101;50;0
32049;105;50;0
32055;108;50;0
32061;112;50;0
32067;115;50;0
32073;118;50;0
32079;121;50;0
32085;123;50;0
32094;127;50;0
32106;131;50;0
32115;133;50;0
32121;134;50;0
32127;136;50;0
32133;137;50;0
32139;137;50;0
32145;138;50;0
32151;139;50;0
32157;139;50;0
32163;139;50;0
32169;139;50;0
32175;139;50;0
32178;138;50;0
32184;138;50;0
32190;137;50;0
32196;136;50;0
32205;134;50;0
32211;133;50;0
32217;131;50;0
32223;130;50;0
32229;128;50;0
32235;126;50;0
32241;123;50;0
32247;121;50;0
32253;118;50;0
32256;117;50;0
32262;114;50;0
32268;111;50;0
32274;107;50;0
32280;104;50;0
32286;100;50;0
32295;95;50;0
32301;91;50;0
32307;87;50;0
32313;83;50;0
32319;79;50;0
32328;72;50;0
32334;67;50;0
32340;62;50;0
32346;57;50;0
32352;52;50;0
32358;47;50;0
32364;42;50;0
32373;35;50;0
32379;30;50;0
32385;25;50;0
32391;19;50;0
32397;14;50;0
32403;9;50;0
32409;3;50;0
32418;-5;20;0
32424;-10;-50;0
32430;-15;-50;0
32436;-21;-50;0
32442;-26;-50;0
32448;-31;-50;0
32454;-36;-50;0
32460;-41;-50;0
32466;-46;-50;0
32472;-51;-50;0
32478;-55;-50;0
32484;-60;-50;0
32490;-64;-50;0
32496;-69;-50;0
32502;-73;-50;0
32508;-77;-50;0
32514;-82;-50;0
32520;-86;-50;0
32526;-91;-50;0
32532;-94;-50;0
32541;-99;-50;0
32547;-102;-50;0
32553;-105;-50;0
32559;-109;-50;0
32565;-111;-50;0
32571;-114;-50;0
32577;-117;-50;0
32583;-119;-50;0
32589;-121;-50;0
32598;-124;-50;0
32604;-126;-50;0
32610;-127;-50;0
32616;-129;-50;0
32625;-131;-50;0
32631;-132;-50;0
32637;-132;-50;0
32643;-132;-50;0
32649;-133;-50;0
32655;-133;-50;0
32661;-133;-50;0
32667;-133;-50;0
32673;-132;-50;0
32679;-132;-50;0
32685;-131;-50;0
32691;-130;-50;0
32700;-128;-50;0
32706;-126;-50;0
32712;-124;-50;0
32718;-122;-50;0
32724;-120;-50;0
32733;-117;-50;0
32739;-115;-50;0
32745;-113;-50;0
32757;-106;-50;0
32766;-102;-50;0
32772;-100;-50;0
32778;-95;-50;0
32790;-87;-50;0
32799;-83;-50;0
32805;-78;-50;0
32811;-73;-50;0
32823;-66;-50;0
32829;-61;-50;0
32835;-57;-50;0
32844;-51;-50;0
32850;-46;-50;0
32856;-41;-50;0
32862;-36;-50;0
32868;-31;-50;0
32874;-26;-50;0
32880;-22;-50;0
32892;-12;-50;0
32898;-7;-50;0
32904;-1;-50;0
32913;6;4;0
32916;9;50;0
32925;15;50;0
32931;20;50;0
32937;25;50;0
32943;30;50;0
32949;35;50;0
32955;39;50;0
32961;44;50;0
32967;49;50;0
32973;53;50;0
32979;57;50;0
32991;66;50;0
32997;70;50;0
33003;74;50;0
33012;80;50;0
33018;84;50;0
33024;88;50;0
33030;91;50;0
33036;94;50;0
33045;98;50;0
33057;103;50;0
33063;106;50;0
33069;108;50;0
33075;111;50;0
33081;113;50;0
33090;116;50;0
33096;117;50;0
33102;118;50;0
33108;120;50;0
33114;121;50;0
33126;123;50;0
33135;124;50;0
33141;124;50;0
33147;124;50;0
33159;124;50;0
33165;123;50;0
33171;123;50;0
33177;122;50;0
33183;121;50;0
33192;119;50;0
33198;117;50;0
33204;116;50;0
33213;113;50;0
33219;111;50;0
33225;109;50;0
33231;106;50;0
33237;104;50;0
33243;102;50;0
33249;99;50;0
33258;95;50;0
33264;92;50;0
33270;89;50;0
33276;85;50;0
33282;82;50;0
33288;78;50;0
33294;75;50;0
33303;68;50;0
33309;64;50;0
33315;59;50;0
33321;55;50;0
33327;51;50;0
33333;47;50;0
33339;42;50;0
33348;36;50;0
33357;29;50;0
33363;24;50;0
33366;22;50;0
33372;17;50;0
33378;12;50;0
33384;7;50;0
33393;0;50;0
33399;-5;20;0
33405;-9;-50;0
33411;-14;-50;0
33417;-19;-50;0
33426;-26;-50;0
33432;-30;-50;0
33438;-34;-50;0
33444;-39;-50;0
33450;-43;-50;0
33456;-48;-50;0
33462;-53;-50;0
33468;-56;-50;0
33474;-60;-50;0
33480;-64;-50;0
33486;-67;-50;0
33495;-73;-50;0
33501;-77;-50;0
33507;-81;-50;0
33516;-85;-50;0
33522;-89;-50;0
33528;-92;-50;0
33534;-95;-50;0
33540;-97;-50;0
33546;-99;-50;0
33552;-102;-50;0
33558;-105;-50;0
33564;-107;-50;0
33573;-109;-50;0
33579;-111;-50;0
33585;-112;-50;0
33591;-114;-50;0
33597;-115;-50;0
33606;-117;-50;0
33612;-117;-50;0
33618;-117;-50;0
33624;-117;-50;0
33630;-117;-50;0
33639;-118;-50;0
33645;-118;-50;0
33651;-117;-50;0
33657;-117;-50;0
33663;-116;-50;0
33669;-115;-50;0
33675;-114;-50;0
33681;-113;-50;0
33687;-111;-50;0
33693;-109;-50;0
33699;-107;-50;0
33705;-105;-50;0
33711;-104;-50;0
33717;-101;-50;0
33723;-99;-50;0
33729;-96;-50;0
33735;-93;-50;0
33741;-90;-50;0
33747;-87;-50;0
33753;-85;-50;0
33759;-81;-50;0
33765;-77;-50;0
33774;-72;-50;0
33780;-69;-50;0
33786;-65;-50;0
33792;-61;-50;0
33798;-57;-50;0
33810;-50;-50;0
33816;-46;-50;0
33822;-41;-50;0
33828;-37;-50;0
33834;-33;-50;0
33843;-27;-50;0
33849;-22;-50;0
33855;-17;-50;0
33864;-11;-50;0
33870;-6;-50;0
33876;-2;-50;0
33879;1;-50;0
33885;5;-20;0
33891;9;50;0
33897;14;50;0
33903;18;50;0
33909;23;50;0
33915;27;50;0
33921;31;50;0
33927;35;50;0
33933;40;50;0
33939;45;50;0
33945;49;50;0
33954;55;50;0
33960;58;50;0
33966;61;50;0
33975;67;50;0
33981;70;50;0
33987;73;50;0
33993;77;50;0
33999;81;50;0
34005;83;50;0
34011;87;50;0
34014;88;50;0
34020;91;50;0
34026;93;50;0
34032;95;50;0
34038;97;50;0
34044;99;50;0
34056;102;50;0
34065;105;50;0
34071;106;50;0
34077;107;50;0
34083;109;50;0
34089;109;50;0
34095;110;50;0
34101;111;50;0
34110;111;50;0
34116;111;50;0
34122;111;50;0
34128;111;50;0
34134;110;50;0
34143;109;50;0
34149;109;50;0
34155;107;50;0
34161;106;50;0
34167;105;50;0
34173;104;50;0
34179;102;50;0
34182;101;50;0
34188;100;50;0
34194;98;50;0
34200;95;50;0
34206;93;50;0
34212;91;50;0
34221;87;50;0
34227;85;50;0
34233;82;50;0
34239;79;50;0
34245;76;50;0
34257;69;50;0
34266;63;50;0
34272;60;50;0
34278;56;50;0
34287;50;50;0
34293;46;50;0
34296;44;50;0
34302;40;50;0
34311;35;50;0
34317;31;50;0
34323;26;50;0
34329;22;50;0
34335;18;50;0
34341;13;50;0
34347;9;50;0
34356;2;50;0
34362;-2;43;0
34368;-6;-19;0
34374;-11;-50;0
34380;-15;-50;0
34386;-19;-50;0
34392;-23;-50;0
34401;-29;-50;0
34407;-33;-50;0
34413;-37;-50;0
34416;-39;-50;0
34425;-45;-50;0
34431;-49;-50;0
34437;-53;-50;0
34443;-56;-50;0
34449;-59;-50;0
34458;-64;-50;0
34464;-67;-50;0
34470;-71;-50;0
34479;-75;-50;0
34485;-79;-50;0
34491;-81;-50;0
34497;-83;-50;0
34503;-86;-50;0
34509;-88;-50;0
34515;-91;-50;0
34524;-94;-50;0
34530;-95;-50;0
34536;-97;-50;0
34542;-99;-50;0
34548;-100;-50;0
34554;-102;-50;0
34560;-103;-50;0
34566;-104;-50;0
34572;-104;-50;0
34581;-105;-50;0
34587;-105;-50;0
34593;-106;-50;0
34599;-106;-50;0
34605;-105;-50;0
34611;-105;-50;0
34617;-105;-50;0
34626;-104;-50;0
34632;-103;-50;0
34638;-102;-50;0
34644;-101;-50;0
34650;-99;-50;0
34659;-97;-50;0
34665;-95;-50;0
34671;-93;-50;0
34677;-91;-50;0
34683;-89;-50;0
34692;-86;-50;0
34698;-83;-50;0
34704;-80;-50;0
34710;-77;-50;0
34716;-75;-50;0
34722;-72;-50;0
34728;-69;-50;0
34737;-63;-50;0
34743;-61;-50;0
34749;-58;-50;0
34755;-55;-50;0
34761;-51;-50;0
34773;-43;-50;0
34782;-38;-50;0
34788;-35;-50;0
34794;-31;-50;0
34800;-27;-50;0
34806;-23;-50;0
34809;-21;-50;0
34815;-17;-50;0
34821;-13;-50;0
34827;-9;-50;0
34833;-5;-50;0
34839;0;-50;0
34845;4;-20;0
34851;8;50;0
34863;15;50;0
34872;22;50;0
34878;25;50;0
34884;29;50;0
34893;35;50;0
34899;39;50;0
34905;43;50;0
34911;46;50;0
34917;49;50;0
34923;53;50;0
34929;56;50;0
34938;61;50;0
34944;64;50;0
34950;67;50;0
34956;70;50;0
34962;73;50;0
34968;76;50;0
34974;79;50;0
34980;81;50;0
34986;83;50;0
34995;87;50;0
35001;89;50;0
35007;90;50;0
35013;92;50;0
35019;93;50;0
35022;93;50;0
35028;95;50;0
35034;96;50;0
35040;97;50;0
35046;97;50;0
35052;98;50;0
35058;99;50;0
35064;99;50;0
35073;99;50;0
35079;99;50;0
35085;99;50;0
35091;99;50;0
35097;98;50;0
35106;97;50;0
35112;97;50;0
35118;96;50;0
35124;95;50;0
35130;93;50;0
35133;93;50;0
35142;90;50;0
35145;90;50;0
35151;88;50;0
35157;86;50;0
35163;84;50;0
35169;82;50;0
35175;79;50;0
35181;77;50;0
35187;75;50;0
35190;73;50;0
35196;70;50;0
35202;67;50;0
35208;65;50;0
35214;61;50;0
35220;58;50;0
35229;53;50;0
35235;50;50;0
35241;47;50;0
35247;43;50;0
35253;39;50;0
35259;36;50;0
35265;33;50;0
35274;27;50;0
35280;23;50;0
35286;19;50;0
35292;15;50;0
35298;11;50;0
35304;8;50;0
35310;4;50;0
35319;-2;43;0
35325;-6;-19;0
35331;-10;-50;0
35337;-14;-50;0
35343;-18;-50;0
35349;-21;-50;0
35355;-25;-50;0
35364;-30;-50;0
35370;-33;-50;0
35376;-37;-50;0
35382;-41;-50;0
35388;-45;-50;0
35394;-47;-50;0
35400;-51;-50;0
35409;-55;-50;0
35415;-58;-50;0
35421;-61;-50;0
35427;-63;-50;0
35433;-66;-50;0
35439;-69;-50;0
35445;-72;-50;0
35451;-75;-50;0
35457;-76;-50;0
35463;-78;-50;0
35469;-80;-50;0
35475;-82;-50;0
35481;-84;-50;0
35490;-87;-50;0
35496;-89;-50;0
35502;-90;-50;0
35508;-90;-50;0
35514;-91;-50;0
35523;-92;-50;0
35532;-93;-50;0
35538;-93;-50;0
35544;-94;-50;0
35550;-94;-50;0
35556;-94;-50;0
35562;-93;-50;0
35568;-93;-50;0
35574;-93;-50;0
35580;-92;-50;0
35586;-91;-50;0
35592;-91;-50;0
35598;-89;-50;0
35604;-89;-50;0
35613;-87;-50;0
35619;-85;-50;0
35625;-83;-50;0
35631;-80;-50;0
35637;-78;-50;0
35643;-76;-50;0
35649;-75;-50;0
35658;-72;-50;0
35664;-69;-50;0
35670;-65;-50;0
35676;-63;-50;0
35682;-61;-50;0
35691;-57;-50;0
35697;-54;-50;0
35703;-51;-50;0
35709;-48;-50;0
35715;-45;-50;0
35724;-40;-50;0
35730;-37;-50;0
35736;-33;-50;0
35739;-31;-50;0
35745;-28;-50;0
35751;-25;-50;0
35757;-21;-50;0
35763;-17;-50;0
35769;-13;-50;0
35775;-10;-50;0
35781;-7;-50;0
35790;0;-50;0
35796;3;-28;0
35802;7;50;0
35808;10;50;0
35814;13;50;0
35820;17;50;0
35826;21;50;0
35832;25;50;0
35838;28;50;0
35844;31;50;0
35850;35;50;0
35859;39;50;0
35868;44;50;0
35874;47;50;0
35880;49;50;0
35886;53;50;0
35892;55;50;0
35898;58;50;0
35904;61;50;0
35907;62;50;0
35913;65;50;0
35925;70;50;0
35931;72;50;0
35937;74;50;0
35943;77;50;0
35949;78;50;0
35958;81;50;0
35964;82;50;0
35970;83;50;0
35976;84;50;0
35982;85;50;0
35991;87;50;0
35997;87;50;0
36003;88;50;0
36009;89;50;0
36015;89;50;0
36024;89;50;0
36030;89;50;0
36036;89;50;0
36042;89;50;0
36048;88;50;0
36054;87;50;0
36060;87;50;0
36066;86;50;0
36072;85;50;0
36078;84;50;0
36084;82;50;0
36093;80;50;0
36099;79;50;0
36105;77;50;0
36111;75;50;0
36117;73;50;0
36126;70;50;0
36132;68;50;0
36138;65;50;0
36144;63;50;0
36150;60;50;0
36156;57;50;0
36162;55;50;0
36171;51;50;0
36177;48;50;0
36183;45;50;0
36189;42;50;0
36195;39;50;0
36204;34;50;0
36210;31;50;0
36216;28;50;0
36222;24;50;0
36228;21;50;0
36240;14;50;0
36249;9;50;0
36255;5;50;0
36261;2;50;0
36267;-1;50;0
36273;-5;4;0
36279;-9;-50;0
36285;-12;-50;0
36294;-17;-50;0
36300;-21;-50;0
36306;-23;-50;0
36312;-27;-50;0
36318;-30;-50;0
36324;-33;-50;0
36330;-36;-50;0
36339;-41;-50;0
36345;-44;-50;0
36351;-47;-50;0
36357;-49;-50;0
36363;-52;-50;0
36369;-55;-50;0
36375;-57;-50;0
36381;-60;-50;0
36387;-62;-50;0
36396;-65;-50;0
36402;-67;-50;0
36408;-69;-50;0
36411;-70;-50;0
36417;-72;-50;0
36423;-74;-50;0
36429;-75;-50;0
36435;-76;-50;0
36441;-77;-50;0
36447;-79;-50;0
36453;-79;-50;0
36462;-81;-50;0
36468;-82;-50;0
36474;-82;-50;0
36480;-83;-50;0
36486;-83;-50;0
36492;-83;-50;0
36498;-83;-50;0
36507;-83;-50;0
36513;-83;-50;0
36519;-83;-50;0
36525;-82;-50;0
36531;-81;-50;0
36537;-80;-50;0
36543;-79;-50;0
36546;-79;-50;0
36552;-78;-50;0
36558;-77;-50;0
36564;-75;-50;0
36570;-74;-50;0
36576;-73;-50;0
36582;-71;-50;0
36588;-69;-50;0
36594;-66;-50;0
36600;-64;-50;0
36606;-63;-50;0
36612;-60;-50;0
36618;-58;-50;0
36624;-56;-50;0
36630;-54;-50;0
36636;-51;-50;0
36642;-48;-50;0
36654;-43;-50;0
36660;-40;-50;0
36666;-37;-50;0
36672;-34;-50;0
36678;-31;-50;0
36684;-28;-50;0
36690;-25;-50;0
36696;-22;-50;0
36702;-19;-50;0
36708;-15;-50;0
36714;-12;-50;0
36720;-9;-50;0
36726;-5;-50;0
36732;-2;-50;0
36738;1;-43;0
36744;5;-5;0
36747;6;34;0
36753;9;50;0
36759;12;50;0
36765;15;50;0
36771;19;50;0
36777;22;50;0
36783;25;50;0
36789;28;50;0
36795;31;50;0
36801;33;50;0
36810;38;50;0
36816;41;50;0
36822;43;50;0
36831;47;50;0
36837;50;50;0
36843;53;50;0
36849;55;50;0
36858;58;50;0
36864;60;50;0
36870;62;50;0
36876;64;50;0
36882;66;50;0
36888;68;50;0
36894;69;50;0
36900;71;50;0
36906;73;50;0
36912;73;50;0
36918;75;50;0
36924;76;50;0
36933;77;50;0
36939;78;50;0
36945;78;50;0
36951;79;50;0
36957;79;50;0
36963;79;50;0
36969;79;50;0
36972;79;50;0
36978;79;50;0
36984;79;50;0
36990;78;50;0
36996;78;50;0
37002;77;50;0
37008;77;50;0
37014;76;50;0
37023;74;50;0
37029;73;50;0
37035;71;50;0
37038;71;50;0
37044;69;50;0
37050;67;50;0
37056;65;50;0
37062;64;50;0
37068;62;50;0
37074;60;50;0
37080;58;50;0
37089;55;50;0
37095;53;50;0
37101;50;50;0
37107;48;50;0
37113;45;50;0
37119;42;50;0
37125;40;50;0
37134;36;50;0
37140;33;50;0
37146;31;50;0
37158;25;50;0
37167;20;50;0
37173;17;50;0
37179;14;50;0
37191;8;50;0
37197;5;50;0
37203;1;50;0
37209;-1;43;0
37215;-5;5;0
37224;-9;-50;0
37230;-12;-50;0
37236;-15;-50;0
37242;-19;-50;0
37248;-21;-50;0
37257;-25;-50;0
37263;-28;-50;0
37269;-31;-50;0
37275;-34;-50;0
37281;-37;-50;0
37287;-40;-50;0
37293;-42;-50;0
37296;-43;-50;0
37302;-45;-50;0
37311;-49;-50;0
37317;-51;-50;0
37320;-52;-50;0
37329;-55;-50;0
37338;-58;-50;0
37344;-60;-50;0
37350;-61;-50;0
37359;-63;-50;0
37365;-65;-50;0
37371;-67;-50;0
37377;-68;-50;0
37383;-69;-50;0
37392;-71;-50;0
37398;-71;-50;0
37404;-72;-50;0
37410;-73;-50;0
37416;-73;-50;0
37422;-74;-50;0
37428;-74;-50;0
37434;-74;-50;0
37440;-74;-50;0
37446;-74;-50;0
37452;-74;-50;0
37455;-73;-50;0
37461;-73;-50;0
37467;-73;-50;0
37473;-72;-50;0
37479;-71;-50;0
37485;-70;-50;0
37494;-68;-50;0
37500;-67;-50;0
37509;-65;-50;0
37515;-63;-50;0
37521;-62;-50;0
37527;-61;-50;0
37533;-59;-50;0
37539;-57;-50;0
37545;-56;-50;0
37551;-54;-50;0
37560;-51;-50;0
37566;-48;-50;0
37572;-46;-50;0
37578;-44;-50;0
37584;-42;-50;0
37590;-39;-50;0
37596;-37;-50;0
37605;-33;-50;0
37611;-30;-50;0
37617;-27;-50;0
37623;-25;-50;0
37629;-22;-50;0
37638;-18;-50;0
37644;-15;-50;0
37650;-12;-50;0
37656;-9;-50;0
37662;-6;-50;0
37668;-3;-50;0
37674;0;-50;0
37683;3;-13;0
37686;5;18;0
37695;10;50;0
37701;13;50;0
37707;16;50;0
37713;19;50;0
37719;21;50;0
37728;25;50;0
37734;27;50;0
37740;30;50;0
37746;32;50;0
37752;35;50;0
37764;41;50;0
37776;45;50;0
37785;48;50;0
37797;51;50;0
37803;53;50;0
37809;55;50;0
37815;56;50;0
37821;58;50;0
37830;61;50;0
37836;62;50;0
37842;63;50;0
37851;65;50;0
37857;66;50;0
37863;67;50;0
37869;67;50;0
37875;68;50;0
37884;69;50;0
37890;69;50;0
37896;69;50;0
37902;69;50;0
37908;69;50;0
37914;69;50;0
37920;69;50;0
37929;69;50;0
37935;68;50;0
37941;67;50;0
37947;67;50;0
37953;66;50;0
37959;65;50;0
37965;64;50;0
37974;62;50;0
37980;61;50;0
37986;59;50;0
37992;58;50;0
37998;57;50;0
38004;55;50;0
38010;53;50;0
38019;50;50;0
38025;48;50;0
38031;46;50;0
38037;44;50;0
38043;42;50;0
38046;41;50;0
38052;39;50;0
38058;37;50;0
38064;35;50;0
38070;32;50;0
38076;29;50;0
38082;27;50;0
38088;24;50;0
38094;21;50;0
38100;19;50;0
38109;15;50;0
38115;13;50;0
38121;10;50;0
38127;7;50;0
38133;4;50;0
38142;0;50;0
38148;-3;28;0
38154;-5;-34;0
38160;-8;-50;0
38166;-11;-50;0
38172;-14;-50;0
38178;-17;-50;0
38187;-20;-50;0
38193;-23;-50;0
38199;-25;-50;0
38205;-27;-50;0
38211;-30;-50;0
38217;-33;-50;0
38223;-35;-50;0
38232;-39;-50;0
38238;-41;-50;0
38244;-43;-50;0
38250;-44;-50;0
38256;-46;-50;0
38262;-48;-50;0
38268;-50;-50;0
38277;-52;-50;0
38283;-54;-50;0
38289;-55;-50;0
38295;-57;-50;0
38301;-58;-50;0
38307;-59;-50;0
38313;-60;-50;0
