tiempo;error;tiempoDev;derivada
26174;148;2;0
26224;117;1;0
26274;78;2;0
26324;23;4;-8
26374;-31;1;-8
26424;-70;1;0
26474;-109;3;0
26524;-133;1;0
26574;-133;17;0
26624;-125;7;0
26674;-94;3;7
26724;-54;4;8
26774;-15;1;0
26824;23;1;0
26874;62;2;0
26924;94;1;0
26974;109;8;0
27024;117;10;0
27074;109;4;0
27124;94;5;0
27174;62;3;0
27224;31;3;0
27274;-7;5;-7
27324;-39;5;-8
27374;-62;4;0
27424;-78;9;0
27474;-86;14;0
27524;-86;15;0
27574;-70;4;0
27624;-47;3;0
27674;-23;1;0
27724;0;5;0
27774;31;4;8
27824;47;7;0
27874;62;10;0
27924;78;12;8
27974;70;17;-8
28024;62;7;0
28074;47;2;0
28124;31;5;0
28174;7;8;-8
28224;-7;4;0
28274;-31;5;-8
28324;-39;3;0
28374;-47;6;0
28424;-47;22;0
28474;-31;16;8
28524;-31;16;0
28574;-15;10;0
28624;0;6;0
28674;15;5;0
28724;23;6;0
28774;31;13;0
28824;39;2;0
28874;39;19;0
28924;31;14;0
28974;31;30;0
29024;15;3;0
29074;7;1;0
29124;0;9;0
29174;-7;4;0
29224;-7;21;0
29274;-15;13;0
29324;-15;30;0
29374;-7;16;0
29424;-7;33;0
29474;0;11;0
29524;0;28;0
29574;0;44;0
29624;7;2;0
29674;7;19;0
29724;7;36;0
29774;7;52;0
29824;7;69;0
29874;7;85;0
29924;7;102;0
29974;7;119;0
30024;7;135;0
30074;7;152;0
30124;7;169;0
30174;7;185;0
30224;7;202;0
30274;7;219;0
30324;7;236;0
30374;7;252;0
30424;7;269;0
30474;7;285;0
30524;7;302;0
30574;7;319;0
30624;7;335;0
30674;7;352;0
30724;7;369;0
30774;7;386;0
30824;7;402;0
30874;7;419;0
30924;7;436;0
30974;7;452;0
31024;7;469;0
31074;7;486;0
31124;7;502;0
31174;7;519;0
31224;7;535;0
31274;7;552;0
31324;7;569;0
31374;7;586;0
31424;7;602;0
31474;7;619;0
31524;7;635;0
31574;7;652;0
31624;7;669;0
31674;7;686;0
31724;7;702;0
31774;7;719;0
31824;7;735;0
31874;7;752;0
31924;7;769;0
31974;7;785;0
32024;7;802;0
32074;7;819;0
32124;7;835;0
32174;7;852;0
32224;7;869;0
32274;7;885;0
32324;7;902;0
32374;7;919;0
32424;7;936;0
32474;7;952;0
32524;7;969;0
32574;7;985;0
32624;7;1002;0
32674;7;1019;0
32724;7;1035;0
32774;7;1052;0
32824;7;1069;0
32874;7;1085;0
32924;-7;11;-7
32974;-31;1;0
33024;-47;3;0
33074;-54;4;0
33124;-62;3;0
33174;-62;19;0
33224;-70;2;0
33274;-94;2;0
33324;-125;3;-8
33374;-140;6;0
33424;-179;1;0
33474;-218;1;0
33524;-233;7;0
33574;-248;2;0
33624;-263;1;0
33674;-278;3;0
33724;-294;4;0
33774;-323;1;0
33824;-331;8;0
33874;-346;3;0
33924;-353;9;0
33974;-368;5;0
34024;-397;3;-8
34074;-432;3;-7
34124;-460;2;0
34174;-453;4;0
34224;-397;1;0
34274;-294;1;7
34324;-140;1;16
34374;0;1;7
34424;164;1;8
34474;294;1;0
34524;397;1;8
34574;439;2;0
34624;439;2;0
34674;397;1;-7
34724;316;1;-7
34774;187;1;-8
34824;47;1;-15
34874;-109;1;-15
34924;-241;1;-8
34974;-331;2;-8
35024;-389;2;0
35074;-404;5;7
35124;-375;3;7
35174;-309;1;0
35224;-202;1;8
35274;-62;1;16
35324;62;1;0
35374;202;2;15
35424;294;1;0
35474;368;2;8
35524;389;3;0
35574;375;1;0
35624;323;1;0
35674;225;2;-8
35724;109;2;-16
35774;-15;1;0
35824;-148;1;-8
35874;-248;1;-7
35924;-316;1;0
35974;-346;6;0
36024;-331;1;0
36074;-278;1;8
36124;-179;1;8
36174;94;1;24
36224;549;1;20
36274;852;1;12
36324;972;1;4
36374;999;2;0
36424;996;3;0
36474;998;2;0
36524;996;1;-1
36574;940;1;-6
36624;770;1;-20
36674;404;1;-21
36724;-78;1;-31
36774;-502;1;-21
36824;-818;1;-9
36874;-955;1;-4
36924;-993;1;0
36974;-999;7;0
37024;-998;2;0
37074;-979;1;1
37124;-898;1;6
37174;-661;1;17
37224;-301;1;30
37274;171;1;31
37324;581;1;19
37374;835;1;13
37424;955;1;4
37474;990;1;0
37524;995;7;0
37574;987;1;0
37624;940;1;-3
37674;809;1;-13
37724;522;1;-20
37774;109;1;-24
37824;-316;1;-22
37874;-673;1;-18
37924;-876;1;-8
37974;-955;1;-2
38024;-982;3;0
38074;-980;3;2
38124;-951;1;2
38174;-856;1;4
38224;-625;1;12
38274;-294;1;22
38324;133;1;24
38374;522;1;27
38424;770;1;10
38474;908;1;7
38524;960;1;2
38574;968;10;0
38624;943;1;-3
38674;860;1;-8
38724;673;1;-17
38774;382;1;-15
38824;-23;1;-23
38874;-389;1;-21
38924;-690;1;-17
38974;-860;1;-8
39024;-929;1;-3
39074;-948;5;0
39124;-926;1;3
39174;-848;1;8
39224;-695;1;12
39274;-404;1;21
39324;-54;1;24
39374;338;1;22
39424;637;1;12
39474;813;1;4
39524;901;1;3
39574;926;1;0
39624;911;1;0
39674;840;1;-4
39724;678;1;-12
39774;418;1;-21
39824;62;1;-32
39874;-309;1;-23
39924;-581;1;-19
39974;-780;1;-10
40024;-876;1;-4
40074;-904;2;0
40124;-880;2;3
40174;-794;1;10
40224;-649;1;12
40274;-382;1;15
40324;-39;1;23
40374;309;1;15
40424;581;1;19
40474;760;1;10
40524;848;1;4
40574;876;4;0
40624;852;1;0
40674;770;1;-5
40724;600;1;-12
40774;323;1;-15
40824;7;1;-24
40874;-323;1;-22
40924;-575;1;-13
40974;-744;1;-10
41024;-827;2;-5
41074;-848;8;0
41124;-809;1;4
41174;-707;1;5
41224;-515;1;14
41274;-233;1;23
41324;62;1;15
41374;368;1;15
41424;594;1;13
41474;739;1;5
41524;809;2;0
41574;818;2;0
41624;765;1;-5
41674;649;1;-6
41724;432;1;-14
41774;171;1;-24
41824;-140;1;-15
41874;-404;1;-15
41924;-612;1;-12
41974;-739;1;-5
42024;-785;3;0
42074;-780;2;0
42124;-707;1;0
42174;-555;1;7
42224;-338;1;15
42274;-62;1;16
42324;225;1;15
42374;453;1;7
42424;637;1;6
42474;728;1;5
42524;760;3;0
42574;728;2;-6
42624;643;1;-6
42674;474;1;-7
42724;233;1;-15
42774;-31;1;-24
42824;-294;1;-16
42874;-509;1;-14
42924;-643;1;-6
42974;-718;2;-6
43024;-718;3;0
43074;-661;1;6
43124;-535;1;7
43174;-346;1;14
43224;-109;1;16
43274;148;1;23
43324;382;1;14
43374;549;1;14
43424;661;1;6
43474;695;3;0
43524;678;1;0
43574;600;1;0
43624;439;1;-14
43674;233;1;-15
43724;0;1;-15
43774;-241;1;-8
43824;-439;1;-14
43874;-575;1;-7
43924;-649;1;-6
43974;-655;4;0
44024;-600;2;12
44074;-481;1;14
44124;-323;1;8
44174;-101;1;8
44224;140;1;15
44274;338;1;15
44324;502;1;7
44374;600;2;0
44424;637;5;0
44474;619;4;-6
44524;535;1;-7
44574;397;1;-14
44624;202;1;-16
44674;-15;1;-8
44724;-233;1;-15
44774;-404;1;-7
44824;-529;1;-7
44874;-587;1;0
44924;-587;1;0
44974;-535;2;7
45024;-425;1;14
45074;-263;1;15
45124;-62;1;16
45174;140;1;7
45224;331;1;8
45274;467;2;14
45324;549;1;0
45374;581;4;0
45424;549;1;0
45474;467;1;0
45524;323;1;-8
45574;140;1;-16
45624;-62;1;-15
45674;-233;1;-15
45724;-389;1;-7
45774;-481;1;0
45824;-535;2;0
45874;-522;3;7
45924;-453;1;7
45974;-353;1;7
46024;-195;1;7
46074;-15;1;8
46124;171;2;15
46174;331;1;8
46224;439;1;0
46274;509;1;0
46324;515;12;0
46374;481;2;0
46424;382;1;-7
46474;248;1;-8
46524;86;1;-8
46574;-94;1;-8
46624;-256;1;-8
46674;-375;1;-7
46724;-453;2;-7
46774;-474;5;0
46824;-453;2;0
46874;-382;1;7
46924;-263;1;8
46974;-117;1;8
47024;47;1;8
47074;210;1;8
47124;338;1;7
47174;411;2;0
47224;453;5;0
47274;453;21;0
47324;397;2;0
47374;294;1;-7
47424;164;1;-7
47474;7;1;-8
47524;-140;1;0
47574;-271;1;-8
47624;-368;1;-8
47674;-418;4;-7
47724;-418;1;0
47774;-375;2;7
47824;-294;1;7
47874;-171;1;16
47924;-39;1;8
47974;101;1;7
48024;225;2;7
48074;331;2;8
48124;382;3;0
48174;404;4;0
48224;375;4;-7
48274;309;1;-7
48324;210;1;-8
48374;86;1;-8
48424;-54;1;-7
48474;-179;1;-8
48524;-278;2;-7
48574;-346;3;-8
48624;-368;7;0
48674;-353;2;0
48724;-301;1;0
48774;-218;1;0
48824;-101;1;8
48874;31;2;16
48924;148;2;8
48974;248;1;7
49024;316;1;0
49074;353;1;0
49124;346;2;0
49174;309;2;0
49224;233;1;0
49274;125;1;-8
49324;15;1;0
49374;-109;1;-8
49424;-202;1;-7
49474;-271;1;0
49524;-309;4;0
49574;-316;14;0
49624;-286;1;0
49674;-225;1;0
49724;-133;2;7
49774;-31;1;0
49824;78;1;8
49874;171;2;7
49924;248;2;7
49974;294;2;8
50024;301;9;0
50074;278;2;0
50124;233;2;0
50174;148;1;-8
50224;54;2;-8
50274;-39;2;-8
50324;-133;2;-8
50374;-210;2;-8
50424;-248;3;0
50474;-271;5;0
50524;-256;2;0
50574;-218;2;0
50624;-140;1;8
50674;-62;1;0
50724;23;2;8
50774;109;1;0
50824;179;1;0
50874;233;2;8
50924;248;9;0
50974;248;26;0
51024;210;1;0
51074;156;1;0
51124;78;1;-8
51174;0;1;-7
51224;-78;1;0
51274;-148;3;-8
51324;-195;1;0
51374;-218;7;0
51424;-218;6;0
51474;-195;1;0
51524;-140;2;8
51574;-78;1;8
51624;-7;2;8
51674;62;1;0
51724;125;2;0
51774;171;3;0
51824;202;2;0
51874;202;19;0
51924;187;3;0
51974;148;1;0
52024;94;2;0
52074;31;2;0
52124;-31;2;0
52174;-101;3;-7
52224;-140;2;0
52274;-171;5;-7
52324;-171;17;0
52374;-156;6;8
52424;-125;2;8
52474;-78;1;8
52524;-31;2;0
52574;31;2;8
52624;78;3;0
52674;125;1;0
52724;148;4;0
52774;156;16;0
52824;148;32;-8
52874;125;2;0
52924;86;4;-8
52974;39;3;-8
53024;-7;1;0
53074;-54;5;-7
53124;-94;2;0
53174;-125;5;-8
53224;-125;17;0
53274;-125;33;0
53324;-109;7;0
53374;-70;1;0
53424;-31;1;0
53474;7;1;0
53524;47;2;0
53574;78;2;0
53624;101;1;0
53674;109;13;0
53724;109;29;0
53774;94;2;0
53824;70;1;0
53874;39;1;0
53924;7;1;0
53974;-23;1;0
54024;-47;6;0
54074;-70;4;0
54124;-86;16;-8
54174;-78;2;0
54224;-70;1;0
54274;-54;3;0
54324;-31;2;0
54374;-7;2;0
54424;15;4;0
54474;39;8;8
54524;54;4;0
54574;62;15;0
54624;70;7;0
54674;62;11;0
54724;54;6;0
54774;39;4;0
54824;15;1;0
54874;0;5;0
54924;-15;7;0
54974;-31;7;0
55024;-39;6;0
55074;-39;22;0
55124;-31;39;8
55174;-31;17;0
55224;-15;5;0
55274;-7;6;0
55324;7;1;0
55374;15;10;0
55424;23;10;0
55474;31;15;0
55524;31;31;0
55574;31;48;0
55624;31;65;0
55674;23;12;0
55724;15;14;0
55774;7;10;0
55824;0;15;0
55874;-7;9;0
55924;-7;26;0
55974;-7;43;0
56024;-7;59;0
56074;-7;76;0
56124;0;9;0
56174;0;26;0
56224;0;43;0
56274;0;60;0
56324;7;5;0
56374;7;22;0
56424;7;38;0
56474;7;55;0
56524;7;72;0
56574;7;88;0
56624;7;105;0
56674;7;122;0
56724;7;138;0
56774;7;155;0
56824;7;172;0
56874;7;188;0
56924;7;205;0
56974;7;222;0
57024;7;238;0
57074;7;255;0
57124;7;272;0
57174;7;288;0
57224;7;305;0
57274;7;322;0
57324;7;338;0
57374;7;355;0
57424;7;372;0
57474;7;388;0
57524;7;405;0
57574;7;422;0
57624;7;438;0
57674;7;455;0
57724;7;472;0
57774;7;488;0
57824;7;505;0
57874;7;522;0
57924;7;538;0
57974;7;555;0
58024;7;572;0
58074;7;588;0
58124;7;605;0
58174;7;622;0
58224;7;638;0
58274;7;655;0
58324;7;672;0
58374;7;688;0
58449;7;714;0
58574;7;755;0
58699;7;797;0
58799;7;830;0
