11044;0;0;0
11074;0;0;-1
11124;0;0;-1
11174;0;0;-1
11224;0;0;-1
11274;0;0;-1
11324;0;0;-1
11374;0;0;-1
11424;0;0;-1
11474;0;0;-1
11524;0;0;-1
11574;0;0;-1
11624;0;0;-1
11674;0;0;-1
11724;0;0;-1
11774;0;0;-1
11824;0;0;-1
11874;0;0;-1
11924;0;0;-1
11974;0;0;-1
12024;0;0;-1
12074;0;0;-1
12124;0;0;-1
12174;0;0;-1
12224;0;0;-1
12274;0;0;-1
12324;0;0;-1
12374;0;0;-1
12424;0;0;-1
12474;0;0;-1
12524;0;0;-1
12574;0;0;-1
12624;0;0;-1
12674;0;0;-1
12724;0;0;-1
12774;0;0;-1
12824;0;0;-1
12874;0;0;-1
12924;0;0;-1
12974;0;0;-1
13024;0;0;-1
13074;0;0;-1
13124;0;0;-1
13174;0;0;-1
13224;0;0;-1
13274;0;0;-1
13324;0;0;-1
13374;0;0;-1
13424;0;0;-1
13474;0;0;-1
13524;0;0;-1
13574;0;0;-1
13624;0;0;-1
13674;0;0;-1
13724;0;0;-1
13774;0;0;-1
13824;0;0;-1
13874;0;0;-1
13924;0;0;-1
13974;0;0;-1
14024;2;-24;-1
14074;9;-99;-1
14124;18;-212;-1
14174;24;-299;-1
14224;29;-360;-1
14274;30;-372;-1
14324;27;-336;-1
14374;21;-273;-1
14424;14;-174;1
14474;4;-62;1
14524;-4;49;-1
14574;-14;161;1
14624;-20;249;1
14674;-24;299;-1
14724;-25;312;-1
14774;-23;286;-1
14824;-19;236;-1
14874;-13;161;-1
14924;-4;62;-1
14974;3;-36;-1
15024;11;-124;-1
15074;17;-212;-1
15124;21;-249;-1
15174;22;-273;-1
15224;22;-273;-1
15274;18;-224;1
15324;13;-161;1
15374;6;-86;-1
15424;-1;0;-1
15474;-7;75;-1
15524;-13;161;1
15574;-17;200;-1
15624;-18;224;-1
15674;-18;224;-1
15724;-14;187;-1
15774;4;-24;-1
15824;47;-540;-1
15874;98;-1000;-1
15924;139;-1000;-1
15974;166;-1000;-1
16024;179;-1000;-1
16074;177;-1000;1
16124;160;-1000;1
16174;130;-1000;1
16224;88;-1000;1
16274;36;-481;1
16324;-19;212;1
16374;-71;803;1
16424;-115;1000;1
16474;-147;1000;1
16524;-165;1000;1
16574;-168;1000;-1
16624;-158;1000;-1
16674;-133;1000;-1
16724;-94;1000;-1
16774;-48;611;-1
16824;3;11;-1
16874;54;-622;-1
16924;99;-1000;-1
16974;132;-1000;-1
17024;154;-1000;-1
17074;160;-1000;-1
17124;153;-1000;-1
17174;132;-1000;1
17224;98;-1000;1
17274;54;-702;1
17324;6;-112;1
17374;-43;505;1
17424;-87;969;1
17474;-121;1000;1
17524;-140;1000;-1
17574;-126;1000;-1
17624;-98;1000;-1
17674;-60;747;-1
17724;-18;273;-1
17774;27;-299;-1
17824;68;-792;-1
17874;101;-1000;-1
17924;125;-1000;-1
17974;135;-1000;-1
18024;133;-1000;1
18074;118;-1000;1
18124;90;-1000;1
18174;53;-657;1
18224;12;-187;1
18274;-29;348;1
18324;-68;780;1
18374;-99;1000;1
18424;-120;1000;1
18474;-128;1000;-1
18524;-115;1000;-1
18574;-90;1000;-1
18624;-56;680;-1
18674;-17;249;-1
18724;24;-273;-1
18774;62;-713;-1
18824;94;-1000;-1
18874;114;-1000;-1
18924;123;-1000;-1
18974;120;-1000;-1
19024;105;-1000;1
19074;80;-950;1
19124;46;-588;1
19174;7;-99;1
19224;-32;360;1
19274;-66;769;1
19324;-94;1000;1
19374;-110;1000;1
19424;-103;1000;-1
19474;-84;979;-1
19524;-56;702;-1
19574;-22;299;-1
19624;14;-150;-1
19674;47;-564;-1
19724;76;-878;-1
19774;96;-1000;-1
