tiempo;error;integral;derivada
9756;0;1000;-14
9813;-6;10000;-300
9819;-7;10000;-300
9825;-7;10000;-300
9831;-7;10000;-305
9837;-8;10000;-305
9843;-9;10000;-305
9849;-10;10000;-62
9855;-10;10000;-62
9861;-11;10000;-62
9867;-11;10000;-62
9873;-12;10000;-62
9879;-12;10000;-544
9885;-12;10000;-544
9891;-13;10000;-544
9897;-13;10000;-544
9903;-14;10000;-544
9909;-15;10000;-396
9915;-15;10000;-396
9921;-15;10000;-396
9927;-15;10000;-396
9933;-15;10000;-3440
9939;-15;10000;1
9945;-16;10000;54
9951;-16;10000;54
9957;-16;10000;54
9963;-17;10000;54
9969;-16;10000;54
9975;-17;10000;-671
9981;-17;10000;-671
9987;-17;10000;-671
9993;-17;10000;-671
9999;-17;10000;-671
10005;-17;10000;1
10011;-16;10000;1
10032;-16;10000;-165
10038;-16;10000;-165
10044;-15;10000;-1006
10050;-15;10000;-1006
10056;-15;10000;-1006
10062;-15;10000;-1006
10068;-15;10000;-1006
10074;-14;10000;-973
10080;-14;10000;-973
10086;-13;10000;-973
10092;-13;10000;-973
10098;-12;10000;-973
10104;-11;10000;832
10110;-11;10000;832
10116;-11;10000;832
10122;-10;10000;832
10128;-9;10000;832
10134;-9;10000;1197
10140;-8;10000;1197
10146;-7;10000;1197
10152;-7;10000;1197
10158;-7;10000;1197
10164;-6;10000;1818
10170;-6;10000;1818
10176;-5;10000;1818
10182;-5;10000;-968
10188;-4;10000;-968
10194;-3;10000;-968
10200;-3;10000;-968
10206;-2;10000;-1557
10212;-2;10000;-1557
10218;-1;10000;-1557
10224;0;10000;-1056
10230;0;10000;-1056
10236;1;10000;-1056
10242;1;10000;-1056
10248;1;10000;-1758
10254;2;10000;-1758
10260;3;10000;-1758
10266;3;10000;-1033
10272;4;10000;-1033
10278;5;10000;-1033
10284;5;10000;-1033
10290;6;10000;-1741
10296;6;10000;-1741
10302;7;10000;-1741
10308;7;10000;-836
10314;8;10000;-836
10320;8;10000;-836
10326;9;10000;-836
10332;9;10000;1364
10338;9;10000;1364
10344;10;10000;1364
10350;10;10000;1364
10356;11;10000;-1109
10362;11;10000;-1109
10368;11;10000;-1109
10374;11;10000;-1109
10380;12;10000;-1927
10386;12;10000;-1927
10392;13;10000;-616
10398;13;10000;-616
10404;13;10000;-616
10410;13;10000;-616
10416;13;10000;-1830
10422;13;10000;-1830
10428;13;10000;1
10434;13;10000;1
10440;13;10000;1
10446;13;10000;1
10452;13;10000;1
10461;13;10000;1
10467;13;10000;1
10473;13;10000;1
10479;13;10000;1
10485;13;10000;1
10491;13;10000;1
10497;13;10000;1
10503;12;10000;1
10509;12;10000;27
10515;12;10000;27
10521;11;10000;27
10560;9;10000;-400
10566;9;10000;-400
10572;9;10000;-400
10578;9;9990;-1076
10584;8;9973;-1076
10590;7;9950;-191
10596;7;9928;-191
10617;5;9777;-376
10623;5;9722;-376
10629;5;9653;-376
10635;4;9578;-376
10641;3;9496;-317
10647;3;9415;-317
10653;3;9320;-317
10842;-11;2814;-200
10848;-11;2474;-200
10854;-11;2120;-775
10860;-11;1753;-775
10866;-11;1372;-775
10872;-11;977;1
10878;-11;568;1
10914;-11;-2171;1
10920;-11;-2676;1
10926;-11;-3194;1
10932;-11;-3726;1
10938;-11;-4272;1
10944;-11;-4831;1
10950;-11;-5404;1
10956;-11;-5991;1
10962;-11;-6592;1
10968;-11;-7206;1
10974;-10;-7842;-63
10980;-10;-8499;-63
10986;-10;-9169;-63
10992;-9;-9853;-63
10998;-9;-10000;-63
11004;-9;-10000;-1390
11010;-9;-10000;-1390
11016;-8;-10000;-1390
11022;-8;-10000;-1390
11028;-7;-10000;-921
11034;-7;-10000;-921
11040;-7;-10000;-921
11046;-7;-10000;-921
11052;-7;-10000;-1876
11058;-6;-10000;-1876
11064;-6;-10000;-473
11085;-5;-10000;-473
11091;-4;-10000;1004
11097;-4;-10000;1004
11103;-3;-10000;1004
11109;-3;-10000;1004
11115;-3;-10000;1004
11121;-3;-10000;-2654
11127;-2;-10000;-2654
11133;-2;-10000;-643
11139;-1;-10000;-643
11145;-1;-10000;-643
11151;0;-10000;-643
