tiempo;error;integral;derivada
28023;0;30;0
28029;0;30;0
28035;0;30;0
28041;0;30;0
28047;0;30;0
28053;0;30;0
28062;0;30;0
28068;0;30;0
28074;0;30;0
28080;0;30;0
28086;0;30;0
28095;0;30;0
28101;0;30;0
28107;0;30;0
28113;0;30;0
28119;0;30;0
28125;0;30;0
28131;0;30;0
28137;0;30;0
28143;0;30;0
28152;0;30;0
28158;0;30;0
28164;0;30;0
28173;0;30;0
28179;0;30;0
28185;0;30;0
28191;0;30;0
28197;0;30;0
28203;0;30;0
28209;0;30;0
28215;0;30;0
28221;0;30;0
28227;0;30;0
28233;0;30;0
28239;0;30;0
28245;0;30;0
28251;0;30;0
28257;0;30;0
28263;0;30;0
28269;0;30;0
28275;0;30;0
28281;0;30;0
28287;0;30;0
28293;0;30;0
28299;0;30;0
28308;0;30;0
28314;0;30;0
28320;0;30;0
28326;0;30;0
28332;0;30;0
28344;0;30;0
28353;0;30;0
28359;0;30;0
28365;0;30;0
28371;0;30;0
28377;0;30;0
28386;0;30;0
28392;0;30;0
28398;0;30;0
28404;0;30;0
28410;0;30;0
28416;0;30;0
28422;0;30;0
28428;0;30;0
28434;0;30;0
28440;0;30;0
28446;0;30;0
28452;0;30;0
28458;0;30;0
28464;0;30;0
28470;0;30;0
28476;0;30;0
28482;0;30;0
28488;0;30;0
28494;0;30;0
28500;0;30;0
28506;0;30;0
28512;0;30;0
28521;0;30;0
28527;0;30;0
28533;0;30;0
28539;0;30;0
28545;0;30;0
28551;0;30;0
28557;0;30;0
28563;0;30;0
28569;0;30;0
28575;0;30;0
28581;0;30;0
28590;0;30;0
28596;0;30;0
28602;0;30;0
28611;0;30;0
28617;0;30;0
28623;0;30;0
28629;0;30;0
28635;0;30;0
28641;0;30;0
28647;0;30;0
28653;0;30;0
28659;0;30;0
28668;0;30;0
28674;0;30;0
28680;0;30;0
28689;0;30;0
28695;0;30;0
28701;0;30;0
28707;0;30;0
28713;0;30;0
28719;0;30;0
28725;0;30;0
28731;0;30;0
28737;0;30;0
28743;0;30;0
28749;0;30;0
28755;0;30;0
28761;0;30;0
28767;0;30;0
28773;0;30;0
28779;0;30;0
28785;0;30;0
28791;0;30;0
28797;0;30;0
28803;0;30;0
28809;0;30;0
28815;0;30;0
28824;0;30;0
28830;0;30;0
28836;0;30;0
28842;0;30;0
28848;0;30;0
28854;0;30;0
28860;0;30;0
28869;0;30;0
28875;0;30;0
28881;0;30;0
28887;0;30;0
28893;0;30;0
28902;0;30;0
28908;0;30;0
28914;0;30;0
28920;0;30;0
28926;0;30;0
28935;0;30;0
28941;0;30;0
28947;0;30;0
28953;0;30;0
28959;0;30;0
28965;0;30;0
28971;0;30;0
28974;0;30;0
28980;0;30;0
28986;0;30;0
28992;0;30;0
28998;0;30;0
29004;0;30;0
29010;0;30;0
29016;0;30;0
29022;0;30;0
29028;0;30;0
29034;0;30;0
29040;0;30;0
29046;0;30;0
29052;0;30;0
29058;0;30;0
29064;0;30;0
29070;0;30;0
29076;0;30;0
29082;0;30;0
29088;0;30;0
29094;0;30;0
29100;0;30;0
29106;0;30;0
29109;0;30;0
29115;0;30;0
29121;0;30;0
29127;0;30;0
29133;0;30;0
29139;0;30;0
29148;0;30;0
29154;0;30;0
29160;0;30;0
29166;0;30;0
29172;0;30;0
29178;0;30;0
29184;0;30;0
29190;0;30;0
29196;0;30;0
29205;0;30;0
29211;0;30;0
29217;0;30;0
29226;0;30;0
29232;0;30;0
29238;0;30;0
29244;0;30;0
29250;0;30;0
29256;0;30;0
29262;0;30;0
29268;0;30;0
29274;0;30;0
29280;0;30;0
29286;0;30;0
29292;0;30;0
29298;0;30;0
29307;0;30;0
29316;0;30;0
29322;0;30;0
29328;0;30;0
29334;0;30;0
29340;0;30;0
29346;0;30;0
29352;0;30;0
29358;0;30;0
29364;0;30;0
