tiempo;error;integral;derivada
10104;0;0;0
10113;0;0;0
10119;0;0;0
10125;0;0;0
10131;0;0;0
10137;0;0;0
10146;0;0;0
10152;0;0;0
10158;0;0;0
10164;0;0;0
10170;0;0;0
10176;0;0;0
10182;0;0;0
10191;0;0;0
10197;0;0;0
10203;0;0;0
10209;0;0;0
10215;0;0;0
10221;0;0;0
10227;0;0;0
10236;0;0;0
10242;0;0;0
10248;0;0;0
10251;0;0;0
10257;0;0;0
10263;0;0;0
10269;0;0;0
10275;0;0;0
10281;0;0;0
10287;0;0;0
10293;0;0;0
10302;0;0;0
10308;0;0;0
10314;0;0;0
10320;0;0;0
10326;0;0;0
10332;0;0;0
10338;0;0;0
10344;0;0;0
10350;0;0;0
10359;0;0;0
10365;0;0;0
10371;0;0;0
10380;0;0;0
10386;0;0;0
10392;0;0;0
10398;0;0;0
10404;0;0;0
10410;0;0;0
10416;0;0;0
10425;0;0;0
10431;0;0;0
10437;0;0;0
10443;0;0;0
10452;0;0;0
10458;0;0;0
10464;0;0;0
10470;0;0;0
10476;0;0;0
10482;0;0;0
10488;0;0;0
10494;0;0;0
10500;0;0;0
10506;0;0;0
10515;0;0;0
10521;0;0;0
10527;0;0;0
10533;0;0;0
10539;0;0;0
10545;0;0;0
10551;0;0;0
10560;0;0;0
10566;0;0;0
10572;0;0;0
10578;0;0;0
10584;0;0;0
10593;0;0;0
10599;0;0;0
10605;0;0;0
10611;0;0;0
10617;0;0;0
10623;0;0;0
10629;0;0;0
10638;0;0;0
10644;0;0;0
10650;0;0;0
10656;0;0;0
10662;0;0;0
10668;0;0;0
10674;0;0;0
10683;0;0;0
10689;0;0;0
10695;0;0;0
10701;0;0;0
10707;0;0;0
10713;0;0;0
10719;0;0;0
10725;0;0;0
10731;0;0;0
10740;0;0;0
10746;0;0;0
10752;0;0;0
10761;0;0;0
10767;0;0;0
10773;0;0;0
10779;0;0;0
10785;0;0;0
10791;0;0;0
10797;0;0;0
10806;0;0;0
10812;0;0;0
10818;0;0;0
10824;0;0;0
10830;0;0;0
10836;0;0;0
10842;0;0;0
10851;0;0;0
10857;0;0;0
10863;0;0;0
10869;0;0;0
10875;0;0;0
10881;0;0;0
10887;0;0;0
10896;0;0;0
10902;0;0;0
10908;0;0;0
10914;0;0;0
10920;0;0;0
10929;0;0;0
10935;0;0;0
10941;0;0;0
10947;0;0;0
10953;0;0;0
10959;0;0;0
10965;0;0;0
10971;0;0;0
10977;0;0;0
10983;0;0;0
10989;0;0;0
10998;0;0;0
11004;0;0;0
11010;0;0;0
11019;0;0;0
11025;0;0;0
11031;0;0;0
11037;0;0;0
11043;0;0;0
11049;0;0;0
