tiempo;error;integral;derivada
13365;0;30;666
13371;0;30;666
13377;0;30;666
13383;0;30;666
13389;0;30;666
13395;0;30;666
13401;0;30;666
13407;0;30;666
13413;0;30;666
13419;0;30;666
13425;0;30;666
13431;0;30;666
13437;0;30;666
13443;0;30;666
13449;0;30;666
13455;0;30;666
13461;0;30;666
13467;0;30;666
13473;0;30;666
13479;0;30;666
13485;0;30;666
13491;0;30;666
13497;0;30;666
13503;0;30;666
13509;0;30;666
13515;0;30;666
13521;0;30;666
13527;0;30;666
13533;0;30;666
13539;0;30;666
13545;0;30;666
13551;0;30;666
13557;0;30;666
13563;0;30;666
13569;0;30;666
13575;0;30;666
13581;0;30;666
13587;0;30;666
13593;0;30;666
13599;0;30;666
13605;0;30;666
13611;0;30;666
13617;0;30;666
13623;0;30;666
13629;0;30;666
13635;0;30;666
13641;0;30;666
13647;0;30;666
13653;0;30;666
13659;0;30;666
13665;0;30;666
13671;0;30;666
13677;0;30;666
13683;0;30;666
13689;0;30;666
13695;0;30;666
13701;0;30;666
13707;0;30;666
13713;0;30;666
13719;0;30;666
13725;0;30;666
13731;0;30;666
13737;0;30;666
13743;0;30;666
13749;0;30;666
13758;0;30;666
13764;0;30;666
13770;0;30;666
13776;0;30;666
13782;0;30;666
13791;0;30;666
13797;0;30;666
13803;0;30;666
13809;0;30;666
13815;0;30;666
13821;0;30;666
13827;0;30;666
13833;0;30;666
13839;0;30;666
13845;0;30;666
13851;0;30;666
13860;0;30;666
13866;0;30;666
13872;0;30;666
13881;0;30;666
13887;0;30;666
13893;0;30;666
13902;0;30;666
13908;0;30;666
13914;0;30;666
13920;0;30;666
13926;0;30;666
13932;0;30;666
13938;0;30;666
13944;0;30;666
13950;0;30;666
13956;0;30;666
13962;0;30;666
13968;0;30;666
13974;0;30;666
13983;0;30;666
13986;0;30;666
13992;0;30;666
13998;0;30;666
14004;0;30;666
14010;0;30;666
14016;0;30;666
14022;0;30;666
14028;0;30;666
14034;0;30;666
14040;0;30;666
14046;0;30;666
14052;0;30;666
14058;0;30;666
14064;0;30;666
14070;0;30;666
14076;0;30;666
14082;0;30;666
14088;0;30;666
14094;0;30;666
14100;0;30;666
14106;0;30;666
14115;0;30;666
14121;0;30;666
14127;0;30;666
14133;0;30;666
14139;0;30;666
14145;0;30;666
14151;0;30;666
14160;0;30;666
14166;0;30;666
14172;0;30;666
14178;0;30;666
14184;0;30;666
14190;0;30;666
14196;0;30;666
14205;0;30;666
14211;0;30;666
14217;0;30;666
14223;0;30;666
14229;0;30;666
14238;0;30;666
14244;0;30;666
14250;0;30;666
14256;0;30;666
14262;0;30;666
14268;0;30;666
14274;0;30;666
14280;0;30;666
14286;0;30;666
14292;0;30;666
14298;0;30;666
14304;0;30;666
14310;0;30;666
14319;0;30;666
14328;0;30;666
14334;0;30;666
14340;0;30;666
14346;0;30;666
14352;0;30;666
14358;0;30;666
14364;0;30;666
14373;0;30;666
14379;0;30;666
14385;0;30;666
14391;0;30;666
14397;0;30;666
14403;0;30;666
14409;0;30;666
14418;0;30;666
14424;0;30;666
14430;0;30;666
14436;0;30;666
14442;0;30;666
14448;0;30;666
14454;0;30;666
14460;0;30;666
14466;0;30;666
14472;0;30;666
14478;0;30;666
14484;0;30;666
14490;0;30;666
14496;0;30;666
14502;0;30;666
14508;0;30;666
14514;0;30;666
14520;0;30;666
14526;0;30;666
14532;0;30;666
14538;0;30;666
14544;0;30;666
14550;0;30;666
14556;0;30;666
14562;0;30;666
14568;0;30;666
14574;0;30;666
14580;0;30;666
14586;0;30;666
14592;0;30;666
14598;0;30;666
14604;0;30;666
14610;0;30;666
14616;0;30;666
14622;0;30;666
14628;0;30;666
14634;0;30;666
14640;0;30;666
14646;0;30;666
14652;0;30;666
14658;0;30;666
14664;0;30;666
14670;0;30;666
14676;0;30;666
14682;0;30;666
14688;0;30;666
14694;0;30;666
14700;0;30;666
14709;0;30;666
14715;0;30;666
14721;0;30;666
14727;0;30;666
14733;0;30;666
14739;0;30;666
14745;0;30;666
14751;0;30;666
14757;0;30;666
14763;0;30;666
14769;0;30;666
14778;0;30;666
14784;0;30;666
14790;0;30;666
14796;0;30;666
14802;0;30;666
14808;0;30;666
14814;0;30;666
