tiempo;error;integral;derivada
13365;0;0;666
13371;0;0;666
13377;0;0;666
13383;0;0;666
13389;0;0;666
13395;0;0;666
13401;0;0;666
13407;0;0;666
13413;0;0;666
13422;0;0;666
13428;0;0;666
13434;0;0;666
13440;0;0;666
13446;0;0;666
13455;0;0;666
13461;0;0;666
13467;0;0;666
13473;0;0;666
13479;0;0;666
13485;0;0;666
13491;0;0;666
13500;0;0;666
13506;0;0;666
13512;0;0;666
13518;0;0;666
13524;0;0;666
13530;0;0;666
13536;0;0;666
13542;0;0;666
13548;0;0;666
13554;0;0;666
13560;0;0;666
13566;0;0;666
13572;0;0;666
13578;0;0;666
13584;0;0;666
13590;0;0;666
13596;0;0;666
13602;0;0;666
13608;0;0;666
13614;0;0;666
13620;0;0;666
13626;0;0;666
13632;0;0;666
13638;0;0;666
13644;0;0;666
13650;0;0;666
13656;0;0;666
13662;0;0;666
13668;0;0;666
13674;0;0;666
13680;0;0;666
13686;0;0;666
13692;0;0;666
13698;0;0;666
13704;0;0;666
13713;0;0;666
13719;0;0;666
13725;0;0;666
13731;0;0;666
13737;0;0;666
13743;0;0;666
13749;0;0;666
13755;0;0;666
13761;0;0;666
13767;0;0;666
13773;0;0;666
13779;0;0;666
13785;0;0;666
13791;0;0;666
13797;0;0;666
13803;0;0;666
13809;0;0;666
13815;0;0;666
13824;0;0;666
13830;0;0;666
13836;0;0;666
13842;0;0;666
13848;0;0;666
13854;0;0;666
13860;0;0;666
13866;0;0;666
13872;0;0;666
13881;0;0;666
13887;0;0;666
13893;0;0;666
13899;0;0;666
13905;0;0;666
13911;0;0;666
13917;0;0;666
13923;0;0;666
13929;0;0;666
13935;0;0;666
13941;0;0;666
13947;0;0;666
13953;0;0;666
13959;0;0;666
13965;0;0;666
13971;0;0;666
13977;0;0;666
13983;0;0;666
13989;0;0;666
13995;0;0;666
14004;0;0;666
14010;0;0;666
14016;0;0;666
14022;0;0;666
14028;0;0;666
14037;0;0;666
14043;0;0;666
14049;0;0;666
14055;0;0;666
14061;0;0;666
14067;0;0;666
14073;0;0;666
14082;0;0;666
14088;0;0;666
14094;0;0;666
14100;0;0;666
14106;0;0;666
