19306;0;0;0
19349;0;0;1
19399;0;0;1
19449;0;0;1
19499;0;0;1
19549;0;0;1
19599;0;0;1
19649;0;0;1
19699;0;0;1
19749;0;0;1
19799;0;0;1
19849;0;0;1
19899;0;0;1
19949;0;0;1
19999;0;0;1
20049;0;0;1
20099;0;0;1
20149;0;0;1
20199;0;0;1
20249;0;0;1
20299;0;0;1
20349;0;0;1
20399;0;0;1
20449;0;0;1
20499;0;0;1
20549;0;0;1
20599;0;0;1
20649;0;0;1
20699;0;0;1
20749;0;0;1
20799;0;0;1
20849;0;0;1
20899;0;0;1
20949;0;0;1
20999;2;-24;1
21049;11;-124;1
21099;27;-323;1
21149;42;-505;1
21199;50;-611;1
21249;54;-657;1
21299;51;-622;1
21349;43;-540;1
21399;30;-385;1
21449;14;-174;1
21499;-4;49;1
21549;-20;236;1
21599;-35;420;1
21649;-44;540;1
21699;-48;588;1
21749;-47;588;1
21799;-41;505;1
21849;-30;372;1
21899;-16;200;1
21949;0;0;1
21999;16;-187;1
22049;30;-360;1
22099;40;-494;1
22149;46;-564;1
22199;46;-564;1
22249;41;-505;1
22299;32;-396;1
22349;19;-249;1
22399;4;-49;1
22449;-11;124;1
22499;-24;286;1
22549;-34;420;1
22599;-40;494;1
22649;-42;516;1
22699;-38;470;1
22749;-30;385;1
22799;-19;249;1
22849;-6;75;1
22899;8;-86;1
22949;20;-249;1
22999;30;-372;1
23049;37;-444;1
23099;39;-481;1
23149;37;-457;1
23199;31;-385;1
23249;21;-273;1
23299;10;-124;1
23349;-4;36;1
23399;-15;187;1
23449;-21;262;1
23499;-24;286;1
23549;-22;286;1
23599;-20;249;1
23649;-14;187;1
23699;-7;99;1
23749;0;0;1
23799;8;-86;1
23849;14;-174;1
23899;19;-236;1
23949;21;-262;1
23999;21;-273;1
24049;19;-236;1
24099;14;-187;1
24149;8;-112;1
24199;2;-24;1
24249;-4;49;1
24299;-10;124;1
24349;-15;187;1
24399;-18;212;1
24449;-18;224;1
24499;-16;200;1
24549;-12;150;1
24599;-7;99;1
24649;-2;24;1
24699;2;-24;1
24749;7;-86;1
24799;12;-150;1
24849;20;-236;1
24899;29;-348;1
24949;42;-505;1
24999;53;-635;1
25049;61;-736;1
25099;66;-792;1
25149;62;-747;1
25199;52;-635;1
25249;36;-457;1
25299;17;-212;1
25349;-5;49;1
25399;-26;312;1
25449;-46;564;1
25499;-62;747;1
25549;-77;908;1
25599;-88;1000;1
25649;-94;1000;1
25699;-95;1000;1
25749;-90;1000;1
25799;-79;939;1
25849;-61;747;1
25899;-38;470;1
25949;-10;150;1
25999;18;-212;1
26049;44;-516;1
26099;66;-780;1
26149;85;-979;1
26199;104;-1000;1
26249;122;-1000;1
26299;142;-1000;1
26349;168;-1000;1
26399;195;-1000;1
26449;226;-1000;1
26499;258;-1000;1
26549;287;-1000;1
26599;314;-1000;1
26649;337;-769;1
26699;358;-529;1
26749;376;-312;1
26799;392;-124;1
26849;406;-62;1
26899;419;-236;1
26949;433;-396;1
26999;450;-600;1
27049;471;-835;1
27099;500;-1000;1
27149;539;-1000;1
27199;591;-1000;1
27249;654;-1000;1
27299;733;-856;1
27349;816;-150;1
27399;897;-1000;1
27449;966;-1000;1
27499;1021;-1000;1
27549;1061;-1000;1
27599;1085;-1000;1
27649;1097;-1000;1
27699;1097;-1000;1
27749;1085;-1000;1
27799;1062;-1000;1
27849;1027;-1000;1
27899;979;-1000;1
27949;915;-1000;1
27999;833;-494;1
28049;745;-611;1
28099;658;-1000;1
28149;580;-1000;1
28199;513;-1000;1
28249;458;-724;1
28299;410;-161;1
28349;363;-420;1
28399;313;-990;1
28449;255;-1000;1
28499;184;-1000;1
28549;101;-1000;1
28599;8;-112;1
28649;-84;929;1
28699;-166;1000;1
28749;-227;1000;1
28799;-274;1000;1
28849;-307;1000;1
28899;-330;846;1
28949;-343;702;1
28999;-348;635;1
29049;-349;622;1
29099;-343;691;1
29149;-332;814;1
29199;-314;990;1
29249;-292;1000;1
29299;-271;1000;1
29349;-259;1000;1
29399;-258;1000;1
29449;-269;1000;1
29499;-290;1000;1
29549;-319;969;1
29599;-357;553;1
29649;-405;0;1
29699;-461;702;1
29749;-524;1000;1
29799;-595;1000;1
29849;-679;1000;1
29899;-774;372;1
29949;-869;747;1
29999;-956;1000;1
30049;-1025;1000;1
30099;-1079;1000;1
30149;-1120;960;1
30199;-1150;611;1
30249;-1176;323;1
30299;-1198;36;1
