tiempo;angulo;tiempoDev;derivada
13506;-7;13487;0
13512;-9;13487;0
13518;-11;13487;0
13524;-13;35;-268
13530;-16;35;-268
13536;-18;35;-268
13542;-19;35;-268
13548;-21;35;-268
13554;-23;35;-268
13560;-25;31;-251
13566;-27;31;-251
13572;-29;31;-251
13578;-31;31;-251
13584;-32;31;-251
13590;-34;33;-233
13596;-35;33;-233
13599;-36;33;-233
13605;-37;33;-233
13611;-38;33;-233
13617;-39;33;-233
13623;-41;32;-165
13629;-42;32;-165
13635;-43;32;-165
13641;-43;32;-165
13647;-44;32;-165
13653;-45;31;-119
13659;-46;31;-119
13665;-46;31;-119
13668;-47;31;-119
13674;-47;31;-119
13680;-48;31;-119
13686;-48;31;-119
13692;-48;31;-119
13698;-49;44;-65
13704;-49;44;-65
13710;-49;44;-65
13719;-49;44;-65
13725;-49;44;-65
13731;-49;44;-65
13740;-48;39;17
13746;-47;39;17
13752;-47;39;17
13761;-46;39;17
13767;-45;32;68
13773;-45;32;68
13779;-44;32;68
13785;-43;32;68
13791;-42;32;68
13797;-41;32;68
13803;-40;36;102
13809;-39;36;102
13815;-38;36;102
13821;-36;36;102
13827;-35;36;102
13833;-33;36;102
13836;-33;33;160
13842;-31;33;160
13848;-30;33;160
13854;-28;33;160
13860;-27;33;160
13866;-25;31;196
13872;-23;31;196
13878;-21;31;196
13884;-19;31;196
13890;-18;31;196
13896;-16;31;196
13902;-15;32;218
13908;-13;32;218
13914;-11;32;218
13920;-8;32;218
13926;-7;32;218
13932;-5;31;251
13938;-3;31;251
13944;-1;31;251
13947;0;31;251
13953;2;31;251
13959;4;31;251
13965;6;32;243
13971;8;32;243
13977;10;32;243
13983;11;32;243
13992;14;31;251
13998;16;31;251
14004;18;31;251
14010;19;31;251
14016;21;31;251
14022;23;31;251
14031;25;31;225
14043;28;31;225
14049;29;31;225
14055;31;31;225
14061;32;33;187
14067;33;33;187
14073;35;33;187
14079;36;33;187
14088;38;33;187
14097;39;34;155
14103;41;34;155
14109;41;34;155
14115;42;34;155
14121;43;34;155
14127;43;32;115
14133;43;32;115
14139;44;32;115
14145;45;32;115
14151;45;32;115
14157;45;32;115
14166;45;32;115
14172;45;32;115
14178;45;32;115
14187;45;32;115
14193;45;32;115
14199;45;32;115
14205;44;32;115
14211;44;85;8
14220;43;85;8
14232;42;85;8
14244;40;85;8
14256;38;38;-76
14265;37;38;-76
14274;35;38;-76
14280;34;34;-135
14289;32;34;-135
14295;31;34;-135
14301;29;34;-135
14307;28;34;-135
14313;27;32;-165
14322;24;32;-165
14328;23;32;-165
14334;21;32;-165
14340;19;32;-165
14346;18;31;-200
14352;16;31;-200
14358;15;31;-200
14367;12;31;-200
14373;10;31;-200
14379;9;33;-212
14385;7;33;-212
14391;5;33;-212
14400;2;33;-212
14406;0;33;-212
14412;-2;33;-236
14418;-3;33;-236
14424;-5;33;-236
14430;-7;33;-236
14436;-9;33;-236
14445;-11;34;-229
14457;-15;34;-229
14469;-18;34;-229
14475;-19;34;-229
14481;-21;36;-216
14490;-23;36;-216
14496;-25;36;-216
14502;-26;36;-216
14508;-27;36;-216
14514;-29;33;-187
14520;-30;33;-187
14526;-31;33;-187
14532;-33;33;-187
14538;-34;33;-187
14547;-35;34;-155
14553;-36;34;-155
14559;-37;34;-155
14568;-38;34;-155
14574;-39;34;-155
14580;-39;34;-155
14586;-40;38;-100
14592;-41;38;-100
14628;-42;38;-100
14649;-42;38;-100
14676;-41;82;-8
14682;-40;82;-8
14685;-40;82;-8
14697;-39;82;-8
14703;-38;38;57
14709;-37;38;57
14715;-36;38;57
14721;-35;38;57
14727;-35;38;57
14736;-33;31;122
14748;-31;31;122
14754;-29;31;122
14760;-28;31;122
14766;-27;31;148
14772;-26;31;148
14778;-24;31;148
14784;-22;31;148
14790;-21;31;148
14796;-19;31;148
14805;-18;33;187
14811;-16;33;187
14817;-15;33;187
14826;-13;33;187
14832;-11;31;174
14838;-9;31;174
14844;-7;31;174
14850;-5;31;174
14856;-4;31;174
14862;-2;31;174
14871;1;35;225
14877;2;35;225
14883;3;35;225
14889;5;35;225
14895;7;35;225
14901;8;33;209
14907;10;33;209
14916;12;33;209
14922;14;33;209
14928;15;33;209
14934;17;38;207
14940;18;38;207
14949;20;38;207
14955;21;38;207
14961;23;38;207
14967;24;38;207
14973;25;33;163
14979;26;33;163
14985;27;33;163
14994;29;33;163
15000;30;32;143
15006;31;32;143
15012;32;32;143
15018;33;32;143
15027;34;32;143
15039;35;32;118
15078;38;36;63
15096;39;36;63
15120;38;36;63
15141;37;61;-13
15150;36;61;-13
15156;35;61;-13
15162;35;61;-13
15168;34;37;-62
15174;33;37;-62
15180;32;37;-62
15186;31;37;-62
15192;31;37;-62
15198;30;37;-62
15201;29;35;-108
15207;28;35;-108
15213;27;35;-108
15219;26;35;-108
15225;25;35;-108
15231;23;35;-108
15237;22;32;-143
15243;21;32;-143
15249;20;32;-143
15255;18;32;-143
15264;16;32;-143
15270;15;33;-163
15276;13;33;-163
15282;12;33;-163
15288;11;33;-163
15291;10;33;-163
15297;9;33;-163
15303;7;34;-185
15309;5;34;-185
15318;3;34;-185
15324;1;34;-185
15330;0;34;-185
15336;-2;33;-209
15342;-3;33;-209
15348;-5;33;-209
15354;-6;33;-209
15360;-7;33;-209
15366;-9;33;-190
15372;-11;33;-190
15378;-12;33;-190
15384;-14;33;-190
15390;-15;33;-190
15396;-17;33;-190
15402;-18;32;-196
15408;-19;32;-196
15414;-20;32;-196
15420;-21;32;-196
15426;-22;32;-196
15432;-23;31;-148
15438;-25;31;-148
15444;-26;31;-148
15450;-27;31;-148
15456;-28;31;-148
15462;-29;32;-143
15468;-30;32;-143
15477;-31;32;-143
15483;-31;32;-143
15489;-32;32;-143
15495;-33;32;-96
15501;-33;32;-96
15507;-34;32;-96
15513;-35;32;-96
15519;-35;32;-96
15525;-35;32;-96
15531;-35;32;-96
15537;-36;32;-96
15543;-36;47;-46
15549;-36;47;-46
15555;-36;47;-46
15561;-36;47;-46
15567;-36;47;-46
15573;-36;47;-46
15579;-35;38;18
15588;-35;38;18
15594;-35;38;18
15600;-34;38;18
15606;-34;38;18
15612;-33;34;44
15618;-33;34;44
15624;-32;34;44
15630;-31;34;44
15636;-31;34;44
15642;-30;34;44
15648;-29;31;74
15654;-29;31;74
15660;-27;31;74
15666;-27;31;74
15672;-26;31;74
15678;-24;32;118
15684;-23;32;118
15690;-22;32;118
15696;-21;32;118
15702;-20;32;118
15711;-19;32;146
15717;-17;32;146
15723;-16;32;146
15729;-15;32;146
15735;-13;32;146
15741;-12;32;146
15747;-11;36;150
15756;-8;36;150
15762;-7;36;150
15768;-6;36;150
15780;-3;34;185
15786;-2;34;185
15792;0;34;185
15801;1;34;185
15807;3;34;185
15813;5;36;172
15822;7;36;172
15828;8;36;172
15834;9;36;172
15840;11;36;172
15846;11;36;172
15852;13;36;175
15858;14;36;175
15864;15;36;175
15870;17;36;175
15876;18;36;175
15882;19;32;168
15885;19;32;168
15891;21;32;168
15897;21;32;168
15903;22;32;168
15909;23;32;168
15915;24;34;114
15924;25;34;114
15930;26;34;114
15936;27;34;114
15942;27;34;114
15948;28;32;96
15957;29;32;96
15963;29;32;96
15969;30;32;96
15975;31;32;96
15981;31;32;96
15990;31;32;96
15996;32;46;65
16002;32;46;65
16008;32;46;65
16014;32;46;65
16020;32;46;65
16026;32;46;65
16032;32;46;65
16038;32;46;65
16044;31;46;65
16050;31;52;-13
16056;31;52;-13
16062;31;52;-13
16068;30;52;-13
16074;30;52;-13
16080;29;33;-48
16086;29;33;-48
16092;28;33;-48
16098;27;33;-48
16104;27;33;-48
16110;26;33;-48
16116;25;36;-83
16125;24;36;-83
16131;23;36;-83
16137;22;36;-83
16143;21;36;-83
16149;20;36;-83
16155;19;36;-108
16161;18;36;-108
16170;17;36;-108
16176;15;36;-108
16182;14;36;-108
16188;13;34;-138
16194;12;34;-138
16200;11;34;-138
16206;9;34;-138
16215;7;34;-138
16221;6;33;-166
16227;5;33;-166
16233;4;33;-166
16239;3;33;-166
16248;1;33;-166
16254;-1;36;-150
16260;-2;36;-150
16266;-3;36;-150
16272;-5;36;-150
16278;-5;36;-150
16284;-7;36;-150
16290;-8;32;-168
16296;-9;32;-168
16302;-11;32;-168
16308;-11;32;-168
16314;-11;32;-168
16320;-10;34;-70
16329;-9;34;-70
16332;-8;34;-70
16338;-7;34;-70
16344;-7;34;-70
16350;-6;34;-70
16356;-5;34;114
16362;-5;34;114
16368;-3;34;114
16374;-3;34;114
16380;-2;34;114
16386;-1;33;96
16392;-1;33;96
16398;1;33;96
16407;1;33;96
16410;2;33;96
16416;3;31;96
16422;3;31;96
16428;5;31;96
16434;5;31;96
16440;6;31;96
16443;6;31;96
16449;7;31;96
16455;8;31;96
16461;9;39;100
16467;9;39;100
16473;10;39;100
16479;11;39;100
16485;11;39;100
16491;11;39;100
16497;12;38;84
16503;13;38;84
16509;13;38;84
16518;14;38;84
16524;15;38;84
16530;15;38;84
16536;15;38;84
16542;16;45;68
16548;17;45;68
16554;17;45;68
16560;17;45;68
16566;17;45;68
16572;17;45;68
16578;18;39;38
16584;18;39;38
16590;18;39;38
16596;19;39;38
16602;19;39;38
16608;19;39;38
16614;19;39;38
16620;19;39;38
16623;19;39;38
16629;19;39;38
16635;18;39;38
16641;18;39;38
16647;18;39;38
16653;18;39;38
16659;17;39;38
16665;17;82;-8
16671;17;82;-8
16677;17;82;-8
16686;17;82;-8
16692;16;32;-25
16698;16;32;-25
16704;15;32;-25
16710;15;32;-25
16716;15;32;-25
16722;14;32;-25
16728;13;36;-66
16734;13;36;-66
16740;12;36;-66
16746;12;36;-66
16752;11;36;-66
16758;11;36;-66
16764;10;34;-67
16770;9;34;-67
16776;9;34;-67
16782;8;34;-67
16788;7;34;-67
16797;6;34;-67
16803;5;37;-83
16809;5;37;-83
16815;4;37;-83
16821;3;37;-83
16827;3;37;-83
16833;2;33;-96
16842;1;33;-96
16848;1;33;-96
16854;-1;33;-96
16860;-1;33;-96
16866;-2;33;-90
16872;-3;33;-90
16878;-3;33;-90
16884;-4;33;-90
16890;-5;33;-90
16896;-5;33;-90
16902;-6;37;-86
16908;-7;37;-86
16914;-7;37;-86
16920;-8;37;-86
16926;-8;37;-86
16932;-9;37;-86
16938;-10;37;-86
16944;-9;38;-81
16950;-9;38;-81
16956;-8;38;-81
16965;-7;38;-81
16971;-7;38;-81
16977;-6;38;-81
16983;-6;39;79
16989;-5;39;79
16995;-5;39;79
17001;-4;39;79
17004;-4;39;79
17010;-3;39;79
17016;-3;39;79
17022;-2;39;79
17028;-2;45;71
17034;-1;45;71
17040;-1;45;71
17046;0;45;71
17052;1;45;71
17058;1;45;71
17091;4;42;71
17097;5;42;71
17103;5;42;71
17109;6;43;74
17115;6;43;74
17124;7;43;74
17127;7;43;74
17133;8;43;74
17139;8;43;74
17145;9;35;65
17151;9;35;65
17157;9;35;65
17166;10;35;65
17172;10;35;65
17178;11;35;65
17184;11;36;44
17190;11;36;44
17196;11;36;44
17202;11;36;44
17208;12;36;44
17214;12;36;44
17220;12;36;44
17226;12;36;44
17235;12;36;44
17241;13;61;24
17247;13;61;24
17256;13;61;24
17262;13;61;24
17268;13;61;24
17274;13;61;24
17280;13;61;24
17286;13;61;24
17292;13;61;24
17301;12;58;-12
17307;12;58;-12
17313;12;58;-12
17325;11;58;-12
17331;11;58;-12
17337;11;58;-12
17343;11;58;-12
17349;11;58;-12
17355;10;53;-30
17361;10;53;-30
17370;9;53;-30
17376;9;53;-30
17382;9;53;-30
17391;8;37;-43
17397;7;37;-43
17403;7;37;-43
17409;7;37;-43
17415;6;37;-43
17424;6;37;-43
17430;5;38;-60
17436;5;38;-60
17442;5;38;-60
17448;4;38;-60
17454;3;38;-60
17460;3;38;-60
17466;3;38;-60
17472;2;42;-57
17481;1;42;-57
17487;1;42;-57
17493;1;42;-57
17499;0;42;-57
17505;-1;35;-62
17511;-1;35;-62
17517;-2;35;-62
17523;-2;35;-62
17529;-3;35;-62
17535;-3;35;-62
17541;-3;35;-62
17547;-4;43;-55
17553;-4;43;-55
17559;-5;43;-55
17565;-5;43;-55
17571;-4;43;-55
17577;-3;43;-55
17583;-3;31;25
17589;-3;31;25
17595;-2;31;25
17598;-2;31;25
17604;-1;31;25
17610;-1;31;25
17616;0;38;60
17622;1;38;60
17628;1;38;60
17634;1;38;60
17640;2;38;60
17649;3;31;74
17655;3;31;74
17661;4;31;74
17667;5;31;74
17673;5;31;74
17679;5;31;74
17685;6;36;66
17691;7;36;66
17697;7;36;66
17703;7;36;66
17709;8;36;66
17715;8;36;66
17721;9;36;63
17727;9;36;63
17733;9;36;63
17739;9;36;63
17745;10;36;63
17751;10;36;63
17754;10;36;63
17760;11;40;40
17766;11;40;40
17772;11;40;40
17778;11;40;40
17784;11;40;40
17790;11;40;40
17796;12;35;22
17802;12;35;22
17808;12;35;22
17817;12;35;22
17823;12;35;22
17829;12;35;22
17835;12;35;22
17841;12;35;22
17844;12;35;22
17850;12;35;22
17856;12;35;22
17862;12;35;22
17868;12;35;22
17874;12;35;22
17880;11;86;-9
17886;11;86;-9
17895;11;86;-9
17901;11;86;-9
17907;11;86;-9
17913;11;86;-9
17919;10;37;-21
17925;10;37;-21
17931;9;37;-21
17937;9;37;-21
17943;9;37;-21
17949;9;37;-21
17955;8;38;-42
17964;7;38;-42
17970;7;38;-42
17976;7;38;-42
17982;7;38;-42
17988;6;38;-42
17997;5;40;-57
18003;5;40;-57
18009;5;40;-57
18015;4;40;-57
18021;3;40;-57
18027;3;40;-57
18033;3;40;-57
18042;2;45;-53
18048;1;45;-53
18054;1;45;-53
18063;1;45;-53
18069;0;45;-53
18075;-1;35;-62
18081;-1;35;-62
18087;-2;35;-62
18093;-2;35;-62
18099;-3;35;-62
18105;-3;35;-62
18111;-3;35;-62
18120;-4;45;-53
18126;-4;45;-53
18132;-5;45;-53
18141;-4;45;-53
18147;-3;45;-53
18153;-3;45;-53
18159;-2;45;-53
18165;-2;41;39
18171;-1;41;39
18177;0;41;39
18183;1;41;39
18189;1;41;39
18192;1;41;39
18198;2;37;81
18204;3;37;81
18210;3;37;81
18213;3;37;81
18219;4;37;81
18225;5;37;81
18231;5;37;81
18237;6;36;88
18243;7;36;88
18249;7;36;88
18255;8;36;88
18264;9;36;88
18270;9;36;88
18276;9;36;88
18282;10;45;68
18288;11;45;68
18294;11;45;68
18300;11;45;68
18309;12;45;68
18315;13;45;68
18321;13;38;60
18327;13;38;60
18333;13;38;60
18339;13;38;60
18345;14;38;60
18354;14;38;60
18360;14;38;60
18366;15;46;34
18372;15;46;34
18378;15;46;34
18384;15;46;34
18390;15;46;34
18399;15;46;34
18405;15;46;34
18411;15;46;34
18417;15;46;34
18423;15;46;34
18432;15;46;34
18438;14;46;34
18444;14;77;-10
18450;14;77;-10
18456;14;77;-10
18462;13;77;-10
18468;13;77;-10
18474;13;77;-10
18480;13;77;-10
18486;12;46;-32
18492;12;46;-32
18498;11;46;-32
18504;11;46;-32
18510;11;46;-32
18516;10;46;-32
18522;10;31;-51
18528;9;31;-51
18534;9;31;-51
18540;9;31;-51
18546;8;31;-51
18552;7;34;-70
18558;7;34;-70
18567;6;34;-70
18573;5;34;-70
18579;5;34;-70
18585;5;34;-70
18591;4;39;-58
18597;3;39;-58
18603;3;39;-58
18612;2;39;-58
18618;1;39;-58
18624;1;39;-58
18630;1;39;-58
18636;0;43;-72
18642;-1;43;-72
18648;-2;43;-72
18657;-2;43;-72
18663;-3;43;-72
18669;-3;43;-72
18675;-4;43;-72
18681;-5;43;-72
18684;-5;43;-72
18690;-5;43;-72
18696;-5;43;-72
18702;-6;43;-72
18708;-6;43;-72
18714;-5;36;-22
18720;-3;36;-22
18726;-1;36;-22
18732;1;36;-22
18738;2;36;-22
18741;3;36;-22
18747;5;35;200
18753;7;35;200
18759;9;35;200
18765;10;35;200
18771;11;35;200
18777;13;35;200
18783;14;32;218
18789;16;32;218
18795;17;32;218
18804;19;32;218
18810;21;31;177
18816;22;31;177
18825;23;31;177
18831;25;31;177
18837;25;31;177
18843;27;31;177
18849;28;34;158
18858;29;34;158
18864;30;34;158
18870;31;34;158
18876;32;34;158
18882;33;35;131
18888;34;35;131
18894;35;35;131
18900;35;35;131
18906;36;35;131
18915;37;35;85
18921;37;35;85
18927;37;35;85
18933;38;35;85
18939;38;35;85
18945;38;35;85
18951;38;35;85
18960;38;35;85
18966;38;35;85
18972;38;35;85
18975;37;35;85
18981;37;35;85
18987;37;35;85
18993;37;35;85
18999;36;85;-9
19005;36;85;-9
19011;35;85;-9
19017;35;85;-9
19023;34;85;-9
19029;33;85;-9
19035;33;85;-9
19041;32;39;-76
19047;31;39;-76
19053;30;39;-76
19062;29;39;-76
19068;27;39;-76
19074;26;31;-122
19080;25;31;-122
19086;24;31;-122
19092;23;31;-122
19098;22;31;-122
19104;21;32;-143
19110;19;32;-143
19116;18;32;-143
19122;17;32;-143
19128;15;32;-143
19134;13;32;-171
19140;12;32;-171
19146;11;32;-171
19152;9;32;-171
19158;7;32;-171
19164;6;32;-171
19173;4;32;-193
19179;2;32;-193
19185;1;32;-193
19191;-1;32;-193
19197;-2;32;-193
19206;-5;32;-193
19212;-6;32;-193
19218;-7;32;-193
19224;-9;32;-193
19230;-11;32;-196
19236;-12;32;-196
19242;-13;32;-196
19251;-15;32;-196
19257;-17;32;-196
19263;-18;34;-182
19269;-19;34;-182
19275;-20;34;-182
19281;-21;34;-182
19287;-23;34;-182
19296;-24;33;-142
19302;-25;33;-142
19308;-27;33;-142
19314;-27;33;-142
19320;-29;33;-142
19326;-29;33;-142
19332;-30;34;-135
19341;-31;34;-135
19347;-32;34;-135
19353;-32;34;-135
19359;-33;34;-135
19365;-33;34;-135
19371;-34;39;-76
19377;-34;39;-76
19383;-35;39;-76
19389;-35;39;-76
19395;-35;39;-76
19401;-35;39;-76
19407;-35;39;-76
19413;-35;39;-76
19419;-35;39;-76
19425;-35;39;-76
19431;-35;39;-76
19437;-35;39;-76
19443;-35;39;-76
19452;-34;39;-76
19458;-34;39;-76
19464;-33;95;7
19470;-33;95;7
19476;-32;95;7
19482;-32;95;7
19488;-31;95;7
19497;-30;33;69
19503;-29;33;69
19509;-29;33;69
19515;-27;33;69
19521;-27;33;69
19527;-26;33;69
19533;-25;34;111
19542;-23;34;111
19548;-22;34;111
19554;-21;34;111
19560;-20;34;111
19566;-19;32;146
19572;-18;32;146
19578;-17;32;146
19587;-15;32;146
19593;-13;32;146
19599;-12;31;151
19605;-11;31;151
19611;-9;31;151
19620;-7;31;151
19626;-6;31;174
19632;-5;31;174
19638;-3;31;174
19644;-2;31;174
19650;-1;31;174
19656;1;31;174
19665;3;31;174
19671;5;31;174
19677;6;31;174
19683;7;31;174
19689;9;32;171
19695;10;32;171
19701;11;32;171
19707;12;32;171
19713;13;32;171
19719;15;32;171
19725;16;32;171
19731;17;32;171
19737;18;32;171
19743;19;32;171
19749;20;32;171
19755;21;33;142
19761;22;33;142
19767;23;33;142
19773;23;33;142
19779;24;33;142
19788;25;33;142
19794;26;38;100
19800;27;38;100
19806;27;38;100
19812;28;38;100
19818;29;38;100
19824;29;38;100
19830;30;39;79
19836;30;39;79
19839;31;39;79
19845;31;39;79
19851;31;39;79
19857;31;39;79
19866;31;39;79
19872;31;39;79
19878;31;39;79
19884;31;39;79
19890;31;39;79
19896;31;39;79
19902;31;39;79
19905;31;39;79
19911;31;39;79
19917;30;39;79
19923;30;39;79
19929;29;97;-8
19935;29;97;-8
19941;28;97;-8
19947;27;97;-8
19950;27;97;-8
19956;27;97;-8
19962;26;34;-67
19968;25;34;-67
19974;25;34;-67
19980;24;34;-67
19986;23;34;-67
19992;22;31;-100
19998;21;31;-100
20004;20;31;-100
20010;19;31;-100
20016;18;31;-100
20022;17;31;-100
20028;16;31;-100
20034;15;37;-124
20040;14;37;-124
20046;13;37;-124
20052;11;37;-124
20058;10;37;-124
20064;9;31;-151
20070;8;31;-151
20076;7;31;-151
20082;5;31;-151
20085;5;31;-151
20091;3;31;-151
20097;2;33;-166
20103;1;33;-166
20109;0;33;-166
20115;-1;33;-166
20121;-3;33;-166
20127;-4;33;-166
20133;-5;36;-150
20139;-6;36;-150
20145;-7;36;-150
20151;-9;36;-150
20157;-10;36;-150
20163;-11;33;-166
20169;-12;33;-166
20175;-13;33;-166
20181;-15;33;-166
20187;-15;33;-166
20193;-17;33;-166
20199;-17;33;-142
20205;-19;33;-142
20211;-19;33;-142
20217;-20;33;-142
20223;-21;33;-142
20229;-22;33;-142
20235;-22;36;-105
20241;-23;36;-105
20247;-24;36;-105
20253;-25;36;-105
20259;-25;36;-105
20271;-26;34;-91
20277;-27;34;-91
20283;-27;34;-91
20289;-27;34;-91
20295;-28;34;-91
20304;-29;34;-91
20310;-29;40;-57
20316;-29;40;-57
20322;-29;40;-57
20328;-29;40;-57
20337;-29;40;-57
20343;-29;40;-57
20349;-29;40;-57
20355;-29;40;-57
20361;-29;40;-57
20367;-28;60;11
20373;-28;60;11
20382;-27;60;11
20388;-27;60;11
20394;-27;60;11
20400;-26;35;45
20406;-25;35;45
20412;-25;35;45
20418;-24;35;45
20424;-23;35;45
20430;-23;35;45
20436;-22;35;88
20442;-21;35;88
20445;-21;35;88
20451;-20;35;88
20454;-20;35;88
20460;-19;35;88
20466;-19;35;88
20472;-17;34;91
20478;-17;34;91
20484;-15;34;91
20490;-15;34;91
20496;-14;34;91
20499;-13;34;91
20505;-12;31;125
20511;-11;31;125
20517;-10;31;125
20523;-9;31;125
20529;-7;31;125
20535;-7;31;125
20541;-5;39;138
20547;-5;39;138
20553;-3;39;138
20559;-2;39;138
20565;-1;39;138
20568;-1;39;138
20574;1;33;142
20580;1;33;142
20586;3;33;142
20592;3;33;142
20598;5;33;142
20604;6;33;142
20610;7;33;142
20616;8;33;142
20622;9;33;142
20628;10;33;142
20634;11;33;142
20640;12;33;142
20646;13;37;127
20652;14;37;127
20658;15;37;127
20664;16;37;127
20670;17;37;127
20676;17;37;127
20682;18;40;115
20688;19;40;115
20697;19;40;115
20703;20;40;115
20709;21;40;115
20715;21;40;115
20721;22;40;77
20727;22;40;77
20733;23;40;77
20742;23;40;77
20748;24;40;77
20754;24;40;77
20760;25;38;63
20766;25;38;63
20775;25;38;63
20781;25;38;63
20787;25;38;63
20790;25;38;63
20796;25;38;63
20802;25;38;63
20808;25;38;63
20814;25;38;63
20820;25;38;63
20826;25;38;63
20832;24;70;-11
20838;24;70;-11
20844;24;70;-11
20853;23;70;-11
20859;23;70;-11
20865;22;34;-47
20871;22;34;-47
20877;21;34;-47
20886;20;34;-47
20892;20;34;-47
20898;19;31;-74
20904;18;31;-74
20910;17;31;-74
20916;17;31;-74
20922;16;31;-74
20931;15;33;-93
20937;14;33;-93
20943;13;33;-93
20949;13;33;-93
20955;11;33;-93
20961;11;33;-93
20967;10;37;-105
20973;9;37;-105
20979;8;37;-105
20985;7;37;-105
20991;6;37;-105
21000;5;37;-105
21009;3;38;-123
21015;2;38;-123
21021;1;38;-123
21027;0;38;-123
21033;-1;38;-123
21039;-2;36;-127
21045;-3;36;-127
21051;-4;36;-127
21057;-5;36;-127
21060;-5;36;-127
21066;-6;36;-127
21072;-7;36;-127
21078;-8;36;-127
21084;-9;40;-117
21090;-10;40;-117
21096;-11;40;-117
21102;-12;40;-117
21105;-12;40;-117
21111;-13;40;-117
21117;-14;37;-127
21123;-15;37;-127
21129;-15;37;-127
21135;-16;37;-127
21144;-17;37;-127
21150;-18;37;-127
21156;-18;35;-88
21162;-19;35;-88
21168;-19;35;-88
21174;-20;35;-88
21180;-20;35;-88
21186;-21;35;-88
21192;-21;37;-64
21198;-21;37;-64
21204;-21;37;-64
21213;-22;37;-64
21222;-22;37;-64
21228;-22;37;-64
21234;-23;46;-32
21240;-23;46;-32
21246;-23;46;-32
21252;-23;46;-32
21258;-23;46;-32
21264;-23;46;-32
21270;-22;36;22
21276;-22;36;22
21282;-22;36;22
21285;-22;36;22
21291;-22;36;22
21297;-21;36;22
21303;-21;36;22
21306;-21;36;22
21312;-21;36;22
21318;-20;47;31
21324;-20;47;31
21330;-19;47;31
21336;-19;47;31
21342;-19;47;31
21348;-18;31;51
21354;-17;31;51
21360;-17;31;51
21366;-16;31;51
21372;-16;31;51
21381;-15;31;51
21384;-15;31;51
21390;-14;39;79
21396;-13;39;79
21402;-12;39;79
21408;-11;39;79
21414;-10;39;79
21420;-9;39;79
21426;-9;35;111
21432;-8;35;111
21438;-7;35;111
21444;-6;35;111
21450;-5;35;111
21459;-4;35;111
21465;-3;38;102
21471;-3;38;102
21477;-2;38;102
21483;-1;38;102
21492;1;38;102
21498;1;34;111
21504;2;34;111
21510;3;34;111
21516;3;34;111
21525;5;34;111
21531;6;34;111
21537;7;38;105
21543;7;38;105
21549;8;38;105
21555;9;38;105
21561;9;38;105
21570;11;32;96
21576;11;32;96
21582;12;32;96
21588;13;32;96
21594;13;32;96
21600;14;36;86
21606;15;36;86
21615;15;36;86
21621;16;36;86
21627;16;36;86
21633;17;36;86
21639;17;36;86
21648;17;36;86
21654;18;51;60
21660;18;51;60
21666;19;51;60
21672;19;51;60
21675;19;51;60
21681;19;51;60
21687;19;51;60
21693;19;51;60
21699;19;51;60
